"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
666059																																																															0	4902	1504		40			382831	16		32977	608456	0	0	4931	23329	67		391933	139	10584	2319	1788	341	8159	113155	268055	115374	78402	8636	1504				0	0					2481	139502	9711	11025							0													0	7123				0		0	0								15													56			CONF	CONF	0	
666358																																																																1069	658		620			4843	250		0	33053	90	0	0	13571	251		4730	279	3112	5319	3371	765	0	1841	2669	3909	7849	3239	3				0	3					342	295	6439	1231							133														15346				0		0	0								2076													1495			CONF	CONF		
666554																																																																53853	325		52522			13009	707		218	156677	0	0	0	14087	1177		59655	538	318	2302	8151	2778	0	55264	10080	22496	34579	17453	2718				0	60					2143	276	7059	7937							0														0				0		0	164								2085													1055			CONF	CONF		
666844																																																																41586	387		21446			4326	0		1280	85051	0	0	0	13508	137		20330	367	919	2671	2404	1406	5741	22157	8664	20077	19540	0	1107				183	0					34	0	587	36							0														0				0		0	7								1377													157			CONF	CONF		
666974																																																																0	2401		0			50	8297		0	236828	0	0	0	216973	115		14058	547	5050	2699	2486	29461	175539	7531	930	1824	0	1399	8077				882	0					3788	226	2167	1915							574														214170				1219		0	14								0													0			CONF	CONF		
667029																																																																5913	11147		510			10533	2977		17449	148768	0	0	0	52319	459		3345	376	1391	5811	3777	15352	25082	8829	2649	6654	19480	34378	24334				0	34					871	3059	15722	15216							0														0				169		0	0								3253													9306			CONF	CONF		
667252																																																															0	2365	698		2775			2613	0		0	12631	0	0	0	1475	31		4405	33	69	380	172	609	212	2378	1997	1565	2252	2409	555				0	18					0	0	837	917							0														0				0		0	0								389													513			CONF	CONF		
667346																																																															0	23938	9169		12436			802	0		243	67929	0	30	0	8541	407		10200	159	556	1513	2209	3570	534	2917	9834	16053	16505	4719	9264				0	0					17	124	2774	8044							0														0				307		0	0								755													649			CONF	CONF		
667524																																																																20586	1052		1585			9902	3280		0	126138	62	0	0	53462	1321	41533	13687	810	2318	7242	3290	11671	28077	12131	5627	10696	7075	22022	14871				490	111					170	2903	18176	8570						413	0														12495				430		0	572							0	1462	0	0	0	17	0			0	0		0	0	2558	0	0	CONF	CONF		
667551																																																																14049	0		18032			6902	0		0	55327	0	3694	0	2292	292		11679	397	0	270	418	1064	0	10916	2057	7611	14232	14136	4056				80	31					399	360	4549	630							0														0				0		0	8								2059													1950			CONF	CONF		
667757																																																																123271	284457	0	3129	1296805	0	1296805	66037		475	5699939	0	0	46135	762520	18278	450768	1473558	104301	28398	123917	186145	298431	13830	2249984	452076	516425	1178904	527268	6917	0	0	0	0	4645	0				76826	511590	684651	1289473	0	0				309	10														3308151				3318	10984	555928	10984							0	2739	0	904	0	1585	132	383	0	5	0	0	0	0	8131	383	0	CONF	CONF		
668053																																																															0	6301	1978		1484			9806	1599		0	45190	0	0	0	4120	1222		10148	230	391	1540	1918	40	0	9540	4572	9178	15194	1382	1204				0	0					0	1669	8196	8012							0														12810				0		0	37								341													425			CONF	CONF		
668147																																																																42853	995		32854			23609	282		1099	163216	0	0	0	18714	1681		36273	1834	3111	4359	5227	4155	27	33600	11255	25987	41029	26339	4050				0	0					1553	4933	10092	20215							0														93890				0		0	124								3647													565			CONF	CONF		
669555																																																																178251	0		163949			61443	20889		986	655595	0	0	0	22891	1353		171263	71	2983	5273	13767	313	485	127702	66996	94149	151761	88302	103481				0	39					7979	12052	38891	133889							0														102972				0		0	0								7439													5544			CONF	CONF		
670430																																																																6921	6440		3657			22929	1521		2257	129529	0	0	0	33259	511		19833	1173	2190	6624	14501	4060	4711	10195	12877	16208	36159	14966	4022				0	1238					2112	7800	19360	16050							0														33259				0		0	24								2884													2566			CONF	CONF		
670467																																																															0	89216	77271		36084			73881	35944		151	861057	0	0	0	14070	1359		81929	518	1787	1851	2053	4309	3335	188886	46386	88784	110312	160270	251080				0	170					2713	52556	173738	205233							83														549571				847		0	1249								94387													3035			CONF	CONF		
670560																																																															0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				0	0													0	0				0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	
670654																																																																6895	1155		2802			7848	0		0	75350	0	0	0	34060	834		5672	215	3064	920	1108	5614	23139	2370	2741	2358	4763	16259	12799				0	2					2525	4978	2054	8022							0													0	40955				0		1120	6								3011													38			CONF	CONF	0	
670748																																																															2524	4405	2051		2236			15258	1356		0	46615	0	0	0	4903	0		7843	614	12	1037	1564	354	1286	6880	2824	5344	18442	7158	0				0	0					0	318	9209	2475							0														12900				1223		0	0								384													1496			CONF	CONF		
670878																																																																0	2323		0			21793	6064		0	389228	0	0	0	256358	3445		16473	718	1281	1124	4658	56299	191484	13495	7819	3604	23545	79334	4830				0	3					10759	8996	24387	20582							0														225179				58		0	0								34052													466			CONF	CONF		
671053																																																																6140	0		7286			1939	938		0	58127	0	0	0	35489	0		16699	2521	6442	6633	4371	3062	12460	2299	6811	3094	4578	3095	2522				0	0					268	640	0	2673							0													0	0				0		0	25								1497													1232			CONF	CONF	0	
671147																																																															0	119651	7525		69095			69348	2536		8657	529403	0	0	0	94862	2481		113697	4597	7709	8940	13249	22554	37813	81716	40112	52917	74792	84711	97059				826	0					20995	24738	76675	20804							102														194927				0		0	5137								3180													2893			CONF	CONF		
671334																																																																195	117764	0	0	522624	0	522624	25852		2855	1504666	0	979	14	118396	1426	54410	315905	22608	23413	22570	28968	1394	18373	508211	39741	232278	334426	258201	0	0	0	0	1	25	0				91624	166523	101108	352398	0	979				578	1016													0	1172404				6225	1845	0	1845							0	10	0	0	0	14	5633	0	0	0	0	0	0	0	1041	0	593	CONF	CONF	0	
671464																																																															0	1489	1114400	0	0	4626973	0	4626973	4167		19115	15533177	0	8008	167600	899061	1582	51431	2167034	20621	28766	7931	22489	42510	768013	5872553	887584	1315727	2907477	3375686	209383	0	0	0	3485	21719	0				6683	212746	3041947	5065146	0	8008				172	4115														15533177				22461	965	500501	965							0	0	0	0	0	2186	13113	6990	0	0	0	0	0	0	5190	6990	0	CONF	CONF		
671558																																																																130645	34019		66080			118840	27030		0	822281	0	0	0	131707	3205		161835	12801	43782	51824	21852	502	822	125797	138866	146201	212458	61242	5819				0	0					20883	28526	161666	78965							0														296470				129		0	417								11881													8417			CONF	CONF		
672238																																																															0	3102	1113		4174			4501	0		1239	25844	0	0	0	5591	25		5714	508	203	1080	2869	632	259	808	4566	4126	5073	5569	111				0	14					0	159	1516	2340							0														0				0		0	0								1796													274			CONF	CONF		
672247																																																															0	2009	1588		410			18736	846		0	100831	0	0	0	33546	578		18503	1059	3385	18937	6607	3441	0	8275	5785	27813	24815	321	0				0	0					1509	8136	20729	10866							0														70335				1878		0	63								1229													586			CONF	CONF		
672537																																																																1135	5525	0	924	8575	0	8575	8126		3293	181954	364	0	0	48277	2521	2635	23074	2736	2092	5246	4702	23330	10171	17715	5296	20790	34448	51825	3967	0	0	0	1899	114	0				3462	5052	54437	33036	0	0				0	0													0	2169				40	49	0	49							0	2606	0	0	0	40	0	0	0	0	0	0	0	0	3287	0	0	CONF	CONF	0	
672573																																																																0	22048		0			6105	5239		0	155257	0	0	6105	77291	465		1890	3364	4952	3721	2751	22771	39732	6786	3033	14380	22316	28569	2660				0	0					3392	6132	18788	10517							0														0				1297		0	665								4236													379			CONF	CONF		
673244																																																																2599	2905		7165			7371	0		0	66750	0	0	0	18732	244		12098	217	1604	4267	11409	1116	119	3282	6995	11608	19033	7070	30				0	0					803	2095	5180	18691							0													0	0				0		0	0								579													386			CONF	CONF	0	
673440																																																																75053	139274	6313	8592	657371	0	657371	80310		2017	3655433	0	288053	0	322507	14970	4345	668870	16589	35747	103881	134076	16491	14415	228616	398347	911513	1029635	665576	95338	0	0	0	10701	1457	0				151643	428167	207425	1210504	0	288053				147	564														1230457				150	21661	0	27974							0	12220	0	0	0	0	0	3	0	0	0	0	0	0	17195	3	2218	CONF	CONF		
673477																																																																0	621		0			0	270		0	26625	0	0	0	24342	0		343	99	254	288	180	6324	17197	271	0	256	0	0	1756				0	0					1135	256	0	0							0														3671				0		0	0								0													1			CONF	CONF		
673851																																																															0	331	13591		0			11106	5748		0	103587	0	0	0	40030	723		11393	3585	5768	4214	3389	11079	11996	16041	2116	2798	17377	15774	9450				0	0					5129	1644	7737	16810							0														86619				0		0	0								49													689			CONF	CONF		
673909																																																																0	1260935	0	0	109	0	109	36517		0	3587287	0	0	0	1009798	6921	622437	61262	15626	66268	119114	183644	334596	289820	67545	73399	361860	536384	1528536	9763	0	0	0	0	44	0				61815	139636	155631	915297	0	0				839	90														2975666				839	300	0	300							0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	497	CONF	CONF		
674344																																																															0	100	1231		26			1646	2198		696	71328	0	0	0	45437	636		7956	1726	4676	8632	9545	20740	118	4596	3213	6888	7930	3265	0				177	100					1850	1298	3784	9264							0														23920				0		0	0								995													1890			CONF	CONF		
674849																																																															0	356220	285842		58898			15514	7134		318	1590481	0	0	0	427842	19526		79708	1386	3983	18047	39206	195792	169428	67689	47172	62654	136478	744050	102093				0	1					27872	87927	19913	212215							0														0				518		53038	8								9951													8262			CONF	CONF		
675042																																																															2000	22791	85		13987			5140	0		2481	68879	0	0	0	15515	0	10771	19431	76	1622	2563	3700	7554	0	2832	17309	5830	11107	16286	0				0	0					0	167	3358	0						646	0														24238				1005		0	11							0	1497	0	0	0	0	0			359	359	0	0	0	1847	0	0	CONF	CONF		
675051																																																															0	0	1201		0			4252	1330		0	62956	0	0	0	4957	106		18379	1699	465	803	1707	283	0	14949	7713	17104	18210	22	1				0	1					678	6365	24586	18908							0														0				0		0	0								297													275			CONF	CONF		
675079																																																															0	54469	2539		0			12070	0		0	276709	0	0	982	135201	5426	134532	31418	2889	13430	25438	81031	5695	6333	10309	25330	14444	45416	11545	33994				0	0					16387	1209	37893	788						0	0														88589				0		0	2330							0	2260	0	0	0	0	0			0	0		0	0	6137	0	0	CONF	CONF		
675248																																																															0	5808	3239		652			10582	373		2565	81634	0	458	0	26403	1059		9178	706	1957	3606	12690	7350	0	2047	5106	11857	25689	10074	0				0	22					2470	2072	10451	14716							0														23708				0		0	118								279													367			CONF	CONF		
675341																																																																1001	0		2115			1591	0		0	5574	0	0	0	135	0		2267	0	28	0	0	0	0	737	1502	876	1158	1056	0				0	0					0	0	61	103							0														0				0		0	2								358													208			CONF	CONF		
675659																																																															0	17427	2099		12801			15206	0		56	68661	0	0	0	9847	1		17709	786	477	2012	2594	2018	1960	6970	10573	4945	10461	15127	10005				131	0					927	0	4115	3250							0														23636				3765		0	131								997													1673			CONF	CONF		
675855																																																																9414	3117		30			5309	0		0	68806	0	0	0	31938	0		17957	3919	4059	3842	19989	102	0	3782	6426	6517	15786	3869	485				0	0					2013	3464	2076	7921							0														0				0		0	47								1616													1861			CONF	CONF		
676049																																																															0	4989	3577		173			7175	0		0	116229	0	0	0	66921	0		16922	324	2752	6240	20074	10714	26796	6095	7751	17442	13889	3767	298				0	0					5579	0	5135	16070							0														0				0		0	0								2093													4517			CONF	CONF		
676151																																																															0	22530	10952		30000			17853	57		397	371813	0	30	0	92046	984		91596	3339	3129	4630	7963	51088	21616	37509	51636	19090	56333	110496	4293				88	71					34409	16919	32290	72949							0														102595				0		0	44								16317													23877			CONF	CONF		
676478																																																																11506	55295		0			116059	20884		0	824724	0	0	13356	195400	4625		203034	253	14382	16403	16115	37980	109682	113522	74877	189745	138979	96353	2450				0	0					1037	23875	45295	348612							366														797676				4810		0	0								171													1965			CONF	CONF		
677176																																																																0	22728	0	0	20024	0	20024	269341		0	4629491	1	0	0	4096876	58306	63071	21525	792	1974	7685	15241	581909	3473340	197491	49273	14017	34669	133054	101373	0	0	0	0	883	0				32229	5376	51316	62692	0	0				9215	11419														1358				9330	0	0	0							0	5879	0	0	0	115	0	0	0	0	0	0	0	0	3842	0	14915	CONF	CONF		
677354																																																															0	6460	748		15126			13350	0		0	51835	0	273	466	7991	148	0	19613	97	538	1854	5336	166	0	15841	3137	8382	15188	1251	0				0	11					0	161	1063	3333						0	0													0	0				0		0	97							0	1909	0	0	0	0	0			0	0	0	0	0	1165	0	0	CONF	CONF	0	
677448																																																															0	74111	891		40087			15612	316		1733	192844	0	0	0	38136	23		42901	1480	1872	4372	13993	13646	2773	14875	26444	26040	67910	16087	3019				0	16					624	52	16572	129							0														26886				0		0	110								2189													2243			CONF	CONF		
677644																																																																98555	14972		143789			146412	7704		2193	1124833	0	0	0	222727	9619		339457	6639	28136	59488	97894	27379	2283	79215	271707	178358	284760	82361	2164				3007	611					30925	60871	96447	237607							167													0	423497				60		31181	1184								5881													11148			CONF	CONF	0	
677756																																																															0	25344	192		20588			6449	0		1502	59686	0	55	0	913	0		14583	0	32	330	270	260	21	2520	15776	14295	21124	5048	10				127	13					0	1141	155	686							0														27295				0		0	5								970													1546			CONF	CONF		
677970																																																																6129	3456		1313			12158	15368		0	169040	0	0	0	67646	336		50006	1626	24119	18315	14266	8244	854	30234	19772	27366	18520	4509	346				0	3					8371	8996	17281	0							63													0	35106				68		0	0								24232													3751			CONF	CONF	0	
678052																																																																0	0		0			1007	0		0	11555	0	0	0	8786	0		1465	31	282	3403	3421	1488	161	200	952	811	668	138	0				0	0					481	0	0	235							0													0	0				0		0	0								0													1046			CONF	CONF	0	
678070																																																																1058	389	0	303	3316	0	3316	315		0	44304	43	5839	0	11805	221	344	107	345	0	77	664	4335	6384	11789	72	4258	3009	13404	11	0	0	0	0	0	0				0	0	4732	16183	0	5839				30	0														27325				30	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	CONF	CONF		
678258																																																																5616	235		12125			2437	0		1477	32290	0	0	0	5466	0		12463	154	402	873	3162	874	0	3378	8804	4551	6281	2942	859				0	0					848	0	1858	98							0														0				0		0	65								1138													927			CONF	CONF		
678454																																																																16435	3345		1850			21650	0		225	129605	0	0	2907	38576	1358	32135	31826	3912	4617	6701	19219	1658	2278	13829	18268	14796	32719	6594	4726				0	0					3291	3903	22839	10160						254	0														57274				332		0	71							0	2403	0	0	0	0	0			0	0		0	0	3499	78	0	CONF	CONF		
678557																																																															0	18530	48		9400			4347	0		239	51012	0	0	0	12022	193	2343	9449	1187	740	845	2164	7038	48	746	8650	5900	12842	10651	201				0	22					1097	214	2239	0						0	0														0				0		0	19							0	2032	0	0	0	0	0			0	0	0	0	0	610	0	0	CONF	CONF		
678744																																																															0	51400	25397	0	10603	42458	0	42458	1994		1449	350023	0	0	0	84846	6914	4122	55733	972	4005	7589	19600	46912	5768	25653	25103	43104	119929	51388	0	0	0	0	0	0	0	0			1598	22073	28635	66734	0	0				0	0														107822				0	134	0	134							0	5159	0	0	0	0	0	0	0	0	0	0	0	0	629	0	0	CONF	CONF		
679451																																																																12390	0		25232			4966	0		0	61175	0	0	0	10650	0		15445	333	599	963	1418	7325	0	4155	15793	5673	12068	8786	4050				0	0					1035	0	3234	2769							0														8758				158		0	4								549													346			CONF	CONF		
680055																																																																70912	13774	0	74107	69511	0	69511	523		1712	302165	0	0	2022	9234	288	0	84090	24	672	2762	5264	452	0	19926	67821	41179	90341	59721	10988	0	0	0	695	26	0				1908	5269	10398	38253	0	0				0	0														0				1841	587	0	587							0	1538	0	0	635	0	1206	0	0	0	0	0	0	0	3430	0	0	CONF	CONF		
680130																																																															0	0	9704	0	0	81179	0	81179	3065		4176	336447	1147	0	0	64510	393	9771	137648	2368	4185	7001	5987	4643	39841	109743	24579	43020	65129	29187	409	0	0	0	2753	523	0				267	23716	75638	68102	0	0				1041	0														164879				1452	213	0	213							0	1506	0	0	0	411	0	0	0	0	0	0	0	0	1849	0	0	CONF	CONF		
680354																																																																55212	21007	0	10751	216617	0	216617	16844		33112	797986	0	835	0	34415	4807	979	361551	1773	2700	1534	1856	25157	1289	338391	18687	83470	136892	157455	23441	0	0	0	718	9822	0				14466	40244	178630	153376	0	835				0	0														98753				0	313	0	313							0	4698	0	0	0	0	0	0	0	0	0	0	0	0	2119	0	0	CONF	CONF		
680457																																																																37434	11034		38572			73064	0		173	635689	0	0	0	91863	4678		175932	21460	16725	23893	19767	6717	3301	141747	53322	136052	152749	57325	2631				0	0					41296	37765	169414	120580							0														0				0		0	223								6951													2642			CONF	CONF		
680747																																																																17834	2928		2205			4065	4059		17787	116066	0	2569	0	17435	0		31874	697	1029	3946	10744	1019	0	7829	22319	45591	16516	6376	0				40	0					199	4925	14544	24348							0														0				0		0	36								1915													1177			CONF	CONF		
680813																																																															0	184668	80017	0	54519	266615	0	266615	132297		35411	2402123	0	0	4147	449663	7307	204284	101927	18291	15013	21603	43771	220906	127275	409525	72015	215914	399633	634755	211266	0	0	0	0	7957	0				36264	34160	329881	563192	0	0				1591	33														1182230				1654	0	474	0							0	149229	0	0	0	0	0	0	0	63	0	0	0	0	70469	0	3531	CONF	CONF		
681043																																																																69	2048		0			28050	969		0	68012	0	0	0	6400	67		3133	17	579	847	690	1486	2685	2594	2093	12742	28213	14729	1237				0	1					375	653	2879	860							0														6265				0		0	1								23684													1956			CONF	CONF		
681249																																																															0	2486	0		678			499	0		185	16806	0	0	0	9466	40		2756	285	1122	2553	4429	1077	0	682	667	2293	2771	927	0				31	0					0	0	401	988							0														0				0		0	17								1197													818			CONF	CONF		
682143																																																																31513	9791		9822			214881	33051		1061	876308	0	0	0	213338	8018		85674	13839	12332	8820	38236	75066	64756	155429	37004	83933	185390	178424	21662				0	2722					9993	14105	196161	95619							0														388551				1696		0	84								5038													31111			CONF	CONF		
682563																																																															3292	65034	287960	14634	12912	5526634	13396	5540030	661618		209542	16950633	0	273865	87	437137	776386	938	3891193	71626	6273	22683	53155	130705	152332	9902464	228250	843053	1554508	3425801	529880	3292	0	0	0	387969	1823				436694	1656486	2001813	3644620	0	273865				0	0														0				0	189426	247359	204060							0	16663	0	0	0	0	0	0	0	0	0	0	0	0	87193	0	10561	CONF	CONF		
682648																																																																10397	3242		10857			38184	2566		0	131480	0	0	0	27692	738		27584	305	1355	4891	11065	9560	458	8442	17482	14191	41051	21117	1503				0	143					1999	1885	12385	16448							0													0	24817				0		0	12								1744													3188			CONF	CONF	0	
683449																																																																68583	844		50225			33083	1486		5532	205092	0	0	0	18046	782		81594	1258	2605	7391	5066	991	735	40586	37145	25778	39232	32015	10305				0	108					942	274	10322	4400							0													0	66916				816		0	36								6479													3950			CONF	CONF	0	
683814																																																															0	383	3167		0			9159	2374		4706	147504	0	2162	0	59526	6701		10221	1873	400	1529	913	18398	36292	26702	7710	12293	6031	13196	22047				0	2665					3278	6975	14969	22197							81														0				145		0	48								5075													4119			CONF	CONF		
684455																																																																34786	989		5123			68178	9627		151	646328	0	0	0	170313	0		98394	14769	7839	26851	69208	51157	440	169671	33593	48950	159251	57456	6184				0	192					12575	64345	145910	119700							0													0	271519				0		0	774								2349													11316			CONF	CONF	0	
685023																																																																1720	342		126			10545	1772		372	73956	0	0	0	46913	353		1040	1619	5632	18220	535	9352	11257	3383	2530	8190	5978	5222	1605				0	83					3342	0	0	2255							20													0	46913				182		0	0								2576													3557			CONF	CONF	0	
685649																																																															0	1298	13782	0	0	63294	0	63294	8659		7122	249581	0	0	0	35004	1063	19121	44736	2332	4058	4529	16327	5345	2310	76435	15550	38078	51514	32035	0	0	0	0	0	236	0				3772	21414	30339	38721	0	0				150	0														13768				150	385	400	385							0	21022	0	0	0	0	0	0	0	0	0	0	0	0	3070	0	0	CONF	CONF		
685676																																																																129444	61628		110719			119010	60097		429	1336562	0	0	5596	162215	7311		203619	4360	6307	11223	10055	29236	100347	210496	122491	129618	157127	234670	316985				0	2288					57467	145300	181644	261731							0													0	784922				0		11603	271								13976													11429			CONF	CONF	0	
685779																																																																14874	19892		6581			70112	13069		4989	430394	0	0	624	75042	5356		107670	2750	7217	11242	46579	6139	1027	31779	83974	75103	113736	49852	0				0	20478					10900	24939	47666	81202							0														155674				0		16377	8224								1475													9218			CONF	CONF		
686459																																																																90482	2180		22614			21903	2863		0	239608	0	0	0	41479	127	34937	72395	2991	9781	24573	2342	165	1198	11137	48486	11114	19566	30615	76950				0	0					7232	1166	27473	16703						32	0														170646				32		0	828							0	4311	0	0	0	0	0			0	0	0	0	0	247	0	0	CONF	CONF		
686570																																																																0	0		0			2912	907		0	50659	0	464	0	36936	0		1227	0	8	40	167	11306	25210	567	652	3148	5157	3099	953				0	0					2284	0	2135	0							0														30090				320		0	0								4182													839			CONF	CONF		
686758																																																																5204	0		9998			3847	0		219	22913	0	0	0	0	0		10193	0	0	0	0	0	0	12487	4273	2042	3474	637	0				220	0					0	0	66	2654							0														0				0		0	64								252													389			CONF	CONF		
687009																																																																11865	1186019	0	0	502983	0	502983	216475		0	7569716	0	137999	14460	961536	52448	219522	681427	21802	29329	35355	70811	390369	410776	2236920	181685	583494	898498	2578706	113606	0	0	0	0	548	0				106733	274376	1129189	2874132	0	137999				378	871														2805363				3095	110530	0	110530							0	1089	0	0	449	1648	427	39	0	154	0	0	0	0	3794	39	42553	CONF	CONF		
687054																																																															0	2064	3899		6			14340	0		0	62059	0	0	0	10332	0		12507	1311	0	1806	5844	1371	0	5255	8447	6630	14232	16770	0				0	0					3891	3327	11064	12845							0														20777				0		0	2								25													264			CONF	CONF		
687830																																																															0	20608	5334		15356			15908	48		363	81880	0	215	0	9420	185		27882	555	1208	1944	5432	281	0	2098	24021	13530	31103	1708	0				0	2					1394	824	6240	2398							0														26622				0		0	10								3084													491			CONF	CONF		
687951																																																																52904	69045	0	63002	299391	665	300057	29265		6054	1513028	0	160266	0	180552	8548	21461	359894	4592	24838	26381	71817	36137	16409	190995	213237	320640	354708	245151	3591	0	0	0	1783	1344	140				43422	111958	211346	221019	0	160266				0	0														614186				25030	4611	0	4611							0	13271	0	3474	1630	0	19214	656	0	56	0	0	0	0	34581	656	0	CONF	CONF		
688079	0			0	0	0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0													0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	0	0	0		0	0	0		0	0	0	0	0	0							0	0	0	0	0					0	0	0	0						0	0													0						0	0									0	0	0	0	0	0				0				0		0	CONF	CONF	0	
688257																																																															0	7632	2068		0			8514	0		0	173570	301	0	0	44410	1005		28377	5342	2471	6347	12044	3426	14781	21635	6084	21100	25771	16749	38115				0	0					15878	20012	53115	19160							0														0				195		0	8								567													1502			CONF	CONF		
688453																																																															0	14222	0		12581			3756	0		339	44267	0	0	0	8304	0		12000	294	799	1438	3111	2662	0	11373	3585	4574	6836	9326	0				119	0					0	0	0	2981							0														0				0		0	49								1005													911			CONF	CONF		
688556																																																																9860	4914		5380			3376	549		0	57991	0	0	0	22671	1219		12225	2209	1321	5690	11503	1334	615	3972	5030	6038	14845	5397	37				0	50					687	444	4953	475							0														22996				0		0	46								1693													1674			CONF	CONF		
689209																																																															0	0	78730	0	0	29563	0	29563	78696		1734	1207000	0	0	0	416402	1064	202195	13336	4611	10368	10692	33239	207340	147192	126011	22380	44793	138823	354197	103459	0	0	0	0	1	0	0			25882	111344	86096	369875	0	0				3908	256														363654				8734	166	0	166							0	3730	0	0	102	190	4483	51	0	0	0	0	0	0	3717	51	19376	CONF	CONF		
689357																																																																0	36285	0	0	88210	0	88210	5623		9057	459931	0	12	0	50219	1266	6665	70202	4254	1179	13693	22711	8383	0	61416	27412	58750	88637	153900	19505	0	0	0	0	257	0				1395	9010	130446	127788	12	0				0	0													0	230644				0	0	0	0							0	271	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	CONF	CONF	0	
689759																																																																0	0		0			15675	605		1873	91447	0	0	0	390	679		19144	0	0	0	390	0	0	13423	5721	22986	27759	21558	0				0	3					0	5181	42424	24571							0														0				0		0	0								38													8			CONF	CONF		
691042																																																																273	0		3478			10212	0		394	17504	0	0	0	535	0		5017	0	353	116	0	51	0	1049	3615	5069	4778	2412	0				0	0					0	0	0	1841							0													0	0				0		0	0								177													594			CONF	CONF	0	
691556																																																															0	426	94		0			14970	5839		0	121211	0	38885	0	37812	645		14551	0	0	267	138	11174	26233	15299	4733	21532	26998	11510	3326				0	291					0	0	16289	3269							0														37812				0		0	8								1211													1472			CONF	CONF		
691743																																																															0	4105	0		27			686	768		0	34924	0	94	0	18696	0		1296	288	5244	10121	1363	1398	207	1074	3229	9625	1072	1122	106				0	0					142	0	6032	2199							0														0				360		0	0								714													1461			CONF	CONF		
691958																																																																3323	79838		3932			135744	1627		0	743530	0	0	0	61942	2798		426357	14090	7611	39569	406	0	265	334185	70471	241221	33544	123	0				0	0					16818	118306	165119	151889							0													0	474751				3960		0	0								1907													287			CONF	CONF	0	
692450																																																															0	48635	235		18822			10323	505		0	125720	0	0	0	27878	537		54575	3072	4922	6431	11086	2297	70	18001	28580	21192	20528	2694	6817				0	0					3041	0	0	9098							0														59539				0		0	0								4482													2164			CONF	CONF		
692704																																																															0	0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0							0														0				0		0	0								0													0			CONF	CONF		
692946																																																															0	3931	2987	0	857	22514	0	22514	12734		0	249243	0	436	0	78998	343	47240	34356	1040	6938	4568	13880	47295	5277	34934	13844	30559	59516	25485	5706	0	0	0	0	15	0				8308	18874	24417	71423	0	436				0	0														51687				4524	2	0	2							0	1109	0	0	0	0	3502	1022	0	0	0	0	0	0	2295	1022	0	CONF	CONF		
693073																																																																0	0		0			0	0		0	14615	0	0	0	13722	85		2	0	1136	13	38	3901	8634	141	1	498	0	95	157				0	0					249	0	0	493							0														0				0		0	0								0													66			CONF	CONF		
