"IDRSSD"	RCON8725	RCONA126	RCONC391	RCONFT00	RCONFT01	RCONFT02	RCONFT03	RCONFT04	RCONFT05	RCONFT06	RCONFT07	RCONFT08	RCONFT09	RCONFT10	RCONFT11	RCONFT12	RCONFT13	RCONFT14	RCONFT15	RCONFT16	RCONFT17	RCONFT18	RCONFT19	RCONFT20	RCONFT21	RCONFT22	RCONHK18	RCONHK19	RCONK102	RCONK103	RCONK104	RCONK192	RIADC388	RIADC389	RIADC390	RIADF551	RIADF553	
	TOTL INT RATE CONTRCS-MKD TO MARKET	TOTAL INT RATE CONTRACTS TRADING	OTSTDNG CRED CD FEES & FIN CHGS	DOES THE INSTITUTION HAVE ANY DERIVA	TOTAL GROSS NOTIONAL AMOUNT OF ALL O	TOTAL GROSS NOTIONAL AMOUNT OF ALL O	FOR THE TWO CALENDAR QUARTERS PRECED	PRINCIPAL AMOUNT OF 1-4 FAMILY RESID	QUARTER END AMOUNT OF 1-4 FAMILY RES	DOES THE INSTITUTION USE THE FAIR VA	DOES THE INSTITUTION HAVE ANY ASSETS	TOTAL OUTSTANDING PRINCIPAL BALANCE	DOES THE INSTITUTION HAVE ANY ASSETS	TOTAL OUTSTANDING PRINCIPAL BALANCE	DOES THE INSTITUTION SERVICE ANY CLO	TOTAL OUTSTANDING PRINCIPAL BALANCE	DOES THE INSTITUTION HAVE ANY CONSOL	TOTAL ASSETS OF CONSOLIDATED VARIABL	TOTAL LIABILITIES OF CONSOLIDATED VA	DOES THE INSTITUTION, TOGETHER WITH	DOES THE INSTITUTION HAVE ASSETS COV	LOANS AND LEASES COVERED BY LOSS SHA	PAST DUE AND NONACCRUAL LOANS AND LE	PAST DUE AND NONACCRUAL LOANS AND LE	PAST DUE AND NONACCRUAL LOANS AND LE	OTHER REAL ESTATE OWNED COVERED BY F	AGGREGATE AMOUNT OF FAIR VALUE OPTIO	AGGREGATE AMOUNT OF FAIR VALUE OPTIO	LS SHR FDIC CVRD LS SHAR PD 30 - 89	LS SHR FDIC CVRD LS SHAR PD 90	LS SHR FDIC CVRD LS SHAR NACRL	ASSET CVR LS SHR FDIC OREO PRTN PROT	UNCOLLBLE CRED CRD FEE&FIN CHGS	SEPARATE VAL ALLOW CRED/FIN CHGS	AMT ALLOW LN&LSE LOSS CC/FIN CHGS	NET GAINS(LOSS) ERN RPT AT FV	NET GN LS ERN ON LIABILITY RPT AT FV	
603232	0	0						0	0																				0	0	0	0						
603540				false			false			false	false		true	6698	true	9329	false			false	false																	
603559				false			false			false	false		false		false		false			false	false																	
603755				false			false			false	false		false		false		false			false	false																	
604024				false			false			true	false		false		true	25304	false			false	false						53	0								-6	0	
604033				false			false			false	false		false		false		false			false	false																	
604547				false			false			false	false		false		false		false			false	false																	
604640	0	0						38416	4752																				0	0	0	0						
605571				false			false			false	false		false		false		false			false	false																	
605610				false			false			true	false		false		true	28399	false			false	false						2757	0								0	0	
605656	0	0																											0	0	0	0						
606046	427820	2559954						277854	77302																				0	0	0	0						
606176				false			false			false	false		false		true	261	false			false	false																	
606653				false			false			false	false		false		false		false			false	false																	
607146	1601	0		true	0	0	false			true	false		false		false		false			false	false						1395	0								6	0	
608358				false			false			false	false		false		false		false			false	false																	
608451	0	1870		true	0	0	false			false	false		false		false		false			false	false																	
608844				false			false			false	false		false		true	48414	false			false	false																	
609010				false			false			false	false		false		false		false			false	false																	
609467				false			false			false	false		false		true	41533	false			false	false																	
609476				false			false			false	false		false		false		false			false	false																	
609609				false			false			false	false		false		true	14111	false			false	false																	
609645				false			false			false	false		false		false		false			false	false																	
609832				false			false			false	false		false		false		false			false	false																	
610128				false			false			false	false		true	1726	false		false			false	false																	
610164	5100	0		true	0	0	true	5961	668	false	false		true	18226	false		false			false	false																	
610539	0	0																											0	0	0	0						
610557	0	0																											0	0	0	0						
610913				false			false			false	false		false		true	35301	false			false	false																	
611031				false			false			false	false		false		false		false			false	false																	
612159				false			false			false	false		true	7803	false		false			false	false																	
612878				false			false			false	false		false		false		false			false	false																	
613008	1459330	3135743						18388	5100																				0	0	0	0				-620	0	
613156				false			false			false	false		false		false		false			false	false																	
613343	2306	0		true	0	0	true	6720	811	false	false		true	5108	true	328211	false			false	false																	
613400	1175983	0						0	0																				0	0	0	0						
613558	12502	0		true	0	0	false			false	false		false		true	10564	false			false	false																	
613679	0	0						3745	1244																				0	0	0	0						
613839	276	0		true	0	0	false			false	false		false		true	156062	false			false	false																	
613950				false			false			false	false		true	70205	false		false			false	false																	
613978				false			false			false	false		false		false		false			false	false																	
614256	5000	0		true	0	0	false			false	false		true	3096	true	3096	false			false	false																	
614313	155461	0						39176	2979																				0	0	0	0						
614368				false			false			false	false		false		false		false			false	false																	
614751	0	0																											0	0	0	0						
614948	5838	0		true	0	0	false			false	false		false		true	2305	false			false	false																	
615217				false			false			false	false		false		true	8330	false			false	false																	
615253				false			false			false	false		false		false		false			false	false																	
615776				false			false			false	false		false		false		false			false	false																	
615851	157	0		true	0	0	false			false	false		true	124790	false		false			false	false																	
615879				false			false			false	false		false		false		false			false	false																	
615954	7650	0		true	0	0	false			false	false		true	8	true	1681	false			false	false																	
616036	964	0		true	0	0	false			false	false		false		false		false			false	false																	
616540				false			false			false	false		false		false		false			false	false																	
617051				false			false			false	false		false		false		false			false	false																	
617079				false			false			false	false		false		false		false			false	false																	
617145				false			false			false	false		false		false		false			false	false																	
617275	0	0						0	0																				0	0	0	0						
617341				false			false			false	false		false		false		false			false	false																	
617743				false			false			false	false		false		false		false			false	false																	
618544				false			false			false	false		false		true	42430	false			false	false																	
618647				false			false			false	false		false		false		false			false	false																	
618740	0	0		true	0	0	false			false	false		false		true	132701	false			false	false																	
618777				false			false			false	false		false		false		false			false	false																	
618807	1603769	0						59957	10541																				0	0	0	0						
619327				false			false			false	false		false		false		false			false	false																	
619457				false			false			false	false		false		false		false			false	false																	
619701	0	100642		true	0	0	true	2077	1596	true	false		true	278354	true	455698	false			false	false						371948	6445								-6104	0	
619859				false			false			false	false		false		false		false			false	false																	
619877								1866000	729000																								22000	0	0	53000	0	
621151				false			false			false	false		false		false		false			false	false																	
621245				false			false			false	false		false		false		false			false	false																	
621357				false			true	8441	538	false	false		false		false		false			false	false																	
621441				false			false			false	false		true	73715	true	11759	false			false	false																	
622037				false			false			false	false		false		false		false			false	false																	
622653	10777	0		true	0	0	true	66391	1014	false	false		true	41089	false		false			false	false																	
622774				false			true	3848	140	false	false		false		true	264937	false			false	false																	
623052				false			false			false	false		false		false		false			false	false																	
623454				false			false			false	false		false		false		false			false	false																	
623548				false			false			false	false		false		false		false			false	false																	
623874				false			false			false	false		true	487	true	257405	false			false	false																	
624246				false			false			false	false		true	69371	true	69371	false			false	false																	
624648	2990	0		true	0	0	false			false	false		false		false		false			false	false																	
624778				false			false			false	false		false		false		false			false	false																	
624956	1975	0		true	0	0	false			false	false		false		true	19883	false			false	false																	
625056				false			false			false	false		false		false		false			false	false																	
625065				false			true	41576	0	false	false		false		false		false			false	false																	
625140				false			false			false	false		true	2534	true	2534	false			false	false																	
625159	0	0																											0	0	0	0						
625654	20141	3000						6869	1684																				0	0	0	0						
625757				false			false			false	false		false		false		false			false	false																	
625850				false			false			false	false		false		false		false			false	false																	
625953				false			false			false	false		false		false		false			false	false																	
626101	0	0																											0	0	0	0						
627108	0	0																											0	0	0	0						
627377				false			false			false	false		true	45991	true	45991	false			false	false																	
627854				false			false			false	false		true	14611	true	14611	false			false	false																	
628039				false			false			false	false		false		false		false			false	false																	
628123	20000	0																											0	0	0	0						
628178				false			false			false	false		false		false		false			false	false																	
628356				false			false			false	false		false		true	136379	false			false	false																	
628552	0	0																											0	0	0	0						
629148				false			false			false	false		false		false		false			false	false																	
629353				false			false			false	false		false		false		false			false	false																	
629522				false			false			false	false		false		false		false			false	false																	
629746	0	0						0	0																				0	0	0	0						
630041				false			false			false	false		false		false		false			false	false																	
630340				false			false			false	false		false		false		false			false	false																	
630555				false			false			false	false		false		false		false			false	false																	
630658				false			false			false	false		false		false		false			false	false																	
631039				false			false			false	false		false		false		false			false	false																	
631150				false			false			false	false		false		false		false			false	false																	
631178	155	0																											0	0	0	0						
631422	0	0																											0	0	0	0						
631570				false			false			true	false		true	7396	true	35719	false			false	false						1350	0								-147	0	
632410	0	0																											0	0	0	0						
632607				false			false			false	false		true	1044	true	74283	false			false	false																	
632858	0	0						0	0																				0	0	0	0						
633378	1137847	0						42502	4286																				0	0	0	0						
633640				false			false			false	false		false		false		false			false	false																	
634544				false			false			false	false		false		false		false			false	false																	
634955				false			false			false	false		false		false		false			false	false																	
635840				false			false			false	false		false		true	288708	false			false	false																	
635907	75851	0		true	0	0	false			false	false		false		true	32868	false			false	false																	
636276				false			false			false	false		false		true	100896	false			false	false																	
636753				false			false			false	false		false		false		false			false	false																	
636771	831782	0						157511	9091																				0	0	0	0				10171	0	
637170	8136	0		true	0	0	false			true	false		false		true	238954	false			false	false						3678	0								246	0	
637451	0	3707769						3161502	970663																				0	0	0	0				-49945	0	
637554	0	0						0	0																				0	0	0	0						
638131				false			false			false	false		false		false		false			false	false																	
638355				false			false			false	false		false		false		false			false	false																	
638850	0	0																											0	0	0	0						
639549	4342	0		true	0	0	false			false	false		true	19556	true	17396	false			false	false																	
639567	0	0	6267																										0	0	0	0	22639	7206	3417			
639633				false			false			false	false		false		false		false			false	false																	
639857				false			false			false	false		false		false		false			false	false																	
640143				false			false			false	false		true	39	true	25038	false			false	false																	
640246	2280	0						0	0																				0	0	0	0						
640442	0	0																											0	0	0	0						
640554	0	0																											0	0	0	0						
640956				false			false			false	false		false		false		false			false	false																	
641449				false			false			false	false		false		false		false			false	false																	
641579	0	0																											0	0	0	0						
641775	12839	0																											0	0	0	0						
642437	2790	0						0	0																				0	0	0	0						
642549	0	236846						0	0																				0	0	0	0						
643078				false			false			false	false		false		false		false			false	false																	
643274				false			false			false	false		false		false		false			false	false																	
643340	10000	0						0	0																				0	0	0	0						
643658	0	0						0	0																				0	0	0	0						
644057	0	0						0	0																				0	0	0	0						
644141				false			false			false	false		false		false		false			false	false																	
644646				false			false			false	false		false		false		false			false	false																	
644776	0	0																											0	0	0	0						
644842				false			false			false	false		false		false		false			false	false																	
644954				false			false			false	false		false		false		false			false	false																	
644963				false			false			false	false		false		false		false			false	false																	
645157	0	0						0	0																				0	0	0	0						
645317	0	0						3405	0																				0	0	0	0						
645465	0	0						0	0																				0	0	0	0						
645540				false			false			false	false		false		false		false			false	false																	
645577				false			false			false	false		false		false		false			false	false																	
645625	1841538	0						70985	12887																				0	0	0	0						
646042				false			false			false	false		false		false		false			false	false																	
646145				false			false			false	false		false		false		false			false	false																	
646172				false			false			false	false		false		true	68691	false			false	false																	
646444				false			false			false	false		false		false		false			false	false																	
646471				false			false			false	false		false		false		false			false	false																	
646556	422	0						3462	0																				0	0	0	0						
646743	489	0		true	0	0	true	3429	0	false	false		false		true	194086	false			false	false																	
646873				false			false			false	false		true	1297	true	99792	false			false	false																	
647218				false			true	10135	39	false	false		false		false		false			false	false																	
647245	65542	0																											0	0	0	0						
647414	0	0						0	0																				0	0	0	0						
647759				false			false			false	false		false		false		false			false	false																	
647777	0	0																											0	0	0	0						
647955				false			false			false	false		false		false		false			false	false																	
648130	0	0																											0	0	0	0						
648242	0	0						4748	842																				0	0	0	0				670	0	
648251	5066	0		true	0	0	false			false	false		true	281	false		false			false	false																	
648345	0	0						0	0																				0	0	0	0						
648550				false			false			false	false		false		false		false			false	false																	
649342	50000	0		true	0	0	false			false	false		false		false		false			false	false																	
649632	0	0	0																										0	0	0	0	0	0	0			
651121				false			false			false	false		false		false		false			false	false																	
651149				false			false			false	false		false		false		false			false	false																	
651158				false			false			false	false		false		false		false			false	false																	
651354				false			false			false	false		false		false		false			false	false																	
651448								0	0																													
651541				false			false			false	false		false		false		false			false	false																	
651756	1545	0		true	0	0	false			false	false		false		false		false			false	false																	
651859	68781	0						90890	16525																				0	0	0	0						
651952				false			false			false	false		false		false		false			false	false																	
652043	0	0		true	0	0	false			false	false		true	20076	true	42938	false			false	false																	
652070				false			false			false	false		false		true	61169	false			false	false																	
652874	3737212	0						1934891	1132061																				0	0	0	0				111844	0	
652959				false			false			false	false		false		false		false			false	false																	
652977				false			false			false	false		false		true	13713	false			false	false																	
653134				false			false			false	false		false		false		false			false	false																	
653433				false			false			false	false		true	261	true	16499	false			false	false																	
653611				false			false			false	false		true	5481	true	84551	false			false	false																	
653778				false			false			false	false		false		false		false			false	false																	
653947	540	0		true	0	0	false			false	false		true	46331	true	46331	false			false	false																	
654047				false			false			false	false		false		false		false			false	false																	
654300	0	0						0	0																				0	0	0	0						
654579				false			false			false	false		false		false		false			false	false																	
655530				false			false			false	false		false		false		false			false	false																	
655839				false			false			false	false		false		false		false			false	false																	
656032				false			false			false	false		false		true	70532	false			false	false																	
656377	2689560	0																											0	0	0	0						
656470				false			true	16390	2609	false	false		false		true	435397	false			false	false																	
656658				false			false			false	false		false		false		false			false	false																	
656779				false			false			false	false		true	99	true	1375	false			false	false																	
657178				false			false			false	false		false		false		false			false	false																	
657271	19973	0						45309	4353																				0	0	0	0				-161	0	
657365	0	123179						0	0																				0	0	0	0						
657459	60000	95218						18224	2173																				0	0	0	0						
657758				false			false			false	false		false		false		false			false	false																	
657954				false			false			true	true	22391	true	951	true	23573	false			false	false						313	0								51	0	
658072				false			false			false	false		false		false		false			false	false																	
658474				false			false			false	false		false		false		false			false	false																	
658924				false			false			false	false		false		false		false			false	false																	
659341				false			false			false	false		false		true	158829	false			false	false																	
659556	0	0						0	0																				0	0	0	0						
659640				false			false			false	false		false		false		false			false	false																	
659734	144	0		true	0	0	false			false	false		true	52	true	15813	false			false	false																	
659855	358216	3486542						73014	93609																				0	0	0	0				-1288	0	
660066				false			false			false	false		false		false		false			false	false																	
660253				false			false			false	false		true	3509	false		false			false	false																	
660271				false			false			false	false		true	72848	true	214383	false			false	false																	
660570				false			false			false	false		false		false		false			false	false																	
660655	236213	0		true	0	0	true	23569	1349	false	false		true	11781	true	43894	false			false	false																	
660879				false			false			false	false		false		true	2266	false			false	false																	
660927	0	0	0					0	0																				0	0	0	0	0	0	0	0	0	
661072	0	0																											0	0	0	0						
661157				false			false			false	false		false		false		false			false	false																	
661223	0	0						0	0																				0	0	0	0						
661308	0	0						6403	18																				0	0	0	0						
661474				false			false			false	false		false		false		false			false	false																	
662350				false			false			false	false		true	6664	true	6664	false			false	false																	
662369	0	0																											0	0	0	0						
662949				false			false			false	false		true	33	false		false			false	false																	
663058	0	36866																											0	0	0	0						
663245	1878644	0						106616	12974																				0	0	0	0				4924	0	
663638				false			false			false	false		false		false		false			false	false																	
663656				false			false			false	false		true	1501	true	1501	false			false	false																	
663834	11427	0						1964	1095																				0	0	0	0				-317	0	
663955	60396	0		true	0	0	false			false	false		false		false		false			false	false																	
664176				false			false			false	false		true	12637	true	13486	false			false	false																	
664206	20074	0						30650	26411																				0	0	0	0						
664653				false			false			false	false		false		false		false			false	false																	
664756	232377	16854						17410	2871																				0	0	0	0						
665146				false			false			false	false		true	25336	true	25336	false			false	false																	
665258				false			false			false	false		false		false		false			false	false																	
665865				false			false			false	false		false		false		false			false	false																	
666059				false			false			false	false		false		false		false			false	false																	
666358				false			false			false	false		false		false		false			false	false																	
666554				false			false			false	false		false		false		false			false	false																	
666844				false			false			false	false		false		false		false			false	false																	
666974				false			false			false	false		false		false		false			false	false																	
667029				false			false			false	false		true	14669	true	14669	false			false	false																	
667252				false			false			false	false		false		false		false			false	false																	
667346				false			false			false	false		false		false		false			false	false																	
667524	0	0																											0	0	0	0						
667551				false			false			false	false		false		false		false			false	false																	
667757	79876	593973						64940	59714																				0	0	0	0				1910	0	
668053				false			false			false	false		false		false		false			false	false																	
668147	23425	0		true	0	0	false			false	false		true	27210	false		false			false	false																	
669555				false			true	4062	0	false	false		false		false		false			false	false																	
670430				false			false			false	false		false		false		false			false	false																	
670467				false			false			false	false		false		true	158845	false			false	false																	
670560	0	0						0	0																				0	0	0	0				0	0	
670654				false			false			false	false		false		false		false			false	false																	
670748				false			false			false	false		false		false		false			false	false																	
670878				false			false			false	false		false		false		false			false	false																	
671053				false			false			false	false		false		false		false			false	false																	
671147				false			true	9296	0	false	false		false		true	234174	false			false	false																	
671334	0	0																											0	0	0	0						
671464	2587111	0						3687	899																				0	0	0	0						
671558	65976	0		true	0	0	true	8947	747	false	false		true	38546	true	114596	false			false	false																	
672238				false			false			false	false		false		false		false			false	false																	
672247				false			false			false	false		false		false		false			false	false																	
672537	0	0																											0	0	0	0						
672573				false			false			false	false		true	5310	true	1502	false			false	false																	
673244				false			false			false	false		false		false		false			false	false																	
673440	20473	0						41002	4016																				0	0	0	0						
673477				false			false			false	false		false		false		false			false	false																	
673851				false			false			false	false		false		false		false			false	false																	
673909	0	0																											0	0	0	0						
674344				false			false			false	false		false		false		false			false	false																	
674849				false			true	446	0	false	false		true	39452	true	765466	false			false	false																	
675042	0	0																											0	0	0	0						
675051				false			false			false	false		false		false		false			false	false																	
675079	0	0						0	0																				0	0	0	0						
675248				false			false			false	false		true	204	true	28602	false			false	false																	
675341				false			false			false	false		false		false		false			false	false																	
675659				false			false			false	false		false		false		false			false	false																	
675855				false			false			false	false		false		false		false			false	false																	
676049				false			false			false	false		false		false		false			false	false																	
676151				false			false			false	false		false		false		false			false	false																	
676478	150850	0		true	0	0	false			false	false		true	9581	false		false			false	false																	
677176	0	0																											0	0	0	0						
677354	0	0						0	0																				0	0	0	0				152	0	
677448				false			false			false	false		true	17306	false		false			false	false																	
677644				false			false			false	false		false		false		false			false	false																	
677756				false			false			false	false		false		false		false			false	false																	
677970				false			false			false	false		false		true	58632	false			false	false																	
678052				false			false			false	false		false		false		false			false	false																	
678070	0	0						0	0																				0	0	0	0						
678258				false			false			false	false		false		false		false			false	false																	
678454	0	0																											0	0	0	0						
678557	0	0						0	0																				0	0	0	0						
678744	0	0	0																										0	0	0	0	0	0	0			
679451				false			false			false	false		false		false		false			false	false																	
680055	0	0						0	0																				0	0	0	0						
680130	0	0						0	0																				0	0	0	0						
680354	0	32600						0	0																				0	0	0	0						
680457				false			false			false	false		false		false		false			false	false																	
680747				false			false			false	false		false		false		false			false	false																	
680813	145830	11640						24902	2142																				0	0	0	0						
681043				false			false			false	false		true	375	true	375	false			false	false																	
681249				false			false			false	false		false		false		false			false	false																	
682143				false			false			false	false		false		true	303551	false			false	false																	
682563	1679	3096427						0	0																				0	0	0	0						
682648				false			false			false	false		false		false		false			false	false																	
683449				false			false			false	false		true	6558	true	39170	false			false	false																	
683814				false			false			false	false		false		false		false			false	false																	
684455				false			false			false	false		false		true	230601	false			false	false																	
685023				false			false			false	false		false		false		false			false	false																	
685649	3965	0						11549	892																				0	0	0	0						
685676	53275	0		true	0	0	true	121261	24408	true	false		false		true	2112509	false			false	false						380683	0								12649	0	
685779	18115	0		true	0	0	true	10732	489	false	false		false		false		false			false	false																	
686459	0	0																											0	0	0	0						
686570				false			false			false	false		true	25649	true	29988	false			false	false																	
686758				false			false			false	false		false		false		false			false	false																	
687009	1927988	0						10736	890																				0	0	0	0						
687054				false			false			false	false		false		false		false			false	false																	
687830				false			false			false	false		false		false		false			false	false																	
687951	0	0																											0	0	0	0						
688079								0	0																													
688257				false			false			false	false		false		false		false			false	false																	
688453				false			false			false	false		false		false		false			false	false																	
688556				false			false			false	false		false		true	5596	false			false	false																	
689209	0	0	0																										0	0	0	0	0	0	0	0	0	
689357	0	0																											0	0	0	0						
689759				false			false			false	false		false		false		false			false	false																	
691042				false			false			false	false		false		false		false			false	false																	
691556				false			false			false	false		false		false		false			false	false																	
691743				false			false			false	false		false		false		false			false	false																	
691958				false			false			false	false		false		true	306552	false			false	false																	
692450				false			false			false	false		false		false		false			false	false																	
692704				false			false			false	false		false		false		false			false	false																	
692946	0	0						0	0																				0	0	0	0						
693073				false			false			false	false		false		false		false			false	false																	
693224	961246	5453906						74536	10861																				0	0	0	0				-680	0	
693345	90462	0						13101	2787																				0	0	0	0						
693952	318	0		true	0	0	false			false	false		false		true	123947	false			false	false																	
694146				false			false			false	false		false		false		false			false	false																	
694771				false			false			false	false		false		false		false			false	false																	
694847	2283	0		true	0	0	false			false	false		false		true	167187	false			false	false																	
694904	1500000	0						13149	0																				0	0	0	0						
695349	0	0						0	0																				0	0	0	0						
695947				false			false			false	false		false		false		false			false	false																	
696047				false			false			false	false		false		false		false			false	false																	
696168				false			false			false	false		false		false		false			false	false																	
696430	5163	0		true	0	0	true	16457	2239	true	false		true	37712	true	450575	false			false	false						2271	6								-86	35	
696645	0	0						0	0																				0	0	0	0						
697035	0	0	0																										0	0	0	0	0	0	0			
697147				false			false			false	false		false		true	82718	false			false	false																	
697156	222	0		true	0	0	false			false	false		true	23992	true	142060	false			false	false																	
697231				false			true	16858	1846	false	false		true	62128	true	29	false			false	false																	
697763	0	0																											0	0	0	0						
697950				false			false			false	false		false		false		false			false	false																	
697978	0	0																											0	0	0	0						
698144	34824	0		true	0	0	false			false	false		true	148	true	368061	false			false	false																	
698546	0	0						0	0																				0	0	0	0						
698649				false			false			false	false		false		true	58266	false			false	false																	
699105	10087	0		true	0	0	true	5219	1695	false	false		false		true	123008	false			false	false																	
699253				false			false			false	false		false		false		false			false	false																	
700140				false			false			false	false		false		false		false			false	false																	
700252				false			false			false	false		false		false		false			false	false																	
700430	0	0																											0	0	0	0						
700458				false			false			false	false		false		false		false			false	false																	
701062	117319	65065						11860	1701																				0	0	0	0						
701222				false			false			false	false		false		true	104788	false			false	false																	
701839	0	0		true	0	0	false			false	false		false		false		false			false	false																	
701857				false			false			false	false		false		false		false			false	false																	
702117	2761640	0						1476	87																				0	0	0	0						
702359	4000	0		true	0	0	false			false	false		false		false		false			false	false																	
702612				false			false			false	false		false		true	56544	false			false	false																	
702836				false			false			false	false		false		false		false			false	false																	
702911				false			false			false	false		true	403	true	141306	false			false	false																	
702966				false			false			false	false		false		false		false			false	false																	
703039				false			false			false	false		false		false		false			false	false																	
703552				false			false			false	false		false		true	44478	false			false	false																	
703767	0	0																											0	0	0	0						
705378				false			false			false	false		true	11417	true	11417	false			false	false																	
705556	0	0																											0	0	0	0						
706030				false			false			false	false		false		false		false			false	false																	
706058	806	2495		true	0	0	false			false	false		true	43544	true	43544	false			false	false																	
706236				false			false			false	false		false		false		false			false	false																	
706254	0	0																											0	0	0	0						
706450				false			false			false	false		false		false		false			false	false																	
706656				false			false			false	false		false		false		false			false	false																	
707354	3707	0						22419	2013																				0	0	0	0						
708379	1337	0		true	0	0	false			false	false		false		true	32105	false			false	false																	
709143	0	0						0	0																				0	0	0	0						
709451	1566	0		true	0	0	false			false	false		true	11102	true	54914	false			false	false																	
709554				false			false			false	false		false		false		false			false	false																	
709602	0	153481						0	0																				0	0	0	0						
709639				false			false			false	false		false		false		false			false	false																	
709956	0	0						0	0																				0	0	0	0						
710176				false			false			false	false		false		false		false			false	false																	
710859				false			false			false	false		false		false		false			false	false																	
711472								1483	0																													
711520				false			false			false	false		false		false		false			false	false																	
711548				false			false			false	false		false		false		false			false	false																	
711753				false			false			false	false		false		false		false			false	false																	
711801				false			false			false	false		false		true	48111	false			false	false																	
712059				false			false			false	false		false		false		false			false	false																	
712648				false			false			false	false		false		false		false			false	false																	
712956				false			false			false	false		true	537	false		false			false	false																	
713047				false			false			false	false		false		false		false			false	false																	
713252				false			false			false	false		false		false		false			false	false																	
713476				false			false			false	false		true	80566	true	343132	false			false	false																	
713926	276	0																											0	0	0	0						
714165				false			false			false	false		false		false		false			false	false																	
714437				false			false			false	false		false		false		false			false	false																	
714839	0	0																											0	0	0	0						
714978				false			false			false	false		false		true	75307	false			false	false																	
715032	0	0																											0	0	0	0						
715050				false			false			false	false		false		false		false			false	false																	
715144	3027	0		true	0	0	false			false	false		false		true	240227	false			false	false																	
715340	4987	34418		true	0	0	false			false	true	249	false		false		false			false	false																	
715470	0	0																											0	0	0	0						
715630				false			false			false	false		false		false		false			false	false																	
715872	0	553						3811	0																				0	0	0	0						
715975				false			false			false	false		false		false		false			false	false																	
716374				false			true	12269	1312	false	false		true	13297	false		false			false	false																	
716833	0	0						13436	1646																				0	0	0	0						
716851				false			false			false	false		false		false		false			false	false																	
716954	2415	0		true	0	0	false			false	true	2666	true	119396	true	194669	false			false	false																	
717232				false			false			false	false		false		false		false			false	false																	
717670				false			false			false	false		false		false		false			false	false																	
717737	0	0																											0	0	0	0						
717924	23633	0						16465	3329																				0	0	0	0						
718145				false			false			false	false		false		false		false			false	false																	
718275				false			false			false	false		false		false		false			false	false																	
718538				false			false			false	false		false		false		false			false	false																	
719030				false			false			false	false		false		false		false			false	false																	
719610				false			false			false	false		false		false		false			false	false																	
719656				false			true	4741	714	false	false		false		true	172240	false			false	false																	
719964				false			false			false	false		false		false		false			false	false																	
720157				false			false			false	false		false		false		false			false	false																	
720344	0	0																											0	0	0	0						
720746				false			false			false	false		false		false		false			false	false																	
720858				false			false			false	false		false		false		false			false	false																	
721350				false			false			false	false		true	1333	false		false			false	false																	
721752				false			false			false	false		false		false		false			false	false																	
721949				false			false			false	false		false		true	35642	false			false	false																	
722227				false			false			false	false		false		false		false			false	false																	
722432				false			false			false	false		false		false		false			false	false																	
722544	396	0		true	0	0	true	4551	0	false	false		true	12356	true	572058	false			false	false																	
722777								0	0																											24499	0	
722816				false			false			false	false		true	746	true	43784	false			false	false																	
723112								3943173	1870947																								7831	0	2173	-134130	0	
723158	0	0	0																										0	0	0	0	0	0	0			
723550				false			false			false	false		false		false		false			false	false																	
723653				false			false			false	false		false		false		false			false	false																	
723756				false			false			false	false		false		false		false			false	false																	
723868				false			false			false	false		false		false		false			false	false																	
724230				false			false			false	false		false		false		false			false	false																	
724744	208	0		true	0	0	false			true	false		true	60857	true	60857	false			false	false						552	0								79	0	
724904	19314	0		true	0	0	true	22745	3329	false	true	17052	false		true	326034	false			false	false																	
724940				false			false			false	false		false		false		false			false	false																	
725077				false			false			false	false		true	475	true	129193	false			false	false																	
725732								0	0																													
725741				false			false			false	false		false		false		false			false	false																	
726458				false			false			false	false		false		false		false			false	false																	
726953	0	0																											0	0	0	0						
727174	9610	0		true	0	0	true	37501	15694	false	false		false		true	3178671	false			false	false																	
728948				false			false			false	false		true	942	true	14777	false			false	false																	
728957				false			false			false	false		false		false		false			false	false																	
729011				false			false			false	false		false		false		false			false	false																	
729057				false			false			false	false		false		false		false			false	false																	
729178				false			false			false	false		false		false		false			false	false																	
729310	127545	0		true	0	0	false			false	false		false		true	52272	false			false	false																	
729570				false			false			false	false		false		true	2985	false			false	false																	
729842				false			false			false	false		false		false		false			false	false																	
729945				false			false			false	false		false		false		false			false	false																	
730745	0	0						0	0																				0	0	0	0						
731050				false			false			false	false		false		false		false			false	false																	
731247	7669	0						23819	2664																				0	0	0	0				-577	0	
731957				false			false			false	false		false		false		false			false	false																	
732178				false			false			false	true	4119	false		false		false			false	false																	
732253				false			false			false	false		false		false		false			false	false																	
732637	0	0																											0	0	0	0						
732758				false			false			false	false		false		false		false			false	false																	
732918	0	3272						10769	0																				0	0	0	0						
732954				false			false			false	false		false		false		false			false	false																	
733054	0	0						0	0																				0	0	0	0						
733540				false			false			false	false		false		false		false			false	false																	
733559				false			false			false	false		false		false		false			false	false																	
733661				false			false			false	false		false		false		false			false	false																	
733755				false			false			false	false		false		false		false			false	false																	
733951				false			false			false	false		true	4171	false		false			false	false																	
734248	939	0		true	0	0	false			false	false		false		true	818	false			false	false																	
734350				false			false			false	false		false		false		false			false	false																	
734538				false			false			false	false		false		false		false			false	false																	
734613				false			false			false	false		false		false		false			false	false																	
735049				false			false			false	false		false		false		false			false	false																	
735067				false			false			false	false		false		false		false			false	false																	
735414				false			false			false	false		false		false		false			false	false																	
