"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	Fully insured, affiliate sweep depos	Not fully insured, affiliate sweep d	Fully insured, non-affiliate sweep d	Not fully insured, non-affiliate swe	Designated exception sweep deposit	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
83834	38953	0	35458	81309	0	123223	0	0	0	0	75676	0	8923		7958	15692		87765	66753	0	0	401	0	0	3910	8697	2743	0	12607	1000	4681	0	0	7392	5681	0	0	5681	0													
83852	9111	0	358	11457	0	15507	0	0	0	0	37307	0	1217		8106	15629		15149	36090	0	0	711	0	0	2310	4719	4005	713	7029	251	251	0	318	3641	820	0	0	502	0													
83955	9078	0	1973	17567	0	29118	0	0	0	0	55856	0	470		10583	896		26726	55386	419	0	911	0	0	1811	15768	6831	7100	17579	906	5946	2218	5303	20926	14373	0	0	6852	2741													
84046	4949	9	9025	5699	0	20902	0	0	5837	0	34223	0	6750		3924	3928		11868	17685	0	9788	231	5837	5837	6386	11464	3193	42	17850	0	4261	0	0	17161	4261	0	0	4261	9788													
84541	61200	0	151060	533084	0	984051	0	0	0	0	462112	0	12592		54702	189530		832991	449520	0	0	9702	0	0	30085	67569	16472	5970	96738	18644	60817	8624	3201	65393	91286	0	0	79191	0													
85052	40735	0	39104	33267	0	74520	0	0	74004	0	160829	0	19345		38435	30539		35416	141484	0	0	256	64002	19272	6236	15514	28129	18736	21750	5605	4365	9978	992	30180	20940	0	0	9970	0													
85472	1595919	0	2429978	6277639	0	6277639	0	0	828708	0	3749324	0	129132		1128804	749236	142709	3847661	3614523	0	5669	39881	828708	514669	304489	516953	454467	36428	821442	15254	30132	43505	2941	183533	91832	13636	0	45386	5669	0	0	10652	0	10652	true	645372	1132003	349715	399521	1366547	229372	
85931	65369	0	12763	92056	0	123872	0	0	0	0	167169	0	40991		16659	41602		111109	126178	0	0	2578	0	0	4064	11679	13857	3829	15743	5045	16574	3388	1762	16770	26769	0	0	21619	0													
86349	60604	22	51149	105410	0	184023	0	0	0	0	130163	14	2213		24683	15597		132852	127936	0	0	6868	0	0	10555	27814	5843	456	38236	3277	5329	0	686	19986	9292	1611	0	8606	0													
86675	403723	0	0	143529	0	143529	0	0	0	0	829351	0	0		173126	69335		143529	829151	0	200	49991	0	0	70786	108841	106790	19744	179627	11572	14462	22273	1825	133035	50132	0	0	26034	0													
87047	34999	0	15639	32989	0	68551	0	0	0	0	76630	0	1030		15925	2490		52912	75600	0	0	2158	0	0	8560	13401	11671	2898	21870	750	1164	321	376	20605	2611	0	0	1914	940													
87159	42482	9813	19428	43828	0	59875	0	0	0	0	97812	0	13485		15188	11271		30634	84327	0	0	1674	0	0	8368	10537	4577	109	16688	9639	3956	6873	0	8403	20468	0	0	13289	0													
87234	133431	0	19029	229001	0	282655	0	0	15000	0	418309	0	42835		44666	128209		263377	372939	249	2535	11696	15000	15000	16950	41933	38196	2445	58883	25598	22716	7824	1006	54858	57145	55677	0	48314	0													
87476	16505	0	11085	8768	0	39558	0	0	0	0	114393	0	20990		11750	58932		28473	93403	0	0	1061	0	0	1866	12494	17236	651	14360	3508	2255	947	0	20497	6710	0	0	5763	10632													
87579	110935	0	61	301035	0	316312	0	0	561	0	225739	0	11982		35625	25735	26510	316192	213508	59	249	13982	561	361	15420	36586	19585	2265	52006	2173	5840	6950	250	38231	15213	0	0	8013	248	0	0	0	0	0	true							
88231	35768	0	49709	543279	0	543279	0	0	0	0	506209	0	90		35821	371445		493570	506119	0	0	3577	0	0	16042	31354	14951	3892	47395	8685	12671	3065	8339	30416	32760	0	0	21356	1695													
88259	12210	0	10032	19212	0	35884	0	0	0	0	43002	0	7805		8249	17044		25852	35197	0	0	301	0	0	3336	5188	2910	266	8315	0	1300	301	446	3451	2047	0	0	1300	0													
88352	25351	0	919	62167	0	65664	0	0	0	0	117850	0	2528		18998	27085	5178	64496	115322	249	0	3178	0	0	12251	29824	9281	1067	42074	2768	7280	2943	0	33425	12991	5886	0	10047	0	0	0	1849	0	1849	false							
88455	5799	9	59649	166819	0	401584	0	0	6102	0	257807	0	50596		37632	149579		337696	207211	4230	0	1432	0	0	10574	29368	13204	3259	39901	12539	17613	9203	6669	18773	46024	61126	0	30152	0													
88950	17283	0	1095	37491	0	45185	0	0	0	0	56400	0	1797		4748	29993		44090	54088	0	515	592	0	0	1826	4463	1078	16	6289	0	1741	0	0	2633	1741	0	0	1741	0													
89032	25818	0	38546	41978	0	87252	0	0	0	0	83742	0	604		14963	8031		48706	83138	0	0	2832	0	0	6068	14999	10595	1722	21067	1168	6396	2432	6511	18422	16508	0	0	7564	0													
89135	13269	0	2390	23128	0	30697	0	0	0	0	46325	0	4679		6875	9839		28307	41646	0	0	376	0	0	1873	8461	2621	2082	10334	3181	2207	2270	520	8163	8178	0	0	5388	0													
89854	0	0	4780	42535	0	82398	0	0	0	0	76471	0	8448		13294	45460		77618	65532	0	2491	848	0	0	4290	11035	5643	3143	15325	444	5456	500	500	10817	6900	0	0	5900	0													
89957	7444	0	2713	26584	0	37367	0	0	2000	0	97405	0	13898		5441	27157		34654	74710	0	8797	254	2000	0	2427	6859	23304	4107	9120	3011	13888	8820	389	31256	26108	0	0	16899	8797													
90047	9489	0	3713	8576	0	16977	0	0	0	0	25840	0	1101		5689	3122		13264	24739	0	0	497	0	0	1142	3268	6204	5	4141	0	500	2110	0	4930	2610	0	0	500	0													
90177	53440	9	3148	27795	0	33742	0	0	0	0	194213	0	1336		24433	16770		30585	192877	0	0	9169	0	0	14601	35572	35803	14384	50173	1556	5409	8653	8025	75928	23643	0	0	6965	0													
90328	585038	0	436	63865	0	87365	0	0	0	0	858403	0	25775		79595	98351		86929	832628	0	0	15409	0	0	15454	52094	39233	27042	67548	2874	32955	3694	1669	54227	41192	0	0	35829	0													
90337	114988	0	11315	215942	0	330559	0	0	0	0	265183	0	10560		36825	73621	9964	319244	254373	0	250	2916	0	0	11963	28075	15955	4808	40038	3630	7764	3394	985	23977	15772	0	0	11394	0	0	0	0	0	0	true							
90579	110070	0	0	81963	0	228867	0	0	0	0	343009	0	4048		36066	154622		228867	338780	0	181	10829	0	0	18544	20100	19852	7058	38644	3228	2776	4506	2252	29488	12762	10397	0	6004	0													
91615	52708	0	4718	32637	0	47484	0	0	0	0	86880	0	8488		10499	14338		42766	78392	0	0	0	0	0	1734	4843	8433	1138	6577	803	780	2103	0	5649	3686	0	0	1583	0													
91754	126451	0	78978	116513	0	231009	0	0	0	0	532955	0	53857		52015	100728	54815	151601	479098	430	0	0	0	0	26879	158315	7532	925	185194	31377	78855	1501	392	141636	112125	0	0	110232	0	0	0	0	0	0	true							
91950	19132	0	4952	15151	0	28616	0	0	0	0	28492	0	1110		5142	0		23664	27382	0	0	0	0	0	2249	2546	1417	527	4795	501	2120	0	0	1597	2621	0	0	2621	0													
92144	9395	0	250	10896	0	12544	0	0	0	0	32399	0	393		4160	13345		12292	32006	2	0	1337	0	0	1650	4512	2441	0	6162	0	1055	0	0	4443	1055	0	0	1055	0													
92676	394439	0	5654	40846	0	54531	0	0	0	0	608328	0	19407		29088	148303	12654	48497	588654	380	267	3456	0	0	16324	27869	5877	1076	44193	11038	2902	500	0	22058	14440	639	0	13940	0	0	0	0	0	0	true							
92706	124309	0	4505	81234	0	137003	0	0	0	0	200292	0	4409		23865	23249		132498	195883	0	0	4062	0	0	8992	21637	10053	2573	30516	1821	5768	1889	0	19390	9478	0	0	6257	0													
92902	16350	0	6485	15373	0	15373	0	0	0	0	17127	0	6741		546	0		8888	10386	0	0	0	0	0	370	313	94	0	683	0	0	0	0	231	0	0	0	0	0													
93244	64802	0	3745	113452	0	115219	0	0	0	0	197304	0	4172		31206	68999		111474	193132	0	0	3903	0	0	7552	18949	20670	4590	26501	2088	3225	5611	818	20555	11742	0	0	5313	0													
93543	209211	68	2809	34903	0	43865	0	0	10068	0	407533	0	77207		47410	85120		40800	327034	188	3292	2210	10068	10068	19310	41883	19468	3470	61121	17890	9080	1831	270	36721	29071	35864	0	26970	0													
93619	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
94139	99887	0	222	21340	0	21340	0	0	0	0	583205	0	14985		26105	420354		21118	568220	0	0	2989	0	0	9378	25412	11139	2974	34790	3211	6609	3605	636	22798	14061	5299	0	9820	0													
94522	131913	0	96189	316224	0	628985	0	0	0	0	408177	0	16917		65161	167007		532796	391260	0	0	7799	0	0	13573	22828	29652	24371	36401	1945	5872	7887	3128	25263	18832	0	0	7817	0													
94755	51748	0	17030	56380	0	110546	0	0	0	0	112694	0	6876		24795	2616		93415	105818	101	0	6818	0	0	6582	14490	16268	5190	16696	3168	3460	5419	3754	17734	15801	0	0	4745	0													
94858	27467	0	9873	47269	0	76664	0	0	0	0	84319	0	7494		17756	22832		66791	76825	0	0	1953	0	0	6010	15580	5240	3288	21565	864	968	1261	808	12363	3901	1643	0	1832	0													
95051	92712	0	6595	22957	0	85594	0	0	102228	0	341414	0	2947		13653	8410	3310	75264	117937	3735	220530	812	102228	7100	8980	127350	70888	12007	136330	926	18661	1480	0	205572	21067	50000	0	19587	168302	0	0	50000	0	0	true							
95677	18183	0	0	18264	0	18264	0	0	0	0	61196	0	0		12522	11134		18264	61196	0	0	1974	0	0	2440	9980	11081	2053	12420	299	2357	3669	0	13031	6325	0	0	2656	0													
96553	7267	2	1500	18034	0	21609	0	0	12021	0	75582	0	5785		6490	31736		20082	62450	25	7347	1399	10021	5297	4117	9267	10760	5983	13384	866	2039	3547	0	23637	6452	852	0	2905	5716													
97055	0	0	2536	27194	0	41038	0	0	37251	0	149237	0	26197		27543	56043		38502	122295	0	745	528	37251	21576	9241	27163	19121	4314	36404	8688	13965	2881	7821	32296	33355	5975	0	22653	1591													
97279	41747	0	1277	21172	0	28620	0	0	0	0	60037	0	791		10737	0		27343	59246	0	0	264	0	0	1122	4726	10250	396	5848	0	1535	261	0	5757	1796	0	0	1535	0													
97457	34339	0	23897	67327	0	109295	0	0	0	0	78137	0	8453		15121	13681		85398	69684	0	0	1049	0	0	5375	9256	7722	3357	14631	0	3174	870	362	10589	4407	0	0	3174	0													
97804	47930	0	1776	169813	0	243954	0	0	27500	0	463365	0	34366		41120	277903		242178	428999	0	0	4483	27500	22500	13543	27040	17727	4452	40582	29477	22295	16182	6816	21642	74770	0	0	51772	0													
97943	61566	0	64030	138306	0	327338	0	0	0	0	235867	0	38409		28575	125906		263308	197458	0	0	1717	0	0	6751	15680	14456	3586	19056	669	3329	3924	0	11898	7922	0	0	3998	0													
98351	32377	0	11553	60025	0	91350	0	0	0	0	90449	0	22470		5359	44358		79797	66242	0	1737	680	0	0	1532	4264	5104	0	5796	253	1056	1506	0	5541	2815	39933	0	1309	0													
98463	87194	0	11923	486024	0	606708	0	0	0	0	390158	0	762		8153	286169		594785	389369	0	27	2206	0	0	3751	5918	3411	733	9669	0	1920	1060	0	5660	2980	0	0	1920	0													
98717	9129	0	0	19590	0	21361	0	0	0	0	97091	4498	0		26726	18300	4722	21361	79042	0	13551	265	0	0	13016	38062	13307	1462	51078	1472	2343	0	0	39121	3815	0	0	3815	0	0	0	0	0	0	true							
99143	36826	8	25749	87263	0	168699	0	0	10008	0	139471	0	17262		30498	30425		142942	121964	0	245	4680	10008	10008	16616	21521	11202	5721	34797	3178	8878	4170	933	24562	17159	0	0	11617	0													
99376	22372	0	5331	1043233	0	1083100	0	0	38411	0	1602708	0	13958		62906	1385443	8212	618871	1178374	458898	410376	3618	27962	267	24708	12796	39567	40293	37504	13081	22703	24244	17500	54458	77528	39703	10449	35784	21679	0	0	13962	433020	446982	true	5027	20477	33117	963969	21148	0	
99442	53775	0	140242	191286	0	381231	0	0	17000	0	324530	0	46560		57753	121306		233470	252952	7519	25018	4055	0	0	19205	57551	16521	2095	65020	19587	21755	12335	400	37619	54077	0	2000	41342	0													
99536	212928	0	44660	335047	0	832274	0	0	0	0	536174	0	30831		102488	89771		787614	505328	0	15	20308	0	0	42478	99877	31772	5406	142355	20143	27587	5831	381	77045	53942	0	0	47730	0													
99853	8993	0	7124	19605	0	31410	0	0	0	0	15501	0	109		3353	2778		24286	15392	0	0	0	0	0	899	2008	822	0	2907	0	0	0	0	377	0	0	0	0	0													
100236	30968	0	23917	223014	0	223014	0	0	0	0	142844	0	19927		12729	83360		199097	122828	0	89	969	0	0	5918	14801	3501	529	20719	1310	1543	253	660	12020	3767	0	0	2853	0													
100357	94032	0	64845	288838	0	557468	0	0	0	0	319950	0	16822		42693	104375		492125	302344	498	784	7155	0	0	18928	53940	24204	3689	72868	2873	12899	5010	0	58068	20782	35814	0	15772	0													
100562	1022266	0	291860	3682919	0	3760129	0	0	0	0	4900358	0	18315		96002	3574322	50535	3464666	4881551	3603	492	5738	0	0	130845	83037	35186	9764	213882	14280	23397	5882	1379	162830	44938	100886	0	37671	0	0	0	0	0	0	true	814001	270437	2438716	1135606	870633	151602	
100777	147417	0	43227	161494	0	161494	0	0	7491	0	357416	0	2904		60275	72240		118258	354512	9	0	33159	0	0	8323	28953	43667	19621	37276	1982	11982	18357	4873	40289	37194	0	5302	13964	0													
100843	90589	0	42032	209117	0	325090	0	0	8129	0	254883	0	4735		38257	84859		283058	248422	0	1726	3736	114	114	20398	26553	17194	2353	28293	3378	3357	4925	1276	28242	12936	8119	8005	6735	1726													
101037	729224	0	5907	90593	0	100501	0	0	0	0	1129225	0	90763		69225	242160		94375	1029425	219	9037	14855	0	0	23542	69803	29630	10428	92775	3249	16531	4140	517	64179	24437	0	0	19780	0													
101439	27334	0	31160	66220	0	140782	0	0	0	0	93478	0	2572		21802	20077	8168	109622	90906	0	0	3236	0	0	6135	22857	7304	1099	28992	500	4107	2808	1257	15594	8672	0	0	4607	0	0	0	0	0	0	true							
101671	687865	0	13272	82780	0	99687	0	0	9975	0	796297	0	203794		15140	41756	3787	86415	592503	0	0	1206	9975	9975	7487	12125	4478	745	19463	11615	18561	11665	0	9695	41841	0	0	30176	0	0	0	44395	0	44395	true	0	0	9145	32611	155133	96766	
101738	47798	0	13936	93424	0	176262	0	0	0	0	161018	55	1784		35765	42821		161425	159179	901	0	5948	0	0	9651	18528	23161	9225	28169	1906	2652	3921	1356	24799	9835	0	0	4558	0													
101952	0	0	11476	45102	0	82716	0	0	0	0	52300	0	2782		6338	32173		71179	49518	61	0	479	0	0	6403	6647	707	322	11070	1350	3660	1039	0	7740	6049	0	0	5010	0													
102333	9320	0	9985	17979	0	28502	0	0	0	0	18687	0	1164		3320	2909		18517	17523	0	0	211	0	0	1669	3416	1121	0	4775	0	252	0	0	2886	252	0	0	252	0													
102342	44272	0	22081	74942	0	157646	0	0	7524	0	207304	0	38769		27430	84133		135554	168535	11	0	995	0	0	5585	9674	26340	4249	15259	7345	9343	15861	500	18418	33049	0	3024	16668	0													
102557	6077	0	3148	34979	0	42728	0	0	0	0	92158	0	20445		7077	49408		39580	67234	0	4479	2148	0	0	6813	13975	6102	573	12760	2150	4576	2152	334	20384	9212	0	0	3556	4479													
102874	35855	0	21	32697	0	32697	0	0	0	0	134722	0	585		38353	36990	15982	32676	134025	0	112	5411	0	0	9552	34676	13410	1	44228	756	1625	1857	0	19286	4238	0	0	2381	0	0	0	0	0	0	true							
103134	16176	0	11624	16753	0	29305	0	0	0	0	28837	0	621		2973	289		17681	28216	0	0	3073	0	0	1956	3709	1959	7	5665	717	3332	692	0	4658	4741	0	0	4049	0													
104234	9740	0	5172	53768	0	104206	0	0	0	0	44982	0	2541		9541	17111		98252	42437	782	4	615	0	0	2234	7098	4478	1950	9332	578	1792	0	0	6219	2370	0	0	2370	0													
104542	17938	0	4013	14601	0	24029	0	0	0	0	44201	0	7310		8691	1120		20016	36192	0	699	817	0	0	4144	10880	3641	489	15024	3319	2420	0	251	10464	5990	0	0	5739	0													
104971	3002	0	0	859	0	859	0	0	0	0	29518	0	0		10815	7578		859	29518	0	0	1205	0	0	2662	7470	4476	2561	10132	326	330	1113	0	6354	1769	0	0	655	0													
105026	85162	0	1680	164001	0	209520	0	0	1980	0	264610	0	4309		59726	65600		207840	260137	0	164	12272	1980	1980	17850	31068	31010	19223	48917	847	7592	3885	2373	39425	14697	1980	0	8439	0													
105473	576421	11	24914	383984	0	402677	0	0	0	0	1848453	0	13778		209278	811765		377404	1832013	348	2662	71287	0	0	91263	138835	109058	27499	230098	19027	36736	29515	8333	157377	93611	0	0	55763	0													
105530	45449	0	12770	45759	0	76916	0	0	0	0	101241	0	12203		23268	10272		64146	89038	0	0	1475	0	0	6324	19881	4891	1111	26205	1495	11270	548	0	8939	13313	5119	0	12765	0													
106359	174477	0	114121	1079599	0	1718467	10	0	5372	2	701398	0	18648		32126	460790	13244	1600327	682748	4009	0	3249	5372	5372	15967	27162	11614	751	42303	2519	5751	2101	267	23368	10638	86683	0	8270	0	0	0	91043	0	91043	true	332220	302354	196035	251274	161597	4097	
106452	126858	0	510	47432	0	76225	0	0	0	0	507914	0	4060		14879	354690		75715	503854	0	0	2878	0	0	5463	10754	4769	1652	16217	250	3167	311	0	7759	3728	0	0	3417	0													
106676	4420	0	0	3129	0	3129	0	0	2840	0	73135	1	725		21358	19806		3129	69568	0	2841	1716	2840	2095	8515	22118	9156	1964	30633	1925	2731	2499	0	20395	7155	0	0	4656	0													
107244	8627166	13	25704	388400	0	839995	0	0	1322297	0	19561881	0	2146965		2262140	5120686	938084	814278	17263474	0	151442	243936	1322297	1214251	1394120	2024576	967496	48932	3418696	434004	675946	265339	3617	2172984	1378905	424234	0	1109950	144354	0	0	1154841	0	529807	true	85404	37930	2259244	2861442	3194418	5432748	
107459	4097	0	665	5750	0	10199	0	0	0	0	13725	0	796		2243	5776		9534	12929	0	0	0	0	0	618	1735	667	217	2253	615	0	0	0	994	615	0	0	615	0													
107570	39211	0	52108	68470	0	226068	0	0	10168	0	132257	0	10271		17982	51749		173960	121986	0	0	1375	10168	2309	2727	10521	11573	3381	13248	6351	6229	262	254	10219	13096	0	0	12580	3188													
107758	40128	0	61	261	0	17850	0	0	0	0	49500	0	3881		4326	1052		17789	45619	0	0	808	0	0	917	1796	1057	3544	2713	1006	0	0	0	2988	1006	483	0	1006	0													
108072	31009	0	5777	41666	0	72920	0	0	0	0	82268	0	3457		10163	25989		67143	78811	0	0	1298	0	0	4899	8215	6012	159	13114	300	4407	1026	251	9123	5984	0	0	4707	0													
108269	9357	0	4055	20389	0	23312	0	0	11619	0	24761	0	5905		2587	11553		19257	17546	0	1310	551	0	0	1399	1505	679	268	2361	0	0	0	0	1264	0	10056	0	0	0													
108652	6360	0	4060	7324	0	15594	0	0	0	0	15334	0	991		1011	5516		11534	14343	0	0	0	0	0	1083	1224	263	22	2307	0	866	0	0	1581	866	0	0	866	0													
108746	14512	0	8026	16473	0	33428	0	0	0	0	36921	0	3453		8587	7753		25402	33468	0	0	237	0	0	2562	6455	3589	782	9017	252	1016	0	0	4801	1268	0	0	1268	0													
108951	415742	142	19164	24684	0	62869	0	0	8315	0	667083	0	172474		28223	171447		43563	494609	0	0	3073	0	0	8281	20457	16799	7426	28738	1566	15142	8679	1544	24740	26931	0	8315	16708	1473													
109136	221704	0	6429	22424	0	42539	0	0	0	0	409411	0	63694		34374	59534		36110	345717	0	0	6721	0	0	7212	21709	29158	8011	28921	14764	8198	36638	2484	31716	62084	0	0	22962	0													
109154	17934	0	3364	24074	0	28938	0	0	0	0	54020	0	2046		7299	19174		25574	51974	0	0	0	0	0	2356	6834	2965	269	9190	1088	3400	0	0	5125	4488	0	0	4488	0													
109453	22524	0	7989	51158	0	75371	0	0	3268	0	140270	0	25908		17046	70156		67382	113240	0	1122	1584	3268	2279	4679	12197	14259	5738	16876	256	6441	3616	404	19828	10716	12592	0	6697	1745													
109574	76313	0	2419	126652	0	183184	0	0	0	0	311651	0	9228		37446	93737		180728	302183	37	240	17621	0	0	12217	32129	25624	8371	44346	14090	22171	20557	6442	40895	63260	0	0	36261	0													
109659	233048	0	10160	52530	0	52735	0	0	0	0	298331	0	38840		8875	8795		40584	259131	1991	360	1442	0	0	18642	14050	4405	815	32692	1658	16646	273	0	29036	18577	65430	0	18304	0													
110413	1036224	0	2200	472573	0	496374	0	0	376944	0	1138147	0	34054		8066	86939	3302	493491	1104093	683	0	489	376944	376944	2184	4591	3035	365	4960	2935	1357	517	0	2109	4809	0	0	4292	0	0	0	0	0	0	true	5189	24100	76156	7936	221131	798870	
110936	5460	5	0	809025	0	812630	0	0	5111	0	504526	0	0		65945	279654		806571	497248	6054	7278	144	4422	4402	13599	68355	41968	5818	81954	5127	56826	25725	1996	63793	89674	0	689	61953	0													
110945	40490	0	10534	168829	0	168829	0	0	0	0	83177	0	1243		22250	0		158295	81771	0	163	2265	0	0	8081	22225	5180	1021	30306	2614	2460	1107	0	14256	6181	0	0	5074	0													
110972	9921	0	5172	15287	0	25603	0	0	0	0	39112	0	3041		8583	5679		20431	36071	0	0	0	0	0	5358	8910	1279	518	13275	504	6438	505	0	7481	7447	0	0	6942	0													
111157	11067	0	508	14574	0	18441	0	0	6002	0	35321	0	879		12322	2013	1613	17933	34442	0	0	0	6002	3192	3564	11666	1700	2286	15230	1447	1578	0	0	6894	3025	0	0	3025	498	0	0	0	0	0	true							
111205	187626	0	47440	261990	0	401814	0	0	68348	0	418985	0	12602		93683	39546		349646	405388	4728	995	10140	68348	48436	48740	62673	49154	4797	111413	10846	5917	8249	1437	71681	26449	153653	0	16763	0													
111942	76067	2	15911	153103	0	239989	0	0	0	0	281481	0	28246		25537	159250		224076	251742	0	1493	3070	0	0	11893	19317	5251	1083	20688	1507	6713	400	0	12007	8620	35347	0	8220	0													
111979	445457	4	12885	52608	0	75539	0	0	0	0	547477	0	949		27437	55598		62650	546528	0	0	2189	0	0	9559	15776	12037	3841	25335	710	3032	1164	303	13777	5209	119	0	3742	0													
112163	977889	0	71123	554094	0	634898	0	0	0	0	2167075	0	206520		96220	848983	37701	563775	1960555	0	0	17442	0	0	50329	130938	28524	6655	181267	33280	77728	8673	4076	120226	123757	0	0	111008	0	0	0	0	0	0	true	253566	310208	0	797384	0	866459	
112332	14354	0	25667	34914	0	68551	0	0	1001	0	59540	0	6284		14865	9322		42884	53256	0	0	666	1001	1001	7141	14539	6387	0	21680	1000	5759	1037	0	13202	7796	0	0	6759	0													
112510	29268	0	2876	22044	0	35818	0	0	0	0	47012	0	337		7399	0		32942	42748	0	3927	407	0	0	2973	5222	7165	1068	8195	0	791	524	0	9031	1315	0	0	791	0													
112556	11604	0	721	18312	0	21735	0	0	0	0	35554	0	2323		7991	10435		21014	33231	0	0	974	0	0	1656	5610	4593	576	7265	1080	0	0	0	4444	1080	0	0	1080	0													
112837	184038038	239	6894505	67288344	0	83256948	0	0	10462401	0	238802624	0	37967		16286288	27875967	0	76358139	238764657	4065	0	0	9583987	3137851	1566500	8586534	9915627	2880909	10153034	218359	1639345	1800115	281230	6663282	3939049	0	851117	1857704	11950008	0	0	0	0	0	true	12000332	21442829	190523	27685444	182292736	1738590	
113003	44827	0	164	12909	0	59714	0	0	0	0	139837	0	5429		26211	57183	15452	59550	134408	0	0	4440	0	0	6806	14135	12534	2767	20941	0	1250	0	335	10031	1585	0	0	1250	0	0	0	0	0	0	true							
113030	22927	0	1898	33702	0	79092	0	0	0	0	66147	0	625		15166	14162		77194	65522	0	0	2339	0	0	4575	14009	3807	1444	18584	1198	2519	1163	342	8669	5222	0	0	3717	0													
113441	165370	0	209313	759038	0	759533	0	0	6255	0	298097	0	19825		43273	27554		550220	278272	0	0	8433	6255	0	18240	34299	14456	6215	52538	14050	14570	550	2794	29936	31964	0	0	28620	0													
113601	34220	0	21548	304068	0	416833	0	0	183615	0	548855	0	6000		167427	257443		389061	356679	6224	186176	2125	183615	90207	32027	100404	66810	3683	132431	5460	22151	26326	331	35497	54268	140437	0	27611	748													
113740	528271	1480	70342	95652	0	279329	0	0	8201	0	625967	0	15320		36768	31327	15427	207495	610647	12	0	6061	228	228	16947	23837	8016	3402	40555	6249	7363	264	292	15434	14168	8201	0	13611	0	0	0	0	0	0	true							
114149	49794	0	7964	57795	0	83380	0	0	342	0	131722	0	4815		16101	49213		75416	126907	0	0	3056	342	249	8005	12661	6022	813	20666	2577	1669	968	0	11400	5214	0	0	4246	0													
114260	1086737	127	415178	2862498	0	3024418	0	0	0	0	1359380	0	38155		37446	150521	20738	2608917	1321225	196	0	8528	0	0	16275	51710	6723	1345	67985	22593	20047	0	3429	38607	46069	0	0	42640	0	0	0	0	0	0	true	5720	12196	0	112366	18283	1068454	
114457	29044	0	23934	65036	0	119743	0	0	0	0	178269	0	28447		17699	72210		95809	149822	0	0	5673	0	0	22352	33008	3549	826	55360	7348	9568	0	364	42037	17280	42845	0	16916	0													
114774	2207	0	0	1993	0	7108	0	0	0	0	33034	0	1964		4657	19568		7108	31070	0	0	618	0	0	827	4025	3493	301	4852	670	1081	862	0	3989	2613	0	0	1751	0													
