"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
585749																																							1066	2870	168978	0	6220	8468	19	11583	803478	725535	1978	729513	0	8078	2000	0	73965	625	803478	0	0	62247	0	0	22175	0	153586	571949			0	612271	604193	-11082	0	0	0	0	73965	81	0	
586027																																							353	4307	6758	274	0	631	0	16679	298033	213212	1448	214660	0	6178	0	0	83373	1089	298033	0	0	80623	0	0	2277	0	10208	203004			0	246418	240240	-616	3137	0	0	0	83373	198	25456	
586072																																							121822	10631	0	0	1447	22597	0	5360	896328	807363	2807	810170	0	11884	0	0	86158	0	896328	0	0	56158	0	0	30000	3864	212711	594652			0	631355	619471	0	0	0	0	0	86158	0	111136	
586335																																							500	3691	82169	0	0	2081	0	4087	128737	115905	477	121382	0	446	5000	0	7355	478	128737	0	0	9796	0	0	5450	0	36402	79503			0	36655	36209	-8369	0	0	0	0	7355	0	0	
586960																																							34349	5498	65800	0	0	2588	0	3063	168059	162023	314	162337	0	602	0	0	5722	290	168059	0	0	10672	0	0	3710	0	48526	113497			0	57363	56761	-8950	0	0	0	0	5722	0	0	
587677																																							9201	2118	155584	0	454	4239	0	19683	400234	314332	1389	328545	0	873	12824	0	71689	0	400234	0	0	83107	0	0	0	0	23887	290444			0	209803	208930	-11418	0	0	0	0	71689	25	0	
587752																																							14026	950	0	0	351	2386	0	3438	88240	78419	207	78626	0	924	0	0	9614	300	88240	0	0	-823	0	0	10137	0	24225	54194			0	67785	66861	0	228	0	0	0	9614	0	0	
587800																																							704539	64116	1097637	2000	70155	62938	0	326574	7291246	6159165	130672	6421360	0	70916	131523	0	869886	0	7291246	0	0	947672	0	0	6926	0	1905582	4253583			0	4833742	4762826	-84712	0	0	0	0	869886	198436	2025	
588245																																							1549	1359	10312	0	928	1090	0	2212	184501	154631	1774	162721	0	2059	6316	0	21780	80	184501	0	0	17330	0	0	4978	0	41041	113590			0	169110	167051	-608	0	0	0	0	21780	0	0	
588348																																							1265	970	71312	0	0	1216	0	3172	260048	224215	876	235091	0	2825	10000	0	24957	94	260048	0	0	31141	0	0	2042	0	26889	197326			0	184795	181970	-8320	143	0	0	0	24957	0	0	
588478																																							14566	1882	86882	0	6022	5786	0	15451	292739	207939	3825	252165	0	1299	40401	0	40574	0	292739	0	0	0	0	0	48679	0	9817	198122			0	163449	162150	-8105	0	0	0	0	40574	0	0	
589158																																							2955	2891	41357	0	0	1135	563	2615	145810	127348	779	131127	0	1538	0	0	14683	125	145810	0	0	11897	0	0	7500	0	25833	101515			0	95772	94234	-4839	0	0	3000	0	14683	49	11	
589523																																							164120	20501	436075	0	0	14383	0	32948	1331902	1237986	10571	1258135	0	10849	0	0	73767	3127	1331902	0	0	84764	0	0	31265	232	239361	998625			0	649903	639054	-45389	24589	0	0	9578	73767	0	0	
589943																																							12471	21015	307616	0	19202	45121	1000	68714	1758328	1590734	7403	1618137	0	16855	20000	0	140191	5120	1758328	0	0	96286	0	0	74236	3333	347464	1243270			0	1285398	1268543	-35451	11149	0	0	0	140191	164	0	
590220																																							147397	5821	321382	0	5149	14735	0	32509	1036590	967249	10968	978217	0	2661	0	0	58373	2459	1036590	0	0	60461	0	10655	18862	4740	60975	906274			0	477175	474514	-34064	0	0	0	0	58373	0	30343	
590248																																							3020	10094	165303	0	17017	19338	206	34661	894602	747502	7608	806358	0	9390	37248	0	88244	952	894602	0	0	69337	0	0	33177	2040	242635	504867			0	652308	642918	-15222	0	0	14000	0	88244	5	0	
590640																																							5234	7636	273909	0	0	10033	0	30002	587835	488357	4065	534922	0	3295	42500	0	52913	830	587835	4723	0	40855	20	0	28000	0	128822	359535			0	259571	256276	-16772	2	0	0	0	52913	0	0	
590976																																							21805	1464	0	0	0	2017	0	10994	837383	622602	3093	737196	0	8852	111501	0	100187	1	837383	0	0	97706	0	0	2480	234	38068	584534			0	807221	798369	0	2500	0	0	0	100187	0	0	
591209																																							12782	1267	114133	0	194	7727	0	20641	357184	318685	1183	319868	0	1722	0	0	37316	0	357184	0	0	50775	0	0	0	0	7718	310967			0	201839	200117	-13459	0	0	0	0	37316	323	0	
591320																																							23603	10099	189086	0	856	24363	0	10884	755145	706891	1846	713886	0	3230	0	0	41259	2000	755145	0	0	29629	0	0	25600	0	488369	218522			0	499484	496254	-15970	0	0	0	5149	41259	0	0	
591357																																							596	1585	19430	0	131	2227	0	1900	109379	100205	803	101008	0	657	0	0	8371	50	109379	0	0	10140	0	0	600	0	25101	75103			0	73476	72819	-2419	8686	2005	0	0	8371	0	0	
591366																																							99480	4400	66003	-362	369	23924	0	22979	595442	539907	3262	549404	0	5811	6235	0	46038	251	595442	0	0	25178	0	0	26443	0	209563	330344			0	384457	378646	-5834	0	0	0	0	46038	0	3	
591740																																							1110	170	17187	0	0	107	0	554	36643	34006	134	34140	0	265	0	0	2503	50	36643	0	0	1745	0	0	2000	0	4678	29328			0	13513	13248	-1292	4267	0	0	0	2503	0	0	
592439																																							62496	5078	131549	0	0	552	0	6275	397501	376799	2238	379037	0	2265	0	0	18464	4500	397501	0	0	12710	0	0	15278	0	132113	244686			-69	193816	191551	-13955	0	0	0	0	18464	0	0	
592448																																							59384	38610	14116	0	5152	23303	0	104047	1296644	1083838	74593	1193431	0	8617	35000	0	103213	100	1296644	0	0	59099	0	0	44804	61979	557038	526800			0	631672	623055	-790	0	0	0	0	103213	0	366998	
592550																																							24570	2513	31688	0	0	2296	0	7779	214047	185337	2695	191181	0	1931	3149	0	22866	450	214047	0	0	18037	0	0	7303	90	43439	141898			0	147042	145111	-2924	0	0	0	0	22866	0	0	
592644																																							178100	14553	107723	0	628	11447	0	7420	866392	786488	2773	789261	0	5881	0	0	77131	1775	866392	0	0	62038	0	0	16225	0	300496	485992			0	482647	476766	-2907	0	0	0	0	77131	0	69755	
593007																																							26939	55073	723618	0	98886	52916	0	194588	5539983	4604972	48709	5095495	0	36542	156881	0	444488	1778	5539983	16035	16057	400774	8852	0	177340	4629	1281505	3323467			0	3860680	3824138	-135404	0	0	0	268876	444488	0	534309	
593052																																							38666	24499	65443	0	29679	31198	0	38760	962109	826554	12064	838618	0	7887	0	0	123491	215	962109	0	0	54252	0	0	74391	151604	221953	604601			0	589648	581761	-5367	499	0	0	0	123491	0	0	
593249																																							2884	10953	211224	0	571	2304	0	24762	522956	487162	1752	491728	0	2946	2814	0	31228	696	522956	0	0	27357	0	0	24204	0	105341	381821			0	188682	185736	-21029	4992	0	0	0	31228	0	79530	
593333																																							6903	2326	31031	0	0	1568	0	2099	130832	115438	386	123324	0	899	7500	0	7508	100	130832	0	0	8174	0	0	2330	0	34093	81344			0	87804	86905	-3096	0	0	0	0	7508	0	0	
593771																																							1672	9	0	0	0	1454	0	253	11461	9993	149	10142	0	213	0	0	1319	3275	11461	0	0	-5939	0	0	3983	0	596	9397			0	7624	7411	0	0	0	0	0	1319	0	662	
593940																																							410	870	48860	0	0	441	14	2499	88123	79903	45	81679	0	341	0	0	6444	600	88123	0	0	11061	0	0	1800	0	9106	70797			-1038	35370	35029	-5979	0	0	1731	0	6444	0	0	
594433																																							18577	53602	908607	0	26895	37561	2997	153878	2345222	2174737	12736	2278678	0	15272	80066	0	66544	60	2345222	0	0	167371	0	0	126089	2984	66543	2108194			0	1125218	1109946	-226976	30175	0	0	11139	66544	0	0	
594451																																							56329	6158	70558	0	943	2326	0	44694	1108824	877013	12388	1014401	0	9053	125000	0	94423	150	1108824	0	0	-4489	0	0	107144	0	237981	639032			0	900715	891662	-8382	16130	0	0	0	94423	0	20024	
594853																																							84496	22832	349613	0	5454	22741	58	51204	1451137	1264161	23174	1357335	0	9566	70000	0	93802	2426	1451137	0	0	103962	0	0	31298	799	3687	1260474			0	923506	913940	-43884	0	0	0	0	93802	0	0	
594938																																							42202	10015	173014	0	656	4495	0	14474	533763	459496	3355	506469	0	2419	5069	0	27294	75	533763	0	0	44162	0	0	4725	150	71946	387550			0	277576	275157	-21668	0	0	0	38549	27294	0	13600	
594947																																							99123	43732	301312	44146	138924	57018	1405	76263	3639077	3150123	13969	3188624	0	23045	2569	0	450453	1800	3639077	0	0	193440	0	0	273952	1253	983714	2166409			0	2858067	2835022	-18739	5	0	0	21963	450453	48	40826	
595270																																							835817	158068	2464643	536	265744	233427	7206	1360792	33326143	19672580	165555	29763040	0	165770	9924905	0	3563103	1000	33326143	0	0	2796965	0	0	187056	0	5587364	14085216			0	28068212	27902442	578082	0	0	0	0	3563103	0	97468	
595337																																							250	13014	56247	0	0	1474	30	2568	148428	127358	115	127473	0	1466	0	0	20955	151	148428	0	0	23391	0	0	1959	0	25112	102246			0	76046	74580	-4546	200	0	0	0	20955	65	0	
595430																																							120074	11702	89960	0	57004	22735	435	44679	1795385	1514597	8320	1596603	0	5069	70754	0	198782	900	1795385	2932	2932	99770	0	0	109315	0	344342	1170255			0	1300632	1295563	-11203	5	0	0	0	198782	844	149452	
595869	1063127	200051	1414411	0	382644	125060	4067	403038	21875063	356520	19372790	0	148817	416581	0	2502273	6149	21875063	0	0	973038	284162	0	1638488	0		0	18141161	17992344	-115402	0	0	2502273	6159	0	178812	14497	164315			1414411							18420877					416581					0	0						4407246	14013631							0	0	0	0		6159		
595944																																							9658	835	16144	0	273	217	0	2747	78687	66242	435	72113	0	767	5436	0	6574	192	78687	0	0	5671	0	0	1858	0	7252	58990			0	49580	48813	-1147	0	0	0	0	6574	0	0	
596062																																							55524	29317	307418	0	13293	22425	99	33261	1200037	1115982	7709	1123691	0	10170	0	0	76346	1000	1200037	0	0	69885	0	0	48148	2674	414464	701518			0	744196	734026	-42687	0	0	0	0	76346	0	2000	
596156																																							55770	6372	57194	0	0	7291	0	7561	595514	531127	6051	543407	0	5266	0	0	52107	1440	595514	0	0	40041	0	0	14560	0	244759	286368			0	457830	452564	-3934	0	0	0	6229	52107	0	8762	
596277																																							443	604	0	0	0	1761	245	243	26035	23835	75	23910	0	119	0	0	2125	0	26035	0	0	2125	0	0	0	0	57	23778			0	19351	19232	0	3500	0	0	0	2125	7	0	
596455																																							21318	4203	8727	0	0	5450	0	1913	284436	263744	545	264289	0	1227	0	0	20147	405	284436	0	0	7098	0	0	15095	0	97632	166112			0	148452	147225	-2451	0	0	0	0	20147	0	95600	
596642																																							3	2231	10049	0	0	2643	0	870	65212	56789	964	57753	0	749	0	0	7459	626	65212	0	0	1616	0	0	5217	0	10641	46148			0	50165	49416	0	0	0	0	0	7459	0	0	
596978																																							5800	2882	10089	0	788	2360	0	10703	236074	192031	1983	208857	0	1869	14843	0	27217	0	236074	0	0	23983	0	0	4544	0	27314	164717			-813	195270	193401	-497	9525	0	0	0	27217	0	526	
597041																																							7394	1154	53674	0	2972	943	0	752	108603	104317	109	104426	0	392	0	0	4177	50	108603	0	0	645	0	0	12486	0	14963	89354			0	37959	37567	-9004	2147	0	0	0	4177	0	2000	
597313																																							62449	5236	116084	0	741	8493	0	20465	522853	473983	2573	484556	0	3971	8000	0	38297	213	522853	0	0	43215	0	0	7191	80	153585	320398			0	307626	303655	-12322	0	0	0	0	38297	0	5650	
597452																																							58424	2160	130	10	0	5743	0	5982	238122	211891	2121	214012	0	2555	0	0	24110	1156	238122	0	0	11426	0	0	11528	815	103244	108647			0	167413	164858	0	0	0	0	0	24110	0	0	
597546																																							12515	4698	113164	0	410	6256	0	17490	433759	400174	5271	405445	0	4388	0	0	28314	200	433759	0	0	29343	0	0	12535	0	55554	344620			0	275455	271067	-13764	8159	0	0	0	28314	0	0	
597658																																							5137	1350	75210	0	0	194	0	4404	151622	127409	283	139995	0	1552	6800	0	11627	1000	151622	0	0	6996	0	0	9000	0	26250	101159			0	66879	65327	-5369	0	0	0	5503	11627	0	0	
598002																																							13724	5983	121414	0	0	6231	0	16492	703383	659450	2998	662448	0	5065	0	0	40935	0	703383	0	0	42128	0	0	13995	0	88640	570810			0	544604	539539	-15188	0	0	0	0	40935	0	0	
598048																																							6876	8695	133308	0	2438	8803	57	19127	656883	570535	5105	615405	0	8197	13074	0	41478	979	656883	0	0	45867	0	0	17087	0	122092	448443			0	458316	450119	-22455	0	0	0	26691	41478	0	27460	
598132																																							9580	1953	11227	0	0	3315	0	416	58083	51259	204	51463	0	615	0	0	6620	390	58083	0	0	3929	0	0	3610	0	23377	27882			0	32207	31592	-1309	0	0	0	0	6620	0	0	
598543																																							5741	3233	25561	0	0	538	0	3917	98863	87773	246	90051	0	747	0	0	8812	419	98863	0	0	6019	0	0	4376	0	14129	73644			0	59686	58939	-2002	0	0	0	2032	8812	38	896	
599643																																							1397	2430	18130	0	0	623	0	4878	144049	122659	335	133622	0	1447	8500	0	10427	150	144049	0	0	6695	0	0	5950	0	15253	107406			0	117767	116320	-2368	253	0	2128	0	10427	18	0	
599764																																							81818	56261	2277714	2072	27536	59591	0	205383	5237404	4652928	29722	5077650	0	33418	395000	0	159754	2500	5237404	0	0	331394	0	0	135943	0	2116069	2536859			0	2560447	2527029	-310083	0	0	0	0	159754	0	0	
600419																																							28542	17192	158973	0	3682	30352	1094	49831	1283702	1055440	22924	1191691	0	10674	108265	0	92011	339	1283702	0	0	96818	1484	0	11700	1656	210728	844712			0	988306	977632	-16846	0	0	0	5062	92011	2499	10765	
601032																																							1100	3300	5860	0	0	570	0	2077	35692	31046	277	31823	0	191	500	0	3869	100	35692	0	0	4012	0	0	400	0	6118	24928			0	22976	22785	-643	0	0	0	0	3869	0	0	
601041																																							157	3713	6938	0	0	290	0	686	106625	93892	179	94071	0	1185	0	0	12554	200	106625	0	0	10996	0	0	1400	0	18443	75449			0	60264	59079	-42	35762	0	0	0	12554	0	0	
601050																																							643440	355454	12623966	1434	154520	402930	1356	1076849	32413605	27690849	430777	30488410	330	143377	51053	0	1924865	10162	32413605	39412	1141	1864380	61397	0	1149686	8062	10688123	17002726			0	15898958	15755581	-1099363	14020	1275000	311200	2003390	1925195	184	0	
601153																																							5972	375	24931	0	0	1234	0	4939	133851	115360	808	122568	0	1624	6400	0	11283	200	133851	0	0	10076	0	0	4300	0	28689	86671			0	98024	96400	-3293	0	0	0	0	11283	0	0	
601416																																							41989	71782	965531	0	50043	69294	0	306383	5576899	4924664	115148	5158317	0	44088	59000	0	418582	400	5576899	49502	49505	347685	0	0	211680	2074	1154635	3770029			0	3866851	3822763	-141183	0	0	10000	0	418582	0	197538	
601443																																							1266	4976	0	0	46	2206	0	2317	390902	344059	822	353105	0	5033	0	0	37797	280	390902	0	0	43441	0	0	5720	0	44685	299374			0	212485	207452	-11644	0	0	6266	1958	37797	0	172639	
601658																																							41645	9485	69074	21	2076	12993	0	11895	664208	587281	1338	606619	0	5815	18000	0	57589	500	664208	0	0	16431	0	0	48254	0	158527	428754			0	517882	512067	-7596	4952	0	0	0	57589	0	0	
602048																																							21739	29286	119551	0	18590	16878	293	40830	1587931	1345306	8471	1450777	0	12200	97000	0	137154	2199	1587931	0	0	52565	0	0	93301	62	503034	842272			0	1350851	1338651	-10911	0	0	0	0	137154	878	1173	
602543																																							5896	2128	67568	0	6492	3559	108	8973	268514	238596	1220	248228	0	1849	3000	0	20286	1000	268514	0	0	21810	0	0	7899	1448	45645	192951			0	174191	172342	-10423	0	0	182	5230	20286	0	0	
602842																																							4495	369	0	0	0	54	80	1296	20187	17032	2	18834	0	30	1800	0	1353	400	20187	0	0	353	0	0	600	0	6167	10865			0	8509	8479	0	2837	0	0	0	1353	0	2577	
603232																																							1557	2219	0	0	0	164	0	822	80002	63585	409	63994	0	551	0	0	16008	225	80002	0	0	10208	0	0	5575	0	19635	43950			0	20078	19527	0	503	0	0	0	16008	0	55210	
603540																																							1622	1828	18742	0	0	1791	0	2425	95381	83914	265	89252	0	1076	3100	0	6129	180	95381	0	0	6052	0	0	3020	0	17683	66231			0	70049	68973	-3123	0	0	1973	0	6129	0	0	
603559																																							32	697	14929	0	0	207	29	1684	37553	31344	54	35245	0	444	3732	0	2308	100	37553	0	0	3619	0	0	667	0	6200	25145			0	20419	19975	-2078	0	0	115	0	2308	0	0	
603755																																							40	1261	33487	0	0	626	0	1875	64476	61512	490	62002	0	517	0	0	2474	237	64476	0	0	3780	0	0	1563	0	20338	41173			0	27115	26598	-3106	589	0	0	0	2474	0	0	
604024																																							142033	8456	268681	0	61	6981	0	20889	738688	680079	4407	703069	0	3794	1140	0	35619	4905	738688	0	0	51998	0	0	5126	774	208959	471120			0	285082	281288	-26410	9472	0	0	17443	35619	53	0	
604033																																							6807	876	5324	0	0	63	0	426	24154	22471	24	22495	0	93	0	0	1659	54	24154	0	0	2022	0	0	246	0	7336	15135			0	5833	5740	-663	2110	0	0	0	1659	0	2808	
604547																																							212	6786	31665	0	661	4605	0	4871	224014	178337	2547	203655	0	2529	0	0	20359	570	224014	0	0	22011	0	0	3006	0	43490	134847			0	176921	174392	-5228	0	0	22771	0	20359	50	772	
604640																																							0	415	4019	0	369	1731	0	2182	104325	86221	491	88214	0	312	1502	0	16111	300	104325	0	0	3053	0	0	12933	4752	4752	81469			0	58426	58114	-175	32743	0	0	0	16111	0	0	
605571																																							18818	1092	5753	0	0	4254	0	6508	156256	127846	264	128110	0	155	0	0	28146	0	156256	0	0	30375	0	0	0	0	10048	117798			0	59070	58915	-2229	0	0	0	0	28146	0	60916	
605610																																							363	3262	44231	0	202	3298	0	5925	275756	234008	4583	250791	0	2127	12200	0	24965	0	275756	2757	0	24073	0	0	4470	0	38931	195077			0	212095	209968	-3578	0	0	0	0	24965	0	5750	
605656																																							31394	4685	87794	0	1023	8143	0	11622	436867	398017	1552	406993	0	3006	0	0	29874	282	436867	0	0	23821	0	0	10947	0	114391	283626			0	294912	291906	-5176	0	0	0	7424	29874	0	300	
606046																																							894030	693999	12441894	0	1701200	779367	4071	1853289	47699660	39009906	704283	43532735	0	433363	2225474	462205	4166925	456097	47699660	37828	57533	2146001	209545	166993	2695646	198381	13848968	25160938			0	29296450	28863087	-1297812	1600	0	395000	678334	4166925	21369	0	
606176																																							36538	13127	371333	0	0	28299	130	28557	1018021	863912	14076	968676	0	6436	90688	0	49345	0	1018021	0	0	96295	0	0	1727	0	285038	578874			0	535003	528567	-48677	1	0	0	0	49345	858	10611	
606653																																							99666	3757	205882	0	1824	15867	0	28827	1156514	1041326	2022	1046408	0	11787	0	0	110106	1300	1156514	0	0	80031	0	0	57700	0	223054	818272			0	812478	800691	-28925	0	0	0	3060	110106	0	0	
607146																																							726	1704	88854	0	0	1054	0	4574	427964	359667	3641	389655	0	3558	22347	0	38309	300	427964	0	0	41219	0	0	6750	0	31021	328646			0	332610	329052	-9960	0	0	4000	0	38309	0	2000	
608358																																							7700	1956	24167	0	0	1078	0	3220	93508	80974	414	81388	0	1045	0	0	12120	400	93508	0	0	8200	0	0	4600	0	15736	65238			0	52030	50985	-1080	4383	0	0	0	12120	19	0	
608451																																							100180	5505	102861	0	14306	7884	0	4280	383276	342303	708	343011	0	825	0	0	40265	1335	383276	0	0	4819	0	0	41686	100	129658	212645			0	147500	146675	-7575	1485	0	0	0	40265	0	0	
608844																																							20972	6142	238602	0	1833	8222	1271	11256	557765	513725	2363	516088	0	3736	0	0	41677	2396	557765	0	0	36902	0	0	20390	0	210765	302960			0	269525	265789	-18011	0	0	0	0	41677	3678	0	
609010																																							79880	3727	24468	0	53	3848	0	11014	385614	355382	1915	357297	0	4466	0	0	28317	350	385614	0	0	30326	0	0	440	0	23487	331895			0	267090	262624	-2799	0	0	0	0	28317	0	0	
609467																																							30786	855	2512	0	575	19	4602	2697	151988	121699	785	124484	0	2767	2000	0	27504	16097	151988	0	0	-1637	0	2000	11100	0	11175	110524			0	112709	109942	-56	0	0	0	0	27504	0	0	
609476																																							8360	13971	0	0	0	6659	0	3975	556420	442189	3335	465524	0	1845	20000	0	90896	0	556420	0	0	93350	0	0	0	0	11205	430984			0	269672	267827	-2454	0	0	0	0	90896	0	255628	
609609																																							130122	2298	13472	0	152	1720	0	22101	365182	244776	25824	270600	0	3194	0	0	94582	2501	365182	0	0	-41522	0	0	134895	0	143589	101187			0	188773	185579	-1292	0	0	0	0	94582	0	9738	
609645																																							2950	602	5668	0	0	121	0	325	28149	27010	11	27354	0	140	0	0	795	260	28149	0	0	1143	0	0	515	0	9705	17305			0	18294	18154	-1123	0	0	333	0	795	39	290	
609832																																							24	3533	107749	0	3603	2763	0	9819	276256	247391	173	257949	0	1346	9750	0	18307	800	276256	0	0	17913	0	0	8429	0	48226	199165			0	149351	148005	-8835	0	0	635	0	18307	0	760	
610128																																							135068	8421	196513	0	0	2122	50	48848	686026	593386	6795	600181	0	4672	0	0	85845	291	686026	0	0	109815	0	0	2000	169	85146	508240			0	225889	221217	-26261	20220	0	0	0	85845	88	53310	
610164																																							45429	69811	31541	0	58	12113	0	10936	507499	455356	2327	457683	0	2758	0	0	49816	1000	507499	0	0	15751	0	0	40000	668	200015	255341			0	337792	335034	-6935	0	0	0	0	49816	1909	0	
610539																																							545	2853	29698	0	0	135	0	862	70734	67848	128	68526	0	491	0	0	2208	400	70734	0	0	2489	0	0	3096	0	29868	37980			0	37132	36641	-3777	0	0	550	0	2208	0	0	
610557																																							17549	5865	52182	0	841	6645	0	9606	288173	264790	1420	266210	0	3145	0	0	21963	1000	288173	0	0	3260	0	0	22000	0	101383	163407			0	198626	195481	-4297	0	0	0	0	21963	4	0	
610913																																							18083	5297	109162	0	388	7300	91	5274	336595	304876	729	306220	0	2186	0	0	30375	2000	336595	0	0	33726	0	0	3508	0	120578	184298			0	189728	187542	-8859	3458	0	0	615	30375	0	0	
611031																																							48723	1869	34485	0	0	4427	684	6675	224010	201869	1948	203817	0	2469	0	0	20193	150	224010	0	0	-1578	0	0	22747	0	117334	84535			0	129616	127147	-1126	0	0	0	0	20193	0	0	
612159																																							3648	5632	71402	0	0	2400	0	8379	312674	264185	745	281206	0	4355	12595	0	31468	1665	312674	0	0	25561	0	0	11467	0	44931	219254			0	192815	188460	-7225	32753	0	0	3681	31468	0	0	
612878																																							7527	943	25881	0	633	2542	0	3028	113571	93871	481	97752	0	1014	3400	0	15819	0	113571	0	0	17982	0	0	0	0	2548	91323			0	74031	73017	-2163	0	0	0	0	15819	0	0	
613008																																							763681	173742	1425511	0	1014951	230645	0	536281	19705309	16468859	272141	16885704	0	147313	644	0	2819605	2044	19705309	147684	144060	444146	136603	0	2552484	5100	5801617	10667242			0	13700350	13553037	-179069	0	0	0	0	2819605	20439	1697635	
613156																																							13267	7600	6545	0	1069	11112	0	18227	531313	472838	2644	490654	0	2826	1605	0	40659	2500	531313	0	0	25878	0	0	16610	322	171688	301150			0	301190	298364	-4329	0	0	0	13567	40659	0	174807	
613343																																							15268	7162	446287	0	25293	18021	0	50749	1529800	1353352	18951	1419917	0	12776	10250	0	109883	935	1529800	0	0	131546	0	0	29533	811	314980	1038372			0	978985	966209	-52131	0	0	0	37364	109883	0	0	
613400																																							13768	30871	489650	0	23279	48155	0	181169	3573220	2994787	88504	3251830	0	26852	112227	0	321390	500	3573220	0	0	371675	9662	0	0	0	671409	2323378			0	2772944	2746092	-50785	0	0	0	56312	321390	30574	0	
613558																																							3708	8725	330119	0	11526	39056	110	35087	1150609	1006452	5816	1073227	0	8099	49575	0	77382	800	1150609	0	0	48462	0	0	44773	549	264372	742080			0	729828	721729	-16653	0	0	0	11384	77382	0	0	
613679																																							18845	5050	108973	88	8128	13038	0	22957	548607	427283	4850	507133	0	3495	75000	0	41474	1	548607	0	0	23578	0	0	32381	1244	62669	364614			0	373724	370229	-14486	0	0	0	0	41474	55	0	
613839																																							10069	5139	1454	710	1036	5705	0	5208	369564	335249	751	336000	0	3106	0	0	33564	400	369564	0	0	25989	0	0	16000	450	99750	235499			0	194631	191525	-8825	0	0	0	0	33564	0	148268	
613950																																							156638	307154	1432767	0	0	31904	0	126642	3875120	3515012	59115	3778233	0	25446	132000	0	96887	1464	3875120	0	0	91428	0	0	257148	6131	2445711	1069301			0	1607439	1581993	-253153	25	0	0	72106	96887	1075	230791	
613978																																							7879	4221	18291	0	0	1200	0	1902	144930	127902	361	128263	0	955	0	0	16667	0	144930	0	0	18831	0	0	0	0	12923	114979			0	88267	87312	-2164	22948	0	0	0	16667	7	1170	
614256																																							742	3544	57652	0	0	1453	0	2927	90015	73630	500	88678	0	366	12700	0	1337	100	90015	0	0	6495	0	0	1534	0	15721	57909			0	21656	21290	-6792	0	0	1848	0	1337	0	2407	
614313																																							14782	12774	242450	0	34815	21657	753	52198	1293834	1093069	14717	1163121	0	13824	35581	0	130713	5500	1293834	0	0	96683	0	0	61946	2979	257882	835187			0	925250	911426	-33416	0	0	0	19754	130713	0	0	
614368																																							39118	23894	162100	24	0	33337	3050	31768	971211	898362	2122	900484	0	8466	0	0	70727	500	971211	0	0	79933	0	0	8045	999	396706	501656			0	683538	675072	-17751	1849	0	0	0	70727	0	0	
614751																																							10108	3286	85827	0	0	7643	0	4124	266815	252487	2028	254515	0	2951	0	0	12300	750	266815	0	0	6375	0	0	15250	0	76939	175548			0	158778	155827	-10075	0	0	0	0	12300	0	0	
614948																																							8313	1549	109600	0	571	2012	0	11137	269937	246239	2372	253982	0	1573	3037	0	15955	750	269937	0	0	25991	0	0	750	0	44406	201833			0	135302	133729	-11536	2980	0	0	2334	15955	46	0	
615217																																							76229	16447	168087	0	0	3970	0	33297	987264	822950	1948	912433	0	7645	0	0	74831	2967	987264	0	0	104197	0	0	2967	0	250333	572617			0	614192	606547	-35300	0	0	0	87535	74831	3262	79425	
615253																																							7479	922	83700	0	0	30	0	5700	157623	141483	324	141807	0	2845	0	0	15816	1000	157623	0	0	12015	0	0	11500	0	30596	110887			0	62591	59746	-8699	0	0	0	0	15816	46	0	
615776																																							344	430	2268	0	0	220	0	361	26482	20631	57	21688	0	41	1000	0	4794	0	26482	0	0	4865	0	0	0	0	0	20631			0	22892	22851	-71	0	0	0	0	4794	8	0	
615851																																							8139	1886	67604	1	120	2941	0	8304	227707	201410	267	201677	0	2608	0	0	26030	94	227707	0	0	31333	0	0	377	491	41692	159718			0	128664	126056	-5774	11460	0	0	0	26030	0	705	
615879																																							16164	397	0	0	1079	1286	0	1073	110310	81159	557	81716	0	1339	0	0	28594	0	110310	0	0	28594	0	0	0	0	6418	74741			0	91650	90311	0	0	0	0	0	28594	0	0	
615954																																							160247	13702	7182	0	32	16558	0	23173	921733	731320	10173	842493	0	9678	101000	0	79240	1660	921733	0	0	35073	0	0	43864	0	251489	479831			0	660976	651298	-1357	712	0	0	0	79240	0	48829	
616036																																							61682	25712	209152	0	2235	8587	0	16525	724718	644343	6507	651300	0	13294	450	0	73418	1000	724718	0	0	43177	0	0	39500	0	274433	369910			0	293939	280645	-10259	0	0	0	0	73418	0	120180	
