"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
593771																																																																																						1430	111	111	10.4608%	16.1673%	14.9124%	1319	8845	12609	0	0			8.1673%							-5939	12609								0	0	0		0		7258	14.9124%	1	0	1319	0	0	0	0	0	0	0		0	1319	0	0	1319	0	0	0	0	0	0	0	0	0	111	0	0	0			
593940																																																																																				88123	0				13.0798%			12334		94298	-5979	0										11061	94387	0	0.0000%	2200	0	0	2200	2.4965%	0	0	0	0	1		1362		1	0	6444	0	0	89	-5979	0	0	0		0	12334	0	0	12334	0	0	0	0	0	0						89	0	0		
594433																																																																																				2345222	0				10.4025%			266625		2563080	-226976	0										167371	2589975	0	0.0000%	275223	0	39206	314429	13.4072%	0	0	0	0	1		126149		1	0	66544	25435	1460	0	-226976	0	0	0		0	266625	0	0	266625	0	0	0	0	0	0						26895	0	35238		
594451																																																																																						111487	9625	9625	9.7937%	12.4439%	11.3696%	101862	895916	1040076	-8382	0			4.4439%							-4489	1041019								0	0	0		0		107294	11.3696%	1	0	94423	755	188	0	-8006	0	0	-376		0	101862	0	0	101862	0	0	0	0	0	0	0	0	0	9625	0	943	0			
594853																																																																																						142798	10567	10567	9.0085%	13.0640%	12.0973%	132231	1093066	1467847	-43884	0			5.0640%							103962	1473301								0	0	0		0		33723	12.0973%	1	0	93801	5241	213	0	-43884	0	0	0		0	132231	0	0	132231	0	0	0	0	0	0	0	0	0	10567	0	5454	0			
594938																																																																																						51381	2419	2419	8.7889%	15.6297%	14.8938%	48962	328740	557091	-21668	0			7.6297%							44162	557091								0	0	0		0		4800	14.8938%	1	0	27294	0	0	0	-21668	0	0	0		0	48962	0	0	48962	0	0	0	0	0	0	0	0	0	2419	0	0	0			
594947																																																																																						362876	23045	23045	10.5896%	11.5244%	10.7925%	339831	3148758	3209090	-18739	0			3.5244%							193440	3338451								0	0	0		0		275752	10.7925%	1	0	450453	111551	17810	0	-18739	0	0	0		0	339831	0	0	339831	0	0	0	0	0	0	0	0	0	23045	0	129361	0			
595270																																																																																						3103883	183224	183224	8.8792%	18.0471%	16.9818%	2920659	17198793	32893122	578082	55427			10.0471%							2796965	33012910								0	0	0		0		188056	16.9818%	1	0	3563103	59916	4175	176	-246925	839098	0	-14091		95	2920659	0	0	2920659	0	0	0	0	0	0	0	0	0	183224	0	64361	0			
595337																																																																																				148428	0				15.9759%			25501		159622	-4546	0										23391	159622	0	0.0000%	4038	0	5037	9075	6.1141%	0	0	0	0	1		2110		1	0	20955	0	0	0	-4546	0	0	0		0	25501	0	0	25501	0	0	0	0	0	0						0	0	0		
595430																																																																																						160518	6354	6354	9.1912%	11.1902%	10.7472%	154164	1434453	1677291	-11203	0			3.1902%			2				99868	1733041								0	0	0		0		110215	10.7472%	1	0	198880	55719	31	0	-13496	2452	0	10		0	154164	0	0	154164	0	0	0	0	0	0	0	0	0	6354	0	55750	0			
595869			2377996	156352	156352	10.4226%	13.4248%	12.5421%	2221644	17713478	21315557	-115402	0			5.4248%						973038	21711588								0	0	0		1644637	12.5421%	0	2502273	375696	4621	15714	-115402	0	0	0		0	2221644	0	0	2221644	0	0	0	0	0	0	0	0	0	156352	0	396031	0																																						0																	0				1																															
595944																																																																																				78687	0				9.4817%			7448		78551	-1147	0										5671	78824	0	0.0000%	12124	0	13	12137	15.4244%	0	0	0	0	1		2050		1	0	6574	273	0	0	-1147	0	0	0		0	7448	0	0	7448	0	0	0	0	0	0						273	0	0		
596062																																																																																						117340	10170	10170	8.8906%	14.1872%	12.9576%	107170	827082	1205428	-42687	0			6.1872%							69885	1217291								0	0	0		0		49148	12.9576%	1	0	76346	10404	1459	0	-42687	0	0	0		0	107170	0	0	107170	0	0	0	0	0	0	0	0	0	10170	0	11863	0			
596156																																																																																						61307	5266	5266	9.3913%	13.4465%	12.2915%	56041	455934	596733	-3934	0			5.4465%							40041	596733								0	0	0		0		16000	12.2915%	1	0	52107	0	0	0	-3934	0	0	0		0	56041	0	0	56041	0	0	0	0	0	0	0	0	0	5266	0	0	0			
596277																																																																																						2144	119	119	7.7352%	12.9492%	12.2305%	2025	16557	26179	0	0			4.9492%							2125	26279								0	0	0		0		0	12.2305%	1	0	2125	0	0	100	0	0	0	0		0	2025	0	0	2025	0	0	0	0	0	0	0	0	0	119	0	100	0			
596455																																																																																						23733	1227	1227	8.0414%	12.3706%	11.7310%	22506	191850	279877	-2451	0			4.3706%							7098	279877								0	0	0		0		15500	11.7310%	1	0	20147	0	0	0	-2359	0	0	0		0	22506	0	0	22506	0	0	0	0	0	0	0	0	0	1227	0	0	0			
596642																																																																																				65212	0				11.3219%			7459		65881	0	0										1616	65881	0	0.0000%	5677	0	0	5677	8.7055%	0	0	0	0	1		5843		1	0	7459	0	0	0	0	0	0	0		0	7459	0	0	7459	0	0	0	0	0	0						0	0	0		
596978																																																																																				236074	0				12.3153%			27714		225037	-497	0										23983	225037	0	0.0000%	9817	0	0	9817	4.1584%	0	0	0	0	1		3731		1	0	27217	0	0	0	-448	0	0	-49		0	27714	0	0	27714	0	0	0	0	0	0						0	0	0		
597041																																																																																						10601	392	392	9.2372%	21.3794%	20.5889%	10209	49585	110520	-9004	0			13.3794%							645	113492								0	0	0		0		12536	20.5889%	1	0	4177	2972	0	0	-9004	0	0	0		0	10209	0	0	10209	0	0	0	0	0	0	0	0	0	392	0	2972	0			
597313																																																																																				522853	0				9.7920%			50619		516941	-12322	0										43215	516941	0	0.0000%	42259	0	5873	48132	9.2056%	0	0	0	0	1		7404		1	0	38297	0	0	0	-12322	0	0	0		0	50619	0	0	50619	0	0	0	0	0	0						0	0	0		
597452																																																																																				238122	0				10.0994%			24110		238727	0	0										11426	238727	0	0.0000%	35011	0	250	35261	14.8080%	0	0	0	0	1		12684		1	0	24110	0	0	0	0	0	0	0		0	24110	0	0	24110	0	0	0	0	0	0						0	0	0		
597546																																																																																						45772	4105	4105	9.3723%	13.9496%	12.6986%	41667	328124	444574	-13764	0			5.9496%							29343	444984								0	0	0		0		12735	12.6986%	1	0	28314	410	0	0	-13763	0	0	0		0	41667	0	0	41667	0	0	0	0	0	0	0	0	0	4105	0	410	0			
597658																																																																																				151622	0				11.3097%			16996		150278	-5369	0										6996	150278	0	0.0000%	8442	0	12	8454	5.5757%	0	0	0	0	1		10000		1	0	11627	0	0	0	-5369	0	0	0		0	16996	0	0	16996	0	0	0	0	0	0						0	0	0		
598002																																																																																						61188	5065	5065	7.9278%	13.0208%	11.9430%	56123	469924	707925	-15188	0			5.0208%							42128	707925								0	0	0		0		13995	11.9430%	1	0	40935	0	0	0	-15188	0	0	0		0	56123	0	0	56123	0	0	0	0	0	0	0	0	0	5065	0	0	0			
598048																																																																																				656883	0				9.2231%			62221		674619	-22455	119										45868	676450	0	0.0000%	80279	28032	1972	110283	16.7888%	0	0	0	0	1		18065		1	0	41478	1445	267	0	-18168	0	0	-4287		0	62221	0	0	62221	0	0	0	0	0	0						1712	0	21680		
598132																																																																																						8402	473	473	13.5913%	22.2770%	21.0229%	7929	37716	58339	-1309	0			14.2770%							3929	58339								0	0	0		0		4000	21.0229%	1	0	6620	0	0	0	-1309	0	0	0		0	7929	0	0	7929	0	0	0	0	0	0	0	0	0	473	0	0	0			
598543																																																																																						11561	747	747	10.6535%	16.8907%	15.7993%	10814	68446	101507	-2002	0			8.8907%							6019	101507								0	0	0		0		4795	15.7993%	1	0	8812	0	0	0	-2002	0	0	0		0	10814	0	0	10814	0	0	0	0	0	0	0	0	0	747	0	0	0			
599643																																																																																				144049	0				9.0363%			12795		141595	-2368	0										6695	141595	0	0.0000%	11648	0	50	11698	8.1208%	0	0	0	0	1		6100		1	0	10427	0	0	0	-2368	0	0	0		0	12795	0	0	12795	0	0	0	0	0	0						0	0	0		
599764																																																																																						478813	33757	33757	8.2252%	13.5061%	12.5539%	445056	3545153	5410911	-310083	0			5.5061%							331394	5435692								0	0	0		0		138443	12.5539%	1	0	159754	23366	1415	0	-310083	0	0	0		0	445056	0	0	445056	0	0	0	0	0	0	0	0	0	33757	0	24781	0			
600419																																																																																						116610	10867	10867	8.3830%	10.7546%	9.7523%	105743	1084284	1261391	-16846	0			2.7546%		706					96818	1264505								0	0	0		0		12039	9.7523%	1	0	92011	3114	0	0	-20705	3859	0	0		0	105743	0	0	105743	0	0	0	0	0	0	0	0	0	10867	0	3114	0			
601032																																																																																				35692	0				12.5515%			4512		35948	-643	0										4012	35948	0	0.0000%	1209	0	0	1209	3.3873%	0	0	0	0	1		500		1	0	3869	0	0	0	-643	0	0	0		0	4512	0	0	4512	0	0	0	0	0	0						0	0	0		
601041																																																																																						13397	801	801	11.9476%	21.0327%	19.7752%	12596	63696	105427	-42	0			13.0327%							10996	105427								0	0	0		0		1600	19.7752%	1	0	12554	0	0	0	-42	0	0	0		0	12596	0	0	12596	0	0	0	0	0	0	0	0	0	801	0	0	0			
601050																																																																																						3063111	173864	173864	8.5399%	12.9405%	12.2060%	2889247	23670780	33832382	-1099363	0			4.9405%			2				1864826	33967809								0	0	0		0		1159848	12.2060%	1	0	1925311	131249	4178	0	-1157598	58235	0	0		0	2889247	0	0	2889247	0	0	0	0	0	0	0	0	0	173864	0	135427	0			
601153																																																																																						15980	1404	1404	10.9764%	14.2517%	12.9995%	14576	112127	132794	-3293	0			6.2517%							10076	132794								0	0	0		0		4500	12.9995%	1	0	11283	0	0	0	-3293	0	0	0		0	14576	0	0	14576	0	0	0	0	0	0	0	0	0	1404	0	0	0			
601416																																																																																						557610	38119	38119	9.2365%	12.0361%	11.2133%	519491	4632819	5624330	-141183	-9241			4.0361%			2				354088	5661766								0	0	0		0		212080	11.2133%	1	0	424985	46677	0	0	-136814	5095	-9253	-211		0	519491	0	0	519491	0	0	0	0	0	0	0	0	0	38119	0	46677	0			
601443																																																																																						52875	3480	3480	12.2716%	19.0973%	17.8404%	49395	276872	402514	-11644	0			11.0973%							43441	402560								0	0	0		0		6000	17.8404%	1	0	37797	46	0	0	-1632	0	0	-10012		0	49395	0	0	49395	0	0	0	0	0	0	0	0	0	3480	0	46	0			
601658																																																																																						68924	5815	5815	10.4658%	12.8885%	11.8011%	63109	534771	603004	-7596	0			4.8885%							16431	605080								0	0	0		0		48754	11.8011%	1	0	57589	2076	0	0	-7596	0	0	0		0	63109	0	0	63109	0	0	0	0	0	0	0	0	0	5815	0	2076	0			
602048																																																																																						150667	12200	12200	9.0342%	11.1103%	10.2106%	138467	1356108	1532695	-10911	0			3.1103%							52565	1542293								0	0	0		0		95500	10.2106%	1	0	137154	8853	745	0	-11612	701	0	0		0	138467	0	0	138467	0	0	0	0	0	0	0	0	0	12200	0	9598	0			
602543																																																																																				268514	0				10.1277%			27524		271769	-10423	0										21810	274954	0	0.0000%	21285	0	378	21663	8.0677%	0	0	0	0	1		8899		1	0	20286	3185	0	0	-10423	0	0	0		0	27524	0	0	27524	0	0	0	0	0	0						3185	0	0		
602842																																																																																						1383	30	30	6.7636%	14.7978%	14.4768%	1353	9346	20004	0	0			6.7978%							353	20004								0	0	0		0		1000	14.4768%	1	0	1353	0	0	0	0	0	0	0		0	1353	0	0	1353	0	0	0	0	0	0	0	0	0	30	0	0	0			
603232																																																																																				80002	0				19.8986%			16008		80448	0	0										10208	80448	0	0.0000%	0	0	42	42	0.0525%	0	0	0	0	1		5800		1	0	16008	0	0	0	0	0	0	0		0	16008	0	0	16008	0	0	0	0	0	0						0	0	0		
603540																																																																																						10056	804	804	9.5710%	15.6966%	14.4416%	9252	64065	96667	-3123	0			7.6966%							6052	96667								0	0	0		0		3200	14.4416%	1	0	6129	0	0	0	-3123	0	0	0		0	9252	0	0	9252	0	0	0	0	0	0	0	0	0	804	0	0	0			
603559																																																																																				37553	0				11.5926%			4387		37843	-2078	0										3619	37843	0	0.0000%	1411	0	30	1441	3.8372%	0	0	0	0	1		767		1	0	2308	0	0	0	-2079	0	0	0		0	4387	0	0	4387	0	0	0	0	0	0						0	0	0		
603755																																																																																						5873	293	293	8.3528%	25.3770%	24.1110%	5580	23143	66804	-3106	0			17.3770%							3780	66804								0	0	0		0		1800	24.1110%	1	0	2474	0	0	0	-3106	0	0	0		0	5580	0	0	5580	0	0	0	0	0	0	0	0	0	293	0	0	0			
604024																																																																																						65823	3794	3794	7.9756%	17.9598%	16.9246%	62029	366502	777732	-26410	0			9.9598%							51998	777732								0	0	0		0		10031	16.9246%	1	0	35619	0	0	0	-26410	0	0	0		0	62029	0	0	62029	0	0	0	0	0	0	0	0	0	3794	0	0	0			
604033																																																																																				24154	0				9.7122%			2322		23908	-663	0										2022	23908	0	0.0000%	412	0	0	412	1.7057%	0	0	0	0	1		300		1	0	1659	0	0	0	-663	0	0	0		0	2322	0	0	2322	0	0	0	0	0	0						0	0	0		
604547																																																																																						27353	2427	2427	11.6603%	14.0899%	12.8397%	24926	194132	213769	-5228	0			6.0899%							22011	214430								0	0	0		0		3576	12.8397%	1	0	20359	661	0	0	-3951	0	-1277	0		0	24926	0	0	24926	0	0	0	0	0	0	0	0	0	2427	0	661	0			
604640																																																																																						16157	312	312	15.8434%	25.7490%	25.2518%	15845	62748	100010	-175	439			17.7490%							3053	100818								0	0	0		0		13233	25.2518%	1	0	16111	0	369	0	-103	0	0	0		0	15845	0	0	15845	0	0	0	0	0	0	0	0	0	312	0	369	0			
605571																																																																																				156256	0				19.3021%			30375		157366	-2229	0										30375	157366	0	0.0000%	1296	0	0	1296	0.8294%	0	0	0	0	1		0		1	0	28146	0	0	0	-2229	0	0	0		0	30375	0	0	30375	0	0	0	0	0	0						0	0	0		
605610																																																																																						30665	2122	2122	10.5002%	18.0620%	16.8122%	28543	169776	271832	-3578	0			10.0620%							24073	271832								0	0	0		0		4470	16.8122%	1	0	24965	0	0	0	-3578	0	0	0		0	28543	0	0	28543	0	0	0	0	0	0	0	0	0	2122	0	0	0			
605656																																																																																						38056	3006	3006	7.9623%	12.2364%	11.2698%	35050	311007	440197	-5176	0			4.2364%							23821	440197								0	0	0		0		11229	11.2698%	1	0	29874	0	0	0	-5176	0	0	0		0	35050	0	0	35050	0	0	0	0	0	0	0	0	0	3006	0	0	0			
606046																																																																																						4785153	334377	796582	8.4278%	12.8389%	10.7016%	3988571	37270762	47326233	-1297812	-58857			4.7016%			2				2212072	48809613								0	0	0		0		3151743	10.2536%	1	0	4066003	1437971	100334	3932	-1238955	0	-58857	0		0	3821578	0	0	3821578	166993	0	0	166993	0	166993	462205	0	0	796582	0	1542237	0			
606176																																																																																						104887	6865	6865	9.5034%	15.2786%	14.2786%	98022	686498	1031445	-48677	0			7.2786%							96295	1031445								0	0	0		0		1727	14.2786%	1	0	49345	0	0	0	-47627	0	-1050	0		0	98022	0	0	98022	0	0	0	0	0	0	0	0	0	6865	0	0	0			
606653																																																																																						148994	11787	11787	11.6485%	15.6056%	14.3710%	137207	954748	1177899	-28925	0			7.6056%							80031	1179723								0	0	0		0		59000	14.3710%	1	0	110106	1824	0	0	-28925	0	0	0		0	137207	0	0	137207	0	0	0	0	0	0	0	0	0	11787	0	1824	0			
607146																																																																																				427964	0				11.6355%			48269		414843	-9960	0										41219	414843	0	0.0000%	55895	0	692	56587	13.2224%	0	0	0	0	1		7050		1	0	38309	0	0	0	-9960	0	0	0		0	48269	0	0	48269	0	0	0	0	0	0						0	0	0		
608358																																																																																						13994	794	794	13.8921%	22.1130%	20.8584%	13200	63284	95018	-1080	0			14.1130%							8200	95018								0	0	0		0		5000	20.8584%	1	0	12120	0	0	0	-1080	0	0	0		0	13200	0	0	13200	0	0	0	0	0	0	0	0	0	794	0	0	0			
608451																																																																																				383276	0				9.1737%			33367		363726	-7575	0										4819	378190	0	0.0000%	17034	0	525	17559	4.5813%	0	0	0	0	1		43021		1	0	40265	7983	6323	158	-7566	0	0	0		0	33367	0	0	33367	0	0	0	0	0	0						14464	0	5313		
608844																																																																																						61897	3557	3557	10.0278%	21.7683%	20.5173%	58340	284345	581784	-18011	0			13.7683%							36902	583132								0	0	0		0		22786	20.5173%	1	0	41677	1348	0	0	-18011	0	0	0		0	58340	0	0	58340	0	0	0	0	0	0	0	0	0	3557	0	1348	0			
609010																																																																																						34097	3034	3034	7.9418%	14.1358%	12.8780%	31063	241210	391135	-2799	0			6.1358%							30326	391188								0	0	0		0		790	12.8780%	1	0	28317	0	53	0	-2769	0	-30	0		0	31063	0	0	31063	0	0	0	0	0	0	0	0	0	3034	0	53	0			
609467																																																																																						29061	1501	1501	17.7780%	24.4732%	23.2092%	27560	118746	155023	-56	0			16.4732%							-1637	155023								0	0	0		0		27197	21.5249%	1	0	25504	0	0	0	-56	0	0	0		0	25560	0	0	25560	2000	0	0	2000	0	2000	0	0	0	1501	0	0	0			
609476																																																																																				556420	0				16.8646%			93350		553526	-2454	0										93350	553526	0	0.0000%	11745	0	0	11745	2.1108%	0	0	0	0	1		0		1	0	90896	0	0	0	0	0	-2454	0		0	93350	0	0	93350	0	0	0	0	0	0						0	0	0		
609609																																																																																						98212	2338	2338	25.9794%	52.7554%	51.4995%	95874	186165	369038	-1292	0			44.7554%							-41522	369038								0	0	0		0		137396	51.4995%	1	0	94582	0	0	0	-1292	0	0	0		0	95874	0	0	95874	0	0	0	0	0	0	0	0	0	2338	0	0	0			
609645																																																																																						2058	140	140	6.7944%	13.5600%	12.6375%	1918	15177	28229	-1123	0			5.5600%							1143	28229								0	0	0		0		775	12.6375%	1	0	795	0	0	0	-1123	0	0	0		0	1918	0	0	1918	0	0	0	0	0	0	0	0	0	140	0	0	0			
609832																																																																																						24885	1346	1346	8.5887%	13.0784%	12.3710%	23539	190276	274071	-8835	0			5.0784%							17913	277674								0	0	0		0		9229	12.3710%	1	0	18307	3603	0	0	-8835	0	0	0		0	23539	0	0	23539	0	0	0	0	0	0	0	0	0	1346	0	3603	0			
610128																																																																																				686026	0				15.9577%			112106		702521	-26261	-2765										109815	699756	0	0.0000%	10296	0	793	11089	1.6164%	0	0	0	0	1		2290		1	0	85844	0	0	0	-23497	0	-2765	0		0	112106	0	0	112106	0	0	0	0	0	0						0	0	19474		
610164																																																																																						59451	2758	2758	11.8341%	15.9888%	15.2471%	56693	371828	479064	-6936	2554			7.9888%							15751	481676								0	0	0		0		41000	15.2471%	1	0	49815	58	0	0	-4382	0	-2554	0		0	56693	0	0	56693	0	0	0	0	0	0	0	0	0	2758	0	58	0			
610539																																																																																						6476	491	491	8.4653%	15.3733%	14.2077%	5985	42125	70700	-3777	0			7.3733%							2489	70700								0	0	0		0		3496	14.2077%	1	0	2208	0	0	0	-3777	0	0	0		0	5985	0	0	5985	0	0	0	0	0	0	0	0	0	491	0	0	0			
610557																																																																																				288173	0				9.2828%			26260		282890	-4297	0										3260	282890	0	0.0000%	14928	0	2495	17423	6.0460%	0	0	0	0	1		23000		1	0	21963	0	0	0	-4297	0	0	0		0	26260	0	0	26260	0	0	0	0	0	0						0	0	0		
610913																																																																																				336595	0				11.3425%			39191		345522	-8859	0										33726	345565	0	0.0000%	0	0	207	207	0.0615%	0	0	0	0	1		5508		1	0	30375	43	0	0	-8859	0	0	0		0	39191	0	0	39191	0	0	0	0	0	0						43	0	11686		
611031																																																																																				224010	0				9.8542%			21319		216344	-1126	0										-1578	216344	0	0.0000%	37599	0	300	37899	17.0000%	0	0	0	0	1		22897		1	0	20193	0	0	0	-1126	0	0	0		0	21319	0	0	21319	0	0	0	0	0	0						0	0	0		
612159																																																																																						41651	2958	2958	11.9745%	17.6997%	16.4427%	38693	235320	323127	-7225	0			9.6997%							25561	323127								0	0	0		0		13132	16.4427%	1	0	31468	0	0	0	-7225	0	0	0		0	38693	0	0	38693	0	0	0	0	0	0	0	0	0	2958	0	0	0			
612878																																																																																						18144	795	795	15.4175%	28.6106%	27.3570%	17349	63417	112528	-2163	0			20.6106%							17982	113161								0	0	0		0		0	27.3570%	1	0	15819	633	0	0	-2163	0	0	0		0	17349	0	0	17349	0	0	0	0	0	0	0	0	0	795	0	633	0			
613008																																																																																						2142284	137774	137774	10.5246%	14.9543%	13.9925%	2004510	14325577	19045972	-179069	-1926			6.9543%			0				444146	20038210								0	0	0		0		2554529	13.9925%	1	0	2819606	973686	20478	0	-138540	-38604	-1926	0		0	2004510	0	0	2004510	0	0	0	0	0	0	0	0	0	137774	0	994164	2			
613156																																																																																						46799	2880	2880	8.5482%	14.1345%	13.2647%	43919	331097	513781	-4329	0			6.1345%							25878	514850								0	0	0		0		19110	13.2647%	1	0	40659	1069	0	0	-2019	0	0	-2310		0	43919	0	0	43919	0	0	0	0	0	0	0	0	0	2880	0	1069	0			
613343																																																																																						152187	13134	13134	8.8404%	12.8969%	11.7839%	139053	1180029	1572920	-52131	0			4.8969%							131546	1595881								0	0	0		0		30468	11.7839%	1	0	109883	21030	1931	0	-52131	0	0	0		0	139053	0	0	139053	0	0	0	0	0	0	0	0	0	13134	0	22961	0			
613400																																																																																						371367	26852	26852	9.7599%	12.6530%	11.7382%	344515	2935001	3529901	-50785	0			4.6530%							371675	3557561								0	0	0		0		500	11.7382%	1	0	321390	19365	2774	5521	-43855	-3315	-3615	0		0	344515	0	0	344515	0	0	0	0	0	0	0	0	0	26852	0	27660	0			
613558																																																																																						91011	8470	8470	7.1177%	12.1772%	11.0439%	82541	747389	1159664	-16653	0			4.1772%							48462	1171158								0	0	0		0		45573	11.0439%	1	0	77382	0	11494	0	-16653	0	0	0		0	82541	0	0	82541	0	0	0	0	0	0	0	0	0	8470	0	11494	0			
613679																																																																																				548607	0				9.3687%			50130		535082	-14486	0										23578	540912	0	0.0000%	0	0	4044	4044	0.7371%	0	0	0	0	1		32382		1	0	41474	5782	48	0	-14486	0	0	0		0	50130	0	0	50130	0	0	0	0	0	0						5830	0	28476		
613839																																																																																				369564	0				11.2253%			42389		377621	-8825	0										25989	377621	0	0.0000%	43449	0	8	43457	11.7590%	0	0	0	0	1		16400		1	0	33564	0	0	0	-28	0	0	-8797		0	42389	0	0	42389	0	0	0	0	0	0						0	0	2744		
613950																																																																																						369932	19892	19892	8.9027%	23.6245%	22.3541%	350040	1565886	3931821	-253153	0			15.6245%							91428	3931821								0	0	0		0		258612	22.3541%	1	0	96887	0	0	0	-253153	0	0	0		0	350040	0	0	350040	0	0	0	0	0	0	0	0	0	19892	0	0	0			
613978																																																																																				144930	0				12.8934%			18831		146051	-2164	0										18831	146051	0	0.0000%	7018	0	661	7679	5.2984%	0	0	0	0	1		0		1	0	16667	0	0	0	-2164	0	0	0		0	18831	0	0	18831	0	0	0	0	0	0						0	0	0		
614256																																																																																						8495	366	366	9.0476%	22.4593%	21.4916%	8129	37824	89847	-6792	0			14.4593%							6495	89847								0	0	0		0		1634	21.4916%	1	0	1337	0	0	0	-6792	0	0	0		0	8129	0	0	8129	0	0	0	0	0	0	0	0	0	366	0	0	0			
614313																																																																																						156187	13400	13400	10.9549%	14.5754%	13.3249%	142787	1071582	1303402	-33416	0			6.5754%							96683	1324744								0	0	0		0		67446	13.3249%	1	0	130713	20652	690	0	-33416	0	0	0		0	142787	0	0	142787	0	0	0	0	0	0	0	0	0	13400	0	21342	0			
614368																																																																																						97032	8554	8554	9.0733%	12.6650%	11.5485%	88478	766140	975145	-17751	0			4.6650%							79933	975145								0	0	0		0		8545	11.5485%	1	0	70727	0	0	0	-17751	0	0	0		0	88478	0	0	88478	0	0	0	0	0	0	0	0	0	8554	0	0	0			
614751																																																																																						24448	2073	2073	8.1354%	14.8192%	13.5627%	22375	164975	275033	-10075	0			6.8192%			0				6375	275033								0	0	0		0		16000	13.5627%	1	0	12300	0	0	0	-10075	0	0	0		0	22375	0	0	22375	0	0	0	0	0	0	0	0	0	2073	0	0	0			
614948																																																																																				269937	0				9.7070%			26926		277387	-11536	0										25991	277952	0	0.0000%	24288	0	1185	25473	9.4366%	0	0	0	0	1		1500		1	0	15955	500	65	0	-9759	0	-1777	0		0	26926	0	0	26926	0	0	0	0	0	0						565	0	0		
615217																																																																																						117776	7645	7645	10.8871%	13.3011%	12.4377%	110131	885459	1011576	-35300	0			5.3011%							104197	1011576								0	0	0		0		5934	12.4377%	1	0	74831	0	0	0	-35300	0	0	0		0	110131	0	0	110131	0	0	0	0	0	0	0	0	0	7645	0	0	0			
615253																																																																																				157623	0				15.1896%			24515		161393	-8699	0										12015	161393	0	0.0000%	12384	0	557	12941	8.2101%	0	0	0	0	1		12500		1	0	15816	0	0	0	-8699	0	0	0		0	24515	0	0	24515	0	0	0	0	0	0						0	0	0		
615776																																																																																				26482	0				18.0573%			4865		26942	-71	0										4865	26942	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		0		1	0	4794	0	0	0	-71	0	0	0		0	4865	0	0	4865	0	0	0	0	0	0						0	0	0		
615851																																																																																				227707	0				12.3659%			27490		222304	-5774	0										31333	226618	0	0.0000%	32897	0	9847	42744	18.7715%	0	0	0	0	1		471		1	0	26030	30	90	4194	-5774	0	0	0		0	27490	0	0	27490	0	0	0	0	0	0						4314	0	0		
615879																																																																																						28515	1000	1000	24.6065%	35.8134%	34.5575%	27515	79621	111820	0	0			27.8134%							28594	112899								0	0	0		0		0	34.5575%	1	0	28594	1014	65	0	0	0	0	0		0	27515	0	0	27515	0	0	0	0	0	0	0	0	0	1000	0	1079	0			
615954																																																																																						88804	8239	8239	8.6684%	13.5215%	12.2670%	80565	656760	929406	-1357	0			5.5215%							35073	929438								0	0	0		0		45524	12.2670%	1	0	79240	0	32	0	-1357	0	0	0		0	80565	0	0	80565	0	0	0	0	0	0	0	0	0	8239	0	32	0			
