"IDRSSD"	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	RCONMG95	
271529																								0	0	0	0	0	0	175835	154346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
272030																								0	0	0	0	0	0	12074	10141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
272058																								0	0	421	418	0	0	904	799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
272151																								0	0	11293	9119	0	0	1079	970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
272272																								0	0	426	384	0	0	76837	69049	0	0	4040	3336	0	0	53257	46830	0	0	0	0	0	0	0	0	0	0	0	0		
272302																								23542	21331	10000	8917					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273336																								99412	91110	42918	40802					5113	4349	5329	4801	23454	18957	13137	11139	0	0	0	0	43870	38005	48433	43377	0	0	0	0		
273550																								0	0	20362	19198	0	0	48201	41883	0	0	0	0	0	0	24496	22754	0	0	0	0	0	0	827	827	0	0	0	0		
273653																								0	0	0	0	0	0	6089	5062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273662																								0	0	1195	1129	0	0	693720	586988	0	0	0	0	0	0	9003	7326	0	0	0	0	0	0	142825	121379	0	0	0	0		
273840																								0	0	4036	3662	0	0	803	752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273859																								1004	992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
274025																								0	0	1700	1587	0	0	1552	1317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
274052																								0	0	2200	2076	0	0	228	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
274548																								0	0	253	223	0	0	13544	12364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
274829																								0	0	13132	12151					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
274856																								0	0	2136	1936	0	0	4157	3604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
275255																								0	0	1952	1759					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1152	956	0	0	429	422		
275358																								0	0	43464	38435	0	0	141827	115810	0	0	623	621	0	0	30002	25424	0	0	0	0	0	0	993	925	0	0	0	0		
275479																								9939	9382	3997	3240	114	113	53059	44038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
275657																								0	0	18308	15681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
276074																								0	0	1000	810	0	0	2112	1835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3114	2682	0	0	0	0		
276159																								0	0	0	0	0	0	13712	12096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
276551																								0	0	5436	4930	0	0	11426	9655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1414	1289	0	0	0	0		
276579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1644483	1572677					0	0	0	0	0	0	461450	361827	13582	13087	0	0	0	0	3965228	3349513	0	0	0	0		
276645																								0	0	2000	1858	0	0	9696	8469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
276654																								0	0	20000	17771					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
276850																								0	0	12971	12397	0	0	7825	7175	0	0	12106	11870	0	0	7931	7822	0	0	0	0	0	0	9589	9267	0	0	0	0		
276953																								0	0	5000	4681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
277240																								0	0	10000	9400	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
277277																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
277679																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
277736																								0	0	22999	19767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
277820																								22020	19192	3830	3084	44181	39129	49717	42956	0	0	0	0	0	0	0	0	0	0	0	0	3229	3038	0	0	0	0	0	0		
278256																								0	0	2070	2100	0	0	5153	4845	0	0	2400	2209	0	0	2385	2415	0	0	0	0	0	0	0	0	0	0	0	0		
278555																								0	0	52	51	0	0	46090	41696	0	0	0	0	0	0	6460	6294	0	0	0	0	0	0	7	7	0	0	0	0		
278733																								0	0	6190	5498	0	0	10948	9767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
278751																								0	0	0	0	0	0	39	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
278818																								0	0	16976	16351					0	0	0	0	0	0	4041	3771	0	0	0	0	0	0	8202	7908	0	0	0	0		
278872																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
279105																								248560	214826	281213	228229					0	0	4876	4777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
279842																								0	0	7623	6507	0	0	19984	17058	0	0	0	0	0	0	1084	993	0	0	0	0	0	0	0	0	0	0	0	0		
279954																								0	0	31630	29129					0	0	0	0	0	0	1590	1411	0	0	0	0	0	0	0	0	0	0	0	0		
280110																																																					
280138																								0	0	17086	15477	0	0	14691	13038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
280352																								3000	2664	0	0	188	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
280558																								0	0	0	0	0	0	21516	18152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
282075																								9222	9222	90406	79170					0	0	0	0	5023	4640	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
282226																								0	0	148833	123810	0	0	2037	1939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
282824																								0	0	9565	8396	0	0	1480	1270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
283157																								0	0	2858	2625	0	0	7509	6547	0	0	0	0	0	0	684	655	0	0	0	0	0	0	0	0	0	0	0	0		
283438																								0	0	39600	36146					0	0	0	0	0	0	787	717	0	0	0	0	0	0	290	266	0	0	0	0		
283652																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
283737																								79320	78096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
283867																								0	0	0	0	0	0	1692	1470	0	0	0	0	0	0	1630	1395	0	0	0	0	0	0	0	0	0	0	0	0		
284154																								0	0	1596	1562	0	0	1245	1092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	810	765	0	0	0	0		
284239																								12650	10779	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284556																								0	0	0	0	0	0	1303	1147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284752																								0	0	5852	5397	0	0	13569	11734	0	0	379	372	0	0	381	359	0	0	0	0	0	0	150	141	0	0	0	0		
284958																								0	0	3915	3558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285151																								0	0	46709	44386					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285348																								0	0	23492	21144	0	0	21296	17728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285544																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285553																								0	0	176	162					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285740																								0	0	7259	6843					0	0	0	0	0	0	912	910	0	0	0	0	0	0	4823	4592	0	0	17957	17442		
285777																								0	0	4291	3530	0	0	1039	950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	743	701	0	0	0	0		
285852																								4318	4158	4349	4309	66813	67596	10837	10393	0	0	0	0	0	0	1507	1497	0	0	0	0	4299	5000	4653	4620	0	0	0	0		
285928																								0	0	12522	12742	0	0	15599	14331	0	0	8900	8194	0	0	1006	896	0	0	0	0	0	0	0	0	0	0	0	0		
286251																								0	0	0	0	0	0	1835	1716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
286457																								0	0	9000	7742	0	0	2932	2530	0	0	32154	31057	0	0	5860	5297	0	0	0	0	0	0	0	0	0	0	0	0		
286840																								0	0	6496	6225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
287007																								0	0	0	0	2710	2208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
287342																								0	0	4606	3657					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
287922																								0	0	12824	11539	0	0	5634	4863	0	0	0	0	0	0	119	108	0	0	0	0	0	0	0	0	0	0	0	0		
287959																								0	0	27080	24754	0	0	2412	2089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2051	1998	0	0	0	0		
288152																								0	0	494	479	0	0	10255	9005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
288376																								0	0	986	909					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
288853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	816364	712941	1269030	1049253					0	0	0	0	0	0	8302	6581	0	0	0	0	0	0	0	0	0	0	0	0		
289056																								40233	32439	27776	21779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
289225																								0	0	0	0	20	21	29611	25283	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0		
289515																								0	0	8446	8248	0	0	35476	31817	0	0	0	0	0	0	4233	3630	0	0	0	0	0	0	31315	26899	0	0	15059	14585		
289702																								0	0	79853	69734	0	0	347802	284106	0	0	0	0	0	0	6424	5253	0	0	0	0	0	0	0	0	0	0	0	0		
289739																								0	0	6563	6045	0	0	34839	30218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
289757																								0	0	4179	4002	0	0	16327	14348	0	0	0	0	0	0	2017	1995	0	0	0	0	0	0	0	0	0	0	0	0		
290249																								0	0	27818	27700					0	0	0	0	0	0	23401	22744	0	0	0	0	0	0	0	0	0	0	0	0		
290838																								0	0	1974	1776	0	0	18949	17180	0	0	0	0	0	0	3545	3494	0	0	0	0	0	0	450	417	0	0	0	0		
290922																								2695	2449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
291059																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
291330																								0	0	0	0	0	0	1817	1776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4128	3913		
291376																								0	0	538	457					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
291611																								0	0	70051	63671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
291732																								0	0	22151	19105	0	0	5586	4905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
292234																								0	0	7727	7025	0	0	1436	1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
292467																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
292850																								0	0	20000	17150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
292908																								0	0	118676	97570					0	0	0	0	0	0	23044	20647	0	0	0	0	0	0	0	0	0	0	0	0		
293053																								0	0	216210	205299	0	0	132100	113084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
293352																								0	0	0	0	0	0	2398	2153	0	0	0	0	0	0	430	421	0	0	0	0	0	0	0	0	0	0	0	0		
293437																								0	0	0	0	0	0	8451	7711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
293651																								0	0	0	0	0	0	11265	10197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
293754																								0	0	500	499	0	0	7878	6741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
294023																								0	0	828	832	0	0	46698	43407	0	0	0	0	0	0	2706	2299	0	0	0	0	0	0	0	0	0	0	23097	22460		
294564																								0	0	9772	7819					0	0	18664	16338	0	0	24223	18995	0	0	0	0	0	0	2835	2367	0	0	75122	73579		
294751																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
294779																								0	0	541	540					0	0	0	0	0	0	0	0	0	0	0	0	8904	8683	12056	11949	17747	17209	0	0		
294827																								0	0	10082	8836	0	0	5827	4877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
295011																								0	0	24236	22764					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
295057																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
295646																								0	0	1490	1371	0	0	6290	5307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
296456																								0	0	1504	1486	0	0	10207	9035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
296474																								0	0	4502	3988	0	0	8497	7729	0	0	0	0	0	0	463	421	0	0	0	0	0	0	0	0	0	0	0	0		
296559																								0	0	15980	15400	0	0	11023	9427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
296755																								0	0	14000	13857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
296858																								0	0	502	466	0	0	1087	995	0	0	0	0	0	0	302	294	0	0	0	0	0	0	0	0	0	0	0	0		
297051																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
297631																								19926	17208	9034	8216					0	0	0	0	1434	1306	5665	5520	0	0	0	0	0	0	0	0	0	0	0	0		
297761																								0	0	47143	38566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
298049																								0	0	3910	3488	0	0	548	481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
298218																								0	0	252661	231062	5857	4974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6523	5389	0	0	0	0	0	0		
298245																								0	0	66972	61004					0	0	0	0	0	0	7484	7198	0	0	0	0	0	0	3525	3175	0	0	0	0		
299868																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
300009																								0	0	6000	5876	0	0	78194	63322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
300063																								0	0	0	0	0	0	611	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1694	1613	0	0	0	0		
300157																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
300353																								0	0	20883	17367	0	0	75927	66712	0	0	0	0	0	0	1136	1124	0	0	0	0	0	0	0	0	0	0	0	0		
300456																								0	0	1465	1353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
300933																								0	0	10737	9007					0	0	0	0	0	0	1981	1720	0	0	0	0	0	0	7033	6258	0	0	0	0		
300942																								0	0	34160	30856					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
300960																								0	0	0	0	0	0	16870	15349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14667	14016	0	0	5524	5417		
301574																								0	0	2008	1821	0	0	20034	16740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
301800																								0	0	70603	59856					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
302030																								0	0	4974	4528	12385	10230	24999	20685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
302133																								0	0	106	102	0	0	178	167	0	0	0	0	0	0	2070	1943	0	0	0	0	0	0	0	0	0	0	6670	6620		
302553																								0	0	7998	7333	1864	1698	20430	18224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
302656																								0	0	68010	62633					0	0	0	0	0	0	1315	1151	0	0	0	0	0	0	168292	155156	0	0	0	0		
303653																								0	0	67623	61491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
303701																								0	0	0	0	0	0	4676	4655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
303747																								1499	1354	6868	5571	0	0	3122	2534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
303952																								0	0	59491	51114	0	0	2739	2396	0	0	0	0	0	0	3259	2800	0	0	0	0	0	0	3050	2619	0	0	0	0		
304173																								0	0	11737	9745	0	0	96449	81213	0	0	0	0	0	0	37596	32773	0	0	0	0	0	0	24809	20776	0	0	0	0		
304520																								0	0	3499	3363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
304575																								0	0	0	0	0	0	711	692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
304762																								0	0	750	706	0	0	602	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
304913																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
305059																								0	0	7011	6550	0	0	8829	8020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
305077																								0	0	1733	1587	6	7	26991	23936	0	0	559	495	993	847	8755	8028	0	0	0	0	0	0	0	0	0	0	0	0		
305237																								0	0	9214	8716	0	0	12626	10643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	687	678	0	0	0	0		
305442																								0	0	3000	2359	0	0	40984	34790	0	0	3583	3501	0	0	14553	12804	0	0	0	0	0	0	13029	11530	0	0	0	0		
306056																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
306140																								0	0	8000	7655					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
306159																								0	0	485	440					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
306337																								0	0	494	441	0	0	31984	28534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
306908																								0	0	27627	26155	0	0	10388	9318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
307062																								0	0	256599	231838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
307334																								0	0	8034	6555	0	0	7694	6792	0	0	0	0	0	0	1512	1271	0	0	0	0	0	0	880	836	0	0	0	0		
307361																								0	0	0	0	0	0	25251	22850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
307679																								4535	4289	7707	7563	10371	9683	21507	20258	0	0	0	0	0	0	2710	2529	0	0	0	0	0	0	10243	9350	0	0	0	0		
307932																								0	0	3764	3699	0	0	689	678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
308256																								8000	7497	2000	1869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
308340																								0	0	4982	4473	16	15	17613	15362	0	0	2051	1708	0	0	0	0	0	0	0	0	0	0	11429	9905	0	0	0	0		
308836																								0	0	25000	23494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
309150																								0	0	3991	3787	0	0	13312	11758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
309655																								0	0	634	617	0	0	24300	22558	0	0	0	0	0	0	1027	810	0	0	0	0	0	0	0	0	0	0	0	0		
309851																								206	186	2016	1717	949	885	17363	14958	0	0	0	0	63	63	1704	1610	0	0	0	0	0	0	0	0	0	0	0	0		
310754																								0	0	1800	1663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
310950																								0	0	1350	1262	0	0	527	492	0	0	502	498	0	0	3229	2961	0	0	0	0	0	0	6178	5788	0	0	4819	4732		
310978																								0	0	2500	2242					0	0	0	0	0	0	1068	987	0	0	0	0	0	0	3295	3199	0	0	0	0		
311050																								0	0	7105	7104	187834	163761	68463	62438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2079	2037	0	0	0	0		
311144																								2550	2493	0	0	0	0	4267	3743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
311256																								0	0	0	0	3301	3066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
311265																								0	0	13068	12603	0	0	35446	31796	0	0	1043	1026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
311603																								0	0	46832	41894	0	0	170260	144166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
311658																								0	0	8271	7381	0	0	9627	8449	0	0	0	0	0	0	1512	1502	0	0	0	0	0	0	0	0	0	0	0	0		
311845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1697599	1608067					0	0	0	0	0	0	0	0	0	0	0	0	0	0	2528782	2148978	0	0	0	0		
311939																								0	0	22683	20123	0	0	2696	2471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3377	2981	0	0	0	0		
312244																								0	0	0	0	0	0	39872	33428	0	0	0	0	0	0	10685	9947	0	0	0	0	0	0	47859	41870	0	0	0	0		
312356																								0	0	936	863	0	0	4283	3826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
313009																								0	0	5457	4770	0	0	6781	6158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5344	4546	0	0	0	0		
313157																								0	0	0	0	0	0	10972	9845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2151	1955		
313223																								0	0	0	0	8487	8060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
313577																								0	0	53913	46243	0	0	78204	66598	0	0	0	0	0	0	18832	16336	0	0	0	0	0	0	4307	3731	0	0	0	0		
314257																								0	0	165388	153093	0	0	25704	22797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
314444																								0	0	0	0	8605	7745	7937	6987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
315656																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
316840																								0	0	225000	207424					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
316859																								0	0	12868	10785	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
316934																								11893	10720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
317258																								0	0	22394	19766	0	0	19641	17228	0	0	0	0	0	0	1004	935	0	0	0	0	0	0	0	0	0	0	0	0		
317342																								27666	25169	157598	151299					0	0	0	0	25141	22939	22145	18592	0	0	0	0	0	0	68104	59400	0	0	21454	20020		
317379																								0	0	0	0	502	512	58841	54276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
317650																								0	0	815	770	0	0	11557	10470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2111	1891	0	0	14630	13585		
318639																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
318974																								0	0	31970	24204	0	0	43479	36537	0	0	1010	824	0	0	42367	36396	0	0	0	0	0	0	19563	17775	0	0	0	0	0	
319047																								0	0	10861	9725	0	0	27347	24443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
319458																								0	0	28281	24679					0	0	0	0	0	0	588	550	0	0	0	0	0	0	0	0	0	0	0	0		
319551																								0	0	683	684	0	0	675	629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1426	1417	0	0	3114	2794		
320034																								0	0	19789	16776	0	0	25550	21112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
320052																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
320070																								0	0	237	240	0	0	2464	2134	0	0	0	0	0	0	234	219	0	0	0	0	0	0	0	0	0	0	0	0		
320119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	66436	55966	223838	191970	0	0	0	0		
321152																								0	0	3749	3447					0	0	4198	3695	0	0	1014	789	0	0	0	0	0	0	14895	12532	0	0	0	0		
321255																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
321273																								0	0	11837	8450	0	0	18860	15451	0	0	0	0	0	0	1015	926	0	0	0	0	0	0	0	0	0	0	0	0		
321330																								0	0	500	434	43	40	183	175	0	0	503	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
321947																								0	0	59778	52844					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
322449																								0	0	1982	1932	0	0	2649	2245	0	0	0	0	0	0	7	7	0	0	0	0	0	0	1825	1654	0	0	0	0		
322476																								0	0	900	723	0	0	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
322551																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
323204																								20131	17457	156534	127442	0	0	11589	10595	0	0	0	0	9423	7881	21019	17324	0	0	0	0	0	0	19527	16669	0	0	0	0		
323651																								0	0	0	0	0	0	46016	38286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
324153																								0	0	1995	1745	0	0	27789	23746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
324229																								0	0	14245	12598	0	0	268	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
324256																								2000	1800	0	0	797	760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
324340																								2965	2550	0	0					0	0	0	0	0	0	0	0	0	0	0	0	455	428	57763	49147	182281	152396	17616	16010		
324854																								0	0	1598	1519	0	0	3473	3140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
