"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
284958		0	0																																	125	0	1005								
285151	0	3914	2545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9115	0	7419								
285348		280	1206																																	6378	0	3920								
285544	0	0	5088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																12005	0	2200								
285553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1234	0	5946								
285740	16300	9576	49677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																62376	0	7215								
285777		0	0																																	104	0	0								
285852		21642	12819																																	6233	0	3151								
285928		5360	17306																																	3857	0	235								
286251		0	0																																	385	0	221								
286457		24688	42253																																	60188	0	49078								
286840		0	0																																	850	0	3922								
287007		0	0																																	0	0	3102								
287342	0	1179	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8191	0	7177								
287922		0	0																																	190	0	0								
287959		818	908																																	3232	0	5912								
288152		0	0																																	0	0	5385								
288376	0	2901	5992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																18233	0	146								
288853	0	672458	1329443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30550	2	0	0	0	0	0	0	0	0	0	0				190957	0	426287								
289056		0	0																																	57	0	119								
289225		0	0																																	0	0	523								
289515		13090	48112																																	228921	0	5331								
289702		37241	85669																																	106515	0	24719								
289739		13007	4716																																	2298	0	7021								
289757		0	7400																																	3900	0	33524								
290249	0	49386	41878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																38907	0	4295								
290838		1397	10395																																	21012	0	200								
290922		284	0																																	302	0	138								
291059		2539	11443																																	3392	0	9853								
291330		610	4304																																	34	0	2322								
291376	0	84	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																507	0	0								
291611		281	332																																	279	0	9613								
291732		0	0																																	337	0	257								
292234		2205	1455																																	1527	0	5610								
292467	0	3866	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	466								
292850		0	0																																	0	0	502								
292908	0	2337	76615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																171837	0	26850								
293053		34777	86387																																	231000	0	79911								
293352		0	94																																	95	0	1600								
293437		919	3074																																	719	0	1624								
293651		0	0																																	2358	0	47103								
293754		8497	1078																																	1992	0	249								
294023		330	12377																																	2907	0	8777								
294564	349600	55357	145485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																238295	0	108884								
294751	0	5739	14523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	2702								
294779	0	60542	69585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																55976	0	12729								
294827		1999	101																																	3550	0	6								
295011	0	5562	8482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																20430	0	3165								
295057		0	5																																	1837	0	2939								
295646		0	0																																	173	0	0								
296456		5130	8844																																	8515	0	9143								
296474		6336	8307																																	2825	761	1888								
296559		519	1991																																	11057	0	8966								
296755		6162	1229																																	4727	0	12001								
296858		228	838																																	649	0	166								
297051		4999	5181																																	1803	0	6875								
297631	0	6229	1727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																335	0	4028								
297761		0	925																																	3232	0	294								
298049		998	8502																																	5062	0	8987								
298218		10122	15686																																	55396	0	6172								
298245	0	2801	6154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																13078	0	6280								
299868	0	0	1123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
300009		0	5265																																	0	0	29679								
300063		7221	24711																																	0	0	0								
300157		0	972																																	251	0	3166								
300353		20905	10292																																	13961	0	0								
300456		0	0																																	9	0	332								
300933	0	11300	44915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3804	0	6768								
300942	0	3184	8338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7260	0	962								
300960		18011	57697																																	49569	0	28834								
301574		800	40712																																	11276	0	10119								
301800	0	26377	4157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																20809	0	9477								
302030		3048	0																																	4171	2040	0								
302133		0	72																																	199	0	1249								
302553		3246	5068																																	15177	0	22910								
302656	0	26627	166123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																201903	0	340510								
303653		12603	1137																																	1872	0	258								
303701		1223	0																																	2958	0	170								
303747		789	380																																	2465	0	1181								
303952		1729	161																																	9385	0	34174								
304173		13687	0																																	67887	0	6924								
304520		5376	4748																																	3751	0	8605								
304575		0	0																																	0	0	247								
304762		1768	28																																	1899	0	1517								
304913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
305059		0	0																																	1067	0	4010								
305077		904	160																																	1488	0	532								
305237		1636	2634																																	7991	0	1878								
305442		8236	9640																																	24483	0	3857								
306056		335	0																																	518	0	2624								
306140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																120	0	89								
306159	0	12961	7785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8543	0	2058								
306337		1974	848																																	14286	0	13680								
306908		17522	24642																																	16752	0	12425								
307062		8268	8242																																	78069	0	1156								
307334		10215	6231																																	1247	0	224								
307361		21984	27692																																	20603	0	5962								
307679		13006	26310																																	84128	0	26281								
307932		3344	37																																	736	0	5								
308256		498	892																																	1612	0	4242								
308340		4034	2391																																	4073	0	32433								
308836		0	0																																	0	0	1478								
309150		14393	2724																																	170	0	21665								
309655		24828	38627																																	81818	9000	32004								
309851		52	195																																	804	0	1681								
310754		7254	1923																																	10760	0	19173	Warehouse cred line collateralized by loans in 10b			Mort loans orig in 3rd party's name - saleable by bank				
310950		0	904																																	4358	0	1786								
310978	0	10952	43947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	55706								
311050		10165	15289																																	77407	7765	0								
311144		0	0																																	1737	0	1701								
311256		3483	579																																	14196	0	12281								
311265		25	6373																																	12179	0	630								
311603		8036	34915																																	31973	0	15816								
311658		1995	1318																																	773	0	20								
311845	579000	251297	180746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21901	0	0	0	0	0	0	0	0	0	0	0				1533962	0	1060068								
311939		3688	4752																																	10309	0	10593								
312244		4382	3951																																	33463	0	99070								
312356		2954	3354																																	1868	0	643								
313009		7195	3007																																	2908	0	22	FHLBNY MULOCs							
313157		1017	139																																	6584	0	7101								
313223		4970	12777																																	34827	0	2991								
313577		6239	5521																																	51470	0	61742								
314257		16313	34411																																	71880	0	883								
314444		2586	2179																																	3257	0	1199								
315656		528	9631																																	4289	0	196								
316840	0	75041	173293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																365375	744037	147530								
316859		38	3638																																	1444	0	1505								
316934		0	0																																	10306	0	0								
317258		2429	34773																																	28605	0	25763								
317342	0	25740	456216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																813750	10500	140965								
317379		5216	14319																																	13806	0	8408								
317650		53	0																																	51	0	77								
318639	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																92	0	1465								
318974		135726	19624																																	74918	2500	50617								
319047		7635	2571																																	8430	3280	6700								
319458	0	392	2233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2450	0	3361								
319551		0	24675																																	22097	0	19179								
320034		62	62																																	280	0	3938								
320052	0	23490	20126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9001	0	11739								
320070		371	3896																																	1945	0	2690								
320119	0	0	155204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259226	7934	236810	0	0	0	0	0	0	0	236810	0				1250686	291107	216491								
321152	0	39513	15309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3277	0	1344								
321255	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																931	0	560								
321273		49224	13941																																	26061	0	6379								
321330		0	0																																	5625	0	7								
321947	0	12219	8486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1498	1750	30751								
322449		5576	298																																	1058	0	1011								
322476		0	0																																	0	0	0								
322551		1035	422																																	367	0	1182								
323204		32522	59020																																	91245	0	186040								
323651		1721	3924																																	8569	0	5085								
324153		5339	4469																																	1689	0	9894								
324229		1012	59																																	0	0	203								
324256		0	0																																	11587	0	0								
324340	0	24101	92537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																162502	0	41331								
324854		2922	4865																																	6498	0	5858								
324863	0	73877	102959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																153404	0	271705								
324975		0	0																																	0	0	1730								
325141	0	4288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2698	0	1606								
325459		0	0																																	75	0	5304								
325534		1193	4430																																	3613	0	16521								
326054		10794	3845																																	25943	0	7142								
326344		1468	10403																																	30778	0	26554								
326858		2863	102108																																	157621	0	144293								
326979		757	17442																																	13313	0	7508								
327220		527	270																																	9310	0	1043								
327305	0	16771	13944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																83614	0	9411								
327435		14570	28869																																	8656	0	593								
327556		5370	7622																																	11955	0	28861								
327855		33685	91060																																	26763	0	9221								
328058	0	736	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	409								
328357	2832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																176	0	300								
328656		0	0																																	0	0	35533								
328777	75000	70603	288022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																52865	0	327								
329149		0	0																																	1239	0	30064								
329345		42251	32215																																	28693	2000	10413								
329550		12112	5400																																	40089	0	388								
329952	0	52817	6391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																16612	0	11507								
330239		811	10593																																	3985	0	3659								
330248		0	0																																	587	0	8112								
330855	0	23323	71679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																120929	0	66735								
330873	0	6516	4006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																258	0	11942								
330949		6561	6505																																	3043	0	5975								
331076		2780	13157																																	10642	0	1275								
331375		17390	947																																	7235	0	29023								
331544		820	406																																	5764	0	544								
331713		6818	6991																																	13893	0	22967								
332224		542	23920																																	8185	0	5504								
332345		57	284																																	378	0	0								
332402		13432	9494																																	9472	0	60694								
332671		3098	1697																																	0	0	0								
332756		926	54																																	217	0	5089								
333034		1327	10936																																	4069	0	1796								
333203	0	61427	66149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19448	0	48794								
333650		483	72																																	9127	0	56958								
333856	0	18611	4141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																21711	0	730								
333940	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																335	0	3078								
334264		9702	58461																																	20623	0	16647								
335346		9099	10172																																	4878	0	26479								
336147		8344	1806																																	2209	0	6449								
336361		6679	2555																																	2663	0	918								
336576		7472	2683																																	9065	0	5561								
336950		0	0																																	0	0	1094								
337340		0	0																																	364	0	13								
338646		5135	21250																																	7663	0	24789								
338851	0	22	3510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3525	0	1167								
338945		0	145																																	2052	0	2362								
339072	0	96868	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5252	0	1253								
339353		0	811																																	3070	0	3231								
339456	952	41708	41739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																30536	0	5656								
339607		26402	17115																																	5110	0	11077								
339773	0	114082	553194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																379235	0	159281								
339858	0	74538	4530922	0	0	13595	0	0	0	5266	8329	0	0	0	0	0	0	0	0	0	226761	1219079	158692	62316	0	0	0	0	0	0	158692	62316				9292910	93296	4266134	0	0	0					
339876		1222	0																																	0	0	0								
340135	160745	59460	127581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																73507	533	9273								
340144		11677	27618																																	137148	0	49718								
340256		12457	15295																																	23506	0	1521								
340443		625	273																																	0	0	166								
340742	0	1772	18571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																39146	0	10180								
340751		23248	44458																																	27127	0	9793								
341310		13312	42451																																	49730	0	15248								
342054		8712	16688																																	6466	0	9230								
342362	0	4120	4983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5260	0	14181								
342410	2159	66101	162947	0	0	15855	4966	0	0	0	0	0	15855	0	0	0	0	0	0	4966																219179	0	81975								
342634	0	381743	2209024	0	0	225594	50586	0	6666	187775	31153	0	0	0	0	31105	19481	0	0	0	9696	0	13096	0	0	0	0	0	0	0	13096	0				1075059	0	585116								
343051		75	823																																	803	0	73								
343248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	5297								
343770		1350	500																																	1292	0	1041								
343903		7260	1676																																	9572	0	23083								
343958		0	726																																	2420	0	18883								
344647	0	1198	23757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																42603	0	37845								
344852		2072	334																																	1351	0	968								
345309	0	17862	20208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																43835	0	39274								
345345	0	1278	1566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																20480	0	71801								
345747	0	2054	28118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																13258	0	10380								
345756	0	8051	10458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																28700	0	0								
345877		7014	22953																																	14238	0	9634								
346379		2997	2792																																	6799	0	4720								
346566		4112	11																																	590	0	0								
346771		657	267																																	5254	0	5004								
347022		2951	3927																																	4464	1389	0								
347639		1515	6483																																	9729	0	0								
347956	32150	11236	20748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																57819	0	86818								
348159		10802	5705																																	12283	0	1205								
348720		81947	36209																																	4132	0	7116								
349129		4888	4156																																	653	0	841								
349343		756	1764																																	22631	0	10749								
350572		3386	4059																																	12432	0	4718								
350657		347	0																																	1782	0	953								
350750	4500	3166	4184																																	282	0	16241								
351131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																306	0	11884								
351560		61	10780																																	21583	0	0								
351878		0	0																																	8988	0	2239								
352370		5591	3495																																	2154	0	2711								
352651		4336	36																																	18109	0	530								
352745		0	0																																	2232	0	8220								
352772	0	766815	766807	0	0	51419	0	1342	0	0	0	0	3815	47604	0	0	0	0	0	1342	0	38801	17916	0	0	0	0	0	7723	0	25639	0				1044493	0	286290								
353238		32201	6148																																	6645	0	3832								
353546		662	977																																	2086	0	5161								
353555	0	68423	128410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2042428	0	65162								
353957		0	0																																	0	0	6102								
354057		480	1895																																	150	1398	0								
354253		0	0																																	1991	0	5157								
354310	751000	61559	322948	0	0	795022	0	0	0	274920	520102	0	0	0	0	0	0	0	0	0																878403	0	128961								
354552		8843	10710																																	16607	0	23738								
354851		0	15																																	1397	0	3651								
355120		7850	39740																																	28929	0	5966								
355559		6262	20284																																	28718	0	7897				Mortgage Loans sold	Trust Accounts			
355858	0	44100	107644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																46574	0	64358								
356239		835	26																																	12869	0	33314								
356659		6956	995																																	0	0	2930								
356752		7265	4863																																	0	0	0								
357526		959	7494																																	3386	0	2325								
357553		11	2600																																	3320	0	30903								
357777		0	1623																																	11924	0	8336								
357937		5870	20293																																	7346	0	5933								
358112		1500	569																																	837	0	2563								
358448		0	281																																	615	0	1731								
358756		687	16																																	2294	0	7211								
359472		493	212																																	0	0	0								
359650		0	91																																	187	0	420								
359744		743	86																																	2750	0	6315								
360777	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	1089								
361055		22738	12684																																	34843	0	41651								
361167	155	224459	698114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																272593	10169	91746								
361279		10919	7564																																	3143	0	1045								
361354		0	0																																	566	0	934								
361439	0	30625	13841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5071	0	2387								
362043		0	0																																	1163	0	4394								
362155		3254	2291																																	1057	0	6537								
362717	0	1342	26073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																66388	0	15594								
362856		0	0																																	0	0	1784								
362940		0	0																																	234	0	387								
363442		0	0																																	0	0	0								
363648		504	0																																	2779	0	11598								
363657	0	2352	10501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	7804								
363778		2185	0																																	0	0	0								
364131		9363	4829																																	3704	0	2518								
364270																																														
364430		8764	10195																																	11579	0	4197								
364850	0	721	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3409	0	662								
365325	0	805479	3127990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82179	0	0	0	0	0	0	0	0	0	0	0				1231664	10250	1043995								
365745		114	39078																																	6789	0	1344								
365848		0	1892																																	158	0	173								
365950		156	142																																	792	0	3754								
366078		18367	40286																																	23311	0	1366								
366238	145000	41998	101164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																27507	0	74771								
366247	0	1746	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5303	0	15950								
366359		310	0																																	1218	0	248								
366658		1726	241																																	3548	0	978								
366854	0	8805	2662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																13922	0	475								
367150		535	0																																	1664	0	571								
367178		7316	2011																																	6011	0	0								
367431		4989	6911																																	7694	0	1679								
367543		0	7271																																	35678	0	16101								
368054		0	215																																	1319	0	6203								
368344	0	893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4382	0	11652								
368522		0	5457																																	3950	0	2290								
368933		0	0																																	1700	0	11742								
368951		6921	3922																																	5470	0	13995								
369453		0	14809																																	6957	0	6801								
369659		64044	46940																																	62793	0	31688								
370020		12460	14114																																	17008	0	39173								
370347		1138	0																																	0	0	21229								
370721	0	1714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3852	0	4250								
370833		0	148																																	0	0	224								
370954		26968	4716																																	0	0	654								
371223		2000	131795																																	11326	0	1941								
371232		442	2560																																	12925	0	1014								
371362		7750	10235																																	33575	0	25948								
371559		708	974																																	797	0	5726								
371755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																250	0	104								
371849		490	1304																																	665	0	326								
371924		9900	29732																																	65443	0	12394								
371942		457	2092																																	928	0	1932								
372444		214	332																																	378	0	3818								
372538		42853	67710																																	37304	0	42577								
372640		1065	3																																	6487	0	967								
372855	0	7914	23261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6034	0	2865								
373272		5307	0																																	0	0	0								
373553		1168	0																																	1432	0	0								
373601	0	0	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	370								
374130		11339	8302																																	7108	0	4010								
374653	0	43052	153796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																113049	0	64487								
374774		0	2271																																	1303	0	0								
375043	109250	4688	52059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																113511	0	99153								
375379		0	552																																	0	0	0								
375502		3290	74865																																	277338	0	3630								
375566		328365	19520																																	19188	0	721								
375650		135	0																																	141	0	134								
376237		956	2862																																	615	0	1391								
376273	0	2796	116959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																40346	0	31545								
376442	0	164	3557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																29442	0	63838								
376947		408	435																																	6817	0	9926								
377663	0	4068	996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6398	0	4323								
377850		0	2163																																	2620	0	60								
378044		480	53																																	50	0	1851								
378110		204	7																																	892	0	1354								
379050		0	0																																	0	0	2376								
379153		3310	1451																																	2447	0	1627								
379470		6064	5100																																	0	0	1870								
379649	0	1055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2382	0	0								
379920	0	708936	2577287	0	0	323852	117994	0	26311	236548	60993	0	0	0	6152	64528	47314	0	0	0	81114	1458	76850	0	0	0	0	0	0	0	76850	0				5296680	507488	1081817								
380346		0	0																																	3534	0	2506								
380458		119012	157167																																	78352	0	16966								
380533		415	2934																																	4082	0	20630								
380878		1389	2200																																	0	0	809								
380944		1906	1549																																	14632	0	18								
381026	0	779	1807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1783	0	330								
381343	0	1696	35336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																69063	3000	13965								
381932		9461	5677																																	3686	0	0								
381950		1577	4316																																	7923	0	1724								
382050	0	2955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																12961	0	3163								
382069	0	215	6904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3021	0	12656								
382256		180	0																																	2025	0	2510								
382274		0	0																																	0	0	0								
382443		1386	793																																	2932	0	12099								
382537		5464	4974																																	8522	0	1242								
382649		7874	5283																																	74771	0	3914								
382658		1448	0																																	6886	0	28725								
382742		129	4010																																	5711	0	697								
382854	0	3661	1540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1208	0	1053								
384018		0	23713																																	93964	0	3701								
384278	0	78978	20692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																32133	0	993								
384353		0	0																																	10	0	2347								
384652		11146	54884																																	43510	2500	17509								
384830		8026	8911																																	964	0	1187								
385350		4539	0																																	8663	0	4651								
385471		4712	1470																																	2083	0	73438								
385547		3419	80																																	1053	0	3574								
385686		0	1348																																	256	0	1035								
386432		4042	1646																																	1792	0	1169								
386450	0	1654	8795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																318	0	57777								
386731		4029	421																																	5047	0	1462								
386825		0	0																																	3339	0	0								
387055		328	870																																	1811	0	7349								
387671		24314	7683																																	40517	0	8589								
388155		3992	8218																																	2595	0	2845								
388258		0	275																																	50	0	764								
388557		3746	7364																																	16244	0	14532								
388744		5091	2735																																	3798	0	15901								
388753		0	1372																																	230	0	2248								
388874		5238	0																																	0	0	1674								
389358		5376	4																																	23619	0	22184								
389376		0	0																																	1997	0	2705	Commitment to purchase CD							
389826		140	0																																	235	0	284								
390372		2920	0																																	0	0	1106								
390840		1309	6313																																	27489	0	6103								
391418		0	3598																																	388	0	4191								
391557		292	60																																	11	0	62								
391575																																														
391959	7325	836	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1857	0	9174								
391977		7095	30517																																	14428	0	19739								
392152		12312	7																																	197	0	1183								
392255		1204	535																																	2112	0	1262								
392778		8084	15156																																	25963	3750	2262								
393252		0	0																																	0	0	21685								
393355	0	8033	3563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7011	0	4785								
393953		11322	33935																																	29484	0	5090								
394156		0	3620																																	2398	0	9673								
394259	0	269	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9190	0	63050								
395238	0	57975	3564316	0	0	353303	0	119448	45800	248579	58924	0	0	0	0	119448	0	0	0	0	83485	1305	0	0	0	0	0	0	0	0	0	0				8966682	354826	755935								
396057		218	2764																																	3682	0	1023								
396244	0	30939	33729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																699	0	0								
396253		65395	28971																																	47699	0	3661	.							
396954		0	0																																	0	0	8699								
397456	0	3251	2875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2884	0	3941								
397531		0	32972																																	23102	0	50								
397540	0	80781	206330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																118987	1000	17921								
397559		11450	10790																																	22868	0	21859								
397755		41064	274676																																	40785	0	1352								
397858		258	748																																	25	0	25								
398051	0	2382	1964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1836	0	5867								
398248	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																16145	0	1796								
398668																																														
398837		16215	4635																																	3299	0	3033								
399357		0	0																																	0	0	6796								
399517	0	42426	567841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																412678	0	69975								
399731	0	2177	1190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1866	0	1170								
399973		2803	1612																																	1648	0	382								
400057		3235	4973																																	5234	0	21217								
400141		8223	27666																																	52845	2500	17135								
400365		14596	12455																																	13641	0	1931								
400767		0	3256																																	10	0	1309								
401072		1497	60																																	0	0	0								
401559		307	0																																	1223	0	2178								
401755		5911	15543																																	4771	0	35103								
401906		4523	26042																																	8183	0	2982								
401951		6193	1208																																	776	0	160								
402846		0	0																																	0	0	6506								
402873		773	0																																	0	0	388								
403067		0	0																																	5103	0	592								
403151	0	12901	178256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																384781	0	262714								
403179		75827	78275																																	21565	0	1248								
403254		0	0																																	0	0	0								
403656		0	0																																	120	0	1655								
403870		10499	56054																																	56645	0	3410								
403946		17541	128992																																	77959	0	9143								
404653		4405	43309																																	57915	0	0								
404943		1037	460																																	457	0	6357								
406022		6285	6996																																	9367	0	5037								
406059		34917	17126																																	29926	0	3607								
406666		1675	4615																																	10628	0	4403								
406974		15517	23398																																	6713	0	3789								
407168		0	5130																																	3287	0	12301								
407506		32229	178661																																	222307	0	26549								
407645		8223	12792																																	12218	0	5865								
407850		0	0																																	1211	0	2185								
408307	0	5664	7160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																14687	0	14560								
408642		0	174888																																	8244	342339	3709								
408875		20061	41650																																	18741	0	0								
409265		0	0																																	824	0	377								
410159		0	0																																	45	0	605								
410560		496	5697																																	14973	0	30465								
410748	61289	7638	2219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4502	0	4687								
410917		3781	4264																																	5437	0	4154								
410944		0	0																																	110	0	3000								
411062		0	0																																	3895	0	0								
411174		1425	1170																																	1661	0	6								
411231		4118	2726																																	2877	0	2514								
411240		546	19																																	1391	0	5504								
411512	64000	16213	51232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																81043	0	447								
411549		0	0																																	727	0	6256								
411576	0	932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																882	0	1698								
411624	0	387	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4082	0	8899								
411651		0	0																																	3161	0	98252								
412153		2196	23806																																	11072	0	33981								
412452		8	413																																	693	0	801								
412555		0	376																																	3223	0	19575								
412667		2393	745																																	8287	0	21812								
412751	0	33203	554075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1599748	61001	405013								
412845		564	759																																	8899	0	34923								
412872		280	300																																	229	0	0								
413141	0	0	8070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																639	0	79915								
413208																																														
413347		173	392																																	2623	0	2253								
413543		447	945																																	2720	0	8036								
