"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
	STNDBY LTRS OF CRD ISSD BY FHLB BK B	1-4  FAM RES CNSTRCTN LN COMMITMNTS	CMRL RE OTHR CNSTRCTN LN & LND DEV L	NTL AMT REG CAP CVRD MRR SL PRTC	NTL AMT REG CAP CVRD MRR PURC PRTC	NTL AMT REG CAP OTHR SL PRTC	NTL AMT REG CAP OTHR PRTC REG CAP	NTL REG CAP OTHR PRTC NOT REG CAP	NTL SL CR PRTC INV MAT LE 1 YR.	NTL SL CR PRTC INV MAT 1T5 YR	NTL SL CR PRTC INV MAT GT 5 YR	NTL SL CR PRTC SUBINV MAT LE 1 YR.	NTL SL CR PRTC SUBINV MAT 1T5 YR	NTL SL CR PRTC SUBINV MAT GT 5 YR	NTL PURC CR PRTC INV MAT LE 1 YR.	NTL PURC CR PRTC INV MAT 1T5 YR	NTL PURC CR PRTC INV MAT GT 5 YR	NTL PURC CR PRTC SUBINV MAT LE 1 YR.	NTL PURC CR PRTC SUBINV MAT 1T5 YR	NTL PURC CR PRTC SUBINV MAT GT 5 YR	OTC DRVT CR EXP BK & SCTY FIRM	OTC DRVT CR EXP CORP OTHR CNTRPRTY	OTC FV CSH USD BK & SCTY FIRM	OTC FV CSH USD CORP OTHR CNTRPRTY	OTC FV CSH OTHR CUR BK & SCTY FIRM	OTC FV CSH OTHR CUR CORP OTHR CNTRPR	OTC FV US TREAS SCTY BK & SCTY FIRM	OTC FV US TREAS SCTY CORP OTHR CNTRP	OTC FV OTHR CLTRL BK & SCTY FIRM	OTC FV OTHR CLTRL CORP OTHR CNTRPRTY	OTC FV TOTAL FV CLTRL BK & SCTY FIRM	OTC FV TOTAL FV CLTRL CORP OTHR CNTR	Unused commitments, Revolving, open 	UNUSED CNSMR CR CARD LINE	OTHR UNUSED CNSMR CR CARD LINE	OTHR UNUSED CMTMT CMRL IND LN	OTHR UNUSED CMTMT LN FNCL INST	OTHR UNUSED CMTMT ALL OTHR	1ST CP OF OT OFF BALANCE SHEET LIABI	2ND CP OF OT OFF BALANCE SHEET LIABI	3RD CP OF OT OFF BALANCE SHEET LIABI	1ST ITMZD&DESCRPTN LINE CPNT OF 5591	2ND ITMZD&DESCRPTN LINE CPNT OF 5591	3RD ITMZD&DESCRPTN LINE CPNT OF 5591	4TH ITMZD&DESCRPTN LINE CPNT OF 5591	
603755		174	0																																	342	0	288								
604024		9496	22522																																	37161	0	22708								
604033		0	0																																	0	0	370								
604547		2	372																																	12530	0	25513								
604640	0	11094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4813	0	3190								
605571		356	0																																	0	0	0								
605610		2640	5206																																	10008	0	4470								
605656	0	1328	15120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3611	0	3848								
606046	2960000	863296	2587057	0	0	422705	0	129211	25100	301937	83244	0	12424	0	0	62032	67179	0	0	0	39546	263	37282	0	0	0	0	0	0	0	37282	0				4331643	354794	605195								
606176		58994	82826																																	54113	0	731								
606653		2954	12944																																	49080	0	80612								
607146		6263	7812																																	11119	1550	6339								
608358		0	510																																	1358	0	2280								
608844		1795	835																																	18003	0	772								
609010		1934	5255																																	7487	0	10282								
609467		0	12412																																	250	0	48								
609476		1580	0																																	0	0	3143								
609609		0	81																																	940	0	0								
609645		0	0																																	80	0	250								
609832		0	0																																	20750	0	36561								
610128		765	5529																																	11565	0	5947								
610164		10220	19133																																	6071	0	11265								
610539	0	0	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19	0	3031								
610557	0	12160	3525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19030	0	14657								
610913		2323	7180																																	1507	0	7434								
611031		13084	19670																																	888	0	435								
612159		7867	1264																																	7923	0	28000								
612878		3109	588																																	2136	0	39								
613008	0	95392	891893	0	0	37761	151949	0	10586	27175	0	0	0	0	0	59069	92880	0	0	0	83451	1206	2897	0	0	0	0	0	0	0	2897	0				1526048	0	675834								
613156		14460	16281																																	26034	0	17458								
613343		11593	75064																																	104793	0	62281	FHLB							
613400	0	1201	132937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																162533	0	9100								
613558		13574	43015																																	90376	0	45690								
613679	0	7423	20972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																18093	0	9573								
613839		14816	7144																																	1917	0	4824								
613950		48287	217574																																	2327	0	350								
613978		3312	4222																																	1923	0	15								
614256		770	1954																																	594	0	1923								
614313	0	10063	12341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																68691	5000	30656								
614368		13030	27326																																	11455	0	14239								
614751	0	5155	8391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6561	0	9375								
614948		573	304																																	6794	0	18432								
615217		3478	47562																																	185517	0	1657								
615253		48	1																																	3956	0	9067								
615851		7746	5134																																	3579	0	11440								
615879		0	2856																																	0	0	210								
615954		11259	25382																																	35363	0	14712								
616036		960	7063																																	27762	465	6187								
616540		0	0																																	2401	0	6096								
617051		428	2384																																	5929	0	1200								
617079		1216	0																																	590	0	3513								
617145		205	6612																																	0	0	7606								
617275	0	2262	2438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																694	0	110								
617743		0	0																																	2139	0	18770								
618647		1408	0																																	4476	0	3859								
618740		9645	64981																																	28556	0	8501								
618777		751	8																																	24	0	627								
618807	0	25532	560708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																365158	0	92196								
619701		11322	5432																																	423255	0	45794								
619859		12	361																																	2051	0	9269	0							
619877																																														
621151		1	40																																	674	0	4161								
621245		39	1232																																	5414	0	0								
621357		4881	11940																																	15594	0	11387								
621441		4073	579																																	0	0	12875								
622037		4900	20461																																	23778	0	6779								
622774		98072	117725																																	21459	0	16200								
623052		0	0																																	0	0	13347								
623454		2774	3605																																	11011	131	8028								
623548		1788	570																																	5369	0	18362								
623874		8155	795																																	0	0	0								
624246		1279	0																																	17298	0	8192								
624648		2432	1779																																	3431	0	8495								
624778		7346	58																																	0	0	14475								
624956		2402	2619																																	6851	0	1140								
625056		0	0																																	0	0	2969								
625065		21573	14293																																	32231	0	67								
625140		178	1544																																	8384	0	3306								
625159	0	0	10407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2022	0	5955								
625654	2100	28294	155414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																265784	0	13160								
625757		2039	5010																																	5333	0	3804								
625850		8065	1770																																	168	0	5574								
625953		247	0																																	673	0	2299								
626101	0	11393	99139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																77839	6404	32512								
627108	0	6302	13943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																14216	0	16642								
627377		0	0																																	0	0	0								
627854		1430	15304																																	1546	0	7880								
628039		146	70																																	558	0	4161								
628123	0	4409	5420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7722	2000	545								
628356		10217	10434																																	6046	0	8732								
628552	0	1311	2183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1021	0	6170								
629148		481	581																																	2500	0	5329								
629353		4353	11479																																	4163	0	12596								
629522		177	5909																																	1160	0	1376								
629746	0	1007	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6999	0	16515								
630041		0	83																																	25	0	16								
630340		0	0																																	0	0	3566								
630555		19530	18845																																	29670	0	21350								
630658		4748	2797																																	2338	0	8235								
631039		5208	1583																																	15327	0	7691								
631150		8371	10085																																	3838	0	390								
631178	0	7640	7470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																23764	0	5240								
631422	0	27115	32580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																12299	0	10566								
631570		1231	0																																	515	0	7069								
632410	0	6809	22851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																27819	0	7487								
632607		4041	50928																																	30711	0	31428								
632858	0	983	43698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																12903	0	3915								
633378	0	5	55719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																95445	0	11463								
633640		26	11861																																	3137	0	80								
634544		13268	4399																																	4345	0	1022								
634955		4688	11015																																	8097	0	6670								
635840		1034	2678																																	19679	0	23002								
635907		8893	82466																																	37542	0	7483								
636276		0	692																																	2295	0	483								
636753		0	0																																	128	0	10542								
636771	0	5898	128340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																448954	0	276546								
637170		4441	2081																																	20742	0	150154								
637451	0	171245	669787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82499	6326	86117	0	0	0	0	0	0	0	86117	0				666647	175521	528599								
637554	46450	1577	71357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2762	0	5897								
638131		1992	564																																	7221	0	2990								
638355		469	342																																	683	0	0								
638850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1812	0	9177								
639549		9358	3200																																	44957	0	26175								
639567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
639633		3295	2333																																	15717	0	48								
639857		938	81																																	1602	0	2054								
640143		96	1250																																	5606	0	1495								
640246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																54135	0	7362								
640442		1572	597																																	8825	0	31889								
640956		1242	336																																	3535	0	21159								
641449		1635	402																																	1703	0	2944								
641579	0	3630	7530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																20	0	4155								
642437	0	6497	3077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11564	0	2649								
642549	0	2561	17969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																206090	0	50658								
643078		4228	31699																																	0	0	971								
643274		0	0																																	0	0	315								
643340	0	1677	11782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																24129	0	36857								
643658	0	0	4269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																794	0	94								
644057	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																978	0	3567								
644141		2071	2367																																	247	0	150								
644646		2062	2958																																	6425	0	11283								
644776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
644842		13171	0																																	6983	0	18430								
644954		0	0																																	0	0	0								
644963		42	0																																	402	0	6726								
645157	0	2392	4354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3044	0	10807								
645317	0	3187	43751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																79805	0	24171								
645465	124038	16661	68524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																119662	0	28749								
645540		4442	6940																																	11591	0	13337								
645577		9162	17626																																	1984	0	1968								
645625	0	226674	1214772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98661	0	0	0	0	0	0	0	0	0	0	0				1583003	100507	606486								
646042		356	0																																	1620	0	13428								
646145		1603	3999																																	5870	0	4005								
646172		30876	4240																																	80	0	1323								
646444		0	6714																																	3885	0	0								
646471		0	0																																	0	0	0								
646556	27050	15725	3631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3164	2500	3301								
646743		4234	4363																																	35455	0	36966								
646873		4591	9117																																	10602	0	1283								
647218		1901	22578																																	22952	0	10903								
647245	0	1137	3114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1832	0	14348								
647414	0	300	3681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	9757								
647759		1023	1152																																	1700	0	5764								
647777	0	1702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	128								
647955		0	2463																																	4410	0	19								
648130	0	4027	13507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																61406	0	6400								
648242	91500	23259	104652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																97995	0	82630								
648251		6293	3786																																	767	0	6405								
648345	0	2340	681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1770	0	945								
648550		0	118																																	6718	0	9038								
649342		22517	27023																																	6421	1140	27502								
649632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	4291								
651121		4669	9565																																	1858	0	2315								
651149		1694	0																																	1070	0	3585								
651158		215	1257																																	989	0	1857								
651354		1454	513																																	0	0	2817								
651448																																														
651541		3213	1872																																	7466	700	10852								
651756		0	0																																	0	0	9845								
651859	537553	132912	416815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																89007	0	527797								
651952		1211	3245																																	8319	0	9226								
652043		1923	3301																																	6417	0	15382								
652070		8682	0																																	344	0	832								
652874	1116204	23714	136782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166113	0	14712	0	0	0	0	0	0	0	14712	0				95014	268477	0								
652959		0	0																																	0	0	3427								
653134		9757	6419																																	3696	1880	13354								
653433		0	75																																	1897	0	11509								
653611		2581	37736																																	30305	0	15061								
653778		2316	3659																																	2976	0	632								
653947		13602	4895																																	19895	0	26055								
654047		274	0																																	1078	0	7								
654300	0	4982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	6502								
654579		0	0																																	0	0	0								
655530		0	1631																																	4873	0	0								
655839		3289	37725																																	36075	0	22045								
656032		148	2640																																	1651	0	10382								
656377	0	536560	1616732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312971	0	327964	0	0	0	0	0	0	0	327964	0				1026007	0	52839								
656470		67278	185615																																	39358	0	13503								
656658		0	25																																	144	0	1113								
656779		0	0																																	0	0	1287								
657178		49	1150																																	0	0	0								
657271	0	26237	53799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																22430	0	65734								
657365	0	0	133973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																611013	77690	8398								
657459	0	17954	183985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																330777	0	53215								
657758		247	2760																																	1255	0	2090								
657954		825	272																																	14938	0	15774								
658072		0	622																																	0	0	39								
658474		156	0																																	0	0	0								
658924		1	2516																																	1917	0	256								
659341		4015	24210																																	759	0	3244								
659556	6630	1173	972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7977	0	15860								
659640		0	0																																	0	0	0								
659734		149	366																																	1372	0	4659								
659855	0	279139	1088068	0	0	102233	0	0	0	0	0	0	33358	68875	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0				1627747	0	646617								
660066		908	447																																	691	0	0								
660253		3404	387																																	6716	0	19893								
660271		3303	1610																																	22630	0	23708								
660570		155	13799																																	13447	2000	2686								
660655		11070	201029																																	412566	0	31159								
660879		28	0																																	1806	0	1108								
660927	0	7020	23300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	23615	0	11687								
661072	0	1547	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																371	0	2718								
661157		0	0																																	0	0	664								
661223	1	350	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2279	0	6962								
661308	0	0	106562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																279085	11845	119334								
661474		500	0																																	0	0	3393								
662350		622	27																																	4323	0	1111								
662369	127941	0	44744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																70614	254416	126296								
662949		1502	15174																																	21512	0	14995								
663245	339486	353907	1974043	0	0	10912	0	9000	0	0	0	0	0	10912	0	0	0	0	0	9000	32529	145802	0	0	0	0	0	0	0	0	0	0				1260646	0	484639								
663638		651	0																																	153	0	6778								
663656		0	254																																	100	0	7								
663834	0	25737	392617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																224356	45575	20218								
663955		43660	181440																																	408	0	3745								
664176		8845	26769																																	7200	0	1198								
664206	0	45904	79039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																140952	0	69520								
664653		0	20200																																	3834	0	7								
664756	0	1078404	1568361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5699	0	5660	0	0	0	0	0	0	0	5660	0				1654519	1170673	474306								
665146		431	767																																	6404	0	32792								
665258		164	394																																	8625	0	3500								
665865		11846	17035																																	13017	0	14342								
666059		0	75583																																	184319	0	31813								
666358		0	856																																	2042	0	117								
666554		1903	0																																	24353	0	57534								
666844		0	0																																	1873	0	15016								
666974		0	0																																	0	0	2524								
667029		1203	7576																																	3549	0	378								
667252		0	18																																	548	0	600								
667346		113	1552																																	3088	0	12437								
667524	0	1877	4494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1988	0	750								
667551		628	400																																	4171	0	9941								
667757	603163	155142	780091	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	20000	0																1253933	71191	50364								
668053		0	1094																																	6039	0	1867								
668147		645	1376																																	8338	0	18600								
669555		2545	32																																	85411	0	137962								
670430		2141	1958																																	5861	0	4852								
670467		69	69537																																	33223	0	25877								
670560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
670654		922	0																																	979	0	1219								
670748		196	1588																																	6330	0	450								
670878		1673	5821																																	17340	0	24								
671053		0	408																																	1291	0	6826								
671147		8740	6296																																	18374	0	36624								
671334	294500	45580	212624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																238641	0	13607								
671464	0	0	329965	0	0	131296	0	0	0	0	0	0	78995	52301	0	0	0	0	0	0	82742	0	0	0	0	0	0	0	0	0	0	0		24269	57825	1574931	695488	37047								
671558		9957	49784																																	50388	0	58206								
672238		0	741																																	924	0	1876								
672247		8422	363																																	2621	0	133								
672537	0	4778	2483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7000	0	12999								
672573		404	2405																																	6361	0	1157								
673244		1378	275																																	1245	0	3224								
673440	0	256	689311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																297252	0	4180								
673477		600	0																																	0	0	0								
673851		1742	716																																	13694	0	1628								
673909	0	37245	229571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																203	0	91198								
674344		2717	1189																																	1283	0	249								
674849		23246	51787																																	8237	9172	32247								
675042	0	327	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2253	0	13684								
675051		144	1413																																	50	0	86								
675079	74000	6587	1608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	2328								
675248		4793	3919																																	1875	2150	4483								
675341		0	0																																	353	0	1005								
675659		0	0																																	3327	0	3452								
675855		0	0																																	219	0	2896								
676049		1372	1278																																	0	0	0								
676151		2776	150																																	13878	0	67704								
677176	0	42436	36131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																34937	0	61751								
677354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4895	0	12167								
677448		111	0																																	7571	0	19198								
677644		28847	55082																																	59351	0	82285								
677756		0	1741																																	928	0	13356								
677970		7607	6319																																	3330	0	147								
678052		252	0																																	169	0	0								
678070	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
678258		320	100																																	1205	0	5116								
678454	7400	3069	5791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6239	0	2853								
678557	0	1067	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2048	0	10413								
678744		15199	1879																																	18400	0	3314								
679451		361	0																																	917	0	11602								
680055	7938	92	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																13285	0	23455								
680130	36000	0	24201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																17818	0	3506								
680457		20089	37893																																	44689	0	47389								
680813	0	38952	177286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																206264	8688	122656								
681043		329	310																																	2595	0	154								
681249		0	0																																	63	0	397								
682143		3683	17824																																	154579	0	6810								
682563	0	431806	2115571	0	0	32939	0	0	0	0	0	1600	20761	10578	0	0	0	0	0	0	81354	35503	60910	0	0	0	21351	0	0	0	82261	0				7066307	10795	1398629								
682648		933	2290																																	7385	0	2631								
683449		665	4303																																	27615	0	36545								
683814		1293	1627																																	3732	0	13966								
684455		4761	28224																																	23022	0	5818								
685023		1001	30																																	387	0	985								
685649	0	1974	12966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																36015	0	2203								
685676		27628	63475																																	41598	0	54710								
685779		5033	16472																																	36200	400	49823								
686459	0	5658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4307	0	12634								
686570		0	0																																	349	0	2343								
686758		0	233																																	765	0	4669								
687009	675000	71576	388507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				392531	0	293068								
687054		0	1606																																	3424	0	819								
687830		627	437																																	4892	0	12061								
687951		34379	90361																																	176695	0	29684								
688079																																														
688257		14876	7365																																	2908	0	0								
688453		0	0																																	943	0	3875								
688556		66	657																																	0	0	2647								
689209	0	24048	111427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																80755	0	2403								
689357	0	667	17712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																49808	0	3278								
689759		0	4027																																	11786	0	11								
691042		0	0																																	544	0	526								
691556		951	0																																	15934	0	1139								
691743		0	0																																	846	0	63								
691958		34830	58811																																	49934	0	17928								
692450		3032	0																																	7833	0	0								
692704		0	0																																	0	0	0								
692946	0	5259	13900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7076	0	4086								
693073		0	0																																	0	0	0								
693224	398	259222	1785748	0	0	66942	59877	0	0	0	0	0	59069	7873	0	0	0	0	22756	37121	114281	624	115950	0	0	0	0	0	0	0	115950	0				2122876	3000	160548								
693345	0	3711	192301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																263574	11356	161286								
693952		5093	5167																																	12381	0	14548								
694146		0	0																																	1	0	105								
694771		0	102																																	38	0	5								
694847		7880	15554																																	10955	0	3899								
694904																																							0	0	0	0	0	0	0	
695349	0	969	21092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11100	0	1922								
695947		0	0																																	0	0	1399								
696047		1056	495																																	42	0	2464								
696168		1000	10600																																	0	0	223								
696430		8293	31316																																	22259	0	28892								
696645	0	1255	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2942	0	6046								
697035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	5264								
697147		942	6343																																	17512	0	6023								
697156		5005	3305																																	25085	0	28677								
697231		18753	3660																																	26335	0	1656								
697763	0	0	950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																128169	0	36304								
697950		1797	0																																	2411	0	0								
698144		5990	26888																																	44090	7536	50539								
698546	0	1078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6665	0	2645								
698649		579	15581																																	24813	0	22258								
699105		12669	74223																																	64252	0	7895								
699253		0	0																																	2303	0	5584					8			
700140		25	0																																	3233	0	0								
700252		0	180																																	125	0	771								
700430	0	1304	5737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11125	0	58								
700458		0	0																																	0	0	22921								
701062	0	109600	64296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																343201	4375	137321								
701222		4391	4606																																	62446	0	645								
701839		13957	30519																																	56325	0	40753								
701857		0	0																																	331	0	2008								
702117	0	43083	503162	0	0	16716	0	62467	0	0	0	0	6960	9756	0	0	0	0	4814	57653	113164	0	109380	0	0	0	0	0	0	0	109380	0				1269688	28981	416125								
702359		275	9482																																	1984	0	3613								
702612		10199	31775																																	27180	0	10345								
702836		7086	6388																																	1480	0	2960								
702911		13193	12602																																	26071	0	17084								
702966		0	866																																	44	0	4344								
703039		0	0																																	0	0	27385								
703552		19801	83887																																	151324	1664	5286								
703767	0	12705	33055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																79604	4000	84401								
705378		2439	68																																	585	0	2874								
705556		5267	3425																																	9097	0	1941								
706030		3518	8347																																	3271	0	822								
706058		1330	2710																																	3281	0	1219								
706236		0	1626																																	627	0	308								
706254	19570	1876	5426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2808	0	13605								
706450		483	300																																	932	0	196								
706656		539	1672																																	419	0	14438								
707354	205308	104387	159592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	268255								
708379		0	610																																	1328	0	23897								
709143	0	1007	3441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																28028	0	60877								
709451		3190	0																																	578	0	2509								
709554		0	1000																																	34780	0	5310								
709602	0	15738	15268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																62378	0	54026								
709639		14510	31483																																	4334	0	22665								
709956	0	693	1255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2148	0	363								
710176		4972	27717																																	7420	0	5272								
710859		3075	30045																																	8855	23603	40898								
711472																																														
711520		195	790																																	364	0	1141								
711548		877	16980																																	42728	0	2959								
711753		1123	406																																	5799	0	28828								
711801		12976	12389																																	21062	0	10042								
712059		1645	34346																																	58841	0	107460								
712648		889	141																																	323	0	391								
712956		414	291																																	1222	0	4215								
713252		1786	50																																	2484	0	13977								
713476		667	53326																																	27161	0	5036								
713926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																50753	0	97791								
714165		0	0																																	0	0	340								
714437		10212	12713																																	3548	0	3676								
714839	0	926	4122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																190	0	1198								
714978		2203	40717																																	4507	0	3740								
715032	0	0	2947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4151	0	2686								
715050		35953	1421																																	16301	0	6341								
715144		2844	14069																																	10397	0	2391								
715340		17598	84145																																	222853	0	23928								
715470		0	200																																	0	0	271								
715630		11780	3312																																	666	0	2915								
715872	0	16542	8740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8255	0	638								
715975		0	0																																	0	0	1065								
716374		11197	48907																																	31231	0	4666								
716833	0	23925	22095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																16694	0	53834								
716851		644	4528																																	9481	0	0								
716954		0	4839																																	6786	0	5814								
717232		1734	11																																	126	0	1203								
717670		350	2866																																	1083	0	0								
717737	0	66179	170574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																41020	0	159								
717924	0	123613	146608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																150488	0	139491								
718145		22148	28916																																	7393	0	29190								
718275		0	0																																	1499	0	0								
718538		3642	13476																																	6158	0	5025								
719030		671	676																																	463	0	6								
719610		3420	3832																																	3889	0	1786								
719656		11042	5502																																	20277	0	20808								
719964		819	10																																	1077	0	7096								
720157		0	0																																	2	0	541								
