"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
763930	41519	0	57181	241904	0	241904	0	0	4524	0	349879	0	14551		50703	51583		184723	334857	0	471	14125	4524	4524	20252	113220	57675	3233	133472	3241	37397	20463	1296	143678	62397	4524	0	40638	2112													
764030	830402	0	1925339	7509656	0	10331897	0	0	1567048	0	10392878	0	619701		2186752	5818896	252790	8402322	9765904	4236	7273	91641	1567048	1567048	899559	1982248	94102	23878	2881807	221576	488983	29223	4011	813035	743793	782764	0	710559	537	0	0	0	0	0	true	1311483	1037626	2475123	2849891	757618	65891	
764058	219038	0	4244	67694	0	67694	0	0	45308	0	571795	0	3446		34698	213561		63450	565618	0	2731	988	45308	10356	16668	46114	47136	12463	62782	2049	9603	3751	1412	87683	16815	12073	0	11652	2731													
764067	14400	0	2214	46342	0	54425	0	0	0	0	67149	0	11703		10826	16280		52211	55446	0	0	2543	0	0	5519	12803	2768	1588	18314	1390	11549	252	600	11852	13791	0	0	11539	0													
764142	27241	0	1853	28321	0	51353	0	0	216	0	77997	8	10516		16617	21193		49500	67473	0	0	1194	216	0	3771	17029	4240	1145	20800	0	3378	0	0	9568	3378	5297	0	3378	0													
764151	10297	6	752	16931	0	22183	0	0	0	0	22521	0	983		4327	2497		21425	21538	0	0	499	0	0	562	3566	2905	576	4128	308	910	900	0	3282	2118	0	0	1218	0													
764816	29198	0	12329	85587	0	108212	0	0	0	0	138386	13992	2973		38470	5803		95883	121358	0	63	2085	0	0	11456	56231	14271	1695	67687	1293	14980	3459	0	45183	19732	0	0	16273	0													
765318	34560	0	20937	38855	0	81348	0	0	8133	0	95849	0	6725		19013	653		60411	89033	0	91	17450	8133	8133	4473	24662	12783	1218	29133	2407	9137	5533	423	24123	17500	0	0	11544	0													
765354	26138	0	9197	33992	0	55098	0	0	0	0	75851	0	14434		13585	12390	3910	45901	61417	0	0	1022	0	0	3792	15083	2289	744	17862	2000	12154	1262	0	8322	15416	0	0	14154	0	0	0	207	0	207	true							
765505	346498	1	1759	228627	0	325406	0	0	19898	0	631976	0	39247		57992	176214	9515	323646	592729	0	0	3306	19898	0	8554	40621	11709	20141	49068	2665	24680	893	0	23034	28238	0	0	27345	0	0	0	0	0	0	true	77138	56568	22657	131831	261326	68790	
765662	25177	12	7201	59291	0	94312	0	0	0	0	78484	0	4151		8292	22973		87099	74333	0	0	998	0	0	6220	11331	4463	1075	16964	993	6252	0	0	14797	7245	0	0	7245	0													
765877	13295	0	83	9530	0	18349	0	0	13517	0	61401	0	6175		24298	4752		18266	55226	0	0	783	13517	4289	2262	13883	8152	4325	16145	3896	9436	1400	0	4324	14732	0	0	13332	0													
766052	11446	0	7380	19367	0	47360	0	0	0	0	58418	0	830		20583	8450		39980	57588	0	0	3029	0	0	4994	24776	4421	819	29770	1657	1853	0	0	14428	3510	0	0	3510	0													
766164	694992	1	143639	2382498	0	2437063	0	0	651314	0	2090839	0	55832		598441	619861	55296	2291049	2019589	2374	15418	16065	651314	651314	364438	311441	34306	6003	675879	21071	32284	4968	1474	117747	59797	179957	0	53354	12496	0	0	358059	0	164160	true	225432	472461	33071	468787	99014	354220	
767152	7201	0	6544	13654	0	22427	0	0	0	0	23075	0	1629		5771	4305	2266	15883	21446	0	0	394	0	0	1617	3738	4223	591	5355	0	1066	334	0	4398	1400	0	0	1066	0	0	0	0	0	0	false							
767246	4379	0	564	6251	0	8503	0	0	0	0	12328	0	423		3424	0		7939	11905	0	0	997	0	0	857	3378	2090	0	4235	0	1325	300	0	2900	1625	0	0	1325	0													
767255	34060	0	27843	44759	0	114046	0	0	1017	0	84033	0	4248		16606	22121		86203	79785	0	0	1431	1017	1017	4664	12620	4329	2496	17276	2337	1407	0	0	7502	3744	0	0	3744	0			1017										
767554	9007	1	15859	46608	0	70762	0	0	0	0	69735	0	8453		9717	29476		54902	61282	0	0	1112	0	0	2587	10631	5692	1317	13218	586	7909	1822	708	10510	11025	0	0	8495	0													
767572	1167	0	0	0	0	0	0	0	0	0	26911	0	3001		5388	5546		0	23910	0	0	576	0	0	3892	7351	1659	858	10896	2044	4081	314	0	8372	6439	0	0	6125	1444													
767611	53215	0	17097	40026	0	85259	0	0	0	0	80821	0	5047		9550	6606	4330	68162	75774	0	0	2433	0	0	3807	6427	2777	1050	10192	3403	3013	0	521	4512	6937	0	0	6416	0	0	0	0	0	0	true							
767732	65115	0	33313	187957	0	296388	0	0	0	0	218782	0	29763		37657	74427		263075	189019	0	0	2937	0	0	12300	35469	17389	107	47769	1288	8218	4469	0	27608	13975	0	0	9506	0													
767974	2292	0	22922	323282	0	331244	0	0	426878	0	1357996	0	189560		365733	708449		306576	1126433	1746	42003	12927	387953	313316	141639	324715	98312	8252	466354	17031	47378	9929	0	207186	74338	240889	38925	64409	14064													
768074	18843	0	6675	198727	0	198727	0	0	175972	0	1029493	0	75099		184252	520651		191803	941092	249	13302	20565	175972	144872	70898	157323	89181	15416	228221	16324	87685	48595	4576	148566	157180	126364	0	104009	12046													
768458	37844	0	35613	47481	0	92788	0	0	0	0	73291	0	513		3521	17479	1321	57175	72778	0	0	413	0	0	2141	3889	1907	733	6030	0	7376	1668	254	5150	9298	0	0	7376	0	0	0	0	0	0	false							
768476	9756	0	49	1718	0	19405	0	0	0	0	32847	0	500		5970	7154		19356	32347	0	0	554	0	0	2493	8801	2424	294	11294	751	813	361	0	8042	1925	0	0	1564	0													
768953	25910	0	34733	70246	0	157121	0	0	85163	0	174634	0	24280		85089	27895		122388	149379	0	975	0	85163	85163	83239	17845	2864	240	101084	1181	11886	3575	0	19098	16642	21494	0	13067	497													
769156	18652	0	5104	20051	0	38480	0	0	0	0	83114	0	6299		23151	13747		33376	76815	0	0	2693	0	0	2904	28335	12241	109	31239	0	6016	1110	0	20438	7126	0	0	6016	0													
769334	12889	6	1203	13206	0	20723	0	0	0	0	63417	0	12404		10577	16267		19514	51013	0	0	2106	0	0	4579	13604	3915	522	18183	1704	9616	321	0	12043	11641	0	0	11320	0													
770451	18459	0	2440	20914	0	50151	0	0	594	0	66789	0	10632		12454	28852		47711	56157	0	0	437	594	594	2849	6747	8562	0	9454	0	542	778	0	5704	1320	0	0	542	0													
770545	4791	0	8313	6632	0	17791	0	0	0	0	20518	0	4720		3064	4377		9478	15798	0	0	0	0	0	1936	4360	618	354	2105	1342	2440	299	0	4205	4081	0	0	3782	2239													
770639	23556	0	7066	93781	0	141142	0	0	482	0	138818	0	13586		16106	72152		129569	124950	4507	282	1748	482	0	11179	13537	8281	1909	24716	4101	2833	1269	0	18801	8203	18780	0	6933	0													
770657	183178	0	25247	384209	0	632786	0	0	0	0	549367	0	19481		69405	189204		607343	529886	196	0	8275	0	0	24962	80815	11136	2757	105777	8855	37334	1844	9282	50265	57315	0	0	46188	0													
770853	16486	0	1128	83765	0	174685	0	0	5	0	282174	0	15911		32317	121199		173557	266263	0	0	5798	5	0	21985	63350	7375	651	70424	14931	34656	1542	0	61044	51129	49194	0	49586	7172													
771047	13314	0	8139	12418	0	30201	0	0	0	0	21674	0	548		2505	3340		21775	20925	287	201	856	0	0	1190	1866	921	33	3056	0	0	575	435	1505	1010	0	0	0	0													
771140	173967	0	33967	192823	0	445474	0	0	10088	0	674355	0	165114		144428	179317	18029	411008	509241	499	0	3059	10088	10088	59502	141464	14100	4225	194029	31814	44610	18147	7209	74863	101780	1697	0	75936	0	0	0	11440	0	1447	true	79489	198293	45220	41505	162197	9911	
771458	144381	0	9405	211392	0	275182	0	0	53306	0	1196776	0	179090		22383	899567		265771	1016938	6	748	3328	53306	45006	12877	32328	7841	1439	45205	27398	60106	10838	0	32102	98342	41855	0	87504	0													
771609	326382	34921	35713	437686	0	840650	0	0	179502	0	1538843	38126	57801		149061	529038		768330	1439030	1686	3886	32828	179502	171664	206678	243848	26345	1243	450526	65843	132085	7382	0	329053	205310	15377	0	197927	499													
771748	38510	0	16453	37598	0	73817	0	0	0	0	93224	0	12454		14526	14004		57364	80770	0	0	2045	0	0	2348	11638	9688	1379	13986	4668	5885	4851	253	10527	15657	0	0	10553	0													
771878	61019	0	0	24199	0	102691	0	0	755	0	197929	0	0		63975	20229		102691	197929	0	0	2437	755	755	15156	76310	10772	3410	90860	1861	8505	666	0	41674	11032	0	0	9611	0													
772008	403477	0	8876	453631	0	557611	0	0	967	0	1341234	0	90059		104255	600754		548735	1251175	0	0	13722	967	696	27740	147013	7086	931	174744	39224	109632	2627	2750	78515	154233	0	0	148856	0													
772446	0	0	0	632	0	632	0	0	0	0	0	0	0		0	0		6	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
772754	14227	0	2497	30514	0	34759	0	0	0	0	51854	0	3276		12805	9361		32262	48578	0	0	1238	0	0	7266	15180	2136	1171	22446	1253	1260	0	0	12948	2513	0	0	2513	0													
773032	11756	0	14136	64148	0	80413	0	0	0	0	68729	0	992		12408	25028	5886	66277	67497	0	240	2828	0	0	2747	11865	9409	2998	14612	0	638	3382	906	14611	4926	5848	0	625	0	0	0	0	0	0	false							
773171	35009	0	357	36324	0	36324	0	0	0	0	65115	0	471		18852	3193		35967	64644	0	0	1124	0	0	3418	15350	4789	1226	18768	573	607	950	0	5931	2131	0	0	1180	0													
773247	582359	10	335758	3262112	0	3728419	0	0	227849	0	2678263	0	152520		530348	1090962	98745	3383789	2521529	8862	4214	27495	227849	227849	276204	403148	116749	10500	679352	84703	97634	13763	2241	276253	198341	910982	0	182337	0	0	0	947684	0	846434	true	420080	466297	510887	458096	567547	12837	
773443	59813	0	50215	72258	0	207859	0	0	0	0	169292	0	19402		40228	18186	12716	157644	149890	0	0	4929	0	0	9776	45253	10023	1797	55029	8964	12333	2806	341	26621	24444	0	0	21297	0	0	0	0	0	0	true							
773470	73776	0	0	191939	0	274015	0	0	108551	0	729449	0	67178		141375	308411		274015	659812	0	2459	6633	108551	0	32005	65314	70753	43907	97319	26177	107133	1428	545	70604	135283	46140	0	133310	0													
773742	95381	0	64273	170576	0	253254	0	0	9744	0	210890	0	48059		10805	83022		185007	153087	3974	9744	0	9744	9744	2105	15996	8091	1254	18101	1031	950	2785	275	16641	5041	0	0	1981	0													
774132	71660	1	21009	310657	0	408532	0	0	0	0	494317	2546	60187		53829	213568		384582	430850	2940	734	8396	0	0	17364	94199	16630	1158	111563	23830	47081	8827	0	75522	79738	18293	0	70911	498													
774235	13066	0	6225	32634	0	41973	0	0	0	0	63349	0	0		7387	24630		35748	63349	0	0	2398	0	0	2744	12073	895	487	14816	2774	6382	0	298	8811	9454	0	0	9156	747													
774253	39347	0	510	29873	0	29873	0	0	0	0	59321	110	5803		6088	0		29363	53408	0	0	568	0	0	1182	12042	1166	168	13224	1500	3361	555	0	8470	5416	0	0	4861	0													
774347	68997	0	1402	15569	0	25837	0	0	9328	0	182567	0	20212		40263	1422		24435	162355	0	0	5775	8584	2679	19176	43717	25996	2879	58336	1745	13402	5233	0	51505	20380	0	744	15147	13515													
775054	34247	0	28648	162389	0	196297	0	0	13046	0	353740	0	85960		34127	135660		167649	257780	0	10000	4129	10000	3046	17099	82118	6825	10000	99217	9936	45311	12544	0	81915	67791	2871	0	55246	0													
775241	8973	0	1597	8095	0	25863	0	0	4224	0	25654	0	3135		6256	0	1392	24266	22519	0	0	0	0	0	2465	6521	742	159	6853	2570	4224	0	0	3631	6794	0	0	6794	0	0	0	0	0	0	true							
775456	116899	0	22106	253170	0	373282	0	0	125226	0	763146	0	39121		210743	233586		351057	722024	119	2001	8388	125226	8486	41317	114277	79590	76070	155078	28103	58375	14929	0	100509	101409	19531	0	86478	0													
775773	43460	0	0	30405	0	48894	0	0	0	0	137808	0	40		32612	33789		48894	137768	0	0	9757	0	0	6422	26389	13629	5162	32811	1724	4811	1813	610	18990	8957	0	0	6535	0													
776369	33137	0	18042	91727	0	114999	0	0	0	0	56799	0	1783		4232	14780		96957	55016	0	0	562	0	0	1523	4339	1239	642	5862	539	0	600	0	3511	1139	0	0	539	0													
776547	28114	0	4543	88115	0	107358	0	0	5000	0	189274	0	1632		45012	65319	10186	102811	187642	4	0	5323	5000	5000	14744	50581	8408	1260	65325	4890	13538	2130	291	29981	20849	0	0	18428	0	0	0	0	0	0	true							
777254	16543	0	1843	19405	0	28877	0	0	7669	0	56051	0	3508		13782	12218		27034	52543	0	0	0	7669	7669	5700	10603	2700	295	8634	478	6503	1010	0	5518	7991	0	0	6981	0													
777366	194232	0	0	21579	0	26667	0	0	0	0	675581	0	2129		99619	91088	11681	26667	672937	0	515	2583	0	0	118126	151751	4535	2640	269877	51717	59947	1547	0	177432	113211	4064	0	111664	0	0	0	0	0	0	false							
777441	12056	0	21775	15371	0	54728	0	0	0	0	46489	0	17394		3315	5586		32953	29095	0	0	194	0	0	913	2112	1388	257	3025	5168	14878	4132	0	1355	24178	0	0	20046	20													
777870	57340	0	0	90188	0	90188	0	0	0	0	176692	0	0		47704	18244		90188	176692	0	0	7393	0	0	18338	49990	18304	2101	68328	3439	7580	1106	251	41029	12376	0	0	11019	0													
778738	90034	5017	124803	174313	0	426037	0	0	50789	0	563041	0	14134		106100	151301		295425	548262	792	645	29102	50789	13115	48320	167173	34507	3431	215493	7778	51366	8799	332	147331	68275	57530	0	59144	0													
779016	76037	0	69339	86084	0	248156	0	0	11270	0	228973	0	8282		41259	46463		178816	220442	1	249	3149	11270	5000	8007	37194	26364	1440	45201	8214	10487	12940	1827	31746	33468	10356	0	18701	0													
779351	228293	0	29653	526997	0	1024223	0	0	0	0	1126562	0	12760		145518	564043	44390	994570	1113802	0	0	15547	0	0	70412	132392	43219	1657	202804	30908	44993	8370	2275	102162	86546	207036	0	75901	0	0	0	0	0	0	true	117733	288138	477441	86602	215396	12897	
779360	113480	0	26899	145716	0	325340	0	0	5000	0	189422	0	2670		31760	0		298356	186752	85	0	4089	5000	0	15091	32422	9539	9041	46755	1472	6277	1767	333	34333	9849	10386	0	7749	0													
779641	18181	0	1710	18446	0	21672	0	0	0	0	34265	0	2371		4977	6133		19962	31894	0	0	231	0	0	1813	3884	2299	781	5697	260	255	334	325	3800	1174	0	0	515	0													
779650	94941	0	35332	100334	0	200654	0	0	42856	0	251924	0	32348		71238	59463		165322	208524	0	11052	3152	42856	0	8305	14808	47822	9078	23113	2831	10655	3692	329	8775	17507	15003	0	13486	11232													
779968	30192	0	0	125494	1981	130724	0	0	97072	0	804545	0	45000		195689	234866		128743	756179	0	3366	706	92072	92072	74200	257748	4200	1948	331948	65523	132608	1963	1298	142406	201392	0	0	198131	3366													
780049	27448	0	54436	65068	0	141603	0	0	0	0	126580	0	3858		32265	17491		87167	122722	0	0	8861	0	0	19746	35502	5945	2228	55248	5845	11866	257	253	31155	18221	0	0	17711	0													
780218	88627	3	36390	334804	0	486243	0	0	1	0	491373	0	29172		98264	187215		448105	461337	1745	864	3147	1	0	44515	97430	24648	1506	134143	18176	24584	4672	0	69835	47432	131617	0	42760	0													
780263	34725	0	1288	163802	0	173296	0	0	0	0	121194	0	10637		5658	61843		172008	110557	0	0	272	0	0	3540	9545	3666	0	13085	1323	5784	769	0	11093	7875	0	0	7106	0													
780722	127121	0	8946	262041	0	296608	0	0	41104	0	355405	0	7298		76031	56751	39135	286664	347771	998	336	18962	41104	41104	33633	51174	41857	19531	84807	4502	13717	5212	1906	70163	25337	41104	0	18219	0	0	0	20119	0	0	true							
780955	49710	0	8772	71020	0	93709	0	0	0	0	181729	0	15558		33474	45910		84688	165439	249	732	1791	0	0	10241	36855	20992	2835	47096	278	7215	5883	1810	37449	15186	27496	0	7493	495													
782016	24707	0	13885	23239	0	77462	0	0	0	0	55876	0	12064		7430	8192		63577	43812	0	0	2872	0	0	5392	8044	1799	497	12277	1551	4911	783	0	8302	7245	0	0	6462	0													
782306	1587256	2	11750	308332	0	347475	0	0	495501	0	4100193	0	55926		680583	1250370	78790	326522	4033127	9201	11140	30189	495501	408024	172849	679552	114654	1090	852401	54288	226704	13146	284	287562	294422	0	0	280992	0	0	0	0	0	0	true	76287	32522	194586	988717	1385550	201706	
782548	7127	0	888	13177	0	22087	0	0	6300	0	33850	0	3750		4000	12284		21199	30100	0	0	0	0	0	1819	5590	4071	1	1090	1376	1010	570	0	7482	2956	0	6300	2386	0													
783161	177454	0	15529	187577	0	236263	0	0	39977	0	1511087	0	43766		20228	1208415		219737	1466523	997	798	6640	39977	39977	18632	81173	4964	1592	99805	1652	11453	5186	566	86133	18857	86269	0	13105	0													
783246	8756	0	45024	91636	0	171112	0	0	0	0	193884	0	15491		20484	116149		126087	178393	1	0	0	0	0	4772	20768	14090	305	25540	8081	16461	4502	0	19451	29044	0	0	24542	0													
783349	6744	0	9445	10960	0	20570	0	0	0	0	15542	0	1011		4613	0	989	11125	14531	0	0	433	0	0	1423	5339	1556	224	3709	0	258	0	0	3929	258	0	0	258	0	0	0	0	0	0	false							
783648	886000	0	844234	3220866	0	3220866	0	0	1387952	0	3681797	0	47663		1605073	699732	86425	2141812	3634134	234820	0	24375	1385936	1192118	714961	955371	114815	103299	1585200	99340	107201	1078	0	283373	207619	45055	2016	203271	0	0	0	0	0	0	true	305982	584474	368280	325298	720404	165356	
783844	172117	1	39723	246907	0	319409	0	0	0	0	552999	0	31429		81045	217312	24266	279685	521570	0	0	10507	0	0	12456	91566	23943	2349	104021	1373	27990	3892	0	49269	33255	0	0	29362	0	0	0	0	0	0	true	99096	33933	130932	86380	159675	12442	
783910	34136	0	24659	59881	0	131360	0	0	2005	0	151503	0	2560		21673	71013		104949	148676	1752	267	1084	2005	2005	7028	24485	5356	635	26222	758	7272	822	0	15831	8852	39888	0	8030	0													
784159	67867	0	50227	87723	0	239083	0	0	0	0	299566	0	34204		50342	70760		188856	265362	0	0	6870	0	0	29078	66975	5464	908	96052	11762	46201	553	0	52082	58516	0	0	57962	0													
784430	6220	0	20226	43162	0	62885	0	0	0	0	50432	0	6307		11179	8370		42659	44125	0	0	2386	0	0	5905	21654	1767	0	27559	1581	4422	514	0	18146	6517	0	0	6002	0													
785147	87326	0	178458	167815	0	567297	0	0	88386	0	251366	0	25835		29236	107571		385671	223300	3168	2231	2360	88386	88386	6585	32481	7002	2541	38060	446	6498	916	0	19373	7860	163829	0	6944	0													
785473	166625	0	108566	393672	0	592865	0	0	438471	0	1099358	0	186877		508732	323434	23147	484299	912481	0	0	6316	438471	438471	231054	293940	15789	11000	524491	20940	27650	8618	308	43051	57516	0	0	48590	0	0	0	0	0	0	true	121048	145740	103194	63673	164741	1454	
785857	41653	0	63242	153598	0	228709	0	0	1793	0	68997	0	7662		4571	6020		165467	61335	0	0	0	0	0	910	9575	309	16	10484	2000	8514	0	0	6239	10514	0	1793	10514	0													
785923	979786	0	54724	296909	0	341086	0	0	0	0	1276240	0	94299		124552	58328		282570	1181941	3792	0	21053	0	0	9619	102955	82398	8141	112574	1374	24186	9453	0	78562	35013	197850	0	25560	0													
785950	56859	0	6077	166325	0	221984	0	0	22724	0	353358	0	44332		68353	115144		213471	306706	2436	2320	4476	22724	0	18976	83703	6546	21248	102679	23172	27442	0	267	62120	50881	54875	0	50614	1242													
786210	115435	0	94722	586320	0	586320	0	0	217910	0	1414848	0	152302		54116	1033742		483686	1250682	7912	11864	23150	217910	209969	48004	86597	25904	15203	134494	12441	45134	21789	10600	121591	89964	638449	0	57575	0													
786256	8697	0	1152	10197	0	21088	0	0	0	0	14312	0	811		1907	3605	364	19936	13501	0	0	0	0	0	644	1076	229	60	102	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	true							
786340	78899	0	21208	82560	0	169391	0	0	0	0	187519	0	116		44698	1955		148183	187403	0	0	13077	0	0	6278	71426	7460	4333	77704	1270	14782	844	272	44799	17168	0	0	16052	0													
786555	40835	2021	2578	64390	0	103305	0	0	0	0	211669	0	24876		34854	95882		98706	186793	0	0	3010	0	0	4044	39294	15511	2904	43338	810	9589	2801	0	26898	13200	0	0	10398	0													
786612	302631	0	436572	1803630	0	1803630	0	0	478737	0	2579136	0	237876		396009	917560	98018	1367058	2335985	0	5275	5049	478737	254398	378335	446860	166612	25899	825195	163409	143854	32555	1422	621697	341240	283985	0	307263	0	0	0	199278	0	199278	true	230980	255176	417707	499853	276688	25943	
786733	60121	0	27940	135501	0	135501	0	0	0	0	305635	0	36803		28718	182716		106563	268832	998	0	3197	0	0	5254	31698	15176	2344	36952	505	5470	2350	0	25755	8325	65606	0	5975	0													
786948	16339	0	32372	85977	0	118540	0	0	0	0	86631	0	2906		24857	11721		86168	83725	0	0	2076	0	0	6111	32928	6962	3548	39039	700	8067	0	255	24692	9022	579	0	8767	0													
787141	4851	0	2200	5911	0	12656	0	0	0	0	15488	44	625		3416	4068		10414	14819	42	0	0	0	0	743	2726	1875	725	3469	0	500	0	0	2653	500	0	0	500	0													
787459	10843	0	12	44979	0	51611	0	0	0	0	108727	0	1419		19038	31564		51599	107308	0	0	2947	0	0	6788	22986	7799	1273	29774	4369	21076	1306	723	19808	27474	0	0	13949	0													
787842	72668	0	35194	53925	0	172353	0	0	0	0	137900	0	27518		26376	9827		137159	110382	0	0	2903	0	0	2327	32748	6145	3618	35075	5118	4880	259	311	18461	10568	0	0	9998	0													
788559	16591	0	8410	23340	0	55327	0	0	0	0	76780	0	15708		14522	18890		46917	61071	0	1	328	0	0	9108	9195	7303	1586	16697	3710	7469	2928	0	12670	14107	0	0	11178	0													
788652	26420	17	4815	38147	0	57352	0	0	0	0	71229	0	11015		8086	8440		52520	59467	0	747	2292	0	0	1313	9344	5151	1985	10150	1962	9619	4518	2477	9707	18576	0	0	11581	747													
788773	54291	0	15163	268345	0	307402	0	0	0	0	205876	0	11997		28333	80900		291242	192908	997	971	206	0	0	21209	28539	6644	580	38810	3783	9930	0	0	28639	13713	73726	0	13713	0													
789051	10522	0	2400	16900	0	18525	0	0	0	0	15956	0	1126		2705	0		16125	14830	0	0	0	0	0	876	1473	1518	7	2349	0	260	1300	0	1169	1560	0	0	260	0													
790150	13391	0	102	12262	0	24368	0	0	0	0	35629	0	96		10343	1856		24266	35533	0	0	1981	0	0	1645	11137	4446	1146	12781	0	1734	274	0	8030	2008	0	0	1397	0													
790271	102936	0	36245	87890	0	174235	0	0	12655	0	348383	0	7331		76236	123770		137990	341052	0	0	7807	12655	0	28011	52210	21388	7409	66821	1490	6260	4909	0	32782	12659	0	0	7750	0													
790543	211851	0	54810	522048	0	561677	0	0	78066	0	571047	0	69812		106908	149477	17010	502878	498740	3989	2495	5964	78066	78066	39537	92267	10542	1005	71776	21380	43063	1926	0	36443	66369	332625	0	64443	0	0	0	288530	0	288530	true	11389	28243	112467	18468	128932	82919	
790703	104767	0	2965	189336	0	190101	0	0	1	0	261186	0	15947		17692	96942		187136	245239	0	0	6315	1	1	9435	20002	4595	309	29437	8152	14488	2495	0	16649	25135	0	0	22640	0													
790918	128347	3	192423	257571	0	525196	0	0	40250	0	478580	0	20710		152628	100493		332770	457870	0	0	11416	40250	30000	35831	126602	42085	16013	162433	6266	18958	3984	0	67903	29209	0	0	25224	0													
791072	11217	0	811	44387	0	77259	0	0	0	0	164176	0	207		5206	114739		76448	163969	0	0	384	0	0	4967	14693	2032	0	19660	7962	8012	554	0	16486	16528	0	0	15974	0													
791353	43649	0	1741	71108	0	113595	0	0	0	0	110224	0	2847		9358	43511	4061	111854	107377	0	0	1310	0	0	8359	4948	2997	423	12799	3598	1934	805	0	7369	6337	2004	0	5532	0	0	0	960	0	960	true							
791821	22119	1123	253	184953	0	261485	0	0	0	0	302086	0	18269		12074	209596		260109	280337	0	3480	0	0	0	6035	19082	2777	0	25117	10507	30615	1354	0	15821	42476	50213	0	41122	1484													
791942	49642	0	10653	42374	0	59785	0	0	0	0	151014	0	7007		19586	17717		49132	144007	0	0	18204	0	0	5295	19686	15736	1581	24891	3515	22242	14596	1003	22712	41357	0	0	25757	0													
792453	25848	0	3651	25642	0	37403	0	0	249	0	73038	0	3650		11114	23646		33752	69139	0	249	780	249	249	2016	12021	5438	354	14037	2142	1300	272	0	8716	3714	0	0	3442	0													
792640	20180	0	12343	33498	0	49069	0	0	0	0	94829	0	4059		32972	10475	4018	36726	90770	0	0	0	0	0	9333	32517	10814	3239	41850	1299	4717	2255	0	22931	8271	0	0	6016	0	0	0	0	0	0	true							
792659	25954	0	18192	48637	0	83757	0	0	0	0	88749	0	5293		15491	17438		65565	83456	0	0	469	0	0	6960	25320	1767	769	32003	556	9984	0	0	19325	10540	0	0	10540	0													
794149	30240	0	13513	149477	0	149477	0	0	0	0	133209	0	5970		11485	53366	3604	135794	127239	170	0	1086	0	0	5696	15602	2435	70	21298	10379	10845	2535	2042	12318	25801	0	0	21224	0	0	0	0	0	0	true							
794345	24827	0	3436	36306	0	49592	0	0	3342	0	139203	0	7174		36207	32784		46156	132021	0	8	4217	3342	3018	11066	32194	21798	2761	43260	6354	6477	941	0	31613	13772	0	0	12831	0													
794475	2128	0	0	0	0	0	0	0	6307	0	64151	0	379		8109	167		0	21911	0	41861	1006	6307	0	3683	10755	30358	13222	14438	258	2203	271	1106	49910	3837	0	0	2460	35554													
794653	3542	0	53	8509	0	14602	0	0	0	0	18991	0	162		3774	8798		14505	18829	44	0	0	0	0	1189	2172	2505	0	3361	0	500	285	0	2092	785	0	0	500	0													
795249	3252	0	25687	17127	0	54280	0	0	0	0	50243	0	2739		16610	16179	3962	28593	47504	0	0	461	0	0	3270	11181	7173	2143	14301	514	6531	0	0	7157	7045	0	0	7045	0	0	0	2474	0	0	true							
795548	48979	0	28911	77667	0	169748	0	0	29330	0	287033	0	51707		54536	105020	17841	140837	235326	0	0	7371	29330	29330	27895	62027	17264	3092	87970	7403	10767	3890	696	55742	22756	0	0	18170	0	0	0	0	0	0	true							
795959	12199	0	1389	54602	0	63055	0	0	17000	0	53245	0	392		5799	0		61666	52853	0	0	717	17000	0	2767	14434	12382	11464	17201	0	0	0	0	35247	0	0	0	0	12584													
795968	4608771	961	943735	5197037	2670	8951726	0	0	0	0	10666401	221	1137438		260462	3612486	111926	7905846	9528742	98514	0	7552	0	0	104961	516096	59893	18858	621057	327534	1088771	252908	76123	439346	1745336	0	0	1416305	0	0	0	0	0	0	true	1345257	2531836	366557	3245929	3843977	764794	
796152	44501	0	9619	151463	0	181321	0	0	23632	0	126154	0	9282		8561	24547		170705	116376	997	496	1270	23632	23632	36193	12814	2447	1096	49007	298	2954	1006	298	43989	4555	29810	0	3252	0													
796451	42975	58	87366	101347	0	220405	0	0	0	0	123738	220	22599		24059	48569		132981	100919	0	0	1450	0	0	4458	20077	4969	373	24535	0	1703	614	0	5818	2317	0	0	1703	0													
796572	123919	0	34314	291261	0	414336	0	0	106081	0	649090	1	25063		157283	305609		378623	616943	1399	7083	2098	106081	64941	34904	108607	58319	946	143511	2924	11019	2843	0	45493	16786	115029	0	13943	5605													
796657	26131	0	6926	95158	0	95158	0	0	0	0	66678	0	1001		11455	17027		88232	65677	0	0	715	0	0	2231	6295	9101	949	8521	317	2189	2438	0	7121	4944	0	0	2506	0													
797140	45924	0	1625	109190	0	145439	0	0	0	0	243232	0	6722		63607	58183		143814	236510	0	0	4773	0	0	23080	54881	29289	1112	57513	5205	16489	9068	0	44755	30762	0	0	21693	0													
