"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
266253	0	0					1446	0	18312					7683	0	0			0	10560	0	0										0		
266655	0	1865					1356	0	19276					18095	0	0			0	9318	0	0										2		
266851	0	11105					750	0	74881					2885	0	0			0	26030	0	0										0		
266945	0	0					8552	0	230964					182000	0	0			0	184639	0	0										0		
267652	0	0					636	0	45721					0	0	0			0	6247	0	0										0		
268006	0	86561					2744	0	376424					169842	10906	0			0	79453	0	25100										0		
268136	0	6901					231	0	31676					0	0	0			0	7756	0	0										0		
268677	0	0					995	2162	47644					28163	0	0			0	12962	0	0										0		
268828	0	0					824	0	102371					0	0	0			0	43789	0	0										0		
268976	55729	0					1447	125459	0					22500	0	0			0	0	0	0										0		
269049	0	21718					4911	2512	66347					49000	0	0			1011	5540	0	2477										0		
269058	0	0					2897	0	88502					0	0	0			0	39368	0	0										0		
269571	502	0					94	32858	0					1000	0	0			7925	0	0	0										2605		
269759	0	8718					161	0	13058					3000	0	0			0	3754	0	0										0		
270148	0	1209					0	0	48901					4000	0	0			0	17883	0	0										0		
270353	0	8187					184	0	29101					0	0	0			0	6013	0	0										0		
270504	0	38542					1424	0	180258					52630	0	0			0	10830	0	31580										0		
270531	0	0					505	500	20579					14000	0	0			0	1986	0	0										0		
270652	0	15125					0	0	31454					2500	0	0			0	12801	0	0										7		
271136	0	3022					20	6551	4699					0	0	0			0	401	0	0										74		
271275	0	0					345	2607	105139					30000	0	0			2607	7117	0	0										75		
271341	0	3906					137	0	31597					12	0	0			0	7085	0	0										0		
271529	0	46677					533	0	241201					45700	0	0			0	56535	0	47615										0		
272030	0	0					396	0	12507					6000	0	0			0	0	0	0										0		
272058	0	0					330	13617	6737					6750	0	0			9384	6737	0	0										16		
272151	0	9448					19	0	23655					0	0	0			0	4843	0	0										0		
272272	0	0					30534	0	403937					114026	0	0			0	41196	0	0										0		
272302	19846	0					48916	146185	77851					1155633	0	0			18472	8609	0	2700										412087		
273336	139753	31613					2147	435263	618265					0	0	0			30831	183642	0	0										1285		
273550	0	20490					9868	0	174133					4058	0	0			0	73792	0	5838										60		
273653	0	0					250	0	4762					0	0	0			0	331	0	0										0		
273662	0	0					849	0	757797					0	0	0			0	13228	0	0										164		
273840	0	6535					946	0	33337					0	0	0			0	21586	0	0										81		
273859	2213	0					188	4441	0					0	0	0			2228	0	0	0										0		
274025	0	381					112	0	4871					0	0	0			0	1704	0	0										0		
274052	0	4816					132	0	7790					1713	0	0			0	1207	0	0										0		
274548	0	8063					1422	4161	22889					28000	0	0			4161	3533	0	0										0		
274829	0	0					1364	0	143050					15000	0	0			0	1156	0	5960										0		
274856	0	8580					794	0	57784					5700	0	0			0	36380	0	0										60		
275255	0	7037					979	0	26166					4000	0	0			0	5610	0	0										0		
275358	0	1986					7100	0	210190					34525	0	0			0	37798	0	7819										310		
275479	0	0					1383	10021	42159					40000	0	0			0	0	0	0										0		
275657	0	0					907	1482	41435					2000	0	0			1482	26137	0	0										0		
276074	0	2693					2601	0	34409					34200	0	0			0	14423	0	0										0		
276159	0	496					87	0	80734					15500	0	0			0	57118	0	0										0		
276551	0	0					883	0	37655					6500	0	0			0	18470	0	0										5728		
276579	0	459855					243194	10559152	10147437					2384550	31340	34016			351389	1284988	1425962	1515090										229731		
276645	0	4305					1836	0	68904					27415	0	0			0	54045	0	4022										0		
276654	0	4048					243	23	22167					7600	0	0			23	0	0	0										0		
276850	0	73899					10999	2961	352289					140000	0	0			2461	103390	0	0										0		
276953	0	7886					0	0	27765					2000	0	0			0	10295	0	0										0		
277240	0	15692					1415	0	25384					31000	0	0			0	0	0	16205										0		
277277	0	0					5093	0	6582					22052	0	0			0	1294	0	0										0		
277679	0	0					10	0	0					0	0	0			0	0	0	0										0		
277736	0	1812					957	0	22392					17470	0	0			0	532	0	0										0		
277820	0	0					1029	262959	84966					12000	0	0			166994	0	0	9929										0		
278256	0	498					2685	0	51519					43746	0	0			0	25382	0	3474										0		
278555	0	241183					7677	0	306434					0	0	0			0	6056	0	0										0		
278733	0	490					109	0	13742					0	0	0			0	0	0	0										0		
278751	5337	5119					124	7351	5133					0	0	0			0	0	0	0										0		
278818	0	179146					5664	86246	382227					52020	26740	25953			11210	115785	0	0										0		
278872	7927	0					3882	7927	0					10500	0	0			0	0	0	0										0		
279105	12650	9022					3508	336585	294690					50000	0	0			26654	0	0	0										3061		
279842	0	0					9250	0	63110					194300	0	0			0	30926	0	279										0		
279954	0	33663					5532	0	340704					100975	0	0			0	166149	0	0										195		
280110	0	8064506	0	0	0	0	1257325	8853443	35839080	65601	185502512	0	172224874	18323473	402003	1712751	0	966561	0	0	2974	42658	698634	5652847	7261786	18045520	878023	3109646	15000	0	3386	0	122832	
280138	0	2242					104	0	56665					0	0	0			0	29509	0	0										0		
280352	2716	0					151	7198	0					0	0	0			1337	0	0	0										0		
280558	0	10226					299	0	28877					11000	0	0			0	0	0	0										0		
282075	25958	53906					4192	94906	318523					65000	0	0			19532	10975	0	0										0		
282226	0	6737					408	0	158863					0	0	0			0	18246	0	0										0		
282824	0	3771					1114	0	21769					23330	0	0			0	4536	0	0										0		
283157	0	960					406	0	11204					0	0	0			0	7886	0	0										60		
283438	0	219039					2226	2000	372733					20000	0	0			2000	32678	0	0										0		
283652	0	0					509	0	0					1074	0	0			0	0	0	0										0		
283737	459222	4875					1398	508895	9836					87	0	0			0	0	0	0										0		
283867	0	0					5267	0	7699					70442	0	0			0	2634	0	0										0		
284154	0	4814					1129	0	6283					8000	0	0			0	974	0	0										0		
284239	0	0					528	12959	0					7414	0	0			0	0	0	0										0		
284556	0	0					3896	1305	1378					61722	0	0			0	0	0	0										0		
284752	0	0					641	890	56925					1833	0	0			890	26310	0	0										0		
284958	0	2641					187	0	8677					2075	0	0			0	0	0	0										0		
285151	0	36004					807	0	36004					0	0	0			0	0	0	0										0		
285348	0	12509					600	250	54923					17500	0	0			250	0	0	0										0		
285544	0	0					803	0	6842					0	0	0			0	0	0	0										0		
285553	0	18509					0	0	19128					0	0	0			0	490	0	0										0		
285740	0	18284					5267	9272	133688					53000	0	0			0	51957	0	29017										0		
285777	0	0					305	0	13145					5200	0	0			0	7121	0	0										0		
285852	0	0					4384	185784	47145					74000	0	0			72895	8280	0	0										0		
285928	0	15162					367	2702	151214					0	0	0			2702	72491	0	0										0		
286251	0	496					0	0	9516					0	0	0			0	5707	0	0										0		
286457	0	28428					3987	895	212057					64124	0	0			895	21846	0	0										0		
286840	0	2484					0	0	7426					0	0	0			0	584	0	0										0		
287007	0	0					228	17369	0					0	0	0			0	0	0	0										0		
287342	0	2834					566	0	29169					9707	0	0			0	17401	0	0										0		
287922	0	3468					128	0	29256					0	0	0			0	10063	0	0										0		
287959	0	56469					1047	0	92457					3800	0	0			0	13025	0	2012										0		
288152	0	5133					151	0	13630					0	0	0			0	218	0	0										0		
288376	0	13416					836	0	155711					12826	0	0			0	115449	0	0										0		
288853	572718	0					72715	3376822	5897634					2208355	0	0			643918	113650	0	0										1595		
289056	0	0					987	53509	39612					3239	0	0			13502	18702	0	0										0		
289225	0	0					510	418	37791					10000	0	0			400	15470	0	0										0		
289515	0	71141					2294	0	458276					114960	0	0			0	128717	0	0										0		
289702	0	5788					6970	8750	363987					106147	0	0			0	3708	0	0										42870		
289739	0	0					1424	0	38292					10611	0	0			0	1571	0	0										0		
289757	0	0					1381	0	59105					10000	0	0			0	35509	0	0										0		
290249	0	16083					3757	0	335340					53865	0	0			0	134711	0	64811										0		
290838	0	0					2132	0	84751					40900	0	0			0	932	0	0										0		
290922	20610	0					78	23308	0					0	0	0			0	0	0	0										0		
291059	0	0					662	0	0					0	0	0			0	0	0	0										2767		
291330	0	22224					89	2500	71371					0	0	0			0	27949	0	0										0		
291376	0	0					105	0	8259					0	0	0			0	3302	0	0										3		
291611	0	0					1113	0	118427					18114	0	0			0	17642	0	0										25433		
291732	0	2341					74	610	82628					0	0	0			610	53176	0	0										0		
292234	0	0					1707	0	67010					1175	0	0			0	58774	0	0										0		
292467	0	11815					399	570	63200					0	0	0			570	2789	0	2876										0		
292850	1498	0					98	12590	9861					0	0	0			2592	0	0	0										0		
292908	0	43085					9184	2170	334460					151252	0	0			2170	21019	0	13447										0		
293053	0	2713					2226	0	299464					75000	0	0			0	9376	0	0										0		
293352	0	3571					190	0	8064					3927	0	0			0	2383	0	0										0		
293437	0	0					4410	0	198091					73500	0	0			0	191226	0	0										0		
293651	0	4527					1234	0	24111					957	0	0			0	8161	0	0										0		
293754	0	9410					226	0	15204					0	0	0			0	0	0	8941										0		
294023	0	6611					1206	0	346856					20139	0	0			0	143165	0	0										65		
294751	0	4611					650	5676	57514					3503	0	0			5676	43786	0	0										0		
294779	171626	0					6602	269718	41771					35000	0	0			1787	0	0	0										811		
294827	0	0					80	0	17810					0	0	0			0	4731	0	0										0		
295011	0	16750					2964	0	141542					7803	0	0			0	12544	0	9751										0		
295057	0	10223					388	0	13071					65	0	0			0	1896	0	8322										0		
295646	0	463					0	0	12341					0	0	0			0	5355	0	0										0		
296456	0	43166					1960	0	61792					1459	0	0			0	7419	0	0										0		
296474	0	3759					507	0	20030					7872	0	0			0	4872	0	0										26		
296559	0	33094					1206	0	155721					11000	0	0			0	85076	0	0										6394		
296755	0	2442					221	0	22008					0	0	0			0	0	0	0										0		
296858	0	0					139	0	6972					0	0	0			0	4097	0	0										0		
297051	0	4977					1603	0	22264					19000	0	0			0	17287	0	0										0		
297761	0	0					987	0	78480					21000	0	0			0	31519	0	0										0		
298049	0	15917					487	0	27939					5500	0	0			0	8071	0	0										59		
298218	0	21506					6295	16833	252465					0	0	0			2084	0	0	0										8924		
298245	0	0					1934	0	180786					45000	0	0			0	89597	0	4156										0		
299868	14780	0					1202	19725	0					27000	0	0			0	0	0	0										0		
300009	0	10623					3204	0	81675					66241	0	0			0	6880	0	0										33455		
300063	0	0					5283	0	3743					40000	0	0			0	0	0	0										0		
300353	0	9744					857	4750	141624					0	0	0			0	53565	0	0										0		
300933	0	5641					292	0	75157					0	0	0			0	20870	0	0										98		
300942	0	3110					418	0	40347					2463	0	0			0	9270	0	3287										0		
300960	0	21691					1496	33079	137062					8352	0	0			14783	37447	0	0										57		
301574	0	0					2351	0	57939					38302	0	0			0	31147	0	0										13		
301800	0	4400					7188	0	171027					113700	0	0			0	2176	0	0										0		
302030	0	954					226	10835	26508					0	0	0			0	1987	0	0										0		
302133	0	910					152	0	38160					0	0	0			0	765	0	0										0		
302553	19750	2464					1871	51331	67460					21758	0	0			12847	23146	0	0										0		
302656	0	150704					8461	0	569101					129381	0	0			0	91373	0	0										0		
303653	0	70086					50	0	162511					0	0	0			0	30600	0	0										0		
303701	0	11269					840	0	58201					15187	1802	0			0	26470	0	0										0		
303747	0	0					130	2698	16538					0	0	0			1199	8930	0	0										0		
303952	0	4445					2428	2080	188739					35000	0	0			2080	80175	0	0										64		
304173	0	0					5930	0	280563					120000	0	0			0	117656	0	0										204		
304520	0	19526					215	0	23232					0	0	0			0	0	0	11439										0		
304575	0	491					295	0	1037					0	0	0			0	0	0	0										0		
304762	0	2710					237	0	33314					0	0	0			0	13554	0	0										0		
304913	0	0					0	0	0					0	0	0			0	0	0	0										0		
305059	0	0					777	0	16524					13500	0	0			0	1059	0	0										0		
305077	0	1526					347	881	56305					0	0	0			0	18929	0	0										50		
305237	0	21985					170	0	62345					0	0	0			0	10029	0	0										0		
305442	0	7948					1216	28531	88587					4945	0	0			25531	0	0	0										0		
306056	3421	0					138	3421	0					0	0	0			0	0	0	0										0		
306159	0	0					4023	0	10576					68500	0	0			0	1838	0	0										0		
306337	0	0					596	0	56369					9000	0	0			0	25238	0	0										0		
306908	0	0					337	7172	208492					25180	0	0			7172	112052	0	0										0		
307062	0	67847					782	10462	272552					64500	0	0			10462	0	0	0										111		
307334	0	891					395	0	63002					5000	0	0			0	7208	0	0										0		
307361	0	57054					2795	16042	74202					0	0	0			16042	0	0	0										0		
307679	24674	47548					2567	56468	232682					0	0	0			2404	39758	0	0										0		
308256	10078	908					117	19129	2998					0	0	0			3051	156	0	0										0		
308340	0	0					1782	12	61825					16000	0	0			0	30604	0	0										0		
308836	0	0					332	0	24232					5000	0	0			0	0	0	345										0		
309150	0	9978					1428	0	99403					0	0	0			0	73277	0	0										0		
309655	0	6875					10696	0	113751					226090	0	0			0	27387	0	0										0		
309851	0	2924					219	1523	40410					0	0	0			683	14966	0	0										0		
310754	0	0					1463	0	1718					22453	0	0			0	0	0	0										0		
310950	0	861					332	0	29794					0	0	0			0	8011	0	0										0		
310978	0	0					23414	0	194399					587917	0	0			0	35413	0	0										361		
311050	114060	39387					3123	431953	322130					25000	0	0			94560	216803	0	104858										0		
311144	0	0					0	9111	10940					0	0	0			3462	0	0	0										0		
311256	0	5524					1513	2923	13794					24000	0	0			0	8270	0	0										0		
311265	0	0					1531	0	86538					34000	0	0			0	38019	0	0										0		
311603	0	84585					6554	0	298519					133318	0	0			0	16244	0	0										8141		
311658	0	2735					504	0	48376					2973	0	0			0	23368	0	0										0		
311845	0	105562					161662	0	6993656					3585506	37342	139055			0	1140544	0	362226										312		
311939	0	0					922	6051	33142					11000	0	0			51	7812	0	0										0		
312244	0	0					2926	0	263665					65000	0	0			0	187964	0	6524										0		
312356	0	5115					207	0	28253					3500	0	0			0	17611	0	0										0		
313009	0	0					3296	0	28812					73229	0	0			0	8031	0	0										0		
313157	0	9173					346	0	48730					0	0	0			0	18418	0	0										0		
313223	0	0					4092	52294	14227					27196	0	0			44392	11903	0	0										626		
313577	0	13277					4655	305	160506					74000	0	0			0	20455	0	0										0		
314257	0	63943					3109	0	242169					30000	0	0			0	760	0	0										0		
314444	0	820					1267	28167	28073					18000	0	0			19916	17013	0	0										0		
315656	11930	0					312	11930	0					0	0	0			0	0	0	0										0		
316840	0	173883					32420	101660	595486					465000	9339	9193			0	0	0	80797										137		
316859	0	0					245	17620	45775					4000	0	0			17620	33029	0	0										0		
316934	4000	0					0	23906	0					0	0	0			996	0	0	0										0		
317258	0	9305					744	0	162752					0	0	0			0	52232	0	1546										123		
317342	204139	115006					26319	445205	1017245					354396	0	0			0	116891	0	113894										0		
317379	0	0					634	349	54654					0	0	0			0	7080	0	0										0		
317650	0	0					0	0	38555					0	0	0			0	3678	0	0										0		
318974	0	0					27720	0	175544					550000	0	0			0	31438	0	0										0		
319047	0	0					1659	0	51753					8200	0	0			0	19251	0	0										40		
319458	0	0					179	0	63505					0	0	0			0	3735	0	0										0		
319551	0	23161					5700	13407	52153					94754	0	0			0	7031	0	0										10128		
320034	0	847					151	28552	23233					0	0	0			5702	5007	0	0										0		
320052	0	168450					1621	13628	170628					3880	0	0			13628	0	0	0										0		
320070	0	6042					1837	0	11399					12225	0	0			0	2766	0	0										0		
320119	0	0					24030	1007959	1664050					100773	222065	200334			17155	98328	0	130000										4508		
321152	0	0					320	1304	39373					0	0	0			0	4296	0	0										253		
321255	996	0					34	5502	0					0	0	0			3506	0	0	0										0		
321273	999	5291					4885	34224	48012					25292	0	0			0	2398	0	0										0		
321330	0	25487					50	35	34025					0	0	0			0	5171	0	0										0		
321947	0	464					2249	0	229116					25000	0	0			0	138783	0	34414										0		
322449	0	0					511	0	11653					11000	0	0			0	4577	0	0										0		
322551	0	7649					51	3335	7679					0	0	0			3335	30	0	0										0		
323204	0	0					6528	39334	290080					51000	0	0			9708	76284	0	0										303		
323651	0	2924					587	0	80106					0	0	0			0	6742	0	0										0		
324153	0	0					792	0	74158					13000	0	0			0	46210	0	0										0		
324229	0	1238					265	0	17348					0	0	0			0	3129	0	0										65		
324256	14902	0					0	17962	0					0	0	0			918	0	0	0										0		
324340	0	77032					9514	414743	490804					180000	0	0			196578	212713	0	0										5231		
324854	0	3840					407	0	90547					0	0	0			0	78674	0	0										0		
324863	0	0					4309	204842	202162					50000	0	0			175696	24354	0	0										0		
324975	0	0					1013	0	46753					8000	0	0			0	21105	0	0										0		
325141	0	0					1073	0	78369					0	0	0			0	30092	0	0										0		
325459	0	0					178	0	14458					0	0	0			0	4463	0	0										0		
325534	0	14336					936	0	107456					5702	0	0			0	38018	0	0										0		
326054	0	13606					539	8609	64516					0	0	0			0	7740	0	40243										64		
326344	0	6495					2382	12512	170323					48000	0	0			12512	46743	0	24575										0		
326858	0	54076					4830	2283	306007					85000	0	0			2283	28476	0	0										0		
326979	0	6084					1201	0	175012					7410	0	0			0	5477	0	0										0		
327220	0	0					432	0	35704					5018	0	0			0	18061	0	0										0		
327305	0	1829					1015	1	142671					0	0	0			0	15973	0	0										420		
327435	0	26336					5136	10673	367310					75000	0	0			2578	85470	0	0										0		
327556	0	6450					2416	0	107531					42516	0	0			0	7054	0	0										0		
327855	0	0					6362	0	53791					80000	0	0			0	53791	0	0										0		
328058	0	1827					262	0	9070					0	0	0			0	821	0	0										0		
328357	0	0					2564	71697	6485					250	0	0			22851	0	0	0										0		
328656	0	0					725	0	12393					3529	0	0			0	7661	0	0										0		
328777	10934	9820					17347	58269	597922					406206	0	0			15202	59988	0	0										0		
329149	0	987					1189	0	20193					25050	0	0			0	4285	0	2201										133		
329345	0	0					3620	0	172379					56429	0	0			0	38299	0	0										0		
329550	0	1954					1251	0	54606					0	0	0			0	8733	0	0										0		
329952	0	67862					5347	0	316268					0	0	0			0	232802	0	0										0		
330239	0	19694					560	0	163170					0	0	0			0	23764	0	0										0		
330248	0	7632					278	0	66789					0	0	0			0	16602	0	0										0		
330855	0	0					15197	370236	285493					255000	4962	4958			0	267750	0	21847										2		
330873	1990	0					1327	13198	26738					25000	0	0			6084	9965	0	0										0		
330949	0	2755					1523	0	61516					15641	0	0			0	13596	0	0										0		
331076	0	0					1457	0	40082					5000	0	0			0	10161	0	0										0		
331375	0	7140					968	0	27153					15000	0	0			0	605	0	0										711		
331544	0	3665					0	100	45569					0	0	0			100	4504	0	0										627		
331713	0	0					2681	0	103704					33600	0	0			0	83172	0	0										0		
332224	0	1691					324	4620	60847					33	0	0			1319	9733	0	0										0		
332345	0	0					0	0	3142					0	0	0			0	0	0	0										0		
332671	0	0					2560	0	9361					10000	0	0			0	1051	0	0										0		
332756	0	0					428	0	17867					7200	0	0			0	2444	0	0										17		
333034	0	11669					181	100	37482					0	0	0			100	0	0	0										155		
333203	0	2543					4637	0	248997					90696	0	0			0	58819	0	0										1256		
333650	0	0					695	5550	134472					0	0	0			5550	93907	0	0										614		
333856	0	0					644	5000	65665					8000	0	0			0	17140	0	0										0		
333940	0	1106					189	23232	20003					0	0	0			23232	3742	0	0										0		
334264	0	19272					1143	500	224193					15000	0	0			0	86413	0	18370										0		
335346	0	0					2895	0	26528					54000	0	0			0	13164	0	0										0		
336147	751	0					307	3433	21113					0	0	0			182	7195	0	0										0		
336361	1649	0					199	34970	1605					0	0	0			16998	224	0	0										0		
336576	0	0					1031	0	27677					0	0	0			0	22607	0	0										0		
337340	0	38143					289	0	53217					0	0	0			0	8282	0	0										0		
338646	0	16831					1593	0	39344					18000	0	0			0	3327	0	0										64		
338851	0	15056					109	0	24451					0	0	0			0	2107	0	0										0		
338945	0	4275					80	0	6238					0	0	0			0	0	0	0										12		
339072	0	0					8370	0	31969					187055	0	0			0	0	0	0										5271		
339353	0	11083					110	0	26696					0	0	0			0	9867	0	0										0		
339456	0	21804					3700	11149	139705					37325	0	0			6603	88857	0	0										0		
339607	0	0					10461	0	178473					248927	0	0			0	3143	0	0										8361		
339773	0	68270					48920	0	185943					345634	0	0			0	19643	0	0										0		
339858	0	897					435112	2293262	11906647					6236450	5179869	361086			121003	488269	33225	2367752										13887		
340135	0	13073					6713	17848	192194					57000	0	0			1770	49486	0	16864										0		
340144	0	0					7257	86908	160883					128000	0	0			86908	0	0	5660										0		
340256	0	0					4627	0	112316					95000	0	0			0	2536	0	0										0		
340443	0	0					436	0	64363					1200	0	0			0	47410	0	0										0		
340742	0	9892					4654	0	128414					91000	0	0			0	22087	0	37748										2062		
340751	0	40334					1603	0	126404					25000	0	0			0	20110	0	0										0		
341310	0	22686					2539	34	212580					35625	0	0			0	46148	0	0										0		
342054	9987	9001					649	13987	98819					0	0	0			0	0	0	27819										0		
342362	0	15256					2609	0	517655					51000	0	0			0	437530	0	0										0		
342410	0	17143					12987	0	495042					157250	13932	13538			0	188117	0	17991										0		
342634	28873	363476					75585	1438287	1766174					793193	16351	55305			341	4642	0	43402										0		
343051	0	0					49	0	52717					0	0	0			0	0	0	0										0		
343248	0	4465					135	3002	9693					2046	0	0			3002	0	0	0										0		
343770	0	11					86	139	18166					0	0	0			0	2323	0	0										7		
343903	0	12455					3763	0	110587					87170	0	0			0	44114	0	0										0		
343958	0	0					617	0	0					390	0	0			0	0	0	0										0		
344647	0	17761					3146	115211	337435					30000	0	0			32555	25512	0	112888										0		
344852	0	16601					40	0	64583					0	0	0			0	19513	0	0										0		
345309	0	0					5330	12987	317705					95108	0	0			0	21906	0	0										43272		
345345	0	0					2928	0	6683					54000	0	0			0	6683	0	0										0		
345747	0	11686					4635	24616	108753					55000	0	0			12976	3242	0	0										0		
345756	0	0					16748	0	39715					69000	0	0			0	16194	0	0										0		
345877	0	4114					2055	2158	25639					284	0	0			550	5913	0	0										0		
346379	0	9852					4291	0	26414					44138	0	0			0	5026	0	0										105		
346566	0	5896					145	0	17017					0	0	0			0	0	0	0										0		
346771	65113	0					258	65117	18					0	0	0			0	0	0	0										0		
347022	0	16821					344	0	87931					0	0	0			0	0	0	0										0		
347639	0	4879					6525	130714	107322					140000	0	0			8040	26651	0	0										0		
347956	0	0					1880	0	45372					0	0	0			0	10322	0	0										0		
348159	0	0					2838	0	32553					6527	0	0			0	15759	0	0										2		
348720	92984	0					735	116496	106531					0	0	0			0	0	0	0										0		
349129	902	0					235	128155	0					0	0	0			13870	0	0	0										0		
349343	0	4055					135	0	27910					0	0	0			0	8403	0	0										0		
350572	0	1991					242	0	85168					40000	0	0			0	735	0	0										0		
350657	0	4801					18	2855	13898					0	0	0			2221	5139	0	0										0		
350750	0	1985					1160	0	1988					9000	0	0			0	0	0	0										0		
351131	0	900					0	0	26656					0	0	0			0	9218	0	0										0		
351560	391	0					985	391	0					0	0	0			0	0	0	0										0		
351878	0	27351					277	0	42173					4071	0	0			0	7495	0	0										0		
352370	0	0					261	0	36431					0	0	0			0	15779	0	0										9		
352651	0	36891					303	0	51774					27114	0	0			0	312	0	0										0		
352745	0	5201					1297	5237	45151					15020	0	0			5237	19122	0	0										0		
352772	0	0					16428	1082505	2293971					140000	25268	0			479760	123598	0	188440										552		
353238	0	38432					1206	10	103084					0	0	0			0	13828	0	0										0		
353546	0	3843					315	0	33701					5000	0	0			0	18926	0	0										0		
353555	0	94195					5548	5	425330					6000	0	0			0	48477	0	49620										4780		
353957	0	0					175	0	27794					0	0	0			0	8577	0	0										0		
354057	0	951					111	1025	110489					0	0	0			1025	19963	0	0										0		
354253	0	13247					281	0	29513					3600	0	0			0	3286	0	0										0		
354310	0	0					42417	149451	334538					320000	0	0			0	2267	0	14676										3391		
354552	0	5379					4062	0	391435					47046	0	0			0	80296	0	13364										59		
354851	0	689					453	0	4031					8500	0	0			0	2059	0	0										0		
355120	0	55100					568	1993	112485					0	0	0			1743	1843	0	0										0		
355559	0	79847					1537	0	161123					23283	0	0			0	29118	0	0										0		
355858	12087	23801					4414	54417	192026					15000	0	0			19021	55529	0	88										0		
356239	0	5534					907	0	116701					1600	0	0			0	45123	0	0										0		
356659	0	13284					329	61	20505					1000	0	0			61	0	0	0										0		
356752	0	0					1040	43386	6026					0	0	0			0	0	0	0										0		
357526	0	0					2666	7228	5818					45849	0	0			5799	399	0	0										0		
357553	0	0					967	0	103701					18650	0	0			0	62639	0	3377										0		
357777	0	0					630	51912	0					32000	0	0			0	0	0	0										0		
357937	11964	0					1109	50630	38070					11500	0	0			14984	0	0	0										0		
358112	0	21429					187	0	53061					0	0	0			0	14114	0	16664										0		
358448	0	0					220	15	34837					0	0	0			15	13882	0	0										0		
358756	0	0					529	0	27160					11000	0	0			0	27160	0	0										0		
359472	0	0					106	0	220					0	0	0			0	0	0	0										14		
359744	0	0					110	0	46361					0	0	0			0	3045	0	0										0		
360777	0	0					23	0	0					0	0	0			0	0	0	0										0		
361055	0	3698					5052	151142	192001					135074	0	0			0	2689	0	74847										0		
361167	0	224209					15349	1307886	1335560					504096	0	0			1038934	708543	0	103942										5072		
361279	0	0					786	0	12712					2000	0	0			0	7878	0	0										0		
361354	0	7732					162	0	26021					0	0	0			0	10826	0	0										0		
361439	0	20203					1534	0	113244					20000	0	0			0	32807	0	0										0		
362043	0	0					66	0	20867					0	0	0			0	2161	0	0										0		
362155	0	13717					135	1	32513					0	0	0			0	0	0	0										0		
362717	0	26527					5380	0	283428					42500	0	0			0	125431	0	30985										0		
362856	0	0					835	0	116058					0	0	0			0	101360	0	0										0		
362940	0	5091					0	0	25871					0	0	0			0	10650	0	0										0		
363442	0	2402					2	0	3001					0	0	0			0	100	0	0										0		
363648	0	28227					463	0	98638					0	0	0			0	18428	0	0										62		
363657	0	86988					7605	0	531348					79600	0	0			0	272354	0	50541										431		
363778	0	0					672	202	0					12246	0	0			202	0	0	0										0		
364131	0	0					227	39693	57676					0	0	0			0	12157	0	0										0		
364270	29291	0	0	0	0	0	336	29329	0	0	182419	21015	141685	0			0	0	0	0	0	0	38	0	0	0	0	0	0	0		0		
364430	0	8745					1279	0	30226					15000	0	0			0	11494	0	0										0		
364850	0	9719					475	0	9744					3481	0	0			0	0	0	0										0		
365325	0	417478					256816	1000	3740614					1110559	0	0			1000	496308	0	188274										4978		
365745	0	0					918	2875	60566					0	0	0			0	33059	0	1370										0		
365848	0	0					160	0	41964					0	0	0			0	16023	0	0										1		
365950	0	0					298	0	4039					5000	0	0			0	0	0	0										0		
366078	0	0					6675	21104	50078					10000	0	0			0	9211	0	0										0		
366238	0	31969					4410	0	384580					59425	0	0			0	114088	0	3796										1990		
366247	0	11773					241	5756	49408					0	0	0			5756	0	0	0										0		
366359	0	3923					26	58	25938					0	0	0			58	1435	0	0										0		
366658	0	3335					714	10090	37651					0	0	0			10090	0	0	0										0		
366854	0	0					523	0	0					5000	0	0			0	0	0	0										0		
367150	0	0					515	0	21722					8133	0	0			0	14824	0	0										0		
367178	500	0					1100	12680	0					0	0	0			667	0	0	0										0		
367431	0	0					317	0	49458					0	0	0			0	3560	0	0										0		
367543	0	9624					915	0	118970					15000	0	0			0	50736	0	0										15		
368054	0	0					982	0	61415					6600	0	0			0	19872	0	0										0		
368344	0	8567					780	0	97017					0	0	0			0	0	0	9484										65		
368522	0	0					957	0	12546					15400	0	0			0	10167	0	0										0		
368933	0	18294					174	0	31980					0	0	0			0	1601	0	0										0		
368951	0	47483					908	0	99474					16101	0	0			0	19505	0	0										361		
369453	0	0					960	1107	40137					14145	0	0			1107	20606	0	0										0		
369659	0	2387					6368	0	118488					150000	0	0			0	34541	0	15070										0		
370020	0	14911					5136	0	91232					55738	0	0			0	35808	0	229										0		
370347	0	0					467	0	27769					2250	0	0			0	16323	0	0										0		
370721	0	1394					3013	0	43639					6600	0	0			0	14186	0	0										0		
370833	0	11351					127	0	17349					0	0	0			0	0	0	0										0		
370954	0	3934					192	0	14433					3000	0	0			0	203	0	0										0		
371223	0	0					3391	0	88599					48567	0	0			0	40	0	0										0		
371232	0	46413					406	0	69807					0	0	0			0	12700	0	4627										64		
371362	0	4761					2884	0	158164					54000	0	0			0	51014	0	0										0		
