"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
127055																																							14645	2833	18364	0	3320	3560	1367	2619	118588	103197	456	105172	0	745	1519	0	13416	200	118588	0	0	2275	0	0	11858	0	28377	74820			0	66690	65945	-917	83	0	0	0	13416	0	5852	
127224																																							16640	1931	130767	0	225	4097	10	15217	352177	322424	1431	342855	0	961	19000	0	9322	584	352177	0	0	27027	0	0	2117	0	107235	215189			0	184251	183290	-20406	0	0	0	0	9322	0	0	
128258																																							25751	3179	8164	0	0	1271	0	1633	65599	59653	228	59881	0	374	0	0	5718	261	65599	0	0	1774	0	0	4300	0	16478	43175			0	25975	25601	-617	0	0	0	0	5718	0	0	
128904																																							536119	67229	4261518	0	657080	109910	0	1270208	21126710	17537383	556795	18785509	0	155146	691331	0	2341201	600	21126710	0	0	1059390	0	0	2110794	23892	5264977	12272406			0	13900000	13744854	-829583	0	0	0	0	2341201	0	455900	
129349																																							264	6443	107017	0	0	5437	0	9756	236222	204221	1831	215326	0	1127	1400	0	20896	140	236222	0	0	31959	0	0	2500	0	24906	179315			0	105452	104325	-13703	245	0	0	7874	20896	0	2735	
129358																																							19504	1267	0	0	0	3879	0	2918	228211	197173	1914	210225	0	1733	11138	0	17986	100	228211	0	0	8580	0	0	9306	3182	25207	171966			0	199194	197461	0	0	0	0	0	17986	0	0	
129479																																							14423	12670	104727	0	0	16773	0	28738	762636	608992	8061	707553	0	4351	90500	0	55083	3843	762636	0	0	57139	0	0	12930	8102	274072	334919			0	482950	478599	-18829	0	0	0	0	55083	0	98604	
129732																																							357640	71248	1239929	0	224771	88013	1671	395859	8932633	6995688	182102	7885031	0	105696	640000	0	1047602	500	8932633	29514	29008	408247	0	0	781014	7299	2001853	4993835			0	6613303	6507607	-142159	0	0	0	38233	1047602	7925	1157	
129853																																							2907	2545	88476	0	0	1297	0	6297	233046	209810	1256	215066	0	1500	4000	0	17980	0	233046	0	0	22890	0	0	2950	0	39775	170035			0	133020	131520	-7860	0	0	0	0	17980	4	0	
129910																																							10342	7285	57777	0	518	11240	0	15784	538993	456009	5244	494898	0	5086	25000	0	44095	110	538993	0	0	39852	0	0	11129	1344	133282	322727			0	438522	433436	-6996	1267	0	0	8645	44095	0	0	
130345																																							1047	7974	211927	0	1744	10822	0	14900	600858	577035	6270	584069	0	5372	0	0	16789	249	600858	0	0	45958	0	0	7251	0	179002	398033			0	356838	351466	-36669	0	0	764	0	16789	78	900	
130541																																							76383	98158	861098	0	189829	95024	1319	337643	7938068	5772781	70075	7199366	0	49699	1214016	0	738702	2618	7938068	0	0	333442	0	0	526044	2828	1199387	4573394			0	4359002	4309303	-123402	0	0	0	142494	738702	0	1966483	
131436																																							37449	19875	189249	0	0	14644	0	19782	694913	636918	5062	641980	0	6841	0	0	52933	1516	694913	0	0	44407	0	0	16870	0	233759	403159			0	410155	403314	-9860	10600	0	0	0	52933	0	0	
131717																																							122	2525	30552	383	0	1081	0	633	61390	54704	509	59572	0	686	3535	0	1818	50	61390	0	0	4240	0	0	2952	0	19805	34899			0	26196	25510	-5424	584	0	0	824	1818	0	0	
131940																																							610	2438	16700	0	0	2283	0	5538	121890	95156	609	110265	0	924	14500	0	11625	100	121890	0	0	12638	0	0	900	0	12192	82964			0	94180	93256	-2013	1065	0	0	0	11625	0	0	
132107																																							73075	21155	123818	0	8986	11185	0	62316	1580361	1300135	39767	1451269	204	11950	106367	0	128888	0	1580361	0	0	122987	0	0	31200	1234	198710	1101425			0	1282948	1270998	-25299	0	0	5000	0	129092	1110	6484	
132451																																							3013	2663	83533	677	0	1159	0	1801	184380	146730	310	173368	0	1249	20852	0	11012	600	184380	0	0	18186	0	0	800	0	70946	75784			0	92024	90775	-8574	759	0	0	5476	11012	0	0	
132778																																							8821	2103	4394	0	554	1776	0	3246	73864	68572	213	68785	0	563	0	0	5079	0	73864	0	0	5798	0	0	0	0	31550	37023			0	52775	52212	-719	0	0	0	0	5079	0	758	
132938																																							5401	5575	49541	0	0	1170	0	5412	128991	121323	482	121805	0	923	0	0	7186	250	128991	0	0	7518	0	0	5750	0	45584	75739			0	61289	60366	-6332	1526	0	0	0	7186	0	0	
133579																																							15127	5348	108644	0	47	4888	0	24116	558317	447436	8449	504885	0	5268	49000	0	53432	0	558317	0	0	61729	0	0	0	0	92801	354635			0	405415	400147	-8297	0	0	0	0	53432	0	0	
133850																																							54956	33806	694121	4671	22490	32740	0	95588	2322705	2009249	18163	2172722	2055	17922	45000	0	147928	2000	2322705	0	0	184950	0	0	71020	3324	397936	1611313			0	1393797	1375875	-110042	4405	0	0	100310	149983	729	0	
133971																																							21271	1570	189749	9670	0	2562	0	59061	559422	390745	6365	442110	0	3351	45000	0	117312	0	559422	0	0	142332	0	0	0	0	13167	377578			0	278890	275539	-25020	0	0	0	0	117312	0	0	
134156																																							3422	2111	1850	0	0	2301	0	3207	128965	110090	1597	115237	0	1694	3550	0	13728	150	128965	0	0	4011	0	0	9650	0	19516	90574			0	105846	104152	-83	550	0	0	0	13728	0	11372	
134437																																							44745	17576	425798	158	7079	15132	2108	58925	1484411	1346512	13626	1360138	0	12693	0	0	124273	201	1484411	0	0	95787	0	0	69357	218	291882	1054630			0	925365	912672	-41072	0	0	0	0	124273	0	0	
134455																																							15116	3286	51059	0	0	2356	31	7178	182275	157807	1740	164047	0	1058	4500	0	18228	475	182275	0	0	11967	0	0	13139	0	62658	95149			0	104307	103249	-7353	0	0	0	0	18228	0	0	
134848																																							16545	3765	101216	0	0	1842	0	10742	314642	280526	668	281194	0	2062	0	0	33448	300	314642	0	0	36074	0	0	6800	134	71466	209060			0	166157	164095	-9726	0	0	0	0	33448	62	16241	
135836																																							1314	3111	27951	0	0	1253	0	2348	168392	134270	811	153256	0	3530	18175	0	15136	300	168392	0	0	7949	0	0	10779	0	40060	94210			0	132745	129215	-3892	3200	0	0	0	15136	0	0	
135854																																							2580	3525	42045	0	0	1465	0	6059	148938	117088	736	138946	0	944	21122	0	9992	100	148938	0	0	4709	0	0	9400	0	33836	83252			0	92125	91181	-4217	550	0	0	0	9992	0	1533	
136048																																							1218	488	31083	0	3	966	0	6536	160725	131673	1856	148469	0	1127	14940	0	12256	500	160725	0	0	10571	0	0	5150	0	16341	115332			0	121499	120372	-3965	0	0	0	0	12256	59	0	
136338																																							7893	13475	158414	0	7803	12458	1	11566	468183	406337	3324	435161	0	2822	25500	0	33022	600	468183	0	0	46391	0	0	14900	0	143582	262755			0	258820	255998	-28869	575	0	0	0	33022	0	0	
136655																																							500	2131	11477	0	525	476	0	4046	93637	72917	709	86126	0	804	12500	0	7511	204	93637	0	0	7357	0	0	2025	0	20373	52544			0	74932	74128	-2075	354	0	0	0	7511	0	0	
137205																																							68774	21909	302299	0	979	34874	92	64715	2461701	2036756	22401	2235824	0	22696	176484	0	225877	0	2461701	180	183	251333	0	0	20000	3252	243491	1793265			0	1983063	1960367	-45456	0	0	0	0	225877	4260	0	
137447																																							885	7635	188102	0	3250	4062	261	26090	471478	407997	3823	439725	0	2912	27905	0	31753	188	471478	0	0	55790	0	0	3818	0	79646	328351			0	244105	241193	-28043	0	0	0	0	31753	0	0	
137456																																							300	6815	60159	0	0	1992	0	4269	158990	144483	309	153994	0	1549	8724	0	4996	650	158990	0	0	10603	0	0	3650	0	32984	111499			0	87004	85455	-9907	0	0	478	0	4996	0	0	
137559																																							0	2763	0	0	1874	1123	0	2030	165060	126358	467	134894	0	1469	0	0	30166	200	165060	0	0	29766	0	0	200	0	33501	92857			0	84207	82738	0	0	0	8069	0	30166	0	74532	
137643																																							4804	1919	62922	0	820	889	0	6454	169330	136398	759	150957	0	1236	13800	0	18373	600	169330	0	0	22310	0	0	1775	0	31463	104935			0	92302	91066	-6312	456	0	0	0	18373	0	0	
137652																																							38533	326	46	0	39389	10363	457	26755	868329	746531	19958	769069	10296	3992	2580	0	88964	200	868329	0	0	55465	0	0	33300	64725	451460	295071			0	679102	675110	-1	0	0	0	0	99260	0	12625	
137915																																							549347	13419	428884	51677	104629	102170	4651	530164	6412660	4845324	151353	5003423	-159	78577	6746	0	1409396	1	6412660	892	0	286089	0	0	1137074	11244	178285	4667039			0	4686621	4608044	-13768	0	0	0	0	1409237	7539	0	
138051																																							14669	1934	0	0	608	1039	0	2855	172617	141326	813	142139	0	1996	0	0	30478	30	172617	0	0	29823	0	0	625	0	19034	122292			0	118587	116591	0	0	0	0	0	30478	0	34921	
138257																																							2950	2206	60846	0	487	1521	0	2265	102813	97053	420	103473	0	442	6000	0	-660	100	102813	0	0	10917	0	0	272	0	50300	46753			0	32980	32538	-11949	0	0	0	0	-660	0	0	
138556																																							4388	3187	25265	0	200	2423	0	5630	139923	125006	1205	133487	0	593	0	0	6436	122	139923	0	0	10522	0	0	378	0	41007	83999			0	65254	64661	-4586	100	0	7276	0	6436	0	34069	
139133																																							274	8033	38805	0	2423	5335	0	9421	310907	278231	3981	282212	0	2536	0	0	28695	380	310907	0	0	18073	0	0	14189	0	64149	214082			0	237053	234517	-3947	12099	0	0	0	28695	0	0	
139478																																							4410	5688	391	0	0	10879	0	27591	842643	651659	2827	755575	0	4919	88897	0	87068	23	842643	0	0	79668	0	0	7378	0	111545	540114			0	639102	634183	-1	549	0	0	12192	87068	46	158906	
139553																																							76306	27432	351702	0	90	40930	0	29136	1732787	1534976	8992	1644120	0	13544	95152	0	88667	1000	1732787	0	0	101539	0	0	36300	446	339018	1195958			0	1220289	1206745	-50172	0	0	5000	0	88667	0	0	
139656																																							127813	59002	1055989	0	62074	109798	3369	267192	4942230	4105371	35843	4449935	0	44186	269020	0	492295	1326	4942230	0	0	67505	0	0	546864	627	971434	3133937			0	3282118	3237932	-123400	15613	0	0	39701	492295	609	2212	
139740																																							1630	18991	609365	0	0	75675	0	172807	3700098	2761973	35522	3385491	0	28147	587996	0	314607	3000	3700098	0	0	201707	0	0	214876	0	558132	2203841			0	2849777	2821630	-104976	0	0	0	0	314607	0	0	
139843																																							37353	41709	519252	392	15290	24214	0	90848	2955804	2481809	46863	2712456	0	36275	169000	0	243348	1694	2955804	14784	14784	196949	11403	0	89342	3437	479929	2001880			0	2216007	2179732	-44637	0	0	0	0	243348	17260	130	
140157																																							6139	8357	151755	0	4173	7287	0	13243	495271	362364	1075	425249	0	3697	61810	0	70022	1024	495271	0	0	43444	20	0	38732	0	88132	274232			0	307929	304232	-13178	0	0	0	0	70022	0	65	
140362																																							213274	47880	565933	0	27	22140	5105	110056	2974731	2491100	37000	2733740	83	39305	205640	0	240908	35239	2974731	0	0	233705	0	0	0	2908	1162962	1328138			0	2046370	2007065	-28036	0	0	0	0	240991	343	0	
140634																																							1397	2770	43259	0	0	1029	104	1646	82828	84857	366	85228	0	324	5	0	-2400	200	82828	0	0	2596	0	0	5500	0	32087	52770			0	32530	32206	-10696	0	0	0	0	-2400	0	417	
141211																																							3047	4930	89982	0	1567	17543	0	32666	659970	522240	6600	616714	0	5153	85549	0	43256	678	659970	0	0	59208	0	0	2161	0	107665	414575			0	515388	510235	-18791	0	0	0	2325	43256	0	0	
141350																																							6462	1933	14884	0	979	1999	0	3853	130143	114841	2171	123012	0	634	6000	0	7131	300	130143	0	0	10883	0	0	400	0	42288	72553			0	98789	98155	-4452	1878	0	0	0	7131	0	0	
141556	351715	19051	67733	10888	19049	13133	14260	46163	2822916	58357	2264289	4070	78581	0	0	554557	478	2822916	0	0	552300	7470	0	5606	0		0	2351879	2273298	-3827	0	0	558627	156	0	0	0	0			67733							2150432					0					0	0						142880	2007552							0	0	55500	0		156		
141677																																							2487	715	0	0	0	200	0	2821	60830	46811	723	47534	0	240	0	0	13296	0	60830	0	0	13296	0	0	0	0	0	46811			0	34591	34351	0	7538	0	0	0	13296	0	12718	
141958																																							3353	2728	45250	0	0	814	0	5410	121899	101690	432	102122	0	742	0	0	19777	200	121899	0	0	28410	0	0	500	0	23248	78442			0	64790	64048	-9333	296	0	0	0	19777	0	0	
142049																																							659	4467	66588	0	0	758	0	4658	163466	128696	1221	151280	0	1428	21100	0	12186	550	163466	0	0	20595	0	0	1780	0	21655	107041			0	87145	85717	-10739	551	0	263	0	12186	68	0	
142179																																							7742	2282	5629	0	0	1558	0	3171	165172	115283	2177	122460	0	297	5000	0	42712	0	165172	0	0	43808	0	0	0	0	608	114675			0	36692	36395	-1096	0	886	0	0	42712	0	107509	
142955																																							27476	2794	50054	0	814	9023	17	13907	715757	629964	8123	638087	0	9660	0	0	77670	1271	715757	0	0	15842	0	0	64191	0	153973	475991			0	621027	611367	-3634	305	0	0	0	77670	0	0	
143372																																							166	3466	5232	0	0	5377	0	2871	164479	141326	1653	149449	0	1301	6470	0	15030	159	164479	0	0	12921	0	0	2507	0	36036	105290			0	147598	146297	-557	56	0	0	0	15030	0	1014	
143662																																							1911219	492077	8496886	214550	1791712	445498	1170	1730821	51974259	41657739	1049246	46916068	0	416560	3950700	0	5058191	3528364	51974259	12923	0	-949791	0	0	3129738	60313	15566319	26091420			0	37170598	36754038	-650120	2	0	0	258383	5058191	60706	2344	
143859																																							20470	7497	34488	0	1923	8943	31	14175	425167	367490	2136	388167	0	4134	18541	0	37000	350	425167	0	0	10970	0	0	28650	0	70766	296724			0	339854	335720	-2970	0	0	0	0	37000	60	1860	
143952																																							3092	3202	63846	0	1405	6428	0	7785	256994	204800	2448	245275	0	2288	34777	0	11719	390	256994	0	0	13820	0	0	10670	0	54449	150351			0	150779	148491	-13161	24	0	3250	0	11719	0	22721	
144034																																							29141	1796	51083	0	0	6229	580	11418	353899	288501	5044	298545	0	2950	5000	0	55354	1000	353899	0	0	58529	0	0	2000	1279	79132	209369			0	255323	252373	-6175	0	0	0	0	55354	0	0	
144052																																							14234	4930	142296	0	9	5472	0	9279	559280	495598	2515	506130	0	5071	0	0	53150	6000	559280	0	0	48426	0	0	9000	0	34533	461066			0	388084	383013	-10276	0	0	0	8017	53150	47	0	
144155																																							2061	7064	205940	0	0	15852	960	4762	499697	352493	10525	487855	0	3402	0	0	11842	300	499697	0	0	7865	0	0	27950	0	101823	250670			0	266460	263058	-24273	0	0	43500	81337	11842	0	0	
144678																																							4454	5438	127916	0	265	3358	0	30459	530605	425926	3694	481620	0	1700	52000	0	48985	0	530605	0	0	64301	0	0	0	0	43149	382777			0	360415	358715	-15316	0	0	0	0	48985	0	0	
144856																																							26250	6015	80136	0	0	9807	0	6343	379255	349361	3495	352856	0	2930	0	0	26399	4860	379255	0	0	7761	0	0	21250	0	83040	266321			0	252905	249975	-7472	729	0	0	0	26399	0	0	
144913																																							307	8466	60560	0	0	4005	0	6632	460349	373046	3609	395655	0	2299	19000	0	64694	200	460349	0	0	75852	0	0	500	0	80793	292253			0	237485	235186	-11858	0	0	0	0	64694	0	145193	
145059																																							21948	2394	46943	0	0	1148	0	6062	128945	119615	1086	120701	0	872	0	0	8244	300	128945	0	0	9353	0	0	1000	0	21115	98500			0	46036	45164	-2409	5286	0	0	0	8244	0	0	
145545																																							8599	11271	111818	0	13972	14153	28	36411	917430	768582	6207	843068	0	6695	17500	0	74362	133	917430	0	0	50425	0	0	38637	511	151671	616911			0	534693	527998	-14833	10079	0	20000	30779	74362	0	182590	
145554																																							42757	6491	38503	0	0	4293	0	6077	250319	220393	1521	221914	0	2413	0	0	28405	1280	250319	0	0	25962	0	0	2720	0	120374	100019			0	148782	146369	-1557	329	0	0	0	28405	0	5500	
145741																																							12627	3609	66500	0	0	1711	9	5068	224511	193857	953	205297	0	1413	0	0	19214	334	224511	0	0	21302	0	0	2100	0	56760	137097			0	136400	134987	-4522	0	0	5200	5287	19214	0	0	
145844																																							22604	7060	276536	0	4982	6927	0	31337	690350	557000	1699	638699	0	5536	80000	0	51651	242	690350	0	0	68348	0	0	3058	0	167537	389463			0	346440	340904	-19997	0	0	0	0	51651	0	0	
146056																																							2364	1212	13550	0	0	507	0	2262	53179	48135	246	48381	0	623	0	0	4798	500	53179	0	0	-1131	0	0	5951	0	9329	38806			0	30112	29489	-522	247	2969	0	0	4798	579	0	
146663																																							1358	10484	491192	0	0	13215	0	90698	1289828	1085468	5574	1158042	0	18522	67000	0	131786	2967	1289828	0	0	212739	0	0	4524	0	362408	723060			0	701094	682572	-88444	0	0	0	0	131786	309	0	
147651																																							3410	2128	12052	0	0	1099	0	1233	65612	58297	302	58599	0	804	0	0	7013	500	65612	0	0	6442	0	0	500	0	11417	46880			0	45262	44458	-429	1232	0	0	0	7013	0	0	
147679																																							3623	3758	2560	5	36	10150	0	14751	383964	274121	5158	347938	0	1857	68659	0	36026	0	383964	0	0	36814	0	0	0	0	29073	245048			0	313969	312112	-788	0	0	0	0	36026	0	36969	
147857																																							780	2549	45369	0	0	1681	84	9169	301717	260864	1168	287613	0	2311	17831	0	14104	750	301717	0	0	9149	0	0	19250	0	50419	210445			0	180631	178320	-15045	0	0	7750	0	14104	0	63765	
147923																																							22055	3525	12870	0	0	10357	0	11316	654194	593202	1931	595133	0	2674	0	0	59061	1659	654194	0	0	51464	0	0	8384	0	219264	373938			0	398857	396183	-2446	220	0	0	0	59061	0	197668	
148171																																							4313	1307	66608	0	3832	4626	0	12697	303784	255986	1026	273512	0	2248	16500	0	30272	338	303784	0	0	38238	29	0	0	385	51066	204920			0	211282	209034	-8304	953	0	0	0	30272	0	0	
148238																																							20561	8597	12105	36	0	10006	119	10771	346028	296824	2265	307630	0	2940	8541	0	38398	125	346028	0	0	32707	0	0	7451	0	49130	247694			0	278984	276044	-1885	7789	0	0	0	38398	0	0	
148340																																							4791	3828	39487	0	0	2094	0	4068	134764	122678	852	127930	0	551	0	0	6834	399	134764	0	0	8489	0	0	1506	0	28948	93730			0	81047	80496	-3560	0	0	4400	0	6834	0	0	
148470																																							20870	3448	0	0	0	4338	462	13583	309843	237115	10338	280453	0	1525	33000	0	29390	100	309843	0	0	29331	0	0	0	0	62842	174273			0	232582	231057	-41	500	0	0	0	29390	0	35585	
148715																																							25537	4953	24437	0	0	2266	0	2471	150340	132224	466	132690	0	944	0	0	17650	240	150340	0	0	10122	0	0	10656	0	34817	97407			0	91620	90676	-3368	0	0	0	0	17650	0	0	
148920																																							6938	711	7239	0	0	249	0	878	62769	51610	74	52684	0	559	1000	0	10085	240	62769	0	0	9753	0	0	350	0	9879	41731			0	45029	44470	-258	1648	0	0	0	10085	0	636	
149150																																							1834	4236	35033	0	2214	3140	0	3367	222200	184154	632	206617	0	1972	21831	0	15583	100	222200	0	0	9957	0	0	9873	511	42085	142069			0	173810	171838	-4347	11	0	0	0	15583	16	0	
150035																																							4998	25693	696505	0	9018	30359	0	88725	1866657	1674675	18484	1767193	95	7871	74034	0	99369	1750	1866657	0	0	154120	0	0	27270	0	483360	1191315			0	1004066	996195	-83771	116	0	0	0	99464	0	15048	
150044																																							47995	14487	67096	335	2901	18592	0	34439	939147	785766	9004	850209	0	8318	55439	0	88938	2000	939147	0	0	39316	3492	0	53000	754	172401	613365			0	744934	736616	-5378	12440	0	0	0	88938	0	0	
150727																																							20374	4809	254401	0	11361	18270	0	49339	1135977	968149	5301	1076450	0	8002	103000	0	59527	725	1135977	0	0	112134	0	0	996	386	78769	889380			0	775571	767569	-54328	5414	0	0	0	59527	0	4054	
151546																																							8346	3065	31526	0	0	860	0	2270	98019	84158	470	90134	0	776	4200	0	7885	300	98019	0	0	8760	0	0	950	0	19091	65067			0	52728	51952	-2125	0	0	1306	0	7885	0	0	
151957																																							40375	10785	181374	0	6866	8602	214	30773	1037854	727594	4026	954620	0	12188	222500	0	83234	500	1037854	45450	0	32686	4306	0	71500	0	123013	604581			0	721178	708990	-21452	0	0	500	0	83234	119	0	
152057																																							10725	5393	36947	0	0	3246	0	6181	188271	165461	3915	169376	0	2161	0	0	18895	200	188271	0	0	17500	0	0	4703	0	66794	98667			0	127940	125779	-3508	0	0	0	0	18895	0	0	
152253																																							3430	4290	16478	0	0	1960	0	1989	276613	241137	741	241878	0	3131	0	0	34735	50	276613	0	0	26526	0	0	9950	0	63891	177246			0	111804	108673	-1791	5528	0	0	0	34735	0	134265	
152440																																							13854	4346	8687	0	63	554	709	2206	160368	134003	495	134498	0	1531	0	0	25870	50	160368	0	0	26691	0	0	500	0	22270	111733			0	131480	129949	-1371	0	0	0	0	25870	0	0	
153054																																							83	10581	122640	0	1177	3162	0	14660	614398	555552	1348	569095	0	11428	10000	0	45303	3792	614398	0	0	55481	0	0	5000	29	217286	338266			0	473494	462066	-18970	0	0	2195	0	45303	0	0	
153353																																							41323	15351	271460	0	16741	14695	0	63184	1083202	835564	11994	1012049	0	7218	114335	0	71153	600	1083202	0	0	59485	0	0	54074	2394	177909	657655			0	665272	658054	-43006	0	0	0	50156	71153	0	0	
154154																																							5216	9856	316818	0	7788	14552	0	37730	988640	858575	3703	907778	0	7531	45500	0	80862	1200	988640	0	0	107225	0	0	19743	0	236659	621916			0	500164	492633	-47306	0	0	0	0	80862	0	104047	
154770																																							25736	1352	64401	0	123	6546	0	40732	1279651	898082	12135	1052247	0	17071	142030	0	227404	0	1279651	0	0	237173	0	0	0	0	121131	776951			0	1134233	1117162	-9769	465	0	0	0	227404	23134	0	
155759																																							13268	2843	39457	0	0	475	0	1559	108676	94808	120	94928	0	570	0	0	13748	100	108676	0	0	14016	0	0	3300	0	26314	68494			0	51364	50794	-3668	280	0	0	0	13748	0	0	
156457																																							1552	2179	7498	0	472	793	0	794	81760	69481	371	74552	0	594	4700	0	7208	110	81760	0	0	2101	0	0	6000	0	16981	52500			0	68980	68386	-1003	86	0	0	0	7208	0	0	
156970																																							7600	1226	13195	0	0	1635	0	4097	139312	121058	856	122083	0	1574	169	0	17229	0	139312	0	0	17413	0	0	0	0	30967	90091			0	113133	111559	-184	0	0	0	0	17229	0	0	
157155																																							433	1234	20050	0	0	781	47	4587	76665	58339	490	70449	0	882	11620	0	6216	500	76665	0	0	1879	70	0	7500	0	12788	45551			0	49510	48628	-3663	835	0	0	0	6216	0	0	
157379																																							18450	494	0	0	0	1393	0	858	132406	120098	262	120360	0	540	0	0	12046	0	132406	0	0	0	0	0	12046	0	19164	100934			0	93844	93304	0	3034	0	0	0	12046	0	14873	
157650																																							15026	1805	44726	0	2189	3151	0	1993	138525	125553	1020	126573	0	541	0	0	11952	596	138525	0	0	2774	0	0	10393	0	39003	86550			0	70176	69635	-1811	0	0	0	0	11952	0	0	
157744																																							414	4502	72272	0	563	7584	0	13519	305290	275606	3065	289364	0	2580	10000	0	15926	101	305290	0	0	12396	0	0	15179	0	52987	222618			0	207435	204855	-11750	0	0	693	0	15926	81	1500	
157856																																							19230	1645	14268	0	0	503	0	400	57544	43971	73	51288	0	292	0	0	6256	100	57544	0	0	7851	0	0	800	0	18755	25216			0	20593	20301	-2495	1197	0	0	7244	6256	0	0	
158376																																							18408	1354	0	0	0	2233	0	1579	140932	110863	145	111008	0	1017	0	0	29924	0	140932	0	0	29929	0	0	0	0	26990	83873			0	88617	87600	-5	0	0	0	0	29924	8	29750	
158741																																							5366	4609	52643	0	0	840	0	9864	206766	181082	1102	182184	0	1318	0	0	24582	400	206766	0	0	29932	0	0	2900	0	30506	150576			0	134762	133444	-8650	0	0	0	0	24582	0	0	
159636																																							98941	26109	755779	0	5940	67619	0	167775	4623588	4197433	39757	4239448	56	44701	2258	0	384084	6995	4623588	0	0	482184	0	0	15398	5530	401691	3795742			0	3533596	3488895	-120493	7000	0	0	0	384140	0	0	
159645																																							1862	327	37932	0	0	553	0	7331	133426	85420	1008	123378	0	552	36950	0	10048	240	133426	0	0	10783	0	0	2760	0	26687	58733			0	66580	66028	-3735	216	0	0	0	10048	0	19177	
159953																																							12044	1498	49942	0	0	849	0	1572	182874	159781	624	162361	0	1708	1956	0	20513	1200	182874	0	0	23065	0	0	1800	0	38152	121629			0	72035	70327	-5552	0	0	0	0	20513	0	46642	
159971																																							83112	34480	35010	0	30489	5287	0	55103	1108843	884896	11547	916443	0	5325	20000	0	192400	0	1108843	0	0	130046	0	0	68432	0	149107	735789			0	698226	692901	-6078	3520	0	0	0	192400	21	168920	
160360																																							11216	8925	176593	0	0	15196	0	22241	752510	672230	7692	684922	0	6892	5000	0	67588	1579	752510	0	0	42411	0	0	36092	0	161955	510275			0	525231	518339	-12494	0	0	0	0	67588	0	0	
160454																																							18381	13264	58397	0	1088	2254	0	8263	249128	228229	1499	229728	0	2980	0	0	19400	100	249128	0	0	18273	0	0	8371	650	91191	137038			0	149743	146763	-7344	0	0	0	0	19400	68	0	
160959																																							82094	14100	380434	151	0	5595	1231	32942	2429478	2042523	14752	2144032	0	35996	73023	0	285446	506	2429478	0	0	292021	0	0	5656	0	273767	1768756			0	1945229	1909233	-12737	0	0	0	13734	285446	0	3698	
161273																																							17528	13003	42636	0	3455	20892	0	48239	1639053	1379498	23910	1439566	0	19575	36158	0	199487	501	1639053	0	0	13508	0	0	188927	0	383736	995762			0	1298185	1278610	-3449	0	0	0	0	199487	3385	211305	
161602																																							4277	70345	496089	0	11457	17598	221	110535	4921721	3659881	65195	4565090	57	34017	800000	0	356574	8000	4921721	31714	31714	346645	0	0	46314	4864	895017	2764864			0	3710568	3676551	-44385	449	0	8300	0	356631	7434	490187	
162337																																							117563	30692	251658	0	5367	12829	107	28915	1290984	1183600	12683	1196283	0	21122	0	0	94701	200	1290984	0	0	88781	0	0	32678	927	268748	914852			0	864048	842926	-26958	0	0	0	0	94701	0	0	
163343																																							34586	2276	0	0	459	1124	23	2347	104187	88581	283	88864	0	1024	0	0	15323	400	104187	0	0	14323	0	0	600	94	25081	63500			0	64302	63278	0	0	0	0	0	15323	0	0	
163549																																							25530	22437	315127	555	23645	28600	240	76157	1901010	1681446	37264	1778198	0	14368	59488	0	122812	316	1901010	0	0	94189	0	0	79229	8746	331162	1350284			0	1404507	1390139	-50922	5244	0	0	0	122812	0	4590	
163857																																							12694	10588	159363	0	0	6307	0	19957	670123	581569	6408	602077	0	6204	5870	0	68046	500	670123	0	0	76515	0	0	1250	1486	158165	423404			0	441352	435148	-10219	0	0	0	8230	68046	0	24580	
164153																																							9684	1349	71832	0	416	1231	986	2535	141190	133912	1026	134938	0	602	0	0	6252	650	141190	0	0	6176	0	0	9350	517	42536	91376			0	53075	52473	-9924	103	0	0	0	6252	64	0	
164331																																							11633	4804	142164	0	24	1970	124	12329	334329	319389	360	319749	0	1201	0	0	14580	1100	334329	0	0	30339	0	0	1600	0	97219	222170			0	157218	156017	-18459	5264	0	0	0	14580	0	0	
164377																																							7490	645	26563	0	0	4364	744	10208	171103	137135	3562	155697	0	1126	15000	0	15406	0	171103	0	0	16578	0	0	0	0	11745	125390			0	122215	121089	-1172	0	0	0	0	15406	0	0	
164957																																							568	2556	12574	0	0	3435	0	1752	107335	93217	391	96608	0	937	3000	0	10727	200	107335	0	0	10831	0	0	959	0	23455	69762			0	81464	80527	-1263	5923	0	0	0	10727	0	0	
