"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
176642	0	0	0	0	0	0	3	0				0	2	0		0							0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				2	0	0	0	
177135	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
177443	0	0	0	0	0	0	15	4				0	16	3		0				0		0	0	0	0	0			0	0	3	0	0	0			0	0	0	3	0	0	0	0				0	0	13	5	
177500	0	0	0	0	0	0	0	0				0	9	9		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
177555	0	0	0	0	0	0	78	68				0	44	39		0				0		0	0	0	0	0			5	10	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
177751	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
177920	0	0	0	0	0	0	215	30		0		0	301	85		0		0	0	0	0	0	0	0	0	70			4	7	0	0	108	0			0	0	0	0	46	4	0	0	0	0		0	0	58	104	
178150	0	0	0	0	0	0	26	16				0	7	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	6	5	4	
178244	0	0	0	0	0	0	0	0				0	71	2		0				0		0	0	0	0	0			0	0	0	0	37	0			0	0	0	0	0	0	0	0				31	0	1	0	
178356	0	0	0	0	0	0	3	0				0	10	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	10	0	
178851	0	0	0	0	0	0	5	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	5	0	0	0	0	0	0				0	0	2	0	
179148	0	0	0	0	0	0	50	45				2	15	0		3				0		0	0	0	0	0			1	0	2	0	0	0			0	0	0	0	8	0	0	0				3	1	0	0	
179335	0	0	0	0	0	0	29	0				0	46	2		0							0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0				4	7	40	18	
179700	0	0	0	0	0	0	31	0		0		0	47	0		0		0	0	0	0	0	0	0	0	0			0	0	14	0	7	0			0	0	0	0	0	0	0	0	0	0		0	0	40	17	
180144	0	0	0	0	0	0	13	0				0	39	0		0							0	0	0	0			0	0	3	0	3	0			0	0	0	0	0	0	0	0				24	4	12	6	
180537	0	0	0	0	0	0	285	104				4	340	153		8							0	0	0	0			0	0	12	0	32	0			0	0	0	0	0	1	0	0				72	120	75	44	
180845	0	0	0	0	0	0	7	7				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
181963	0	0	0	0	0	0	141	133				0	17	15		0							0	0	0	0			2	0	4	0	0	0			0	0	0	0	0	0	0	3				0	0	0	1	
182951	0	0	0	0	0	0	26	15				10	114	0		109				0		0	0	0	0	0			0	0	0	0	0	0			0	0	1	1	0	0	0	0				0	0	4	0	
183668	0	0	0	0	0	0	3	0				0	28	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	28	3	
183770	0	0	0	0	0	0	211	2				1	210	0		2				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				208	208	0	0	
183958	0	0	0	0	0	0	87	11				50	59	0		18				0		50	0	0	0	0			0	1	0	0	0	0			0	0	0	3	0	0	0	0				27	7	14	15	
184656	0	0	0	0	0	0	3	0				0	4	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	3	0	0	
184759	0	0	0	0	0	0	3	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	0	3	
185251	0	0	0	0	0	0	0	0				0	3	0		3				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
185448	0	0	0	0	0	0	1	0				0	758	680		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	10	0	55	0				11	1	2	0	
185859	0	0	0	0	0	0	20	0				0	17	0		0				0		0	0	0	0	0			5	0	8	0	0	0			0	0	0	0	0	7	0	0				0	0	12	5	
186221	0	0	0	0	0	0	526	64		0		40	1200	159		227		0	0	0	0	0	0	0	0	8			0	0	16	4	0	0			0	0	0	0	0	0	0	0	0	0		796	378	18	16	
186548	0	0	0	0	0	0	0	0				0	31	0		0							0	0	31	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
186717	0	0	0	0	0	0	107	0				3	283	0		6				0		0	0	0	51	7			0	0	50	32	162	24			0	0	0	0	0	0	0	0				0	0	40	15	
186744	0	0	0	0	0	0	156	68				83	193	129		0				0		83	0	0	0	0			1	0	0	2	0	0			0	0	28	0	0	0	0	0				12	2	23	1	
187648	0	0	0	0	0	0	98	89				0	295	37		0							0	0	0	0			0	0	2	0	81	0			0	0	0	0	0	0	0	0				3	4	174	3	
187947	0	0	0	0	0	0	969	837		0		15	76	10		47		0	0	0	0	0	0	0	1	56			1	0	41	0	11	0			0	0	0	0	0	17	0	0	0	0		0	0	6	3	
188056	0	0	0	0	0	0	3	2				0	4	1		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
188177	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
188430	0	0	0	0	0	0	275	113		0		0	339	309		0		0	0	0	0	0	0	0	0	6			0	0	0	146	0	0			0	0	0	1	30	9	0	0	0	0		0	0	0	0	
188449	0	0	0	0	0	0	84	3		0		68	18	0		0		0	0	0	0	68	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	18	13	
188720	0	6	0	0	0	0	70	0				2	225	0		1				0		2	0	0	1	1			0	0	0	0	0	0			0	0	0	9	0	0	0	0				146	41	77	11	
188739	0	0	0	0	0	0	47	0				0	37	0		0				0		0	0	0	0	0			0	0	36	0	7	0			0	0	0	0	0	0	0	0				0	0	30	11	
188917	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
189129	0	0	0	0	0	0	222	166				5	97	0		22				0		0	0	0	0	0			0	0	1	1	0	0			0	0	0	0	0	0	0	8				0	12	75	29	
189950	0	0	0	0	0	0	13	1				12	0	0		0				0		12	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
190563	0	0	0	0	0	0	118	26				0	672	576		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				53	67	43	25	
190648	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
190947	0	0	0	0	0	0	25	0				2	25	0		5				0		0	0	0	0	0			0	0	0	2	0	0			0	0	0	0	0	0	0	0				20	21	0	0	
190956	0	0	0	0	0	0	0	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
191355	0	0	0	0	0	0	8	0		0		0	8	7		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	1	8	
191935	0	0	0	0	0	0	833	52				0	220	165		0				0		0	0	0	0	106			0	0	436	0	0	0			0	0	0	0	0	9	0	220				0	0	55	10	
192147	0	0	0	0	0	0	61	57		0		0	292	172		51		0	0	0	0	0	0	0	0	0			28	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		9	2	32	2	
192558	0	0	0	0	0	0	126	0		0		79	211	4		112		0	0	0	0	0	0	0	0	0			0	0	7	0	0	0			0	0	0	0	0	0	0	0	0	0		54	20	41	20	
192651	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
192857	0	0	0	0	0	0	46	22				2	3	0		3				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	19	0	0				0	0	0	3	
193162	0	0	0	0	0	0	120	68				1	250	158		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				80	49	12	2	
193537	0	0	0	0	0	0	19	12				0	133	72		0				0		0	0	0	0	0			0	0	0	0	5	0			0	0	0	0	0	0	0	0				17	5	39	2	
193649	0	0	0	0	0	0	24	2		0		1	2	0		2		0	0	0	0	0	0	0	0	0			0	0	8	0	0	0			0	0	0	0	0	5	0	0	0	0		0	4	0	4	
193809	0	0	0	0	0	0	36	1		0		0	5	0		0		0	0	0	0	0	0	0	0	0			0	0	35	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	5	0	
194440	0	0	0	0	0	0	0	0				0	23	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	23	0	
194570	0	0	0	0	0	0	0	0				0	5	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	0	
194936	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
195111	0	0	0	0	0	0	1898	108				0	3317	709		0				0		0	0	0	0	0			0	0	52	0	0	0			0	0	0	0	0	0	0	0				2607	1735	1	3	
195157	0	0	0	0	0	0	0	0				0	12	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				12	0	0	0	
195456	0	0	0	0	0	0	39	0				13	60	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	3	55	23	
196752	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
196800	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
197142	3	1	0	0	0	0	16	0				0	24	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	5	0	1				11	4	10	5	
197254	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
197302	0	0	0	0	0	0	29	28				1	195	0		4				0		0	0	0	0	0			0	0	0	0	0	0			0	0	191	0	0	0	0	0				0	0	0	0	
197478	0	0	0	480			6507		4371	593	0	133	32799		0	0	11393	4902	0	0	450	0	0	0	138	26	0	450	101	0	69	8	14	0		0	0	13	10413	0	0	35	5838	329	0	0	0	0	0	0	0	
197759	0	0	0	0	0	0	21	2				0	67	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	17	0	0	66	0				0	2	1	0	
198073	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
198149	0	156	0	0	0	0	169	1				12	13	0		13				0		3	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
198251	0	0	0	0	0	0	74	0				0	0	0		0							0	0	0	0			0	0	74	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
198961	0	0	0	0	0	0	17	10				0	144	140		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	7	
199137	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
199351	0	0	0	0	0	0	40	0				27	212	0		0				0		0	0	0	0	0			0	0	0	0	205	0			0	0	0	0	0	13	0	0				7	0	0	0	
199436	0	0	0	0	0	0	6	1				0	59	0		0							0	0	0	0			0	0	0	0	0	1			0	0	0	0	0	0	0	0				6	0	52	5	
199463	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
200378	0	0	0	0	0	0	526	367		0		0	21260	20147		0		0	0	0	0	0	0	0	0	2			0	0	0	4	672	0			0	0	0	0	5	5	171	2	0	0		265	145	0	1	
200435	5	2	0	0	0	0	121	15		0		39	808	0		151		0	0	0	0	0	0	0	0	0			0	0	26	21	0	0			0	0	574	1	0	2	0	0	0	0		55	10	23	5	
201254	0	0	0	0	0	0	84	1				10	61	0		6				0		0	0	0	0	0			0	0	0	3	0	0			0	0	0	6	55	0	0	64				0	0	0	0	
201834	0	0	0	0	0	0	157	120		0		0	109	109		0		0	0	0	0	0	0	0	0	0			0	0	0	5	0	0			0	0	0	0	0	0	0	32	0	0		0	0	0	0	
202514	0	0	0	0	0	0	13	5				0	50	11		0							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				19	5	20	2	
202541	0	0	0	0	0	0	0	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	0	0	
202907	0	49	0	0	0	0	8485	187		0		67	13762	598		0		0	0	0	0	0	0	0	11	0			0	0	106	8	418	8			0	0	19	0	19	105	0	0	0	0		5409	3573	7280	4390	
203043	0	0	0	0	0	0	11	0		0		8	272	4		61		0	0	0	0	0	4	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	207	3	
203052	0	0	0	0	0	0	7	0				0	6	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	7	0	0	
203575	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
204004	0	0	0	0	0	0	1159	441		0		28	8425	5179		221		0	0	0	0	0	0	0	3	49			0	0	145	39	24	0			0	0	0	0	2266	266	707	7	0	0		0	0	25	184	
204237	0	0	0	3	0	0	561	33				0	19	0		0							0	0	0	3			3	10	6	3	0	0			0	0	0	497	0	0	0	0				0	4	16	2	
204826	0	0	0	0	0	0	33	0				0	25	0		0				0		0	0	0	0	0			0	0	20	0	3	0			0	0	0	0	0	0	0	0				0	1	22	12	
205243	0	0	0	0	0	0	189	0				0	240	0		0				0		0	0	0	0	0			23	4	80	0	12	0			0	0	0	2	0	0	0	0				59	52	146	51	
205346	0	0	0	0	0	0	29	0				0	0	0		0				0		0	0	0	0	0			0	0	29	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
205458	0	0	0	0	0	0	16	0				14	3	0		3				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
205542	0	35	0	0	0	0	35	0				0	35	0		33				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	0	0	
206156	0	0	0	0	0	0	360	0				3	227	0		9				0		0	0	0	0	0			0	0	29	0	1	0			0	0	0	0	217	252	0	76				0	0	0	0	
206174	0	0	0	0	0	0	5	5				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
206473	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
206772	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
206950	0	0	0	0	0	0	4	0				0	15	6		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	9	2	
207041	0	0	0	0	0	0	28	0				14	33	0		21							0	0	0	0			0	0	0	0	0	0			3	0	0	0	0	0	0	0				0	2	9	12	
207050	0	0	0	0	0	0	22	0				0	96	13		0				0		0	0	0	0	4			0	0	0	0	0	0			0	0	0	1	0	0	0	0				0	0	83	17	
207452	0	0	0	0	0	0	65	49				0	52	26		0							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	26	15	
207470	0	0	0	0	0	0	1	0				1	17	0		17							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
207555	0	0	0	0	19	0	447	357				0	166	124		0				0		0	0	0	0	0			0	0	0	0	0	0			0	28	0	0	0	0	0	0				23	62	0	0	
207845	0	0	0	0	0	0	63	9				2	75	0		2				0		0	0	0	0	37			68	13	2	0	0	0			0	0	0	0	0	0	0	0				3	0	2	0	
207872	0	0	0	0	2604	64	76	1				0	2678	10		0				0		0	0	0	0	10			0	0	0	0	0	0			0	1	0	0	64	0	0	0				0	0	0	0	
208057	0	0	0	0	0	0	947	584		0		0	1184	752		0		0	0	0	0	0	0	0	0	0			0	0	12	4	0	90			0	0	0	0	342	342	0	0	0	0		0	5	0	0	
208244	0	73	2312	817			9052		2429	0	0	1017	55261		0	0	38616	0	0	0	0	83	49	0	336	509	0	0	0	0	412	114	314	74		0	135	2	0	155	791	358	2679	109	0	0	0	2171	1359	7833	1615	
208347	0	0	0	0	0	0	21	0				1	49	0		1				0		0	0	0	0	0			0	0	18	0	48	0			0	0	0	0	0	0	0	0				0	2	0	0	
208440	0	0	0	0	0	0	4	2				2	2	0		2				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
208459	0	0	0	0	0	0	229	229				0	165	165		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
208570	0	0	0	0	0	0	33	0				9	0	0		0				0		0	0	0	0	0			0	0	13	0	0	0			0	11	0	0	0	0	0	0				0	0	0	0	
208655	0	0	0	0	0	0	221	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	219				0	0	3	1	
208972	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
209148	0	0	0	0	0	0	86	0		0		0	51	0		0		0	0	0	0	0	0	0	34	0			0	0	4	0	0	0			0	0	0	0	0	80	0	0	0	0		0	0	17	2	
209362	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
209559	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
209858	0	0	0	0	0	0	24	0				0	376	345		8				0		0	0	0	0	0			0	0	19	5	23	0			0	0	0	0	0	0	0	0				0	0	0	0	
210238	0	0	0	0	0	0	146	1				0	82	27		0				0		0	0	0	0	0			0	0	5	6	1	0			0	12	0	3	0	103	0	0				0	4	54	12	
210256	0	0	0	0	0	0	1	0				0	20	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	16	1	
210434	0	0	0	0			2982		141	0	0	60	5648		0	0	15	0	0	0	10	0	0	0	0	140	0	0	0	0	2346	16	984	80		0	0	0	0	0	0	0	4436	0	0	0	0	0	0	133	279	
211114	0	0	0	0	0	0	4	0				0	19	0		0							0	0	0	0			0	1	0	0	0	0			0	0	0	0	0	0	0	0				0	0	19	3	
211271	0	0	0	0	0	0	110	0		0		0	10	0		0		0	0	0	0	0	0	0	0	2			0	0	108	0	10	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
211338	0	13	0	0	0	0	59	0				7	141	0		14							0	0	0	0			0	0	2	2	15	0			0	0	0	0	0	0	0	0				83	8	29	27	
211851	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
212018	0	0	0	0	0	0	54	8		0		0	412	0		0		0	0	0	0	0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	412	45	
212344	0	0	0	0	0	0	42	0				34	11	0		0				0		34	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	7	1	1	
212522	0	0	0	0	0	0	205	5		0		1	794	42		0		0	0	0	0	0	0	0	89	0			112	53	12	1	118	12			0	0	0	0	80	80	0	2	0	0		22	3	319	48	
212577	0	0	0	0	2369	263	951	154		0		0	4883	1560		0		0	0	0	0	0	0	0	3	32			0	0	98	0	66	0			0	0	0	164	290	0	0	0	0	0		130	81	465	159	
213471	0	0	0	0	0	0	3	0				0	38	0		0				0		0	0	0	0	0			0	0	3	0	38	0			0	0	0	0	0	0	0	0				0	0	0	0	
213538	0	0	0	0	0	0	28	11				1	15	0		1							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	10	0	0				1	1	13	5	
213912	0	0	0	0	0	0	0	0				0	2	0		2							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
213958	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
214106	0	0	0	0	0	0	124	32		0		0	478	116		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	1			0	0	0	0	9	0	0	0	0	0		0	0	352	92	
214414	0	105	0	6	0	0	310	18		0		0	330	0		0		0	0	0	0	0	0	0	0	2			0	9	25	0	0	0			0	0	0	0	0	0	0	0	0	0		114	22	216	123	
214722	0	0	0	0	0	0	47	7		0		0	140	0		0		0	0	0	0	0	0	0	0	5			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	140	35	
214807	0	0	0	0	0	0	2000	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	2000	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
214843	0	0	0	0	0	0	19	15				0	40	40		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	4	
215345	0	0	0	0	0	0	4	0				2	42	5		22				22		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	1	8	1	
215653	0	0	0	0	0	0	6	0				0	24	10		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	5	14	1	
215662	0	9	0	0	0	0	83	61		0		2	195	140		37		0	0	0	0	0	0	0	0	0			14	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	4	11	
215710	0	0	0	0	0	0	74	0				0	37	0		0				0		0	0	0	0	0			0	0	56	0	19	0			0	0	0	0	0	0	0	0				0	2	18	16	
216164	0	0	0	0	0	0	30	18				0	34	15		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	19	12	
216230	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				0	0	0	0	
216922	235	36	0	10	0	0	2845	1094		0		40	7575	5398		138		0	0	138	0	40	0	0	2	79			491	88	275	6	0	0			0	8	120	269	24	104	0	698	0	0		27	6	1140	132	
217059	0	0	0	0	0	0	30	4		0		19	168	0		167		0	0	167	0	19	0	0	0	0			0	0	0	4	0	0			0	0	0	0	0	0	0	0	0	0		0	0	1	3	
218131	0	0	0	0	0	0	8	0				0	36	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	36	8	
218261	0	0	0	0	0	0	4	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	4	
218850	0	0	0	0	0	0	14	1				0	12	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	11	1	2	
218878	0	0	0	0	0	0	18	0				0	78	18		0							0	0	0	0			0	0	8	0	0	0			0	0	0	0	54	8	0	0				6	0	0	2	
219044	0	0	0	0	0	0	0	0				0	6	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	0	0	0	
219651	0	0	0	0	0	0	125	49				0	408	407		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	76	
219679	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
220059	0	0	0	0	0	0	33	0				0	118	0		0				0		0	0	0	0	9			0	0	0	0	0	0			0	0	0	0	0	0	0	0				14	3	104	21	
220527	0	0	0	0	0	0	282	40		0		0	579	129		0		0	0	0	0	0	0	0	0	79			0	0	52	0	0	0			0	0	0	0	0	0	0	5	0	0		0	0	450	106	
220844	0	0	0	0	0	0	14	14				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
220974	0	0	0	0	0	0	130	60				0	67	15		0				0		0	0	0	0	0			0	0	10	6	0	5			0	0	17	40	0	0	0	0				25	12	5	2	
221775	0	0	0	0	0	0	73	5				0	0	0		0							0	0	0	4			0	0	46	0	0	0			0	5	0	13	0	0	0	0				0	0	0	0	
222156	0	0	0	0	0	0	56	8				0	23	0		0							0	0	0	0			0	0	29	0	0	0			0	0	0	0	0	0	0	0				0	0	23	19	
222558	0	0	0	0	0	0	119	60				57	43	0		0				0		0	0	0	0	0			0	0	0	0	0	0			43	1	0	0	0	0	0	0				0	0	0	1	
222754	0	0	0	0	0	0	4	0				0	297	297		0				0		0	0	0	0	0			0	0	0	4	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
223322	0	0	0	0	0	0	181	4		0		0	1600	1246		0		0	0	0	0	0	0	0	0	0			0	0	7	0	0	0			0	0	0	0	0	0	0	0	0	0		2	0	352	170	
223452	0	0	0	0	0	0	14	0				5	11	0		11				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	9	0	0	
223751	0	0	0	0	0	0	4	0				1	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	3	
223845	0	0	0	0	0	0	77	0				0	120	0		0				0		0	0	0	0	0			0	0	69	0	19	0			0	0	0	0	0	0	0	0				94	3	7	5	
224954	0	0	0	0	0	0	1	0				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
225054	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
225157	0	0	0	0	0	0	9	0				0	12	0		0				0		0	0	0	0	0			0	1	0	0	0	0			0	0	0	1	12	7	0	0				0	0	0	0	
225559	0	0	0	0	0	0	77	15				0	103	0		0				0		0	0	0	0	1			0	0	0	0	0	0			0	0	0	0	0	15	0	0				8	0	95	46	
225942	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
226949	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
227151	0	0	0	0	0	0	29	3				12	49	12		19				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	4	0	0	0	0				1	0	17	10	
227357	0	0	0	0	0	0	0	0				0	16	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				16	0	0	0	
227656	0	0	0	0	0	0	7	0				0	0	0		0							0	0	0	0			0	0	6	0	0	0	0		0	0	0	0	0	0	0	0				0	1	0	0	
227777	0	0	0	0	0	0	1	0				0	28	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	28	1	
