IDRSSD,RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD9106,RIADA220,RIADA251,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJJ33
760957.0,71.0,0.0,0.0,1111.0,210.0,0.0,,,1.0,,54.0,0.0,,0.0,432.0,859.0,57.0,9.0,361.0,883.0,1291.0,24.0,465.0,12.0,,0.0,,,57.0,-17.0,-20.0,-3.0,0.0,-17.0,448.0,313.0,31.0,45.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,139.0,,43.0,59.0,,0.0,,0.0,48.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-17.0,0.0,,,,,280.0,36.0,-20.0,0.0,0.0,0.0,53.0
761244.0,47.0,0.0,0.0,5969.0,611.0,0.0,130.0,,130.0,,124.0,22.0,,0.0,2437.0,4227.0,852.0,373.0,989.0,3070.0,6664.0,449.0,1731.0,85.0,,0.0,,,350.0,1487.0,1919.0,432.0,38.0,1487.0,2253.0,2439.0,79.0,165.0,,12.0,0.0,18.0,,,,,,0.0,,,false,0.0,536.0,,42.0,46.0,,7.0,,-2.0,422.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1487.0,0.0,,,,,1643.0,582.0,1919.0,0.0,27.0,7.0,90.0
761459.0,96.0,0.0,0.0,2418.0,386.0,0.0,440.0,,456.0,,54.0,1.0,,0.0,619.0,2476.0,183.0,55.0,381.0,1406.0,3095.0,260.0,890.0,40.0,,0.0,,,109.0,931.0,1252.0,321.0,0.0,931.0,213.0,1335.0,54.0,30.0,,4.0,0.0,16.0,,,,,,0.0,,,false,0.0,28.0,,71.0,287.0,,0.0,,0.0,112.0,0.0,26.0,,,,,,,,,,,,,0.0,,,,,,0.0,931.0,85.0,,,,,288.0,120.0,1253.0,-1.0,0.0,0.0,0.0
761543.0,777.0,0.0,0.0,5186.0,985.0,1.0,1132.0,,1132.0,,152.0,0.0,,0.0,2228.0,3289.0,312.0,57.0,683.0,2248.0,5517.0,25.0,1371.0,57.0,,71.0,,,194.0,1002.0,1294.0,292.0,6.0,1002.0,1045.0,1911.0,98.0,279.0,,24.0,0.0,89.0,,,,,,0.0,,,false,0.0,113.0,,68.0,61.0,,0.0,,0.0,163.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1002.0,132.0,,,,,676.0,293.0,1293.0,1.0,0.0,3.0,60.0
761806.0,217981.0,-9826.0,0.0,789327.0,320343.0,0.0,0.0,,31274.0,,18353.0,4355.0,,2678.0,378383.0,574979.0,105700.0,16185.0,76353.0,330908.0,953362.0,7786.0,187649.0,4125.0,,2108.0,40243.0,0.0,57712.0,222847.0,294445.0,71598.0,28676.0,222847.0,108008.0,328774.0,12514.0,34902.0,174.0,4352.0,323.0,-747.0,3114.0,,,,,0.0,1201.0,0.0,false,0.0,928.0,,2245.0,126944.0,0.0,834.0,0.0,0.0,79981.0,0.0,9194.0,0.0,46.0,1467.0,2282.0,1450.0,383.0,0.0,,-64.0,0.0,0.0,0.0,0.0,,,,,,0.0,222847.0,,3980.0,7438.0,403.0,4364.0,66511.0,16638.0,294445.0,0.0,,,45500.0
761833.0,100.0,0.0,0.0,2492.0,990.0,0.0,,,0.0,,11.0,0.0,,0.0,776.0,2077.0,992.0,46.0,1044.0,2574.0,2853.0,272.0,1362.0,60.0,,0.0,0.0,0.0,168.0,15.0,15.0,0.0,0.0,15.0,217.0,1263.0,11.0,8.0,0.0,6.0,0.0,812.0,,,,,,0.0,0.0,,false,0.0,22.0,,69.0,3.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,15.0,,,,,,601.0,67.0,15.0,0.0,,,480.0
761851.0,214.0,0.0,0.0,4274.0,349.0,212.0,1528.0,,1528.0,,756.0,155.0,,0.0,2329.0,3405.0,249.0,169.0,473.0,2604.0,5734.0,19.0,1438.0,76.0,,0.0,,,617.0,1057.0,1057.0,0.0,23.0,1057.0,454.0,1782.0,756.0,40.0,,61.0,0.0,15.0,,,,,,0.0,,,true,18.0,143.0,,62.0,195.0,,0.0,,0.0,65.0,0.0,76.0,,,,,,,,,,,,,0.0,,,,,,0.0,1057.0,607.0,,,,,870.0,598.0,1050.0,7.0,0.0,0.0,0.0
761954.0,186.0,0.0,0.0,2601.0,259.0,0.0,233.0,,233.0,,52.0,0.0,,0.0,825.0,2152.0,303.0,92.0,610.0,1745.0,2977.0,100.0,957.0,46.0,,0.0,,,161.0,665.0,665.0,0.0,0.0,665.0,704.0,1333.0,0.0,89.0,,9.0,0.0,59.0,,,,,,0.0,,,true,0.0,72.0,,206.0,9.0,,0.0,,0.0,152.0,0.0,17.0,,,,,,,,,,,,,0.0,,,,,,0.0,665.0,1.0,,,,,396.0,153.0,665.0,0.0,0.0,0.0,45.0
762045.0,115.0,0.0,0.0,3050.0,546.0,0.0,,,243.0,,1.0,0.0,,0.0,1187.0,2033.0,148.0,36.0,346.0,1351.0,3220.0,132.0,896.0,32.0,,0.0,,,109.0,706.0,743.0,37.0,0.0,706.0,543.0,1670.0,0.0,284.0,,37.0,0.0,22.0,,,,,,0.0,,,true,0.0,48.0,,0.0,0.0,,0.0,,0.0,90.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,706.0,342.0,,,,,362.0,84.0,715.0,28.0,0.0,0.0,115.0
762447.0,8367.0,11.0,0.0,77739.0,24295.0,17.0,3630.0,,5205.0,,2719.0,3.0,,0.0,30466.0,57062.0,12400.0,3137.0,13343.0,46400.0,87528.0,2376.0,23063.0,1031.0,,2056.0,2314.0,0.0,7440.0,18168.0,23878.0,5710.0,958.0,18168.0,7571.0,39592.0,1935.0,8423.0,1065.0,571.0,0.0,608.0,0.0,,,,,0.0,0.0,0.0,false,0.0,1076.0,,736.0,3367.0,0.0,135.0,0.0,68.0,8452.0,0.0,2554.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,18168.0,,1745.0,420.0,181.0,791.0,6967.0,2339.0,23464.0,414.0,,,-391.0
762474.0,10660.0,-113.0,0.0,41336.0,3574.0,0.0,0.0,,25.0,,138.0,0.0,,0.0,23964.0,21770.0,6676.0,483.0,4319.0,20142.0,45734.0,1601.0,10870.0,455.0,,0.0,,,4932.0,1725.0,2020.0,295.0,0.0,1725.0,12008.0,24375.0,0.0,2169.0,,493.0,0.0,1040.0,,,,,,0.0,,,false,34.0,1320.0,,1644.0,522.0,,2498.0,,-67.0,2721.0,0.0,21.0,,,,,,,,,31.0,,0.0,,0.0,,,,,,0.0,1725.0,3985.0,,,,,5124.0,2026.0,2020.0,0.0,0.0,1.0,6171.0
762773.0,93.0,0.0,0.0,3596.0,1.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1018.0,3291.0,386.0,41.0,990.0,3212.0,4309.0,705.0,1500.0,75.0,,0.0,,,722.0,327.0,465.0,138.0,0.0,327.0,2935.0,659.0,0.0,0.0,,8.0,0.0,6.0,,,,,,0.0,,,false,1.0,0.0,,0.0,0.0,,64.0,,0.0,275.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,327.0,0.0,,,,,838.0,87.0,465.0,0.0,0.0,0.0,0.0
763211.0,113.0,-26.0,0.0,1516.0,164.0,4.0,,,11.0,,431.0,0.0,,0.0,1340.0,942.0,204.0,46.0,360.0,1049.0,2282.0,31.0,550.0,27.0,,246.0,,,75.0,99.0,90.0,-9.0,11.0,99.0,454.0,826.0,215.0,93.0,,15.0,0.0,0.0,,,,,,0.0,,,false,0.0,61.0,,91.0,194.0,,0.0,,81.0,77.0,0.0,64.0,,,,,,,,,,,,,0.0,,,,,,0.0,99.0,107.0,,,,,535.0,246.0,90.0,0.0,0.0,0.0,-19.0
763677.0,3995.0,0.0,0.0,9595.0,527.0,0.0,0.0,,21.0,,2109.0,0.0,,522.0,8294.0,9761.0,2237.0,395.0,2953.0,9569.0,18055.0,1354.0,5426.0,260.0,,65.0,,,1190.0,1564.0,2094.0,530.0,21.0,1564.0,4140.0,4484.0,72.0,644.0,,19.0,0.0,90.0,,,,,,0.0,,,false,73.0,350.0,,589.0,4389.0,,5.0,,0.0,1047.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1564.0,1345.0,,,,,1723.0,522.0,2094.0,0.0,0.0,178.0,335.0
763930.0,186.0,0.0,0.0,9347.0,1831.0,0.0,241.0,,250.0,,85.0,0.0,,0.0,3329.0,7535.0,932.0,304.0,2213.0,5164.0,10864.0,766.0,2611.0,128.0,,0.0,,,340.0,2372.0,3153.0,781.0,10.0,2372.0,1798.0,4788.0,50.0,78.0,,13.0,0.0,356.0,,,,,,0.0,,,false,66.0,614.0,,194.0,459.0,,0.0,,18.0,252.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,2372.0,40.0,,,,,2240.0,785.0,3153.0,0.0,0.0,2.0,150.0
764030.0,54939.0,0.0,0.0,298644.0,63311.0,0.0,1254.0,,27621.0,,722.0,4749.0,,0.0,122335.0,207117.0,65855.0,7782.0,49330.0,144106.0,329452.0,12637.0,78982.0,2777.0,,0.0,3104.0,1057.0,12110.0,81782.0,107754.0,25972.0,3244.0,81782.0,60170.0,142640.0,330.0,20573.0,0.0,518.0,177.0,28440.0,0.0,,,,,0.0,572.0,0.0,false,0.0,4902.0,,6416.0,5766.0,0.0,11932.0,0.0,-15.0,16965.0,0.0,3684.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,-286.0,0.0,0.0,0.0,0.0,,,,,,0.0,81782.0,,2574.0,441.0,547.0,4220.0,34393.0,8269.0,107761.0,-7.0,,,21105.0
764058.0,1635.0,0.0,0.0,8603.0,2509.0,0.0,0.0,,3.0,,1112.0,0.0,,0.0,4285.0,6613.0,433.0,175.0,1710.0,6062.0,10898.0,283.0,3570.0,115.0,,67.0,,,715.0,984.0,984.0,0.0,3.0,984.0,1963.0,4110.0,182.0,83.0,,37.0,0.0,0.0,,,,,,0.0,,,true,0.0,18.0,,163.0,700.0,,40.0,,0.0,216.0,0.0,67.0,,,,,,,,,,,,,0.0,,,,,,0.0,984.0,663.0,,,,,1594.0,243.0,984.0,0.0,2.0,0.0,0.0
764067.0,73.0,0.0,0.0,1644.0,276.0,0.0,105.0,,113.0,,83.0,0.0,,0.0,538.0,1466.0,214.0,89.0,358.0,951.0,2004.0,9.0,518.0,27.0,,1.0,,,75.0,699.0,699.0,0.0,8.0,699.0,390.0,594.0,83.0,33.0,,8.0,0.0,0.0,,,,,,0.0,,,true,0.0,271.0,,0.0,260.0,,0.0,,0.0,122.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,699.0,9.0,,,,,243.0,179.0,699.0,0.0,0.0,3.0,30.0
764142.0,18.0,0.0,0.0,1017.0,206.0,0.0,155.0,,158.0,,113.0,0.0,,0.0,304.0,1100.0,147.0,40.0,293.0,1013.0,1404.0,25.0,589.0,27.0,,7.0,,,131.0,254.0,257.0,3.0,2.0,254.0,228.0,346.0,112.0,21.0,,25.0,0.0,9.0,,,,,,0.0,,,true,0.0,79.0,,58.0,166.0,,15.0,,0.0,75.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,254.0,21.0,,,,,207.0,30.0,234.0,23.0,0.0,8.0,0.0
764151.0,2.0,0.0,0.0,411.0,107.0,46.0,37.0,,37.0,,17.0,0.0,,0.0,77.0,540.0,84.0,61.0,179.0,427.0,617.0,124.0,214.0,11.0,,0.0,,,34.0,197.0,197.0,0.0,0.0,197.0,105.0,52.0,17.0,2.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,110.0,,19.0,0.0,,0.0,,0.0,23.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,197.0,0.0,,,,,49.0,24.0,197.0,0.0,0.0,0.0,0.0
764816.0,15.0,0.0,0.0,3986.0,363.0,3.0,,,0.0,,9.0,0.0,,0.0,1200.0,2901.0,624.0,236.0,913.0,2898.0,4101.0,23.0,1621.0,77.0,,15.0,,,364.0,562.0,562.0,0.0,0.0,562.0,1956.0,892.0,8.0,49.0,,15.0,0.0,0.0,,,,,,0.0,,,true,0.0,775.0,,11.0,54.0,,0.0,,2.0,370.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,562.0,70.0,,,,,846.0,205.0,562.0,0.0,0.0,16.0,65.0
765318.0,20.0,0.0,0.0,2461.0,445.0,33.0,,,9.0,,0.0,0.0,,16.0,849.0,1933.0,496.0,282.0,724.0,1828.0,2782.0,179.0,893.0,48.0,,0.0,,,211.0,601.0,601.0,0.0,9.0,601.0,630.0,1129.0,0.0,131.0,,5.0,0.0,0.0,,,,,,0.0,,,true,24.0,224.0,,104.0,0.0,,0.0,,25.0,162.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,601.0,27.0,,,,,438.0,233.0,601.0,0.0,0.0,11.0,0.0
765354.0,27.0,0.0,0.0,762.0,61.0,65.0,,,52.0,,62.0,0.0,,0.0,388.0,1079.0,82.0,46.0,286.0,911.0,1467.0,267.0,528.0,33.0,,0.0,0.0,0.0,97.0,250.0,250.0,0.0,5.0,250.0,229.0,334.0,62.0,125.0,0.0,4.0,0.0,0.0,,,,,,0.0,0.0,,true,0.0,86.0,,221.0,86.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,250.0,,,,,,129.0,107.0,250.0,0.0,,,0.0
765505.0,2788.0,1.0,0.0,13175.0,861.0,20.0,0.0,,437.0,,643.0,0.0,,0.0,5947.0,9017.0,1181.0,294.0,2520.0,8053.0,14964.0,76.0,4670.0,140.0,,0.0,1873.0,0.0,863.0,1199.0,1473.0,274.0,0.0,1199.0,2929.0,8879.0,27.0,82.0,0.0,111.0,0.0,50.0,0.0,,,,,0.0,0.0,0.0,false,0.0,69.0,,203.0,736.0,0.0,36.0,0.0,0.0,785.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,1199.0,,224.0,28.0,0.0,42.0,869.0,335.0,1473.0,0.0,,,673.0
765662.0,93.0,0.0,0.0,1220.0,191.0,0.0,,,73.0,,237.0,0.0,,0.0,561.0,1535.0,172.0,58.0,267.0,663.0,2096.0,47.0,341.0,15.0,,7.0,,,55.0,1044.0,1044.0,0.0,2.0,1044.0,524.0,313.0,197.0,65.0,,21.0,0.0,0.0,,,,,,0.0,,,true,0.0,119.0,,2.0,569.0,,0.0,,0.0,114.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1044.0,171.0,,,,,156.0,69.0,1044.0,0.0,0.0,0.0,0.0
765877.0,34.0,0.0,0.0,1117.0,164.0,53.0,40.0,,55.0,,20.0,1.0,,0.0,409.0,902.0,69.0,11.0,230.0,663.0,1311.0,6.0,386.0,14.0,,0.0,,,47.0,247.0,294.0,47.0,3.0,247.0,508.0,260.0,20.0,18.0,,6.0,0.0,0.0,,,,,,0.0,,,false,0.0,130.0,,54.0,54.0,,0.0,,7.0,51.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,247.0,16.0,,,,,143.0,198.0,293.0,1.0,0.0,0.0,15.0
766052.0,18.0,0.0,0.0,981.0,32.0,202.0,66.0,,67.0,,25.0,0.0,,0.0,554.0,1036.0,74.0,28.0,213.0,547.0,1590.0,105.0,311.0,18.0,,0.0,,,23.0,551.0,551.0,0.0,0.0,551.0,310.0,513.0,25.0,113.0,,1.0,0.0,0.0,,,,,,0.0,,,true,0.0,59.0,,221.0,55.0,,0.0,,0.0,46.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,551.0,0.0,,,,,377.0,46.0,551.0,0.0,0.0,0.0,12.0
766164.0,5308.0,0.0,0.0,91391.0,61805.0,0.0,914.0,,8255.0,,4556.0,71.0,,0.0,13504.0,88399.0,15012.0,1727.0,24788.0,89141.0,101903.0,4903.0,54018.0,1535.0,,0.0,1352.0,0.0,7611.0,6827.0,8272.0,1445.0,13.0,6827.0,2081.0,19113.0,25.0,1076.0,3.0,232.0,0.0,-192.0,0.0,,,,,0.0,0.0,0.0,false,0.0,137.0,,16.0,734.0,0.0,116.0,0.0,45.0,11748.0,0.0,2724.0,0.0,1568.0,0.0,0.0,0.0,,,,75.0,0.0,102.0,0.0,0.0,,,,,,0.0,6827.0,,171.0,224.0,58.0,1274.0,5176.0,592.0,8319.0,-47.0,,,5951.0
767152.0,8.0,0.0,0.0,414.0,12.0,59.0,,,20.0,,16.0,0.0,,0.0,152.0,398.0,63.0,54.0,126.0,298.0,550.0,25.0,145.0,10.0,,0.0,0.0,0.0,27.0,132.0,163.0,31.0,0.0,132.0,208.0,139.0,11.0,48.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,false,0.0,35.0,,36.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,132.0,,,,,,78.0,18.0,163.0,0.0,,,0.0
767246.0,2.0,0.0,0.0,242.0,80.0,8.0,24.0,,26.0,,3.0,0.0,,0.0,96.0,183.0,8.0,3.0,82.0,184.0,279.0,23.0,97.0,7.0,,1.0,,,5.0,6.0,7.0,1.0,0.0,6.0,73.0,36.0,3.0,1.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,27.0,,0.0,3.0,,0.0,,0.0,5.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,6.0,0.0,,,,,65.0,27.0,7.0,0.0,0.0,0.0,0.0
767255.0,151.0,0.0,0.0,2722.0,397.0,0.0,212.0,,263.0,,2.0,0.0,,0.0,1071.0,2092.0,388.0,185.0,460.0,1460.0,3163.0,189.0,925.0,34.0,,6.0,,,75.0,1003.0,1003.0,0.0,22.0,1003.0,583.0,1361.0,2.0,413.0,,4.0,0.0,0.0,,,,,,0.0,,,true,0.0,118.0,,0.0,246.0,,0.0,,0.0,202.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1003.0,192.0,,,,,228.0,81.0,1003.0,0.0,0.0,1.0,17.0
767554.0,89.0,0.0,0.0,1029.0,74.0,8.0,,,0.0,,227.0,-1.0,,0.0,612.0,1057.0,595.0,54.0,616.0,1792.0,1669.0,90.0,944.0,50.0,,0.0,,,232.0,-140.0,-140.0,0.0,0.0,-140.0,395.0,499.0,109.0,53.0,,6.0,-8.0,380.0,,,,,,0.0,,,true,0.0,61.0,,17.0,293.0,,0.0,,0.0,140.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-140.0,182.0,,,,,167.0,121.0,-140.0,0.0,0.0,29.0,0.0
767572.0,28.0,0.0,0.0,463.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,303.0,284.0,20.0,0.0,114.0,229.0,587.0,76.0,106.0,5.0,,0.0,,,9.0,57.0,75.0,18.0,0.0,57.0,373.0,90.0,0.0,0.0,,6.0,0.0,0.0,,,,,,0.0,,,false,0.0,0.0,,0.0,42.0,,0.0,,0.0,20.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,57.0,52.0,,,,,146.0,77.0,75.0,0.0,0.0,0.0,0.0
767611.0,14.0,0.0,0.0,991.0,52.0,6.0,,,0.0,,280.0,0.0,,0.0,336.0,1335.0,220.0,53.0,380.0,1179.0,1671.0,59.0,692.0,33.0,,0.0,25.0,0.0,107.0,342.0,361.0,19.0,0.0,342.0,626.0,213.0,218.0,73.0,0.0,2.0,0.0,0.0,,,,,,0.0,0.0,,false,0.0,100.0,,136.0,197.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,342.0,,,,,,145.0,79.0,361.0,0.0,,,15.0
767732.0,302.0,0.0,0.0,5106.0,643.0,297.0,188.0,,322.0,,305.0,0.0,,0.0,676.0,6425.0,1078.0,424.0,1424.0,4602.0,7101.0,839.0,2714.0,120.0,,0.0,,,464.0,2294.0,2901.0,607.0,134.0,2294.0,766.0,3020.0,89.0,21.0,,8.0,0.0,0.0,,,,,,0.0,,,false,0.0,355.0,,152.0,394.0,,0.0,,0.0,653.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,2294.0,0.0,,,,,235.0,118.0,2901.0,0.0,0.0,1.0,0.0
767974.0,8257.0,0.0,0.0,25996.0,8177.0,0.0,0.0,,0.0,,26.0,150.0,,0.0,17010.0,12109.0,798.0,546.0,3304.0,7313.0,29119.0,2782.0,3417.0,105.0,,0.0,,,592.0,3630.0,4357.0,727.0,0.0,3630.0,5586.0,12172.0,0.0,1408.0,,165.0,0.0,258.0,,,,,,0.0,,,false,0.0,61.0,,0.0,0.0,,-258.0,,0.0,252.0,0.0,0.0,,,,,,,,,0.0,,0.0,,0.0,,,,,,0.0,3630.0,440.0,,,,,5746.0,1159.0,4357.0,0.0,0.0,0.0,1237.0
768074.0,4948.0,0.0,0.0,16999.0,112.0,0.0,0.0,,404.0,,868.0,0.0,,0.0,10766.0,8910.0,837.0,67.0,3177.0,10829.0,19676.0,486.0,6498.0,137.0,,0.0,,,1123.0,-632.0,-907.0,-275.0,0.0,-632.0,6796.0,8819.0,126.0,362.0,,127.0,0.0,0.0,,,,,,0.0,,,false,0.0,868.0,,221.0,975.0,,0.0,,0.0,675.0,0.0,31.0,,,,,,,,,,,,,0.0,,,,,,0.0,-632.0,827.0,,,,,2812.0,1817.0,-907.0,0.0,42.0,53.0,-175.0
768458.0,93.0,0.0,0.0,1347.0,189.0,356.0,,,3.0,,59.0,0.0,,0.0,282.0,1817.0,141.0,30.0,414.0,1175.0,2099.0,145.0,629.0,35.0,,0.0,1.0,0.0,132.0,783.0,783.0,0.0,0.0,783.0,311.0,829.0,41.0,12.0,8.0,5.0,0.0,0.0,,,,,,0.0,0.0,,true,0.0,15.0,,183.0,4.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,783.0,,,,,,55.0,121.0,783.0,0.0,,,0.0
768476.0,11.0,0.0,0.0,677.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,341.0,388.0,19.0,11.0,269.0,752.0,729.0,8.0,431.0,22.0,,0.0,,,52.0,-273.0,-273.0,0.0,0.0,-273.0,624.0,37.0,0.0,2.0,,6.0,0.0,0.0,,,,,,0.0,,,false,0.0,16.0,,0.0,38.0,,0.0,,0.0,8.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-273.0,165.0,,,,,128.0,35.0,-273.0,0.0,0.0,0.0,-72.0
768953.0,175.0,11.0,0.0,1514.0,319.0,88.0,310.0,,310.0,,2075.0,18.0,,0.0,2300.0,2002.0,588.0,15.0,308.0,1568.0,4302.0,66.0,903.0,33.0,,1.0,,,249.0,694.0,791.0,97.0,0.0,694.0,234.0,569.0,560.0,506.0,,3.0,0.0,0.0,,,,,,0.0,,,false,0.0,82.0,,32.0,506.0,,0.0,,0.0,573.0,0.0,108.0,,,,,,,,,,,,,0.0,,,,,,0.0,694.0,0.0,,,,,1355.0,263.0,791.0,0.0,0.0,0.0,242.0
769156.0,66.0,0.0,0.0,1316.0,269.0,0.0,96.0,,96.0,,8.0,0.0,,0.0,919.0,866.0,92.0,24.0,204.0,627.0,1785.0,310.0,363.0,15.0,,10.0,,,60.0,236.0,330.0,94.0,0.0,236.0,363.0,500.0,8.0,4.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,88.0,,144.0,7.0,,1.0,,0.0,67.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,236.0,299.0,,,,,448.0,92.0,331.0,-1.0,0.0,0.0,0.0
769334.0,73.0,0.0,0.0,834.0,146.0,0.0,284.0,,284.0,,141.0,0.0,,0.0,516.0,709.0,140.0,11.0,191.0,513.0,1225.0,16.0,282.0,11.0,,7.0,,,40.0,316.0,336.0,20.0,2.0,316.0,171.0,207.0,49.0,15.0,,5.0,0.0,22.0,,,,,,0.0,,,true,0.0,26.0,,0.0,229.0,,16.0,,0.0,44.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,316.0,64.0,,,,,225.0,132.0,336.0,0.0,47.0,0.0,0.0
770451.0,219.0,0.0,0.0,1379.0,124.0,3.0,634.0,,634.0,,2.0,0.0,,0.0,466.0,1190.0,39.0,9.0,187.0,782.0,1656.0,137.0,544.0,20.0,,0.0,,,51.0,387.0,427.0,40.0,0.0,387.0,138.0,458.0,2.0,7.0,,9.0,0.0,0.0,,,,,,0.0,,,true,0.0,25.0,,126.0,0.0,,0.0,,0.0,28.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,387.0,74.0,,,,,153.0,13.0,423.0,4.0,0.0,2.0,24.0
770545.0,17.0,0.0,0.0,381.0,2.0,48.0,39.0,,40.0,,0.0,0.0,,0.0,149.0,353.0,13.0,3.0,72.0,154.0,502.0,2.0,68.0,7.0,,0.0,,,14.0,212.0,212.0,0.0,2.0,212.0,169.0,150.0,0.0,6.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,20.0,,71.0,0.0,,0.0,,0.0,10.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,212.0,16.0,,,,,59.0,51.0,212.0,0.0,0.0,0.0,0.0
770639.0,539.0,0.0,0.0,2021.0,591.0,0.0,4.0,,4.0,,315.0,0.0,,511.0,1133.0,2012.0,759.0,125.0,592.0,2033.0,3145.0,379.0,1234.0,45.0,,0.0,,,201.0,573.0,738.0,165.0,4.0,573.0,158.0,1219.0,88.0,61.0,,0.0,0.0,36.0,,,,,,0.0,,,false,0.0,49.0,,430.0,0.0,,25.0,,0.0,62.0,0.0,6.0,,,,,,,,,,,,,0.0,,,,,,0.0,573.0,53.0,,,,,378.0,102.0,738.0,0.0,0.0,0.0,0.0
770657.0,709.0,0.0,0.0,14230.0,2548.0,4.0,1172.0,,1202.0,,242.0,132.0,,0.0,3661.0,13341.0,2914.0,685.0,3038.0,9077.0,17002.0,100.0,5106.0,170.0,,173.0,,,933.0,7045.0,7045.0,0.0,31.0,7045.0,1644.0,8649.0,242.0,251.0,,42.0,-18.0,42.0,,,,,,0.0,,,true,0.0,187.0,,662.0,1590.0,,0.0,,0.0,1765.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,7045.0,400.0,,,,,1198.0,930.0,7045.0,0.0,440.0,0.0,133.0
