IDRSSD,RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD9106,RIADA220,RIADA251,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJ321,RIADJJ33
716374.0,1662.0,49.0,0.0,33305.0,3426.0,92.0,131.0,,328.0,,3697.0,0.0,,0.0,9041.0,34468.0,7741.0,2155.0,9197.0,25943.0,43509.0,1144.0,14629.0,191.0,,0.0,,,1970.0,12770.0,15174.0,2404.0,197.0,12770.0,13658.0,11629.0,3346.0,3919.0,,58.0,1.0,420.0,,,,,,0.0,,,false,0.0,4264.0,,3139.0,2074.0,,12.0,,0.0,5096.0,0.0,147.0,,,,,,,,,,,,,0.0,,,,,,0.0,12770.0,789.0,1672.0,259.0,0.0,224.0,1877.0,794.0,15174.0,0.0,44.0,13.0,,1141.0
716833.0,5955.0,-1435.0,0.0,62017.0,1470.0,0.0,0.0,,72.0,,1725.0,0.0,,2023.0,21783.0,51722.0,14516.0,4894.0,17240.0,52616.0,73505.0,3097.0,27073.0,316.0,,2883.0,3805.0,0.0,8303.0,7233.0,9568.0,2335.0,3.0,7233.0,11477.0,48989.0,600.0,64.0,419.0,550.0,103.0,971.0,1940.0,,,,,0.0,0.0,0.0,false,0.0,9.0,,1607.0,4509.0,0.0,180.0,0.0,-1158.0,5556.0,0.0,0.0,0.0,7.0,265.0,1675.0,0.0,,,,,,,,0.0,,,,,,0.0,7233.0,,2784.0,989.0,423.0,698.0,5056.0,4020.0,9568.0,0.0,,,,2619.0
716851.0,2816.0,16.0,0.0,6452.0,2396.0,0.0,0.0,,0.0,,1234.0,0.0,,3653.0,4752.0,8570.0,5644.0,554.0,3296.0,8874.0,13322.0,1956.0,4605.0,43.0,,0.0,,,902.0,5324.0,5324.0,0.0,0.0,5324.0,928.0,2362.0,806.0,1845.0,,5.0,0.0,0.0,,,,,,0.0,,,true,0.0,766.0,,1145.0,2530.0,,0.0,,0.0,1367.0,0.0,71.0,,,,,,,,,,,,,0.0,,,,,,0.0,5324.0,0.0,,,,,4.0,87.0,5324.0,0.0,0.0,70.0,,32.0
716954.0,1983.0,-164.0,0.0,12478.0,1105.0,94.0,,,751.0,,1116.0,0.0,,0.0,5387.0,9446.0,1602.0,84.0,2614.0,7785.0,14833.0,71.0,4408.0,50.0,,60.0,,,763.0,3056.0,3099.0,43.0,248.0,3056.0,1713.0,8574.0,325.0,89.0,,96.0,0.0,313.0,,,,,,0.0,,,true,31.0,304.0,,118.0,860.0,,551.0,,0.0,544.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,3056.0,771.0,,,,,2276.0,208.0,3099.0,0.0,110.0,0.0,,0.0
717232.0,266.0,0.0,0.0,2097.0,157.0,0.0,,,128.0,,930.0,0.0,,0.0,1565.0,2598.0,321.0,263.0,600.0,1799.0,4163.0,213.0,1049.0,14.0,,14.0,,,150.0,1115.0,1115.0,0.0,9.0,1115.0,846.0,836.0,166.0,151.0,,9.0,0.0,0.0,,,,,,0.0,,,true,0.0,130.0,,343.0,571.0,,0.0,,0.0,58.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1115.0,21.0,,,,,838.0,275.0,1115.0,0.0,0.0,0.0,,5.0
717670.0,501.0,0.0,0.0,2753.0,247.0,0.0,,,131.0,,177.0,0.0,,0.0,1677.0,1589.0,63.0,8.0,638.0,1798.0,3266.0,258.0,1079.0,9.0,,0.0,,,81.0,465.0,-171.0,-636.0,0.0,465.0,1331.0,1037.0,0.0,118.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,7.0,,0.0,78.0,,0.0,,0.0,55.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,465.0,296.0,,,,,470.0,292.0,-171.0,0.0,0.0,0.0,,25.0
717737.0,11657.0,0.0,0.0,57802.0,4651.0,0.0,1.0,,171.0,,1568.0,1.0,,0.0,24692.0,48732.0,8523.0,2575.0,8591.0,29957.0,73424.0,3087.0,17229.0,213.0,,1.0,3773.0,0.0,4137.0,26038.0,26523.0,485.0,19.0,26038.0,11154.0,41595.0,1568.0,2020.0,0.0,337.0,0.0,0.0,183.0,,,,,0.0,0.0,0.0,true,84.0,147.0,,1072.0,9557.0,0.0,0.0,0.0,869.0,4896.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,,,,,,,,0.0,,,,,,0.0,26038.0,,1310.0,941.0,0.0,324.0,3664.0,3577.0,26523.0,0.0,,,,775.0
717924.0,18126.0,-861.0,0.0,134361.0,10852.0,0.0,3718.0,,4526.0,,11729.0,0.0,,0.0,49153.0,118902.0,23995.0,9089.0,24772.0,96228.0,168055.0,3926.0,60180.0,577.0,,316.0,9890.0,0.0,11276.0,50493.0,68101.0,17608.0,809.0,50493.0,47021.0,70091.0,1168.0,7170.0,0.0,657.0,-4.0,475.0,2223.0,,,,,0.0,0.0,0.0,false,0.0,1871.0,,2596.0,14786.0,0.0,1504.0,0.0,-1199.0,10189.0,0.0,0.0,0.0,1.0,3940.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,50493.0,,2933.0,63.0,0.0,6091.0,9029.0,4622.0,45971.0,22130.0,,,,-163.0
718145.0,2143.0,-288.0,-1.0,31237.0,2585.0,458.0,481.0,,481.0,,2631.0,0.0,,1363.0,10291.0,28995.0,8275.0,4557.0,5818.0,24071.0,39286.0,59.0,15678.0,196.0,,206.0,,,2575.0,9250.0,11806.0,2556.0,15.0,9250.0,11928.0,13253.0,1608.0,5331.0,,67.0,-1.0,0.0,,,,,,0.0,,,false,76.0,2914.0,,911.0,3923.0,,0.0,,159.0,2105.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,9250.0,230.0,,,,,1519.0,862.0,11806.0,0.0,0.0,92.0,,1104.0
718275.0,471.0,0.0,0.0,5373.0,862.0,0.0,,,0.0,,39.0,0.0,,0.0,572.0,9788.0,904.0,164.0,2590.0,6077.0,10360.0,4127.0,2842.0,106.0,,0.0,,,645.0,3785.0,3785.0,0.0,0.0,3785.0,345.0,1233.0,0.0,10.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,2933.0,,821.0,0.0,,0.0,,15.0,673.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,3785.0,0.0,,,,,47.0,44.0,3785.0,0.0,0.0,52.0,,830.0
718538.0,1400.0,-506.0,0.0,13414.0,1032.0,297.0,0.0,,215.0,,685.0,0.0,,0.0,3468.0,11604.0,1724.0,666.0,3426.0,9130.0,15072.0,148.0,4679.0,77.0,,0.0,,,1006.0,2497.0,2976.0,479.0,215.0,2497.0,3833.0,7524.0,685.0,384.0,,98.0,-1.0,-1.0,,,,,,0.0,,,false,0.0,810.0,,243.0,187.0,,0.0,,4.0,1043.0,0.0,19.0,,,,,,,,,,,,,0.0,,,,,,0.0,2497.0,444.0,,,,,978.0,262.0,2976.0,0.0,0.0,13.0,,716.0
719030.0,27.0,0.0,0.0,2124.0,138.0,185.0,,,0.0,,121.0,0.0,,0.0,174.0,2728.0,546.0,93.0,859.0,2109.0,2902.0,136.0,1030.0,13.0,,0.0,,,220.0,914.0,1137.0,223.0,0.0,914.0,1254.0,520.0,100.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,212.0,,98.0,238.0,,0.0,,0.0,453.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,914.0,0.0,,,,,142.0,5.0,1137.0,0.0,0.0,0.0,,28.0
719610.0,546.0,-153.0,0.0,7716.0,699.0,0.0,,,93.0,,392.0,0.0,,0.0,2341.0,7579.0,1071.0,568.0,2137.0,6300.0,9920.0,1275.0,3217.0,45.0,,0.0,,,946.0,1223.0,1647.0,424.0,93.0,1223.0,2466.0,3871.0,156.0,130.0,,21.0,0.0,0.0,,,,,,0.0,,,false,0.0,587.0,,382.0,134.0,,0.0,,0.0,502.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1223.0,26.0,,,,,684.0,955.0,1647.0,0.0,0.0,1.0,,550.0
719656.0,1658.0,-20.0,0.0,19804.0,3323.0,37.0,1153.0,,1454.0,,378.0,212.0,,0.0,6514.0,14703.0,3205.0,483.0,9727.0,14661.0,21217.0,31.0,3874.0,56.0,,1133.0,,,1060.0,2402.0,2960.0,558.0,212.0,2402.0,4826.0,9872.0,258.0,715.0,,99.0,0.0,287.0,,,,,,0.0,,,false,24.0,305.0,,383.0,273.0,,423.0,,40.0,1925.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,2402.0,834.0,,,,,1135.0,1039.0,2927.0,33.0,26.0,21.0,,300.0
719964.0,355.0,0.0,0.0,3332.0,489.0,0.0,1314.0,,1314.0,,1054.0,0.0,,0.0,1061.0,6419.0,428.0,197.0,859.0,2597.0,7480.0,2569.0,1573.0,13.0,,0.0,,,165.0,4265.0,4265.0,0.0,13.0,4265.0,333.0,838.0,346.0,83.0,,8.0,0.0,0.0,,,,,,0.0,,,true,0.0,358.0,,196.0,321.0,,0.0,,-1.0,232.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,4265.0,0.0,,,,,361.0,262.0,4265.0,0.0,0.0,0.0,,-15.0
720157.0,259.0,0.0,0.0,688.0,83.0,0.0,74.0,,74.0,,0.0,0.0,,0.0,496.0,1218.0,79.0,31.0,294.0,638.0,1714.0,902.0,318.0,5.0,,0.0,,,26.0,659.0,659.0,0.0,0.0,659.0,249.0,111.0,0.0,29.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,171.0,,106.0,18.0,,0.0,,0.0,48.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,659.0,0.0,,,,,176.0,32.0,659.0,0.0,0.0,0.0,,0.0
720344.0,87.0,0.0,0.0,5401.0,310.0,164.0,,,72.0,,428.0,0.0,,0.0,1467.0,5229.0,1286.0,343.0,1755.0,3793.0,6696.0,129.0,1790.0,20.0,,6.0,57.0,0.0,248.0,2040.0,2602.0,562.0,8.0,2040.0,2085.0,2129.0,371.0,28.0,0.0,55.0,0.0,0.0,,,,,,0.0,0.0,,false,0.0,805.0,,106.0,413.0,0.0,0.0,0.0,0.0,943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,2040.0,,,,,,1050.0,239.0,2538.0,64.0,,,,184.0
720746.0,500.0,-248.0,0.0,13015.0,1948.0,173.0,637.0,,637.0,,7396.0,0.0,,156.0,9146.0,17384.0,2529.0,942.0,2755.0,12251.0,26530.0,620.0,6051.0,71.0,,4.0,,,3127.0,6229.0,6140.0,-89.0,99.0,6229.0,3594.0,6029.0,2976.0,1736.0,,202.0,-12.0,294.0,,,,,,0.0,,,true,33.0,774.0,,600.0,4524.0,,0.0,,0.0,1001.0,0.0,318.0,,,,,,,,,,,,,0.0,,,,,,0.0,6229.0,2857.0,,,,,3336.0,713.0,6140.0,0.0,132.0,16.0,,1274.0
720858.0,147.0,0.0,0.0,3824.0,270.0,131.0,2465.0,,2576.0,,375.0,8.0,,0.0,1173.0,3771.0,296.0,43.0,764.0,2231.0,4944.0,53.0,1350.0,13.0,,97.0,,,117.0,1836.0,1836.0,0.0,30.0,1836.0,4.0,845.0,331.0,88.0,,52.0,0.0,0.0,,,,,,0.0,,,true,29.0,100.0,,114.0,387.0,,0.0,,0.0,94.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1836.0,108.0,,,,,587.0,146.0,1836.0,0.0,2.0,157.0,,0.0
721350.0,1925.0,0.0,0.0,29647.0,3045.0,657.0,10894.0,,11055.0,,687.0,133.0,,0.0,7292.0,24279.0,1398.0,268.0,3162.0,14868.0,31571.0,97.0,9877.0,86.0,,4.0,,,1616.0,10526.0,10635.0,109.0,68.0,10526.0,795.0,14309.0,495.0,162.0,,119.0,0.0,0.0,,,,,,0.0,,,true,0.0,443.0,,0.0,231.0,,382.0,,43.0,700.0,0.0,213.0,,,,,,,,,,,,,0.0,,,,,,0.0,10526.0,2375.0,,,,,1735.0,1091.0,10809.0,-174.0,0.0,5.0,,0.0
721752.0,193.0,0.0,0.0,2239.0,373.0,4.0,229.0,,251.0,,348.0,7.0,,0.0,1186.0,2021.0,240.0,92.0,535.0,1833.0,3207.0,53.0,1155.0,13.0,,158.0,,,143.0,496.0,513.0,17.0,85.0,496.0,363.0,996.0,232.0,103.0,,22.0,0.0,0.0,,,,,,0.0,,,true,0.0,256.0,,237.0,297.0,,0.0,,0.0,148.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,496.0,0.0,,,,,473.0,259.0,393.0,120.0,0.0,0.0,,35.0
721949.0,749.0,0.0,0.0,22075.0,1317.0,171.0,209.0,,220.0,,3126.0,0.0,,0.0,5697.0,21514.0,2914.0,1257.0,5687.0,17357.0,27211.0,0.0,8520.0,118.0,,39.0,,,1424.0,5400.0,6509.0,1109.0,2.0,5400.0,10982.0,8069.0,1440.0,330.0,,729.0,0.0,6.0,,,,,,0.0,,,false,0.0,1487.0,,1047.0,63.0,,85.0,,1.0,1518.0,1726.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,5400.0,292.0,,,,,3261.0,1026.0,6509.0,0.0,0.0,47.0,,562.0
722227.0,2002.0,0.0,0.0,5399.0,455.0,0.0,,,1.0,,186.0,0.0,,0.0,2459.0,4237.0,2203.0,31.0,3052.0,8988.0,6696.0,841.0,5238.0,51.0,,0.0,,,698.0,-1811.0,-2545.0,-734.0,0.0,-1811.0,1207.0,3696.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,40.0,,0.0,270.0,,0.0,,0.0,2172.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-1811.0,12.0,,,,,207.0,238.0,-2545.0,0.0,0.0,0.0,,-3.0
722432.0,765.0,0.0,0.0,15394.0,666.0,0.0,22.0,,133.0,,769.0,0.0,,0.0,3746.0,13532.0,1778.0,474.0,3339.0,9335.0,17278.0,459.0,4832.0,69.0,,0.0,,,1164.0,4140.0,5304.0,1164.0,133.0,4140.0,8537.0,4472.0,135.0,339.0,,280.0,6.0,101.0,,,,,,0.0,,,false,0.0,1586.0,,241.0,135.0,,0.0,,-6.0,1162.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,4140.0,1205.0,,,,,1241.0,196.0,5304.0,0.0,0.0,41.0,,671.0
722544.0,26942.0,-1210.0,0.0,105962.0,22362.0,0.0,598.0,,2116.0,,6978.0,0.0,,3177.0,37610.0,94495.0,17155.0,2492.0,15894.0,53878.0,132105.0,6648.0,31989.0,362.0,,875.0,,,5265.0,40084.0,51512.0,11428.0,551.0,40084.0,12718.0,66769.0,2722.0,1763.0,,2555.0,0.0,297.0,,,,,,0.0,,,false,110.0,1887.0,,1007.0,8955.0,,918.0,,3387.0,6313.0,0.0,730.0,,,,,,,,,,,,,0.0,,,,,,0.0,40084.0,2870.0,398.0,622.0,157.0,1313.0,3954.0,1206.0,51512.0,0.0,567.0,4.0,,5050.0
722777.0,737862.0,-2288.0,0.0,3262224.0,334865.0,124810.0,0.0,0.0,,0.0,47279.0,13015.0,0.0,0.0,2095658.0,2263206.0,1424041.0,93357.0,1536097.0,2924930.0,4358864.0,472562.0,933237.0,5323.0,0.0,127481.0,511436.0,0.0,455087.0,263038.0,-11892.0,-274930.0,33459.0,263038.0,376720.0,1137245.0,0.0,69214.0,22838.0,48839.0,1974.0,-7446.0,7747.0,-17445.0,28256.0,0.0,0.0,0.0,10812.0,-88.0,false,41604.0,1178791.0,192999.0,1383.0,388752.0,0.0,10377.0,0.0,-7.0,1307226.0,0.0,509.0,0.0,0.0,2646.0,5102.0,0.0,0.0,-596.0,0.0,-13118.0,0.0,0.0,0.0,0.0,,,,,,0.0,263038.0,,18470.0,11929.0,19069.0,43889.0,577766.0,71899.0,-12230.0,338.0,,,,772259.0
722816.0,2721.0,-395.0,0.0,29434.0,4657.0,3.0,0.0,,118.0,,1925.0,0.0,,1167.0,12636.0,25041.0,5271.0,995.0,5615.0,21925.0,37677.0,536.0,12944.0,153.0,,0.0,,,3366.0,6459.0,7852.0,1393.0,118.0,6459.0,12004.0,9717.0,852.0,212.0,,177.0,0.0,-32.0,,,,,,0.0,,,false,181.0,2757.0,,3105.0,2497.0,,96.0,,0.0,2683.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,6459.0,2841.0,339.0,16.0,29.0,610.0,2658.0,4204.0,7852.0,0.0,66.0,296.0,,140.0
723112.0,767000.0,-1000.0,0.0,7272000.0,3262000.0,0.0,2000.0,0.0,,39000.0,361000.0,95000.0,65000.0,369000.0,3461000.0,6328000.0,2812000.0,601000.0,1958000.0,5175000.0,9789000.0,652000.0,2696000.0,18703.0,3000.0,19000.0,525000.0,31000.0,478000.0,2686000.0,3452000.0,766000.0,56000.0,2686000.0,892000.0,1009000.0,37000.0,1555000.0,0.0,45000.0,-1000.0,25000.0,73000.0,134000.0,92000.0,21000.0,36000.0,0.0,285000.0,0.0,false,268000.0,1160000.0,640000.0,99000.0,1200000.0,30000.0,216000.0,0.0,26000.0,958000.0,0.0,43000.0,0.0,17000.0,30000.0,53000.0,203000.0,0.0,0.0,2000.0,-10000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,283000.0,0.0,2686000.0,,106000.0,16000.0,32000.0,447000.0,536000.0,25000.0,3449000.0,3000.0,,,,515000.0
723158.0,898.0,0.0,0.0,5589.0,887.0,264.0,1087.0,,1087.0,,100.0,0.0,,0.0,2340.0,4553.0,288.0,129.0,552.0,3886.0,6893.0,504.0,2707.0,17.0,,2.0,0.0,0.0,627.0,784.0,855.0,71.0,40.0,784.0,685.0,2341.0,1.0,18.0,0.0,9.0,0.0,0.0,,,,,,0.0,0.0,,true,0.0,589.0,,170.0,257.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,784.0,,,,,,1203.0,219.0,855.0,0.0,,,,100.0
723550.0,500.0,-23.0,0.0,3068.0,112.0,63.0,464.0,,464.0,,774.0,0.0,,0.0,1263.0,3310.0,396.0,218.0,386.0,2292.0,4573.0,56.0,1419.0,15.0,,26.0,,,487.0,1376.0,1391.0,15.0,0.0,1376.0,968.0,1170.0,669.0,27.0,,10.0,0.0,0.0,,,,,,0.0,,,true,1.0,353.0,,350.0,252.0,,0.0,,-26.0,204.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1376.0,158.0,,,,,442.0,110.0,1391.0,0.0,0.0,0.0,,0.0
723653.0,704.0,-269.0,0.0,5004.0,446.0,0.0,631.0,,722.0,,1844.0,15.0,,0.0,1179.0,9576.0,2079.0,677.0,1896.0,5801.0,10755.0,978.0,2974.0,44.0,,1.0,,,931.0,5445.0,5445.0,0.0,62.0,5445.0,896.0,2558.0,1446.0,136.0,,21.0,0.0,0.0,,,,,,0.0,,,true,0.0,382.0,,418.0,2475.0,,0.0,,0.0,1399.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,5445.0,19.0,,,,,38.0,281.0,5445.0,0.0,0.0,3.0,,140.0
723756.0,19.0,0.0,0.0,1776.0,153.0,25.0,780.0,,865.0,,115.0,3.0,,0.0,712.0,1465.0,424.0,47.0,293.0,1616.0,2177.0,18.0,1022.0,13.0,,6.0,,,301.0,252.0,261.0,9.0,0.0,252.0,306.0,391.0,108.0,20.0,,11.0,0.0,0.0,,,,,,0.0,,,true,0.0,61.0,,169.0,60.0,,0.0,,0.0,90.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,252.0,119.0,,,,,290.0,258.0,261.0,0.0,0.0,287.0,,12.0
723868.0,50.0,0.0,0.0,2414.0,219.0,6.0,,,0.0,,422.0,0.0,,0.0,1796.0,4396.0,560.0,131.0,676.0,2709.0,6192.0,665.0,1480.0,23.0,,0.0,,,553.0,2247.0,2247.0,0.0,0.0,2247.0,383.0,1741.0,398.0,41.0,,31.0,0.0,0.0,,,,,,0.0,,,true,0.0,71.0,,256.0,2398.0,,0.0,,0.0,429.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,2247.0,0.0,,,,,435.0,1270.0,2247.0,0.0,0.0,0.0,,0.0
724230.0,949.0,0.0,0.0,32013.0,4962.0,0.0,19.0,,90.0,,1618.0,0.0,,0.0,7121.0,29384.0,5222.0,1909.0,9780.0,25257.0,36505.0,2084.0,12342.0,127.0,,0.0,,,3135.0,9914.0,10337.0,423.0,70.0,9914.0,7178.0,19524.0,1191.0,23.0,,94.0,0.0,0.0,,,,,,0.0,,,true,0.0,259.0,,19.0,677.0,,0.0,,0.0,3313.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,9914.0,754.0,,,,,4382.0,1013.0,10337.0,0.0,0.0,0.0,,-988.0
724744.0,1505.0,-755.0,0.0,25317.0,5454.0,22.0,6685.0,,7773.0,,936.0,0.0,,249.0,9133.0,20429.0,5936.0,450.0,4452.0,17394.0,29562.0,239.0,12036.0,105.0,,1364.0,,,906.0,7882.0,8216.0,334.0,1113.0,7882.0,2913.0,8895.0,327.0,1066.0,,398.0,0.0,46.0,,,,,,0.0,,,true,56.0,226.0,,1558.0,1092.0,,191.0,,568.0,2056.0,0.0,0.0,,,,,,,,,3.0,,0.0,,0.0,,,,,,0.0,7882.0,253.0,,,,,2646.0,2299.0,8216.0,0.0,405.0,1971.0,,0.0
724904.0,4449.0,0.0,0.0,28863.0,251.0,0.0,0.0,,0.0,,40.0,0.0,,0.0,10414.0,20580.0,8199.0,7.0,6971.0,20961.0,30994.0,1453.0,13080.0,106.0,,0.0,,,910.0,6403.0,6403.0,0.0,0.0,6403.0,8958.0,11840.0,40.0,119.0,,0.0,61.0,6749.0,,,,,,0.0,,,true,0.0,7814.0,,619.0,19.0,,1542.0,,-231.0,71.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,6403.0,273.0,,,,,5007.0,566.0,6403.0,0.0,0.0,0.0,,1415.0
724940.0,44.0,0.0,0.0,1634.0,114.0,103.0,,,104.0,,0.0,0.0,,0.0,538.0,1566.0,94.0,21.0,271.0,1076.0,2104.0,261.0,786.0,7.0,,0.0,,,19.0,538.0,573.0,35.0,15.0,538.0,650.0,433.0,0.0,94.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,333.0,,106.0,0.0,,0.0,,0.0,68.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,538.0,0.0,,,,,255.0,145.0,573.0,0.0,0.0,5.0,,11.0
725077.0,255.0,-14.0,0.0,14675.0,1682.0,41.0,98.0,,227.0,,104.0,0.0,,0.0,5651.0,9772.0,1043.0,125.0,2822.0,8160.0,15423.0,151.0,4712.0,46.0,,12.0,,,626.0,2075.0,2834.0,759.0,0.0,2075.0,7371.0,5007.0,104.0,1574.0,,133.0,7.0,120.0,,,,,,0.0,,,false,0.0,388.0,,14.0,305.0,,422.0,,0.0,369.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,2075.0,515.0,,,,,2063.0,1232.0,2834.0,0.0,0.0,0.0,,-193.0
725732.0,1067.0,1.0,0.0,161164.0,5618.0,0.0,0.0,0.0,,0.0,5202.0,0.0,707.0,0.0,96899.0,84747.0,26935.0,2015.0,22534.0,77035.0,181646.0,13343.0,46914.0,240.0,0.0,806.0,3101.0,0.0,7587.0,23753.0,30826.0,7073.0,0.0,23753.0,98841.0,9899.0,199.0,36824.0,0.0,398.0,0.0,507.0,2113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,814.0,1827.0,44165.0,0.0,832.0,0.0,18.0,0.0,0.0,11411.0,0.0,0.0,0.0,0.0,11206.0,0.0,1778.0,,,0.0,,,,,0.0,,,,,,0.0,23753.0,,7.0,10.0,69.0,1929.0,34063.0,21038.0,30775.0,51.0,,,,3873.0
725741.0,76.0,-199.0,0.0,3619.0,840.0,651.0,,,63.0,,101.0,0.0,,6.0,2269.0,3538.0,3626.0,370.0,1784.0,4075.0,5807.0,73.0,2043.0,25.0,,2.0,,,248.0,3089.0,3089.0,0.0,0.0,3089.0,835.0,1521.0,12.0,746.0,,19.0,0.0,0.0,,,,,,0.0,,,true,0.0,360.0,,1151.0,193.0,,0.0,,0.0,3250.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,3089.0,16.0,,,,,790.0,639.0,3089.0,0.0,0.0,0.0,,-199.0
726458.0,386.0,-30.0,0.0,3754.0,567.0,16.0,307.0,,435.0,,190.0,0.0,,0.0,1231.0,2908.0,160.0,67.0,931.0,2362.0,4139.0,5.0,1131.0,13.0,,200.0,,,300.0,437.0,484.0,47.0,0.0,437.0,1034.0,1553.0,127.0,27.0,,60.0,9.0,8.0,,,,,,0.0,,,true,0.0,165.0,,5.0,109.0,,0.0,,0.0,76.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,437.0,0.0,,,,,528.0,90.0,484.0,0.0,0.0,0.0,,192.0
726953.0,15989.0,0.0,0.0,38364.0,4808.0,514.0,0.0,,2627.0,,6231.0,0.0,,333.0,30168.0,39411.0,5398.0,2935.0,9517.0,24417.0,69579.0,18855.0,13481.0,67.0,,1.0,6076.0,0.0,1419.0,15943.0,20188.0,4245.0,0.0,15910.0,1346.0,29534.0,936.0,4459.0,0.0,953.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,false,0.0,49.0,,21.0,4641.0,0.0,0.0,0.0,0.0,2130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,33.0,15943.0,,11.0,1280.0,41.0,1603.0,2012.0,1631.0,20188.0,0.0,,,,204.0
727174.0,4971.0,0.0,0.0,42379.0,0.0,20.0,0.0,,0.0,,0.0,0.0,,0.0,20735.0,27700.0,7624.0,136.0,6176.0,19377.0,48435.0,5425.0,11127.0,161.0,,0.0,,,2074.0,15947.0,15947.0,0.0,0.0,15947.0,36278.0,6101.0,0.0,1295.0,,611.0,0.0,1496.0,,,,,,0.0,,,true,0.0,0.0,,0.0,0.0,,5671.0,,44.0,277.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,15947.0,0.0,116.0,15.0,0.0,5.0,10660.0,3809.0,15947.0,0.0,0.0,0.0,,0.0
