IDRSSD,RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD9106,RIADA220,RIADA251,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJ321,RIADJJ33
164153.0,183.0,0.0,0.0,2465.0,1072.0,6.0,,,119.0,,771.0,0.0,,0.0,271.0,4279.0,1496.0,181.0,1341.0,3955.0,4550.0,440.0,2211.0,32.0,,0.0,,,347.0,1795.0,1701.0,-94.0,21.0,1795.0,422.0,604.0,295.0,7.0,,11.0,0.0,166.0,,,,,,0.0,,,true,0.0,248.0,,287.0,570.0,,123.0,,-22.0,595.0,0.0,56.0,,,,,,,,,,,,,0.0,,,,,,0.0,1795.0,0.0,,,,,71.0,10.0,1685.0,16.0,453.0,0.0,,135.0
164331.0,497.0,-2.0,0.0,6063.0,1412.0,149.0,0.0,,50.0,,1326.0,0.0,,0.0,1521.0,7727.0,1637.0,710.0,2246.0,5105.0,9248.0,380.0,2474.0,50.0,,3.0,,,385.0,3399.0,4216.0,817.0,50.0,3399.0,2999.0,1090.0,1084.0,45.0,,5.0,15.0,0.0,,,,,,0.0,,,false,13.0,499.0,,422.0,903.0,,0.0,,0.0,912.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,3399.0,0.0,,,,,711.0,265.0,4216.0,0.0,0.0,0.0,,41.0
164377.0,69.0,0.0,0.0,4705.0,205.0,0.0,,,31.0,,603.0,0.0,,0.0,1498.0,4310.0,364.0,148.0,1277.0,4523.0,5808.0,253.0,2797.0,39.0,,0.0,,,449.0,133.0,133.0,0.0,19.0,133.0,1927.0,2539.0,0.0,19.0,,48.0,0.0,0.0,,,,,,0.0,,,false,0.0,3.0,,150.0,49.0,,0.0,,0.0,216.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,133.0,658.0,,,,,664.0,88.0,133.0,0.0,0.0,0.0,,18.0
164957.0,26.0,0.0,0.0,3254.0,179.0,202.0,,,107.0,,20.0,0.0,,0.0,440.0,3399.0,435.0,146.0,838.0,2510.0,3839.0,114.0,1392.0,27.0,,2.0,,,280.0,838.0,1132.0,294.0,0.0,838.0,1341.0,1521.0,20.0,237.0,,4.0,0.0,3.0,,,,,,0.0,,,false,0.0,106.0,,210.0,35.0,,0.0,,0.0,286.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,838.0,0.0,,,,,143.0,32.0,1132.0,0.0,0.0,0.0,,192.0
164975.0,120.0,0.0,0.0,2760.0,62.0,0.0,,,0.0,,96.0,0.0,,0.0,912.0,2282.0,180.0,30.0,710.0,2078.0,3194.0,0.0,1156.0,17.0,,0.0,,,212.0,305.0,384.0,79.0,0.0,305.0,2443.0,187.0,44.0,1.0,,151.0,0.0,0.0,,,,,,0.0,,,false,0.0,68.0,,0.0,187.0,,36.0,,0.0,114.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,305.0,44.0,,,,,545.0,202.0,384.0,0.0,0.0,0.0,,0.0
165628.0,52562.0,-407.0,0.0,528651.0,144529.0,0.0,4158.0,,40221.0,,47942.0,17703.0,,14668.0,176889.0,487550.0,164162.0,20443.0,98912.0,341241.0,664439.0,12447.0,207506.0,2121.0,,768.0,43305.0,0.0,27104.0,221931.0,277903.0,55972.0,7123.0,221881.0,82649.0,249647.0,10497.0,16881.0,832.0,5133.0,-69.0,10260.0,4047.0,,,,,0.0,0.0,0.0,false,1903.0,9702.0,,1395.0,51168.0,0.0,3033.0,0.0,173.0,111522.0,0.0,7719.0,0.0,85.0,2780.0,1267.0,0.0,0.0,307.0,,307.0,0.0,0.0,0.0,0.0,,,,,,50.0,221931.0,,6655.0,3663.0,1563.0,8562.0,58695.0,4678.0,277188.0,715.0,,,,32876.0
165758.0,536.0,0.0,0.0,4291.0,595.0,60.0,,,31.0,,31.0,0.0,,0.0,951.0,4259.0,768.0,71.0,957.0,4206.0,5210.0,39.0,2555.0,38.0,,20.0,,,694.0,590.0,793.0,203.0,0.0,590.0,1792.0,1822.0,5.0,25.0,,22.0,-4.0,372.0,,,,,,0.0,,,false,0.0,51.0,,422.0,345.0,,1.0,,0.0,328.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,590.0,207.0,,,,,161.0,2.0,793.0,0.0,0.0,0.0,,28.0
166111.0,161.0,0.0,0.0,9631.0,13.0,3.0,0.0,,0.0,,0.0,0.0,,0.0,1655.0,8617.0,1415.0,266.0,3527.0,8951.0,10272.0,495.0,4394.0,75.0,,0.0,,,1030.0,836.0,1032.0,196.0,0.0,836.0,8957.0,350.0,0.0,43.0,,58.0,13.0,0.0,,,,,,0.0,,,false,0.0,311.0,,0.0,85.0,,0.0,,15.0,1119.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,836.0,451.0,,,,,877.0,123.0,1032.0,0.0,0.0,2.0,,49.0
166531.0,252.0,-112.0,0.0,19157.0,2764.0,0.0,534.0,,597.0,,234.0,0.0,,0.0,7000.0,14364.0,2293.0,384.0,3681.0,11209.0,21364.0,1691.0,6360.0,112.0,,0.0,,,1168.0,-2772.0,-3769.0,-997.0,63.0,-2772.0,5884.0,8759.0,170.0,172.0,,24.0,0.0,730.0,,,,,,0.0,,,false,0.0,1153.0,,172.0,86.0,,0.0,,0.0,1108.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-2772.0,9.0,,,,,4824.0,1743.0,-3769.0,0.0,39.0,32.0,,9105.0
166652.0,2860.0,0.0,0.0,21752.0,5790.0,0.0,1688.0,,1688.0,,35.0,0.0,,0.0,7358.0,17869.0,2406.0,420.0,3430.0,14073.0,25227.0,2238.0,9161.0,106.0,,98.0,1599.0,0.0,1482.0,4320.0,6202.0,1882.0,11.0,4320.0,1466.0,12480.0,9.0,808.0,0.0,33.0,0.0,222.0,,,,,,0.0,0.0,0.0,false,0.0,328.0,,574.0,595.0,0.0,238.0,0.0,0.0,791.0,0.0,0.0,0.0,0.0,735.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,4320.0,,,,,,1158.0,835.0,6202.0,0.0,,,,0.0
166849.0,80.0,0.0,0.0,4644.0,178.0,38.0,433.0,,614.0,,41.0,0.0,,0.0,1423.0,3650.0,373.0,84.0,1002.0,2664.0,5073.0,71.0,1535.0,21.0,,0.0,,,127.0,1204.0,1224.0,20.0,0.0,1204.0,750.0,2694.0,20.0,88.0,,98.0,0.0,0.0,,,,,,0.0,,,true,0.0,408.0,,95.0,86.0,,0.0,,0.0,289.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1204.0,162.0,,,,,904.0,189.0,1224.0,0.0,0.0,0.0,,135.0
167453.0,227.0,0.0,0.0,3377.0,416.0,7.0,241.0,,249.0,,743.0,0.0,,0.0,1024.0,3280.0,956.0,101.0,1003.0,3280.0,4304.0,56.0,1883.0,23.0,,17.0,,,394.0,995.0,956.0,-39.0,5.0,995.0,663.0,1859.0,705.0,54.0,,24.0,0.0,142.0,,,,,,0.0,,,true,26.0,164.0,,72.0,25.0,,94.0,,78.0,321.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,995.0,339.0,,,,,243.0,144.0,956.0,0.0,150.0,70.0,,0.0
167752.0,48.0,-1.0,0.0,344.0,110.0,62.0,57.0,,57.0,,150.0,29.0,,0.0,103.0,620.0,14.0,6.0,153.0,405.0,723.0,72.0,209.0,5.0,,1.0,,,43.0,180.0,214.0,34.0,29.0,180.0,68.0,83.0,150.0,3.0,,17.0,0.0,0.0,,,,,,0.0,,,false,0.0,26.0,,29.0,20.0,,0.0,,0.0,8.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,180.0,3.0,,,,,16.0,32.0,214.0,0.0,0.0,0.0,,14.0
168357.0,318.0,0.0,0.0,3970.0,320.0,105.0,438.0,,741.0,,31.0,102.0,,0.0,860.0,4034.0,340.0,73.0,1184.0,3486.0,4894.0,261.0,2005.0,29.0,,1.0,0.0,0.0,297.0,639.0,852.0,213.0,6.0,639.0,799.0,1892.0,31.0,23.0,0.0,9.0,0.0,0.0,,,,,,0.0,0.0,,false,0.0,218.0,,160.0,256.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,639.0,,,,,,445.0,73.0,852.0,0.0,,,,36.0
168571.0,635.0,0.0,0.0,11517.0,1399.0,295.0,774.0,,803.0,,59.0,0.0,,0.0,4418.0,8246.0,907.0,497.0,2562.0,8314.0,12664.0,28.0,4507.0,65.0,,80.0,,,1146.0,639.0,639.0,0.0,28.0,639.0,2704.0,6435.0,28.0,1056.0,,73.0,0.0,0.0,,,,,,0.0,,,false,0.0,176.0,,63.0,629.0,,0.0,,-8.0,418.0,0.0,99.0,,,,,,,,,,,,,0.0,,,,,,0.0,639.0,0.0,,,,,1374.0,1273.0,639.0,0.0,0.0,0.0,,200.0
169354.0,1708.0,0.0,0.0,4392.0,1133.0,0.0,774.0,,871.0,,2041.0,0.0,,0.0,2556.0,9989.0,663.0,221.0,1692.0,4648.0,12545.0,326.0,2460.0,35.0,,14.0,,,496.0,6004.0,6004.0,0.0,1.0,6004.0,284.0,1998.0,1800.0,264.0,,37.0,0.0,0.0,,,,,,0.0,,,true,0.0,106.0,,5749.0,0.0,,0.0,,0.0,442.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,6004.0,207.0,,,,,191.0,172.0,6004.0,0.0,0.0,0.0,,0.0
169653.0,28738.0,0.0,0.0,140285.0,35435.0,0.0,0.0,,4.0,,17297.0,0.0,,4661.0,76014.0,123600.0,41585.0,10301.0,36859.0,139496.0,199614.0,4283.0,80595.0,918.0,,0.0,11482.0,0.0,22032.0,21630.0,28643.0,7013.0,0.0,21630.0,38829.0,65236.0,44.0,22728.0,42.0,1490.0,0.0,2586.0,3439.0,,,,,0.0,370.0,0.0,false,0.0,781.0,,8320.0,27939.0,0.0,9030.0,0.0,2483.0,8714.0,0.0,10.0,0.0,1.0,3439.0,0.0,0.0,,,,1807.0,0.0,0.0,0.0,0.0,,,,,,0.0,21630.0,,,,,,6958.0,6108.0,28689.0,-46.0,,,,-3000.0
169756.0,224.0,-82.0,0.0,16575.0,2999.0,0.0,20.0,,20.0,,720.0,1109.0,,613.0,1180.0,25616.0,1905.0,435.0,3368.0,10448.0,26796.0,2226.0,5812.0,98.0,,0.0,,,1268.0,16991.0,16991.0,0.0,0.0,16991.0,4498.0,8841.0,218.0,374.0,,7.0,0.0,0.0,,,,,,0.0,,,true,0.0,217.0,,1436.0,4723.0,,0.0,,10.0,847.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,16991.0,24.0,,,,,185.0,373.0,16991.0,0.0,0.0,0.0,,0.0
170257.0,39.0,0.0,0.0,1102.0,71.0,0.0,316.0,,329.0,,123.0,0.0,,0.0,161.0,1635.0,413.0,232.0,519.0,1771.0,1796.0,245.0,925.0,23.0,,0.0,,,327.0,277.0,277.0,0.0,11.0,277.0,341.0,201.0,123.0,6.0,,2.0,0.0,0.0,,,,,,0.0,,,true,0.0,160.0,,201.0,123.0,,0.0,,39.0,140.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,277.0,0.0,,,,,111.0,5.0,277.0,0.0,0.0,2.0,,0.0
170275.0,14.0,0.0,0.0,6532.0,95.0,0.0,0.0,,0.0,,632.0,0.0,,0.0,1933.0,6886.0,1609.0,491.0,2137.0,6057.0,8819.0,586.0,3494.0,75.0,,0.0,,,426.0,1977.0,2418.0,441.0,0.0,1977.0,5060.0,839.0,591.0,304.0,,37.0,0.0,0.0,,,,,,0.0,,,false,2.0,536.0,,900.0,132.0,,0.0,,316.0,757.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1977.0,90.0,,,,,1192.0,333.0,2418.0,0.0,0.0,45.0,,20.0
170332.0,260.0,0.0,0.0,10583.0,2007.0,44.0,0.0,,19.0,,0.0,0.0,,0.0,2399.0,8993.0,1514.0,658.0,2855.0,7312.0,11392.0,7.0,3473.0,67.0,,0.0,669.0,0.0,984.0,2846.0,2846.0,0.0,19.0,2846.0,5155.0,2799.0,0.0,45.0,0.0,32.0,-5.0,0.0,,,,,,0.0,0.0,0.0,true,0.0,603.0,,32.0,694.0,0.0,0.0,0.0,-1.0,857.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,2846.0,,,,,,1136.0,289.0,2846.0,0.0,,,,349.0
171133.0,539.0,0.0,0.0,4954.0,1589.0,0.0,0.0,0.0,,0.0,32.0,0.0,0.0,0.0,3311.0,4415.0,971.0,142.0,2091.0,8230.0,7726.0,2712.0,4379.0,57.0,0.0,0.0,0.0,0.0,1760.0,-2469.0,-2469.0,0.0,0.0,-2469.0,1396.0,1913.0,0.0,1.0,0.0,0.0,467.0,0.0,,,,,,0.0,0.0,0.0,false,0.0,18.0,38.0,0.0,28.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,-2469.0,,,,,,1833.0,938.0,-2469.0,0.0,,,,-375.0
171656.0,66.0,0.0,0.0,4716.0,472.0,0.0,,,49.0,,219.0,0.0,,0.0,1151.0,4519.0,1533.0,113.0,1396.0,4356.0,5670.0,258.0,2571.0,42.0,,9.0,439.0,0.0,389.0,1313.0,1704.0,391.0,3.0,1313.0,1603.0,2496.0,56.0,28.0,35.0,78.0,0.0,15.0,,,,,,0.0,0.0,,false,0.0,96.0,,207.0,192.0,0.0,57.0,0.0,10.0,392.0,0.0,0.0,0.0,946.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,1313.0,,,,,,104.0,505.0,1679.0,25.0,,,,17.0
171759.0,240.0,0.0,0.0,4977.0,459.0,23.0,471.0,,511.0,,320.0,0.0,,0.0,1442.0,4508.0,848.0,155.0,1245.0,4257.0,5950.0,56.0,2625.0,38.0,,216.0,,,387.0,787.0,938.0,151.0,19.0,787.0,1181.0,2697.0,281.0,429.0,,123.0,0.0,75.0,,,,,,0.0,,,true,0.0,129.0,,128.0,323.0,,142.0,,-83.0,363.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,787.0,173.0,,,,,290.0,94.0,938.0,0.0,196.0,0.0,,161.0
171768.0,1822.0,0.0,0.0,44061.0,1713.0,0.0,135.0,,5989.0,,1751.0,0.0,,0.0,12143.0,37472.0,2946.0,843.0,6928.0,24051.0,49615.0,1748.0,14074.0,153.0,,1.0,,,2783.0,12753.0,16052.0,3299.0,10.0,12753.0,12284.0,23917.0,1068.0,691.0,,215.0,0.0,319.0,,,,,,0.0,,,false,0.0,158.0,,851.0,989.0,,0.0,,182.0,1584.0,0.0,266.0,,,,,,,,,,,,,0.0,,,,,,0.0,12753.0,4249.0,,,,,3096.0,2284.0,16040.0,12.0,18.0,0.0,,327.0
172251.0,87.0,0.0,0.0,2244.0,150.0,32.0,,,27.0,,1.0,0.0,,0.0,323.0,2063.0,27.0,25.0,353.0,1244.0,2386.0,31.0,769.0,13.0,,4.0,,,122.0,571.0,801.0,230.0,0.0,571.0,692.0,1240.0,0.0,13.0,,6.0,0.0,0.0,,,,,,0.0,,,false,0.0,135.0,,72.0,0.0,,0.0,,0.0,2.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,571.0,13.0,,,,,181.0,25.0,801.0,0.0,0.0,0.0,,45.0
172457.0,1961.0,0.0,0.0,12956.0,1608.0,6.0,0.0,,128.0,,69.0,0.0,,0.0,3026.0,10664.0,1378.0,128.0,3151.0,9381.0,13690.0,319.0,4504.0,64.0,,0.0,,,1726.0,2549.0,2549.0,0.0,1.0,2549.0,4512.0,6666.0,41.0,36.0,,100.0,112.0,100.0,,,,,,0.0,,,true,0.0,42.0,,209.0,31.0,,0.0,,0.0,1038.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,2549.0,497.0,,,,,356.0,176.0,2549.0,0.0,0.0,0.0,,112.0
172475.0,715.0,0.0,0.0,14362.0,158.0,0.0,0.0,,23.0,,26.0,0.0,,0.0,4572.0,11672.0,1536.0,191.0,3053.0,10591.0,16244.0,234.0,6442.0,87.0,,0.0,,,1052.0,1667.0,2157.0,490.0,14.0,1667.0,9192.0,4079.0,0.0,1970.0,,150.0,0.0,-31.0,,,,,,0.0,,,false,0.0,910.0,,521.0,951.0,,46.0,,31.0,610.0,44.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1667.0,883.0,,,,,724.0,280.0,2157.0,0.0,689.0,0.0,,460.0
172859.0,253.0,0.0,0.0,5800.0,708.0,0.0,3125.0,,3213.0,,281.0,0.0,,0.0,1769.0,4988.0,437.0,136.0,986.0,3036.0,6757.0,121.0,1846.0,23.0,,7.0,,,147.0,1906.0,2320.0,414.0,34.0,1906.0,404.0,1227.0,141.0,406.0,,26.0,0.0,0.0,,,,,,0.0,,,false,0.0,248.0,,181.0,348.0,,0.0,,0.0,301.0,0.0,57.0,,,,,,,,,,,,,0.0,,,,,,0.0,1906.0,195.0,,,,,708.0,200.0,2304.0,16.0,0.0,0.0,,85.0
173306.0,165.0,0.0,0.0,10539.0,1338.0,0.0,46.0,,175.0,,772.0,0.0,,0.0,2579.0,10909.0,2725.0,363.0,4331.0,11865.0,13488.0,225.0,6265.0,94.0,,0.0,1121.0,0.0,1269.0,1747.0,1748.0,1.0,162.0,1747.0,5496.0,3071.0,772.0,751.0,49.0,38.0,0.0,74.0,,,,,,0.0,0.0,0.0,false,0.0,459.0,,131.0,1783.0,0.0,122.0,0.0,0.0,2166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,1747.0,,,,,,438.0,104.0,1748.0,0.0,,,,21.0
173342.0,18.0,-31.0,0.0,2937.0,382.0,0.0,351.0,,457.0,,193.0,0.0,,0.0,1240.0,2860.0,2746.0,56.0,1245.0,2503.0,4100.0,483.0,1053.0,22.0,,0.0,,,205.0,2762.0,2762.0,0.0,17.0,2762.0,1092.0,625.0,193.0,166.0,,16.0,0.0,0.0,,,,,,0.0,,,true,0.0,381.0,,40.0,431.0,,0.0,,0.0,2687.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,2762.0,408.0,,,,,341.0,307.0,2762.0,0.0,0.0,3.0,,310.0
173557.0,272.0,0.0,0.0,10069.0,1071.0,63.0,0.0,,12.0,,30.0,0.0,,0.0,564.0,10332.0,1120.0,274.0,2002.0,7310.0,10896.0,257.0,4480.0,71.0,,31.0,,,828.0,3065.0,4023.0,958.0,12.0,3065.0,1769.0,7115.0,30.0,123.0,,11.0,348.0,0.0,,,,,,0.0,,,false,0.0,102.0,,457.0,9.0,,0.0,,-3.0,501.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,3065.0,0.0,,,,,123.0,15.0,4023.0,0.0,0.0,0.0,,119.0
173575.0,14133.0,0.0,0.0,54225.0,1950.0,0.0,0.0,,0.0,,1075.0,0.0,,0.0,31704.0,27800.0,2157.0,335.0,8196.0,27047.0,59504.0,254.0,15102.0,142.0,,0.0,1285.0,0.0,3749.0,2561.0,2889.0,328.0,0.0,2561.0,36241.0,15882.0,932.0,305.0,0.0,121.0,0.0,0.0,495.0,,,,,0.0,0.0,0.0,false,0.0,152.0,,2045.0,1784.0,0.0,1.0,0.0,0.0,1326.0,0.0,0.0,0.0,0.0,16.0,118.0,361.0,,,,,,,,0.0,,,,,,0.0,2561.0,,,,,,5459.0,10522.0,2910.0,-21.0,,,0.0,0.0
173641.0,460.0,0.0,0.0,9308.0,627.0,0.0,,,306.0,,423.0,0.0,,0.0,3106.0,8172.0,780.0,331.0,1947.0,5100.0,11278.0,0.0,2499.0,36.0,,0.0,,,654.0,2941.0,3768.0,827.0,54.0,2941.0,2805.0,5263.0,372.0,843.0,,689.0,21.0,0.0,,,,,,0.0,,,false,0.0,307.0,,736.0,122.0,,0.0,,0.0,409.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,2941.0,77.0,,,,,1136.0,590.0,3768.0,0.0,0.0,19.0,,84.0
173959.0,43.0,0.0,0.0,1468.0,53.0,54.0,,,63.0,,512.0,0.0,,0.0,904.0,1669.0,912.0,335.0,959.0,1848.0,2573.0,57.0,725.0,17.0,,2.0,,,164.0,732.0,732.0,0.0,0.0,732.0,462.0,352.0,234.0,278.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,538.0,,162.0,320.0,,0.0,,0.0,565.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,732.0,0.0,,,,,347.0,234.0,732.0,0.0,0.0,12.0,,1.0
174321.0,130.0,0.0,0.0,4333.0,245.0,0.0,,,0.0,,514.0,0.0,,0.0,208.0,5333.0,590.0,458.0,841.0,4516.0,5541.0,462.0,2637.0,41.0,,0.0,,,1038.0,973.0,1182.0,209.0,0.0,973.0,2594.0,1230.0,514.0,6.0,,2.0,0.0,0.0,,,,,,0.0,,,false,2.0,262.0,,66.0,164.0,,0.0,,0.0,131.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,973.0,0.0,,,,,61.0,11.0,1182.0,0.0,1.0,0.0,,225.0
174367.0,80.0,0.0,0.0,1564.0,248.0,0.0,,,4.0,,15.0,0.0,,0.0,360.0,1679.0,54.0,39.0,405.0,1301.0,2039.0,73.0,602.0,8.0,,0.0,175.0,0.0,294.0,351.0,432.0,81.0,0.0,351.0,264.0,1039.0,15.0,9.0,0.0,11.0,0.0,0.0,,,,,,0.0,0.0,,false,0.0,9.0,,369.0,7.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,351.0,,,,,,70.0,26.0,432.0,0.0,,,,0.0
174572.0,16323.0,-10847.0,0.0,247747.0,25384.0,0.0,0.0,,0.0,,1624.0,0.0,,0.0,120989.0,160029.0,21457.0,4191.0,28387.0,129335.0,281018.0,3231.0,84059.0,735.0,,0.0,41812.0,0.0,16889.0,29824.0,39015.0,9191.0,0.0,29824.0,86294.0,135837.0,36.0,21390.0,0.0,3555.0,0.0,1056.0,0.0,,,,,0.0,0.0,0.0,false,74.0,158.0,,1633.0,23228.0,0.0,838.0,0.0,-12.0,11953.0,0.0,0.0,0.0,1981.0,229.0,725.0,496.0,,,,,,,,0.0,,,,,,0.0,29824.0,,783.0,980.0,369.0,2059.0,31574.0,9890.0,38754.0,261.0,,,,2550.0
175056.0,143.0,0.0,0.0,17820.0,2614.0,0.0,1944.0,,2223.0,,725.0,0.0,,0.0,3925.0,15314.0,628.0,360.0,2922.0,7446.0,19239.0,513.0,3608.0,73.0,,0.0,0.0,0.0,916.0,8267.0,8267.0,0.0,0.0,8267.0,3170.0,9667.0,183.0,119.0,0.0,92.0,0.0,0.0,,,,,,0.0,0.0,0.0,true,0.0,146.0,,89.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,8267.0,,,,,,2925.0,738.0,8267.0,0.0,,,,229.0
175140.0,1163.0,11.0,0.0,13357.0,1474.0,110.0,1328.0,,1820.0,,1446.0,0.0,,0.0,4373.0,12498.0,2048.0,389.0,2981.0,11290.0,16871.0,220.0,6948.0,113.0,,92.0,516.0,0.0,1295.0,3122.0,3140.0,18.0,468.0,3122.0,2311.0,7474.0,1215.0,103.0,0.0,71.0,3.0,149.0,,,,,,0.0,0.0,0.0,true,22.0,256.0,,657.0,1010.0,0.0,377.0,0.0,0.0,862.0,0.0,66.0,0.0,0.0,268.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,3122.0,,,,,,2014.0,485.0,3140.0,0.0,,,,127.0
175458.0,71.0,0.0,0.0,590.0,95.0,0.0,152.0,,152.0,,38.0,0.0,,0.0,185.0,693.0,46.0,26.0,142.0,516.0,878.0,104.0,308.0,5.0,,3.0,,,66.0,177.0,223.0,46.0,5.0,177.0,159.0,107.0,38.0,10.0,,6.0,0.0,0.0,,,,,,0.0,,,false,0.0,77.0,,140.0,0.0,,0.0,,0.0,20.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,177.0,3.0,,,,,97.0,1.0,223.0,0.0,0.0,0.0,,0.0
175609.0,170.0,-11.0,0.0,4236.0,207.0,69.0,0.0,,8.0,,194.0,0.0,,1038.0,294.0,5915.0,1695.0,229.0,1395.0,4793.0,6209.0,668.0,2344.0,39.0,,2.0,,,1054.0,2314.0,2716.0,402.0,0.0,2314.0,2481.0,1276.0,148.0,41.0,,11.0,0.0,0.0,,,,,,0.0,,,false,95.0,169.0,,973.0,58.0,,42.0,,0.0,386.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,2314.0,0.0,,,,,23.0,58.0,2716.0,0.0,0.0,0.0,,90.0
176101.0,8207.0,107.0,0.0,70398.0,13619.0,0.0,0.0,,0.0,,2385.0,0.0,,2898.0,19269.0,66934.0,5285.0,583.0,12532.0,36817.0,86203.0,4514.0,20933.0,195.0,,0.0,6295.0,0.0,3352.0,22064.0,28103.0,6039.0,0.0,22064.0,5146.0,50301.0,1721.0,874.0,0.0,716.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,false,0.0,1332.0,,2061.0,6129.0,0.0,0.0,0.0,0.0,1804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,22064.0,,,,,,3754.0,139.0,28103.0,0.0,,,,7406.0
176325.0,1106.0,-58.0,0.0,8845.0,1233.0,175.0,,,254.0,,523.0,0.0,,0.0,1981.0,8393.0,886.0,227.0,2081.0,5018.0,10374.0,50.0,2575.0,41.0,,8.0,312.0,0.0,362.0,3200.0,3953.0,753.0,13.0,3200.0,1569.0,5720.0,339.0,42.0,129.0,44.0,0.0,0.0,,,,,,0.0,0.0,,false,0.0,69.0,,478.0,259.0,0.0,0.0,0.0,0.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,3200.0,,,,,,317.0,196.0,3933.0,20.0,,,,270.0
176437.0,17.0,-4.0,0.0,1922.0,282.0,0.0,,,104.0,,268.0,0.0,,0.0,491.0,2312.0,184.0,51.0,580.0,1372.0,2803.0,170.0,645.0,11.0,,0.0,,,147.0,1085.0,1085.0,0.0,7.0,1085.0,345.0,1085.0,223.0,18.0,,4.0,0.0,0.0,,,,,,0.0,,,true,0.0,106.0,,350.0,89.0,,0.0,,0.0,133.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1085.0,0.0,,,,,341.0,115.0,1085.0,0.0,0.0,0.0,,35.0
