"IDRSSD"	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	RCONMG95	
278555																								0	0	1315	1274	0	0	49805	46096	0	0	0	0	0	0	4073	3927	0	0	0	0	0	0	0	0	0	0	0	0		
278733																								0	0	5192	4650	0	0	8146	7198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
278751																								2010	1988	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
278818																								0	0	2411	2036					0	0	5438	5355	0	0	4000	3840	0	0	0	0	0	0	1997	1904	0	0	0	0		
278872																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
279105																								243931	215363	282068	233148					0	0	4746	5206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
279842																								0	0	9465	8486	0	0	18990	16357	0	0	0	0	0	0	10600	10371	0	0	0	0	0	0	0	0	0	0	0	0		
279954																								0	0	40978	38973					0	0	0	0	0	0	1600	1430	0	0	0	0	0	0	0	0	0	0	0	0		
280110																																																					
280138																								0	0	15356	13761	0	0	11826	10279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
280352																								3000	2784	0	0	124	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
280558																								0	0	245	242	0	0	18438	16029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
282075																								4250	4238	75440	66489	8953	8607	88047	73155	0	0	0	0	10696	10304	0	0	0	0	0	0	9371	9282	0	0	0	0	0	0		
282226																								0	0	155500	132133	0	0	9040	8905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
282824																								0	0	9509	8539	0	0	1274	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
283157																								0	0	2380	2408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
283438																								0	0	40625	38497					0	0	0	0	0	0	592	529	0	0	0	0	0	0	273	237	0	0	0	0		
283652																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
283737																								49719	49287	28281	28389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
283867																								0	0	0	0	0	0	4325	3633	0	0	0	0	0	0	1535	1339	0	0	0	0	0	0	0	0	0	0	0	0		
284154																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284239																								12953	11327	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284556																								0	0	0	0	0	0	1122	958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284752																								0	0	4516	4227	0	0	10944	9244	0	0	0	0	0	0	289	273	0	0	0	0	0	0	137	123	0	0	0	0		
284958																								0	0	3915	3645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285151																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285348																								0	0	23500	22129	0	0	18232	15267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285544																								0	0	2066	2057					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285553																								0	0	127	119					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285740																								0	0	7412	7081					0	0	0	0	0	0	0	0	0	0	0	0	0	0	3691	3499	0	0	12353	12071		
285852																								3385	3139	3975	3901	61584	57396	12371	11857	0	0	0	0	0	0	1505	1499	0	0	0	0	4239	3958	5891	5825	0	0	0	0		
285928																								0	0	10018	10156	0	0	13057	11881	0	0	8774	8197	0	0	995	872	0	0	0	0	0	0	0	0	0	0	0	0		
286251																								0	0	1050	1045	0	0	1407	1290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
286457																								0	0	9000	7836	0	0	2531	2209	0	0	201043	201516	0	0	3596	3235	0	0	0	0	0	0	0	0	0	0	0	0		
286840																								0	0	2000	1925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
287007																								0	0	0	0	2468	1896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
287342																								0	0	4457	3624					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
287922																								0	0	11271	10267	0	0	4756	4015	0	0	0	0	0	0	85	77	0	0	0	0	0	0	0	0	0	0	0	0		
287959																								0	0	18005	16797	0	0	1865	1642	0	0	0	0	0	0	1506	1480	0	0	0	0	0	0	0	0	0	0	0	0		
288152																								0	0	496	483	0	0	8526	7638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
288376																								0	0	991	938					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
288853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1908398	1808334	0	0					0	0	0	0	9272	9239	8289	6740	0	0	0	0	0	0	0	0	0	0	0	0	-53122	
289056																								39198	31533	27818	21839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
289225																								0	0	0	0	16	16	26693	22508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
289515																								0	0	5734	5492	0	0	31683	28742	0	0	41965	41803	0	0	3751	3208	0	0	0	0	0	0	30011	26248	0	0	12575	12328		
289702																								0	0	78234	69785	0	0	354786	294179	0	0	0	0	0	0	11175	10098	0	0	0	0	0	0	0	0	0	0	0	0		
289739																								0	0	7350	7017	0	0	38738	35105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
289757																								0	0	1015	899	0	0	13378	11975	0	0	0	0	0	0	2560	2545	0	0	0	0	0	0	0	0	0	0	0	0		
290249																								0	0	1935	1873					0	0	0	0	0	0	13142	12905	0	0	0	0	0	0	0	0	0	0	0	0		
290838																								0	0	1984	1836	0	0	14852	13168	0	0	21425	21416	0	0	1813	1812	0	0	0	0	0	0	314	279	0	0	0	0		
290922																								1999	1883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
291059																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
291376																								0	0	48	44					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
291611																								0	0	51119	46989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
291732																								0	0	25756	23218	0	0	4637	4132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
292234																								0	0	7845	7364	0	0	1109	1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
292467																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
292850																								8500	7482	11500	10228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
292908																								0	0	100396	82399					0	0	0	0	0	0	20239	17755	0	0	0	0	0	0	0	0	0	0	0	0		
293053																								0	0	175864	168817	0	0	118082	103916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
293352																								0	0	0	0	0	0	1927	1754	0	0	0	0	0	0	474	469	0	0	0	0	0	0	0	0	0	0	0	0		
293437																								0	0	0	0	0	0	6923	6388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
293651																								0	0	0	0	0	0	11679	10904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
293754																								0	0	0	0	0	0	6426	5634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
294023																								0	0	537	535	0	0	41130	38749	0	0	7851	7828	0	0	2617	2248	0	0	0	0	0	0	3571	3575	0	0	16421	16044	-1196	
294751																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
294779																								0	0	300	299					8946	8754	8076	8067	0	0	0	0	0	0	0	0	0	0	0	0	11002	10693	0	0		
294827																								0	0	11043	10098	0	0	264	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
295011																								0	0	20075	18919					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
295057																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
295646																								0	0	1495	1391	0	0	5297	4375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
296456																								0	0	0	0	0	0	7768	6846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
296474																								0	0	4883	4505	0	0	6924	6216	0	0	0	0	0	0	371	338	0	0	0	0	0	0	0	0	0	0	0	0		
296559																								0	0	13111	12728	0	0	8385	7257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
296755																								0	0	24500	24263	0	0	2122	2143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
296858																								0	0	363	337	0	0	921	832	0	0	0	0	0	0	283	276	0	0	0	0	0	0	0	0	0	0	0	0		
297051																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
297761																								0	0	47300	38959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
298049																								0	0	3402	3140	0	0	447	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
298218																								0	0	214162	203273	5148	4386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6099	4584	0	0	0	0	0	0		
298245																								0	0	65733	61805					0	0	0	0	0	0	5504	5128	0	0	0	0	0	0	2580	2065	0	0	0	0		
299868																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
300009																								0	0	6000	5931	0	0	69463	55771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
300063																								0	0	0	0	0	0	584	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1546	1313	0	0	0	0		
300353																								0	0	20829	17829	0	0	68007	60486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
300933																								0	0	9577	7934					0	0	0	0	0	0	2486	2152	0	0	0	0	0	0	7764	7135	0	0	0	0		
300942																								0	0	30453	28249					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
300960																								0	0	0	0	0	0	15906	14504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9901	9498	0	0	3241	3214		
301574																								0	0	2007	1853	0	0	17303	14480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
301800																								0	0	68950	58874					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
302030																								0	0	3980	3663	10150	8492	21816	18444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
302133																								0	0	28	27	0	0	261	259	0	0	0	0	0	0	2003	1884	0	0	0	0	0	0	0	0	0	0	5522	5448		
302553																								1750	1744	10972	10551	16192	15884	26803	24935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
302656																								0	0	60138	57421					0	0	0	0	0	0	1280	1126	0	0	0	0	0	0	159620	152537	0	0	0	0		
303653																								0	0	53079	48638	0	0	9129	7640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
303701																								0	0	0	0	0	0	4505	4558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
303747																								1499	1400	6724	5567	0	0	2711	2227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
303952																								0	0	58413	52004	0	0	2085	1848	0	0	0	0	0	0	3124	2748	0	0	0	0	0	0	2877	2524	0	0	0	0		
304173																								0	0	20571	18670	0	0	83963	71027	0	0	472	390	0	0	32421	27347	0	0	0	0	0	0	23615	18185	0	0	0	0		
304520																								0	0	3249	3251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
304575																								0	0	0	0	0	0	491	482	0	0	0	0	0	0	12	11	0	0	0	0	0	0	0	0	0	0	0	0		
304762																								0	0	2725	2715	0	0	9686	9488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
304913																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
305059																								0	0	7187	6766	0	0	9063	8321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
305077																								0	0	7356	7139	0	0	24067	21244	0	0	504	451	860	710	9933	9326	0	0	0	0	0	0	748	738	0	0	0	0		
305237																								0	0	27808	27523	0	0	16567	14767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
305442																								0	0	5000	4388	0	0	27859	23457	0	0	3570	3510	0	0	13114	11057	0	0	0	0	0	0	12238	9944	0	0	0	0		
306056																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
306159																								0	0	1001	948					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
306337																								0	0	496	452	0	0	26614	23136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
306908																								0	0	26274	25670	0	0	8268	7450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
307062																								0	0	211137	196528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
307334																								0	0	10591	9407	0	0	8819	8034	0	0	21168	21208	0	0	4929	4817	0	0	0	0	0	0	685	659	0	0	0	0		
307361																								0	0	10000	9971	0	0	17163	15434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
307679																								4695	4498	4742	4658	7640	7131	28226	27438	0	0	6533	6355	0	0	2659	2522	0	0	0	0	0	0	3675	3079	0	0	0	0		
308256																								3000	2852	2000	1986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
308340																								0	0	4645	4055	10	10	15000	12877	0	0	2038	1756	0	0	0	0	0	0	0	0	0	0	10920	8756	0	0	0	0		
308836																								0	0	25000	24830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
309150																								0	0	3999	3881	0	0	12277	11199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
309655																								0	0	477	463	0	0	23061	21694	0	0	37419	37232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
309851																								149	135	2325	2048	567	537	15278	13250	0	0	0	0	0	0	1483	1407	0	0	0	0	0	0	0	0	0	0	0	0		
310754																								0	0	1800	1763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
310950																								0	0	451	431	0	0	205	186	0	0	502	501	0	0	3278	3001	0	0	0	0	0	0	6122	5460	0	0	2366	2346		
310978																								0	0	2500	2353					0	0	0	0	0	0	1057	987	0	0	0	0	0	0	3186	2967	0	0	0	0		
311050																								0	0	3221	3223	163228	139042	53546	47457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7238	7077	0	0	0	0		
311144																								3150	3096	0	0	0	0	4248	3780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
311256																								0	0	0	0	2758	2593	4811	4849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
311265																								0	0	10046	9704	0	0	28720	25287	0	0	998	983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
311603																								0	0	34595	32664	0	0	149381	128499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
311658																								0	0	9409	8793	0	0	7740	6848	0	0	0	0	0	0	410	405	0	0	0	0	0	0	0	0	0	0	0	0		
311845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	903191	876078					0	0	0	0	0	0	0	0	0	0	0	0	0	0	2328133	1831624	0	0	0	0	1223	
311939																								0	0	14991	13662	0	0	6674	6600	0	0	0	0	0	0	4704	4755	0	0	0	0	0	0	3313	2939	0	0	0	0		
312244																								0	0	0	0	0	0	35286	29020	0	0	0	0	0	0	9636	8627	0	0	0	0	0	0	41801	35058	0	0	0	0		
312356																								0	0	1440	1382	0	0	3817	3425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
313009																								0	0	4888	4217	0	0	900	806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5108	3820	0	0	0	0		
313157																								0	0	589	589	0	0	16803	15767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2133	1939		
313223																								0	0	0	0	7641	7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
313577																								0	0	47466	39723	0	0	68374	58151	0	0	0	0	0	0	18407	16097	0	0	0	0	0	0	26554	25356	0	0	0	0		
314257																								0	0	158506	152684	0	0	18991	17205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
314444																								0	0	0	0	8104	7009	11886	10899	0	0	1422	1415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
315656																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
316840																								65000	64884	275000	264370					0	0	0	0	0	0	0	0	0	0	0	0	0	0	781	775	0	0	0	0		
316859																								0	0	13080	11088	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
316934																								0	0	12896	12300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
317258																								0	0	20892	19038	0	0	82589	72677	0	0	0	0	0	0	1002	959	0	0	0	0	0	0	0	0	0	0	0	0		
317342																								26756	24117	96057	90896					0	0	22021	20251	24415	22775	20794	17827	0	0	0	0	0	0	34411	29116	0	0	15910	15360		
317379																								0	0	0	0	307	305	57363	53008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
317650																								0	0	540	501	0	0	9769	8483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1902	1601	0	0	14723	13795		
318974																								0	0	31974	25052	0	0	31412	25563	0	0	1007	869	0	0	32782	27931	0	0	0	0	0	0	13481	10864	0	0	0	0	0	
319047																								0	0	11471	10536	0	0	26656	23906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
319458																								0	0	26100	22488					0	0	0	0	0	0	373	352	0	0	0	0	0	0	0	0	0	0	0	0		
319551																								0	0	487	487	0	0	1119	1092	0	0	660	660	0	0	0	0	0	0	0	0	0	0	488	484	0	0	3095	2836		
320034																								12711	11815	5196	4699	9091	8916	10454	9127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
320052																								0	0	2025	1979					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
320070																								0	0	140	140	0	0	2084	1831	0	0	0	0	0	0	172	163	0	0	0	0	0	0	0	0	0	0	0	0		
320119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	81029	66849	196875	157717	0	0	0	0	0	
321152																								0	0	1749	1614					0	0	3494	3135	0	0	1011	818	0	0	0	0	0	0	13020	10992	0	0	0	0		
321255																								500	500	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
321273																								0	0	11837	8645	0	0	16209	13406	0	0	0	0	0	0	1000	937	0	0	0	0	0	0	0	0	0	0	0	0		
321330																								0	0	1598	1500	32	30	124	117	0	0	491	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
321947																								0	0	59610	54886					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
322449																								0	0	1000	989	0	0	2263	1849	0	0	0	0	0	0	3	3	0	0	0	0	0	0	1660	1418	0	0	0	0		
322551																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
323204																								20283	18131	156874	130156	0	0	7337	6577	0	0	0	0	9380	8060	20967	17605	0	0	0	0	0	0	20623	16416	0	0	0	0		
323651																								0	0	13495	13453	0	0	54723	48418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
324153																								0	0	1997	1832	0	0	22775	19734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
324229																								0	0	14246	13128	0	0	207	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
324256																								1500	1370	0	0	516	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
324340																								2974	2652	0	0					0	0	56281	49283	0	0	0	0	0	0	0	0	436	398	0	0	167571	143472	15346	14257	-5719	
324854																								0	0	3849	3797	0	0	8014	7671	0	0	0	0	0	0	1420	1412	0	0	0	0	0	0	0	0	0	0	0	0		
324863																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
324975																								0	0	12671	11017	0	0	8151	6686	0	0	0	0	0	0	1968	1598	0	0	0	0	0	0	2926	2427	0	0	0	0		
325141																								0	0	28682	23679					0	0	0	0	0	0	998	815	0	0	0	0	0	0	0	0	0	0	0	0		
325459																								0	0	478	328	0	0	5590	4796	0	0	465	455	0	0	481	420	0	0	0	0	0	0	3494	2705	0	0	0	0		
325534																								0	0	8489	7716	0	0	33849	29554	0	0	2153	1899	0	0	2141	2001	0	0	0	0	0	0	691	628	0	0	0	0		
326054																								0	0	14042	13236	1725	1665	27498	24616	0	0	0	0	1230	1197	0	0	0	0	0	0	0	0	936	779	0	0	0	0		
326344																								0	0	4690	3863	0	0	66399	56080	0	0	0	0	0	0	4017	3415	0	0	0	0	0	0	8623	7449	0	0	0	0		
326858																								0	0	14507	12154	0	0	288419	244121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
326979																								0	0	35222	30597	0	0	47653	43164	0	0	0	0	0	0	1244	1280	0	0	0	0	0	0	26750	23757	0	0	0	0		
327220																								0	0	21437	17294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1303	1044	0	0	0	0		
327305																								0	0	10481	9808					0	0	0	0	0	0	11491	10898	0	0	0	0	0	0	14311	13602	0	0	0	0		
327435																								0	0	0	0	7381	7035	298383	251165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
327556																								0	0	6919	6700	0	0	6809	6533	0	0	16228	15166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
327855																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
328058																								0	0	4951	4473					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
328357																								20	20	3445	3472					7100	7148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9212	9183	1066	1055		
328656																								0	0	0	0	0	0	4341	3530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
328777																								0	0	324741	268831					0	0	0	0	8525	7806	52834	46291	0	0	0	0	0	0	0	0	0	0	0	0		
329149																								0	0	11456	10726	0	0	1732	1636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
329345																								0	0	2851	2908	0	0	9802	8632	0	0	16876	16813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15772	15699	326	
329550																								0	0	3611	3464	0	0	24553	21570	0	0	5068	4882	0	0	3000	2982	0	0	0	0	0	0	2201	1666	0	0	0	0		
329952																								0	0	18269	16116					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
330239																								0	0	12603	11658	0	0	100994	93156	0	0	0	0	0	0	18702	17474	0	0	0	0	0	0	0	0	0	0	0	0		
330248																								0	0	33777	31056	0	0	8800	8301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
330855																								370819	327351	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
330873																								0	0	3198	2995					0	0	0	0	2685	2526	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
330949																								0	0	26638	24884	0	0	13678	11756	0	0	0	0	0	0	1452	1325	0	0	0	0	0	0	2619	2082	0	0	0	0		
331076																								0	0	1794	1616	0	0	8300	7591	0	0	0	0	0	0	9212	8496	0	0	0	0	0	0	0	0	0	0	0	0		
331375																								0	0	17996	16387	0	0	4015	3521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
331544																								0	0	38619	34389	0	0	6653	5420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
331713																								0	0	0	0	0	0	25953	20812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
332224																								0	0	10850	9748	1541	1480	57276	50045	0	0	1968	1932	0	0	2600	2603	0	0	0	0	0	0	0	0	0	0	0	0		
332345																								0	0	2750	2621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
332671																								0	0	0	0	0	0	229	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
332756																								0	0	15749	14790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
333034																								0	0	31029	30918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
333203																								0	0	40863	36160					0	0	0	0	0	0	4667	3908	0	0	0	0	0	0	0	0	0	0	0	0		
333650																								0	0	34764	32975	0	0	4450	4407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
333856																								0	0	17557	17275					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
333940																								0	0	18529	16106					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
334264																								0	0	10410	9616	0	0	86533	75109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
335346																								0	0	1000	998	0	0	15760	14537	0	0	1039	1029	0	0	4032	4047	0	0	0	0	0	0	330	326	0	0	0	0		
336147																								2500	2346	6026	5212	0	0	7763	6832	0	0	0	0	0	0	1828	1702	0	0	0	0	0	0	0	0	0	0	0	0		
336361																								7416	6764	500	392	7377	6796	1002	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
