"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	Fully insured, affiliate sweep depos	Fully insured, affiliate, retail swe	Not fully insured, affiliate sweep d	Not fully insured, affiliate, retail	Fully insured, non-affiliate sweep d	Fully insured, non-affiliate, retail	Not fully insured, non-affiliate swe	Not fully insured, non-affiliate, re	Designated exception sweep deposit	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
17147	1568799	0	1562236	2409860	0	7843472	0	0	604460	0	7112607	0	1136129		982046	3110794	156845	6280451	5976478	785	0	41663	604460	563942	411552	1315798	71247	5351	1707879	122381	499293	6904	490	821901	629067	580399	0	621673	1830	0		0		0		0		0	true	284493	1717948	1101414	1378843	1037043	528215	
17259	15736	0	14	15023	0	19598	0	0	0	0	37486	0	3204		9085	1062		19584	34282	0	0	2005	0	0	5427	7263	3683	404	12690	2066	996	849	0	7692	3911	0	0	3062	0																	
17950	120596	153	53505	192413	0	284835	0	0	0	0	405454	951	79865		43864	152687		231177	323787	0	851	8415	0	0	30757	52538	3707	1434	75520	11540	29390	2040	766	44572	43736	45343	0	40929	0																	
17978	49443	0	0	2291	0	41652	0	0	0	0	139402	0	1256		42302	3190		41652	135414	0	2732	11437	0	0	11578	46496	6210	3015	58074	4081	15389	0	0	24997	19470	0	0	19470	0																	
18050	113235	0	125601	306020	0	452435	0	0	0	0	426867	0	10175		54740	85619		326834	415615	0	1077	5542	0	0	46046	69981	8302	0	114430	46373	55908	1402	0	69589	103683	13329	0	101900	0																	
18827	1302139	0	30081	105658	0	191975	0	0	20287	0	2064794	0	339514		128911	407788		161193	1724176	701	1104	7444	0	0	67929	130135	36427	9163	198064	21323	84524	2594	2773	114743	111214	53612	0	105847	0																	
18836	25816	0	8327	55985	0	74120	0	0	0	0	122143	0	16185		30333	40255		65793	105496	0	462	4787	0	0	17197	23153	9457	2110	36875	2065	1297	794	0	21583	4156	3276	0	3361	0																	
18854	128654	0	350212	896777	0	928851	0	0	293225	0	651361	0	13988		37738	275906	5423	578639	596424	0	40949	1997	293225	293225	56277	101557	6726	609	157834	18417	61945	1270	0	127431	81632	606768	0	80362	40949	0		0		0		0		0	true	0	0	114956	160950	81468	3965	
19356	11535	0	6680	53416	0	54323	0	0	21321	0	71450	0	3320		10307	10921		38322	64886	9321	3244	447	0	0	5904	9348	6202	227	15081	3792	11521	2000	10000	11373	27313	0	9321	13076	0																	
19936	23221	0	50614	91882	0	202585	0	0	0	0	193239	0	11468		22536	105014		151971	181771	0	0	2936	0	0	11223	30551	2744	2448	41774	2883	14542	612	0	24431	18037	0	0	17425	0																	
19972	88004	0	0	0	0	0	0	0	0	0	88004	0	0		0	0		0	88004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
20053	15182	0	3244	38635	0	44180	0	0	13225	0	113101	0	1200		33233	33855		40936	111901	0	0	2789	13225	2737	8267	15954	27296	96	24191	2252	8408	1791	0	18380	12451	4413	0	10660	0																	
20633	45744	0	21584	42954	0	145894	0	0	5000	0	157821	0	14348		32819	29447		124310	142729	0	744	3720	5000	5000	23677	34215	3248	1451	57892	12911	7128	0	0	29772	20039	26186	0	20039	0																	
20857	50406	0	48436	138886	0	236914	0	0	0	0	329070	0	72232		37540	170941		188472	256838	6	0	6978	0	0	20082	41185	8051	1235	61267	8743	23556	4107	765	33012	37171	0	0	32299	0																	
21256	1408	0	3623	3367	0	7425	0	0	0	0	3281	0	321		340	465		3802	2960	0	0	841	0	0	18	149	280	120	167	0	0	841	0	227	841	0	0	0	0																	
21359	13375	0	2181	16358	0	24481	0	0	0	0	43748	0	3945		3938	17520		22300	39803	0	0	0	0	0	1708	2906	2310	139	2759	2000	1774	2017	0	3124	5791	0	0	3774	0																	
21658	28617	4	9408	18725	0	91721	0	0	0	0	96735	0	2540		36149	10545	14101	82309	94195	0	0	5762	0	0	16722	29221	4131	618	45908	1579	4662	305	335	14543	6881	0	0	6241	0	0		0		0		0		0	true							
22048	42580	0	27297	152314	0	152314	0	0	164	0	130956	0	10759		21000	0		123777	119959	1240	238	3290	164	164	10015	35759	6068	7532	45774	5057	20440	3505	0	38374	29002	43146	0	25497	0																	
22543	55159	1	20998	138152	0	182809	0	0	0	0	142292	0	7812		14732	42309		161061	134233	749	247	1787	0	0	17833	17166	2465	447	34999	4237	2677	0	0	23180	6914	45792	0	6430	0																	
22552	17997	0	3268	28366	0	42993	0	0	7029	0	61120	0	2757		9833	9044		39725	58363	0	0	0	7029	6780	6982	15820	2135	2962	22802	5128	1052	0	0	18067	6180	0	0	6180	0																	
22730	93	0	39891	104308	0	136574	0	0	1	0	99774	0	23425		13185	64757		96683	76349	0	0	100	1	1	7667	12144	2701	927	19526	2302	9183	0	0	10254	11485	0	0	9534	0																	
23456	26660	0	10880	148596	0	148596	0	0	0	0	176338	0	13129		51394	32007		137716	163209	0	0	4280	0	0	20749	59469	9152	1404	80218	7164	16693	3038	0	39380	26895	0	0	23857	0																	
23504	2347287	0	237136	3122990	0	3576661	0	0	897119	0	7342527	0	1910360		289836	3440083	132426	3339525	5432167	0	0	48650	897119	897119	611323	601757	88575	9066	1213080	105271	110530	28033	602	1020885	244436	950550	0	215801	0	0		0		1041006		0		856954	true	785407	115646	1054516	1601719	773732	454142	
23643	16486	0	21606	49633	0	85679	0	0	3443	0	146592	0	24200		25244	10148		64073	122292	0	100	4994	816	72	13455	32933	11230	1257	46388	13926	39929	6711	515	33631	61081	0	2000	53855	0																	
23755	78172	212	29583	71876	0	140809	0	0	0	0	142472	92	11601		15586	20579		111014	130764	0	15	743	0	0	8296	20784	4693	880	24416	2503	5814	750	0	19068	9067	17085	0	8316	0																	
24006	774146	7	72510	62375	0	88449	0	0	125858	0	1593506	0	57608		293454	245767		15932	1533374	0	2524	25263	125858	104201	64686	352316	33513	3997	417002	16231	99535	3315	0	161058	119081	0	0	115766	0																	
24378	19614	0	0	13234	0	19227	0	0	0	0	42299	4	252		12250	1090		19227	42043	0	0	951	0	0	4328	7199	5989	2413	11527	321	517	830	0	7679	1668	0	0	837	0																	
24659	38443	0	2229	29855	0	51028	0	0	0	0	48328	0	2395		5866	615		48799	45933	0	0	816	0	0	1189	4195	2300	380	3993	697	509	0	0	2198	1206	0	0	858	0																	
24949	50756	0	10734	120709	0	171730	0	0	0	0	250116	0	4526		62937	82876		160749	245590	247	0	2871	0	0	17063	58711	20226	767	75759	1999	10118	7265	334	33830	19716	8894	0	12117	0																	
25357	22014	71	24768	81482	0	434244	0	0	0	0	134058	452	5140		26127	30823		409405	128466	0	0	5290	0	0	21754	35974	3235	3786	57728	3392	11593	1485	0	38622	16470	0	0	14985	0																	
25647	29475	75	594	53540	0	54355	0	0	0	0	276837	0	1518		50825	78717	9664	53686	275319	0	0	4955	0	0	18681	90678	14321	789	109358	6232	34799	3146	0	73643	44177	0	0	41031	0	0		0		0		0		0	false							
26765	61515	0	183426	1537714	0	1790263	0	0	3039	0	1858513	0	53386		58457	871185		1601292	1801667	5545	3460	11974	3039	3039	96766	238165	5474	2760	334931	232351	336820	9050	4427	284708	582648	525461	0	569171	2990																	
27070	128443	0	22221	158763	0	158763	0	0	8941	0	523114	0	29388		150143	93548		135549	493496	993	230	19297	8001	8001	46825	150697	47756	1033	191182	7871	35141	11487	313	96168	54812	20088	940	42734	0																	
27614	106034	0	36146	136091	0	254022	0	0	0	0	266978	0	31328		54765	51413		217876	235650	0	0	1381	0	0	33103	51431	6052	1524	84137	7792	0	9347	281	37345	17420	0	0	7792	0																	
27847	75879	0	58412	148186	0	270301	0	0	4242	0	470931	0	31043		114033	55984		211653	436312	236	3576	20993	0	0	73772	176242	17834	705	250014	17310	50328	2877	0	154520	70515	43242	4242	67638	3576																	
28013	938428	0	201847	250782	0	536839	0	0	98711	0	3435710	0	627730		311829	1744021	49208	334992	2807980	0	0	15082	0	0	387769	231374	12908	12852	619143	51138	51324	4533	1363	333074	108358	0	0	102462	0	0		0		0		0		0	true	156490	178502	1613957	130064	934519	3908	
28152	44962	0	6106	50580	0	75684	0	0	264	0	134766	0	11502		17745	53146	8420	69578	122767	0	497	2943	264	14	9978	13207	8201	724	11993	844	3703	0	0	14366	4547	14716	0	4547	0	0		0		0		0		0	true							
28675	19903	0	22687	53124	0	54224	0	0	98166	0	170534	0	15477		111579	24590	3281	31537	155057	0	0	1026	98166	72829	28619	59042	28324	1319	87661	1758	4052	2423	504	5725	8737	0	0	5810	0	0		0		0		0		0	true							
28732	28027	0	2501	48762	0	57493	0	0	0	0	75020	0	2823		7618	10975		54992	72197	0	0	1451	0	0	6432	13537	643	25	19969	1442	13611	327	0	13019	15380	0	0	15053	0																	
29476	3524	0	5001	11107	0	30477	0	0	3303	0	62223	0	16033		10606	3691		25476	41983	0	4207	3397	0	0	8357	26795	1761	176	35152	10481	7436	0	0	26484	17917	3060	3303	17917	13846																	
29636	112531	0	48146	90336	0	194641	0	0	0	0	1015981	0	160473		91222	637635		146495	854515	0	993	21645	0	0	56617	90330	16929	6547	146947	20388	38731	26027	10246	79201	95392	96208	0	59119	0																	
29878	633939	0	0	55531	0	189644	0	0	0	0	1212174	0	0		201822	13040	84263	189644	1212174	0	0	35519	0	0	77853	297798	46432	13848	375651	18633	94790	12143	3698	234110	129264	0	0	113423	0	0		0		0		0		0	true	20419	123171	13040	0	618235	15704	
30052	5987	0	0	15432	0	18526	0	0	0	0	20225	0	0		738	9409		18526	20225	0	0	0	0	0	1197	1103	510	0	717	0	2019	0	0	2072	2019	0	0	1583	0																	
30502	140046	0	114777	257865	0	555160	0	0	55146	0	428568	0	17721		57176	159361		433990	410599	6393	248	3649	55146	14999	31668	51372	11504	2431	82951	13114	16933	1370	769	39799	32186	3847	0	30047	0																	
30810	55027412	0	102	2160186	0	2970274	0	0	21979228	0	110915941	0	0		32872538	10646271	3194915	2970116	110915941	56	0	1276988	21979228	9918737	5095225	20132886	10041821	6628312	25228111	297616	2264674	319792	461932	9025706	3344014	0	0	2562290	13655667	0	0	0	0	3467949	3467949	0	0	810088	true	1338395	0	5192588	5453683	55027412	0	
31134	23702	8381	7440	74592	0	90913	0	0	0	0	83663	200	352		11754	26599	5082	75092	83111	0	0	1852	0	0	3916	15488	2389	559	19397	500	10510	0	0	10598	11010	0	0	11010	0	0		0		0		0		0	true							
31255	13558	0	244982	248189	0	342157	0	0	53203	0	632836	0	165036		61945	448653	4475	96927	467479	248	321	1992	53203	53203	24952	90408	3487	663	66019	21699	25155	4261	0	57565	51115	158122	0	46854	0	0		0		0		0		0	false							
31657	24667	0	5570	42625	0	76579	0	0	0	0	83208	0	4266		13666	2094		71009	78942	0	0	2426	0	0	7959	26097	1553	24	34055	7535	13279	0	0	21967	20814	0	0	20814	0																	
31826	39929	0	37221	121977	0	170855	0	0	0	0	263658	0	25028		35078	129697	16979	133634	238567	0	63	7564	0	0	31989	37838	8119	2697	46230	3465	7591	1700	633	45565	13389	10180	0	10959	0	0		0		24907		0		24907	false							
31835	13619	0	37049	57942	0	91817	0	0	0	0	79345	0	12093		14077	8602		54768	67252	0	0	2985	0	0	13064	17602	856	7	30666	13765	9362	2468	0	17452	25595	0	0	23127	0																	
32234	43993	0	34684	45330	0	139003	0	0	95000	0	238192	0	45878		111615	39992		104319	192065	0	249	2117	95000	95000	102732	22176	4841	470	124716	8601	13952	1435	0	18603	23988	1204	0	22553	492																	
32766	11257	0	27312	164962	0	164962	0	0	0	0	113557	0	20093		1590	97301		135665	90985	1985	2479	681	0	0	1627	1619	697	9	3246	1047	0	0	0	2361	1047	175915	0	1047	0																	
32971	44860	0	19442	81077	0	115998	0	0	0	0	207518	0	3706		24252	104004		96556	203812	0	0	907	0	0	10130	24297	6928	461	34426	1529	14405	905	0	17563	16839	47828	0	15934	0																	
33147	133545	0	5514	22294	0	28880	0	0	49384	0	341850	0	78186		25464	7687		23366	263151	0	513	7664	49384	42193	22183	83127	21101	7206	105310	12503	36861	13481	4155	108153	67000	24649	0	49364	0																	
33259	46046	5	24409	199197	0	356115	0	0	48657	0	567833	0	10710		99379	282558		330446	542505	1255	14618	5836	47157	43657	35052	119155	23666	2538	154207	12505	37589	8405	321	81032	58820	37239	1500	50094	14123																	
33370	4082	0	0	302	0	2334	0	0	0	0	16655	0	0		5868	0		2334	16655	0	0	1439	0	0	2285	4292	4868	591	6577	282	255	0	0	6168	537	0	0	537	3520																	
33839	9112	0	2399	5755	0	13882	0	0	0	0	20720	0	779		5006	3124		11483	19941	0	0	1109	0	0	1284	4505	1310	370	5789	0	1015	0	0	2463	1015	0	0	1015	0																	
33857	47907	0	24083	174862	0	305542	0	0	175978	0	725002	4813	63783		254623	226210	23229	279657	644288	1802	12118	9673	175978	28017	61664	145497	92463	81487	149850	20268	42330	6902	274	126488	69774	202701	0	62598	0	0		0		25000		0		25000	false							
34434	41025	1	13665	98499	0	118309	0	0	0	0	292113	3	54362		32170	140109		104643	237748	0	0	11021	0	0	15645	44521	6968	6225	60035	10002	22554	2414	2652	41188	37622	0	0	31894	0																	
34537	608081	0	536481	4629847	0	6271263	0	0	142717	248	5749444	0	281666		505510	3531029	74904	5724620	5462364	10162	5166	26316	142717	103813	287493	697724	20374	3613	985217	219085	367972	11995	2079	503694	601131	1282800	0	587056	494	0		0		1192249		0		1192249	true	553697	930178	1621618	1709636	555423	52014	
34555	31092	0	62525	73471	0	166182	0	0	0	0	150187	0	30982		33785	35392	11282	101666	118969	1991	236	3497	0	0	7158	18000	20404	19681	23326	2132	5137	6025	5165	31459	18459	4973	0	7269	0	0		0		4362		0		4362	true							
34742	31616	0	22604	87963	0	189753	0	0	16799	0	368588	0	37319		55518	106480		167149	331269	0	0	6126	0	0	45961	105465	2230	1	116482	27217	39912	9706	0	98139	76835	34943	7799	67129	0																	
35057	18585	0	7556	57401	0	100489	0	0	0	0	87933	0	2667		17915	23474	2977	91764	85266	1169	0	1187	0	0	4887	23581	5342	246	28468	1824	8923	1071	0	16141	11818	1450	0	10747	130	0		0		0		0		0	true							
35301	0	0	2129000	178704000	0	178710000	0	0	13297000	0	12135000	0	0		0	9103000	0	176580000	12135000	1000	0	0	12720000	12720000	0	0	0	0	0	3032000	0	0	0	0	3032000	0	577000	3032000	0	0	0	0	0	12720000	12720000	0	0	0	true	0	0	0	9103000	0	0	
35646	12625	0	5137	21825	0	30048	0	0	10269	0	63489	0	4191		12131	13375		24911	59298	0	0	977	10269	7180	2552	19674	8965	557	22226	1545	2620	1575	0	19617	5740	0	0	4165	0																	
35879	30568	0	10	7427	0	42334	0	0	0	0	189623	0	5340		52012	49623		42324	184036	0	247	2350	0	0	22697	43826	18298	4921	66019	2465	12823	2405	1997	37730	19690	10879	0	15288	0																	
36456	14464	7	8841	37810	0	39993	0	0	249	0	66604	0	13024		14550	13155		31145	53580	0	0	0	249	249	6224	25707	2124	387	31931	1959	2324	259	0	19893	4542	0	0	4283	0																	
36933	10183	0	52017	244214	0	244214	0	0	1	0	137638	0	4698		26667	0		190212	113200	1985	19740	4631	1	1	19708	64826	16837	4589	84534	3419	14634	2835	607	79293	21495	74483	0	18053	28257																	
37051	8806	9	3460	6133	0	19918	0	0	2429	0	79920	0	3485		14466	19409		16449	76435	0	0	1732	2429	2429	6358	19247	8122	1024	25605	3118	10453	3128	255	20284	16954	0	0	13571	0																	
37341	9777	0	1578	15813	0	18434	0	0	10882	0	46982	0	815		8549	15726		16837	37288	19	8879	2166	3	3	4237	11613	2393	295	15850	1366	1575	0	0	9990	2941	1511	10879	2941	0																	
37435	246415	0	202205	743790	0	1253503	0	0	0	0	644923	0	62456		102824	234222		1051298	582467	0	0	11936	0	0	34268	72140	29096	10293	106364	6107	9150	2112	1120	42973	18489	0	0	15257	0																	
37640	2231220	0	399178	1368459	0	1391131	0	0	0	0	3913731	0	708754		329055	845487	64051	988953	3204187	3000	790	20063	0	0	91959	440214	39269	7634	532173	85667	166270	5431	580	250021	257948	90242	0	251937	0	0		0		79258		0		79258	true	728079	211426	255306	397525	1300370	555789	
37659	7666	0	1238	14183	0	23496	0	0	0	0	23228	0	1103		4546	0	199	22258	22125	0	0	0	0	0	3895	6266	438	0	10161	1291	3203	468	0	6053	4962	0	0	4494	0	0		0		0		0		0	true							
37949	10151	0	41569	32382	0	89200	0	0	4085	0	111451	0	9489		9475	70216		47631	101962	0	0	2683	4085	0	2689	5575	4319	8498	8264	3000	5342	1662	0	11605	10004	0	0	8342	0																	
38740	34474	0	41011	82656	0	136361	0	0	15038	0	152658	0	11125		36519	44308		95205	141502	145	31	3904	15038	0	8313	21785	14075	13141	24399	5348	10192	754	269	20795	16563	0	0	15539	0																	
39327	109276	0	17056	237279	0	383007	0	0	1476	0	370739	0	35658		29792	148482		364456	332605	1495	2476	4524	1476	1476	44223	55599	9221	0	98748	1126	2049	764	0	79250	3939	130584	0	3175	0																	
39756	32549	14	12269	228862	0	442122	0	0	302	0	348814	0	12269		21702	160469	10210	429839	336545	0	0	5789	302	302	16983	41264	3124	588	58247	27120	60916	3364	2437	40257	93837	302	0	88035	0	0		0		0		0		0	false							
40033	7285	0	4082	13508	0	27404	0	0	0	0	16658	0	263		5319	529		23322	16395	0	0	703	0	0	3610	3164	543	8	5198	255	1265	0	0	2005	1520	0	0	1520	0																	
40499	1763402	1	15625	264452	0	313878	0	0	387926	248	4118315	0	295503		730355	1114660	103538	297012	3817603	1240	4961	33009	387926	387926	448608	509134	62157	1304	957742	33242	165819	19988	0	290848	219049	402276	0	199061	0	0		0		365970		0		365970	true	72450	28441	82186	471545	816522	946735	
40855	6616	0	569	26228	0	26228	0	0	0	0	114124	0	8725		48910	30531		25659	105399	0	0	2216	0	0	18170	37934	14736	3807	41416	0	2030	300	0	25737	2330	0	0	2030	0																	
41553	12580	0	47812	13563	0	80308	0	0	0	0	37307	0	2900		7819	261		32496	34407	0	0	363	0	0	9070	7512	1053	0	16579	2737	2627	1467	0	9816	6831	0	0	5364	0																	
41629	37598	0	3690	92422	0	128819	0	0	0	0	144611	0	2876		31918	14205		125129	141735	0	0	1548	0	0	9527	37279	3807	1560	46806	5163	35472	0	0	20255	40635	52	0	40635	0																	
41825	76354	0	1565	435240	0	448689	0	0	10000	0	457586	0	7893		36422	255638	20757	447124	449693	0	0	6159	10000	0	15489	31426	24333	1268	46915	4497	16474	21806	10301	36094	53078	188241	0	20971	0	0		0		0		0		0	true							
42037	10062	0	3982	28199	0	39238	0	0	3225	0	47068	0	804		5674	16314		35256	46264	0	0	0	0	0	8088	421	2414	263	8509	2047	4234	3225	0	5512	9506	0	0	6281	0																	
42354	19567	2	44579	74004	0	150813	0	0	0	0	92374	0	4234		12052	21022		106232	88140	0	0	1264	0	0	13088	18204	1387	0	31292	4553	14234	319	0	20627	19106	500	0	18787	0																	
42372	32880	0	2374	95373	0	99615	0	0	0	0	269615	0	4184		48175	81847		97241	265431	0	0	10547	0	0	19394	71164	8082	3598	90558	10668	38806	2858	319	54063	52651	0	0	49474	0																	
42420	1559222	1102	245333	505082	0	1142990	0	0	0	0	8365762	323	595298		643717	5332362	83463	889487	7769655	7068	486	23312	0	0	159932	830586	134115	10003	990518	76142	220388	41950	1062	490919	339542	375520	0	296530	0	0		0		313264		0		313264	true	136406	197863	2651329	2681032	1432247	126975	
42448	136422	0	151995	874963	0	874963	0	0	140471	0	1136477	4978	88462		323885	121647		722763	1043037	205	0	46472	137742	48853	140546	352450	153169	40193	492996	56481	118953	13108	3508	362473	192050	34655	0	175434	96805																	
42457	4129	39	11564	10730	0	27370	0	0	13020	0	26493	0	4606		1593	15038		15767	21887	0	0	184	134	134	277	1517	413	25	1794	0	2092	3000	0	639	5092	0	9886	2092	0																	
43052	18368	49	1887	22096	0	34496	0	0	2484	0	59096	0	6695		13790	11241		32560	52401	0	0	519	2484	2484	7338	17040	1416	67	18675	1022	1732	871	0	12071	3625	0	0	2754	1570																	
43351	24995	1	28654	214324	0	214324	0	0	29638	0	271127	939	10709		40274	127343		182036	259205	3633	274	3014	0	0	25057	41483	20469	1813	66540	11395	8270	10302	0	48548	29967	129523	0	19665	0																	
43856	24049	0	17016	19065	0	40996	0	0	0	0	39755	0	1391		5452	1454		23980	38364	0	0	2336	0	0	5614	2863	1864	0	8477	3298	614	0	0	4888	3912	2075	0	3912	0																	
43959	20391	0	11431	60589	0	86411	0	0	0	0	111683	0	1000		6152	59161		74824	110683	156	0	463	0	0	4583	9775	1803	404	13686	3218	12348	0	0	10413	15566	0	0	15566	0																	
44040	110277	0	42716	59895	0	140719	0	0	0	0	207147	0	4342		33067	12061		98003	202805	0	0	0	0	0	25059	35660	4809	0	60719	5650	12191	1439	0	32462	19280	0	0	17841	0																	
44433	5574	0	0	84176	0	92053	0	0	52265	0	396774	0	0		86228	96764	6242	92053	396774	0	0	3822	52265	39887	76047	173331	14241	651	235177	9685	20226	255	0	178042	30166	0	0	29911	6818	0		0		0		0		0	true							
44741	92882	2	133939	186418	0	348780	0	0	0	0	239183	0	16759		23743	79384		213598	221197	1241	1227	6082	0	0	11312	26766	5055	3491	37140	4825	13333	1528	607	22882	20293	70095	0	17899	0																	
44750	11214	0	15488	49996	0	71373	0	0	11059	0	99779	0	12095		18381	24920		54149	87684	1736	0	6759	925	925	9796	26425	3468	5096	36221	1710	13297	1181	2672	26403	18860	34557	0	15006	1247																	
44929	55188	0	34633	44026	0	95120	0	0	0	0	78755	0	1438		11630	3360	6765	60487	77317	0	0	3043	0	0	2786	5072	5085	2503	6676	280	3669	0	812	3816	4761	0	0	3949	0	0		0		0		0		0	false							
45038	20773	0	11312	18136	0	41194	0	0	0	0	113199	0	11674		33723	16593	13732	29882	101525	0	0	6483	0	0	14285	32509	11676	1208	46794	2141	10528	3136	350	25955	16155	0	0	12669	0	0		0		0		0		0	true							
45056	10485	0	2801	19682	0	29518	0	0	0	0	54007	0	10477		10460	23309		26717	43530	0	0	1307	0	0	2165	10501	989	295	12666	359	5903	0	0	3491	6262	0	0	6262	0																	
45430	31558	0	3205	30678	0	41664	0	0	0	0	80458	0	7726		16577	3019		38459	72732	0	0	4380	0	0	7127	22896	3694	527	30023	3327	7670	638	0	17667	11635	0	0	10997	0																	
45458	25065	0	9424	71400	0	71400	0	0	1503	0	114827	0	24715		21593	35987		61976	90112	0	0	1845	1503	2	8060	28943	3134	476	37003	2359	10492	311	0	19020	13162	2	0	12851	0																	
45551	140309	25	78182	494919	0	494919	0	0	125000	0	611214	0	23972		110656	82280		416666	587242	46	0	4992	125000	95000	52621	226725	36323	429	277957	15624	55543	1360	0	205442	72527	110646	0	71167	0																	
45560	238965	0	13220	257069	0	280022	0	0	63058	0	2312451	0	7668		107762	1224197	7856	266802	2304783	0	0	2489	63058	14963	102413	52038	38861	12498	154451	529698	112916	865	0	98048	643479	1025	0	642614	0	0		0		0		0		0	true	22705	22953	189460	302296	174324	64640	
45775	21312	0	0	27524	0	49309	0	0	0	0	124524	0	1919		31935	27696		49309	122605	0	0	8202	0	0	11830	41322	7066	1717	53152	1518	11030	706	327	30000	13581	0	0	12548	0																	
46053	103339	5	11009	76233	0	125879	0	0	0	0	155955	0	5740		24610	0		114865	150165	0	50	1819	0	0	14576	22621	7024	1797	37197	306	3580	1342	1371	21408	6599	6143	0	3886	0																	
46941	20811	0	14634	40400	0	101977	0	0	2500	0	85900	0	2307		20016	16204		87343	83593	0	0	2008	0	0	7008	23424	5177	1215	30420	4912	6825	0	324	16808	12061	23335	2500	11737	0																	
47247	38019	195	3412	367119	0	373658	0	0	336146	0	676866	14642	23791		34104	147819	8159	293363	637876	76688	557	3712	20259	20259	23662	86379	13187	1521	109727	152309	87300	64618	62053	90644	366280	24524	192512	239609	145	0		0		9755		0		0	true							
47500	87346	0	16752	70720	0	143908	0	0	29997	0	266045	0	4523		72022	43141		127156	259535	0	1987	7324	29997	29997	21097	54975	27633	3169	76072	10427	17873	383	0	34852	28683	32008	0	28300	1987																	
48057	27133	4	13053	24877	0	58279	0	0	0	0	60809	0	25357		9169	541		45222	35452	0	0	2928	0	0	3200	10710	1339	2576	13910	1528	9166	3000	1615	8657	15309	0	0	10694	0																	
48150	4428	0	707	10476	0	13581	0	0	0	0	22751	0	2268		5442	5372		12874	20483	0	0	270	0	0	3735	3598	3328	46	7279	0	1535	710	0	5265	2245	55	0	1535	0																	
48374	121906	0	43721	236954	0	505560	0	0	77818	0	873253	0	22541		234916	104847		461379	846486	460	4226	34666	77818	44988	102968	282140	74954	9840	384191	27971	119410	29217	0	234986	176598	32790	0	147381	4226																	
48440	16585	0	666	53656	0	53828	0	0	5837	0	127719	0	14379		30467	50182		37293	112067	15869	1273	1129	5837	2000	9902	26390	8035	1078	35285	1801	10053	3693	0	14938	15547	1007	0	11854	0																	
49054	16612	0	282	10628	0	16723	0	0	78814	0	156800	0	317		83103	45516		16441	156483	0	0	0	78814	14096	8757	11776	33568	35645	20533	1148	1977	1129	672	6643	4926	252	0	3125	0																	
