"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
557438																																							13580	3253	1228	0	0	5647	0	4235	188274	165376	1712	167088	0	2244	0	0	21186	200	188274	0	0	17429	0	0	3675	0	32968	132408	4	1231	0	129772	127528	-118	0	0	0	0	21186	0	32803	
557858																																							236253	98334	2476043	0	16768	67961	0	246359	7135959	6525518	54889	6793322	0	51541	0	0	342637	12000	7135959	0	0	607895	0	0	94577	784	1266063	5259455	2a	1231	0	4031743	3980202	-371835	0	0	1655	211260	342637	13255	0	
559179																																							4881	745	6813	0	0	301	0	837	40594	31538	188	31726	0	350	0	0	8868	0	40594	0	0	9528	0	0	0	0	3189	28349	1a	930	0	27367	27017	-660	0	0	0	0	8868	0	0	
560214																																							4028	683	36507	0	0	400	0	802	88474	66473	204	84677	0	550	18000	0	3797	375	88474	0	0	9280	0	0	625	0	10280	56193	4	1231	0	46604	46054	-6483	0	0	0	0	3797	0	0	
560353																																							32344	1944	154347	0	0	970	0	1812	219765	192225	986	221720	0	334	28509	0	-1955	220	219765	0	0	25877	0	0	220	0	41121	151104	1a	1231	0	28682	28348	-28272	0	0	0	0	-1955	0	0	
560438																																							4828	1290	36608	0	0	808	172	1977	74790	67944	263	68207	0	554	0	0	6583	100	74790	0	0	9697	0	0	100	0	23975	43969	1a	1231	0	26861	26307	-3314	2800	0	0	0	6583	0	0	
560830																																							6527	3216	52618	0	774	388	0	1696	113006	101174	430	103604	0	677	2000	0	9402	50	113006	0	0	9973	0	0	2174	0	20562	80612	4	1231	0	47163	46486	-2795	1301	0	0	0	9402	0	0	
561145																																							22035	9470	56623	0	662	18552	0	14468	590394	497486	3407	524466	0	4889	20465	0	65928	759	590394	0	0	67068	0	0	3490	0	70210	427276	1a	1231	0	465332	460443	-5389	0	0	0	3108	65928	0	8141	
561574																																							26388	11324	83832	0	7643	6102	0	27217	1080191	939202	7703	982313	0	15487	29484	5924	97878	37552	1080191	0	0	69539	0	0	0	0	179328	759874	1a	1231	0	933172	917685	-9213	0	0	0	0	97878	0	0	
561659																																							114307	8648	388361	0	525	18093	67	21526	1359330	1159380	5077	1261968	0	10840	97511	0	97362	5000	1359330	0	0	105679	0	0	18438	1886	268673	890707	2a	930	0	816757	805917	-31755	0	0	0	0	97362	0	0	
561864																																							42659	6097	112747	0	0	12409	260	14150	664238	595324	4001	599325	493	9933	0	0	64420	1956	664238	0	0	33574	0	0	40162	0	355740	239584	1a	1231	0	485849	475916	-11272	0	0	0	0	64913	0	0	
562058																																							1309	3618	72455	0	934	10583	0	7441	562402	476044	3268	523312	0	6400	44000	0	39090	400	562402	0	0	44693	0	0	5800	299	61643	414401	2b	1231	0	449968	443568	-11803	22195	0	0	0	39090	0	0	
563233																																							85739	6610	131768	0	0	6869	0	16611	370378	329097	2104	348266	0	1485	0	0	22112	1460	370378	0	0	15953	0	0	16317	0	113734	215363	1a	1231	0	119401	117916	-11618	0	0	0	17065	22112	0	4865	
563336																																							16885	1316	36019	0	0	1802	0	4170	155455	144507	481	144988	0	911	0	0	10467	100	155455	0	0	14310	0	0	700	0	48573	95934	1a	1231	0	78281	77370	-4643	0	0	0	0	10467	0	17893	
563457																																							2750	1030	10718	0	449	1108	0	3786	93631	75974	2047	78562	0	236	278	0	15069	250	93631	0	0	15085	0	0	250	0	18263	57711	4	1231	0	28317	28081	-516	372	0	263	0	15069	0	45337	
563934																																							7769	586	4820	0	0	1179	0	379	61770	54092	320	54412	0	296	0	0	7358	400	61770	0	0	6587	0	0	500	0	14046	40046	2a	1231	0	17777	17481	-129	0	0	0	0	7358	0	29556	
564052																																							25794	2090	0	0	0	76	0	2347	305024	154680	2420	157100	0	2936	0	0	147924	1250	305024	0	0	127401	0	0	19273	0	43456	111224	5	1231	0	201306	198370	0	263	0	0	0	147924	0	76084	
564324																																							61509	12550	279985	0	2736	6894	0	16624	827156	785714	3716	789430	0	4864	0	0	37726	700	827156	0	0	69527	0	0	700	163	168522	617192	2a	1231	0	436769	431905	-33201	0	0	0	0	37726	0	14790	
564463																																							12043	6871	103066	0	0	4469	0	9413	318469	297278	1542	298820	0	2128	0	0	19649	400	318469	0	0	28159	0	0	5765	0	62235	235043	2b	1231	0	184735	182607	-14675	0	0	0	0	19649	0	0	
564557	278874	25647	313581	0	0	53602	0	51895	2047163	12703	1836589	0	13493	0	0	210574	1418	2047163	0	0	184091	0	0	66997	0	2a	0	1220077	1206584	-41932	0	0	210574	23065	88661	0	0	0			313580							1823886					0												542426	1281460		1231					5254	0	0	0		23065		
564678																																							13880	1019	22083	0	0	1168	0	5673	158882	136485	869	146894	0	756	9540	0	11988	0	158882	0	0	12646	0	0	0	0	36958	99527	1a	1231	0	115815	115059	-658	0	0	0	0	11988	0	0	
564838																																							8727	7334	61191	0	0	1462	0	5777	189254	175058	427	175485	0	1163	0	0	13769	62	189254	0	0	15348	0	0	6809	0	58553	116505	1b	1231	0	105926	104763	-8450	0	0	0	0	13769	0	0	
564977																																							79345	10838	19483	0	250	19215	0	81766	2193400	1626465	32552	1961017	0	5142	292000	0	232383	0	2193400	0	0	132842	0	0	106158	0	76249	1550216	2a	1231	0	1310067	1304925	-6617	0	0	0	10000	232383	0	677578	
565143																																							3751	3514	54991	0	0	1910	0	13770	303827	267072	5109	274901	0	560	2720	0	28926	1000	303827	0	0	31084	0	0	4000	0	86612	180460	1a	1231	0	210951	210391	-7158	15500	0	0	0	28926	0	0	
565170																																							20811	232	126	0	0	229	0	7228	172802	104550	6585	111135	0	1376	0	0	61667	0	172802	0	0	61667	0	0	0	0	3774	100776	1a	331	0	136083	134707	0	0	0	0	0	61667	0	9469	
565536																																							13354	2735	42241	0	2662	1075	0	5939	151958	133592	823	135915	0	1342	1500	0	16043	790	151958	0	0	12236	0	0	7502	0	20738	112854	5	1231	0	83394	82052	-4485	1880	0	0	0	16043	0	20	
565750																																							54892	7909	23372	3272	1030	18952	12658	14670	1067830	876110	11947	938057	0	15795	50000	0	129773	210	1067830	0	0	111028	0	0	20500	245	158896	717214	2b	1231	0	946625	930830	-1965	0	0	0	0	129773	0	0	
565844																																							16683	1462	48990	0	0	2216	0	2126	148949	138643	878	139521	0	845	0	0	9428	145	148949	0	0	11419	0	0	1004	0	24690	113953	4	1231	0	78317	77472	-3140	0	0	0	0	9428	0	0	
566056																																							19618	3123	54190	0	2681	5094	0	8668	308761	270776	1314	277090	0	2183	5000	0	31671	100	308761	0	0	23254	0	0	15198	0	49467	221309	4	1231	0	190790	188607	-6881	3798	0	0	0	31671	0	22982	
566243																																							27392	5368	141220	0	0	422	0	3757	325008	293270	512	294609	0	1725	827	0	30399	1100	325008	0	0	26401	0	0	5725	510	61241	232029	4	1231	0	147467	145742	-2827	0	0	0	0	30399	597	0	
567240																																							8331	5367	44608	0	0	1949	0	3630	242023	180130	793	213762	0	2042	10395	0	28261	200	242023	0	0	19058	0	0	10800	0	37300	142830	1a	1231	0	148305	146263	-1797	1389	0	0	22444	28261	0	30486	
567679																																							14892	4363	0	0	981	6943	0	9787	247056	224692	1752	226706	0	1403	262	0	20350	1	247056	0	0	20581	0	0	0	0	41661	183031	2b	1231	-232	191222	189819	0	0	0	0	0	20350	0	20271	
567736																																							1746	3192	26151	0	0	1577	253	3649	164607	151622	1271	152893	0	1588	0	0	11714	800	164607	0	0	7000	0	0	7021	0	46745	104877	1a	1231	0	82422	80834	-3107	28650	0	0	0	11714	0	18555	
568126																																							1804	11379	130220	0	0	2133	0	15028	398119	340271	2277	358018	0	2770	15470	0	40101	101	398119	0	0	54740	0	0	1000	0	108406	231865	1a	1231	0	228325	225555	-15740	12000	0	0	0	40101	0	0	
568135																																							18587	2763	79440	0	898	4447	296	4544	321806	248739	1846	303585	0	2568	53000	0	18221	225	321806	0	0	19137	0	0	6775	151	55720	193019	1a	1231	0	213150	210582	-7916	0	0	0	0	18221	98	0	
568359																																							47871	3728	66165	0	5108	17972	0	24408	879911	662304	8459	790763	0	8740	120000	0	89148	155	879911	0	0	34789	0	0	57101	0	57892	604412	2a	1231	0	723399	714659	-2897	0	0	0	0	89148	0	0	
568377																																							5580	2127	42876	0	0	1058	0	6967	170817	154591	1007	160194	0	187	4596	0	10623	0	170817	0	0	18274	0	0	0	0	3787	150804	1a	1231	0	108299	108112	-7651	0	0	0	0	10623	7	4090	
568470																																							54755	16418	346233	0	26243	47795	71	90310	2072545	1751468	40975	1923581	95	18805	90000	0	148869	344	2072545	0	0	91296	0	0	113542	667	300949	1450519	2a	1231	0	1508251	1489446	-56313	607	0	0	41138	148964	0	0	
568939																																							5100	4702	79505	0	0	2833	1705	2082	265451	227121	1453	233574	0	2068	0	0	31877	366	265451	0	0	33709	0	0	5332	0	67924	159197	2a	1231	0	159365	157297	-7530	0	0	5000	0	31877	0	12227	
570558																																							10995	5971	97979	0	0	1952	0	3083	289978	264888	919	265807	0	1554	0	0	24171	2000	289978	0	0	20147	0	0	6000	0	94927	169961	1b	1231	0	171552	169998	-3976	0	0	0	0	24171	0	0	
570651																																							1470	1714	0	0	475	524	0	985	72395	62838	254	65092	0	397	2000	0	7303	105	72395	0	0	1884	0	0	5314	0	15529	47309	4	1231	0	48676	48279	0	800	0	0	0	7303	0	18148	
571135																																							4758	5458	60158	0	0	227	0	4336	114761	104636	391	105027	0	556	0	0	9734	35	114761	0	0	14147	0	0	515	0	27992	76644	2b	1231	0	38311	37755	-4963	2069	0	0	0	9734	0	0	
571265																																							17330	3644	84188	0	0	4903	179	18295	492300	421717	6248	440183	0	6435	12218	0	52117	4404	492300	4819	0	31733	0	0	22589	2230	163834	257883	2b	1231	0	339249	332814	-6609	0	0	0	0	52117	0	23898	
571920																																							2884	2563	60977	0	676	9102	0	9864	262398	234287	2609	246732	0	2241	9836	0	15666	1000	262398	0	0	18302	0	0	1835	721	15757	218530	2a	1231	0	177097	174856	-5471	755	0	0	0	15666	0	0	
571957																																							15	1180	21457	0	0	230	0	646	45446	42075	251	42326	0	241	0	0	3120	100	45446	0	0	5152	0	0	200	0	11181	30894	4	1231	0	14190	13949	-2332	7969	0	0	0	3120	0	0	
572347																																							11667	2477	0	0	2995	2915	592	1358	91538	79831	632	80463	0	813	0	0	11075	109	91538	0	0	3744	0	0	7222	0	31955	47876	4	1231	0	70347	69534	0	0	0	0	0	11075	0	0	
572374																																							81091	95281	465308	0	10466	135861	994	200876	5780401	4830730	77717	5161246	52	65087	180021	0	619103	8000	5780401	0	0	548617	0	0	114995	10905	1528933	3301797	1a	1231	0	4651340	4586253	-52509	0	0	0	72778	619155	0	193366	
572459																																							2054	6621	67838	0	1810	1163	0	16141	399531	344539	2718	371041	0	3797	12200	0	28490	336	399531	0	0	20884	0	0	19914	0	48321	296218	1a	1231	0	295966	292169	-12644	11735	0	0	11584	28490	0	0	
572655																																							61043	1496	0	0	0	5055	0	1409	307035	269682	262	274944	0	2618	5000	0	32091	899	307035	0	0	24471	0	0	6721	0	87575	182107	5	1231	0	235650	233032	0	0	0	0	0	32091	0	5000	
573036																																							46125	3134	152801	0	1639	8590	0	23430	585469	532671	4256	537927	0	4687	1000	0	47542	1800	585469	0	0	23842	0	0	31729	1170	118473	414198	2b	1231	0	353267	348580	-9829	0	0	0	0	47542	0	0	
573335																																							31443	6367	201656	0	0	5671	16	7035	410724	362859	1008	365988	0	4442	2121	0	44736	500	410724	0	0	39512	0	0	10325	0	109883	252976	2b	1231	0	148730	144288	-5601	50	0	0	0	44736	0	14198	
574079																																							39970	1632	71016	0	0	4134	0	11262	319934	293122	2962	296084	0	1637	0	0	23850	0	319934	0	0	30538	0	0	0	0	38193	254929	1b	331	0	193557	191920	-6688	0	0	0	0	23850	0	0	
574949																																							15359	3225	99295	0	957	2370	0	25658	884020	743050	5082	817750	0	7643	69618	0	66270	150	884020	0	0	58251	0	0	18855	0	52739	690311	2b	1231	-459	699836	692193	-10527	0	0	0	0	66270	0	44963	
574976																																							113141	21392	655680	0	13352	20510	97	71699	2066251	1784838	16669	1856143	426	12947	39000	0	209682	0	2066251	0	0	284062	0	0	4895	342	398959	1385879	1a	1231	-16784	1041410	1028463	-62491	3639	0	0	15636	210108	0	137936	
575133																																							19495	1964	0	0	0	668	0	2845	104966	91744	238	91982	0	253	0	0	12984	90	104966	0	0	6484	0	0	6410	0	26004	65740	2a	1231	0	35917	35664	0	0	0	0	0	12984	0	44330	
575254																																							330666	41058	599869	0	48405	62573	769	147281	4215997	3730096	65989	3796085	0	42174	0	0	419912	1250	4215997	0	0	250675	0	0	227124	15751	1065699	2664397	2a	1231	0	3011799	2969625	-59137	0	0	0	0	419912	0	0	
575348																																							2648	2446	36572	0	0	1835	0	2598	131647	119432	625	120057	0	954	0	0	11590	150	131647	0	0	14405	0	0	1100	0	38607	80825	1a	1231	0	78135	77181	-4065	8367	0	0	0	11590	0	0	
575375																																							5923	8723	0	0	526	1421	0	814	85860	70182	342	70524	0	1572	0	0	15336	0	85860	0	0	15336	0	0	0	0	7901	62281	4	1231	0	70025	68453	0	0	0	0	0	15336	0	0	
575759																																							39528	5542	187813	2333	8962	7437	0	28472	590126	485035	3598	535117	0	4596	46484	0	55009	6536	590126	0	0	36273	0	0	25711	260	62965	422070	2b	1231	0	314375	309779	-13511	0	0	0	0	55009	0	0	
575834																																							49456	8610	96424	0	0	4214	0	16987	545681	479420	5180	484600	0	4603	0	0	61081	1420	545681	0	0	66320	0	0	1420	0	191355	288065	2b	1231	0	374593	369990	-8079	0	0	0	0	61081	0	0	
576354																																							5608	1557	49644	0	217	2897	0	9441	156448	121751	2097	145548	0	1169	21700	0	10900	106	156448	0	0	9232	0	0	6700	0	15939	105812	5	1231	0	88253	87084	-5138	0	0	0	0	10900	0	0	
576578																																							8676	2981	24035	0	0	5340	0	6329	155338	142464	1309	146773	0	855	3000	0	8565	0	155338	0	0	12918	0	0	0	0	9322	133142	1a	331	0	108725	107870	-4353	107	0	0	0	8565	0	0	
576608																																							15960	9926	94593	0	586	25745	47	37688	1658628	1184689	15207	1521085	0	14670	277007	0	137543	0	1658628	0	0	148647	0	0	389	2851	148222	1036467	2a	1231	0	1485711	1471041	-11493	191	0	28000	16182	137543	0	0	
576644																																							59064	7539	34088	0	10809	8123	0	17548	597102	504392	9640	534757	0	8730	20725	0	62345	325	597102	0	0	52765	0	0	14014	275	96808	407584	2a	1231	-292	462043	453313	-4467	6324	0	0	0	62345	19	0	
576952																																							12799	4963	84813	0	1258	10103	0	11475	348313	310986	576	319853	0	2834	4900	0	28460	2933	348313	0	0	22248	0	0	10017	974	59043	251943	5	1231	0	224566	221732	-6738	0	0	0	3391	28460	196	0	
577128																																							322592	105598	1114262	0	409148	118903	7238	320424	9251285	7365854	88671	8172675	0	64822	605404	0	1078610	100	9251285	25149	21684	283740	0	0	903686	3030	1470263	5895591	2a	1231	0	6202827	6138005	-108916	3343	0	0	91062	1078610	4087	679506	
577137																																							133344	13720	236488	0	321	31032	0	20303	1240437	1006664	14059	1100723	0	4906	80000	0	139714	151	1240437	0	0	51407	0	0	88681	0	219615	787049	1a	1231	0	810135	805229	-525	0	0	0	0	139714	0	0	
577230																																							6630	1608	15126	0	0	634	0	825	57646	50413	106	54519	0	198	4000	0	3127	5000	57646	0	0	-1788	0	0	2257	0	3958	46455	2b	1231	0	33015	32817	-2342	0	0	0	0	3127	6	0	
578116																																							1423	5140	138555	0	8316	8315	0	23904	551864	442853	4945	507985	0	3496	57175	0	43879	550	551864	0	0	34030	0	0	19950	0	90068	352785	2b	630	0	367502	364006	-10651	0	0	3012	0	43879	0	2205	
578237																																							5950	5196	29974	0	0	1409	0	781	66814	58717	124	58841	0	617	0	0	7973	1084	66814	0	0	1754	0	0	7823	0	14830	43887	1a	1231	0	24121	23504	-2688	0	0	0	0	7973	0	0	
578255																																							2434	40855	602160	10155	14578	28156	0	29203	2142473	1815054	18668	1961922	0	18777	115000	0	180551	1500	2142473	0	0	167797	0	0	93611	2422	529252	1285802	2a	930	0	1354050	1335273	-82357	0	0	13200	0	180551	0	77237	
578554																																							6561	2155	21534	0	0	2521	0	4210	129687	112969	414	115883	0	1210	2500	0	13804	190	129687	0	0	12441	0	0	2286	0	23953	89016	1b	1231	0	85934	84724	-1113	7982	0	0	0	13804	0	0	
578741																																							3849	2985	61727	0	756	2265	0	5219	401679	338164	1669	368333	0	3590	28500	0	33346	240	401679	0	0	31044	0	0	10349	0	51766	286398	4	1231	0	322874	319284	-8287	5594	0	0	0	33346	0	0	
578862																																							17278	1769	37686	0	0	136	0	472	78014	72038	165	72203	0	327	0	0	5811	200	78014	0	0	3666	0	0	2800	0	27328	44710	1a	1231	0	21000	20673	-855	0	0	0	0	5811	0	0	
579140																																							31275	6238	73230	0	2879	5418	0	13406	516954	452922	2172	465794	0	3900	10700	0	51160	1660	516954	0	0	47873	0	0	8803	0	90231	362691	2b	1231	0	380340	376440	-7176	98	0	0	0	51160	16	7954	
579319																																							8402	1337	17876	0	0	468	0	916	60100	55882	150	56032	0	168	0	0	4068	575	60100	0	0	3778	0	0	814	0	13615	42267	7	1231	0	30501	30333	-1099	768	0	0	0	4068	0	0	
579364																																							50389	6042	1792	0	2002	12305	0	11617	443847	305530	3662	399678	0	4515	75486	0	44169	354	443847	0	0	22901	0	0	20983	0	130569	174961	2b	1231	0	361215	356700	-69	0	0	15000	0	44169	0	3000	
579636																																							13214	3423	69619	0	2124	3263	368	6616	191719	159456	823	160279	0	1975	0	0	31440	110	191719	0	0	13054	0	18470	3310	0	51847	107609	1b	1231	-30	95067	93092	-3474	0	0	0	0	31440	0	0	
580155																																							24757	4744	27582	0	1176	12272	0	14945	703251	598084	5744	642328	0	8694	38500	0	60923	10	703251	0	0	41837	0	0	21974	589	117014	481070	2a	331	0	594536	585842	-2898	0	0	0	0	60923	0	31344	
580548																																							8704	8820	114090	0	2573	10492	0	17567	664987	575764	4814	620578	0	4868	40000	0	44409	300	664987	0	0	52052	0	0	5400	352	86005	489759	1a	1231	0	506489	501621	-13343	768	0	0	0	44409	0	0	
580847																																							8110	4387	35187	0	0	1659	0	1935	180723	152475	412	166751	0	1597	3000	0	13972	300	180723	0	0	10658	0	0	6900	0	46419	106056	4	1231	0	127306	125709	-3886	736	0	3745	7119	13972	0	3000	
580874																																							19397	2743	18660	0	2095	4621	0	6912	280957	251772	2615	254387	0	2135	0	0	26570	0	280957	0	0	26655	0	0	0	0	58729	193043	1b	1231	0	197084	194949	-85	1090	0	0	0	26570	0	30490	
581237																																							796	4871	0	0	0	863	0	825	144412	126858	191	132049	0	547	0	0	12363	350	144412	0	0	10664	0	0	1349	0	57253	69605	2a	1231	0	69002	68455	0	0	0	5000	0	12363	0	68602	
581358																																							13823	3469	83999	0	0	7266	0	8609	255247	217413	975	237888	0	2053	19500	0	17359	650	255247	0	0	1500	0	0	21350	0	27446	189967	5	1231	0	140134	138081	-6141	0	0	0	0	17359	0	0	
582654																																							24	1706	34773	0	0	187	0	2822	89332	72590	257	81012	0	1529	8165	0	8320	120	89332	0	0	10816	0	0	580	0	15154	57436	4	1231	0	49131	47602	-3196	2218	0	0	0	8320	0	0	
582878																																							4022	683	0	0	0	408	0	2092	40989	34296	1276	35572	0	418	0	0	5417	0	40989	0	0	5417	0	0	0	0	1	34295	1a	1231	0	32253	31835	0	251	0	0	0	5417	0	1698	
582953																																							41678	6858	22642	0	616	12278	0	17824	447987	397614	4543	409553	0	4376	6000	0	38434	2000	447987	0	0	21794	0	0	17609	9501	67035	330579	4	1231	0	334385	330009	-2969	0	0	0	1396	38434	0	6581	
582971																																							137891	14854	135924	400	6441	22469	0	31482	1560372	1261657	9190	1455712	0	9266	140000	0	104660	0	1560372	0	0	122774	0	0	0	2016	289304	972353	1a	1231	0	1026243	1016977	-18114	0	0	0	44865	104660	0	191918	
583071																																							9985	897	18326	0	0	4409	0	10281	178210	137138	2103	152241	0	1907	13000	0	25969	0	178210	0	0	26142	679	0	0	0	11261	125877	1a	1231	0	135540	133633	-173	0	0	0	0	25969	0	0	
583268																																							130836	3802	10349	0	0	8737	70	18214	872872	765041	6602	786643	0	8396	15000	0	86229	226	872872	0	0	74063	0	0	13558	0	116741	648300	2b	1231	0	709260	700864	-1618	0	0	0	0	86229	0	0	
583352																																							47376	3869	183351	0	5108	8223	0	7818	538965	469479	2825	472304	0	5882	0	0	66661	1486	538965	0	0	61298	0	0	7792	0	176963	292516	1a	1231	-69	289102	283220	-3846	0	0	0	0	66661	0	0	
583754																																							68216	2109	11199	0	516	3127	0	17753	659891	532379	5210	580789	0	4054	43200	0	79102	200	659891	0	0	22300	0	0	57494	0	101310	431069	2b	1231	0	561025	556971	-892	0	0	0	0	79102	0	0	
583905																																							31866	4575	136534	0	0	23549	0	26226	1717181	1296371	21681	1505822	0	8706	187770	0	211359	0	1717181	0	0	220867	0	0	0	0	114273	1182098	2a	1231	0	1431534	1422828	-9508	0	0	0	0	211359	71603	0	
584377																																							4721	24887	574919	0	17105	63930	0	84887	1648025	1363565	35575	1503210	0	9981	104070	0	144815	10723	1648025	0	0	155883	0	0	39730	0	424704	938861	2a	1231	0	846570	836589	-61521	0	0	0	0	144815	0	40987	
584724																																							38353	8381	251807	0	905	15112	3377	35967	830383	637663	8937	759405	0	3870	75000	0	70978	2095	830383	0	0	46169	0	0	30092	0	135995	501668	2a	1231	0	480351	476481	-7378	0	0	0	37805	70978	0	0	
584920																																							43261	37156	1090591	0	20409	51698	0	68550	3806726	3515013	16947	3541960	0	32355	10000	0	264766	730	3806726	0	0	373098	0	0	26425	3873	1578183	1936830	1a	1231	0	2500056	2467701	-135487	0	0	0	0	264766	0	23487	
585235																																							6196	1055	45154	0	496	2003	0	5448	137565	123332	211	127543	0	568	4000	0	10022	300	137565	0	0	10244	0	0	8696	0	35360	87972	1a	1231	0	77781	77213	-9218	0	0	0	0	10022	0	0	
585749																																							19649	10874	131992	0	6220	8036	0	12909	866173	756900	2876	772776	0	7974	13000	0	93397	625	866173	0	0	74783	0	0	22175	0	148062	608838	1b	1231	0	684312	676338	-4186	0	0	0	0	93397	155	0	
586027																																							233	1469	11745	274	0	842	0	17520	313819	222322	2616	224938	0	6475	0	0	88881	1089	313819	0	0	86188	0	0	2277	0	8662	213660	8	1231	0	255035	248560	-673	14904	0	0	0	88881	186	18086	
586072																																							103975	9874	0	0	1178	23146	0	6368	916661	825803	4109	829912	0	11829	0	0	86749	0	916661	0	0	56749	0	0	30000	7457	164535	661268	2a	1231	0	685014	673185	0	0	0	0	0	86749	0	91478	
586335																																							750	3003	56967	0	0	1932	0	4023	123493	110420	398	110818	0	492	0	0	12675	478	123493	0	0	9782	0	0	10450	0	33906	76514	1a	1231	0	50401	49909	-8035	6909	0	0	0	12675	0	0	
586960																																							16201	5868	76475	0	0	2519	0	6806	173509	163487	607	164094	0	593	0	0	9415	290	173509	0	0	13005	0	0	3710	0	38573	124914	1b	1231	0	66233	65640	-7590	0	0	0	0	9415	0	0	
587677																																							28752	1606	137125	0	410	4161	0	8894	405913	307778	1939	328018	0	3231	18301	0	77895	0	405913	0	0	86223	0	0	0	0	25665	282113	1a	1231	0	228131	224900	-8328	0	0	0	0	77895	65	0	
587752																																							19324	905	0	0	240	2309	0	3381	84450	73520	512	74032	0	833	0	0	10418	300	84450	0	0	-19	0	0	10137	0	20767	52753	2a	1231	0	59007	58174	0	117	0	0	0	10418	0	0	
587800																																							138519	53705	1081076	10338	67129	62893	0	332803	7669378	6124356	112502	6630944	0	81514	394086	0	1038434	0	7669378	0	0	1102171	0	0	6926	0	1701649	4422707	1a	1231	0	5750382	5668868	-70663	0	0	0	0	1038434	252472	1575	
588245																																							1735	844	10872	0	718	1072	0	3283	224153	190484	1795	201279	0	2241	9000	0	22874	80	224153	0	0	18131	0	0	4978	0	31962	158522	4	1231	0	205887	203646	-315	1983	0	0	0	22874	0	0	
588348																																							4937	1014	71533	0	0	1106	0	4006	282598	233332	1289	251621	0	3125	17000	0	30977	94	282598	0	0	34211	0	0	2042	0	71957	161375	1a	1231	0	202970	199845	-5370	157	0	0	0	30977	0	0	
588478																																							12754	1531	80232	0	6022	5631	0	15939	298120	184844	1728	254270	0	1242	67698	0	43850	0	298120	0	0	0	0	0	50410	0	7429	177415	1a	1231	0	177253	176011	-6560	0	0	0	0	43850	0	0	
589158																																							2465	2235	22080	0	0	1085	394	3190	139599	113376	2990	117366	0	1538	0	0	22233	125	139599	0	0	13252	0	0	9500	0	21729	91647	9	1231	0	101615	100077	-644	0	0	1000	0	22233	98	7975	
589523																																							123145	24929	398703	0	0	20332	0	36889	1398332	1279589	12572	1302745	0	10605	0	0	95587	3127	1398332	0	0	100045	0	0	31265	304	193214	1086375	2a	1231	0	779897	769292	-38850	24738	0	0	10584	95587	0	0	
589943																																							14285	20313	279788	0	17513	44180	2100	70161	1831817	1608929	10928	1669857	0	22571	50000	0	161960	5546	1831817	0	0	96241	0	0	85810	1597	272443	1336486	2a	1231	0	1403482	1380911	-25637	660	0	0	0	161960	309	0	
590220																																							51203	11446	338447	0	4180	14728	141	32511	1094604	1005185	9967	1020152	0	5523	5000	0	74452	2459	1094604	0	0	68689	0	10655	18862	5299	285061	720124	2a	1231	0	613808	608285	-26213	0	0	0	0	74452	0	28364	
590640																																							7401	4805	366411	0	0	11305	0	28881	778776	647968	3837	696805	0	3575	45000	0	81971	830	778776	5390	0	48794	73	0	43165	169	107997	539971	1a	1231	0	357916	354341	-10818	0	0	0	0	81971	0	0	
590976																																							22606	294	0	0	0	676	0	12305	995977	757396	9551	895977	0	7977	129030	0	100000	1	995977	0	0	97511	0	0	2488	2277	27392	730004	2b	1231	0	963296	955319	0	2500	0	0	0	100000	0	0	
591209																																							16512	605	99400	0	172	7146	0	20718	343636	303567	1183	304750	0	1656	0	0	38886	0	343636	0	0	50454	0	0	0	0	6317	297250	1a	1231	0	200566	198910	-11568	0	0	0	0	38886	173	0	
591320																																							27184	8555	28745	0	925	24836	0	12605	756846	689691	2019	715109	0	4763	15000	0	41737	2000	756846	0	0	31771	0	0	25600	0	206867	482824	2b	1231	0	521470	516707	-17634	0	0	0	8399	41737	0	137289	
591357																																							349	1523	19295	0	98	1573	0	1891	108352	97842	1571	99413	0	542	0	0	8939	50	108352	0	0	10370	0	0	600	0	21943	75899	2b	1231	0	76697	76155	-2081	7468	0	0	0	8939	0	0	
591366																																							84130	7270	80490	342	0	29688	39	21385	624159	536910	4183	571635	0	5469	30542	0	52524	251	624159	0	0	31274	0	0	26369	0	182558	354352	1a	1231	0	406282	400813	-5370	0	0	0	0	52524	0	2	
592439																																							43454	3492	107861	0	0	416	0	6573	376182	346069	1326	347395	0	2050	0	0	28787	4500	376182	0	0	20606	0	0	15278	0	115588	230481	2b	1231	-69	216436	214386	-11528	0	0	0	0	28787	0	0	
