"IDRSSD"	RCON8725	RCONA126	RCONC391	RCONFT00	RCONFT01	RCONFT02	RCONFT03	RCONFT04	RCONFT05	RCONFT06	RCONFT07	RCONFT08	RCONFT09	RCONFT10	RCONFT11	RCONFT12	RCONFT13	RCONFT14	RCONFT15	RCONFT16	RCONHK18	RCONHK19	RIADC388	RIADC389	RIADC390	RIADF551	RIADF553	
	TOTL INT RATE CONTRCS-MKD TO MARKET	TOTAL INT RATE CONTRACTS TRADING	OTSTDNG CRED CD FEES & FIN CHGS	DOES THE INSTITUTION HAVE ANY DERIVA	TOTAL GROSS NOTIONAL AMOUNT OF ALL O	TOTAL GROSS NOTIONAL AMOUNT OF ALL O	FOR THE TWO CALENDAR QUARTERS PRECED	PRINCIPAL AMOUNT OF 1-4 FAMILY RESID	QUARTER END AMOUNT OF 1-4 FAMILY RES	DOES THE INSTITUTION USE THE FAIR VA	DOES THE INSTITUTION HAVE ANY ASSETS	TOTAL OUTSTANDING PRINCIPAL BALANCE	DOES THE INSTITUTION HAVE ANY ASSETS	TOTAL OUTSTANDING PRINCIPAL BALANCE	DOES THE INSTITUTION SERVICE ANY CLO	TOTAL OUTSTANDING PRINCIPAL BALANCE	DOES THE INSTITUTION HAVE ANY CONSOL	TOTAL ASSETS OF CONSOLIDATED VARIABL	TOTAL LIABILITIES OF CONSOLIDATED VA	DOES THE INSTITUTION, TOGETHER WITH	AGGREGATE AMOUNT OF FAIR VALUE OPTIO	AGGREGATE AMOUNT OF FAIR VALUE OPTIO	UNCOLLBLE CRED CRD FEE&FIN CHGS	SEPARATE VAL ALLOW CRED/FIN CHGS	AMT ALLOW CR LN&LSE LOSS CC/FIN CHGS	NET GAINS(LOSS) ERN RPT AT FV	NET GN LS ERN ON LIABILITY RPT AT FV	
634544				false			false			false	false		false		false		false			false								
634955				false			false			false	false		false		false		false			false								
635840				false			false			false	false		false		true	249551	false			false								
635907	56483	0		true	0	0	false			false	false		false		true	31103	false			false								
636276				false			false			false	false		true	16959	true	88783	false			false								
636753				false			false			false	false		false		false		false			false								
636771	1558339	0						74062	8935																	535	0	
637170	10937	0		true	0	0	false			true	false		false		true	235704	false			false	3298	0				67	0	
637451	0	2542228						1567440	820751																	-15699	0	
637554	0	0						0	0																			
638131				false			false			false	false		false		false		false			false								
638355				false			false			false	false		false		false		false			false								
638850	0	0																										
639549	2445	0		true	0	0	false			false	false		true	16827	true	15020	false			false								
639567	0	0	12926																				18662	14706	7438			
639633				false			false			false	false		false		false		false			false								
639857				false			false			false	false		false		false		false			false								
640143				false			false			false	false		true	25	true	23729	false			false								
640246	1000	0						0	0																			
640442				false			false			false	false		false		false		false			false								
640956				false			false			false	false		false		false		false			false								
641449				false			false			false	false		false		false		false			false								
641579				false			false			false	false		false		false		false			false								
642437	1517	0						0	0																			
643078				false			false			false	false		false		false		false			false								
643274				false			false			false	false		false		false		false			false								
643340	30000	0																										
643658	0	0																										
644057	0	0						0	0																			
644141				false			false			false	false		false		false		false			false								
644646				false			false			false	false		false		false		false			false								
644776	0	0																										
644842				false			false			false	false		false		false		false			false								
644954				false			false			false	false		false		false		false			false								
644963				false			false			false	false		false		false		false			false								
645157	0	0																										
645317	0	0						0	0																			
645465	0	0						0	0																			
645540				false			false			false	false		false		false		false			false								
645577				false			false			false	false		false		false		false			false								
645625	3591815	0						52832	12472																			
646042				false			false			false	false		false		false		false			false								
646145				false			false			false	false		false		false		false			false								
646172				false			false			false	false		false		true	57816	false			false								
646444				false			false			false	false		false		false		false			false								
646471				false			false			false	false		false		false		false			false								
646556	857	0		true	0	0	false			false	false		true	52069	true	4994	false			false								
646743	16810	0		true	0	0	true	1894	0	false	false		false		true	179944	false			false								
646873				false			false			false	false		true	1152	true	93381	false			false								
647218				false			false			false	false		false		false		false			false								
647245	46365	0																										
647414	0	0						0	0																			
647759				false			false			false	false		false		false		false			false								
647777	0	0																										
647955				false			false			false	false		false		false		false			false								
648130	0	0																										
648242	550000	0						8595	1314																	100	0	
648251	5409	0		true	0	0	false			false	false		true	185	false		false			false								
648345	0	0																										
648550				false			false			false	false		false		false		false			false								
649342	50000	0		true	0	0	false			false	false		false		false		false			false								
649632	0	0																										
651121				false			false			false	false		false		false		false			false								
651149				false			false			false	false		false		false		false			false								
651158				false			false			false	false		false		false		false			false								
651354				false			false			false	false		false		false		false			false								
651448								0	0																			
651541				false			false			false	false		false		false		false			false								
651859	49134	0						57531	19747																			
651952				false			false			false	false		false		false		false			false								
652043	0	0		true	0	0	false			false	false		true	19990	true	36755	false			false								
652070				false			false			false	false		false		true	56338	false			false								
652874	3318075	0						219111	206655																	6988	0	
652959				false			false			false	false		false		false		false			false								
653134				false			false			false	false		false		false		false			false								
653433				false			false			false	false		true	171	true	14981	false			false								
653611				false			false			false	false		true	4303	true	73924	false			false								
653778				false			false			false	false		false		false		false			false								
653947				false			false			false	false		true	47571	true	47572	false			false								
654047				false			false			false	false		false		false		false			false								
654300	0	0						0	0																			
654579				false			false			false	false		false		false		false			false								
655530				false			false			true	false		false		false		false			false	462	0				2	0	
655839				false			false			false	false		false		false		false			false								
656032				false			false			false	false		false		true	65297	false			false								
656377	5983274	0																										
656470				false			true	10357	645	false	false		false		true	435943	false			false								
656658				false			false			false	false		false		false		false			false								
656779				false			false			false	false		true	11	true	1047	false			false								
657178				false			false			false	false		false		false		false			false								
657271	27242	0						39571	7065																	27	0	
657365	175000	207835						0	0																			
657459	63481	87514						14581	3481																			
657758				false			false			false	false		false		false		false			false								
657954	10000	0		true	0	0	false			true	true	21905	true	736	true	22775	false			false	359	0				2	0	
658072				false			false			false	false		false		false		false			false								
658474				false			false			false	false		false		false		false			false								
658924				false			false			false	false		false		false		false			false								
659341				false			false			false	false		false		true	149716	false			false								
659556	0	0																										
659640				false			false			false	false		false		false		false			false								
659734				false			false			false	false		true	16	true	14419	false			false								
659855	1166139	3071167						15501	3178																	33	0	
660066				false			false			false	false		false		false		false			false								
660253				false			false			false	false		true	3084	false		false			false								
660271	487	0		true	0	0	false			false	false		true	73370	true	203002	false			false								
660570				false			false			false	false		false		false		false			false								
660655	261769	0																										
660879				false			false			false	false		false		true	1906	false			false								
660927	0	0	0					0	0														0	0	0	0	0	
661072	7187	0																										
661157				false			false			false	false		false		false		false			false								
661223	0	0																										
661308	0	0						7084	2137																			
661474				false			false			false	false		false		false		false			false								
662350				false			false			false	false		true	10908	true	10908	false			false								
662369	0	0																										
662949				false			false			false	false		true	32	false		false			false								
663245	2211453	0						58232	11137																	461	0	
663638				false			false			false	false		false		false		false			false								
663656				false			false			false	false		true	1163	true	15386	false			false								
663834	10651	0						1550	508																	11	0	
663955	58840	0		true	0	0	false			false	false		false		false		false			false								
664176				false			false			false	false		true	10862	true	11637	false			false								
664206	1482528	0						36780	21569																			
664653				false			false			false	false		false		false		false			false								
664756	184415	42466						23836	6380																			
665146	10000	0		true	0	0	false			false	false		true	23555	true	23555	false			false								
665258				false			false			false	false		false		false		false			false								
665865				false			false			false	false		false		false		false			false								
666059				false			false			false	false		false		false		false			false								
666358				false			false			false	false		false		false		false			false								
666554				false			false			false	false		false		false		false			false								
666844				false			false			false	false		false		false		false			false								
666974				false			false			false	false		false		false		false			false								
667029				false			false			false	false		true	13142	true	13142	false			false								
667252				false			false			false	false		false		false		false			false								
667346				false			false			false	false		false		false		false			false								
667524	0	0																										
667551				false			false			false	false		false		false		false			false								
667757	45400	720915						46400	14975																	666	0	
668053				false			false			false	false		false		false		false			false								
668147	30805	0		true	0	0	false			false	false		true	29098	false		false			false								
669555				false			true	2893	330	false	false		false		false		false			false								
670430				false			false			false	false		false		false		false			false								
670467				false			false			false	false		false		true	137566	false			false								
670560	0	0						0	0																	0	0	
670654				false			false			false	false		false		false		false			false								
670748				false			false			false	false		false		false		false			false								
670878	85000	0		true	0	0	false			false	false		false		false		false			false								
671053				false			false			false	false		false		false		false			false								
671147				false			false			false	false		false		true	229422	false			false								
671334	0	0																										
671464	4915306	0						6153	476																			
671558	42593	0		true	0	0	false			false	false		true	43960	true	119814	false			false								
672238				false			false			false	false		false		false		false			false								
672247				false			false			false	false		false		false		false			false								
672537	0	0																										
672573				false			false			false	false		true	4258	true	5572	false			false								
673244				false			false			false	false		false		false		false			false								
673440	10657	0						26371	3866																			
673477				false			false			false	false		false		false		false			false								
673851				false			false			false	false		false		false		false			false								
673909	0	0																										
674344				false			false			false	false		false		false		false			false								
674849	28424	0		true	0	0	true	18117	1911	false	false		true	33064	true	737789	false			false								
675042	0	0																										
675051				false			false			false	false		false		false		false			false								
675079	0	0						0	0																			
675248				false			false			false	false		true	72	true	25542	false			false								
675341				false			false			false	false		false		false		false			false								
675659				false			false			false	false		false		false		false			false								
675855				false			false			false	false		false		false		false			false								
676049				false			false			false	false		false		false		false			false								
676151				false			false			false	false		false		false		false			false								
677176	0	0																										
677354	0	0																								275	0	
677448				false			false			false	false		true	15978	false		false			false								
677644				false			false			false	false		false		false		false			false								
677756				false			false			false	false		false		false		false			false								
677970				false			false			false	false		false		true	53701	false			false								
678052				false			false			false	false		false		false		false			false								
678070	0	0																										
678258				false			false			false	false		false		false		false			false								
678454				false			false			false	false		false		false		false			false								
678557	0	0																										
678744				false			false			false	false		false		false		false			false								
679451				false			false			false	false		false		false		false			false								
680130	0	0																										
680457				false			false			false	false		false		false		false			false								
680813	225790	5962						16209	1854																	-100	0	
681043				false			false			false	false		true	329	true	329	false			false								
681249				false			false			false	false		false		false		false			false								
682143	95643	0		true	0	0	false			false	false		false		true	281644	false			false								
682563	0	4013769						0	0																			
682648				false			false			false	false		false		false		false			false								
683449				false			false			false	false		true	7615	true	35690	false			false								
683814				false			false			false	false		false		false		false			false								
684455				false			false			false	false		false		true	290542	false			false								
685023				false			false			false	false		false		false		false			false								
685649	1235	0						5622	479																			
685676	15926	0		true	0	0	true	43557	9612	true	false		false		true	2189975	false			false	335937	0				902	0	
685779	7420	0		true	0	0	false			false	false		false		false		false			false								
686459	0	0																										
686570				false			false			false	false		true	26264	true	29345	false			false								
686758				false			false			false	false		false		false		false			false								
687009	2499452	0						13175	564																			
687054				false			false			false	false		false		false		false			false								
687830				false			false			false	false		false		false		false			false								
687951				false			false			false	false		true	145390	true	240778	false			false								
688079								0	0																			
688257				false			false			false	false		false		false		false			false								
688453				false			false			false	false		false		false		false			false								
688556				false			false			false	false		false		true	5377	false			false								
689209	0	0	0																				0	0	0	0	0	
689357	0	0																										
689759				false			false			false	false		false		false		false			false								
691042				false			false			false	false		false		false		false			false								
691556				false			false			false	false		false		false		false			false								
691743				false			false			false	false		false		false		false			false								
691958				false			false			false	false		false		true	294679	false			false								
692450				false			false			false	false		false		false		false			false								
692704				false			false			false	false		false		false		false			false								
692946	0	0																										
693073				false			false			false	false		false		false		false			false								
693224	1054531	6458848						35785	8334																	3	0	
693345	169346	0						6986	2053																			
693952	198	0		true	0	0	false			false	false		false		true	113176	false			false								
694146				false			false			false	false		false		false		false			false								
694771				false			false			false	false		false		false		false			false								
694847	753	0		true	0	0	false			false	false		false		true	162770	false			false								
694904								4093868	941200																	-3307	0	
695349	0	0						0	0																			
695947				false			false			false	false		false		false		false			false								
696047				false			false			false	false		false		false		false			false								
696168				false			false			false	false		false		false		false			false								
696430	10800	0		true	0	0	true	17395	4448	true	false		true	38855	true	420916	false			false	4466	8				114	3	
696645	0	0																										
697035	0	0	0																				0	0	0			
697147				false			false			false	false		false		true	116171	false			false								
697156	190	0		true	0	0	false			false	false		true	33708	true	138045	false			false								
697231				false			true	4138	240	false	false		true	13515	true	14	false			false								
697763	0	0																										
697950				false			false			false	false		false		false		false			false								
698144	14305	0		true	0	0	false			false	false		true	134	true	346255	false			false								
698546	0	0																										
698649				false			false			false	false		false		true	97293	false			false								
699105	153118	0		true	0	0	false			false	false		false		true	124158	false			false								
699253				false			false			false	false		false		false		false			false								
700140				false			false			false	false		false		false		false			false								
700252				false			false			false	false		false		false		false			false								
700430	0	0																										
700458				false			false			false	false		false		false		false			false								
701062	116304	101708						10752	755																	-74	0	
701222				false			false			false	false		false		true	97138	false			false								
701839				false			false			false	false		false		false		false			false								
701857				false			false			false	false		false		false		false			false								
702117	2662296	0						870	119																			
702359	4000	0		true	0	0	false			false	false		false		false		false			false								
702612				false			false			false	false		false		true	56119	false			false								
702836				false			false			false	false		false		false		false			false								
702911				false			false			false	false		true	1150	true	129827	false			false								
702966				false			false			false	false		false		false		false			false								
703039				false			false			false	false		false		false		false			false								
703552				false			false			false	false		false		true	52218	false			false								
703767	0	0																										
705378				false			false			false	false		true	14039	true	14039	false			false								
705556				false			false			false	false		false		false		false			false								
706030				false			false			false	false		false		false		false			false								
706058	0	2110		true	0	0	false			false	false		true	42547	true	42547	false			false								
706236				false			false			false	false		false		false		false			false								
706254	0	0																										
706450				false			false			false	false		false		false		false			false								
706656				false			false			false	false		false		false		false			false								
707354	29620	0						24206	2523																			
708379	64	0		true	0	0	false			false	false		false		true	29838	false			false								
709143	0	0						0	0																			
709451	1200	0		true	0	0	false			false	false		true	17439	true	56871	false			false								
709554				false			false			false	false		false		false		false			false								
709602	0	133391						3011	0																			
709639				false			false			false	false		false		false		false			false								
709956	0	0						0	0																			
710176				false			false			false	false		false		false		false			false								
710859				false			false			false	false		false		false		false			false								
711472								114	0																			
711520				false			false			false	false		false		false		false			false								
711548				false			false			false	false		false		false		false			false								
711753				false			false			false	false		false		false		false			false								
711801				false			false			false	false		false		true	43255	false			false								
712059				false			false			false	false		false		false		false			false								
712648				false			false			false	false		false		false		false			false								
712956				false			false			false	false		true	101	false		false			false								
713252				false			false			false	false		false		false		false			false								
713476				false			false			false	false		true	79763	true	310193	false			false								
713926	78	0																										
714165				false			false			false	false		false		false		false			false								
714437				false			false			false	false		false		false		false			false								
714839	0	0																										
714978				false			false			false	false		false		true	71555	false			false								
715032	0	0																										
715050				false			false			false	false		false		false		false			false								
715144	1252	0		true	0	0	false			false	false		false		true	233777	false			false								
715340	866	30021		true	0	0	false			false	true	184	false		false		false			false								
715470				false			false			false	false		false		false		false			false								
715630				false			false			false	false		false		false		false			false								
715872	0	992						2729	1405																			
715975				false			false			false	false		false		false		false			false								
716374				false			false			false	false		true	10877	false		false			false								
716833	0	0						11734	666																			
716851				false			false			false	false		false		false		false			false								
716954	721	0		true	0	0	false			false	true	1912	true	124684	true	193194	false			false								
717232				false			false			false	false		false		false		false			false								
717670				false			false			false	false		false		false		false			false								
717737	17075	0																										
717924	125920	0						16440	2681																			
718145				false			false			false	false		false		false		false			false								
718275				false			false			false	false		false		false		false			false								
718538				false			false			false	false		false		false		false			false								
719030				false			false			false	false		false		false		false			false								
719610				false			false			false	false		false		false		false			false								
719656				false			false			false	false		false		true	164122	false			false								
719964				false			false			false	false		false		false		false			false								
720157				false			false			false	false		false		false		false			false								
720344	0	0																										
720746				false			false			false	false		false		false		false			false								
720858				false			false			false	false		false		false		false			false								
721350				false			false			false	false		true	1094	false		false			false								
721752				false			false			false	false		false		false		false			false								
721949				false			false			false	false		false		true	31866	false			false								
722227				false			false			false	false		false		false		false			false								
722432				false			false			false	false		false		false		false			false								
722544	361	0		true	0	0	false			false	false		true	21404	true	508421	false			false								
722777								0	0																	1510	0	
722816				false			false			false	false		true	710	true	42032	false			false								
723112								714000	307000														4000	0	2000	-1000	0	
723158	0	0	0																				0	0	0			
723550				false			false			false	false		false		false		false			false								
723653				false			false			false	false		false		false		false			false								
723756				false			false			false	false		false		false		false			false								
723868				false			false			false	false		false		false		false			false								
724230				false			false			false	false		false		false		false			false								
724744				false			false			true	false		true	54719	true	57390	false			false	594	0				0	0	
724904	31266	0		true	0	0	true	14460	3167	false	true	13580	false		true	362260	false			false								
724940				false			false			false	false		false		false		false			false								
725077				false			false			false	false		true	306	true	125721	false			false								
725732								0	0																			
725741				false			false			false	false		false		false		false			false								
726458				false			false			false	false		true	3573	true	3573	false			false								
726953	0	0																										
727174	35099	0		true	0	0	true	41946	24087	false	false		false		true	2869124	false			false								
728948				false			false			false	false		true	764	true	14982	false			false								
728957				false			false			false	false		false		false		false			false								
729011				false			false			false	false		false		false		false			false								
729057				false			false			false	false		false		false		false			false								
729178				false			false			false	false		false		false		false			false								
729310	140382	0		true	0	0	false			false	false		false		true	54140	false			false								
729842				false			false			false	false		false		false		false			false								
729945				false			false			false	false		false		false		false			false								
731050				false			false			false	false		false		false		false			false								
731247	28744	0						28205	3702																	-190	0	
731957				false			false			false	false		false		false		false			false								
732178				false			false			false	true	5643	false		false		false			false								
732253				false			false			false	false		false		false		false			false								
732637	0	0																										
732758				false			false			false	false		false		false		false			false								
732918	0	5940						11046	0																			
732954				false			false			false	false		false		false		false			false								
733054	0	0																										
733540				false			false			false	false		false		false		false			false								
733559				false			false			false	false		false		false		false			false								
733661				false			false			false	false		false		false		false			false								
733755				false			false			false	false		false		false		false			false								
733951				false			false			false	false		true	3540	false		false			false								
734248	247	0		true	0	0	false			false	false		true	2571	true	3104	false			false								
734350				false			false			false	false		false		false		false			false								
734538				false			false			false	false		false		false		false			false								
734613				false			false			false	false		false		false		false			false								
735049				false			false			false	false		false		false		false			false								
735067				false			false			false	false		false		false		false			false								
735414				false			false			false	false		false		false		false			false								
735441	2308	0		true	0	0	true	7903	656	true	false		true	3386	true	515482	false			false	3647	0				65	0	
735973				false			false			false	false		false		false		false			false								
736158				false			false			false	false		false		false		false			false								
736206	1550429	0																										
736550				false			false			false	false		true	55886	false		false			false								
737548				false			false			false	false		true	12014	true	114294	false			false								
738013	470	0		true	0	1230	true	4360	1230	false	false		false		true	622308	false			false								
738040	153228	0						5153	905																			
738143				false			false			false	false		false		true	71320	false			false								
738255	129	0																										
738303	0	0																										
738657	0	0						0	0																			
738769				false			false			false	false		false		false		false			false								
739346				false			false			false	false		false		false		false			false								
739355	0	0																										
739560	391118	0						10496	6584																			
739832				false			false			true	false		true	98925	true	202443	false			false	2214	0				11	0	
740249				false			false			false	false		true	25086	true	23318	false			false								
741068				false			false			false	false		false		false		false			false								
741152				false			false			false	false		false		false		false			false								
741330	0	0																										
741358				false			false			false	false		false		false		false			false								
741648				false			false			false	false		false		false		false			false								
741844	539	0		true	0	0	false			false	false		false		false		false			false								
741956				false			false			false	false		false		false		false			false								
741974				false			false			false	false		false		false		false			false								
742056				false			false			false	false		false		false		false			false								
742542	0	40		true	0	0	false			false	false		true	165	true	53417	false			false								
742636				false			false			false	false		false		false		false			false								
742944	275	0																										
743679	1018	0		true	0	11425	false			false	false		true	1809	true	299096	false			false								
743950				false			false			false	false		false		false		false			false								
744854				false			false			false	false		false		false		false			false								
745347	0	0						0	0																			
746157	0	0		true	0	1360	false			true	false		true	21957	true	57079	false			false	714	0				-9	0	
746429				false			false			false	false		false		false		false			false								
746755	715	0		true	0	0	false			false	false		false		false		false			false								
746942				false			false			false	false		false		false		false			false								
746979				false			false			false	false		false		true	12378	false			false								
747051	0	0						0	0																			
747257	700	0		true	0	0	false			false	false		true	64970	true	64970	false			false								
748254				false			false			false	false		false		false		false			false								
748357				false			false			false	false		false		false		false			false								
748441				false			false			false	false		false		false		false			false								
748964				false			false			false	false		false		false		false			false								
749242	2688113	0						247946	191440																	-183	0	
749635				false			false			false	false		false		true	213984	false			false								
749840				false			false			false	false		false		false		false			false								
749943				false			false			false	false		false		false		false			false								
750051				false			false			false	false		false		false		false			false								
750127				false			false			false	false		false		false		false			false								
750341				false			false			false	false		false		true	40199	false			false								
750444				false			false			false	false		false		true	50959	false			false								
750846				false			false			false	false		false		false		false			false								
751254	70930	0		true	0	0	false			false	false		false		false		false			false								
751656	8484	0						18296	1925																			
751852				false			false			false	false		false		false		false			false								
752831				false			false			false	false		false		false		false			false								
753052				false			false			false	false		false		false		false			false								
753324				false			false			false	false		false		false		false			false								
753641				false			false			false	false		false		false		false			false								
753856				false			false			false	false		false		false		false			false								
754068				false			false			false	false		false		true	39002	false			false								
754246				false			false			false	false		false		false		false			false								
754536				false			false			false	false		false		false		false			false								
754826				false			false			false	false		false		true	124169	false			false								
754853				false			false			false	false		true	74391	true	74391	false			false								
754929	588	0						1429	0																			
755252	66975	0		true	0	0	true	6860	1738	false	false		false		false		false			false								
755421				false			false			false	false		false		false		false			false								
755458	608	0		true	0	0	false			false	false		true	71293	true	74314	false			false								
756343				false			false			false	false		false		false		false			false								
756848				false			false			false	false		false		false		false			false								
757377				false			false			false	false		false		true	30729	false			false								
757452	0	0																										
757779				false			false			false	false		true	12560	false		false			false								
758703	1618862	0						30039	3561																			
758842				false			false			false	false		true	9331	true	9331	false			false								
758851				false			false			false	false		false		false		false			false								
759045				false			false			false	false		false		false		false			false								
759625				false			false			false	false		false		false		false			false								
760210				false			false			false	false		false		false		false			false								
760331				false			false			false	false		false		false		false			false								
760340				false			false			false	true	25740	true	1637	true	66144	false			false								
760434	0	0																										
760649				false			false			false	false		false		false		false			false								
760854	2488	0		true	0	0	false			false	false		false		false		false			false								
760939				false			false			false	false		false		false		false			false								
760957				false			false			false	false		false		false		false			false								
761244				false			false			false	false		false		false		false			false								
761459	0	0		true	0	0	false			false	false		false		false		false			false								
761543	3333	0		true	0	0	false			false	false		false		false		false			false								
761806	8253137	17085778						5383	479																	-64	0	
761833	0	0																										
761851				false			false			false	false		false		false		false			false								
761954				false			false			false	false		false		false		false			false								
762045	598	0		true	0	0	false			false	false		true	491	false		false			false								
762447	73471	0						10611	4817																			
762474	57547	0		true	0	0	true	32823	8592	true	false		true	353821	true	5337527	false			false	8592	0				31	0	
762773				false			false			false	false		false		true	221448	false			false								
763211				false			false			false	false		false		false		false			false								
763677				false			true	4020	104	false	false		false		false		false			false								
763930				false			false			false	false		false		false		false			false								
764030	1177934	850966						776805	363002																	-286	0	
764058				false			false			false	false		false		false		false			false								
764067				false			false			false	false		false		false		false			false								
764142				false			false			false	false		true	23595	true	23595	false			false								
764151				false			false			false	false		false		false		false			false								
764816				false			false			false	false		false		false		false			false								
765318				false			false			false	false		false		false		false			false								
765354	0	0																										
765505	143652	0						2398	200																			
765662				false			false			false	false		false		false		false			false								
765877				false			false			false	false		false		false		false			false								
766052				false			false			false	false		false		false		false			false								
766164	3724	0																								75	102	
767152	0	0																										
767246				false			false			false	false		false		false		false			false								
767255				false			false			false	false		false		false		false			false								
767554				false			true	9804	1758	false	false		false		false		false			false								
767572				false			false			false	false		false		false		false			false								
767611	0	0						0	0																			
767732				false			false			false	false		false		false		false			false								
767974	162654	0		true	0	0	false			true	false		false		true	968	false			false	2241	0				0	0	
768074	115000	0		true	0	0	false			false	false		false		false		false			false								
768458	0	0																										
768476				false			false			false	false		false		false		false			false								
768953	183805	0		true	0	0	false			false	false		false		false		false			false								
769156				false			false			false	false		false		false		false			false								
769334				false			false			false	true	37	true	25215	true	42954	false			false								
770451				false			false			false	false		false		false		false			false								
770545				false			false			false	false		false		false		false			false								
770639				false			false			false	false		false		true	47476	false			false								
770657	0	37091		true	0	0	false			false	false		false		false		false			false								
770853	1196	0		true	0	0	false			false	false		true	52646	true	52646	false			false								
771047				false			false			false	false		false		false		false			false								
771140	42456	0																										
771458	3899	0		true	0	0	true	9893	815	false	false		true	12121	false		false			false								
771609	282021	0		true	0	0	true	84134	6971	false	true	25727	false		true	1168734	false			false								
771748				false			false			false	false		false		false		false			false								
771878				false			false			false	false		false		false		false			false								
772008	125964	0		true	0	0	false			false	false		true	85306	true	85306	false			false								
772446	0	0						0	0																			
772754				false			false			false	false		false		false		false			false								
773032	0	0						0	0																			
773171				false			false			false	false		false		true	48698	false			false								
773247	452638	0						11947	5043																	18	0	
773443	60	0						0	0																			
773470				false			false			false	false		false		false		false			false								
773742				false			true	2545	489	false	false		false		true	158048	false			false								
774132				false			false			false	false		false		false		false			false								
774235				false			false			false	false		false		false		false			false								
774253				false			false			false	false		false		false		false			false								
774347				false			false			false	false		false		false		false			false								
775054	20000	0		true	0	0	false			false	false		true	26925	false		true	12620	0	false								
775241	0	0						0	0																			
775456	2166	0		true	0	0	false			false	false		false		true	387034	false			false								
775773				false			false			false	false		false		true	14691	false			false								
776369				false			false			false	false		false		false		false			false								
776547	0	0																										
777254				false			false			false	false		false		true	42	false			false								
777366																												
777441				false			false			false	false		false		false		false			false								
777870				false			false			false	false		false		true	26315	false			false								
778738				false			false			true	false		false		false		false			false	115941	0				529	0	
779016				false			false			false	false		true	5195	true	55592	false			false								
779351	53004	0						19919	12297																			
779360				false			false			false	false		false		false		false			false								
779641				false			false			false	false		false		false		false			false								
779650				false			false			false	false		false		false		false			false								
779968				false			false			false	false		false		false		false			false								
780049				false			false			false	false		false		false		false			false								
780218	8347	0		true	0	0	true	13737	2375	true	true	92	true	42	true	244917	false			false	2173	0				-68	0	
780263				false			false			false	false		false		false		false			false								
780722	0	0						0	0																			
780955	254	0		true	0	0	false			false	false		false		true	52740	false			false								
782016				false			false			false	false		false		false		false			false								
782306	0	3574444																										
782548				false			false			false	false		false		false		false			false								
783161				false			false			false	false		false		true	181353	false			false								
783246				false			false			false	false		false		false		false			false								
783349	0	0						0	0																			
783648	2503890	20358						16929	4483																			
783844	0	0						2849	0																			
783910	4920	0		true	0	0	false			false	false		false		true	38553	false			false								
784159				false			false			false	false		false		false		false			false								
784430				false			false			false	false		false		false		false			false								
785147				false			false			false	false		false		false		false			false								
785473	0	0						2279	2979																	987	0	
785857				false			false			false	false		false		false		false			false								
785923				false			false			false	false		false		true	352300	false			false								
785950				false			false			false	false		true	3281	true	591	false			false								
786210				false			false			false	false		false		true	44	false			false								
786256	0	0						0	0																			
786555				false			false			false	false		false		true	150494	false			false								
786612	563024	0						16082	4581																			
786733				false			false			false	false		false		false		false			false								
786948				false			false			false	false		true	5950	true	5950	false			false								
787141				false			false			false	false		true	290	true	14676	false			false								
787459				false			false			false	false		false		true	9974	false			false								
787842				false			false			false	false		false		false		false			false								
788559				false			false			false	false		true	8217	true	8217	false			false								
788652	401	0		true	0	0	false			false	false		false		false		false			false								
788773	6331	0		true	0	0	false			false	true	859	true	154655	true	422931	false			false								
789051				false			false			false	false		false		false		false			false								
790150				false			false			false	false		false		false		false			false								
790271				false			false			true	false		true	16436	true	99273	false			false	1062	0				-10	0	
790543	132069	0																										
790703	2449	0		true	0	0	false			false	false		false		true	208587	false			false								
790918	150000	0		true	0	0	false			false	false		false		true	81131	false			false								
791072				false			false			false	false		false		false		false			false								
791353	0	499																										
791821	22505	0		true	0	0	false			true	false		false		false		false			false	137	137				0	0	
791942				false			false			false	false		false		false		false			false								
792453				false			false			false	false		false		false		false			false								
792640				false			false			false	false		false		false		false			false								
792659				false			false			false	false		false		false		false			false								
794149	0	0																										
794345				false			false			false	false		false		false		false			false								
794475				false			false			false	false		true	850	false		false			false								
794653				false			false			false	false		false		false		false			false								
795249	0	0						0	0																			
795548	150	0		true	0	0	false			false	false		false		true	108804	false			false								
795959				false			false			false	false		false		false		false			false								
795968								9837	1350																			
796152				false			false			false	false		false		false		false			false								
796572	0	9376		true	0	0	true	13733	4105	false	false		false		true	555408	false			false								
796657				false			false			false	false		false		false		false			false								
797140				false			false			false	false		true	85827	true	213715	false			false								
797775	254000	0																										
798512				false			false			false	false		false		false		false			false								
799359				false			false			false	false		false		false		false			false								
799751	0	0																										
799854				false			false			false	false		false		false		false			false								
799939				false			false			false	false		false		false		false			false								
799948				false			false			false	false		false		false		false			false								
800134	55	0		true	0	0	false			false	false		false		true	69942	false			false								
800442				false			false			false	false		false		false		false			false								
800479				false			false			false	false		false		false		false			false								
800657	451529	4233687						37849	7521																	279	0	
800853				false			false			false	false		false		false		false			false								
801047				false			false			false	false		true	109	false		false			false								
801056				false			false			false	false		true	33702	true	33702	false			false								
801654				false			false			false	false		false		false		false			false								
803256				false			false			false	false		false		false		false			false								
803265				false			false			false	false		false		false		false			false								
803649	0	0		true	406	0	false			false	false		false		false		false			false								
