"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
307334	0	10175	5891																																	1702	0	595								
307361	25000	19019	38690																																	21140	0	5357								
307679	0	12550	36432																																	85243	0	25999								
307932	0	2567	6																																	959	0	5								
308256	0	401	892																																	1439	0	4999								
308340	0	2261	1543																																	3542	0	23532								
308836	0	0	0																																	0	0	1192								
309150	0	12637	2503																																	202	0	20362								
309655	823	21763	54547																																	80657	9000	43384								
309851	0	108	85																																	824	0	1444								
310754	0	5831	2920																																	9617	0	4717	Warehouse cred line collateralized by loans in 10b			Mort loans orig in 3rd party's name - saleable by bank				
310950	0	0	916																																	3662	0	5281								
310978	0	82149	11972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	0	0	33069								
311050	0	10932	19030																																	76653	0	6860								
311144	0	0	0																																	1715	0	1755								
311256	0	2836	886																																	14613	0	11693								
311265	0	2	4280																																	10717	0	4048								
311603	0	8800	30506																																	36361	0	14110								
311658	0	0	2448																																	742	0	20								
311845	579000	224259	199025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22003	502	0	0	0	0	0	0	0	0	0	0	0	573344	535304	1579146	0	1028555								
311939	0	4285	5490																																	7921	0	7767								
312244	4564	6362	6800																																	29822	0	93111								
312356	0	3449	3401																																	1864	0	349								
313009	63400	9418	2408																																	2924	0	22								
313157	0	656	112																																	6164	0	6604								
313223	3925	4796	10396																																	36790	0	3406								
313577	68000	3401	4701																																	55027	0	53821								
314257	0	12689	24462																																	75249	0	608								
314444	0	1381	2202																																	2530	0	1177								
315656	0	2611	10404																																	3442	0	83								
316840	0	70421	252030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	26908	65092	385654	738053	146803								
316859	0	246	1374																																	1341	0	837								
316934	0	0	0																																	11776	0	0								
317258	0	2120	39196																																	34344	0	27116								
317342	0	22338	426690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	16777	47454	784430	10500	140112								
317379	0	4052	11231																																	12260	0	9856								
317650	0	43	0																																	80	0	72								
318639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			90	0	620								
318974	0	100254	17144																																	64598	2500	27156								
319047	0	7278	4195																																	8599	3880	5455								
319458	0	393	2818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			2136	0	3031								
319551	0	0	27226																																	21553	0	31339								
320034	0	0	0																																	270	0	4698								
320052	0	20619	16860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	8503	0	11344								
320070	0	0	4788																																	1860	0	4109								
320119	0	0	173297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214163	3220	210780	0	0	0	0	0	0	0	210780	0	0	10462	70220	1525703	222939	211043								
321152	0	37447	11684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			3402	0	1311								
321255	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			798	0	421								
321273	0	38000	13893																																	25882	0	5983								
321330	0	0	124																																	6532	0	11								
321947	0	14767	4014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	1149	1750	30558								
322449	0	4421	734																																	59	0	2064								
322476	0	0	0																																	0	0	0								
322551	0	1215	313																																	61	0	1135								
323204	51480	22224	56797																																	92751	0	171088								
323651	0	1040	3331																																	8753	0	5573								
324153	25000	5759	4869																																	1770	0	7205								
324229	5000	1086	84																																	0	0	270								
324256	0	0	0																																	8660	0	0								
324340	0	24527	90275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	175772	2833	40887								
324854	0	2496	5694																																	7418	0	10413								
324863	0	61872	82255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	158435	0	251394								
324975	0	0	0																																	0	0	1381								
325141	0	2349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1892	0	1598								
325459	0	0	0																																	97	0	4381								
325534	0	985	4366																																	2418	0	15623								
326054	32400	10090	9781																																	31622	0	7347								
326344	34000	1984	9303																																	38527	0	22776								
326858	0	3278	98886																																	180805	0	135005								
326979	0	1542	8933																																	12298	0	9623								
327220	0	354	27																																	10491	0	1065								
327305	0	19739	12111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	3337	78766	0	12614								
327435	0	14117	30388																																	7643	0	739								
327556	0	75	10912																																	10433	0	26523								
327855	0	29772	78988																																	26452	0	10736								
328058	0	346	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	411								
328357	2832	0	511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	401	0	0								
328656	0	0	0																																	0	0	33620								
328777	70000	64869	246319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	52731	0	16740								
329149	0	0	0																																	2222	0	34449								
329345	20000	43602	23056																																	7432	1975	10732								
329550	0	6981	3852																																	44174	0	582								
329952	0	48358	3634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	11749	0	6296								
330239	0	719	7304																																	4274	0	3455								
330248	0	0	0																																	972	0	8865								
330855	0	20075	128331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	1812081	3694	125953	0	76530								
330873	0	6619	1815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			305	0	3281								
330949	0	7218	7475																																	2949	0	6014								
331076	0	3599	8393																																	9753	0	1257								
331375	0	17356	0																																	6783	0	29546								
331544	0	0	632																																	5838	0	532								
331713	60050	5311	5071																																	16446	0	21482								
332224	0	481	6316																																	925	0	4491								
332345	0	122	303																																	362	0	0								
332671	0	2682	1731																																	0	0	0								
332756	0	364	0																																	382	0	6562								
333034	0	2733	7253																																	1962	0	1053								
333203	0	46378	88777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	16	225	20811	0	39572								
333650	0	255	113																																	9257	0	60937								
333856	0	19278	3023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	20356	0	849								
333940	0	243	567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			543	0	2527								
334264	0	14379	56562																																	14789	0	18982								
335346	0	4198	9865																																	6936	0	16942								
336147	0	7480	2037																																	2173	0	6895								
336361	0	6473	1335																																	1994	0	695								
336576	0	5451	0																																	8109	0	1478								
337340	0	0	0																																	1822	0	11								
338646	0	6574	21448																																	6584	0	24106								
338851	0	22	2492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			3981	0	2047								
338945	0	0	112																																	2321	0	2892								
339072	0	81415	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	5169	0	1235								
339353	0	0	863																																	3290	0	2157								
339456	0	35374	36257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	264	1240	28945	0	5984								
339607	0	21040	24450																																	7606	0	6789								
339773	0	83424	472555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	359073	0	147575								
339858	0	69430	5119136	0	0	13806	0	0	112	4628	9066	0	0	0	0	0	0	0	0	0	178406	666056	191572	5214	0	0	0	0	0	0	191572	5214	0	0	44486	9663695	123513	4856070	0	0	0					
339876	0	1190	0																																	0	0	0								
340135	175000	61891	118986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	69187	534	9384								
340144	12750	11047	18125																																	138534	0	54694								
340256	0	18552	29575																																	20456	0	1495								
340443	0	392	176																																	0	0	284								
340742	0	1130	15873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	41800	0	8730								
340751	0	24407	40886																																	24376	0	8840								
341310	0	11520	29309																																	44417	0	19339								
342054	750	13598	21317																																	3640	0	8792								
342362	0	4350	4519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	4700	0	16554								
342410	2159	49538	156560	0	0	29019	4941	0	0	0	0	0	15855	13164	0	0	0	0	0	4941													0	0	0	279032	0	59254								
342634	0	356466	2476212	0	0	235753	50250	0	6666	198152	30935	0	0	0	0	30888	19362	0	0	0	8065	0	14276	0	0	0	0	0	0	0	14276	0	0	239261	98598	1135848	0	565159								
343051	0	75	642																																	323	0	76								
343248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	12961								
343770	0	914	200																																	1370	0	869								
343903	0	7243	1338																																	8840	0	21013								
343958	0	0	471																																	2791	0	16107								
344647	0	2318	20750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	38563	0	28993								
344852	0	1774	340																																	1517	0	798								
345309	0	19269	25797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	39025	0	46214								
345345	0	477	1034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	18033	0	72258								
345747	0	2633	15480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	18108	0	16489								
345756	0	8219	6604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	22780	0	0								
345877	41880	4409	32188																																	23057	0	9053								
346379	0	3254	2417																																	7232	0	3966								
346566	0	3939	635																																	632	0	0								
346771	0	255	410																																	5296	0	4197								
347022	0	2772	6404																																	3830	0	845								
347639	0	1374	6014																																	9280	0	0								
347956	32200	12170	30639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	69915	0	77824								
348159	0	8394	4782																																	12386	0	460								
348720	0	68862	40325																																	18800	0	4182								
349129	0	3507	7656																																	768	0	777								
349343	0	1392	1746																																	23288	0	11540								
350572	0	2956	4229																																	13237	0	2646								
350657	0	187	0																																	1493	0	912								
350750	4000	4343	9075																																	312	327	13852								
351131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			357	0	9554								
351560	0	22	11595																																	26260	0	0								
351878	2225	0	0																																	8948	0	3751								
352370	13535	2024	5289																																	2340	0	1514								
352651	0	5530	586																																	19741	0	663								
352745	0	0	0																																	2200	0	9271								
352772	0	681076	819198	0	0	47283	0	1283	0	0	0	0	0	47283	0	0	0	0	0	1283	0	19970	15852	0	0	0	0	0	6384	0	22236	0	0	82206	89462	1057104	0	275255								
353238	24800	24107	10097																																	6816	0	3846								
353546	0	717	928																																	2144	0	5670								
353555	85000	61855	152714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	47579	26484	2187609	0	58841								
353957	0	0	0																																	0	0	2712								
354057	0	0	1295																																	157	0	1369								
354253	0	0	0																																	2075	0	3487								
354310	690500	60648	370530	0	0	815469	0	0	0	285447	530022	0	0	0	0	0	0	0	0	0													0	0	2883	892816	0	132548								
354552	0	7888	21352																																	17379	0	25537								
354851	0	0	15																																	1899	0	6094								
355120	10000	5623	34931																																	24716	0	5940								
355559	0	3226	17718																																	31951	0	3831				Mortgage Loans sold	Trust Accounts			
355858	0	26442	86465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	179715	2617	48300	0	56730								
356239	0	1190	17																																	13938	0	26453								
356659	0	5013	1032																																	0	0	2206								
356752	0	7311	5334																																	0	0	0								
357526	4025	1734	6896																																	4141	0	2236								
357553	0	0	1467																																	3807	0	30180								
357777	0	0	856																																	11951	0	4292								
357937	25500	6563	19566																																	7915	0	5993								
358112	0	553	1278																																	777	0	2008								
358448	0	0	90																																	382	0	2082								
358756	0	210	30																																	2227	0	6527								
359472	0	467	131																																	0	0	0								
359650	0	0	14																																	33	0	227								
359744	0	357	106																																	2623	0	4699								
360777	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	0								
361055	0	20828	26193																																	30370	0	41954								
361167	155	270141	704100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	297422	9391	89046								
361279	0	7315	7549																																	3977	0	1116								
361354	0	0	0																																	571	0	1121								
361439	0	24619	18069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	4150	0	2413								
362043	0	0	0																																	795	0	4513								
362155	0	4568	1308																																	1026	0	5971								
362717	0	1504	33753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	7034	4782	69560	0	9194								
362856	0	0	0																																	0	0	1716								
362940	0	0	0																																	162	0	678								
363442	0	0	0																																	0	0	0								
363648	0	684	0																																	1482	0	15586								
363657	0	2756	8996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	0	0	5388								
363778	0	1867	0																																	0	0	0								
364131	0	9117	14398																																	5672	0	1398								
364270																																	0													
364430	0	11226	9009																																	12060	0	7188								
364850	0	549	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			3048	0	390								
365325	0	677644	3245748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74669	0	0	0	0	0	0	0	0	0	0	0	0	45110	174336	1244749	10045	998984								
365745	0	46	39405																																	6332	0	4941								
365848	0	0	1892																																	413	0	171								
365950	0	75	258																																	757	0	3485								
366078	0	15770	37431																																	33114	0	1215								
366238	145000	33195	103358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	26684	0	73221								
366247	0	1078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			3345	0	0								
366359	0	349	0																																	1022	0	751								
366658	0	1158	189																																	3314	0	716								
366854	0	7943	2679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			12142	0	109								
367150	0	0	0																																	717	0	562								
367178	0	7018	2075																																	7042	0	0								
367431	0	4207	10133																																	7114	0	1286								
367543	0	0	9746																																	37176	0	18755								
368054	0	0	832																																	1328	0	4548								
368344	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1173	0	12085								
368522	0	654	2498																																	3897	0	2320								
368933	0	297	0																																	1882	0	11573								
368951	0	6172	2914																																	5470	0	10533								
369453	0	485	15146																																	4963	0	8167								
369659	37873	50355	66458																																	68694	0	15478								
370020	0	13028	12445																																	18128	0	45893								
370347	0	678	0																																	0	0	14778								
370721	0	947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			4068	0	6202								
370833	0	0	0																																	0	0	238								
370954	0	24461	3953																																	0	0	1259								
371223	0	2000	157374																																	8189	0	1933								
371232	0	349	12413																																	9308	0	454								
371362	0	5194	12097																																	25624	0	30566								
371559	0	622	419																																	607	0	3977								
371755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			240	0	116								
371849	0	585	8																																	502	0	146								
371924	26208	6318	37055																																	74921	0	12065								
371942	0	271	2297																																	655	0	3388								
372444	0	23	456																																	460	0	4417								
372538	0	37454	70324																																	41920	0	48199								
372640	0	699	3																																	6376	0	2574								
372855	0	5277	25975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			4897	0	2205								
373272	0	3443	0																																	0	0	0								
373553	150	1052	0																																	875	0	0								
373601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	0	0	860								
374130	0	8565	4277																																	6616	0	3982								
374653	0	31546	128759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	122832	0	65896								
374774	0	360	2279																																	3912	0	0								
375043	153000	5186	71423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	117726	0	73657								
375379	0	0	600																																	0	0	0								
375502	0	4122	77156																																	256042	0	4321								
375566	0	326565	37126																																	19490	0	640								
375650	0	842	0																																	97	0	234								
376237	0	1221	3224																																	319	0	1087								
376273	0	4188	119042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	40231	0	46019								
376442	0	2558	5577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	485	32085	0	60183								
376947	0	334	610																																	4850	0	12273								
377663	0	2673	976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			7593	0	4134								
377850	0	0	1899																																	1769	0	167								
378044	0	685	0																																	50	0	1951								
378110	0	76	7																																	888	0	1290								
379050	0	0	0																																	0	0	2072								
379153	0	3210	419																																	1426	0	1267								
379470	0	6200	5100																																	0	0	300								
379649	0	1532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			3776	0	0								
379920	0	661752	2785276	0	0	388579	117253	0	37346	314943	36290	0	0	0	6152	63903	47198	0	0	0	82464	5692	82220	0	0	0	0	0	0	0	82220	0	0	54332	415853	5469390	540113	958697								
380346	0	0	0																																	2975	0	5301								
380458	331489	109558	146464																																	84024	0	19699								
380533	29200	6862	2825																																	4997	0	23901								
380878	0	1255	1837																																	0	0	80								
380944	0	2052	847																																	17758	0	5								
381026	0	623	2098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1671	0	1914								
381343	0	1306	78442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	43237	3000	16168								
381932	0	9949	7553																																	3204	0	0								
381950	0	777	7302																																	5002	0	1717								
382050	0	1989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	606	1969	11977	0	3104								
382069	0	130	4252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	2843	0	11408								
382256	0	67	0																																	2408	0	3607								
382274	0	0	0																																	0	0	0								
382443	0	864	1533																																	3269	0	11764								
382537	0	5270	11166																																	8017	0	1247								
382649	0	6619	5539																																	72877	0	3968								
382658	17050	1442	0																																	6305	0	29530								
382742	0	68	1836																																	5846	0	747								
382854	0	2958	1454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1166	0	1301								
384018	0	0	18561																																	105772	0	7503								
384278	0	67840	50763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	7619	22333	12636	0	974								
384353	0	0	0																																	51	0	1507								
384652	30865	14627	47208																																	59702	0	9945								
384830	0	7200	8325																																	936	0	1287								
385350	0	2022	0																																	8160	0	3699								
385471	0	3650	658																																	2676	0	73822								
385547	0	1613	27																																	1128	0	3287								
385686	0	0	2296																																	317	0	1367								
386432	0	3842	889																																	1205	0	919								
386450	0	1847	5775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	411	0	70505								
386731	0	3708	412																																	5906	0	2990								
386825	0	0	0																																	3763	0	0								
387055	0	155	826																																	1718	0	7956								
387671	74718	18789	7392																																	37280	0	7873								
388155	0	4687	3365																																	966	0	2555								
388258	0	0	275																																	50	0	802								
388557	918	3372	6137																																	18354	0	17675								
388744	0	3999	2061																																	4471	0	14795								
388753	0	0	1716																																	321	0	2113								
388874	0	4510	0																																	0	0	250								
389358	0	4100	486																																	22571	0	21047								
389376	1300	0	0																																	2512	0	2286	Commitment to purchase CD							
389826	0	263	0																																	260	0	282								
390372	0	3236	2110																																	0	0	700								
390840	0	512	11834																																	25046	0	9621								
391418	0	0	2290																																	1878	0	4487								
391557	0	625	60																																	12	0	54								
391575																																	0													
391959	7325	605	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			2012	0	12960								
391977	20000	3057	39730																																	14808	0	15576								
392152	0	9961	0																																	230	0	249								
392255	0	1101	835																																	2842	0	1346								
392778	0	6273	11500																																	24386	3750	1920								
393252	0	0	0																																	0	0	22113								
393355	0	6660	3477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			7461	0	5690								
393953	0	8432	34444																																	29775	0	6415								
394156	0	0	1403																																	3766	0	10522								
394259	0	984	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	13412	0	64396								
395238	0	62819	3384909	0	0	484911	0	150980	30251	416262	38398	0	0	0	0	141668	9312	0	0	0	84490	5325	0	0	0	0	0	0	350	0	350	0	0	461443	526326	9064342	380065	742976								
396057	0	468	3118																																	4022	0	1027								
396244	0	30749	56199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	2869	0	0								
396253	1083	67392	25625																																	48968	0	2565	.							
396954	0	0	0																																	0	0	11191								
397456	0	2261	3201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			3381	0	3383								
397531	0	0	35444																																	26782	0	48								
397540	0	90711	228315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	144612	1000	23746								
397559	0	14481	17853																																	22911	0	23727								
397755	3350	27600	398271																																	38954	0	1340								
397858	0	170	846																																	25	0	25								
398051	0	3426	1622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1117	0	6598								
398248	0	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	602	0	10392	0	494								
398668																																	0													
398837	0	11423	5174																																	3251	0	2964								
399357	4000	0	0																																	0	0	8361								
399517	0	35748	518734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	17329	36334	410313	0	66591								
399731	0	1377	2333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1718	0	886								
399973	7200	2009	2133																																	1708	0	528								
400057	0	2512	3714																																	7055	0	14482								
400141	23500	6131	28262																																	55260	2500	18133								
400365	0	15948	16514																																	9361	0	969								
400767	0	78	1787																																	5	0	1113								
401072	0	1255	198																																	0	0	0								
401559	0	153	0																																	1518	0	1761								
401755	6250	4568	13877																																	5658	0	26083								
401906	0	3346	24421																																	12659	0	3346								
401951	0	6304	903																																	545	0	558								
402846	0	0	0																																	0	0	9607								
402873	0	1196	0																																	0	0	568								
403067	0	0	0																																	4502	0	2764								
403151	0	10731	205600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	453314	0	280106								
403179	0	78623	68327																																	23298	0	1155								
403254	0	0	0																																	0	0	0								
403656	0	0	0																																	10	0	723								
403870	60000	8803	49178																																	67165	0	3755								
403946	0	21938	147651																																	99511	0	9020								
404653	0	3582	39670																																	78370	0	0								
404943	0	652	314																																	955	0	9063								
406022	0	4624	5938																																	9180	0	2461								
406059	0	23533	8975																																	34169	9000	15140								
406666	0	1428	5538																																	17867	0	3094								
406974	0	12658	22882																																	4172	0	3789								
407168	1800	11	3512																																	1954	0	20309								
407506	0	19703	170772																																	204215	0	18760								
407645	0	3103	3930																																	19630	0	10089								
407850	0	0	0																																	1045	0	2808								
408307	0	4331	14769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	14684	0	12881								
408642	0	0	196270																																	19489	352562	3538								
408875	27	21365	49449																																	23489	0	0								
409265	0	0	0																																	580	0	1227								
410159	0	0	0																																	50	0	349								
410560	0	376	5291																																	19801	0	36282								
410748	18429	5553	3539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	4451	0	4745								
410917	0	4518	4273																																	4085	0	5597								
410944	0	0	0																																	108	0	2589								
411062	0	0	0																																	3846	0	0								
411174	0	1750	950																																	1661	0	7								
411231	0	4449	3212																																	3342	0	1766								
411240	0	319	19																																	1492	0	4177								
411512	48000	13969	37228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	87214	0	394								
411549	0	0	0																																	615	0	6764								
411576	0	536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			892	0	1593								
411624	0	211	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			3040	0	7249								
411651	0	0	0																																	3439	0	93047								
412153	0	2342	25082																																	11274	0	40166								
412452	0	280	507																																	712	0	664								
412555	0	0	531																																	5078	0	21357								
412667	0	0	2627																																	11047	0	19827								
412751	0	33248	583194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	1776895	42851	391200								
412845	0	754	745																																	13041	0	23819								
412872	0	526	300																																	229	0	0								
413141	0	0	9556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	1041	0	83873								
413208																																	0													
413347	3000	108	2656																																	1510	0	2022								
413543	0	167	328																																	3092	0	11580								
413646	0	1267	3864																																	48283	0	39721								
413673	0	1218	4164																																	2160	0	442								
413758	0	0	0																																	8340	0	20355								
414102	0	3925	6307																																	31552	0	3470								
414652	0	1	718																																	3718	0	29082								
414764	43000	33979	30631																																	4060	0	8839								
414858	0	4957	7857																																	3481	0	8612								
416245	306	44151	300633	0	0	0	0	18899	0	0	0	0	0	0	0	0	0	0	14997	3902	39685	375	27420	0	0	0	0	0	0	0	27420	0	0	0	0	949016	0	326529								
416272	0	3501	700																																	360	0	2022								
416339	0	932	141																																	4217	0	6458								
416357	0	0	0																																	0	0	11013								
416656	19750	6150	273																																	1023	0	13840								
416674	13000	39545	48307																																	0	0	3967								
417626	0	10085	2745																																	2558	0	5868								
417710	0	779	1880																																	579	0	387								
418100	0	200	3345																																	7434	0	11703								
418249	0	27172	52180																																	101303	0	112397								
418436	0	0	0																																	1300	0	6								
418856	0	0	3731																																	1016	0	24								
419406	509745	29845	266960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	380355	0	192442								
419460	40500	8314	20148																																	9252	0	963								
419675	0	11727	147010																																	88387	0	15210								
419947	0	26	0																																	2445	0	3349								
420578	13100	1750	5873																																	12297	0	2212								
420644	0	5780	7295																																	18472	0	4102								
420653	0	3061	917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			3582	0	20922								
420877	0	0	889																																	3034	0	62								
421445	0	208	109																																	8703	0	10867	Fixed Rate Loans under FHLB Program							
421539	0	9545	329																																	8867	0	1356								
422059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			698	0	2373								
422116	0	106	855																																	846	0	1234								
422433	388575	10383	236585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	12723	5481	154070	0	79962								
422657	18250	2740	613																																	44	0	282								
423159	0	9474	1794																																	1175	0	2962								
423449	0	1719	82125																																	59277	0	14663								
423636	0	7013	1495																																	1234	0	7842								
423739	25000	16578	149665																																	30145	0	18148								
424156	0	299	859																																	2858	0	27336								
424240	0	239	0																																	4203	0	13338								
424352	0	7560	1488																																	3830	0	1178								
424437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	0								
424633	0	3556	1192																																	189	0	7889								
425050	0	0	0																																	0	0	2638								
425108	0	15927	10437																																	19557	0	5083								
425818	0	1742	1821																																	13084	0	12327								
425845	0	0	0																																	0	0	74430								
425911	0	51576	37988																																	97485	0	185843								
426057	0	1486	4742																																	463	1300	1882								
426141	0	0	0																																	15	0	1380								
426534	0	32711	203997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	20870	14145	311511	3662	88148								
426758	0	1820	751																																	756	0	5954								
426945	0	1776	0																																	4056	0	1831								
427241	0	3480	4161																																	1543	0	13257								
427353	34385	34103	34052																																	54801	0	11628								
427858	0	7839	1819																																	3934	0	867								
427960	0	7833	1240																																	3025	0	360								
428060	55900	61886	55647																																	67237	0	15328								
428462	0	580	13620																																	10627	0	15475								
