"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
318974																																																																																				2548129	0				9.2411%			236123		2555139	-18894	0						1	0	0	0	230868	2557885	0	0.0000%	184496	0	1074	185570	7.2826%	0	0	0	0	1		8001		1	0	219975	2746	0	0	-30638	11744	0	0		0	236123	0	0	236123	0	0	0	0	0	0						2746	0	157047		
319047																																																																																						28774	2054	2054	9.0974%	12.9502%	12.0258%	26720	222189	293710	-6460	0			4.9502%							24192	293710								0	0	0		0		2528	12.0258%	1	0	20260	0	0	0	-4986	0	-1474	0		0	26720	0	0	26720	0	0	0	0	0	0	0	0	0	2054	0	0	0			
319458																																																																																						11943	452	452	7.7462%	21.6913%	20.8703%	11491	55059	148344	-12176	0			13.6913%							10751	148344								0	0	0		0		740	20.8703%	1	0	-685	0	0	0	-12176	0	0	0		0	11491	0	0	11491	0	0	0	0	0	0	0	0	0	452	0	0	0			
319551																																																																																				374384	0				14.2649%			53651		376106	-4064	0										37851	376106	0	0.0000%	80617	0	460	81077	21.6561%	0	0	0	0	1		15800		1	0	49587	0	0	0	-4064	0	0	0		0	53651	0	0	53651	0	0	0	0	0	0						0	0	0		
320034																																																																																						9649	483	483	8.4889%	16.5753%	15.7456%	9166	58213	107976	-9303	0			8.5753%							7316	107976								0	0	0		0		1850	15.7456%	1	0	-137	0	0	0	-9303	0	0	0		0	9166	0	0	9166	0	0	0	0	0	0	0	0	0	483	0	0	0			
320052																																																																																						62076	4136	4136	9.1529%	18.8625%	17.6057%	57940	329098	633022	-58	26360			10.8625%							28029	659382								0	0	0		0		29911	17.6057%	1	0	57882	0	0	0	-58	0	0	0		0	57940	0	0	57940	0	0	0	0	0	0	0	0	0	4136	0	0	0			
320070																																																																																				153786	0				24.4705%			36903		150806	-734	0										37248	151152	0	0.0000%	17667	0	0	17667	11.4880%	0	0	0	0	1		1		1	0	36515	88	258	0	-734	0	0	0		0	36903	0	0	36903	0	0	0	0	0	0						346	0	0		
320119																																																																																						1356359	84488	84488	10.2343%	14.9565%	14.0248%	1271871	9068701	12427556	-159762	14			6.9565%			0				1172219	12427570								0	0	0		0		99652	14.0248%	1	0	1112109	0	0	0	-127189	-5717	891	-27747		0	1271871	0	0	1271871	0	0	0	0	0	0	0	0	0	84488	0	0	0			
321152																																																																																						23296	1145	1145	7.8353%	14.8244%	14.0958%	22151	157146	282708	-6802	0			6.8244%							-6684	285373								0	0	0		0		31500	14.0958%	1	0	18014	2556	109	0	-6802	0	0	0		0	22151	0	0	22151	0	0	0	0	0	0	0	0	0	1145	0	2665	0			
321255																																																																																				34031	0				11.5495%			4101		35508	0	0										3381	35508	0	0.0000%	1239	0	0	1239	3.6408%	0	0	0	0	1		720		1	0	4101	0	0	0	0	0	0	0		0	4101	0	0	4101	0	0	0	0	0	0						0	0	0		
321273																																																																																						96612	9215	9215	10.9708%	13.1067%	11.8565%	87397	737120	796634	-6862	0			5.1067%							22031	816206								0	0	0		0		84938	11.8565%	1	0	100107	17219	1339	1014	-6862	0	0	0		0	87397	0	0	87397	0	0	0	0	0	0	0	0	0	9215	0	19572	0			
321330																																																																																						7485	319	319	7.7523%	18.3704%	17.5874%	7166	40745	92437	-2412	0			10.3704%							4766	92437								0	0	0		0		2400	17.5874%	1	0	4754	0	0	0	-2412	0	0	0		0	7166	0	0	7166	0	0	0	0	0	0	0	0	0	319	0	0	0			
321947																																																																																						73026	4957	4957	9.5546%	14.6436%	13.6496%	68069	498688	712420	-34867	0			6.6436%							62225	718112								0	0	0		0		11536	13.6496%	1	0	38894	5692	0	0	-34867	0	0	0		0	68069	0	0	68069	0	0	0	0	0	0	0	0	0	4957	0	5692	0			
322449																																																																																				108170	0				10.9030%			11763		107888	-1540	0										9988	107888	0	0.0000%	9487	0	0	9487	8.7705%	0	0	0	0	1		1774		1	0	10222	0	0	0	-1118	0	-423	0		0	11763	0	0	11763	0	0	0	0	0	0						0	0	0		
322476																																																																																						744	16	16	7.2982%	22.2621%	21.7834%	728	3342	9975	-139	0			14.2621%							728	9975								0	0	0		0		0	21.7834%	1	0	589	0	0	0	-139	0	0	0		0	728	0	0	728	0	0	0	0	0	0	0	0	0	16	0	0	0			
322551																																																																																						4300	401	401	7.6243%	13.4476%	12.1935%	3899	31976	51139	-363	0			5.4476%			0				3386	51139								0	0	0		0		513	12.1935%	1	0	3536	0	0	0	-363	0	0	0		0	3899	0	0	3899	0	0	0	0	0	0	0	0	0	401	0	0	0			
323204																																																																																						165677	15258	15314	8.5901%	13.6442%	12.3831%	150363	1214263	1750419	-41902	45963			5.6442%							105080	1796382								0	0	0		0		45283	12.3831%	1	0	108461	0	0	0	-39931	0	-1971	0		0	150363	0	0	150363	0	0	0	0	0	0	0	0	56	15314	0	0	0			
323651																																																																																						35693	2365	2365	12.2476%	18.9668%	17.7100%	33328	188187	272118	-5670	0			10.9668%							31328	272118								0	0	0		0		2000	17.7100%	1	0	27658	0	0	0	-5670	0	0	0		0	33328	0	0	33328	0	0	0	0	0	0	0	0	0	2365	0	0	0			
324153																																																																																				289364	0				10.0974%			30128		298374	-10211	0										26627	298374	0	0.0000%	19603	0	275	19878	6.8695%	0	0	0	0	1		3501		1	0	19917	0	0	0	-10211	0	0	0		0	30128	0	0	30128	0	0	0	0	0	0						0	0	0		
324229																																																																																				56541	0				12.8285%			7385		57567	-1510	0										6860	57567	0	0.0000%	2354	0	0	2354	4.1634%	0	0	0	0	1		525		1	0	5875	0	0	0	-1510	0	0	0		0	7385	0	0	7385	0	0	0	0	0	0						0	0	0		
324256																																																																																						6425	339	339	10.2082%	16.4188%	15.5525%	6086	39132	59619	0	0			8.4188%							4086	59619								0	0	0		0		2000	15.5525%	1	0	6086	0	0	0	0	0	0	0		0	6086	0	0	6086	0	0	0	0	0	0	0	0	0	339	0	0	0			
324340																																																																																						208696	7619	7619	8.7000%	13.0136%	12.5385%	201077	1603672	2311234	-71797	0			5.0136%							95517	2374494								0	0	0		0		168820	12.5385%	1	0	192540	59946	2809	505	-71868	2482	0	-2411		0	201077	0	0	201077	0	0	0	0	0	0	0	0	0	7619	0	63260	0			
324854																																																																																						22654	1878	1878	8.2153%	14.1345%	12.9627%	20776	160275	252894	-3894	0			6.1345%							18407	253275								0	0	0		0		2750	12.9627%	1	0	17263	381	0	0	-3894	0	0	0		0	20776	0	0	20776	0	0	0	0	0	0	0	0	0	1878	0	381	0			
324863																																																																																						271306	20709	20709	12.9461%	16.4021%	15.1501%	250597	1654096	1935698	-26299	0			8.4021%							219397	1935698								0	0	0		0		31200	15.1501%	1	0	224298	0	0	0	-26299	0	0	0		0	250597	0	0	250597	0	0	0	0	0	0	0	0	0	20709	0	0	0			
324975																																																																																						17764	379	379	12.2261%	24.1569%	23.6415%	17385	73536	142196	-5529	0			16.1569%							17385	142196								0	0	0		0		0	23.6415%	1	0	11856	0	0	0	-5529	0	0	0		0	17385	0	0	17385	0	0	0	0	0	0	0	0	0	379	0	0	0			
325141																																																																																				273519	0				15.6694%			41900		267401	-11641	0										39600	269038	0	0.0000%	5839	0	130	5969	2.1823%	0	0	0	0	1		3937		1	0	31896	1637	0	0	-11641	0	0	0		0	41900	0	0	41900	0	0	0	0	0	0						1637	0	0		
325459																																																																																				26042	0				19.6644%			5601		28483	-2005	0										5020	28483	0	0.0000%	4478	0	0	4478	17.1953%	0	0	0	0	1		550		1	0	3565	0	0	0	-2036	0	0	0		0	5601	0	0	5601	0	0	0	0	0	0						0	0	0		
325534																																																																																				334546	0				10.2041%			34217		335327	-10878	0										31342	335327	0	0.0000%	42369	0	2507	44876	13.4140%	0	0	0	0	1		2875		1	0	23339	0	0	0	-10878	0	0	0		0	34217	0	0	34217	0	0	0	0	0	0						0	0	0		
326054																																																																																				395569	0				10.8494%			43140		397627	-4241	0										45061	397627	0	0.0000%	64739	0	721	65460	16.5483%	0	0	0	0	1		-1921		1	0	38899	0	0	0	-4241	0	0	0		0	43140	0	0	43140	0	0	0	0	0	0						0	0	0		
326344																																																																																				615407	0				10.6496%			64153		602398	-22993	0										61175	604420	0	0.0000%	75986	0	2898	78884	12.8182%	0	0	0	0	1		5000		1	0	43182	571	1451	0	-22993	0	0	0		0	64153	0	0	64153	0	0	0	0	0	0						2022	0	0		
326858																																																																																						212850	17353	17353	10.3037%	15.3749%	14.1215%	195497	1384397	1897345	-42557	0			7.3749%							152904	1897345								0	0	0		0		41695	14.1215%	1	0	152042	0	0	0	-43455	0	0	0		0	195497	0	0	195497	0	0	0	0	0	0	0	0	0	17353	0	0	0			
326979																																																																																				765250	0				11.3321%			90281		796686	-16391	0										87865	796742	0	0.0000%	66096	0	316	66412	8.6785%	0	0	0	0	1		2472		1	0	73946	0	56	0	-16391	0	0	0		0	90281	0	0	90281	0	0	0	0	0	0						56	0	0		
327220																																																																																						15005	1042	1042	7.5953%	13.8609%	12.8984%	13963	108254	183838	-6814	0			5.8609%							10525	183838								0	0	0		0		3438	12.8984%	1	0	7149	0	0	0	-6814	0	0	0		0	13963	0	0	13963	0	0	0	0	0	0	0	0	0	1042	0	0	0			
327305																																																																																						111736	7461	7461	10.5560%	15.4509%	14.4192%	104275	723167	987828	-11620	0			7.4509%							77136	992360								0	0	0		0		31671	14.4192%	1	0	97187	4392	140	0	-15033	3413	0	0		0	104275	0	0	104275	0	0	0	0	0	0	0	0	0	7461	0	4532	0			
327435																																																																																						77550	5992	5992	8.3519%	16.3033%	15.0436%	71558	475671	856788	-49148	0			8.3033%							68470	856788								0	0	0		0		3088	15.0436%	1	0	22410	0	0	0	-49148	0	0	0		0	71558	0	0	71558	0	0	0	0	0	0	0	0	0	5992	0	0	0			
327556																																																																																						31224	1961	1961	9.4425%	11.6564%	10.9243%	29263	267870	309906	-4886	0			3.6564%							21963	309906								0	0	0		0		7300	10.9243%	1	0	24377	0	0	0	-4886	0	0	0		0	29263	0	0	29263	0	0	0	0	0	0	0	0	0	1961	0	0	0			
327855																																																																																						91673	8944	8944	9.8338%	12.8457%	11.5924%	82729	713649	841275	-8325	0			4.8457%							64613	847253								0	0	0		0		24094	11.5924%	1	0	80382	5978	0	0	-8325	0	0	0		0	82729	0	0	82729	0	0	0	0	0	0	0	0	0	8944	0	5978	0			
328058																																																																																						8105	283	283	14.9979%	36.0751%	34.8155%	7822	22467	52154	-1044	0			28.0751%							6822	52154								0	0	0		0		1000	34.8155%	1	0	6778	0	0	0	-1044	0	0	0		0	7822	0	0	7822	0	0	0	0	0	0	0	0	0	283	0	0	0			
328357																																																																																						49750	2768	2768	9.2248%	20.4062%	19.2709%	46982	243798	509300	-10044	0			12.4062%							35952	509303								0	0	0		0		11033	19.2709%	1	0	36941	0	3	0	-20	0	0	-10024		0	46982	0	0	46982	0	0	0	0	0	0	0	0	0	2768	0	3	0			
328656																																																																																				195449	0				10.5021%			19871		189210	-2382	0										9871	189210	0	0.0000%	33620	0	4203	37823	19.3519%	0	0	0	0	1		10000		1	0	17489	0	0	0	-2382	0	0	0		0	19871	0	0	19871	0	0	0	0	0	0						0	0	0		
328777																																																																																						367963	19079	19079	12.7399%	18.2344%	17.2889%	348884	2017960	2738505	-98874	612			10.2344%							258846	2742568								0	0	0		0		93489	17.2889%	1	0	253461	3239	212	0	-99486	795	-183	0		0	348884	0	0	348884	0	0	0	0	0	0	0	0	0	19079	0	3451	0			
329149																																																																																						15113	1618	1618	8.9974%	11.4876%	10.2578%	13495	131559	149987	-1701	0			3.4876%							10746	152648								0	0	0		0		5410	10.2578%	1	0	14455	2661	0	0	-1701	0	0	0		0	13495	0	0	13495	0	0	0	0	0	0	0	0	0	1618	0	2661	0			
329345																																																																																						95145	6986	6986	10.9886%	13.3268%	12.3483%	88159	713939	802276	-11575	0			5.3268%							43692	805626								0	0	0		0		47817	12.3483%	1	0	79934	21	3329	0	-11575	0	0	0		0	88159	0	0	88159	0	0	0	0	0	0	0	0	0	6986	0	3350	0			
329550																																																																																						45985	4336	4336	8.8518%	11.7290%	10.6231%	41649	392061	470514	-6284	0			3.7290%							17554	470514								0	0	0		0		24095	10.6231%	1	0	35365	0	0	0	-6284	0	0	0		0	41649	0	0	41649	0	0	0	0	0	0	0	0	0	4336	0	0	0			
329952																																																																																				902137	0				9.8597%			91298		925970	-27065	0										89948	925970	0	0.0000%	69810	0	132	69942	7.7529%	0	0	0	0	1		1350		1	0	64233	0	0	0	-27065	0	0	0		0	91298	0	0	91298	0	0	0	0	0	0						0	0	225		
330239																																																																																				383633	0				14.0810%			55648		395198	-11936	0										49152	395198	0	0.0000%	18494	0	1815	20309	5.2939%	0	0	0	0	1		6496		1	0	43712	0	0	0	-11936	0	0	0		0	55648	0	0	55648	0	0	0	0	0	0						0	0	0		
330248																																																																																						19611	809	809	10.0713%	18.9843%	18.2012%	18802	103301	186688	-7460	0			10.9843%							14287	187623								0	0	0		0		5450	18.2012%	1	0	12277	886	49	0	-7460	0	0	0		0	18802	0	0	18802	0	0	0	0	0	0	0	0	0	809	0	935	0			
330855																																																																																						324932	22643	22643	10.9619%	15.1907%	14.1321%	302289	2139026	2757643	-29062	0			7.1907%							222956	2802434								0	0	0		0		123661	14.1321%	1	463	318018	40783	4008	0	-29062	0	0	0		0	302289	0	0	302289	0	0	0	0	0	0	0	0	0	22643	0	44791	0			
330873																																																																																						24857	1776	1776	7.7867%	13.6627%	12.6865%	23081	181933	296416	-3701	0			5.6627%							870	296416								0	0	0		0		22211	12.6865%	1	0	19380	0	0	0	-3701	0	0	0		0	23081	0	0	23081	0	0	0	0	0	0	0	0	0	1776	0	0	0			
330949																																																																																						24057	1465	1465	8.2502%	14.0835%	13.2258%	22592	170817	273835	-5191	0			6.0835%							9092	273835								0	0	0		0		13500	13.2258%	1	0	17401	0	0	0	-5191	0	0	0		0	22592	0	0	22592	0	0	0	0	0	0	0	0	0	1465	0	0	0			
331076																																																																																						73993	2633	2633	22.6011%	27.2010%	26.2331%	71360	272023	315737	-3093	0			19.2010%							38392	317969								0	0	0		0		35200	26.2331%	1	0	70499	0	220	2012	-3093	0	0	0		0	71360	0	0	71360	0	0	0	0	0	0	0	0	0	2633	0	2232	0			
331375																																																																																						32413	2902	2902	8.5063%	12.1221%	11.0368%	29511	267388	346930	-2386	0			4.1221%							1828	346930								0	0	0		0		27683	11.0368%	1	0	27125	0	0	0	-2386	0	0	0		0	29511	0	0	29511	0	0	0	0	0	0	0	0	0	2902	0	0	0			
331544																																																																																				111313	0				17.4668%			19648		112488	-8068	0										12148	112488	0	0.0000%	10688	0	45	10733	9.6422%	0	0	0	0	1		7500		1	0	11580	0	0	0	-8068	0	0	0		0	19648	0	0	19648	0	0	0	0	0	0						0	0	0		
331713																																																																																				617196	0				10.4710%			66583		635881	-24777	0										66008	635881	0	0.0000%	10382	0	3628	14010	2.2699%	0	0	0	0	1		575		1	0	41806	0	0	0	-24777	0	0	0		0	66583	0	0	66583	0	0	0	0	0	0						0	0	56872		
332224																																																																																						66646	2906	2906	14.2041%	25.3114%	24.2078%	63740	263304	448745	-11115	-1524			17.3114%							15470	447258								0	0	0		0		48307	24.2078%	1	0	52662	0	0	37	-9591	0	-1524	0		0	63740	0	0	63740	0	0	0	0	0	0	0	0	0	2906	0	37	0			
332345																																																																																						3148	148	148	11.0734%	19.9253%	18.9885%	3000	15799	27092	-181	0			11.9253%							2400	27092								0	0	0		0		600	18.9885%	1	0	2819	0	0	0	-181	0	0	0		0	3000	0	0	3000	0	0	0	0	0	0	0	0	0	148	0	0	0			
332671																																																																																				121301	0				21.9825%			26838		122088	-1824	0										26838	122088	0	0.0000%	6245	0	0	6245	5.1483%	0	0	0	0	1		0		1	0	25014	0	0	0	-861	0	-963	0		0	26838	0	0	26838	0	0	0	0	0	0						0	0	0		
332756																																																																																				67600	0				15.7507%			10518		66778	-1705	0						0	0	0	0	7418	66778	0	0.0000%	7308	0	4	7312	10.8166%	0	0	0	0	1		3100		1	0	8813	0	0	0	-1705	0	0	0		0	10518	0	0	10518	0	0	0	0	0	0						0	0	0		
333034																																																																																						39751	1785	1785	14.6811%	28.7345%	27.4442%	37966	138339	258605	-522	0			20.7345%							29966	258605								0	0	0		0		8000	27.4442%	1	0	37444	0	0	0	-522	0	0	0		0	37966	0	0	37966	0	0	0	0	0	0	0	0	0	1785	0	0	0			
333203																																																																																						114618	8339	8339	7.8384%	13.9529%	12.9378%	106279	821464	1355873	-37419	0			5.9529%							86568	1358097								0	0	0		0		21935	12.9378%	1	0	71084	2223	1	0	-37419	0	0	0		0	106279	0	0	106279	0	0	0	0	0	0	0	0	0	8339	0	2224	0			
333650																																																																																						55190	2897	2897	11.9968%	24.0645%	22.8013%	52293	229342	435890	-6513	0			16.0645%							37611	436004								0	0	0		0		14796	22.8013%	1	0	45894	0	114	0	-6513	0	0	0		0	52293	0	0	52293	0	0	0	0	0	0	0	0	0	2897	0	114	0			
333856																																																																																						42518	3299	3299	8.1786%	16.1675%	14.9130%	39219	262985	479532	-5039	0			8.1675%							35950	480063								0	0	0		0		3800	14.9130%	1	0	34711	531	0	0	-5039	0	0	0		0	39219	0	0	39219	0	0	0	0	0	0	0	0	0	3299	0	531	0			
333940																																																																																						8278	190	190	10.6943%	19.5089%	19.0611%	8088	42432	75629	-2056	0			11.5089%							7787	75728								0	0	0		0		400	19.0611%	1	0	6131	0	0	99	-2056	0	0	0		0	8088	0	0	8088	0	0	0	0	0	0	0	0	0	190	0	99	0			
334264																																																																																						67324	5160	5160	8.8646%	14.4397%	13.3330%	62164	466241	701264	-23198	0			6.4397%							45598	701774								0	0	0		0		17076	13.3330%	1	0	39476	471	39	0	-23198	0	0	0		0	62164	0	0	62164	0	0	0	0	0	0	0	0	0	5160	0	510	0			
335346																																																																																						45461	3998	3998	10.6431%	14.2283%	12.9771%	41463	319510	389576	-2482	0			6.2283%							32962	389576								0	0	0		0		8501	12.9771%	1	0	38981	0	0	0	-2482	0	0	0		0	41463	0	0	41463	0	0	0	0	0	0	0	0	0	3998	0	0	0			
336147																																																																																						17395	1099	1099	9.6728%	16.1824%	15.1601%	16296	107493	168472	-2248	0			8.1824%							7879	168472								0	0	0		0		8417	15.1601%	1	0	14048	0	0	0	-2248	0	0	0		0	16296	0	0	16296	0	0	0	0	0	0	0	0	0	1099	0	0	0			
336361																																																																																						29755	1332	1332	14.2560%	24.1152%	23.0357%	28423	123387	199376	-283	0			16.1152%							22623	199376								0	0	0		0		5800	23.0357%	1	0	28140	0	0	0	-283	0	0	0		0	28423	0	0	28423	0	0	0	0	0	0	0	0	0	1332	0	0	0			
336576																																																																																				336426	0				10.7390%			35909		334380	-7636	1358										35909	335738	0	0.0000%	17815	0	35	17850	5.3058%	0	0	0	0	1		0		1	0	28273	0	0	0	-6278	0	-1358	0		0	35909	0	0	35909	0	0	0	0	0	0						0	0	8565		
337340																																																																																						14032	653	653	8.6041%	26.9701%	25.7150%	13379	52028	155496	-3744	0			18.9701%							4785	163602								0	0	0		0		16700	25.7150%	1	0	17741	8106	0	0	-3744	0	0	0		0	13379	0	0	13379	0	0	0	0	0	0	0	0	0	653	0	8106	0			
338646																																																																																				469976	0				9.3192%			41156		441627	-2221	0										25131	444514	0	0.0000%	80120	0	962	81082	17.2524%	0	0	0	0	1		18912		1	0	41822	2500	387	0	-2221	0	0	0		0	41156	0	0	41156	0	0	0	0	0	0						2887	0	0		
338851																																																																																				90592	0				9.4944%			8943		94192	-2679	0										943	94192	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		8000		1	0	6264	0	0	0	-2679	0	0	0		0	8943	0	0	8943	0	0	0	0	0	0						0	0	1660		
338945																																																																																				67449	0				9.9607%			6769		67957	-203	0										5249	67957	0	0.0000%	5325	0	0	5325	7.8949%	0	0	0	0	1		1520		1	0	6566	0	0	0	-203	0	0	0		0	6769	0	0	6769	0	0	0	0	0	0						0	0	0		
339072																																																																																						83993	9561	9561	8.1354%	13.7130%	12.1520%	74432	612507	914916	-1920	0			5.7130%							227207	1086640								0	171724	0		0		18949	12.1520%	1	0	244236	0	0	0	-1920	0	0	0		0	246156	0	171724	74432	0	0	0	0	0	0	0	0	0	9561	0	171724	0			
339353																																																																																						11152	543	543	12.4409%	21.0988%	20.0715%	10609	52856	85275	-2385	0			13.0988%							6240	86806								0	0	0		0		5900	20.0715%	1	0	9755	1531	0	0	-2385	0	0	0		0	10609	0	0	10609	0	0	0	0	0	0	0	0	0	543	0	1531	0			
339456																																																																																						70818	5843	5843	10.2592%	15.2076%	13.9529%	64975	465674	633336	-13341	0			7.2076%							50925	633336								0	0	0		0		14050	13.9529%	1	0	51634	0	0	0	-13341	0	0	0		0	64975	0	0	64975	0	0	0	0	0	0	0	0	0	5843	0	0	0			
339607																																																																																				1276362	0				11.0304%			141808		1285614	-25581	-2112										136604	1287297	0	0.0000%	122567	0	6701	129268	10.1278%	0	0	0	916	1		9000		1	0	120023	3795	0	0	-22591	2010	-4999	0		0	141808	0	0	141808	0	0	0	0	0	0						3795	0	0		
339773																																																																																						382417	25028	25028	10.4875%	11.2756%	10.5377%	357389	3391533	3407775	-14402	0			3.2756%							358379	3408765								0	0	0		0		1	10.5377%	1	0	343978	0	990	0	-13739	231	-893	0		0	357389	0	0	357389	0	0	0	0	0	0	0	0	0	25028	0	990	0			
339858																																																																																						4478559	234859	300028	9.3126%	11.8519%	11.0579%	4178531	37787598	44869712	-836955	1			3.8519%			2				2712804	45918775								0	0	0		0		2513236	11.0538%	1	0	4389085	1007864	41198	0	-664618	0	0	-172337		0	4176978	0	0	4176978	0	0	1553	1553	0	1553	65169	0	0	300028	0	1049062	0			
339876																																																																																				48082	0				16.7382%			7922		47329	-821	0										7922	47329	0	0.0000%	1190	0	0	1190	2.4749%	0	0	0	0	1		0		1	0	7101	0	0	0	-821	0	0	0		0	7922	0	0	7922	0	0	0	0	0	0						0	0	0		
340135																																																																																						180183	12573	12573	9.3596%	12.5529%	11.6770%	167610	1435384	1790781	-27668	0			4.5529%							142746	1794328								0	0	0		0		28411	11.6770%	1	0	143489	0	0	3547	-27668	0	0	0		0	167610	0	0	167610	0	0	0	0	0	0	0	0	0	12573	0	3547	0			
340144																																																																																						137856	12171	12171	9.5434%	14.1603%	12.9101%	125685	973539	1316981	-24272	0			6.1603%							79300	1319904								0	0	0		0		49308	12.9101%	1	0	104336	2541	382	0	-24272	0	0	0		0	125685	0	0	125685	0	0	0	0	0	0	0	0	0	12171	0	2923	0			
340256																																																																																						86370	4863	4863	11.8930%	17.8811%	16.8743%	81507	483025	685337	-7937	0			9.8811%							21507	685337								0	0	0		0		60000	16.8743%	1	0	73570	0	0	0	-7937	0	0	0		0	81507	0	0	81507	0	0	0	0	0	0	0	0	0	4863	0	0	0			
340443																																																																																						15492	315	315	10.8652%	25.6618%	25.1400%	15177	60370	139684	-7158	0			17.6618%							14589	140096								0	0	0		0		1000	25.1400%	1	0	8431	412	0	0	-7158	0	0	0		0	15177	0	0	15177	0	0	0	0	0	0	0	0	0	315	0	412	0			
340742																																																																																						81849	7237	7237	9.8143%	14.1522%	12.9009%	74612	578349	760234	-6845	0			6.1522%							-8710	769000								0	0	0		0		92087	12.9009%	1	0	76532	64	22	8679	-6845	0	0	0		0	74612	0	0	74612	0	0	0	0	0	0	0	0	0	7237	0	8766	0			
340751																																																																																				705466	0				11.2520%			80932		719267	-3611	0										79048	719267	0	0.0000%	98509	0	6753	105262	14.9209%	0	0	0	0	1		1884		1	0	77321	0	0	0	-3611	0	0	0		0	80932	0	0	80932	0	0	0	0	0	0						0	0	0		
341310																																																																																						82025	6053	6053	8.8863%	16.3315%	15.1264%	75972	502249	854932	-20951	0			8.3315%							69944	854932								0	0	0		0		6028	15.1264%	1	0	55021	0	0	0	-20951	0	0	0		0	75972	0	0	75972	0	0	0	0	0	0	0	0	0	6053	0	0	0			
342054																																																																																						41551	3240	3240	7.8453%	16.0361%	14.7857%	38311	259109	488333	-10702	0			8.0361%							34305	488333								0	0	0		0		4006	14.7857%	1	0	27609	0	0	0	-10702	0	0	0		0	38311	0	0	38311	0	0	0	0	0	0	0	0	0	3240	0	0	0			
342362																																																																																						115065	2737	2737	11.0613%	29.0964%	28.4043%	112328	395461	1015504	-157945	0			21.0964%							84616	1017307								0	0	0		0		29515	28.4043%	1	0	-43814	1803	0	0	-157945	0	0	0		0	112328	0	0	112328	0	0	0	0	0	0	0	0	0	2737	0	1803	0			
342410																																																																																						292933	26811	26811	9.1593%	12.2754%	11.1519%	266122	2386339	2905469	-39913	0			4.2754%							133341	2928526								0	0	0		0		155838	11.1519%	1	0	249266	18724	2401	1932	-39144	-769	0	0		0	266122	0	0	266122	0	0	0	0	0	0	0	0	0	26811	0	23057	0			
342634																																																																																						1634454	132565	132565	8.6485%	11.2575%	10.3445%	1501889	14518746	17365988	-275403	15337			3.2575%			2				1053832	17774652								0	0	0		0		841384	10.3445%	1	0	1619813	370241	3258	0	-185201	-15169	-5793	-69240		19828	1501889	0	0	1501889	0	0	0	0	0	0	0	0	0	132565	0	393327	0			
343051																																																																																				114723	0				11.0980%			12744		114832	-4067	0						0	0	0	0	12294	114832	0	0.0000%	1115	0	171	1286	1.1210%	0	0	0	0	1		450		1	0	8677	0	0	0	-4067	0	0	0		0	12744	0	0	12744	0	0	0	0	0	0						0	0	0		
343248																																																																																						5325	300	300	12.6364%	17.6039%	16.6121%	5025	30249	39766	-687	0			9.6039%							4854	39766								0	0	0		0		171	16.6121%	1	0	4338	0	0	0	-687	0	0	0		0	5025	0	0	5025	0	0	0	0	0	0	0	0	0	300	0	0	0			
