"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
245557	0	35856					2676	0	290889					55740	0	0			0	86556	0	0										0		
246022	0	168187					0	0	271172					0	0	0			0	45910	0	0										0		
246134	0	29678					475	0	267856					0	0	0			0	96422	0	0										0		
246451	0	2670					415	0	16566					0	0	0			0	7928	0	0										0		
246657	0	0					656	44171	403574					0	0	0			0	92984	0	46698										0		
246947	0	1925					174	0	42881					0	0	0			0	17235	0	0										0		
246956	0	6497					1809	0	162244					920	0	0			0	30934	0	0										1898		
247140	0	9538					14567	16406	140561					194700	0	0			12443	14507	0	0										2352		
247355	0	48525					2909	133784	284267					2197	0	0			129863	144486	0	19947										5867		
247476	0	0					441	33291	68					7000	0	0			17091	0	0	0										0		
247551	0	53963					3005	955	61197					21115	0	0			955	5275	0	0										0		
247908	0	0					3363	0	317340					50056	0	0			0	1586	0	0										1933		
248240	0	89980					3353	0	177865					77165	0	0			0	42477	0	10276										0		
248352	0	0					1742	0	27568					16000	0	0			0	17427	0	0										0		
248455	0	0					607	0	321719					0	0	0			0	219795	0	0										213		
248633	0	0					1006	1074	85989					19000	0	0			1074	21861	17698	0										761		
248745	0	5435					1401	0	74042					0	0	0			0	48306	0	0										282		
249416	0	0					133	0	48877					0	0	0			0	4304	0	0										0		
249612	0	284705					35350	490328	2863792					200688	181939	0			0	0	0	0										4663		
249658	0	13125					1161	0	40585					0	0	0			0	10239	0	0										0		
250430	0	2795					448	500	41138					0	0	0			500	25351	0	0										0		
250476	0	0					242	0	3473					0	0	0			0	0	0	0										0		
250850	0	0					944	0	67807					2400	0	0			0	46379	0	0										0		
251352	0	3827					933	0	111265					0	0	0			0	76837	0	0										22		
251558	0	45086					1848	0	182826					15843	0	0			0	62619	0	0										0		
251745	0	42859					105	49047	148965					0	0	0			49047	0	0	0										216		
251978	0	0					2974	8121	4094					5000	0	0			1585	0	0	0										0		
252041	0	59370					1192	0	112941					9982	0	0			0	38074	0	0										0		
252452	0	25542					231	0	72438					1000	0	0			0	29721	0	0										0		
252658	0	5107					500	0	5239					3000	0	0			0	132	0	0										0		
253356	0	3782					5679	8326	483959					0	0	0			8326	216920	0	0										0		
253468	0	331284					19314	0	619736					101529	0	0			0	5362	0	0										0		
253646	0	59879					526	0	110898					0	0	0			0	39950	0	8052										0		
253730	9923	0					145	11239	18774					0	0	0			1316	14161	10000	0										0		
254317	0	0					7	1093348	0					0	0	0			96535	0	0	0										146203		
254504	0	1089					942	20357	79737					16000	0	0			0	19834	0	0										0		
254849	0	8808					900	0	95994					47609	0	0			0	2918	0	8000										0		
255350	0	0					540	839	37074					0	0	0			839	15990	0	0										0		
255547	600	2652					397	1709	13975					3650	0	0			1109	4069	0	918										0		
255556	5641	3143					1976	40375	64873					25705	0	0			6746	26452	0	9522										0		
255574	0	0					2565	0	270118					30100	0	0			0	0	0	0										0		
255659	0	707239					1362	0	2177074					28175	0	0			0	84753	0	116853										0		
256058	0	9330					2106	0	158537					34000	0	0			0	64253	0	0										0		
256076	0	0					174	0	20572					0	0	0			0	10882	0	0										0		
256179	0	0					41	1050	23753					0	0	0			205	629	0	0										0		
256553	0	190887					14059	0	604450					89300	0	0			0	58329	0	0										356		
257233	0	1938					3597	0	191687					0	0	0			0	167705	0	0										0		
257345	0	0					473	0	101349					0	0	0			0	46180	0	0										0		
257578	0	11613					5979	0	38850					94000	0	0			0	24768	0	0										0		
257653	0	8779					0	0	23720					0	0	0			0	1662	0	0										0		
257756	0	5684					4989	0	37688					0	0	0			0	12014	0	9540										0		
258146	0	0					107	0	12029					0	0	0			0	4959	0	0										0		
258306	0	6793					412	4049	96821					0	0	0			0	378	0	0										0		
258379	0	720					212	0	19140					0	0	0			0	11006	0	0										0		
258445	0	85168					511	0	154126					0	0	0			0	1472	0	19640										0		
258539	0	0					64	0	11644					865	0	0			0	10501	0	0										0		
258771	0	19532					49305	2441	1374514					1023277	18997	0			2441	410581	0	0										0		
258874	0	7157					454	56	20498					4500	0	0			0	11279	0	0										0		
259059	0	34690					190	0	65520					3121	0	0			0	28797	0	0										0		
259330	0	52882					1359	1862	130795					20000	0	0			85	2071	0	38										0		
259442	0	0					2098	2370	65005					25000	0	0			0	29508	0	0										0		
259956	0	3899					467	0	83972					5000	0	0			0	41484	0	4146										0		
260055	19478	8600					19286	1224553	744084					177933	8335	8351			991732	0	0	6764										0		
260831	0	4539					78	0	5651					0	0	0			0	0	0	0										0		
261146	0	65720					2249	0	165575					30000	0	0			0	13421	0	0										0		
261360	0	39489					220	9523	211010					0	0	0			9523	99714	0	0										1447		
261940	0	7288					6438	0	191371					1115	0	0			0	88193	0	0										0		
262059	0	16588					1879	2000	89616					40000	0	0			0	4262	0	0										0		
262237	0	9131					242	0	48122					0	0	0			0	7922	0	0										0		
262358	0	0					8517	382	25397					110000	0	0			382	1375	0	0										0		
262741	0	4874					3565	1658	65098					44000	0	0			295	24681	0	0										0		
262844	0	0					1510	0	346109					23000	0	0			0	152135	0	20385										114		
262956	0	23863					540	2279	68885					12000	0	0			2279	21944	0	0										211		
263243	0	14365					1804	55764	130131					12353	0	0			55764	0	0	0										0		
263627	0	0					1165	111670	0					19000	0	0			4651	0	0	0										0		
264455	0	52864					1623	0	213236					0	0	0			0	51799	0	0										0		
264772	0	0					29817	0	329287					64154	0	0			0	2443	0	0										0		
265340	0	0					1160	0	97844					17000	0	0			0	47461	0	0										0		
265407	0	0					3100	11680	306183					46467	0	0			4880	17070	0	59625										0		
265452	0	0					858	6778	19903					8500	0	0			6705	12700	0	1540										0		
265676	0	874					483	0	34691					78	0	0			0	6165	0	0										0		
266066	0	0					1030	1114	46951					0	0	0			1114	43524	0	0										0		
266244	0	0					3167	0	88841					62000	0	0			0	30470	0	0										0		
266253	0	0					1255	0	19129					2177	0	0			0	10147	0	0										0		
266655	0	1873					990	0	18814					8694	0	0			0	9573	0	0										2		
266851	0	12165					611	0	76546					0	0	0			0	24516	0	0										0		
266945	0	0					8349	0	262847					145403	0	0			0	216110	0	0										0		
267652	0	0					653	0	50508					0	0	0			0	7645	0	0										0		
268006	0	106811					5350	0	428982					106689	10053	0			0	81627	0	28863										0		
268136	0	1967					151	0	26273					0	0	0			0	7621	0	0										0		
268677	0	0					1075	2406	53444					15097	0	0			0	13228	0	0										0		
268828	0	0					767	0	108569					0	0	0			0	45769	0	0										0		
268976	75843	0					675	145738	0					2500	0	0			0	0	0	0										0		
269049	0	22918					4868	2526	71595					47500	0	0			1024	8265	0	3235										0		
269058	0	0					2911	0	90777					0	0	0			0	40508	0	0										0		
269571	502	0					135	35231	0					2000	0	0			9480	0	0	0										2669		
269759	0	0					156	0	13346					0	0	0			0	12638	0	0										0		
270148	0	4106					0	0	55628					0	0	0			0	18846	0	0										0		
270353	0	8172					192	0	31634					0	0	0			0	6454	0	0										0		
270504	0	38232					1412	0	190026					4945	0	0			0	11558	0	33078										0		
270531	0	0					260	500	21299					3000	0	0			0	1987	0	0										0		
270652	0	19368					0	0	36361					0	0	0			0	12991	0	0										0		
271136	0	2970					20	6425	4656					0	0	0			0	384	0	0										2291		
271275	0	0					864	2614	110711					13500	0	0			2614	8162	0	0										1177		
271341	0	4872					1264	0	35810					13	0	0			0	7880	0	0										0		
271529	0	46971					401	0	266225					0	0	0			0	63061	0	31823										0		
272030	0	0					67	0	14296					0	0	0			0	0	0	0										0		
272058	0	0					234	13739	7235					4250	0	0			9285	7235	0	0										11		
272151	0	10377					19	0	26009					0	0	0			0	5326	0	0										0		
272272	0	0					24004	0	229404					61489	0	0			0	44561	0	0										0		
272302	19808	0					30494	151049	94233					694405	0	0			19067	8939	0	1745										428924		
273336	139399	31642					1618	441735	683974					0	0	0			31075	200504	0	0										1326		
273550	0	30123					9814	0	219841					12192	0	0			0	97637	0	5168										44		
273653	0	0					252	0	5403					0	0	0			0	388	0	0										0		
273662	0	0					821	0	855509					0	0	0			0	16188	0	0										113		
273840	0	7425					946	0	38438					0	0	0			0	25495	0	0										57		
273859	5918	0					188	9257	0					0	0	0			2337	0	0	0										0		
274025	0	382					112	0	5050					0	0	0			0	1750	0	0										0		
274052	0	5229					113	0	8746					1705	0	0			0	1231	0	0										0		
274548	0	8127					527	4588	23980					5750	0	0			4588	3260	0	0										0		
274829	0	0					958	0	165638					10000	0	0			0	1206	0	5177										0		
274856	0	10427					395	0	60236					700	0	0			0	37161	0	0										0		
275255	0	7136					444	0	21126					4000	0	0			0	5847	0	0										0		
275358	0	0					5140	0	225026					20799	0	0			0	41787	0	8680										171		
275479	0	0					1754	10043	49001					30000	0	0			0	2124	0	0										0		
275657	0	0					842	1784	45323					0	0	0			1784	29593	0	0										0		
276074	0	2675					2477	0	39066					25700	0	0			0	18414	0	0										0		
276159	0	0					84	0	92932					0	0	0			0	64648	0	0										0		
276551	0	0					912	0	46060					7500	0	0			0	22952	0	0										5689		
276579	0	392772					459996	11125459	11914977					7425566	70521	186854			393569	1616599	2251190	2898073										394671		
276645	0	7251					1724	0	74109					25216	0	0			0	55478	0	12695										0		
276654	0	4196					572	77	22162					11600	0	0			77	0	0	0										0		
276850	0	106962					7459	2872	372549					65000	148	0			2622	109202	0	0										0		
276953	0	7947					0	0	29185					0	0	0			0	11019	0	0										0		
277240	0	0					613	0	9440					11000	0	0			0	0	0	1802										0		
277277	0	0					5082	0	5933					21801	0	0			0	279	2547	0										0		
277679	0	0					10	1	0					0	0	0			0	0	0	0										0		
277736	0	1821					366	0	22477					1423	0	0			0	554	0	0										0		
277820	0	0					353	276227	98198					0	0	0			171531	0	0	11507										0		
278256	0	1465					2212	0	54510					35403	0	0			0	26868	0	1390										0		
278555	0	238707					7658	0	304646					17	0	0			0	7948	0	0										0		
278733	0	486					64	0	15358					0	0	0			0	0	0	0										0		
278751	7471	4396					117	7471	4428					0	0	0			0	0	0	0										0		
278818	0	180297					9630	91179	477703					115485	22195	21464			11237	143766	0	0										0		
278872	10100	0					3514	10100	0					11000	0	0			0	0	0	0										0		
279105	12572	9189					2121	329087	309959					0	0	0			21498	0	0	0										2036		
279842	0	0					8954	0	67075					196500	0	0			0	32772	0	1605										0		
279954	0	29256					3399	0	344520					38043	0	0			0	168371	0	0										127		
280110	0	8448207	0	0	0	0	1196078	8709915	39116716	64480	187523939	0	174554768	18201333	940703	1493062	0	967025	0	0	8270	71377	744671	6192667	6542460	20124106	1407784	3384711	15000	0	14070	0	33781	
280138	0	2266					75	0	61485					0	0	0			0	31085	0	0										0		
280352	2682	0					145	9200	0					0	0	0			3340	0	0	0										0		
280558	0	12915					446	0	34520					7000	0	0			0	0	0	0										0		
282075	65446	52893					3806	141946	351804					30000	0	0			24553	10874	0	0										0		
282226	0	4829					300	0	152426					0	0	0			0	14791	0	0										0		
282824	0	4233					570	0	23305					10000	0	0			0	4767	0	0										0		
283157	0	1629					161	0	32060					0	0	0			0	19610	0	0										43		
283438	0	253505					2648	2000	412225					20000	0	0			2000	36410	0	0										0		
283652	0	0					504	0	0					1189	0	0			0	0	0	0										0		
283737	476345	0					1720	560415	0					94	0	0			0	0	0	0										0		
283867	0	0					4928	0	8097					40573	0	0			0	2723	0	0										0		
284154	0	9293					993	0	13855					6000	0	0			0	1224	0	0										0		
284239	0	0					565	12959	0					8069	0	0			0	0	0	0										0		
284556	0	0					2721	1360	1605					42785	0	0			0	0	0	0										0		
284752	0	0					641	891	55313					1000	0	0			891	26798	0	0										0		
284958	0	3299					182	0	8860					2246	0	0			0	0	0	0										0		
285151	0	2904					301	0	44879					0	0	0			0	0	0	0										0		
285348	0	22174					308	250	69930					15000	0	0			250	0	0	0										0		
285544	0	0					803	0	3745					0	0	0			0	0	0	0										0		
285553	0	18247					0	0	20090					0	0	0			0	1697	0	0										0		
285740	0	18316					4159	9274	142970					37000	0	0			0	54953	0	31883										0		
285777	0	0					305	0	13799					4800	0	0			0	7446	0	0										0		
285852	0	0					3270	194112	53959					15000	0	0			72333	25762	0	0										0		
285928	0	14995					289	2985	160846					0	0	0			2985	79863	0	0										0		
286251	0	1457					0	0	10797					0	0	0			0	5879	0	0										0		
286457	0	28580					2128	984	173950					15161	0	0			984	25415	0	0										0		
286840	0	4398					0	0	10727					0	0	0			0	575	0	0										0		
287007	12400	0					212	31379	0					0	0	0			0	0	0	0										0		
287342	0	3131					583	0	32128					9855	0	0			0	19542	0	0										0		
287922	0	4441					128	0	33071					0	0	0			0	11033	0	0										0		
287959	0	53751					1037	0	98081					0	0	0			0	13774	0	3260										0		
288152	0	5128					150	0	14766					0	0	0			0	219	0	0										0		
288376	0	13498					774	0	170581					398	0	0			0	124452	0	0										0		
288853	571173	0					68233	3226629	6741946					905554	0	0			496859	242288	0	0										569		
289056	0	0					924	55533	41305					558	0	0			15006	19520	0	0										0		
289225	0	0					1524	407	41565					8271	0	0			387	16430	0	0										0		
289515	0	90257					644	0	486836					6144	0	0			0	155455	0	0										0		
289702	0	5829					4240	8750	370953					53111	0	0			0	3712	0	0										53871		
289739	5999	0					1161	5999	38450					2365	0	0			0	1677	0	0										0		
289757	0	0					953	0	64945					0	0	0			0	38315	0	0										0		
290249	0	16218					3871	0	444639					89893	0	0			0	188003	0	103283										0		
290838	0	0					310	0	32660					5000	0	0			0	3115	0	0										0		
290922	36707	0					78	39402	0					0	0	0			0	0	0	0										0		
291059	5049	0					502	5819	0					0	0	0			770	0	0	0										2790		
291330	0	23047					61	2500	77404					0	0	0			0	30631	0	0										0		
291376	0	0					282	0	15302					4320	0	0			0	7627	0	0										3		
291611	0	0					213	0	126375					122	0	0			0	19740	0	0										32669		
291732	0	3286					57	609	87579					0	0	0			609	58098	0	0										0		
292234	0	0					1670	0	70583					0	0	0			0	62155	0	0										0		
292467	0	11802					391	1413	70180					0	0	0			1413	2888	0	1381										0		
292850	1498	0					98	12917	9963					0	0	0			2919	0	0	0										0		
292908	0	42900					16505	6949	364326					193001	0	0			6949	21822	0	7147										0		
293053	0	2692					2226	0	323821					0	0	0			0	9799	0	0										0		
293352	0	4205					208	0	9841					2036	0	0			0	3158	0	0										0		
293437	0	0					3726	0	201493					67500	0	0			0	193557	0	0										0		
293651	0	5497					459	0	25143					1045	0	0			0	8489	0	0										0		
293754	0	38809					231	0	45459					0	0	0			0	0	0	10519										0		
294023	0	6765					1451	0	337422					172	0	0			0	150055	0	0										46		
294564	0	4876					13226	139546	771052					866	1429	1429			139546	172652	0	353										0		
294751	0	4715					653	5511	61759					2782	0	0			5510	46629	0	0										0		
294779	170913	0					5194	278085	55841					0	0	0			2092	0	0	0										837		
294827	0	0					234	0	18786					4000	0	0			0	5191	0	0										0		
295011	0	21472					2964	0	144497					11481	0	0			0	12392	0	7103										0		
295057	0	16880					386	0	20351					93	0	0			0	2429	0	5125										0		
295646	0	458					0	0	13181					0	0	0			0	5457	0	0										0		
296456	0	58343					1940	0	78591					1624	0	0			0	7367	0	0										0		
296474	0	3759					972	0	20607					4294	0	0			0	4897	0	0										18		
296559	0	41001					692	0	179344					0	0	0			0	96882	0	0										6360		
296755	0	2410					213	0	22234					0	0	0			0	170	0	0										0		
296858	0	0					139	0	7644					0	0	0			0	4464	0	0										0		
297051	0	4938					1390	0	23490					17000	0	0			0	18552	0	0										0		
297631	967	1977					202	42178	24538					0	0	0			12002	1396	0	0										0		
297761	0	0					667	0	85420					1000	0	0			0	34144	0	0										0		
298049	0	20804					471	0	35095					5500	0	0			0	9622	0	0										43		
298218	0	39494					6554	17806	276925					0	0	0			2293	483	0	0										8805		
298245	0	0					1934	0	187167					38000	0	0			0	92825	0	2187										0		
299868	0	0					1202	5280	0					20000	0	0			0	0	0	0										0		
300009	0	13456					870	0	92581					6831	0	0			0	7409	0	0										34466		
300063	0	0					5589	0	1950					16250	0	0			0	0	0	0										0		
300157	22869	0					87	22910	0					0	0	0			41	0	0	0										44		
300353	0	9873					834	4750	152797					0	0	0			0	58944	0	0										0		
300456	0	7388					0	8433	8748					0	0	0			8433	0	0	0										0		
300933	0	5635					188	0	81135					0	0	0			0	21422	0	0										59		
300942	0	3114					559	0	47102					5552	0	0			0	10870	0	0										0		
300960	0	24262					885	27433	171598					393	0	0			14685	49535	0	0										39		
301574	0	0					2334	0	73039					39847	0	0			0	42414	0	0										8		
301800	0	4366					4383	0	189687					54250	0	0			0	2306	0	0										0		
302030	0	960					197	11974	28593					0	0	0			0	2020	0	0										0		
302133	0	1911					131	0	22854					0	0	0			0	165	0	0										0		
302553	34926	4420					1777	56767	72436					4415	0	0			8642	27461	0	0										0		
302656	0	149569					9139	0	548906					107505	0	0			0	101668	0	0										0		
303653	0	78355					50	0	198861					5331	0	0			0	40205	0	0										0		
303701	0	13303					285	0	61717					1214	1808	0			0	26915	0	0										0		
303747	0	0					130	2705	18554					0	0	0			1206	10357	0	2000										0		
303952	0	4438					2054	875	209156					15000	0	0			875	93145	0	0										56		
304173	0	0					6168	0	310451					52500	0	0			0	137570	0	0										211		
304520	0	26230					189	0	29600					0	0	0			0	0	0	5828										0		
304575	0	1470					278	0	2094					0	0	0			0	0	0	0										0		
304762	0	4128					239	7403	9551					0	0	0			7403	2159	0	0										0		
304913	0	0					0	0	0					0	0	0			0	0	0	0										0		
305059	0	0					528	0	21147					0	0	0			0	2114	0	0										0		
305077	0	1523					347	922	63280					0	0	0			0	19777	0	0										38		
305237	0	49624					122	0	83271					0	0	0			0	10508	0	0										0		
305442	0	11729					1143	28759	101828					0	0	0			25759	0	0	0										0		
306056	3829	0					138	3829	0					0	0	0			0	0	0	0										0		
306140	0	0					155	0	5755					1000	0	0			0	0	0	0										0		
306159	0	0					2804	0	11952					40000	0	0			0	1940	0	0										0		
306337	0	0					309	0	60130					0	0	0			0	26248	0	0										0		
306908	0	0					314	8196	236719					222	0	0			8196	131258	0	0										0		
307062	0	67858					782	16107	290899					0	0	0			16107	0	0	0										80		
307334	0	905					73	0	48120					0	0	0			0	7086	0	0										0		
307361	0	81641					2211	32156	103207					0	0	0			32156	0	0	7085										0		
307679	24517	48041					2583	59513	226783					0	0	0			2505	61771	0	0										0		
307932	0	21113					202	0	32248					0	0	0			0	4240	0	0										0		
308256	10090	913					112	21186	2991					0	0	0			3096	199	0	0										0		
308340	0	0					1782	15	67191					39500	0	0			0	32314	0	0										0		
308836	0	8844					332	0	32433					5000	0	0			0	0	0	425										0		
309150	0	10002					1455	0	111096					0	0	0			0	82975	0	8435										0		
309655	0	7932					7613	0	101925					140956	0	0			0	32637	0	0										0		
309851	0	2928					213	2012	41757					0	0	0			953	15873	0	0										0		
310754	0	0					585	0	1662					5969	0	0			0	0	0	0										0		
310950	0	875					340	0	30714					0	0	0			0	8923	0	0										0		
310978	0	0					17357	0	198537					386784	0	0			0	36934	0	0										310		
311050	113812	65362					2607	457354	385727					0	0	0			103469	242140	0	102733										0		
311144	0	0					0	8769	9579					0	0	0			3120	0	0	0										0		
311256	249	5512					1348	3448	14817					11000	0	0			0	9305	0	0										0		
311265	0	0					1485	0	98204					8800	0	0			0	43137	0	0										0		
311603	0	101045					4664	0	335823					87940	0	0			0	15372	0	0										9117		
311658	0	2719					431	0	52479					0	0	0			0	25024	0	0										0		
311845	0	242377					157828	0	7955683					1825683	13958	102262			0	1242614	0	151913										228		
311939	0	0					890	6228	33758					15000	0	0			228	8098	0	0										0		
312244	0	0					2823	0	285877					25000	0	0			0	202476	0	8589										0		
312356	0	4994					215	0	29492					0	0	0			0	19354	0	0										0		
313009	0	0					3238	10	30803					49500	0	0			10	7972	0	0										0		
313157	0	8350					381	0	49694					7750	0	0			0	19393	0	0										0		
313223	0	0					3676	52505	20283					30050	0	0			44178	17756	0	0										438		
313577	0	15570					1917	305	186364					32000	0	0			0	36853	0	0										0		
314257	0	101236					1558	0	280907					14000	0	0			0	871	0	0										0		
314444	0	1785					1228	28304	29963					18000	0	0			19778	20804	0	0										0		
315656	17757	0					273	17757	0					0	0	0			0	0	0	0										0		
316840	0	191651					10146	87396	614778					132809	1386	6742			125	0	0	213366										111		
316859	0	0					238	21231	45647					2000	0	0			21231	33332	0	0										0		
316934	3998	0					0	19910	0					0	0	0			995	0	0	0										0		
317258	0	9375					1337	0	181675					15000	0	0			0	57886	0	3059										90		
317342	217842	111966					11006	473265	1141544					54627	0	0			0	127599	0	133342										0		
317379	0	0					944	476	59649					14500	0	0			0	7697	0	0										0		
317650	0	0					0	0	44563					0	0	0			0	3789	0	0										0		
318639	0	464					46	0	5913					0	0	0			0	805	0	0										0		
318974	0	49604					21681	0	241922					410000	0	0			0	32196	0	0										0		
319047	0	0					1638	0	52568					5700	0	0			0	18353	0	0										34		
319458	0	0					171	0	79755					0	0	0			0	11251	0	0										0		
319551	0	29724					4202	13409	59050					62873	0	0			0	7234	0	0										157		
320034	0	857					132	0	52927					0	0	0			0	10728	0	0										0		
320052	0	99292					1618	1514	101553					13070	0	0			1514	0	0	0										0		
320070	0	7443					1952	0	13742					0	0	0			0	3329	0	0										7		
320119	0	0					12903	950160	1477275					330000	207129	185257			26244	102290	0	0										4683		
321152	0	0					534	2436	43906					0	0	0			0	4636	0	0										249		
321255	1989	0					33	5318	0					0	0	0			3329	0	0	0										0		
321273	998	5309					1082	26527	45923					15292	0	0			0	2480	0	0										0		
321330	0	28524					50	535	34552					0	0	0			494	4778	0	0										0		
321947	0	470					2249	0	261768					35000	0	0			0	165771	0	18390										56		
322449	0	0					474	0	13774					9000	0	0			0	5139	0	0										0		
322476	0	0					11	0	748					0	0	0			0	0	0	0										0		
322551	0	9496					51	3457	9541					0	0	0			3457	45	0	0										0		
323204	0	0					5300	38429	308632					0	0	0			8857	82854	0	0										222		
323651	0	6792					587	0	71693					0	0	0			0	7068	0	0										0		
324153	0	0					611	0	85636					2000	0	0			0	53676	0	0										0		
324229	0	1230					354	0	17410					0	0	0			0	3196	0	0										59		
324256	17275	0					0	21179	0					0	0	0			1108	0	0	0										0		
324340	0	78204					8582	425906	529749					50000	0	0			201890	229940	0	0										5367		
324854	0	5751					864	0	88487					0	0	0			0	78168	0	0										0		
324863	0	0					2220	211307	229688					0	0	0			180404	27493	0	0										0		
324975	0	0					833	0	55037					18500	0	0			0	27154	0	0										0		
325141	0	0					1073	0	83551					0	0	0			0	31068	0	0										0		
325459	0	0					175	0	15563					1000	0	0			0	4528	0	0										66		
325534	0	14315					936	0	113623					1189	0	0			0	37366	0	0										0		
326054	0	13553					522	4093	71394					0	0	0			0	8333	0	40737										46		
326344	0	6502					2340	10141	191544					52435	0	0			10141	56499	0	13781										0		
326858	0	53826					5371	2849	339488					50000	0	0			2849	36140	0	0										0		
326979	0	6205					1317	0	146494					9560	0	0			0	5763	0	0										0		
327220	0	0					424	0	39780					28	0	0			0	20670	0	0										0		
327305	0	1808					965	0	146810					1519	0	0			0	16690	0	0										378		
327435	0	25997					3498	12065	408511					50000	0	0			2908	89320	0	0										0		
327556	0	6522					2344	0	124237					43255	0	0			0	6560	0	0										0		
327855	0	0					1399	0	68040					0	0	0			0	68040	0	0										0		
328058	0	1834					260	0	9404					0	0	0			0	841	0	0										0		
328357	0	0					2476	66924	6028					250	0	0			22743	0	0	0										0		
328656	0	0					778	0	13633					5394	0	0			0	8327	0	0										0		
328777	0	0					12718	41495	642956					261500	0	0			15290	66843	0	0										0		
329149	0	1969					872	0	22927					17500	0	0			0	4503	0	1567										87		
329345	0	0					1935	0	144731					25308	0	0			0	41270	0	0										0		
329550	0	1931					2350	0	57210					4162	0	0			0	9186	0	0										0		
329952	0	77803					5335	0	350010					0	0	0			0	256388	0	0										0		
330239	0	18206					486	0	147709					0	0	0			0	16126	0	0										0		
330248	0	10662					278	0	68913					0	0	0			0	17212	0	0										0		
330855	0	0					10630	359263	320797					140000	5565	5565			0	301863	0	29307										2		
330873	997	0					1108	12504	34082					25827	0	0			6088	14187	0	0										0		
330949	0	2732					1454	0	60689					15876	0	0			0	13764	0	0										0		
331076	0	0					1407	0	46841					8000	0	0			0	12741	0	0										0		
331375	0	7173					1509	0	27874					30000	0	0			0	756	0	0										10		
331544	0	4164					0	100	52212					0	0	0			100	8308	0	0										586		
331713	0	0					2373	0	109823					31200	0	0			0	87507	0	0										0		
332224	0	1698					205	4960	67092					76	0	0			1321	10201	0	0										0		
332345	0	0					0	0	3096					0	0	0			0	0	0	0										0		
332671	0	0					2399	200	10978					8000	0	0			0	1049	0	0										0		
332756	0	0					349	0	18778					7750	0	0			0	2559	0	0										44		
333034	0	30970					128	102	34916					0	0	0			102	0	0	0										154		
333203	0	2551					2816	0	250930					50000	0	0			0	40466	0	0										1190		
333650	0	0					506	233	140828					0	0	0			233	105783	0	0										458		
333856	0	0					626	5000	69344					8000	0	0			0	20537	0	0										0		
333940	0	1099					84	24146	19454					1500	0	0			24146	3187	0	0										0		
334264	0	19241					1109	500	261492					0	0	0			0	108190	0	12041										0		
335346	0	0					1578	0	28416					24000	0	0			0	14242	0	0										0		
336147	2246	4480					685	6534	26946					10000	0	0			288	7329	0	0										0		
336361	3613	0					199	33718	1902					0	0	0			15553	241	0	0										0		
336576	0	0					1031	0	30063					0	0	0			0	25035	0	0										0		
337340	0	46954					289	0	64536					0	0	0			0	9845	0	0										0		
338646	0	12423					1490	0	31344					44025	0	0			0	4947	0	0										48		
338851	0	15395					110	0	26315					0	0	0			0	2257	0	0										0		
338945	0	4262					80	0	6218					0	0	0			0	0	0	0										9		
339072	0	0					11643	0	36319					265444	0	0			0	0	0	0										5441		
339353	0	16446					143	0	34033					1000	0	0			0	10769	0	0										0		
339456	0	22444					1851	11156	149389					0	0	0			6608	94373	0	0										0		
339607	0	0					6208	0	192814					132742	0	0			0	3283	0	0										16490		
339773	0	106801					43017	0	234480					293082	0	0			0	21658	0	0										0		
339858	0	898					299651	2511745	11493860					4783619	5381888	345434			170629	624500	6613	2170534										14089		
339876	0	0					20	0	3375					0	0	0			0	1798	0	0										3		
340135	0	12902					6370	14299	211733					0	0	0			1850	52694	0	27412										0		
340144	0	0					3357	87816	192197					43000	0	0			87816	0	0	7921										0		
340256	0	0					756	0	112542					0	0	0			0	3375	0	0										0		
340443	0	0					436	0	60294					0	0	0			0	46087	0	0										0		
340742	0	4954					1906	0	122292					0	0	0			0	21004	0	24789										2129		
340751	0	42907					1549	0	139862					0	0	0			0	27614	0	0										0		
341310	0	23139					1123	36	244530					11300	0	0			0	47749	0	0										0		
342054	9985	9075					685	13985	112335					0	0	0			0	0	0	11463										0		
342362	0	18747					3402	0	644463					0	0	0			0	553918	0	0										0		
342410	0	17291					10642	0	513351					106139	10466	10291			0	197414	0	17251										0		
342634	28295	391205					72226	1494514	2024082					1050938	8707	44778			4510	4862	0	64120										0		
343051	0	0					49	0	55694					0	0	0			0	0	0	0										0		
343248	0	5733					196	3256	11162					3753	0	0			3256	0	0	0										0		
343770	10	0					86	291	18418					0	0	0			115	2691	0	0										4		
343903	0	12708					1932	0	116162					26000	0	0			0	44619	0	0										0		
343958	0	0					874	0	110					7074	0	0			0	110	0	0										0		
344647	5493	15166					3146	119598	363713					45000	0	0			32332	28634	0	85478										0		
344852	0	22430					40	0	72776					0	0	0			0	20150	0	0										0		
345309	0	0					3140	16065	358384					40121	0	0			0	24683	0	0										39662		
345345	0	0					1401	0	7983					19000	0	0			0	7983	0	0										0		
345747	0	12503					3734	27116	125723					20000	0	0			14896	3563	0	0										0		
345756	0	0					9917	0	45335					75159	0	0			0	18516	0	0										0		
345877	0	4103					1980	2230	23910					6311	0	0			549	3624	0	0										0		
