"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
251978			6151	1475	620	0	5115	1059	0																						
252041			4876	855	16	0	4006	1	0																						
252452			418	29	3	0	407	21	0																						
252658			2221	898	1	0	1323	1	0																						
253356			14769	1000	834	0	13622	687	0			0	0																		
253468			84013	18405	616	0	64995	3	0				0																		
253646			2966	288	26	0	2657	5	0				0																		
253730			910	223	102	0	1228	643	0																						
254317			1047	127	20	0	1200	300	0																						
254504			2755	-250	13	0	3252	260	0																						
254849			2684	625	21	0	2038	0	0																						
255350			829	0	0	0	839	10	0																						
255547			1077	60	29	0	990	2	0				0																		
255556			1670	40	65	0	1565	0	0																						
255574			7298	-396	393	0	8188	887	0																						
255659			56817	11250	409	0	45766	608	0				0																		
256058			6011	1080	211	0	5316	596	0																						
256076			1260	190	0	0	1072	2	0																						
256179			1067	165	3	0	920	21	0																						
256553			37398	-2000	1102	0	38691	395	0			0	0																		
257233			6704	1422	226	0	6154	1098	0																						
257345			1874	8	26	0	1876	36	0																						
257578			4812	1100	9	0	3800	97	0																						
257653			476	45	11	0	501	81	0																						
257756			2226	0	222	0	2284	280	0																						
258146			197	0	8	0	211	22	0																						
258306			4214	20	13	0	4203	22	0																						
258379			1222	60	7	0	1168	13	0																						
258445			7728	800	14	0	6939	25	0																						
258539			1340	60	5	0	1279	4	0																						
258771		0	41500	-4995	638	0	47123	1266	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-207	0	
258874			302	27	0	0	275	0	0																						
259059			823	0	2	0	821	0	0																						
259330			9422	3308	807	0	8320	3013	0				0																		
259442			6071	14	11	0	6072	26	0																						
259956			702	90	7	0	700	95	0																						
260055			42844	2595	2864	0	42213	4828	0			0	0																		
260831			2092	350	21	0	1773	52	0																						
261146			3241	46	45	0	3187	37	0				0																		
261360			6164	1933	222	0	5727	1718	0																						
261940			8948	950	222	0	8006	230	0																						
262059			6983	0	266	0	6717	0	0																						
262237			4515	1330	6	0	3190	11	0																						
262358			11055	7413	105	0	4025	488	0																						
262741			3937	764	62	0	3332	221	0																						
262844			11289	-79	78	0	11294	4	0																						
262956			2281	0	38	0	2279	36	0																						
263243			5726	100	31	0	5667	72	0				0																		
263627			585	0	6	0	581	2	0																						
264455			4842	129	76	0	5128	491	0																						
264772		0	327852	266679	4257	0	144389	87473	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	647	12517	
265340			1529	0	85	0	1473	29	0																						
265407			22799	250	316	0	22600	367	0																						
265452			972	300	4	0	668	0	0																						
265676			1256	0	40	0	1265	49	0																						
266066			3177	4	6	0	3172	5	0																						
266244			2527	175	1	0	2489	138	0																						
266253			2052	1003	11	0	1411	373	0																						
266655			815	0	1	0	816	2	0																						
266851			2179	503	21	0	1989	334	0																						
266945			8522	555	865	0	8307	1205	0																						
267652			1147	105	54	0	988	0	0																						
268006			18748	273	101	0	18441	67	0				0																		
268136			4888	360	126	0	4533	131	0																						
268677			5153	-362	191	0	5488	164	0			0	0																		
268828			2945	0	50	0	2991	96	0				0																		
268976			1342	0	1	0	1348	7	0																						
269049			5804	175	24	0	5617	12	0																						
269058			1398	25	0	0	1374	1	0				0																		
269571			340	-41	0	0	381	0	0																						
269759			806	175	0	0	716	85	0																						
270148			1042	161	30	0	1069	218	0																						
270353			379	100	0	0	299	20	0																						
270504			8709	978	829	0	7710	808	0																						
270531			1574	230	5	0	1339	0	0																						
270652			620	0	4	0	628	12	0																						
271136			1800	13	42	0	1800	55	0																						
271275			3266	45	1	0	3223	3	0				0																		
271341			935	-100	222	0	813	0	0																						
271529			3688	0	281	0	3408	1	0																						
272030			1077	175	75	0	946	119	0																						
272058			258	-244	0	0	502	0	0																						
272151			126	0	3	0	200	77	0																						
272272		0	37483	5228	32	0	32529	427	121					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2758		
272302			14343	0	47	0	14297	1	0				0																		
273336			17818	-6750	480	0	24770	682	0				0																		
273550			3348	0	5	0	3354	11	0																						
273653			1316	26	76	0	1214	0	0																						
273662			8182	1050	16	0	7215	99	0																						
273840			2072	100	7	0	2052	87	0																						
273859			76	0	0	0	76	0	0																						
274025			129	11	0	0	118	0	0																						
274052			418	0	2	0	421	5	0																						
274548			3709	0	5	0	3709	5	0																						
274829			3498	871	174	0	3763	1115	-195				0																		
274856			1310	0	0	0	1310	0	0																						
275255			2535	110	11	0	2480	66	0			0	0																		
275358			13317	0	52	0	13339	74	0																						
275479			803	25	0	0	778	0	0																						
275657			1010	8	42	0	965	5	0																						
276074			1891	20	62	0	1896	87	0																						
276159			1158	30	70	0	1151	93	0																						
276551			1337	50	61	0	1245	19	0																						
276579		0	575114	101369	43483	0	513335	83073	0			0		332	0	-83	0	0	249	0	0	0	0	0	0	0	0	0	21211	633	
276645			2396	180	12	0	2366	162	0																						
276654			789	2	2	0	790	5	0			0	0																		
276850			14196	3635	654	0	12869	2962	0																						
276953			379	0	26	0	373	20	0																						
277240			7705	1025	1	0	6679	0	0																						
277277			2047	273	0	0	1910	136	0				0																		
277679			79	-26	0	0	105	0	0				0																		
277736			1505	0	8	0	1517	20	0																						
277820			4210	300	1097	0	3139	326	0																						
278256			1836	150	1	0	1685	0	0																						
278555			8925	1347	267	0	8604	1293	0	0	0																				
278733			1252	0	24	0	1265	37	0																						
278751			176	-69	39	0	208	2	0																						
278818			27472	-449	325	0	28383	787	0				0																		
278872			1217	109	1	0	1199	92	0																						
279105			7376	89	24	0	7367	104	0				0																		
279842			10420	1787	12	0	8629	8	0																						
279954			9418	1275	39	0	8125	21	0				0																		
280110	0		1357948	436843	86373	0	1088916	250907	-3277	0	302	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64826	0	
280138			1332	7	17	0	1324	16	0																						
280352			1817	132	53	0	1637	5	0																						
280558			934	90	0	0	844	0	0																						
282075			10910	600	38	0	10325	53	0			0	0																		
282226			1502	0	160	0	1482	140	0																						
282824			6185	440	206	0	5933	394	0																						
283157			493	0	0	0	493	0	0																						
283438			6977	250	395	0	7143	811	0				0																		
283652			2617	0	9	0	2680	72	0																						
283737			9967	0	243	0	9832	108	0																						
283867			7581	353	353	0	7166	291	0																						
284154			879	748	35	0	96	0	0																						
284239			1874	250	64	0	1624	64	0																						
284556			3466	708	8	0	2904	154	0																						
284752			1081	9	15	0	1075	18	0																						
284958			603	0	0	0	605	2	0																						
285151			4522	107	82	0	4364	31	0				0																		
285348			523	513	6	0	63	59	0																						
285544			3492	0	45	0	3447	0	0			0	0																		
285553			173	0	0	0	173	0	0			0	0																		
285740			10776	720	29	0	10149	122	0				0																		
285777			147	18	0	0	131	2	0																						
285852			2937	157	30	0	2790	40	0																						
285928			2198	0	342	0	2121	265	0																						
286251			236	50	35	0	230	79	0																						
286457			7075	1990	534	0	4709	158	0																						
286840			1112	0	315	0	797	0	0																						
287007			1672	0	24	0	1719	71	0																						
287342			1275	143	0	0	1132	0	0				0																		
287922			427	18	6	0	404	1	0																						
287959			1037	22	2	0	1016	3	0																						
288152			167	0	5	0	167	5	0																						
288376			2561	125	14	0	2538	116	0				0																		
288853			159199	11930	2484	0	150867	6082	0			0	0																		
289056			664	104	6	0	600	46	0																						
289225			61	9	0	0	52	0	0																						
289515			14175	650	103	0	15066	1644	0																						
289702			8407	-200	74	0	9140	607	0																						
289739		0	2189	375	8	0	1823	17	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
289757			1392	0	4	0	1651	263	0																						
290249			7775	-290	83	0	8175	193	0				0																		
290838			2135	372	57	0	1707	1	0																						
290922			693	42	36	0	686	71	0																						
291059			1324	42	97	0	1220	35	0																						
291330			395	0	14	0	395	14	0																						
291376			222	-60	0	0	282	0	0				0																		
291611			3507	500	285	0	3380	658	0																						
291732			161	-150	27	0	291	7	0																						
292234			1407	161	5	0	1291	50	0																						
292467			455	0	96	0	470	111	0			0	0																		
292850			306	23	11	0	292	20	0																						
292908			19438	2739	133	0	18438	1872	0			0	0																		
293053			23486	0	5589	0	18179	282	0																						
293352			605	12	0	0	593	0	0																						
293437			1196	89	113	0	1299	305	0																						
293651			1758	250	127	0	1489	108	0																						
293754			284	-73	0	0	357	0	0																						
294023			4732	333	188	0	4888	677	0																						
294564		0	18463	6485	603	0	16831	5456	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	582	0	
294751			5600	1451	1019	0	5059	1929	0				0																		
294779			14229	795	24	0	13468	58	0			0	0																		
294827			1377	130	5	0	1255	13	0																						
295011			4161	9	147	0	4440	435	0				0																		
295057			2056	0	125	0	2055	124	0																						
295646			76	2	1	0	73	0	0																						
296456			5064	690	362	0	4473	461	0																						
296474			1802	-15	0	0	1821	4	0																						
296559			2871	188	174	0	2827	318	0																						
296755			1717	0	27	0	1690	0	0																						
296858			2534	439	0	0	2095	0	0																						
297051			1522	1029	16	0	1245	768	0																						
297631			2516	0	29	0	2518	31	0				0																		
297761			1610	0	3	0	1725	118	0																						
298049			2455	114	0	0	2341	0	0																						
298218			5320	450	3646	0	6376	5152	0																						
298245			3341	40	139	0	3415	253	0				0																		
299868			2837	-144	5	0	2987	11	0			0	0																		
300009			6760	-925	181	0	8152	648	0																						
300063			5400	-660	58	0	6060	58	0																						
300157			108	8	0	0	100	0	0																						
300353			3172	0	182	0	3020	30	0																						
300456			425	0	20	0	415	10	0																						
300933			4049	210	99	0	3948	208	0				0																		
300942			2352	70	2	0	2280	0	0			0	0																		
300960			7878	150	509	0	7319	100	0																						
301574			7065	725	295	0	6118	73	0																						
301800			10605	269	343	0	10546	553	0				0																		
302030			400	0	0	0	400	0	0																						
302133			85	68	5	0	16	4	0																						
302553			2593	492	21	0	2095	15	0																						
302656			31302	1200	502	0	30158	558	0			0	0																		
303653			1450	0	14	0	1450	14	0																						
303701			1341	75	11	0	1356	101	0																						
303747			1117	825	3	0	563	274	0																						
303952			3454	0	173	0	3782	501	0																						
304173			3989	725	26	0	3288	50	0																						
304520			1204	100	0	0	1104	0	0																						
304575			123	-9	0	0	132	0	0																						
304762			323	23	37	0	296	33	0																						
304913		0	0	-4	0	0	4	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305059			611	130	73	0	511	103	0																						
305077			543	61	0	0	567	85	0																						
305237			1290	189	109	0	1159	167	0																						
305442			4064	341	48	0	3684	9	0																						
306056			302	0	0	0	302	0	0																						
306140			61	60	1	0	288	0	-288			0	0																		
306159			4623	677	9	0	3963	26	0				0																		
306337			4842	300	141	0	4648	247	0																						
306908			4571	450	258	0	4005	142	0																						
307062			5457	-750	48	0	6164	5	0																						
307334			1526	600	11	0	962	47	0																						
307361			4852	600	2	0	4253	3	0																						
307679			8236	0	30	0	8297	91	0																						
307932			407	0	25	0	446	64	0																						
308256			597	0	1	0	598	2	0																						
308340			2353	60	34	0	2272	13	0																						
308836			1002	-50	7	0	1046	1	0																						
309150			3234	40	49	0	3358	213	0																						
309655			12637	1800	83	0	10765	11	0																						
309851			254	0	0	0	254	0	0																						
310754			2453	1846	5	0	901	302	3																						
310950			1052	0	0	0	1052	0	0																						
310978		0	17757	1030	839	0	15778	320	430					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	
311050			7198	-1375	241	0	9006	674	0																						
311144			360	0	0	0	360	0	0																						
311256			1553	90	2	0	1464	3	0																						
311265		0	1966	180	3	0	1140	0	643					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
311603			7149	64	139	0	7027	81	0																						
311658			401	0	6	0	395	0	0																						
311845			170388	28224	13516	0	178509	49861	0				69																		
311939			2807	720	5	0	2121	39	0																						
312244			8745	0	84	0	8807	146	0																						
312356			1898	290	103	0	1895	390	0																						
313009			2566	400	1	0	2165	0	0																						
313157			1382	110	42	0	1239	9	0																						
313223			5546	100	16	0	5437	7	0																						
313577			6019	1010	67	0	5029	87	0																						
314257			5141	175	160	0	5884	1078	0																						
314444			1798	250	59	0	1618	129	0																						
315656			1814	100	8	0	1706	0	0																						
316840		0	70412	22384	7820	0	64577	24369	0			0		47	0	-37	0	0	10	0	0	0	0	0	0	0	0	0	197	0	
316859			868	0	41	0	829	2	0																						
316934			331	54	0	0	279	2	0																						
317258			3387	80	13	0	3335	41	0																						
317342		0	73530	9682	2308	0	53898	2308	9950					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	575	0	
317379			5377	2852	56	0	4919	2450	0																						
317650			118	0	0	0	122	4	0																						
318639			74	15	1	0	106	48	0			0	0																		
318974		0	18722	2950	321	0	15768	317	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-692		
319047			2054	90	17	0	2090	143	0																						
319458			452	0	14	0	496	58	0				0																		
319551			3811	337	7	0	3481	14	0																						
320034			483	0	21	0	495	33	0																						
320052			5950	1159	156	0	5333	698	0				0																		
320070			1037	-50	49	0	1038	0	0																						
320119		0	80826	-3207	4915	0	96610	4092	-13400					0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	524	0	
321152			1145	748	13	0	428	44	0				0																		
321255			438	95	9	0	361	27	0			0	0																		
321273			9340	742	265	0	8583	250	0																						
321330			301	0	0	0	305	0	-4																						
321947			4958	100	41	0	5201	384	0			0	0																		
322449			694	75	17	0	607	5	0																						
322476			16	0	2	0	19	5	0																						
322551		0	521	58	16	0	489	42	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
323204			21498	3498	132	0	18344	476	0																						
323651			3413	120	59	0	3487	253	0																						
324153			3199	750	235	0	2422	208	0																						
324229			173	12	0	0	190	29	0																						
324256			339	59	2	0	302	24	0																						
324340			7619	250	356	0	7688	675	0				0																		
324854			1878	415	6	0	1460	3	0																						
324863			22766	2961	87	0	19810	92	0			0	0																		
324975			379	81	25	0	379	106	0																						
325141			1650	340	0	0	1394	84	0			0	0																		
325459			261	-190	0	0	459	8	0																						
325534			2613	90	64	0	2497	38	0																						
326054			3028	458	11	0	2564	5	0																						
326344			5061	300	303	0	4653	195	0																						
326858			20858	551	298	0	20290	281	0																						
326979			4797	111	98	0	4653	65	0																						
327220			1042	222	81	0	748	9	0																						
327305			7429	-500	133	0	7804	8	0				0																		
327435			9684	0	207	0	9569	92	0																						
327556			1960	215	25	0	1769	49	0																						
327855			10882	7735	43	0	9029	5925	0																						
328058			476	0	21	0	455	0	0			0	0																		
328357			2768	1041	10	0	1744	27	0				0																		
328656			2755	0	8	0	2751	4	0																						
328777			17277	536	449	0	16743	451	0				0																		
329149			1618	15	9	0	1598	4	0																						
329345			6985	1200	61	0	5945	221	0																						
329550			4336	359	234	0	3869	126	0																						
329952			5835	1070	73	0	4836	144	0				0																		
330239			1729	135	94	0	1698	198	0																						
330248			803	36	11	0	780	24	0																						
330855			22643	0	810	0	22806	973	0				0																		
330873			1776	58	0	0	1719	1	0			0	0																		
330949			1465	66	47	0	1441	89	0																						
331076			2633	194	12	0	2430	3	0																						
331375			2901	387	33	0	2494	13	0																						
331544			652	0	10	0	685	43	0																						
331713			5709	690	20	0	5016	17	0																						
332224			2863	699	17	0	2272	125	0																						
332345			148	0	1	0	147	0	0																						
332671			2386	0	0	0	2386	0	0																						
332756		0	313	0	13	0	300	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
333034			6215	0	499	0	6096	380	0																						
333203			8339	0	7	0	8336	4	0			0	0																		
333650			5316	0	37	0	5289	10	0																						
333856			3956	1000	55	0	3084	183	0			0	0																		
333940			186	0	0	0	186	0	0			0	0																		
334264			4911	900	36	0	4181	206	0																						
335346			4326	520	44	0	3842	80	0																						
336147			1099	62	13	0	1045	21	0																						
336361			1332	234	0	0	1098	0	0																						
336576			1542	55	6	0	1488	7	0																						
337340			903	0	0	0	903	0	0																						
338646			4253	655	32	0	3601	35	0																						
338851			326	0	2	0	324	0	0			0	0																		
338945			476	0	0	0	476	0	0																						
339072			8410	1380	141	0	6914	25	0				0																		
339353			543	0	0	0	543	0	0																						
339456			7640	825	159	0	6867	211	0			0	0																		
339607			4896	-335	345	0	4991	105	0																						
339773			25028	6700	236	0	18415	323	0			0	0																		
339858		0	235704	428	7601	0	256421	28746	0			0		555	0	3	0	0	558	0	0	0	0	0	0	0	0	0	29569	0	
339876			217	7	0	0	210	0	0																						
340135			12573	400	1078	0	11429	334	0			0	0																		
340144			12292	0	215	0	12222	145	0																						
340256			4863	790	48	0	4455	430	0																						
340443			313	0	2	0	320	9	0																						
340742			7886	-887	731	0	8338	296	0			0	0																		
340751			6690	0	761	0	7732	1803	0																						
341310			6053	319	188	0	5560	14	0																						
342054			3408	200	61	0	3298	151	0																						
342362			2737	0	55	0	2793	111	0			0	0																		
342410			25178	4160	248	0	21180	410	0			0	133																		
342634		0	120214	21677	10412	0	99457	11332	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1215	0	
343051		0	316	87	7	0	327	105	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
343248			300	0	0	0	300	0	0			0	0																		
343770			454	0	0	0	454	0	0																						
343903			5480	675	73	0	4784	52	0																						
343958			1505	0	306	0	1200	1	0																						
344647			10807	-500	108	0	11449	250	0				0																		
344852			565	25	0	0	564	24	0																						
345309			9813	550	89	0	9597	423	0			0	0																		
345345			5210	200	9	0	5040	39	0				0																		
345747			7083	69	25	0	7035	47	1			0	0																		
345756			6728	0	22	0	6723	17	0				0																		
345877			5808	504	328	0	5240	264	0																						
346379			1829	110	133	0	2036	450	0																						
346566			575	0	12	0	563	0	0																						
346771			861	0	3	0	867	9	0																						
347022			1693	21	14	0	1681	23	0																						
347639			3605	-1375	221	0	4970	32	-179																						
347956			10398	5205	1486	0	9136	5429	0			0	0																		
348159			2266	3286	92	0	1996	3108	0																						
348720			10356	0	409	0	10097	150	0																						
349129			1151	45	20	0	1153	67	0																						
349343			1891	0	7	0	1901	17	0																						
350572			1094	10	0	0	1085	1	0																						
350657			95	0	169	0	173	247	0																						
350750			2974	475	186	0	2328	15	0																						
351131			182	231	1	0	165	215	0				0																		
351560			4879	300	0	0	4579	0	0																						
351878			402	0	0	0	530	128	0																						
352370			784	0	4	0	842	62	0																						
352651			1368	456	0	0	914	2	0																						
352745			2465	213	39	0	2326	113	0																						
352772		0	141465	8158	3921	0	132099	2713	0					433	29	-83	0	0	379	0	0	0	0	0	0	0	0	0	2289	0	
353238			5053	905	76	0	4365	293	0																						
353546			1062	200	0	0	867	5	0																						
353555			81824	25250	7595	0	69198	20219	0				0																		
353957			1028	0	14	0	1026	12	0																						
354057			286	0	0	0	287	1	0																						
354253			607	0	43	0	590	26	0																						
354310		0	79004	10975	774	0	71924	4669	0					0	0	0	0	0	0	929	0	211	0	0	1140	0	0	0	1012	137	
354552			3929	1169	5	0	2764	9	0																						
354851			1479	190	181	0	1666	558	0																						
355120			7167	900	32	0	6405	170	0																						
355559			5437	-650	267	0	5820	0	0																						
355858			71465	51504	3132	0	62996	46167	0				0																		
356239			3089	-500	564	0	3359	334	0																						
356659			4889	600	77	0	4275	63	0																						
356752			378	49	10	0	319	0	0																						
357526			1305	156	30	0	1185	66	0																						
357553			1574	0	0	0	1577	3	0																						
357777			1915	300	71	0	1601	57	0																						
357937			5799	600	64	0	5776	641	0																						
358112			1008	0	3	0	1013	8	0																						
358448			528	0	16	0	549	37	0																						
358756			711	0	19	0	700	8	0																						
359472			430	85	0	0	397	52	0																						
359650			165	0	7	0	158	0	0																						
359744			631	0	14	0	353	12	276																						
360777			68	0	0	0	68	0	0				0																		
361055			8813	1560	847	0	7410	1004	0																						
361167		0	36515	1938	1888	0	35273	2584	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1303	0	
361279			2987	0	28	0	3034	75	0																						
361354			605	95	15	0	589	94	0																						
361439			5648	0	5	0	5662	19	0				0																		
362043			371	0	1	0	373	3	0																						
362155			1875	0	218	0	1885	228	0																						
362717			8686	0	79	0	8769	162	0				0																		
362856			654	0	12	0	661	24	5																						
362940			1319	350	19	0	1206	256	0																						
363442			105	-214	0	0	319	0	0																						
363648			1282	0	53	0	1232	3	0																						
363657			2730	0	89	0	2739	98	0				0																		
363778			585	12	0	0	573	0	0																						
364131			2425	543	9	0	1933	60	0																						
364270			767	258	66	0	814	371	0				0																		
364430			2919	420	10	0	2567	78	0																						
364850			887	122	177	0	839	251	0			0	0																		
365325		0	234746	18831	9549	0	216016	9650	0					19	0	-1	0	0	18	0	0	0	0	0	0	0	0	-8	14747	0	
365745			1705	1307	1	0	1926	1529	0																						
365848			214	0	4	0	247	37	0																						
365950			786	0	0	0	786	0	0																						
366078			7141	0	118	0	7031	8	0																						
366238			17017	3750	352	0	13894	979	0				0																		
366247			1769	48	0	0	1731	10	0			0	0																		
366359			800	4	130	0	711	45	0																						
366658			845	62	61	0	781	59	0																						
366854			1225	1047	23	0	975	820	0				0																		
367150			762	168	10	0	684	100	0																						
367178			1201	0	0	0	1201	0	0																						
367431			2927	210	94	0	2756	133	0																						
367543			1619	-51	29	0	1693	52	0																						
368054			1004	200	8	0	898	102	0																						
368344			362	8	4	0	373	23	0			0	0																		
368522			1190	11	3	0	1199	23	0																						
368933			896	0	27	0	909	40	0																						
368951			2239	0	51	0	2214	26	0																						
369453			1087	-113	217	0	999	16	0																						
369659			13350	3795	83	0	9921	449	0																						
370020			3645	810	184	0	3080	429	0																						
370347			1350	46	3	0	1317	16	0																						
370721			2356	36	52	0	2331	63	0				0																		
370833			745	0	20	0	763	38	0																						
370954			516	0	2	0	551	37	0																						
371223			2804	240	37	0	2535	8	0																						
371232			1089	874	30	0	1468	1283	0																						
371362			4127	276	157	0	3784	90	0																						
371559			854	20	0	0	834	0	0																						
371755			540	195	38	0	552	245	0			0	0																		
371849			745	72	35	0	709	71	0																						
371924			12819	3784	348	0	11582	2895	0																						
371942			559	24	7	0	540	12	0																						
372444			778	456	46	0	692	416	0																						
372538			7775	2270	82	0	6134	711	0																						
372640			914	36	22	0	889	33	0																						
372855			1588	355	0	0	1306	73	0			0	0																		
373272			300	27	0	0	273	0	0																						
373553			619	0	0	0	619	0	0																						
373601			718	636	0	0	1400	1318	0				0																		
374130			1406	65	9	0	1334	2	0																						
374653			27410	4500	1693	0	23558	2341	0				0																		
374774			977	0	17	0	967	7	0																						
375043			14628	600	539	0	15598	2109	0			0	0																		
375379			287	0	0	0	287	0	0																						
375502			28069	56428	250	0	19496	48105	0																						
375566			11589	2599	61	0	9438	509	0																						
375650			210	0	0	0	210	0	0																						
376237			559	0	37	0	593	71	0																						
376273			13738	0	441	0	13421	124	0				0																		
376442			5120	79	16	0	5058	33	0			0	0																		
376947			1682	0	25	0	1781	124	0																						
377663			1159	58	12	0	1139	50	0			0	0																		
377850			669	10	11	0	658	10	0																						
378044			274	25	17	0	247	15	0																						
378110			264	-50	10	0	304	0	0																						
379050			315	0	2	0	320	7	0																						
379153			786	0	43	0	786	43	0																						
379470			579	0	0	0	579	0	0																						
379649			1166	125	5	0	1080	44	0			0	0																		
379920		0	398926	60566	15597	0	342533	31543	11773					53	0	176	0	0	229	0	0	0	0	0	0	0	0	0	2230	0	
380346			1577	0	25	0	1552	0	0																						
380458			12847	3926	53	0	9354	486	0																						
380533			1749	180	16	0	1621	68	0																						
380878			223	0	0	0	223	0	0																						
380944			1241	0	125	0	1116	0	0																						
381026			449	60	3	0	388	2	0				0																		
381343			6050	-320	253	0	6295	178	0				0																		
381932			3442	0	66	0	3389	13	0																						
381950			936	60	23	0	873	20	0																						
382050			4313	136	253	0	4278	354	0				0																		
382069		0	1993	322	235	0	2046	610	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382256			407	0	1	0	406	0	0																						
382274			30	0	0	0	30	0	0																						
382443			1028	282	1	0	752	7	0																						
382537			1685	404	90	0	2097	906	0																						
382649			4793	360	73	0	4809	449	0																						
382658			2985	120	131	0	2801	67	0																						
382742			952	48	7	0	943	46	0																						
382854			949	40	8	0	1063	162	0				0																		
384018			30793	3592	589	0	26786	174	0																						
384278			10146	-14291	559	0	24207	329	0				0																		
384353			76	0	0	0	76	0	0																						
384652			6488	1689	654	0	5085	940	0																						
384830			1452	315	22	0	1189	74	0																						
385350			1204	20	0	0	1270	86	0																						
385471			6405	-2625	0	0	9031	1	0																						
385547			1753	0	64	0	1791	102	0																						
385686			2416	0	0	0	2569	153	0																						
386432			1146	210	45	0	950	59	0																						
386450			2738	50	1	0	2693	6	0				0																		
386731			1478	294	36	0	1198	50	0																						
386825			481	44	1	0	436	0	0																						
387055			839	0	1	0	844	6	0																						
387671			6118	1715	241	0	4257	95	0																						
388155			2159	247	12	0	1986	86	0																						
388258			490	0	40	0	456	6	0																						
388557			1939	1028	644	0	868	601	0																						
388744			4997	0	293	0	4799	95	0																						
388753			274	-50	98	0	272	46	0																						
388874		0	510	0	0	0	510	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
389358			1322	100	1	0	1230	9	0																						
389376			351	0	14	0	354	17	0																						
389826			154	44	1	0	157	48	0																						
390372			1636	0	0	0	1636	0	0																						
390840			2560	480	253	0	2295	468	0																						
391418			4711	13856	173	0	1491	10809	0																						
391557			1057	328	15	0	921	207	0																						
391575			15336	8900	51	0	6433	48	0				263																		
391959			1089	0	15	0	1078	4	0			0	0																		
391977			3320	-122	10	0	3459	27	0																						
392152			869	0	4	0	881	16	0																						
392255			772	-167	5	0	983	51	2																						
392778			4386	224	563	0	3782	183	0																						
393252			985	0	3	0	983	1	0																						
393355			1620	0	88	0	1554	22	0			0	0																		
393953			6251	250	20	0	6006	25	0																						
394156			868	-412	71	0	1263	54	0																						
394259			4946	0	73	0	4944	71	0				0																		
395238		0	443424	68983	30554	0	427597	83710	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15570	0	
396057			719	0	3	0	719	3	0																						
396244		0	2133	0	48	0	2085	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
396253			6007	3699	442	0	3437	1571	0																						
396954			1897	90	69	0	2142	404	0																						
397456			2013	135	2	0	1878	2	0			0	0																		
397531			7238	425	4	0	6847	38	0																						
397540			16729	1141	199	0	15489	276	176			0	0																		
397559			6766	1250	93	0	5938	515	0																						
397755			11076	2562	30	0	8528	44	0																						
397858			400	1	5	0	400	6	0																						
398051			939	160	2	0	779	2	0			0	0																		
398248			1639	0	4	0	1638	3	0				0																		
398668	1225		0	0	0	0	0	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1085	0	0	
398837			2523	222	22	0	2387	108	0																						
399357		0	455	0	20	0	436	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
399517		0	41174	6359	761	0	35509	1455	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603	0	
399731			804	0	16	0	876	88	0				0																		
399973			1397	247	8	0	1144	2	0																						
400057			1505	150	2	0	1374	21	0																						
400141			8366	550	18	0	7871	73	0																						
400365			4468	825	4	0	3680	41	0																						
400767			1212	12	8	0	1203	11	0																						
401072			742	96	87	0	561	0	-2																						
401559			460	0	0	0	461	1	0																						
401755			1920	0	2	0	1928	10	0																						
401906			5861	30	22	0	5876	67	0																						
401951			510	218	2	0	295	5	0																						
402846			271	0	0	0	271	0	0																						
402873			255	0	0	0	255	0	0																						
403067			1360	-115	0	0	1475	0	0																						
403151			18083	1200	946	0	16072	135	0				0																		
403179			16043	1462	483	0	15124	1026	0																						
403254			0	-6	0	0	6	0	0																						
403656			774	497	265	0	816	804	0																						
