"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
476810	1705000	8000	696000	451155000	62362000	499936000	25938000	985000	83238000	1065000	277088000	0	1807000	2005000	13084000	176580000	20798000	402951000	269273000	7981000	3958000	312000	43480000	41603000	3112000	20098000	4313000	936000	23210000	42477000	26104000	1744000	19000	15375000	70344000	0	39735000	68581000	0	1929000	116000	53764000	2582000	18062000	true	31787000	40850000	60563000	114394000	0	1705000	
477303	128208	0	6257	180957	0	306355	0	0	0	0	276169	0	4152	0	30781	82659	20199	300098	271776	0	241	7736	0	0	7502	27203	19275	6673	34705	1190	914	1599	946	29872	4649	91062	0	2103	0	0	0	72992	0	72992	true							
477321	188189	0	64442	258707	0	406644	0	0	10	0	499659	0	35099	86473	60745	166291	20481	342164	464510	38	50	5262	10	10	19491	46580	35279	3444	66032	6141	12188	21758	298	44050	40385	0	0	18329	0	0	0	0	0	0	true							
477349	41951	1	5116	71684	0	93813	0	0	5750	0	167042	0	20293	11322	27000	77368	7511	88696	146749	0	0	3324	5750	5500	11891	18758	10861	479	30592	3440	2293	0	0	14990	5733	0	0	5733	0	0	0	0	0	0	true							
477376	2608	0	382	54529	0	54529	0	0	0	0	10056	0	91	133	87	7361	16	54147	9965	0	0	0	0	0	10	77	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true							
477639	6094	0	1443	15784	0	28338	0	0	0	0	66035	0	5554	6997	11078	28708	3674	26895	60281	0	200	1089	0	0	5226	10708	5552	1062	15934	1039	6834	535	278	11470	8685	0	0	7873	200	0	0	0	0	0	false							
477648	65662	0	36408	81502	0	135460	0	0	0	0	130883	0	5296	35440	18621	35868	6421	99052	125587	0	0	0	0	0	3228	9860	11178	1101	13088	0	2758	1227	0	6746	3985	5536	0	2758	0	0	0	5	0	5	true							
477844	21170	0	16880	62578	0	96463	0	0	1000	0	97125	0	13239	26801	10950	42907	4127	79583	83886	0	0	1865	0	0	6399	7469	6585	455	13868	2080	3147	6913	0	9958	12140	0	1000	5227	0	0	0	0	0	0	true							
478140	30604	0	12021	25019	0	73189	0	0	15757	0	82809	0	16284	24892	17374	26101	980	61168	60510	0	6015	281	15757	0	1234	8700	9416	1889	7697	0	2281	2583	0	3865	4864	0	0	2000	0	0	0	0	0	0	true							
478195	26345	0	27531	172383	0	172383	0	0	76279	0	249116	0	37556	32885	91942	57510	5239	143796	210066	1056	1494	1568	76279	21695	8847	52854	66115	20959	61701	3701	4782	7656	350	56832	16489	58108	0	8483	4230	0	0	38881	0	38881	true							
478533	12626	0	3796	6914	0	24229	0	0	0	0	60051	0	10357	12190	17679	6465	5756	20433	49694	0	0	1977	0	0	4408	9509	11248	2311	13917	3104	9495	885	0	9797	13484	0	0	12599	0	0	0	0	0	0	true							
479071	11955	5	48	95740	0	100592	0	0	0	0	98034	0	1473	1521	3165	74983	2146	100539	96561	0	0	1562	0	0	1124	1647	2596	932	2269	250	2994	263	1290	3134	4797	516	0	3244	0	0	0	0	0	0	true							
479268	719031	0	34111	2245520	0	2245520	0	0	0	0	1617819	0	16993	51104	63527	703735	34226	2211409	1600826	0	0	11149	0	0	39412	72782	14730	59	112185	21739	33894	12437	0	63456	68070	0	0	55633	0	0	0	0	0	0	true	222843	702534	444289	259446	652227	66804	
479370	105792	0	23919	214480	0	214480	0	0	0	0	183523	0	3015	25382	12302	44979	7103	190561	180508	0	0	2378	0	0	5570	12004	8424	3942	17574	0	1400	1010	400	17639	2810	0	0	1400	0	0	0	0	0	0	true							
479446	42235	6	4397	50785	0	84355	0	0	0	0	149418	0	27329	15666	17735	81737	10235	79952	122089	0	0	467	0	0	3677	8082	8906	3316	11759	0	1465	0	0	6246	1465	0	0	1465	0	0	0	0	0	0	true							
479567	16681	8	2584	34650	0	39575	0	0	0	0	38431	0	6842	9426	5578	7905	1400	36983	31589	0	0	500	0	0	1632	5399	3409	330	6532	2000	575	500	0	5191	3075	0	0	2575	0	0	0	0	0	0	true							
479754	17525	0	4583	56808	0	66939	0	0	10740	0	105882	0	6075	8222	24133	14501	5729	62356	99807	0	0	484	3435	3435	13941	19580	16887	56	33521	5248	10323	7820	0	26331	23392	458	3000	15571	0	0	0	0	0	0	true							
479839	576420	0	4195	49446	0	91978	0	0	0	0	873756	0	40258	41678	66966	183310	23717	87783	833498	0	0	9302	0	0	21955	52978	21514	2053	74892	5986	6650	2887	0	31535	15523	0	0	12636	0	0	0	0	6645	6645	true							
480059	44293	0	1224	27719	0	70368	0	0	0	0	56470	0	1058	479	6637	3061	2402	69144	55412	0	0	407	0	0	1751	3113	2011	1907	4864	0	334	0	0	2145	334	0	0	334	0	0	0	0	0	0	false							
480228	1038770000	445000	16013000	384164000	20879000	396684000	2494000	463000	1594000	131000	1532649000	24000	12736000	25226000	14856000	453035000	49824000	353143000	1519215000	3710000	80000	570000	113000	44000	7103000	12222000	3265000	396000	19275000	10731000	6172000	914000	41000	8130000	17858000	478000	1481000	16902000	0	90001000	41970000	0	0	131971000	true	12201000	105843000	368728000	84024000	623434000	403379000	
480246	12418	0	12625	16594	0	32265	0	0	0	0	38495	0	8419	19220	6218	13265	1333	19640	30076	0	0	328	0	0	2179	4799	2434	47	6978	0	3353	0	0	3241	3353	0	0	3353	0	0	0	0	0	0	false							
480330	25627	0	1469	18773	0	23698	0	0	0	0	29439	0	0	1415	2443	1030	1058	22229	29439	0	0	108	0	0	399	1149	743	491	1548	0	0	0	0	339	0	0	0	0	0	0	0	0	0	0	true							
480433	49041	0	46710	112395	0	183702	0	0	0	0	158244	0	11623	54511	14544	65859	5897	136992	146621	0	0	2740	0	0	6460	17882	5079	628	24342	4357	5174	2919	844	15507	13294	0	0	9531	0	0	0	0	0	0	true							
480723	43842	0	9684	54490	0	90655	0	0	6025	0	136969	0	6737	14492	21526	16577	3156	80971	130232	0	0	257	6025	0	12976	30690	8921	4701	41083	4661	11841	2760	0	35762	19262	6025	0	16502	8701	0	0	0	0	0	true							
480853	38796	0	8409	66623	0	91986	0	0	0	0	74576	0	1084	8997	14812	8720	6128	83577	73492	0	0	2140	0	0	4883	16848	2950	394	21731	0	1985	0	0	10263	1985	0	0	1985	0	0	0	0	0	0	true							
481159	14772	0	535	183948	0	221392	0	0	0	0	77416	0	0	202	3928	46675	1337	220854	77416	3	0	806	0	0	2569	3712	790	224	6281	2864	597	5213	0	3367	8674	0	0	3461	0	0	0	0	0	0	true							
481177	172266	0	28198	219716	0	219716	0	0	1000	0	1090662	0	230950	234554	44208	825119	15582	191269	859475	249	237	3362	1000	1000	18455	36075	8950	4976	54530	12194	11695	932	0	24248	24821	58446	0	23889	0	0	0	0	0	0	false							
481430	146728	0	287	149236	0	200291	0	0	0	0	212262	0	6038	0	3295	36448	1404	200004	205975	0	249	760	0	0	2583	5660	1241	110	8243	1486	14981	3025	0	6299	19492	9385	0	16467	0	0	0	7476	0	7476	true							
481579	15224	1	99	29891	0	29891	0	0	1	0	68845	0	2465	1444	14220	19527	4369	29791	58430	0	7950	1405	1	1	4103	14767	11446	2033	18037	685	291	769	0	18129	1745	0	0	976	7949	0	0	0	0	0	true							
481627	98707	2	27615	265635	0	290875	0	0	71694	0	229179	0	7372	29223	25736	28718	13115	234284	221807	28974	0	3106	71694	22824	14263	38759	35045	5883	53022	314	4670	2820	0	68214	7804	68988	0	4984	0	0	0	0	0	0	true							
481748	5848	0	10410	15556	0	33604	0	0	0	0	33574	0	3387	12285	7202	18422	1775	23194	30187	0	0	130	0	0	1558	4561	2728	202	5957	0	0	255	0	1847	255	0	0	0	0	0	0	0	0	0	false							
481944	46677	9	3832	87052	0	108306	0	0	0	0	97264	0	2058	3682	14428	31434	9860	104465	95206	0	0	255	0	0	11484	3581	2874	959	9173	255	0	0	0	4470	255	0	0	255	0	0	0	0	0	0	false							
482053	43780	0	10148	80235	0	157411	0	0	24692	0	290304	0	19964	19783	69071	89415	21740	147263	269842	0	498	9153	24692	11249	21050	48801	40779	3710	69851	13531	10017	7942	11279	45269	42769	1100	0	23548	0	0	0	994	0	994	true							
482156	80422	0	84156	198694	0	257819	0	0	160005	0	489036	0	55189	46147	46375	143154	12477	173165	410525	498	23322	3632	160005	105126	106789	52469	60974	15330	158925	7864	15986	6047	0	189187	29897	43141	0	23850	0	0	0	30852	0	30852	true	166148	7017	62042	81112	74875	5547	
482370	19158	0	0	8547	0	16897	0	0	500	0	42910	0	0	0	9208	2104	1366	16897	42910	0	0	269	0	0	3160	9619	3649	723	12779	2441	2056	0	0	7943	4497	0	500	4497	0	0	0	0	0	0	false							
482446	32424	4	21535	35205	0	82148	0	0	0	0	72904	0	7527	25193	17244	14774	3829	60609	65377	0	0	1385	0	0	2368	12002	7508	587	14370	278	2963	0	0	5221	3241	0	0	3241	0	0	0	0	0	0	true							
483274	181175	0	132	73340	0	138340	0	0	0	0	555204	0	13753	13253	133688	76444	54895	138208	541451	0	0	18959	0	0	34289	107087	95447	2972	140420	11547	23798	22445	0	106107	57790	0	0	35345	0	0	0	0	0	0	true							
483537	13051	4	19550	38022	0	78872	0	0	0	0	55029	0	472	18980	5242	29490	2137	59318	54557	0	0	1053	0	0	3477	3895	1801	0	7313	1788	1027	500	0	3931	3315	0	0	2815	0	0	0	0	0	0	true							
483751	82866	0	38424	110697	0	189778	0	0	0	0	255548	0	56685	67398	43637	69587	19117	151354	197619	0	1244	6329	0	0	14159	27087	23071	3893	18349	18349	12154	4382	0	24573	34885	29837	0	30503	0	0	0	21286	0	21286	true							
484057	13116	0	5920	34502	0	49379	0	0	0	0	80757	0	16954	19647	6715	34286	2417	43459	63803	0	0	609	0	0	2489	9815	3723	0	12304	6601	4301	6426	0	9312	17328	0	0	10902	0	0	0	0	0	0	true							
484141	19706	0	12688	33179	0	53786	0	0	0	0	43457	0	6183	15217	5234	15407	1300	41098	37274	0	0	494	0	0	1099	3771	1742	1218	4797	0	514	0	0	2596	514	0	0	514	0	0	0	0	0	0	true							
484776	20854	0	4135	37559	0	90243	0	0	0	0	125368	0	6850	8264	22561	53319	4770	86108	118518	0	0	1957	0	0	6858	19860	11191	1324	26718	2130	8194	1637	0	16672	11961	8103	0	10324	0	0	0	0	0	0	true							
485054	10305	0	3196	23122	0	36423	0	0	0	0	30134	0	383	3003	6517	9980	989	33227	29751	0	0	0	0	0	2536	4472	1703	368	7008	501	0	0	268	2562	769	0	0	501	0	0	0	0	0	0	true							
485139	24488	0	5168	51961	0	63337	0	0	0	0	75589	0	2840	6121	11717	20866	2828	58169	72749	0	0	1594	0	0	3195	9335	6912	3441	12529	1000	6052	0	300	11166	7352	0	0	7052	0	0	0	0	0	0	false							
485214	23868	0	22004	64198	0	101109	0	0	0	0	103331	0	25073	43018	13722	23677	5665	79105	78258	0	0	2916	0	0	9583	17503	5377	476	27086	4479	17222	846	300	19217	22847	0	0	21701	0	0	0	0	0	0	false							
485456	0	8	6452	97920	0	161553	0	0	498	0	97730	0	2140	7577	30874	31939	19424	152477	94338	2616	1252	9772	498	0	7262	16441	22983	9780	23703	1860	1956	3784	1725	25592	9325	0	0	3816	0	0	0	0	0	0	true							
485559	2689630	74	2953517	14030367	0	17676380	0	0	364384	0	47162882	0	2307735	5054134	1180484	41585997	773148	14326047	44850397	396742	4750	133154	327929	327929	526953	1104040	220766	99751	1583232	290743	549795	88772	6434	771026	935745	1205442	4588	832258	0	0	0	1677786	4088	1349192	true	438949	832700	22311309	17174391	2687350	2280	
487142	33642	0	3071	26185	0	36599	0	0	0	0	69040	0	6524	8659	18985	1442	5614	33528	62516	0	0	2262	0	0	3112	5815	11970	5522	8927	2820	1611	2186	919	7435	7536	0	0	4431	0	0	0	0	0	0	false							
487357	339779	0	5026	36481	0	57937	0	0	0	0	536108	0	45253	42903	65201	78515	22435	52911	490855	0	0	9442	0	0	34018	46103	22988	2591	47664	3480	6463	2170	0	40500	12113	0	0	9943	0	407	28434	0	0	0	true							
487843	39680	0	9400	45218	0	46159	0	0	0	0	62827	0	8078	9593	10846	2761	3099	36759	54749	0	0	1026	0	0	1263	5338	6210	1975	6601	600	0	5000	0	3940	5600	0	0	600	0	0	0	0	0	0	true							
488318	0	0	2403	101815	0	101815	0	0	0	0	0	0	0	1903	0	0	0	80973	0	18439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
488420	25708	0	27222	27055	0	66387	0	0	0	0	70884	0	21760	46779	5682	31252	7665	39165	49124	0	0	104	0	0	3863	4563	3049	253	8425	758	726	712	0	6046	2196	0	0	1484	0	0	0	0	0	0	true							
488653	50526	0	8872	144439	0	191195	0	0	0	0	83082	0	6	8878	3996	15965	2286	182323	83076	0	0	833	0	0	4012	5554	558	315	9185	3214	2630	307	0	6444	6151	0	0	5844	0	0	0	0	0	0	true							
488756	11623	0	915	29951	0	41520	0	0	47466	0	89096	0	2207	1394	10180	13028	2907	40605	86889	0	0	834	1672	0	3429	6548	3678	2155	9977	19285	17757	7646	3946	5630	48634	0	35061	37042	0	0	0	0	0	0	true							
489155	2982	414	3224	26087	0	26087	0	0	0	0	27113	0	401	3625	3546	8041	1310	22449	26712	0	0	0	0	0	5167	3577	2034	0	8744	651	0	4660	0	7234	5311	0	0	651	0	0	0	0	0	0	true							
489249	15371	0	3938	15758	0	22404	0	0	0	0	30903	0	5499	6623	5919	5349	5684	18466	25404	0	0	2839	0	0	5736	1048	1253	1118	6725	597	0	0	431	3236	1028	0	0	597	0	0	0	0	0	0	true							
489548	257688	0	20239	19094	0	85255	0	0	9998	0	385137	0	55796	61097	26421	44259	11226	65016	328841	0	500	3602	9998	9998	22778	25258	12984	474	38037	6803	8795	3698	2402	35071	21698	56056	0	15598	249	0	0	39489	0	39489	true							
489623	1862316	0	413601	4906926	0	4906926	0	0	0	0	3627394	0	226232	246818	321222	1210633	174750	4486408	3391871	6917	9291	56502	0	0	155910	187306	120933	46267	295848	10949	15817	13850	3413	189194	44029	1363238	0	21327	11	0	0	1073094	0	1073094	true	1186481	736490	256573	954060	1728138	123042	
490179	23398	0	0	265	0	7941	0	0	0	0	34865	0	0	0	7677	29	3354	7941	34865	0	0	0	0	0	2814	5133	3202	0	7947	289	0	0	0	3472	289	0	0	289	0	0	0	0	0	0	false							
490348	28755	0	7020	36664	0	68449	0	0	409	0	52813	0	7177	12677	5607	14364	4094	61429	45636	0	0	0	409	209	1641	3646	2906	590	5081	0	558	353	0	3176	911	409	0	558	0	0	0	0	0	0	true							
490450	286896	3	42	69225	0	112531	0	0	0	0	1405247	0	8763	8305	35569	930821	23102	112486	1396484	0	0	12187	0	0	9969	49605	31842	7677	59574	6306	37948	39581	4604	63523	88439	0	0	44254	0	0	0	0	0	0	true	17389	30981	404055	518002	17407	269489	
490843	23264	0	30289	38284	0	82840	0	0	13066	0	86396	0	15961	30307	14618	16781	1646	52551	57369	0	13066	0	13066	0	8762	10187	16357	2673	18949	1499	3409	2464	1000	23361	8372	0	0	4908	249	0	0	0	0	0	true							
490955	2780	0	634	3375	0	4640	0	0	0	0	6316	0	2069	1615	1161	1719	0	4006	4247	0	0	0	0	0	371	1325	121	0	1696	0	0	0	0	656	0	0	0	0	0	0	0	0	0	0	false							
491224	16632886	92845	4135825	12004324	0	12004324	0	0	1694338	0	77532339	324	760121	4326388	4655167	50288484	1037749	7544167	76733427	231487	38467	338860	1694338	500583	1201981	4170027	2893961	188003	5372008	185950	1352085	574681	44280	3798806	2156996	1527952	0	1538035	2886040	0	0	783732	0	783732	true	914798	1983446	21571032	28007112	16192689	375189	
491402	109900	0	69693	207316	0	298311	0	0	29243	0	372462	0	31505	41138	102359	86420	35534	228618	340957	0	0	16754	29243	24379	37605	61702	43700	6894	97583	5622	10999	8775	846	47541	26242	69310	0	16621	0	0	0	0	0	0	true							
491653	9429	0	9864	19936	0	46788	0	0	0	0	44928	0	6875	11	2210	17876	558	36924	38053	0	0	0	0	0	2480	4293	1446	561	6773	893	4937	3014	0	6570	8844	0	0	5830	0	0	0	0	0	0	true							
491934	212660	0	327461	610200	0	1441352	0	0	50770	0	1090674	0	41312	301192	213970	404475	56651	1110902	1046931	2989	2431	19797	50770	50770	63481	186336	100264	11431	249817	11811	60785	37529	1902	147543	112027	125373	0	72595	0	0	0	82693	0	82693	true	94437	441716	245391	140406	189953	20647	
492650	46216	6	15465	20077	0	42041	0	0	109575	0	929809	0	12521	20719	122231	427423	24513	25823	846372	747	70916	8875	491	145	45614	116299	126833	12282	76924	15238	62053	46447	31403	178798	155141	10497	50452	76292	71667	0	0	10389	268	10511	false							
492810	8014	0	6047	14657	0	37309	0	0	3609	0	37028	0	968	140	12221	783	1573	31262	36060	0	0	386	0	0	5260	9178	7665	3294	14438	262	1720	852	0	13176	2834	0	0	1982	0	0	0	0	0	0	true							
493077	38485	0	0	4925	0	28415	0	0	0	0	68423	0	0	0	9100	11978	3334	28415	68423	0	0	1061	0	0	1768	7895	4768	409	9663	275	1806	1039	0	5740	3120	0	0	2081	0	0	0	0	0	0	true							
493152	21994	2532	16118	38392	0	93250	0	0	0	0	94596	449	9961	23870	24116	12030	3533	73603	84186	997	0	1188	0	0	4185	13576	5638	18143	17760	1236	7435	4275	6086	17424	19032	15809	0	8671	0	0	0	0	0	0	true							
493741	85372	0	21708	68071	0	166841	0	0	0	0	232652	0	21695	0	14591	121331	4823	145133	208954	0	2003	452	0	0	5822	9863	4648	2791	15685	0	2372	452	0	8532	2824	55310	0	2372	0	0	0	40885	0	40885	true							
493844	81443	0	25238	171576	0	255183	0	0	0	0	331277	0	793	21454	31582	132824	14247	229945	330484	0	0	6059	0	0	46155	12245	4827	3381	58400	35923	11445	3034	0	35026	50402	53343	0	46618	0	0	0	43600	0	43600	false							
494261	577636	0	903356	2452453	0	7150841	0	0	4488578	0	27134622	0	317923	391902	2561154	21819143	826374	6231504	26813041	15981	3658	23945	4487326	3268093	881283	1867747	445592	3812	2749030	390249	990723	154229	4208	637280	1539409	4191246	1251	1380972	761190	0	0	6104880	0	3975367	true	346649	363368	1961360	19776333	464012	113624	
494654	3027	0	0	68399	0	68399	0	0	59805	0	236578	0	0	0	5376	98297	2083	68387	135904	12	100674	1156	0	0	10276	23861	26060	8676	34137	19908	40006	5710	756	63497	66381	0	59805	59914	38200	0	0	0	0	0	true							
495419	74980	48	24217	213462	0	287820	0	0	0	0	323896	0	43050	56120	47829	127321	23326	262941	279384	614	1462	8625	0	0	19573	40489	21780	8878	59722	8299	14691	5406	2479	42891	30875	0	0	22990	0	0	0	0	0	0	true							
495558	52798	0	0	27305	0	63502	0	0	0	0	60798	0	15	0	3585	2421	1807	63502	60783	0	0	613	0	0	816	2592	1322	847	3408	0	0	0	0	1993	0	0	0	0	0	0	0	0	0	0	false							
496434	5106	0	656	11321	0	14923	0	0	0	0	18503	0	2032	707	4933	2801	2103	14267	16471	0	0	1037	0	0	2655	4207	872	0	6862	2200	661	0	0	2801	2861	0	0	2861	0	0	0	0	0	0	true							
496845	67874	1	19820	81623	0	163562	0	0	0	0	221748	0	22729	40281	48365	40485	11030	143737	199019	4	0	5062	0	0	11762	25195	42351	8237	36323	251	11554	13741	298	39180	25844	0	0	11805	11182	0	0	0	0	0	true							
496957	4376	0	1067	6073	0	10599	0	0	0	0	21960	0	2250	1489	3161	10802	698	9532	19710	0	0	0	0	0	1823	3248	547	25	5071	0	1140	0	0	2481	1140	0	0	1140	0	0	0	0	0	0	false							
497039	228295	0	139972	463980	0	758071	0	0	59442	0	662859	0	23529	145566	186679	83504	50925	617737	623306	362	16024	18788	59442	28403	50908	151514	83393	18043	202422	14827	22283	7896	2196	117179	47202	72772	0	37110	16024	0	0	52468	0	0	true	166663	155683	37381	46123	219629	8666	
497404	65901060	222	9717297	33056721	0	46999157	0	38421	2135728	0	282742030	0	18971410	27999703	2149249	205796150	44850316	37281637	263731816	1	383	117856	895057	888001	871833	2188909	582641	88565	3060738	3492332	3347432	466896	6211	1582699	7312872	0	1239537	6839764	0	28179	257525	82928834	7345944	90274778	true	1834679	1674602	61386342	132006940	61948999	2331373	
497570	0	39	6	296672	0	296672	0	0	455837	0	5580613	0	40346	0	818642	2446239	224268	296627	5536287	0	3980	135986	455837	455837	255705	1342683	206236	14412	1598388	223772	933671	152829	5066	1000395	1315338	448749	0	1157443	21	0	0	523749	0	523749	true	40776	129185	1167371	1278867	0	0	
497655	28090	661	66115	45995	0	128704	0	0	0	0	47199	0	8014	71145	2996	4892	2331	61928	39185	0	0	557	0	0	605	1779	2608	431	2384	1018	4276	1500	2000	2427	8794	150	0	5294	0	0	0	0	0	0	true							
497851	30295	0	22309	41837	0	102991	0	0	7541	0	105384	0	16610	29759	21551	23136	10312	80345	88774	337	0	3357	7541	0	9481	15574	11882	864	25055	5076	8821	0	254	16250	14151	0	0	13897	4543	0	0	0	0	0	false							
497954	21253	0	136058	337649	0	337649	0	0	0	0	271848	0	11059	133135	17062	110175	2848	201591	244055	0	16734	946	0	0	8139	34799	23648	1282	42938	12374	48345	7402	4431	50806	72552	2011	0	60719	14360	0	0	0	0	0	true							
498148	69609	0	12981	258204	0	363402	0	0	0	0	260406	0	8468	15064	64489	28264	22049	350358	251938	63	0	10516	0	0	18595	58337	41988	763	76932	4946	23144	14759	0	55195	42849	849	0	28090	0	0	0	0	0	0	true							
498317	154328	256	153135	359110	0	505556	0	0	4001	0	527228	130	19556	153789	70647	220981	37210	351805	505290	360	2252	15405	4001	4001	30639	49598	30655	4158	80237	13031	12603	11236	0	44402	36870	5576	0	25634	3220	0	0	0	0	0	true	155869	21351	128562	88311	139853	13574	
498362	459335	0	39706	57325	0	100831	0	0	235572	0	1402717	0	119823	84473	46608	702269	24915	56668	918856	4457	364038	12204	235572	235072	23849	74156	32027	10019	98005	10336	52977	34500	3250	93443	101063	235572	0	63312	0	0	0	0	0	0	true	12980	10015	139722	417513	47559	14476	
498456	3008	0	800	14137	0	17612	0	0	0	0	11335	0	0	457	1044	4975	320	16812	11335	0	0	0	0	0	535	2054	62	0	2589	700	0	0	0	1608	700	0	0	700	0	0	0	0	0	0	true							
498531	27308	0	2188	14906	0	70426	0	0	12450	0	199465	0	578	1356	41641	42098	14030	68238	195461	0	3426	6246	12450	611	36874	18699	32677	10842	55572	10941	7800	10368	1858	57451	30967	0	0	18741	2815	0	0	0	0	0	true							
498625	51926	0	13771	59274	0	75369	0	0	0	0	92416	0	2839	13757	10868	12496	8160	61598	89577	0	0	525	0	0	3950	7266	5057	2535	11216	776	4097	2567	1746	7940	9186	0	0	4873	0	0	0	0	0	0	true							
498942	17807	4	39000	17150	0	67117	0	0	0	0	32127	0	2811	39178	8861	0	4409	28113	29316	0	0	1593	0	0	2736	5654	3184	1842	8389	0	255	651	0	4555	906	0	0	255	0	0	0	0	0	0	true							
499154	11235	0	3988	70256	0	89673	0	0	0	0	99626	0	26230	28156	3216	75871	1203	85685	73396	0	0	737	0	0	1542	6071	1049	526	7613	0	980	0	2351	5972	3331	3211	0	980	0	0	0	0	0	0	true							
499453	137961	172	34085	396573	0	465839	0	0	25054	0	327565	148	31952	19810	52226	86458	17087	431582	282315	0	13150	2358	25054	20044	13490	29963	43929	2291	43453	3542	5517	3901	513	37447	13473	138629	0	9059	8141	0	0	119110	0	119110	true							
499501	145505	2	22128	162773	0	343619	0	0	39088	0	484808	0	8667	0	94866	184739	27907	319497	471918	1992	4223	6373	39088	32682	30105	51534	45489	5773	81639	2897	7224	11541	0	38036	21662	47533	0	10120	2978	0	0	0	0	0	true	18883	140164	83007	93914	128415	12093	
499743	16524	0	5601	49715	0	49854	0	0	0	0	140209	0	3141	6634	25139	59361	4201	44253	129707	0	7361	1064	0	0	5717	34202	13247	252	39919	2219	7580	1106	0	28280	10905	0	0	9798	7361	0	0	0	0	0	false							
499752	26893	0	2404	25848	0	31313	0	0	0	0	141237	0	14934	7034	3138	108173	111	28909	126303	0	0	0	0	0	1107	3049	782	731	4156	0	502	0	0	2531	502	0	0	502	0	0	0	0	0	0	true							
499855	33563	0	5	104414	0	202676	0	0	14864	0	270523	0	3526	0	44370	100890	15325	202499	266997	172	0	7961	14864	14864	16130	44253	46879	5373	60383	517	8755	13317	846	68265	23435	3152	0	9272	19671	0	0	0	0	0	true							
500256	43193	0	24844	204396	0	413768	0	0	0	0	121111	0	7743	32587	7271	42023	2587	388924	113368	0	0	1338	0	0	6013	18595	100	0	24608	1268	9669	251	0	17436	11188	0	0	10937	0	0	0	0	0	0	false							
500658	5031	0	0	26013	0	32930	0	0	0	0	37850	0	0	0	1556	21174	1073	32918	37850	12	0	646	0	0	1027	3958	481	154	4985	501	5267	257	0	4064	6025	0	0	5768	0	0	0	0	0	0	true							
501105	19911556	63	3374868	40094284	88765	41010766	1	14514	7851345	0	124936573	0	8616014	11443386	7144366	94928850	1458931	36490250	116178540	1056819	127505	180508	7609732	5655896	2110607	3207056	3625945	109827	5315681	224399	472110	334920	11303	1909069	1042732	0	241613	696509	0	0	0	7714232	137113	0	true	1310670	1592863	40518412	46167986	15620325	4007995	
501132	56063	10	65725	258377	0	345959	0	0	19812	0	418786	0	43918	97200	74778	106700	29764	280224	373623	0	1245	14178	19812	477	31927	58784	49056	18538	87792	16618	30475	40934	9691	83528	97718	14963	0	36760	0	0	0	3335	0	3335	true							
501459	51465	0	107009	197578	0	418559	0	0	0	0	471922	0	15399	114554	68386	217555	14443	311550	456274	0	249	4934	0	0	28824	73911	33712	2431	93565	41890	12812	9322	0	70492	64024	0	0	53893	6009	0	0	0	0	0	true							
501655	19915	5	4297	25815	0	39910	0	0	0	0	71314	10	20848	25145	10545	15536	3768	35589	50365	19	91	873	0	0	2824	6155	4837	3670	8979	10042	7772	0	562	6941	18376	0	0	17813	0	0	0	0	0	0	true							
501767	16922	2	10134	50570	0	71039	0	0	0	0	56867	0	5394	11028	8668	16977	2790	60903	51473	0	0	1605	0	0	5220	9133	2546	342	14291	1284	4155	288	0	8574	5727	0	0	1439	0	0	0	0	0	0	true							
501815	289654	0	1539	40318	0	46619	0	0	0	0	401898	0	17053	13361	23755	61480	5961	45080	384845	0	0	992	0	0	5090	14152	16563	3396	18744	0	10514	775	273	15446	11562	0	0	10514	0	0	0	0	0	0	true							
502111	2332	0	0	22246	0	22739	0	0	31780	0	118903	0	0	0	42676	7152	7211	22665	77353	74	41550	2807	31780	5241	7194	28627	33178	37464	35821	481	931	706	837	63788	2955	0	0	1412	40250	0	0	0	0	0	true							
502447	17803	0	6361	31634	0	47517	0	0	0	0	37695	0	1066	3521	6505	7257	2962	41156	36629	0	0	0	0	0	1240	3998	5236	361	5238	251	0	1548	0	4331	1799	0	0	251	0	0	0	0	0	0	false							
502559	47835	0	530	106783	0	122097	0	0	1046	0	81696	0	4653	3090	3004	24154	901	121567	77043	0	0	115	1046	249	878	2395	2997	790	3273	1038	399	1211	0	4056	2647	0	0	1437	447	0	0	0	0	0	true							
502652	6236	0	865	70880	0	102365	0	0	47923	0	284134	0	14341	0	56715	170371	1628	101500	265345	0	4448	1370	47923	28408	17253	35354	24654	0	52607	523	27530	2213	0	20547	30266	31349	0	28052	2953	0	0	21670	0	21670	true							
