"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
332345	44	35													30	40													true	true	
332671			22	486	17	1981	21	9304	0	0	0	0	0	0															false	false	
332756			0	0	0	0	0	0	90	2107	8	897	1	251			11	496	18	2333	13	3664	81	2126	46	4237	21	2387	false	false	
333034			86	2973	39	4632	34	11377	199	2811	11	1237	4	573			11	406	8	1483	7	1847	19	633	5	598	3	831	false	false	
333203			65	2342	127	16357	191	75586	152	3886	64	6419	42	12410			2	122	5	569	1	276	1	53	0	0	0	0	false	false	
333650			10	275	5	556	3	800	65	1796	10	1239	13	3760			73	2900	124	15185	80	24338	221	6111	69	7536	50	9182	false	false	
333856			38	1760	53	6184	49	20457	349	8425	45	4122	33	10196			9	469	14	1877	6	1673	101	1810	5	347	5	2120	false	false	
333940			11	349	4	381	2	1192	6	161	2	151	2	195			23	899	16	2392	11	2714	36	1280	9	920	8	1995	false	false	
334264			46	1969	88	11602	101	37288	263	5853	68	7756	61	18848			12	432	13	1453	10	2153	67	2506	7	1032	3	346	false	false	
335346			19	844	14	2235	30	12733	166	3957	45	4999	40	11097			4	206	7	743	8	2342	70	2077	29	2426	28	3966	false	false	
336147			22	889	22	3030	20	8508	54	815	10	780	2	320			57	2044	63	9131	23	5919	77	1330	2	179	0	0	false	false	
336361			22	807	20	2267	32	12099	137	3757	31	3281	12	2723			5	254	11	1576	7	1840	53	1220	5	302	4	1194	false	false	
336576			1	20	2	190	8	2259	11	347	1	64	1	246															false	false	
337340			0	0	3	196	3	862	17	639	15	1079	2	236															false	false	
338646			49	1902	49	5888	84	40706	177	4691	64	6955	44	10219			80	3041	78	8884	46	13458	112	3789	51	5742	17	4446	false	false	
338851			2	70	5	852	15	4992	46	1545	11	863	23	6772	1	1													true	false	
338945			8	242	7	714	6	1023	40	1139	7	529	2	375			13	744	22	3000	25	6908	134	3060	20	1420	11	2882	false	false	
339072			3	171	11	1480	19	9204	17	434	25	2487	8	2639															false	false	
339353			0	0	2	105	3	1252	84	1953	27	2593	23	6619			9	432	8	992	10	2478	47	1141	19	2195	7	1685	false	false	
339456			73	3616	101	12146	96	32907	441	8916	51	5036	53	13579			31	1370	18	2439	7	1789	39	753	7	413	1	0	false	false	
339607			29	1150	42	4294	115	42934	98	1372	26	1982	24	7025															false	false	
339773			53	559	37	4198	130	50678	707	3381	148	8874	213	26032			0	0	0	0	1	376	0	0	0	0	0	0	false	false	
339858			27	1161	111	13521	537	232546	734	15442	195	21632	388	160898			0	0	1	192	0	0	0	0	0	0	1	190	false	false	
339876	3	0															0	0	0	0	0	0	0	0	0	0	0	0	false	true	
340135			83	3577	160	22234	256	105205	1093	29437	350	34189	201	46592			8	286	7	998	4	1065	14	368	0	0	0	0	false	false	
340144			76	3235	161	21693	242	95681	259	5195	106	9909	111	23990			124	4023	42	5140	3	884	8	116	1	47	1	285	false	false	
340256			19	683	88	10766	247	101558	104	3309	117	10683	161	51232			0	0	0	0	4	1393	0	0	0	0	0	0	false	false	
340443			26	1127	13	1345	8	3255	20	345	3	322	2	606	17	5													true	false	
340742			8	323	32	4083	87	35522	114	3880	68	6982	62	17788			0	0	2	165	1	330	0	0	0	0	0	0	false	false	
340751			79	2988	61	7205	56	21636	891	21349	110	11884	62	18076			23	644	35	4760	27	6975	194	3542	22	2428	7	1856	false	false	
341310			5	306	52	6340	127	46586	558	8970	111	9750	85	19217			0	0	0	0	2	588	0	0	0	0	0	0	false	false	
342054			82	2650	64	7224	55	15437	252	4502	19	1445	21	6202			34	1207	39	4689	25	8050	155	1830	8	843	1	222	false	false	
342362			23	1196	22	2694	30	10351	105	2476	26	2397	13	2587			13	585	24	2778	10	2860	228	5701	60	5995	14	3034	false	false	
342410			43	1691	143	16983	283	114913	263	7163	89	9879	132	40715			4	260	18	2009	20	4173	24	667	2	179	0	0	false	false	
342634			323	13929	534	62746	755	273581	3969	106815	751	80089	682	179418			150	5600	94	10797	51	10961	535	11878	65	7373	45	7349	false	false	
343051			15	551	12	1530	8	1488	43	1153	3	365	4	1616	22	66													true	false	
343248	8	35															20	1214	18	3263	16	6019	35	1322	16	2774	3	1071	false	true	
343770			10	314	11	1545	20	8654	35	1513	20	2267	11	4138			25	934	24	2985	16	3753	5	156	1	58	3	637	false	false	
343903			29	1642	51	6068	79	60823	149	3302	61	5835	30	6170	1	1													true	false	
343958			15	705	11	1369	8	2175	59	2024	19	1953	7	1894			9	463	26	3453	34	9450	124	4355	41	4870	29	7956	false	false	
344647			73	2141	45	5929	94	36915	146	3845	30	3500	17	4680			60	4291	85	8848	59	13853	187	5517	42	5047	27	7781	false	false	
344852			19	717	4	429	4	1490	76	1252	13	1418	11	3849			8	262	10	1237	6	1675	29	744	5	370	3	756	false	false	
345309			36	1889	59	10521	61	31705	233	3907	34	5932	21	9522			0	0	1	144	0	0	1	38	0	0	0	0	false	false	
345345			23	1026	34	3901	18	6559	212	6907	53	5933	21	9297			50	2170	120	12622	138	32817	550	19369	171	23548	63	19219	false	false	
345747			23	1045	59	5704	136	48505	126	3980	84	2859	52	17204			5	281	17	2311	19	3904	29	1635	14	1127	12	272	false	false	
345756			23	896	34	4579	61	24686	110	4312	64	8034	29	6880			0	0	2	86	2	298	1	79	0	0	2	384	false	false	
345877			64	2840	80	10793	115	51900	434	11549	94	10159	59	18669			5	231	4	594	1	239	5	184	0	0	0	0	false	false	
346379			38	1500	57	8028	41	16365	170	4697	45	5351	22	6070			8	314	6	808	5	2234	13	381	2	288	3	890	false	false	
346566			4	157	3	532	6	1811	8	231	8	929	3	747			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
346771			4	185	19	2565	19	9898	32	859	8	336	7	2259			0	0	0	0	2	614	0	0	0	0	0	0	false	false	
347022			25	669	31	4651	51	18206	70	1749	19	2069	15	3985			4	149	2	220	1	141	0	0	0	0	0	0	false	false	
347639			6	171	25	3199	59	23633	17	373	20	2162	46	17278															false	false	
347956			4	11	18	2698	36	15883	100	2741	32	2754	54	8930			0	0	0	0	1	335	0	0	0	0	0	0	false	false	
348159			5	174	8	1255	19	7797	712	7715	24	2861	49	19519			2	78	4	592	3	1025	4	137	0	0	2	563	false	false	
348720			37	1265	67	6936	107	42011	131	1205	31	946	32	5652			0	0	2	352	0	0	0	0	0	0	0	0	false	false	
349129			13	508	15	1493	26	8930	79	1696	11	873	4	1354			2	40	1	92	0	0	0	0	0	0	0	0	false	false	
349343			22	1005	26	3190	37	15310	117	3328	46	5059	40	12761			25	1010	32	3245	16	4021	77	1526	21	2110	6	1670	false	false	
350572			15	632	10	1765	34	18317	102	3270	9	1474	6	2053			1	0	2	249	2	633	3	0	0	0	0	0	false	false	
350657			17	600	8	1119	4	1188	38	790	8	539	9	1832			3	104	2	360	1	204	47	605	5	381	3	381	false	false	
350750			9	337	22	3667	26	7448	7	187	5	374	0	0															false	false	
351131			2	81	2	279	6	2561	12	364	3	280	4	1070			7	69	2	260	0	0	0	0	0	0	0	0	false	false	
351560			0	0	2	359	26	12236	5	190	12	1427	55	18493															false	false	
351878			1	52	3	290	1	175	121	6066	36	4823	27	9030			0	0	1	92	0	0	2	70	0	0	0	0	false	false	
352370			30	1415	25	2793	12	3795	73	1809	12	1441	2	435			21	732	30	3329	20	4670	39	873	2	150	1	246	false	false	
352651			0	0	4	706	9	3033	11	286	13	1506	17	6869			1	3	1	90	1	317	3	33	1	114	0	0	false	false	
352745			36	1549	35	4249	18	5527	250	6331	18	1531	9	2441			47	2096	42	4946	24	6040	99	2515	21	2188	4	1309	false	false	
352772			380	16553	1144	141181	2507	1021626	19153	110303	1509	86588	1409	220461			33	1191	64	7274	91	21894	292	5784	156	9702	89	12539	false	false	
353238			38	1527	111	14169	111	44347	602	16431	64	6514	29	7627			7	309	4	288	7	2439	0	0	0	0	0	0	false	false	
353546			21	835	20	2481	14	5845	69	2374	19	2247	18	5495			6	142	6	569	10	2928	22	488	11	1316	5	772	false	false	
353555			230	11355	395	54815	454	163553	2664	72859	688	67596	597	169494			10	350	8	1124	10	2713	73	1714	42	3680	37	5677	false	false	
353957			1	18	1	89	0	0	25	472	1	212	1	309			4	254	6	841	4	1141	51	1136	8	715	9	2227	false	false	
354057			0	0	1	107	8	4309	5	35	1	69	1	143															false	false	
354253			5	162	3	731	2	666	32	634	6	992	3	179			2	118	1	173	5	1512	41	1083	24	2475	10	1460	false	false	
354310			74	2338	217	27286	598	253960	1198	26168	342	22139	471	89619			229	6334	223	26992	315	91407	473	8861	67	5706	16	3317	false	false	
354552			35	1389	34	4048	79	30825	186	4907	57	5476	52	14350			39	1885	51	5794	24	6080	152	4276	25	2845	20	4773	false	false	
354851			3	133	11	1951	19	8361	52	1617	19	2039	15	5103			17	603	17	2346	14	3545	90	2045	13	1113	15	2210	false	false	
355120			36	1388	69	7277	120	46964	226	6342	70	6209	57	15284			5	186	4	470	1	236	2	57	2	79	1	95	false	false	
355559			43	1460	57	6399	99	35801	221	5103	83	6529	71	16127															false	false	
355858			51	2218	141	21109	283	130122	358	9484	159	18003	87	28598			38	1816	74	9877	61	21742	359	8917	147	13122	50	10148	false	false	
356239			49	1828	31	4100	27	9276	312	6797	59	5888	24	4698			25	785	56	4441	49	7225	294	7445	105	11188	54	14357	false	false	
356659			26	977	12	1480	12	4777	32	700	6	626	3	590			22	1007	35	5058	4	1312	52	1121	7	742	3	799	false	false	
356752	15	495													0	1													true	true	
357526			19	515	32	3146	38	15604	69	1134	17	1885	18	5355			0	0	0	0	1	263	0	0	0	0	0	0	false	false	
357553			21	861	17	1603	22	4162	74	1628	44	1495	8	202			8	358	23	2509	18	3948	74	1286	56	1695	33	1750	false	false	
357777			43	1422	42	4834	40	20164	83	1890	26	1663	4	807			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
357937			22	915	61	7630	123	49447	171	5096	75	6844	37	11424															false	false	
358112			82	2707	25	2987	20	7787	80	1545	10	934	6	1375			8	202	5	329	0	0	6	22	0	0	0	0	false	false	
358448			14	558	8	970	3	709	35	824	12	1183	2	231			6	231	5	501	0	0	7	88	0	0	0	0	false	false	
358756			13	368	2	261	0	0	44	1079	6	699	11	3464			16	873	11	1356	4	837	49	1202	9	1037	9	1385	false	false	
359472			2	165	8	1351	4	1757	18	982	18	2297	1	210															false	false	
359650	14	25													9	28													true	true	
359744			7	125	3	405	12	3383	39	890	15	1235	14	4844			10	291	8	1164	21	7999	71	1561	15	1539	8	3627	false	false	
360777			6	203	7	969	3	949	0	0	0	0	0	0															false	false	
361055			8	294	32	4550	79	36915	388	13498	109	12048	90	32134			1	24	0	0	1	347	0	0	0	0	0	0	false	false	
361167			98	4338	160	18631	265	98453	1160	28692	300	27417	210	46846			41	1495	33	4295	15	4327	365	7420	40	4540	13	3579	false	false	
361279			29	1003	33	4275	44	19831	292	5220	25	2127	10	2256			16	584	8	889	4	1555	16	594	1	144	0	0	false	false	
361354			11	395	2	313	2	617	14	415	3	322	2	26			13	443	11	1264	3	675	30	819	12	1277	4	1148	false	false	
361439			54	2381	113	12449	115	40328	254	4506	29	2084	14	5165			26	1104	15	1770	9	1958	20	450	0	0	0	0	false	false	
362043			3	51	1	140	2	811	37	640	12	839	1	481			9	219	7	668	17	5322	46	759	15	1139	8	815	false	false	
362155			11	539	19	2758	31	15011	263	5329	12	1425	5	3202			34	1443	18	2281	6	1705	277	4014	3	366	1	220	false	false	
362717			53	2355	103	9700	152	65140	268	7519	89	9392	61	17911			8	141	15	1223	12	2905	20	525	4	509	3	532	false	false	
362856	62	75															0	0	3	515	2	619	7	267	2	283	0	0	false	true	
362940			8	260	11	1809	5	2025	49	1349	21	2574	2	755			8	485	5	613	5	1411	13	343	2	192	2	180	false	false	
363442			1	19	2	154	0	0	10	254	1	200	0	0			13	493	7	1101	6	1649	5	110	0	0	0	0	false	false	
363648			7	231	9	872	9	3734	89	2302	12	1294	10	2653			21	718	32	4082	14	4685	123	3897	54	5685	33	6710	false	false	
363657			41	1662	76	10254	73	25703	504	14934	52	5819	46	14257			8	361	10	1377	2	591	67	1085	6	557	1	477	false	false	
363778			15	753	21	3028	29	14628	0	0	0	0	0	0			0	0	1	5	0	0	0	0	0	0	0	0	false	false	
364131			20	758	32	4252	60	25460	213	3788	30	3973	41	13304			69	2077	23	2450	11	2547	27	394	5	460	0	0	false	false	
364270			0	0	2	354	7	3117	37	1018	15	1120	5	1192			0	0	0	0	0	0	0	0	0	0	0	0			
364430			8	412	15	1830	45	19540	68	2366	23	3070	25	8523			19	676	17	2300	12	3435	2	135	0	0	0	0	false	false	
364850			45	1674	30	3775	13	3430	225	5764	23	2280	8	2875			16	618	11	1508	8	2315	93	2137	13	1646	4	690	false	false	
365325			317	16735	899	117881	1787	719698	9640	73684	757	64817	602	161120			19	793	33	3614	31	8785	74	2123	12	1159	7	1666	false	false	
365745			21	956	15	1629	24	8536	79	1819	22	1931	27	8645			1	63	1	110	3	616	12	89	5	433	3	547	false	false	
365848			3	119	1	194	0	0	31	1468	14	1846	5	2409			2	77	1	93	1	225	0	0	1	107	0	0	false	false	
365950			31	1131	7	838	19	5848	38	1250	10	523	2	30			17	539	12	1382	3	536	23	441	5	314	1	45	false	false	
366078			93	3336	140	18187	153	53859	164	4321	68	7457	43	15087			9	247	2	181	0	0	1	80	0	0	0	0	false	false	
366238			102	5825	191	25160	344	138245	643	15518	172	19340	137	42161			74	3526	83	10444	69	19195	44	1174	4	486	1	1	false	false	
366247			39	1423	9	986	8	3068	90	1966	30	2561	11	4585			6	241	19	2055	22	6229	67	1399	33	2143	23	4344	false	false	
366359			13	342	4	544	3	1305	105	2815	16	1793	6	2480			24	959	12	1744	1	251	95	1778	3	243	4	707	false	false	
366658			36	1436	23	2681	9	3505	124	2585	18	2075	11	2226			30	1084	12	1545	0	0	106	1869	6	749	1	386	false	false	
366854			4	202	5	818	25	14111	38	1287	13	1827	35	10992			6	261	3	489	0	0	15	341	1	180	0	0	false	false	
367150	22	124															14	608	24	3100	5	1432	158	3680	15	1661	4	938	false	true	
367178			14	874	46	5484	40	11678	50	1654	14	1817	13	2364			0	0	0	0	1	112	0	0	0	0	0	0	false	false	
367431			72	2587	42	5718	39	15160	399	7600	30	2798	28	7408			24	1009	14	1974	5	1029	9	134	0	0	0	0	false	false	
367543			105	2784	46	4746	39	12339	79	2085	34	3554	30	9241			60	1670	49	5701	50	15138	45	1230	36	4198	36	11146	false	false	
368054			9	393	12	1982	4	1184	76	2591	18	2931	5	1566			9	353	6	1138	4	1487	89	1914	9	1435	5	1938	false	false	
368344			78	2967	19	2216	16	6358	135	2579	12	1037	9	1855			16	426	37	5069	25	7101	248	6319	56	4542	29	4692	false	false	
368522			5	146	21	2508	25	9426	18	277	5	579	8	2187															false	false	
368933			21	707	8	1224	14	7867	83	1868	13	999	7	1679			13	560	23	2778	21	5512	116	2919	28	2873	26	5712	false	false	
368951			27	797	20	2773	20	8123	95	2098	27	2764	26	7570			32	1269	20	2889	21	5604	59	1074	17	2214	9	1667	false	false	
369453			13	451	7	795	7	2569	101	2910	20	2218	11	3473			31	1280	42	4450	21	5482	181	4346	56	6651	18	4777	false	false	
369659			68	3174	77	10365	177	78063	749	18241	149	15525	138	42348			33	1286	44	6056	29	8980	183	3171	13	1370	7	871	false	false	
370020			74	1922	69	7828	99	38765	408	9388	78	5844	38	8743			52	1654	43	4426	39	8966	156	2046	11	462	4	439	false	false	
370347			13	612	11	1008	5	2114	77	2397	16	1580	9	2923			13	514	40	4614	34	8562	81	2066	27	3407	23	5836	false	false	
370721			29	1569	24	2877	24	8275	71	2124	17	1757	10	4105			19	713	31	4382	34	10652	71	1958	28	2923	15	4543	false	false	
370833			25	986	12	2001	7	4264	50	1373	12	1736	12	6035															false	false	
370954			2	88	2	255	4	1054	9	274	1	151	0	0			6	291	5	647	1	282	9	183	0	0	0	0	false	false	
371223			4	136	10	1212	55	30879	21	490	10	873	26	13777			0	0	0	0	2	402	0	0	0	0	0	0	false	false	
371232			9	334	13	1818	28	13503	106	2546	33	3593	10	2194			3	143	3	369	1	378	7	282	1	123	0	0	false	false	
371362			42	1395	40	4711	50	19092	318	7179	27	2563	22	4841			46	1526	53	6469	16	4465	310	6859	55	5112	40	7181	false	false	
371559			6	195	3	433	6	3114	107	3055	19	2304	5	1614			21	1102	17	1812	12	3316	102	1937	18	2323	7	1602	false	false	
371755	16	30																											false	true	
371849			0	0	14	1401	17	8429	25	122	16	1639	7	2991			0	0	14	1762	12	5150	25	136	27	3604	8	2446	false	false	
371924			51	1811	82	9283	113	46170	157	5164	42	3834	32	11407			0	0	1	64	0	0	0	0	0	0	0	0	false	false	
371942			20	1069	21	2560	4	1911	130	2872	8	877	2	1252			35	1653	22	2666	15	4749	245	8336	18	2667	3	796	false	false	
372444			30	1462	28	3056	17	7341	28	628	9	1291	1	350			20	800	30	3325	17	4281	20	510	9	790	6	1688	false	false	
372538			172	6642	158	20880	141	58833	768	20756	112	11847	56	14826			65	2325	44	5318	25	6584	96	2600	29	2585	25	5517	false	false	
372640			11	500	18	2227	6	2620	181	4792	49	5844	38	11268			12	513	27	3509	14	5687	28	671	4	209	12	2386	false	false	
372855			7	264	12	1850	21	9904	40	1074	10	749	13	2789			2	43	0	0	3	493	3	39	0	0	1	259	false	false	
373272	0	5															0	0	0	0	0	0	0	0	0	0	0	0	false	true	
373553			10	624	3	356	8	3469	16	375	8	725	6	1394			2	88	9	1405	1	201	33	1167	10	1038	2	251	false	false	
373601			0	0	3	379	10	4079	0	0	0	0	1	275															false	false	
374130			19	1168	29	4617	55	24746	130	4135	49	5158	32	7304			10	542	6	827	6	2764	3	111	2	228	1	311	false	false	
374653			34	1549	46	6149	71	28692	345	7551	103	10463	72	18804			19	952	30	3809	16	4134	51	1208	39	3234	34	7546	false	false	
374774			14	490	33	3159	44	12808	15	629	4	243	6	2725			1	40	0	0	0	0	0	0	0	0	0	0	false	false	
375043			143	6114	133	13730	170	69154	416	15823	139	12881	155	38530			300	13756	351	43922	166	47010	375	9915	179	14476	97	19753	false	false	
375379			0	0	4	599	7	2472	1	9	0	0	0	0															false	false	
375502			89	1616	96	11394	183	77776	892	5512	136	12258	220	56796			0	0	0	0	0	0	29	293	3	84	0	0	false	false	
375566			49	1723	58	7348	108	42095	417	13776	101	11882	60	14993			25	567	12	1120	6	1334	27	309	0	0	1	274	false	false	
375650			1	4	2	252	1	641	26	609	1	200	1	680			10	333	5	349	2	216	41	615	3	223	0	0	false	false	
376237			58	2042	28	3486	21	6170	164	3925	21	2230	4	932			15	559	6	553	3	720	12	207	2	245	1	255	false	false	
376273			20	758	45	4954	82	32791	93	2080	63	5928	67	16240			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
376442			68	2842	72	8596	48	18492	245	8573	85	8663	75	17198			77	2296	89	10248	88	24424	295	8146	138	15050	84	15735	false	false	
376947			40	1331	7	923	5	1477	44	772	9	962	5	1563			8	291	7	932	8	2434	26	694	11	944	7	677	false	false	
377663	28	238															17	573	12	1587	4	1037	234	5164	34	3675	13	2865	false	true	
377850			12	607	12	2192	14	7809	36	1495	24	3070	6	1627			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
378044			5	235	4	466	3	833	114	2805	28	3053	11	2368			5	293	5	844	2	752	27	583	2	120	0	0	false	false	
378110			7	420	9	1139	12	2898	23	600	6	421	4	616	8	2													true	false	
379050	14	71															8	485	4	352	12	4662	30	825	7	365	5	1342	false	true	
379153			22	763	20	2701	9	2682	279	1613	17	1723	2	515			25	1112	18	2046	4	959	160	2653	4	494	1	299	false	false	
379470			4	325	2	375	12	5356	14	292	1	177	0	0			0	0	0	0	1	330	0	0	0	0	0	0	false	false	
379649	150	179													219	120													true	true	
379920			2626	64123	3343	337122	4568	1568025	63545	394828	5027	376538	3419	808949			93	2752	88	7477	55	11452	490	5173	48	2921	14	2622	false	false	
380346			19	676	16	1805	12	4489	69	1853	29	2869	15	4891			19	575	20	2238	13	2839	48	1017	17	1637	8	1419	false	false	
380458			21	1692	149	21795	283	117472	798	22121	238	23011	218	57798			12	448	24	2929	12	3592	26	1183	5	598	4	389	false	false	
380533			15	457	6	752	27	11166	111	2866	34	3909	23	7298			25	1207	29	3574	20	6484	51	1452	25	2015	24	6159	false	false	
380878			5	152	5	546	11	4168	0	0	0	0	1	299			3	62	5	743	6	1935	0	0	0	0	0	0	false	false	
380944			14	893	28	5362	32	13957	60	2328	29	4216	39	9827															false	false	
381026			14	694	24	2909	30	11063	101	2965	21	2439	10	2280			9	403	17	2402	11	3453	30	765	6	1167	0	0	false	false	
381343			17	594	30	3004	65	26617	113	3803	53	5159	59	20469			16	584	14	1164	6	1466	22	778	6	670	2	680	false	false	
381932			33	1494	54	6852	52	20598	157	3748	26	2675	13	3771			1	26	1	107	3	1022	15	381	9	1087	3	990	false	false	
381950			20	798	40	4232	45	12925	80	2066	9	929	8	3420			1	50	1	167	0	0	0	0	0	0	0	0	false	false	
382050			97	4122	61	7912	103	59572	186	5449	441	2989	60	13410			5	145	3	481	3	605	0	0	0	0	0	0	false	false	
382069			30	1259	26	3884	13	5054	422	8120	18	2154	16	6265			32	1408	23	2805	1	36	66	1261	7	879	0	0	false	false	
382256			0	0	0	0	0	0	61	1247	19	2403	13	3097			1	19	3	289	1	221	72	1935	17	1436	14	2415	false	false	
382274			0	0	0	0	0	0	65	65	0	0	0	0															false	false	
382443			28	1394	31	4160	18	6536	148	2532	15	1214	11	1740			22	1075	30	4195	23	7358	177	3814	71	6780	31	7021	false	false	
382537			48	2164	48	5380	79	36004	431	14377	110	11765	83	26933			97	3410	35	3736	29	8852	21	427	4	515	1	213	false	false	
382649			141	4778	125	12657	128	46753	277	5499	74	7256	83	24861			21	1591	13	2211	5	2019	5	46	2	309	1	480	false	false	
382658			7	154	0	0	0	0	453	12686	62	6937	23	9657			175	7621	129	16735	73	20860	1347	34425	89	10233	31	12984	false	false	
382742			13	906	43	5390	54	23293	20	832	17	1606	26	5597			0	0	1	0	0	0	2	44	0	0	0	0	false	false	
382854			8	364	15	1656	12	4516	126	2858	24	3075	9	3118			7	283	7	869	6	1537	34	656	5	583	1	310	false	false	
384018			7	300	52	5461	249	108918	1088	1449	41	1346	86	7277															false	false	
384278			159	9965	210	25901	263	83860	386	10878	62	5990	58	14118			34	1232	19	2606	8	1695	30	942	2	222	2	249	false	false	
384353			1	49	1	188	0	0	23	674	0	0	0	0	19	1228													true	false	
384652			1	40	1	134	14	8074	8	131	11	800	25	4306			0	0	0	0	1	300	0	0	0	0	0	0	false	false	
384830			19	696	29	4237	42	18716	72	1535	12	757	9	2448			1	22	3	367	0	0	0	0	0	0	0	0	false	false	
385350			78	3486	46	7400	21	9025	75	1311	24	2240	5	971			15	612	17	1927	3	606	9	202	3	271	1	341	false	false	
385471			29	1076	27	3170	22	7682	67	1672	11	1350	9	2543			64	2586	81	9907	80	21492	86	2231	47	2881	26	3796	false	false	
385547	150	413															38	1625	30	3252	15	3372	505	9245	19	2029	5	1430	false	true	
385686			1	17	13	1203	29	6129	1	0	2	23	0	0															false	false	
386432			47	2437	43	7394	35	17712	195	4925	16	1318	6	2346			29	1059	8	1303	2	920	92	1464	1	51	2	397	false	false	
386450			27	1341	32	4158	45	24719	60	1892	30	3301	26	7815			20	753	33	5086	34	10941	72	2661	34	3546	35	8417	false	false	
386731			32	1461	15	2098	15	5801	135	4113	31	3510	16	4527			0	0	0	0	0	0	10	342	0	0	0	0	false	false	
386825			4	82	4	445	4	1078	47	1202	16	1638	7	2503			1	26	3	522	0	0	0	0	0	0	0	0	false	false	
387055			8	147	8	1023	16	7061	58	1718	3	209	8	1738			4	195	12	1403	16	4448	52	1006	24	2520	8	1470	false	false	
387671			22	1139	56	8422	68	26179	461	18198	278	37067	37	9650			2	34	0	0	0	0	0	0	0	0	0	0	false	false	
388155			25	1273	27	4114	49	17313	84	2355	11	1283	20	4274			24	950	20	2571	6	1984	93	2083	11	1196	2	481	false	false	
388258	4	14															6	160	11	1298	3	670	53	1304	12	1296	1	47	false	true	
388557			33	1315	39	4519	71	29174	120	3136	51	5165	52	15154			7	267	16	1842	21	6405	100	3127	44	4127	35	8106	false	false	
388744			55	1988	55	5562	46	12797	114	2903	38	3605	15	3785			0	0	0	0	0	0	1	49	0	0	0	0	false	false	
388753			6	233	7	657	3	787	38	698	12	1364	0	0			13	479	13	1715	15	5788	37	1337	15	1501	8	2091	false	false	
388874			1	58	7	957	2	458	0	0	0	0	0	0															false	false	
389358			10	525	10	1572	9	2981	85	3141	37	4841	42	16884			9	300	19	1884	22	4864	34	774	23	2707	16	2580	false	false	
389376			4	220	0	0	1	709	18	443	2	290	2	282			6	310	6	969	1	458	26	566	6	642	1	233	false	false	
389826			1	33	12	1771	13	2400	10	343	3	546	1	170			2	72	2	483	0	0	1	23	2	12	0	0	false	false	
390372			0	0	9	1414	16	10352	1	8	0	0	0	0															false	false	
390840			8	343	34	4092	51	21309	34	1333	28	2435	37	8623			10	466	14	1549	16	4140	27	585	15	1428	21	6283	false	false	
391418			25	775	21	2248	13	3352	71	963	14	1098	14	2794			0	0	0	0	1	295	3	55	0	0	0	0	false	false	
391557			14	640	6	641	4	1383	110	4039	11	1369	1	254			4	158	4	616	1	244	34	983	1	129	1	248	false	false	
391575			49	2023	44	5645	87	32755	77	2715	30	3984	20	7923			28	938	25	3591	4	1249	48	822	8	1320	1	325			
391959			13	446	5	605	8	2387	77	1862	17	1542	7	1776			9	592	22	2465	24	5850	83	2311	19	1798	20	4439	false	false	
391977			33	1521	68	8970	145	52200	32	1000	20	1486	24	5820			0	0	0	0	2	525	0	0	4	353	1	10	false	false	
392152	17	78													24	28													true	true	
392255			10	501	11	1346	7	1979	195	4035	20	2298	8	1383			30	1109	28	3620	11	3534	200	4296	10	899	2	436	false	false	
392778			59	723	36	4436	60	26433	117	1268	31	2490	48	14001			0	0	2	239	6	1443	0	0	4	290	1	375	false	false	
393252			17	709	13	1714	5	3226	31	672	8	1421	6	3804			10	474	35	4594	32	10906	107	3536	65	7660	56	15893	false	false	
393355			7	199	13	1875	40	17087	94	2110	16	2329	14	4428			7	340	14	1924	5	1512	14	139	2	249	0	0	false	false	
393953			29	1419	81	10065	159	63840	293	7270	48	3476	53	11654			2	72	3	287	1	290	2	53	1	83	0	0	false	false	
394156			7	250	8	1333	14	6682	146	4061	38	4908	53	21002			25	1810	49	7644	41	11785	185	3424	28	3553	12	2680	false	false	
394259			119	3765	36	4083	9	3862	211	4851	38	4092	30	9391			50	1875	74	9860	45	13017	330	8347	101	10692	64	13835	false	false	
395238			1233	66843	1630	277605	2715	1376209	23226	270951	1830	300654	1692	791125			78	3910	60	9451	39	14545	64	2287	22	3495	5	1676	false	false	
396057			16	872	10	1263	10	5596	37	784	18	1859	13	2717			17	769	28	4095	16	5044	125	3330	30	4019	8	1765	false	false	
396244			23	1179	49	4958	59	22581	32	1050	11	1244	4	725			0	0	4	339	2	472	0	0	0	0	0	0	false	false	
396253			47	1984	35	6147	68	35703	179	5736	48	7380	39	20378			25	986	9	1547	13	4627	42	1085	3	503	2	689	false	false	
396954			46	1553	35	3829	28	9603	140	3011	11	1224	14	4914			3	199	7	804	1	296	27	885	13	658	6	435	false	false	
397456			5	184	14	1907	14	4361	150	3422	25	2216	14	3779			5	213	7	997	3	1089	13	244	3	109	2	899	false	false	
397531			6	451	16	2350	49	21522	3	59	7	981	4	634			0	0	0	0	1	497	0	0	0	0	0	0	false	false	
