"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
548771																																																																381	41979		0			31648	18600		0	674830	0	0	0	201964	12717	81222	70830	1675	11210	25847	42911	33841	86479	61130	56973	102005	178646	59497	10716				0	4			0	0	11180	6893	150046	196160			0			1968	0														233420	0	0	0	3271		0	2	0	0	0	0	0	0	0	0	0	0	0	1152	0			0	0	0	0	0	3256	151	1187	CONF	CONF		
548829																																																															0	1150	1875		88			1591	3270		614	49330	0	0	0	32139	114	6586	1179	200	462	237	324	17884	12306	3656	544	1016	4048	6677	280				400	6			0	0	181	877	1754	2519			0			0	0														41052	0	0	0	0		0	39	0	0	0	0	0	0	0	1141	0	0	0	0	0			0	0	0	0	0	1572	0	0	CONF	CONF		
549862																																																															0	768	3523	0	73	104865	0	104865	0		6757	345806	0	3031	0	121405	5502	16119	105914	1943	6913	20029	37527	54673	193	74991	28084	32002	51613	31886	5771	0	0	0	0	0	0		0	0	10100	13645	35782	31146	0	3031	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		326809				0	9	0	9	0	0	0	0	0	0	0	3731	0	0	0	0	0	0	0	0	0	0	0	0	5469	0	0	CONF	CONF		
550279																																																																0	68560		0			2968	11106		0	760696	0	0	0	562892	5288	2306	23527	69	29	524	3878	68417	487492	19392	4037	27938	21686	83808	40563				0	1036			0	0	36993	10596	16146	40318			0			272	0														643870	0	0	0	272		0	1962	0	0	0	0	0	0	0	494	0	0	0	0	0			0	0	0	0	0	2337	0	446	CONF	CONF		
550354																																																																0	125		0			1053	631		0	75966	247	0	0	14739	73	469	0	296	798	4757	7853	1036	0	10660	8717	10119	8629	19597	3748				0	9			0	0	3837	9558	10343	33723			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	1879	0	0	0	0	0	0	0	239	0	0	0	0	0			0	0		0	0	4	0	0	CONF	CONF		
550448																																																															0	6350	730		2883			3506	96		0	42378	0	0	0	14839	987	0	8530	15	745	3125	10566	388	0	5929	2783	1359	10158	6152	0				0	0			0	0	2601	1802	3880	3495			0			0	0														10306	0	0	0	0		456	8	0	0	0	0	0	0	0	438	0	0	0	0	0			0	0	0	0	0	307	0	0	CONF	CONF		
550635																																																																14106	99089		25			51372	9220		2566	431270	0	0	0	45147	250	24138	56356	227	2679	8123	27968	5550	553	43464	56446	142128	124669	15340	1755				0	170			0	0	1393	37497	54546	115463			0			999	1														128057	0	0	0	1036		0	8	0	0	0	0	0	0	0	234	0	0	0	37	0			0	0	0	0	0	184	0	0	CONF	CONF		
550653																																																															0	4686	388		8768			3461	0		183	23102	0	0	0	3635	0	24	5783	52	212	17	484	2000	869	2595	2965	3311	4725	3845	1948				0	6			0	0	102	0	486	0			0			0	68														7208	0	0	0	0		0	0	0	0	0	0	0	0	0	923	0	0	0	0	0			0	0	0	0	0	464	0	0	CONF	CONF		
550952																																																																272	318		5392			14283	5800		0	139415	0	0	0	18320	1094	61	40610	36	0	409	379	6523	10972	44479	7499	20516	11294	30724	6583				0	0			0	0	27274	10487	51439	491			0			0	0													0	17256	0	0	0	0		796	5	0	0	0	0	0	0	0	863	0	0	0	0	0			0	0	0	0	0	2581	0	61	CONF	CONF	0	
551016																																																															0	6491	4199		42			6494	10627		7628	195732	1380	0	0	117776	9153	2459	1333	2057	892	985	2185	33619	77047	20144	534	3027	11950	37085	6504				0	36			0	0	740	3143	20025	10070			0			0	262														0	0	0	0	0		55	450	0	0	0	0	0	0	0	26	0	0	0	0	0			0	0	0	0	0	157	0	8045	CONF	CONF		
552059																																																															0	36710	12423		45269			51750	4817		0	322989	0	432	0	63668	3719	53967	86224	1664	7159	4901	4428	7585	37931	32739	60944	18574	34515	66652	45472				0	37			0	0	19553	6752	52821	18133			0			114	189														88287	0	0	0	119		0	55	0	0	0	0	0	0	0	4706	0	0	0	0	0			5	5	0	0	0	2144	0	0	CONF	CONF		
552161																																																															0	52463	48564		3539			122373	3879		28887	1328462	0	0	0	200040	4046	12523	123021	950	7323	14562	942	46928	129182	69798	133937	97865	67902	233645	523241				0	843			0	0	28882	158496	454023	211997			0			0	76														0	0	0	0	0		0	2843	0	0	0	0	0	0	0	4315	0	0	0	0	0			0	0	0	0	0	3272	0	0	CONF	CONF		
552545																																																																41886	7852		40522			22284	2719		677	185385	0	0	0	17273	143	962	35845	205	1343	2162	4638	7913	1012	33584	9464	27594	46601	35275	15593				0	33			0	0	1795	12605	16977	16899			0			0	0														62400	0	0	0	0		0	202	0	0	0	0	0	0	0	1779	0	0	0	0	0			0	0	0	0	0	1739	0	0	CONF	CONF		
552956																																																															0	21232	0		4270			2210	0		0	45460	0	0	600	8172	0	6507	9570	28	1511	625	3306	2701	0	4669	5670	7240	11883	5361	2467				0	0			0	0	4103	2125	2778	50			0			0	0														0	0	0	0	0		0	2	0	0	0	0	0	0	0	51	0	0	0	0	0			0	0	0	0	0	467	0	0	CONF	CONF		
552974																																																																100389	3345	0	13928	46770	0	46770	0		1922	295846	0	0	0	40434	874	33121	60617	1400	2368	6368	1311	7835	21088	65496	13219	17455	17374	105360	36383	0	0	0	0	0	0		0	0	2663	12157	15887	32641	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		89587				26	70	8202	70	0	0	0	0	0	0	0	8885	0	0	0	0	0	26	0	0	0	0	0	0	7679	26	0	CONF	CONF		
553038																																																																20174	0		310			12001	2315		0	137899	0	0	0	44786	677	260	46986	2601	4596	19960	7399	9973	0	22792	16997	32980	8995	10785	0				0	0			0	0	2347	9497	18784	5132			0			57	0														0	0	0	0	57		0	90	0	0	0	0	0	0	0	12773	0	0	0	0	0			0	0		0	0	9013	0	0	CONF	CONF		
553926																																																																12527	3871		2542			10822	1631		20	109192	0	0	0	45246	568	11137	5445	405	777	1128	777	9710	32449	8527	1900	2859	7541	14695	28424				0	0					1019	754	12884	14273			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		51962				0		0	4	0	0	0	0	0	0	0	2263	0	0	0	0	0			0	0		0	0	768	0	0	CONF	CONF		
553944																																																																32355	832		6216			12462	4161		0	280688	444	0	0	155384	10205	145980	21532	1678	11629	6535	4150	33738	97332	10383	20617	9549	20469	30126	34475				0	65			0	0	11071	5947	16188	9212			0			61	0														129452	0	0	0	326		0	71	0	0	0	0	0	0	0	7184	0	0	0	257	0			4	0	0	0	4	9779	4	23	CONF	CONF		
554268																																																																5310	0		536			1973	0		0	12857	0	0	0	3429	0	3071	2042	71	271	209	204	1325	1348	522	2138	1876	915	2712	1267				0	0			0	0	0	0	650	0			0			0	0														3429	0	0	0	0		0	10	0	0	0	0	0	0	0	188	0	0	0	0	0			0	0		0	0	761	0	0	CONF	CONF		
554343																																																															694	7356	0		20677			22788	7907		0	95371	0	0	3525	17735	97	14158	23609	915	1682	9404	2789	1519	1309	36804	3526	13404	16656	7125	25				1074	0			0	0	991	121	2730	3972			0			0	0														15273	0	0	0	0		0	9	0	0	0	0	0	0	0	5541	0	0	0	0	0			0	0	0	0	0	3679	0	0	CONF	CONF		
554857																																																																101892	39766	0	53225	288253	0	288253	12507		0	1080751	0	6461	0	116463	11705	2301	241195	1591	9239	26516	70603	8514	0	67328	173867	241869	323189	133934	24060	0	0	0	0	2137	0		0	0	10500	80352	146672	197527	0	6460	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		527249				0	0	0	0	0	0	0	0	0	0	0	4970	0	0	0	0	0	0	0	0	0	0	0	0	8321	0	0	CONF	CONF		
555256																																																																21545	906		3931			6721	0		112	89777	0	0	0	34246	726	33012	14370	1414	4320	625	804	3281	23801	3921	12760	5815	4871	11888	15968				0	0			0	0	4938	2921	3909	3894			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	2291	0	0	0	0	0			0	0		0	0	3637	0	0	CONF	CONF		
556011																																																																45842	31641		1333			32274	40089		11004	329099	0	0	0	52348	152	41193	20575	845	4502	10077	18182	13406	5299	88295	18452	71144	68467	24499	5306				0	2765			0	0	1534	15755	88770	0			0			0	215														234244	0	0	0	0		0	32	0	0	0	0	0	0	0	361	0	0	0	0	0			0	0	0	0	0	5199	0	3047	CONF	CONF		
556459																																																																10592	12621		1130			72299	166		0	403699	0	0	0	81542	917	74540	46442	2335	6038	9311	14761	26702	22276	62079	20707	36703	58616	103455	38841				0	2381			0	0	6494	31497	48611	74739			0			0	0													0	151239	0	0	0	45		0	0	0	0	0	0	0	0	0	57760	0	0	0	45	0			0	0	0	0	0	2950	0	0	CONF	CONF	0	
556815																																																															0	87787	118141	0	10255	144097	0	144097	103509		22333	1633011	0	0	1727	238276	4816	81909	199424	23739	11256	41610	36593	64693	59671	584219	51043	140319	270631	315197	23070	0	0	0	0	6686	0		0	0	26055	144782	257154	445562	0	0	0			935	124	0	0	0	0	0	0	0	0	0	0	0	0		969676				1213	4998	9982	4998	0	0	0	0	0	0	0	2623	0	0	0	0	278	0	0	0	0	0	0	0	5955	0	1252	CONF	CONF		
556936																																																															0	51894	12627	23	42276	50242	0	50242	6905		2488	250342	80	64	0	26509	374	6063	49566	1333	350	1624	3465	19118	566	36413	28858	45472	47062	51767	13547	0	0	0	0	82	0		0	0	253	809	8609	21988	0	64	0			0	29	0	0	0	0	0	0	0	0	0	0	0	0		73326				0	0	1400	23	0	0	0	0	0	0	0	15003	0	0	0	0	0	0	0	0	0	0	0	0	8876	0	0	CONF	CONF		
557317																																																															0	40155	105338	0	15591	105981	0	105981	31171		5466	927871	0	0	0	168156	4554	80406	33572	10121	2032	16345	55530	56416	25949	180980	13110	62024	222304	252773	25923	0	0	0	0	5320	0		0	0	6991	50696	139557	245149	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		479485				0	22	0	22	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	3455	0	0	CONF	CONF		
557438																																																															0	22243	27		23684			10590	0		890	119506	0	1006	0	46058	1468	0	28463	1080	3796	12170	16878	11631	444	10665	13065	14508	26297	6603	1842				0	0			0	0	2417	1010	5519	0			0			0	0														0	0	0	0	17		0	13	0	0	0	0	0	0	0	0	0	0	0	0	0			17	0	17	0	0	4581	0	0	CONF	CONF		
557858																																																																16299	62167	70147	127416	1367227	0	1367227	46322		153502	3867846	0	1213	887	199836	5383	77468	942142	3298	13076	12688	27272	61598	80019	1505543	346768	517169	775133	511725	9855	0	0	0	0	22940	0		0	0	24610	349348	406088	720695	0	1213	0			1033	0	0	0	0	0	0	0	0	0	0	0	0	0		274421				82548	24229	53122	94376	0	0	0	0	0	0	0	89576	0	66	0	0	67599	13796	0	54	0	0	42	12	127726	13796	0	CONF	CONF		
559179																																																																892	0		0			1638	624		0	28578	0	0	0	21945	325	0	580	0	0	37	449	4920	16539	1640	22	435	596	1727	2212				0	0			0	0	652	315	1306	574			0			0	0														23546	0	0	0	0		0	0	0	0	0	0	0	0	0	249	0	0	0	0	0			0	0		0	0	58	0	0	CONF	CONF		
560214																																																																6139	545		190			767	759		476	39302	0	0	0	26336	250	20156	5750	3134	346	331	1141	21385	0	1217	1053	632	2867	7196	0				0	0			0	0	512	0	0	968			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	2173	0	0	0	0	0			0	0		0	0	187	0	0	CONF	CONF		
560353																																																															0	0	0		0			3716	0		543	22488	0	0	0	224	0	0	4038	0	3	0	26	37	158	6102	1569	789	4255	4299	5250				0	0			0	0	1581	3223	1987	10049			0			0	0														0	0	0	0	0		0	2	0	0	0	0	0	0	0	461	0	0	0	0	0			0	0		0	0	702	0	0	CONF	CONF		
560438																																																															0	512	444		146			5946	0		62	23314	0	0	0	9871	0	0	5319	141	1566	3158	4221	486	173	1099	2905	3362	5072	941	0				0	0			0	0	60	673	1856	1899			0			140	0														0	0	0	0	305		0	50	0	0	0	0	0	0	0	416	0	0	0	0	0			0	0		0	0	1379	165	0	CONF	CONF		
560830																																																															0	2555	1247		3707			1872	0		189	41461	0	0	0	23727	140	419	3886	419	4	586	1990	20728	0	3082	3395	3099	4816	3228	0				0	0			0	0	0	0	1571	1267			0			0	0														0	0	0	0	13		0	0	0	0	0	0	0	0	0	2922	0	0	0	0	0			13	0	0	0	13	2264	0	0	CONF	CONF		
561145																																																																150541	7243		107922			38725	4156		31	472877	0	0	0	73014	2210	8940	99033	902	1039	2391	5510	16598	46570	82471	14621	30163	54529	94189	123890				0	0			0	0	2051	12161	24591	47378			0			0	0														147589	0	0	0	0		0	31	0	0	0	0	0	0	0	1593	0	0	0	0	0			0	0	0	0	0	1230	0	25	CONF	CONF		
561574																																																															0	80489	41329		1430			50395	1410		1	928546	0	0	3676	58332	3085	35477	29564	122	625	6217	4098	1442	45828	37985	104758	64479	94619	147869	416748				0	1					0	65632	193588	432292			0			891	0														437324	0	0	0	1002		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			111	0	0	0	0	562	0	0	CONF	CONF		
561659																																																																139104	19609	926	79236	60048	0	60048	15153		3263	780930	1379	0	209	138337	6714	57106	96052	5867	9007	14756	32042	12978	63379	82312	40339	51581	105321	87100	274873	0	0	0	549	684	0		0	0	22026	14095	111892	157035	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		584287				0	442	0	1368	0	0	0	0	0	0	0	7844	0	0	0	0	0	0	0	0	0	0	0	0	5352	0	651	CONF	CONF		
561864																																																																2227	170		848			195396	0		0	462881	0	2414	0	39147	854	29905	13890	9239	4350	5845	14397	298	5018	240456	32962	42732	49878	46802	10120				0	145			0	0	26309	31427	123059	37872			0			0	0														0	0	0	0	2984		0	91	0	0	0	0	0	0	0	1363	0	0	0	0	0			0	0	0	0	0	1559	2984	0	CONF	CONF		
562058																																																															0	3435	18340		271			74596	12861		0	370428	0	404	0	61337	3886	35273	131897	3163	9312	19588	9616	11782	7686	100146	50138	56594	56077	36107	2605				0	0			0	0	8085	52982	55232	74911			0			0	0														370405	0	0	0	0		0	0	0	0	0	0	0	0	0	1520	0	0	0	0	0			0	0	0	0	0	2568	0	0	CONF	CONF		
563233																																																															0	712	12487	0	0	5923	0	5923	7911		322	112790	248	0	0	23511	415	3118	18650	488	1654	5365	977	4054	10976	20806	6672	27448	16448	18015	0	0	0	0	436	146	0		0	0	2300	10644	19894	24685	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		21608				0	29	0	29	0	0	0	0	0	0	0	2577	0	0	0	0	0	0	0	0	0	0	0	0	1046	0	0	CONF	CONF		
563336																																																																1259	1455		825			5913	3521		2045	69707	0	0	0	22377	131	331	12054	772	940	6765	10233	3578	0	10031	3700	9520	11456	10822	1788				0	109			0	0	159	5618	17749	7231			0			0	0														7674	0	0	0	0		0	31	0	0	0	0	0	0	0	311	0	0	0	0	0			0	0		0	0	973	0	0	CONF	CONF		
563457																																																																7315	0		4564			1207	0		196	27186	0	0	0	4085	0	0	4704	0	106	1551	869	1559	0	3751	867	1910	3409	3555	9609				0	0			0	0	439	13	439	229			0			0	0														0	0	0	0	0		0	6333	0	0	0	0	0	0	0	1018	0	0	0	0	0			0	0	0	0	0	1348	0	0	CONF	CONF		
563934																																																																877	0		50			869	800		139	16394	0	0	0	7593	0	0	2151	248	323	2746	3282	992	0	2146	669	2728	2869	389	0				46	0			0	0	758	482	1357	2001			0			0	0													0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	917	0	0	0	0	0			0	0		0	0	505	0	0	CONF	CONF	0	
564052																																																																10063	11347		2111			10271	1057		24434	190329	0	2451	0	17507	0	7508	58061	429	5129	11597	306	0	0	16688	38562	83856	28502	3733	17				23	17			0	0	1395	6475	34236	67153			0			44	109														0	0	0	0	731		0	133	0	0	0	0	0	0	0	479	0	0	0	0	0			687	0		0	0	1177	0	0	CONF	CONF		
564324																																																															0	4084	21046		468			84136	20112		223	413154	0	0	0	108250	1137	45668	20893	1039	3111	8144	11186	71788	12845	47042	8040	54837	59518	128257	7197				0	36			0	0	14348	10562	89007	57592			0			25	0														226350	0	0	0	25		0	69	0	0	0	0	0	0	0	828	0	0	0	0	0			0	0	0	0	0	1256	0	0	CONF	CONF		
564463																																																																464	551		3403			24415	0		2449	170887	82	0	0	66463	925	65634	19468	1426	26983	12316	13638	2173	9558	5747	18046	20383	22313	7906	25823				0	0			0	0	3950	748	37819	11832			0			0	0													0	160709	0	0	0	0		0	232	0	0	0	0	0	0	0	6562	0	0	0	0	0			0	0		0	0	11156	0	0	CONF	CONF	0	
564557	949696			10673	0	79888	61131		0	2602	1119820	0	10316			173935	351493	95946	89521	79888	265279	126517	0	0	0	0	0	422	653	7117		0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	489856	13891	0	1544	0	0	0	0	0	0	13211		35473	60945	0	0	79888	61131		1414	0	2602	1119820	0	0		108594	416	82951		30772	6925	1989	1009	23777	43899							0	0	0	422	653					28300	194089	169903	350562			0			37	0																			10673	0		0	0	0	0	0	0		1544	0	888	0	10770	2196				0				13211		0	CONF	CONF		
564678																																																																0	8588		0			4128	2752		0	94308	0	0	0	57916	933	1291	3546	0	41	106	629	10056	47084	1000	2505	178	1438	12308	18963				0	0			0	0	0	0	19991	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12583				0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	
564838																																																																2699	1497		63			9270	727		15	101842	0	0	0	33270	540	11474	27072	1770	6748	10832	8595	1737	3075	5546	16955	23690	18235	3869	104				0	7			0	0	4700	8711	24997	8979			0			56	0														0	0	0	0	209		0	0	0	0	0	0	0	0	0	2534	0	1	0	35	0			0	0		0	0	3833	117	0	CONF	CONF		
564977																																																																0	3229	0	0	8070	0	8070	5524		0	1296825	2136	0	0	1257138	902	368	1766	83	309	107	1939	41934	1210488	4381	1284	4992	2461	16086	12596	0	0	0	0	309	22473		0	0	11626	3290	5522	3133	0	0	0			414	223	0	0	0	0	0	0	0	0	0	0	0	0		1249621				414	35	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	CONF	CONF		
565143																																																																13014	4653		693			7488	2667		0	167335	0	0	7488	77331	2336	58496	31112	1000	7101	1034	971	22933	43693	11077	19083	6958	23364	13527	15936				1285	0					5907	16677	10091	15823			0			0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	77331				3205		0	106	0	0	0	0	0	0	0	5128	0	0	0	3205	0			0	0		0	0	4136	0	0	CONF	CONF	0	
565170																																																																0	23206		0			393	3373		0	116515	0	0	0	380	0	0	28279	0	0	0	0	323	57	49423	931	7369	17325	33712	7376				0	0			0	0	4604	28426	38417	17716			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF		
565536																																																																12328	1079		12089			9005	970		907	93076	0	0	543	26583	327	12786	11904	148	833	796	1122	8383	15252	4510	7869	4181	9036	23247	17626				0	0			0	0	0	1521	12125	12019			0			0	0														0	0	0	0	838		0	0	0	0	0	0	0	0	0	1972	0	0	0	206	423			0	0	0	0	0	2151	209	0	CONF	CONF		
565750																																																															0	5726	15129		394			281943	21123		0	869905	0	692	10402	57667	1821	10250	306917	2625	14737	7086	10811	3740	17954	427424	86411	83384	160653	37831	1101				0	0			0	0	8048	119074	127560	223781			0			818	0														534269	0	0	0	1350		3850	33	0	0	0	0	0	0	0	860	0	0	0	0	59			0	0	0	0	0	2204	473	651	CONF	CONF		
565844																																																															0	11122	4846		4522			9007	0		0	73184	0	0	0	34156	81	32173	11130	1664	3760	5380	14	2320	20896	10712	8006	3753	1776	4381	9877				0	0			0	0	2491	2181	1929	647			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0	0	0	0	0	0	0	0	1063	0	0	0	0	0			0	0	0	0	0	1139	0	0	CONF	CONF		
566056																																																																61515	6310		56119			17265	2850		5347	175514	0	0	0	6755	339	5414	51120	309	812	2718	670	1891	355	45674	11104	16800	31955	47793	15432				0	0			0	0	1025	1015	5749	2508			0			0	0													0	102200	0	0	0	455		0	2212	0	0	0	0	0	0	0	5566	0	0	0	0	0			0	0	0	0	0	939	455	0	CONF	CONF	0	
566243																																																															0	5595	925		10764			14236	2042		733	111585	0	0	0	29532	2373	2251	45668	4619	2057	6880	14536	1440	0	27618	13905	12904	26287	1327	3				0	44			0	0	9627	6075	17599	6013			0			0	0														0	0	0	0	0		0	118	0	0	0	0	0	0	0	4434	0	0	0	0	0			0	0	0	0	0	1475	0	0	CONF	CONF		
567240																																																																18250	6786		1262			7667	461		1196	138736	0	0	0	25048	196	1944	11066	825	1204	1772	667	5608	14972	8649	10993	13445	21031	19874	39672				0	0			0	0	3381	3956	26759	41723			0			547	0														29237	0	0	0	560		0	105	0	0	0	0	0	0	0	760	0	0	0	0	0			13	0		0	13	1186	0	0	CONF	CONF		
567679																																																																597	5766		198			23146	6839		0	189648	0	0	0	110357	1844	8718	2625	272	1862	5653	6152	53580	42824	12268	3442	14274	17355	16960	12259				0	0			0	0	12808	7244	12793	6722			0			56	13														109813	0	0	0	1425		0	17	0	0	0	0	0	0	0	903	0	0	0	0	0			0	0		0	0	414	1369	0	CONF	CONF		
567736																																																															0	6047	74		1084			15460	789		0	81252	0	0	0	14210	1442	6868	16089	1076	2091	5330	1892	3737	53	11160	6464	20174	17371	11840	0				0	17			0	0	1576	11766	17000	9135			0			0	0														0	0	0	0	525		0	0	0	0	0	0	0	0	0	1433	0	0	0	508	0			0	0	0	0	0	1219	17	0	CONF	CONF		
568126																																																																53918	16050		2374			33736	1775		1322	210780	0	0	0	37401	628	33844	19659	3857	10127	17538	1884	3115	880	51424	33922	45641	23868	14870	3640				613	0			0	0	4042	11528	34665	11626			0			0	0														37401	0	0	0	0		0	6	0	0	0	0	0	0	0	771	0	0	0	0	0			0	0	0	0	0	325	0	0	CONF	CONF		
568135																																																															0	12412	27251		4387			20463	4648		3233	216460	0	0	0	53274	9079	1444	19708	433	1984	7445	32511	10180	721	4961	12833	31446	82677	31121	21				0	0			0	0	3937	4474	11577	58689			0			0	0														46626	0	0	0	422		0	12	0	0	0	0	0	0	0	2313	0	0	0	0	98			294	0		0	0	711	30	0	CONF	CONF		
568359																																																																7191	38793	1000	536	63593	0	63593	6663		174	603642	0	0	0	159834	2640	16094	129905	7391	11059	84007	28506	15138	13260	110829	53064	117162	139810	21782	1161	0	0	0	0	2181	0		0	0	27800	70928	54823	155675	0	0	0			596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305613				596	0	11332	1000	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	326	0	0	CONF	CONF	0	
568377																																																																0	390		0			0	1412		0	101337	0	0	0	73445	17209	2913	122	869	2746	6718	6162	30654	26296	2160	2280	5718	4698	9012	4024				0	0			0	0	3906	329	941	0			0			0	9														95973	0	0	0	0		0	0	0	0	0	0	0	0	0	3044	0	0	0	0	0			0	0		0	0	661	0	0	CONF	CONF		
568470																																																															0	0	251014	0	0	92335	0	92335	37232		9549	1515173	0	0	0	485699	1788	105510	130481	5475	15551	15555	25945	85424	332402	189345	42089	154723	292505	281463	64810	0	0	0	0	0	0		6868	5400	66102	42824	209446	276984	0	0	0			262	0	445170	450554	0	4175	4186	0	1266	1252	0	0	0	0		842012				2722	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	1984	476	0	0	0	0	0	0	41900	476	0	CONF	CONF		
568939																																																															0	3134	3904		77			9020	596		738	139155	12	0	2426	51807	1361	0	34596	4312	3261	8244	12799	19006	3526	15420	11834	19459	31777	6801	562				0	504			0	0	10316	15398	18710	9207			0			0	224														0	0	0	0	0		0	2124	0	0	0	0	0	0	0	6724	0	0	0	0	0			0	0		0	0	5547	0	0	CONF	CONF		
570558																																																															0	11016	0		13366			12512	0		217	164666	0	0	0	65474	0	0	46150	6178	7010	15885	30335	3717	2349	22630	28386	14009	17686	3316	13165				0	0			0	0	13107	9209	20763	8035			0			0	0														0	0	0	0	0		0	19	0	0	0	0	0	0	0	3601	0	0	0	0	0			0	0	0	0	0	7347	0	0	CONF	CONF		
570651																																																																13056	655		13923			7134	0		3	50909	0	0	0	11960	0	156	14380	707	472	2666	2571	4986	559	8654	5110	4883	9252	10873	175				0	0			0	0	0	0	1263	38			0			0	0														10551	0	0	0	0		0	24	0	0	0	0	0	0	0	2044	0	0	0	0	0			0	0	0	0	0	809	0	0	CONF	CONF		
571135																																																															0	10761	0		6971			6114	0		38	39273	0	0	0	5904	0	0	21528	100	477	2017	3237	0	0	8301	12650	5096	6780	493	0				0	0			0	0	64	0	0	4925			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0	0	0	0	0	0	0	0	2509	0	0	0	0	0			0	0	0	0	0	1987	0	0	CONF	CONF		
571265																																																																0	5778	0	0	147480	0	147480	10274		0	362357	759	0	235	23155	674	3866	31366	6379	404	1429	1398	8304	5217	24415	25123	33924	34030	172234	48463	0	0	0	0	0	0		0	0	5643	34034	48816	36366	0	0	0			242	0	0	0	0	0	0	0	0	0	0	0	0	0		72163				242	41	0	41	0	0	0	0	0	0	0	46416	0	0	0	0	0	0	0	0	0	0	0	0	4439	0	0	CONF	CONF		
571920																																																																12837	5623		5151			18553	13060		1130	159215	0	0	0	48198	1384	40914	10283	1261	4443	15607	9854	15215	1818	10448	10584	32234	31762	25475	465				0	41			0	0	4174	1798	25886	14835			0			86	0														45735	0	0	0	1263		0	7	0	0	0	0	0	0	0	3719	0	0	0	451	447			6	0		0	6	2819	273	0	CONF	CONF		
571957																																																																4731	0		5921			2013	0		0	18971	0	1385	0	2893	0	0	7015	231	932	363	370	988	0	3403	2449	2680	6767	761	0				0	0			0	0	0	0	715	229			0			0	0														12909	0	0	0	0		0	0	0	0	0	0	0	0	0	698	0	0	0	0	0			0	0	0	0	0	386	0	0	CONF	CONF		
