"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
236957	0	0	0	0	0	0	4	1				0	15	4		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	11	3	0	0				0	0	0	0	
237066	0	0	0	0	0	0	1134	1018		0		72	138	38		0		0	0	0	0	0	0	0	0	0			0	0	13	0	2	0			0	0	0	0	0	0	0	0	0	0		0	0	98	31	
237619	0	0	31	0	0	0	998	886		0		0	364	20		0		0	0	0	0	0	0	0	4	11			0	0	82	0	74	13			0	0	0	0	0	0	0	0	0	0		0	0	222	19	
237954	0	10	0	0	0	0	461	116				8	636	104		123							0	0	0	0			20	2	29	0	10	0			0	0	0	0	0	45	166	166				149	77	64	8	
238139	0	0	0	0	0	0	15	3				1	43	0		4							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	6	30	5	
238250	0	0	0	0	0	0	0	0				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	0	0	
238737	0	0	0	0	0	0	0	0				0	2	0		0				0		0	0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
239556	0	0	0	0	0	0	635	5				0	535	59		0				0		0	0	0	3	0			0	0	4	0	147	0			0	0	0	0	0	15	0	579				260	25	66	7	
239613	0	0	0	0	0	0	1121	30				0	1306	69		0				0		0	0	0	0	7			0	0	0	3	0	3			0	0	0	11	0	293	0	0				273	214	961	563	
239659	0	0	0	0	0	0	271	92				1	381	247		0				0		0	0	0	0	0			0	0	34	0	4	0			0	118	0	21	105	0	0	0				0	0	25	5	
240954	0	0	0	0	0	0	12	10				0	8	2		0							2	10	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	6	2	
241009	0	0	0	0	0	0	20	0				0	422	165		0							0	0	0	0			8	2	0	0	96	0			0	0	0	0	0	0	0	0				102	10	51	8	
241157	0	0	0	0	0	12	198	20		0		32	821	0		575		0	0	1	0	0	0	0	0	0			0	0	59	0	166	0			1	0	0	0	3	33	0	0	0	0		33	11	43	31	
241559	0	0	0	0	0	0	8	0				1	476	463		13				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	7	0	0	
241607	0	0	0	0	0	0	96	22				0	338	45		0				0		0	0	0	0	0			0	0	43	0	163	13			0	0	0	0	0	0	0	0				0	0	117	31	
242257	0	0	0	0	0	0	48	0				29	143	14		108				0		0	0	0	0	0			0	0	0	0	4	0			0	0	0	0	0	0	0	16				1	2	16	1	
242444	0	0	0	5	0	0	183	0		0		0	49	6		0		0	0	0	0	0	0	0	0	5			0	0	72	95	42	0	0		0	0	0	0	1	6	0	0	0	0		0	0	0	0	
242949	0	0	0	0	0	0	4	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	4				0	0	0	0	
242958	0	0	0	0	0	0	0	0				0	48	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				22	0	26	0	
242976	0	0	0	0	0	0	166	1		0		0	57	10		0		0	0	0	0	0	0	0	0	0			0	0	130	0	9	0			0	0	0	19	0	0	0	0	0	0		0	0	38	16	
243375	0	0	0	0	0	0	0	0				0	34699	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	34699	0	
243414	0	0	0	0	0	0	0	0				0	4	0		0				0		0	0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
243955	0	0	0	0	0	0	160	0				0	264	50		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	214	160	0	0				0	0	0	0	
244037	0	0	0	0	0	0	91	55				6	20	7		1				1		6	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	11	0	0				0	6	12	11	
244149	0	0	0	0	0	0	274	3		0		0	63	0		0		0	0	0	0	0	0	0	0	0			0	0	183	0	57	0			0	0	0	77	0	0	0	0	0	0		0	0	6	11	
244158	0	0	0	0	0	0	570	0				144	8	0		0				0		22	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	419				2	4	6	3	
244251	0	0	0	0	0	0	12	1				5	288	275		0				0		5	0	0	0	0			6	1	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	5	
245016	0	0	0	0			19		15	0	0	0	867		0	0	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	223	4	0	0	0	0	0	0	0	0	0	
245276	0	0	0	80	163	2970	36102	887		0		90	63773	9099		574		0	0	0	0	0	0	0	0	3			2850	937	4213	1955	1844	135			0	0	0	98	1071	654	3279	301	163	2970		32806	21593	11952	2321	
245351	0	0	0	0	0	0	148	146				0	297	290		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	7	0	
245557	0	0	0	0	0	0	125	33				1	676	436		0				0		0	0	0	0	0			0	1	9	0	45	0			0	0	0	45	15	4	0	0				18	19	162	13	
246022	0	0	0	0	0	0	32	1		0		1	43	41		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	2			0	0	0	0	0	18	0	0	0	0		0	0	0	12	
246134	0	15	0	0	0	0	289	49		0		15	604	27		3		0	0	0	0	0	0	0	0	5			0	0	0	2	7	0			0	0	288	35	0	3	0	0	0	0		48	29	231	136	
246451	0	0	0	0	0	0	5	0				0	28	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				28	5	0	0	
246657	0	0	0	0	0	0	62	1		0		8	123	64		44		0	0	0	0	0	0	0	0	2			13	0	0	0	0	0			0	0	0	0	0	0	0	51	0	0		0	0	2	0	
246947	0	0	0	0	0	0	36	8				0	83	10		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	73	28	
246956	51	95	0	0	0	0	749	50				456	922	50		564				107		428	0	0	0	0			0	0	16	0	0	0			0	0	0	0	0	0	56	92				201	40	0	0	
247140	0	0	0	0	0	0	207	4				6	251	22		19				0		0	0	0	209	67			1	0	1	109	0	0			0	0	0	15	0	5	0	0				0	0	0	0	
247355	0	0	0	0	0	0	269	193				0	676	555		21				0		0	0	0	0	0			0	0	18	0	0	0			0	11	0	0	0	25	0	0				17	11	83	11	
247476	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
247551	0	0	0	0	0	0	2	1				0	12	7		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	1	
247908	0	0	0	1	0	0	192	1				0	33	0		0				0		0	0	0	0	0			0	0	1	17	0	0			0	0	0	0	0	0	0	161				0	0	33	11	
248240	0	0	0	0	0	0	565	559		0		0	1709	1245		375		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	89	0	0	0	0	0		0	1	0	5	
248352	0	0	0	0	0	0	21	0				0	1811	1800		0				0		0	0	0	0	0			0	0	0	0	7	0			0	0	0	0	0	0	0	0				0	0	4	21	
248455	0	0	0	0	0	0	37	36				0	20	0		0				0		0	0	0	0	0			5	0	0	0	0	0			0	0	0	0	0	0	0	0				15	1	0	0	
248633	0	0	0	0	0	0	34	2				0	27	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	10	25	22	
248745	0	0	0	0	0	0	3	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	3	
249416	0	0	0	0	0	0	3	0				0	14	0		0				0		0	0	0	0	0			0	0	3	0	2	0			0	0	0	0	8	0	0	0				0	0	4	0	
249612	0	0	0	0	0	0	43	0		0		0	1879	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	1879	43	
249658	0	0	0	0	0	0	6	6				0	3	0		3							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
250430	0	0	0	0	0	0	5	0				0	30	18		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	12	5	
250476	0	0	0	0	0	0	69	0				0	241	20		0							0	0	0	0			0	0	5	0	26	0			0	0	0	0	0	0	0	0				0	0	195	64	
250850	0	0	0	0	0	0	35	1				34	7	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	5	0				2	0	0	0	
251352	22	610	0	0	0	0	724	58		0		34	3433	1711		1096		0	0	1096	0	34	0	0	0	0			7	1	1	0	59	0			0	0	0	14	0	0	196	6	0	0		0	0	342	0	
251558	0	0	0	0	0	0	31	14				3	162	84		7				0		0	0	0	0	0			6	0	0	0	7	0			0	0	0	0	14	0	0	0				0	1	44	13	
251745	0	0	0	0	0	0	14	1				0	114	61		0				0		0	0	0	0	0			6	3	7	0	3	0			0	0	0	0	0	0	0	0				0	1	44	2	
251978	0	0	0	0	0	0	620	235				0	1059	149		0				0		0	0	0	0	0			0	0	98	0	411	0			0	0	252	261	0	0	0	0				44	7	203	19	
252041	0	0	0	0	0	0	16	12				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	1	0	3	
252452	0	0	0	0	0	0	3	2				0	21	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	0	12	1	
252658	0	0	0	0	0	0	1	0				1	1	0		1							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
253356	0	0	0	0	0	0	834	685		0		0	687	571		0		0	0	0	0	0	0	0	0	0			0	0	113	1	113	0			0	0	0	0	0	0	0	0	0	0		0	35	3	0	
253468	0	0	0	0	0	0	616	0		0		0	3	0		0		0	0	0	0	0	0	0	0	69			0	0	0	546	0	0			0	0	0	0	0	0	0	0	0	0		0	0	3	1	
253646	0	0	0	0	0	0	26	2				18	5	0		0				0		18	0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0				4	6	0	0	
253730	66	3	0	0	0	0	102	20				43	643	467		81				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	10	27	26	
254317	0	0	0	0	0	0	20	14				0	300	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	300	2				0	0	0	4	
254504	0	0	0	0	0	0	13	7				0	260	0		0				0		0	0	0	0	0			0	0	2	0	8	0			0	0	0	0	227	0	0	0				25	4	0	0	
254849	0	0	0	0	0	0	21	0				0	0	0		0				0		0	0	0	0	0			0	0	21	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
255350	0	0	0	0	0	0	0	0				0	10	3		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	6	0	0	0				0	0	1	0	
255547	0	0	0	0	0	0	29	16				0	2	2		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	13				0	0	0	0	
255556	0	0	0	0	0	0	65	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	65	
255574	0	0	0	0	0	0	393	364				0	887	609		0				0		0	0	0	10	0			104	0	21	0	41	0			0	0	11	0	0	0	0	0				0	0	112	8	
255659	0	0	0	0	0	0	409	126		0		6	608	55		1		0	0	1	0	6	0	0	0	24			119	53	0	0	0	0			0	6	0	0	0	0	0	113	0	0		9	6	424	75	
256058	0	0	0	0	0	0	211	15				102	596	0		475				0		0	0	0	0	0			5	2	13	0	0	0			0	0	0	0	0	0	0	0				39	32	77	47	
256076	0	0	0	0	0	0	0	0				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	0	0	
256179	0	0	0	0	0	0	3	0				0	21	1		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	18	3	
256553	14	713	0	0	0	0	1102	72		0		212	395	158		40		0	0	40	0	212	0	0	0	0			60	4	16	0	11	0			0	0	0	0	0	33	1	0	0	0		9	12	102	40	
257233	0	0	0	0	0	0	226	5				0	1098	834		0				0		0	0	0	36	4			13	9	59	0	170	0			0	0	0	0	4	1	0	94				6	52	35	2	
257345	19	0	0	0	0	0	26	0				0	36	0		0				0		0	0	0	0	0			0	0	13	0	17	0			0	0	0	0	0	13	0	0				0	0	0	0	
257578	0	0	0	0	0	0	9	0				0	97	0		0				0		0	0	0	0	0			0	0	9	0	94	0			0	0	0	0	0	0	0	0				0	0	3	0	
257653	0	0	0	0	0	0	11	0				3	81	32		48				48		3	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	1	5	
257756	0	0	0	0	0	0	222	222				0	280	280		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
258146	0	0	0	0	0	0	8	0				0	22	0		0				0		0	0	0	0	0			0	0	7	0	11	0			0	0	0	0	0	0	0	0				0	1	11	0	
258306	0	0	0	0	0	0	13	4				0	22	7		14				0		0	0	0	0	1			0	0	0	5	0	1			0	0	0	0	0	0	0	0				0	3	0	0	
258379	0	0	0	0	0	0	7	4				0	13	0		0							0	0	0	0			0	0	0	0	9	0			0	0	0	0	0	0	0	0				0	0	4	3	
258445	0	0	0	0	0	0	14	0				0	25	0		0				0		0	0	0	0	0			0	0	8	5	8	0			0	0	0	0	0	0	5	0				0	0	12	1	
258539	0	0	0	0	0	0	5	0				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	5	0	0	
258771	0	0	0	0	0	0	638	163		0		0	1266	1097		0		0	0	0	0	0	0	0	0	49			0	0	144	203	0	0			0	0	0	0	0	0	0	0	0	0		0	0	169	79	
258874	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
259059	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
259330	0	0	0	0	0	0	807	0		0		0	3013	0		0		0	0	0	0	0	0	0	0	0			0	0	38	2	38	2			0	0	0	2	0	4	0	0	0	0		0	7	2973	754	
259442	0	0	0	0	0	0	11	0				9	26	0		21				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	4	2	
259956	0	0	0	0	0	0	7	5				0	95	74		0							0	0	0	0			0	0	0	0	5	0			0	0	0	0	0	0	0	0				14	0	2	2	
260055	0	0	0	0	0	0	2864	529		0		1922	4828	1428		2954		0	0	0	0	0	0	0	18	55			170	56	59	6	0	0			0	0	1	4	0	0	0	0	0	0		28	11	229	222	
260831	0	0	0	0	0	0	21	15				1	52	21		10							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	2	18	3	
261146	0	0	0	0	0	0	45	24		0		0	37	24		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	13	21	
261360	0	0	0	0	0	0	222	43				98	1718	1027		314				34		1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				92	14	285	67	
261940	56	6	0	0	0	0	222	133				15	230	0		77				0		0	0	0	0	0			15	6	16	0	3	0			0	0	0	0	0	0	0	0				45	22	34	24	
262059	0	0	0	0	0	0	266	212				0	0	0		0				0		0	0	0	0	10			0	0	0	36	0	0			0	0	0	8	0	0	0	0				0	0	0	0	
262237	0	0	0	0	0	0	6	0				1	11	0		5				5		0	0	0	0	0			0	0	1	0	0	0			0	0	0	4	0	0	0	0				0	0	6	0	
262358	0	1	0	0	0	0	105	73				0	488	436		0				0		0	0	0	0	0			3	0	1	0	1	0			0	0	0	0	0	0	0	0				46	29	2	1	
262741	0	0	0	0	0	0	62	0				8	221	0		0				0		8	0	0	9	0			0	0	14	0	94	0			0	0	0	0	38	0	0	0				20	18	60	22	
262844	0	0	0	0	0	0	78	7				13	4	0		3				0		0	0	0	0	0			0	0	54	0	0	0			0	0	0	0	0	1	0	0				0	0	1	3	
262956	0	0	0	0	0	0	38	0				0	36	0		0							0	0	0	0			0	0	12	0	16	0			0	0	0	0	0	0	0	0				7	8	13	18	
263243	0	0	0	0	0	0	31	4		0		0	72	36		0		0	0	0	0	0	0	0	25	0			0	0	12	0	6	0			0	0	0	0	0	0	0	0	0	0		0	1	5	14	
263627	0	0	0	0	0	0	6	4				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	1	1	1	
264455	0	0	0	0	0	0	76	0				0	491	275		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				48	28	168	48	
264772	0	0	0	0	0	0	4257	691		0		0	87473	2226		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		1077	180	84170	3386	
265340	0	0	0	0	0	0	85	0				30	29	0		5				0		28	0	0	18	0			0	0	34	0	2	0			0	0	0	0	0	0	0	0				0	5	4	16	
265407	0	0	0	0	0	0	316	6				256	367	0		364				0		0	0	0	0	1			0	0	32	1	0	0			0	0	0	0	0	19	0	0				0	0	3	1	
265452	0	0	0	0	0	0	4	2				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	0	
265676	0	0	0	0	0	0	40	4				0	49	0		0							0	0	0	0			0	0	1	31	32	0			0	0	11	3	0	0	0	0				2	1	4	0	
266066	0	0	0	0	0	0	6	6				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	2	0	
266244	0	0	0	0	0	0	1	0				0	138	0		0							0	0	0	0			0	0	0	0	0	0			0	0	133	0	0	0	0	0				0	0	5	1	
266253	2	0	0	0	0	0	11	10				0	373	104		195				195		0	0	0	0	0			0	0	0	0	13	0			0	0	0	0	0	0	53	0				0	0	6	1	
266655	0	0	0	0	0	0	1	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
266851	0	0	0	0	258	0	21	0				0	334	0		0							0	0	0	0			0	0	9	0	38	0			0	0	0	0	0	0	0	0				5	0	33	12	
266945	0	26	0	0	0	0	865	8				562	1205	70		713				255		96	0	0	0	7			23	8	193	1	15	0			0	1	0	0	321	9	0	2				40	29	23	19	
267652	0	0	0	0	0	0	54	54				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
268006	0	0	0	0	0	0	101	79		0		0	67	20		0		0	0	0	0	0	0	0	0	2			0	0	4	3	4	0			0	0	0	0	1	8	0	0	0	0		6	0	36	5	
268136	0	0	0	0	0	0	126	29				12	131	24		34							0	0	0	0			0	0	6	10	0	0			0	0	0	0	0	0	0	3				36	30	37	36	
268677	0	0	0	0	0	0	191	35		0		0	164	0		0		0	0	0	0	0	0	0	0	0			0	0	113	0	0	0			0	0	0	0	0	0	0	37	0	0		0	0	164	6	
268828	0	0	0	0	0	0	50	0		0		0	96	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		18	0	78	50	
268976	0	0	0	0	0	0	1	0				0	7	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	1	
269049	0	7	0	0	0	0	24	0				0	12	0		3				0		0	0	0	0	0			9	2	0	0	0	0			0	0	0	10	0	0	0	0				0	0	0	5	
269058	0	0	0	0	0	0	0	0				0	1	1		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
269571	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
269759	0	0	0	0	0	0	0	0				0	85	75		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	0	0	0	
270148	0	0	0	0	0	0	30	0				0	218	0		0							0	0	0	0			0	0	8	0	27	0			0	0	0	0	0	0	0	0				154	12	37	10	
270353	0	0	0	0	0	0	0	0				0	20	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	20	0	
270504	0	0	0	0	0	0	829	14				21	808	77		43				0		0	0	0	0	5			0	0	112	0	0	0			0	0	0	0	0	0	667	667				0	5	21	5	
270531	0	0	0	0	0	0	5	0				0	0	0		0							0	0	0	0			0	0	0	5	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
270652	0	0	0	0	0	0	4	0				0	12	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	4	3	0	
271136	0	0	0	0	0	0	42	0				0	55	0		0							0	0	0	0			55	42	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
271275	0	0	0	0	0	0	1	1		0		0	3	3		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
271341	0	0	0	0	0	0	222	222				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
271529	0	0	0	0	0	0	281	1				0	1	0		0				0		0	0	0	0	0			0	0	90	0	0	0			0	10	0	175	0	0	0	2				0	0	1	3	
272030	0	0	0	0	0	0	75	7				1	119	5		11							0	0	0	0			0	0	24	15	0	0			0	0	0	0	0	1	0	0				9	6	94	21	
272058	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
272151	0	0	0	0	0	0	3	0				3	77	29		19				19		3	0	0	0	0			0	0	0	0	0	0			0	0	0	0	25	0	0	0				4	0	0	0	
272272	0	0	0	0	0	0	32	7				0	427	25		0				0		0	0	0	21	0			0	0	3	0	42	0			0	0	0	0	245	0	0	0				43	9	51	13	
272302	0	0	0	0	0	0	47	9		0		0	1	0		0		0	0	0	0	0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	1	37	
273336	0	0	0	0	0	0	480	276		0		5	682	555		0		0	0	0	0	0	0	0	0	92			11	15	4	0	0	0			0	0	0	0	0	65	0	0	0	0		0	0	116	23	
273550	0	0	0	0	0	0	5	0				0	11	0		0				0		0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0				0	0	11	4	
273653	0	0	0	0	0	0	76	6				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	70	0	0				0	0	0	0	
273662	0	0	0	0	0	0	16	9				0	99	21		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				18	0	60	7	
273840	0	0	0	0	0	0	7	0				1	87	0		12							0	0	9	0			0	0	0	0	0	0			0	0	0	0	62	6	0	0				4	0	0	0	
273859	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
274025	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
274052	0	0	0	0	0	0	2	0				0	5	0		0				0		0	0	0	0	0			0	0	2	0	3	0			0	0	0	0	0	0	0	0				0	0	2	0	
274548	0	0	0	0	0	0	5	3				0	5	3		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	2	
274829	0	0	0	0	0	0	174	0		0		0	1115	1018		0		0	0	0	0	0	0	0	0	3			0	0	69	0	53	0			0	50	0	1	0	4	0	0	0	0		5	12	39	35	
274856	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
275255	0	0	0	0	0	0	11	0				2	66	0		0				0		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	55	5				0	0	11	4	
275358	0	0	0	0	0	0	52	1				28	74	0		0				0		28	0	0	0	0			0	1	0	0	0	0			0	0	0	0	0	0	0	0				8	0	66	22	
275479	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
275657	0	0	0	0	0	0	42	40				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	2	0	0	
276074	0	0	0	0	0	0	62	30				0	87	8		0							0	0	0	0			0	0	5	0	79	0			0	0	0	0	0	27	0	0				0	0	0	0	
276159	0	0	0	0	0	0	70	2				10	93	0		0				0		10	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				8	0	85	53	
276551	0	0	0	0	0	0	61	0				25	19	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	19	36	
276579	0	100	178	22	0	319	43483	26048		0		3128	83073	70605		1971		0	0	358	0	1266	0	1	582	1423			3282	1279	5434	538	2825	15			0	23	0	1069	1000	1967	0	270	0	0		199	221	2416	1642	
276645	0	0	0	0	0	0	12	0				6	162	0		0				0		5	0	0	0	0			0	0	0	0	150	0			0	0	0	0	0	0	0	0				12	6	0	0	
276654	0	0	0	0	0	0	2	0				1	5	0		0				0		1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	1	
276850	0	0	0	0	0	0	654	309				237	2962	2647		171				0		237	0	0	0	0			0	0	21	0	0	0			0	0	0	0	0	29	0	0				6	7	138	51	
276953	0	0	0	0	0	0	26	10				1	20	0		0				0		1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	9	19	6	
277240	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				0	0	0	0	
277277	0	0	0	0	0	0	0	0				0	136	0		0							0	0	0	0			0	0	0	0	136	0			0	0	0	0	0	0	0	0				0	0	0	0	
277679	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
277736	0	0	0	0	0	0	8	0				0	20	0		0							0	0	0	0			0	0	0	8	0	0			0	0	0	0	0	0	0	0				15	0	5	0	
277820	10	47	0	0	0	0	1097	48				0	326	53		0				0		0	0	0	0	0			0	0	366	5	28	0			0	0	1	75	4	438	0	58				0	0	230	60	
278256	0	0	0	0	0	0	1	1				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
278555	27	0	0	0	0	0	267	96				68	1293	137		927				741		5	0	0	0	0			0	0	11	0	0	0	0		0	0	0	0	0	0	45	0				0	0	157	92	
278733	0	0	0	0	0	0	24	1				1	37	0		4							0	0	0	0			0	0	9	0	15	0			0	0	0	0	0	0	0	0				8	7	10	6	
278751	0	0	0	0	0	0	39	37				0	2	0		0							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
278818	0	0	0	0	0	0	325	130		0		0	787	230		0		0	0	0	0	0	0	0	31	0			0	0	18	1	15	64			0	0	0	0	89	0	47	5	0	0		293	153	18	18	
278872	0	0	0	0	0	0	1	0				0	92	0		0							0	0	0	1			0	0	0	0	0	0			0	0	0	0	92	0	0	0				0	0	0	0	
