"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
367543																																							2608	5679	134299	0	0	6512	1222	16953	340251	288707	3729	305383	0	1619	10000	0	34868	900	340251	0	0	38606	0	0	4100	0	101608	187099			0	174500	172881	-8738	0	0	2947	0	34868	97	0	
368054																																							20	2407	69660	0	0	496	0	8698	143946	120207	99	129056	0	1004	0	0	14890	288	143946	0	0	23304	0	0	1000	0	45326	74881			0	63669	62665	-9702	0	0	8750	0	14890	0	0	
368344																																							6	3510	111259	0	0	1572	0	8428	221591	199553	1153	214533	0	362	0	0	7058	1000	221591	0	0	14478	0	0	4700	0	56934	142619			0	97178	96816	-13120	0	0	6362	7465	7058	0	0	
368522																																							3928	1635	16100	215	0	1665	0	6097	183498	160669	2910	165079	0	1190	1500	0	18419	300	183498	0	0	16424	0	0	3400	0	73899	86770			0	155048	153858	-1705	0	0	0	0	18419	0	0	
368933																																							28683	2933	34818	0	0	2246	0	1711	167353	151185	651	151836	0	896	0	0	15517	400	167353	0	0	16579	0	0	1342	0	37408	113777			0	93935	93039	-2804	3923	0	0	0	15517	0	0	
368951																																							10141	1805	105084	0	0	1324	287	2427	230242	209902	122	211178	0	2239	1154	0	19064	121	230242	0	0	30298	0	0	1280	0	70518	139384			-3898	111137	108898	-8737	0	0	0	0	19064	276	0	
369453																																							6193	5280	43784	0	0	1589	0	6202	163079	146570	175	155245	0	1088	8500	0	7834	2400	163079	0	0	10448	0	0	2400	0	33387	113183			0	87301	86213	-7414	12454	0	0	0	7834	0	1364	
369659																																							36165	16181	135611	0	1043	12898	0	31654	1333228	1203990	7787	1221164	0	13350	0	0	112064	250	1333228	0	0	97478	0	0	27528	0	458497	745493			0	1113026	1099676	-13192	0	0	0	9387	112064	0	0	
370020																																							2664	9990	101977	0	6283	10745	0	22051	658250	581224	8427	610698	0	3645	19370	0	47552	900	658250	0	0	46742	0	0	9900	0	171172	410052			0	508185	504540	-9990	0	0	0	1677	47552	0	0	
370347																																							7335	420	29241	1	0	1493	0	1911	141958	127291	73	129614	0	1350	2250	0	12344	200	141958	0	0	14662	0	0	200	0	26762	100529			0	99279	97929	-2718	3628	0	0	0	12344	0	0	
370721																																							3672	1868	50044	0	704	2654	0	12036	222733	195969	1002	200971	0	2356	4000	0	21762	110	222733	0	0	26661	0	0	1890	0	40004	155965			0	153847	151491	-6899	264	0	0	0	21762	0	0	
370833																																							10881	821	27139	0	0	2509	192	8159	84015	70278	1159	73437	0	745	2000	0	10578	428	84015	0	0	1185	0	0	9432	0	35592	34686			0	35059	34314	-467	0	0	0	0	10578	0	0	
370954																																							40556	1469	7878	0	0	600	0	1928	119592	102589	186	105775	0	516	3000	0	13817	100	119592	0	0	12581	0	0	1700	532	39249	63340			0	67145	66629	-564	0	0	0	0	13817	0	0	
371223																																							2991	1293	113024	0	1460	3525	0	11711	324718	249591	2727	301933	0	2804	49615	0	22785	91	324718	0	0	23558	0	0	2359	1413	74041	175550			0	192105	189301	-3223	0	0	0	0	22785	0	0	
371232																																							33523	3013	76707	0	0	1875	231	9589	204023	179135	3097	185487	0	1089	0	0	18536	400	204023	0	0	14926	0	0	7135	0	70310	108825			0	80128	79039	-3925	0	0	0	3255	18536	46	0	
371362																																							2305	17285	177605	0	2522	16541	0	17474	556347	501379	6820	518699	0	4127	10500	0	37648	200	556347	0	0	26604	0	0	32317	0	177203	324176			0	326742	322615	-21473	0	0	0	0	37648	0	0	
371559																																							4921	2180	81015	0	0	366	0	1519	136081	112768	93	121661	0	854	8400	0	14420	1002	136081	0	0	17664	0	0	1002	0	24916	87852			0	46688	45834	-5248	246	0	400	0	14420	0	0	
371755																																							1850	1236	35194	0	40	1384	0	1341	89675	80687	16	83353	0	540	2650	0	6322	1000	89675	0	0	4567	0	0	2385	0	22096	58591			0	49170	48630	-1630	0	0	0	0	6322	0	0	
371849																																							0	831	17360	0	0	1071	0	1986	80982	74330	592	75159	0	745	0	0	5823	250	80982	0	0	6223	0	0	750	0	12673	61657			0	58809	58064	-1400	0	0	237	0	5823	32	1638	
371924																																							71878	31719	187360	0	13878	19770	0	44500	1407091	1282916	8388	1299364	0	12819	0	0	107727	980	1407091	0	0	55131	57	0	77857	0	404818	878098			0	1049873	1037054	-26241	0	0	0	8060	107727	875	0	
371942																																							7506	2883	25915	0	0	1464	0	4722	127457	112366	1294	113660	0	559	0	0	13797	112	127457	0	0	14883	0	0	388	0	26103	86263			0	85526	84967	-1586	0	0	0	0	13797	0	0	
372444																																							9278	1061	34112	35	50	2499	0	2933	131457	118467	644	125111	0	778	6000	0	6346	100	131457	0	0	9873	0	0	300	0	39188	79279			0	82267	81489	-3927	0	0	0	0	6346	0	0	
372538																																							6834	13768	68835	0	0	10614	145	22263	894031	709008	1352	770360	0	7775	60000	0	123671	300	894031	0	0	84868	0	0	39700	210	224406	484602			0	774137	766362	-1197	5000	0	0	0	123671	0	0	
372640																																							14114	3212	73622	0	0	2430	0	6460	236936	222829	1291	224120	0	914	0	0	12816	450	236936	0	0	17263	0	0	4150	0	42785	180044			0	127963	127049	-9047	10049	0	0	0	12816	0	0	
372855																																							9805	3888	24073	0	0	1519	0	4302	183771	159810	302	163612	0	1588	3500	0	20159	600	183771	0	0	7827	0	0	12949	0	37610	122200			0	141772	140184	-1217	0	0	0	0	20159	0	0	
373272																																							339	451	2766	0	158	1230	0	1294	58319	46443	439	53982	0	300	7100	0	4337	0	58319	0	0	4395	0	0	0	0	5116	41327			0	52381	52081	-58	0	0	0	0	4337	0	0	
373553																																							2564	2078	0	0	0	205	0	1613	66602	57388	734	58622	0	619	0	0	7980	215	66602	0	0	2630	0	0	5135	0	23182	34206			0	35834	35215	0	0	0	500	0	7980	1769	23158	
373601																																							236323	1495	1134044	0	0	6345	0	13597	1548301	1572475	4419	1576894	0	718	0	0	-28593	0	1548301	0	0	-58006	0	0	262387	0	100015	1472460			0	151085	150367	-232974	0	0	0	0	-28593	6130	0	
374130																																							820	1227	61507	0	0	2470	442	6889	215887	196723	604	202327	0	1406	5000	0	13560	100	215887	0	0	18312	0	0	1600	453	61998	134725			0	143485	142079	-6452	0	0	0	0	13560	0	0	
374653																																							18527	206069	593967	0	0	36501	971	93132	2748882	2364222	46475	2410697	0	27410	0	0	338185	4160	2748882	0	0	322492	0	0	63552	4389	755970	1608252			0	1822362	1794952	-52019	0	0	0	0	338185	374	0	
374774																																							40853	60287	31044	0	0	2011	0	6538	216989	189298	244	201542	0	977	12000	0	15447	1610	216989	0	0	14689	0	0	5382	0	75927	113371			0	77233	76256	-6234	0	0	0	0	15447	0	0	
375043																																							5352	27908	187618	0	0	27001	2338	58195	1697634	1504574	9264	1565838	0	14628	52000	0	131796	2414	1697634	0	0	100019	0	0	43564	1806	373908	1130666			0	1400850	1386222	-14201	1194	0	0	0	131796	0	0	
375379																																							8033	466	8363	0	0	779	0	1206	44750	41469	156	41625	0	287	0	0	3125	0	44750	0	0	4255	0	0	0	0	7992	33477			0	26090	25803	-1130	0	0	0	0	3125	0	100	
375502																																							37536	42923	28599	0	0	17522	0	93622	1636249	1296827	30768	1454424	0	28069	126829	0	181825	500	1636249	0	0	0	0	0	191437	0	548756	748071			-7912	1444116	1416047	-2200	0	0	0	0	181825	0	0	
375566																																							93603	8690	62813	0	5686	17683	0	24923	1154848	912045	15270	1052180	0	11589	99926	0	102668	890	1154848	3	2	55653	0	0	50796	586	273075	638970			0	951608	940019	-4671	0	0	21000	3937	102668	0	842	
375650																																							9810	871	48244	0	0	149	0	1984	72808	72628	36	72664	0	210	0	0	144	100	72808	0	0	6151	0	0	150	0	26541	46087			0	9592	9382	-6257	0	0	0	0	144	0	2368	
376237																																							1678	3147	31546	425	0	257	160	2617	98498	91369	392	91761	0	560	0	0	6737	1	98498	0	0	8553	0	0	1455	0	37421	53948			0	56726	56166	-3272	2502	0	0	0	6737	0	0	
376273																																							352322	31685	3	0	29708	54181	120	30849	2582111	2076589	44366	2270955	0	13738	150000	0	311156	0	2582111	0	0	315925	0	0	0	303	313989	1762600			0	1726129	1712391	-4769	0	0	0	0	311156	4003	366546	
376442																																							10289	6881	206418	15	5816	6704	1280	19945	689237	570925	2861	623156	0	5120	49370	0	66081	750	689237	0	0	67271	0	0	10800	0	128689	442236			0	435881	430761	-12740	403	0	0	0	66081	130	595	
376947																																							36931	5369	22367	0	0	1480	0	2860	178735	150509	307	150816	0	1682	0	0	27919	100	178735	0	0	27903	0	0	800	0	31409	119100			0	105720	104038	-884	5690	0	0	0	27919	0	0	
377663																																							440	2837	53900	0	0	1982	0	4522	137508	129032	1162	133194	0	1159	3000	0	4314	200	137508	0	0	7246	0	0	4100	0	46068	82965			0	73401	72242	-7232	1585	0	0	0	4314	0	0	
377850																																							21	1051	654	0	0	455	0	1991	79084	56863	33	56896	0	669	0	0	22188	1142	79084	0	0	4506	0	0	16580	0	25713	31150			0	59733	59064	-40	15845	0	0	0	22188	0	3	
378044																																							3933	767	238	0	378	491	0	152	29551	25802	47	25849	0	275	0	0	3702	100	29551	0	0	2050	0	0	1573	0	8953	16849			0	23796	23521	-21	0	0	0	0	3702	0	71	
378110																																							494	1752	24495	0	0	831	0	1180	60928	54772	204	56761	0	264	0	0	4167	194	60928	0	0	5784	0	0	194	0	20646	34126			0	32440	32176	-2005	0	0	1785	0	4167	0	0	
379050																																							4193	410	5936	0	0	29	0	918	26693	21322	53	23978	0	315	2603	0	2715	25	26693	0	0	602	0	0	2475	0	5285	16037			0	14167	13852	-387	1355	0	0	0	2715	0	0	
379153																																							5949	3776	46624	0	133	1549	0	2104	157749	147931	181	148112	0	786	0	0	9637	323	157749	0	0	10086	0	0	3009	0	49261	98670			0	89223	88437	-3781	0	0	0	0	9637	0	9177	
379470																																							15660	2608	42785	0	39	817	0	6253	153836	135422	414	135836	0	579	0	0	18000	0	153836	0	0	21755	0	0	0	0	14565	120857			0	86253	85674	-3755	0	0	0	0	18000	0	0	
379649																																							15665	4519	62940	0	0	1938	171	17891	201356	142797	2053	144850	0	1166	0	0	56506	250	201356	0	0	61648	0	0	750	0	46076	96721			0	85952	84786	-6142	9200	0	0	0	56506	0	4246	
379920																																							1225954	457888	3275218	0	2594363	531229	4274	1514118	43726588	35472158	498465	37964993	80000	398926	930000	351000	5681595	4255	43726588	95439	396836	1323219	0	0	4706779	124100	12618627	22853531			0	30216171	29817245	-352658	0	0	0	316534	5761595	0	4086760	
380346																																							7226	3550	42930	0	0	4303	0	3668	129662	114500	634	117134	0	1577	2000	0	12528	68	129662	0	0	17610	0	0	1627	0	23052	91448			0	69562	67985	-6777	0	0	0	0	12528	0	0	
380458																																							4200	69430	922250	0	42961	104014	0	74690	2627954	2252440	19223	2456301	0	12847	184638	0	171653	600	2627954	0	0	78699	0	0	192387	998	843916	1408524			0	1413573	1400726	-100033	1685	0	0	0	171653	0	7000	
380533																																							22285	2821	20036	3836	0	3420	161	2957	283286	259573	454	260698	0	1749	170	0	22588	60	283286	0	0	18714	0	0	4621	0	48258	211315			0	222229	220480	-807	1000	0	0	501	22588	0	6290	
380878																																							18787	662	39418	0	0	1369	0	7013	147130	114453	1242	115695	0	223	0	0	31435	0	147130	0	0	25177	0	0	8932	0	10746	103707			0	80104	79881	-2674	0	0	0	0	31435	0	0	
380944																																							215	6632	42087	421	771	1496	0	4269	144800	132772	744	133516	660	1241	0	0	10624	401	144800	0	0	3420	0	0	8198	0	32838	99934			0	90120	88879	-1395	30	0	0	0	11284	0	0	
381026																																							1158	2505	39785	0	0	2894	0	3873	117909	111916	255	112171	0	449	0	0	5738	400	117909	0	0	8524	0	0	1000	0	18489	93427			0	67084	66635	-4186	1059	0	0	0	5738	0	0	
381343																																							187654	36591	227405	0	2515	13879	5948	32235	968802	838674	9394	877357	0	6050	0	0	91445	900	968802	0	0	11540	0	0	88501	0	232652	606022			0	468625	462575	-9496	0	0	0	29289	91445	0	0	
381932																																							62807	5093	47419	0	0	6769	0	12250	321414	288132	1007	289139	0	3442	0	0	32275	123	321414	0	0	18910	0	0	17733	0	123287	164845			0	190518	187076	-4491	0	0	0	0	32275	0	0	
381950																																							5833	6993	226810	287	504	1106	57	18739	341019	332104	5245	337349	0	937	0	0	3670	1000	341019	0	0	18839	0	0	1000	0	90750	241354			0	81627	80690	-17169	0	0	0	0	3670	0	0	
382050																																							8369	10203	151370	5	658	3902	2185	18698	410474	389124	2423	391547	0	4312	0	0	18927	1125	410474	0	0	22187	0	0	10975	491	141711	247413			0	218002	213690	-15360	0	0	0	0	18927	903	0	
382069																																							5	13546	266388	0	4771	14916	784	15468	449571	389680	1063	401161	0	1994	0	0	48410	1000	449571	0	0	45740	0	0	29449	0	153057	236623			0	120470	118476	-27779	12600	0	0	10418	48410	2617	0	
382256																																							3538	2739	21581	0	81	402	0	1076	58357	54243	15	54258	0	407	0	0	4099	200	58357	0	0	4758	0	0	200	0	10463	43780			0	26142	25735	-1059	750	0	0	0	4099	0	2455	
382274																																							176	23	0	0	0	19	0	72	3081	2272	5	2677	0	30	400	0	404	0	3081	0	0	404	0	0	0	0	0	2272			0	2792	2762	0	0	0	0	0	404	0	29	
382443																																							16616	3036	39778	0	0	1027	0	5550	177871	141006	2227	145133	0	1028	1900	0	32738	425	177871	0	0	31869	0	0	2075	0	37939	103067			0	112892	111864	-1631	0	0	0	0	32738	0	0	
382537																																							23564	7619	62927	0	0	5263	100	3345	279271	232190	430	232620	0	1685	0	0	46651	1426	279271	0	0	19692	0	0	30662	0	72230	159960			0	177629	175944	-5129	509	0	0	0	46651	0	0	
382649																																							14969	13220	278407	0	20616	10307	424	27230	1034888	890674	3990	942600	0	4793	23000	0	92288	2000	1034888	0	0	29943	0	0	81788	0	439216	451458			0	653003	648210	-21443	0	0	0	24936	92288	0	21505	
382658																																							26384	5164	0	0	0	514	0	4308	246627	207434	3345	210779	0	2986	0	0	35848	370	246627	0	0	34978	0	0	500	0	43716	163717			0	207508	204522	0	0	0	0	0	35848	0	5735	
382742																																							9509	2053	5008	62	0	2725	0	2143	113473	101624	1306	102930	0	952	0	0	10543	10714	113473	0	0	-3868	0	0	4031	3215	31617	70007			-18	89710	88758	-316	0	0	0	0	10543	0	0	
382854																																							6718	1519	28290	0	269	2438	2272	4036	134388	125413	375	125788	0	949	0	0	8600	300	134388	0	0	5129	0	0	6203	0	30904	94509			0	78062	77113	-3032	1845	0	0	0	8600	0	9888	
384018																																							368578	20761	175070	0	2582	38256	0	60565	3104798	2612800	50865	2676477	0	30793	12812	0	428321	292500	3104798	0	0	138224	11302	0	7500	0	934274	1678526			0	2421210	2390417	-9903	0	0	0	0	428321	1749	35518	
384278																																							86426	26957	2176094	15	208245	40818	0	180310	3765448	3388881	65154	3517889	0	10146	63854	0	247559	1	3765448	0	0	282756	0	0	126505	32020	369743	3019138			0	1024501	1014355	-161703	0	0	0	0	247559	208	0	
384353																																							2595	487	0	0	0	40	0	535	16543	13979	28	15207	0	76	800	0	1336	40	16543	0	0	136	0	0	1160	0	4255	9724			0	10203	10127	0	0	0	400	0	1336	0	2759	
384652																																							113094	4532	55407	350	9508	4978	0	44642	1094760	824733	7919	975386	0	6488	105000	0	119374	407	1094760	0	0	43695	0	0	79839	0	275681	549052			0	784925	778437	-4567	0	0	0	37734	119374	0	83812	
384830																																							3743	1920	22806	0	0	2569	0	2841	169833	154905	1243	156148	0	1452	0	0	13685	1200	169833	0	0	9607	0	0	6056	0	57182	97723			0	136749	135297	-3178	0	0	0	0	13685	657	0	
385350																																							9075	5166	0	0	0	3161	0	4256	173695	156788	1000	159188	0	1204	1400	0	14507	300	173695	0	0	10727	0	0	3480	0	32327	124461			0	114986	113782	0	852	0	0	0	14507	0	37403	
385471																																							18329	6298	14990	103	2514	9488	0	23756	596220	493772	5793	512765	0	6405	13200	0	83455	1	596220	0	0	55188	0	0	29946	0	58556	435216			0	430734	424329	-1680	0	0	0	0	83455	0	96413	
385547																																							1653	2562	35959	0	0	2739	0	8646	175052	140285	794	152079	0	1753	11000	0	22973	50	175052	0	0	19312	0	0	5200	0	33379	106906			0	118162	116409	-1589	0	0	0	0	22973	0	7084	
385686																																							54121	4300	29825	0	0	3904	0	16486	383686	325823	4143	329966	0	2416	0	0	53720	500	383686	0	0	56844	0	0	100	0	57564	268259			0	177765	175349	-3724	0	0	0	0	53720	0	99701	
386432																																							4390	3100	45460	0	0	6296	0	3680	183521	164447	467	164914	0	1146	0	0	18607	100	183521	0	0	20399	0	0	300	0	52635	111813			0	112707	111561	-2192	40	8000	0	0	18607	0	994	
386450																																							18727	1770	3810	0	1033	2111	0	23401	541855	444090	1976	488689	0	2738	40000	0	53166	153	541855	0	0	6747	0	0	46266	0	74341	369749			0	230375	227637	0	0	0	0	2623	53166	0	263366	
386731																																							753	3988	181395	225	32	1042	0	12159	347284	301676	1388	338956	0	1478	35892	0	8328	175	347284	0	0	31796	0	0	175	0	45991	255685			0	147540	146062	-23818	1549	0	0	0	8328	65	14	
386825																																							20196	3603	77047	0	0	1408	0	3982	164739	159738	394	160132	0	481	0	0	4607	2400	164739	0	0	6540	0	0	2400	0	69913	89825			0	58984	58503	-6733	0	0	0	0	4607	0	0	
387055																																							32583	2513	34288	0	0	3779	0	5193	132641	114786	214	115054	0	839	54	0	17587	183	132641	0	0	14662	0	0	5209	0	38250	76536			0	55124	54285	-2467	0	0	0	0	17587	0	0	
387671																																							9130	2415	72995	0	4329	10213	186	21930	543770	484640	3692	488332	0	6118	0	0	55438	0	543770	0	0	62013	0	0	0	355	57739	426901			0	428284	422166	-6575	0	0	0	0	55438	51	0	
388155																																							550	4007	62149	0	460	3682	0	4212	227034	207446	285	208757	0	2159	0	0	18277	1000	227034	0	0	15766	0	0	7375	0	79295	128151			0	154133	151974	-5864	0	0	1026	0	18277	0	0	
388258																																							4719	1833	12397	0	0	7	42	1409	31105	26868	35	26903	0	490	0	0	4202	100	31105	0	0	5044	0	0	225	0	5493	21375			0	11145	10655	-1167	0	0	0	0	4202	43	0	
388557																																							3982	2596	83853	0	805	17626	0	6614	502721	416576	936	456288	0	1939	38765	0	46433	25	502721	0	0	3543	0	0	45666	0	114920	301656			0	389184	387245	-2801	0	0	11	0	46433	0	0	
388744																																							102474	5601	20316	0	0	3472	0	9746	282088	252646	1732	254378	0	4997	0	0	27710	1560	282088	0	0	14339	0	0	14538	0	79904	172742			0	145476	140479	-2727	0	0	0	0	27710	0	0	
388753																																							5944	913	3041	0	0	162	0	406	48690	43813	59	43872	0	274	0	0	4818	75	48690	0	0	1165	0	0	3725	0	17273	26540			0	25938	25664	-147	12560	0	0	0	4818	0	0	
388874																																							9372	766	0	0	0	683	0	1255	108280	93567	133	94950	0	510	1250	0	13330	0	108280	0	0	13330	0	0	0	0	7890	85677			0	51133	50623	0	2400	0	0	0	13330	0	43181	
389358																																							0	4451	0	0	0	788	0	3617	290856	263386	232	263618	0	1322	0	0	27238	500	290856	0	0	23238	0	0	3500	0	55961	207425			0	175986	174664	0	73500	0	0	0	27238	0	33836	
389376																																							5569	260	14682	0	1	195	0	3910	49795	35330	486	39541	0	351	3725	0	10254	0	49795	0	0	11327	0	0	0	0	2024	33306			0	25375	25024	-1073	0	0	0	0	10254	154	0	
389826																																							1891	467	11413	0	0	919	0	1429	39589	37861	1	37862	0	154	0	0	1727	190	39589	0	0	1355	0	0	1675	0	12719	25142			0	23624	23470	-1493	0	0	0	0	1727	0	0	
390372																																							8383	2021	64990	0	0	5671	0	5676	429911	358328	5106	368434	0	1636	5000	0	61477	0	429911	0	0	68063	0	0	0	0	5898	352430			0	344806	343170	-6586	0	0	0	0	61477	0	0	
390840																																							29806	11972	71000	2286	1210	7843	0	9109	340547	307984	6156	316640	0	2560	2500	0	23907	697	340547	0	0	8758	0	0	19303	0	91183	216801			0	209881	207321	-4851	0	0	0	0	23907	0	0	
391418																																							332	6083	100943	0	0	1909	0	15447	242712	201721	492	220313	0	4711	13200	0	22399	400	242712	0	0	30205	0	0	6000	0	44164	157557			0	122709	117998	-14206	0	0	4900	0	22399	0	0	
391557																																							1572	1229	0	0	0	664	64	1582	58584	52208	416	52624	0	1057	0	0	5960	150	58584	0	0	4837	0	0	973	0	20438	31770			0	39576	38519	0	9082	0	0	0	5960	0	5872	
391575	98799	18238	667067	2175	4640	34243	1664	176698	5651849	110887	5207940	0	15336	325924	46427	443909	843	5651849	0	0	264511	614782	92429	139659	0		0	3517312	3501976	-53533	0	0	443909	0	531567	376589	222278	154311			667067							4348113					325924												292392	4055721							0	0	0	0		0		
391959																																							10737	2941	2091	0	0	767	0	2230	78266	64110	323	69188	0	1089	4755	0	9078	30	78266	0	0	697	0	0	8369	0	16618	47492			0	53599	52510	-18	6990	0	0	0	9078	0	0	
391977																																							6510	8033	239296	0	6276	24006	0	62373	1210083	1074944	19055	1150284	0	3320	56285	0	59799	0	1210083	0	0	101445	0	0	0	0	257813	817131			0	549534	546214	-41646	0	0	0	0	59799	3783	313592	
392152																																							43	2015	0	0	0	1094	0	767	54829	44831	80	46642	0	869	1731	0	8187	50	54829	0	0	6993	0	0	1144	0	8833	35998			0	45200	44331	0	6579	0	0	0	8187	0	0	
392255																																							4755	6881	31171	0	164	1854	53	1607	113707	107021	878	107899	0	772	0	0	5808	125	113707	0	0	8640	0	0	125	0	32400	74621			0	64136	63364	-3082	3000	0	0	0	5808	0	858	
392778																																							25305	2224	248411	0	0	14604	0	39399	627019	586817	4344	594080	0	4386	2919	0	32939	150	627019	0	0	74114	0	0	0	0	109815	477002			0	272998	268612	-41325	0	0	0	0	32939	0	28464	
393252																																							13849	8002	32715	0	0	1691	0	1520	154387	139740	180	139920	0	984	0	0	14467	2700	154387	0	0	12474	0	0	500	0	54493	85247			0	97594	96610	-1207	0	0	0	0	14467	0	0	
393355																																							5239	2033	44510	0	0	3486	1053	1120	197382	185137	281	185418	0	1620	0	0	11964	663	197382	0	0	12488	0	0	3142	0	58775	126362			0	137254	135634	-4329	3407	0	0	0	11964	0	900	
393953																																							34119	7185	376459	0	0	11423	0	17636	927490	858487	1726	860213	0	6251	0	0	67277	383	927490	0	0	99786	0	0	415	0	276442	582046			0	486919	480668	-33307	0	0	0	0	67277	0	0	
394156																																							3522	2003	23474	0	0	2062	0	6619	153493	139115	701	140645	0	868	829	0	12848	250	153493	0	0	9742	0	0	3900	0	33902	105213			0	116300	115432	-1044	381	0	0	0	12848	0	0	
394259																																							72	10050	137940	0	3867	2590	15	11665	463902	421730	1574	432697	0	4946	9393	0	31205	500	463902	0	0	37071	0	0	16144	0	129759	291971			0	215730	210784	-22510	0	0	0	0	31205	0	86919	
395238																																							1301735	600976	9678103	0	481828	791961	0	2974191	59629623	49414623	1108731	55158416	0	443424	3975522	190107	4471207	68912	59629623	89310	322845	1124037	5191	0	4707890	391502	15710623	33704000			0	43716353	43272929	-1429632	20981	6201	7697	138891	4471207	14715	0	
396057																																							11009	899	15093	0	94	1548	0	1567	81378	72004	84	74853	0	719	0	0	6525	98	81378	0	0	2072	0	0	5379	0	19123	52881			0	51409	50690	-1024	0	0	0	2765	6525	19	459	
396244																																							5543	6323	85952	0	0	13754	0	20128	411957	346888	1058	372660	0	2133	24714	0	39297	1000	411957	0	0	49734	0	0	1500	752	68986	277902			0	281638	279505	-12937	0	0	0	0	39297	0	0	
396253																																							10577	12394	161131	0	19289	3250	226	26974	814463	679739	10060	712822	0	6007	23023	0	101641	15409	814463	0	0	14563	0	25000	51396	3742	153453	526286			0	582031	576024	-4727	809	0	0	0	101641	47	0	
396954																																							240	6547	190610	0	242	3307	50	9507	328592	311828	877	312705	0	1897	0	0	15887	900	328592	0	0	28431	0	0	2100	0	96243	215585			0	113563	111666	-15544	6423	0	0	0	15887	0	0	
397456																																							957	2350	50725	0	486	2029	0	1530	143610	131348	276	132405	0	2013	781	0	11205	720	143610	0	0	11145	0	0	6020	0	64362	66986			0	87546	85533	-6680	0	0	0	0	11205	0	0	
397531																																							282981	5273	160069	0	16	21978	225	35656	1103928	971632	35493	1008416	0	7238	1291	0	95512	2200	1103928	0	0	84257	2780	0	17800	0	661152	310480			0	592563	585325	-8745	0	0	0	0	95512	0	9625	
397540																																							40434	49643	412995	0	34273	33019	65	89089	2203969	1938209	25725	1966771	0	16729	2837	0	237198	20	2203969	0	0	154695	16746	0	99913	732	786346	1151863			0	1342656	1325927	-17430	0	0	0	0	237198	241	200805	
397559																																							6911	950	66544	0	4099	10558	0	6166	599933	497107	887	550010	0	6766	52016	0	49923	50	599933	0	0	6978	846	0	47958	2481	93764	403343			0	506387	499621	-5063	608	0	0	0	49923	0	1149	
397755																																							275177	11731	9343	0	3293	18745	0	31752	1370768	1180638	10497	1208785	0	11076	17650	0	161983	250	1370768	0	0	43053	0	0	118995	0	150955	1029683			0	1031803	1020727	-315	0	0	0	0	161983	0	0	
397858																																							11358	4420	26921	0	0	236	0	1525	63197	58785	16	58801	0	400	0	0	4396	800	63197	0	0	5149	0	0	800	0	23290	35495			0	10710	10310	-2353	775	0	0	0	4396	0	7652	
398051																																							1248	2676	9542	0	26	4584	0	4885	114696	96152	2235	105077	0	939	1326	0	9619	100	114696	0	0	1327	0	0	8800	0	26512	69641			0	92651	91712	-608	0	0	5364	0	9619	23	0	
398248																																							17407	3278	147118	0	26	1230	0	12159	359029	284841	817	332952	0	1639	0	0	26077	651	359029	0	0	28332	0	0	5850	0	91125	193716			0	179450	177811	-8756	0	0	0	47294	26077	0	0	
398668	513645	2702	515	0	856313	15427	0	114156	1502758	268858	270951	0	0	0	0	1231807	1000	1502758	0	0	905147	0	0	325668	0		0	0	0	-8	0	0	1231807	0	0													2093																	2093	0							0		0					
398837																																							4508	5865	25895	0	0	7748	0	10882	309602	268130	1015	282145	0	2522	13000	0	27457	760	309602	0	0	17421	0	0	11281	0	87712	180418			0	206717	204195	-2005	0	0	0	0	27457	0	50509	
399357																																							2477	624	3676	0	0	404	0	1251	49087	40520	160	41680	0	455	1000	0	7407	203	49087	0	0	6005	0	0	1408	0	6098	34422			0	40855	40400	-209	0	0	0	0	7407	0	255	
399517																																							44800	58837	368280	0	45792	99643	1439	200398	5453779	4766209	81527	4980132	7379	41174	132396	0	466268	2300	5453779	0	0	291790	0	0	224751	231	1042209	3724000			0	4265191	4224017	-52573	0	0	0	0	473647	5577	404765	
399731																																							8772	6296	35342	0	0	1267	45	2871	117936	105933	856	106789	0	804	0	0	11147	355	117936	0	0	9939	0	0	3752	0	43364	62569			0	64147	63343	-2899	0	0	0	0	11147	0	0	
399973																																							4954	3491	43401	0	1253	3100	330	3444	194112	161120	289	177447	0	1398	16038	0	16665	0	194112	0	0	19850	0	0	0	0	33422	127698			0	134134	132736	-3185	1403	0	0	0	16665	0	0	
