"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
792659																																																																7152	400		109			2705	0		1692	109494	0	0	314	42875	802		5741	0	2280	4742	10327	6868	18658	7156	6245	25973	9621	5995	11579				0	121					1991	16090	25590	5362							0													0	56485				0		0	100								1237													3268			CONF	CONF	0	
794149																																																																2852	4850		50			45117	577		974	214214	0	0	0	78197	783	19255	33998	20279	5012	17858	16957	4728	13363	45808	14616	26909	34779	12947	935				0	214					5944	7723	35948	26082						0	0													0	207228				0		0	51							0	2117	0	0	0	0	0			0	0		0	0	2735	0	0	CONF	CONF	0	
794336																																																																0	23515		0			15296	8763		0	605976	0	0	0	102215	103		43552	13218	4366	18097	15917	33626	16991	68104	22167	94878	125404	191178	0				0	25					3780	106	95373	354842							0													0	0				132		0	590								0													1368			CONF	CONF	0	
794345																																																																8114	2324		4792			16391	384		66	107667	0	0	0	40651	220		27198	4267	2388	9995	21907	879	1146	6966	13949	18825	21518	5128	0				0	0					1094	4852	12598	14893							0														23647				0		0	298								721													269			CONF	CONF		
794475																																																															0	0	1710		0			0	0		0	86537	0	0	0	78694	686		2308	604	2085	675	638	7609	67083	197	182	1426	0	1452	4586				0	0					3445	381	0	1426							0														86537				0		0	0								0													195			CONF	CONF		
794653																																																															0	3570	0		2442			846	0		47	22053	31	0	0	8793	252		4468	227	1230	1874	4865	108	489	2042	2568	3067	4673	932	9				0	7					601	506	1889	446							0														5957				0		0	0								1446													1239			CONF	CONF		
795249																																																															0	9247	945		7697			6938	1590		1203	65649	0	0	0	16822	595	0	13849	61	1055	2435	5428	5523	2319	5671	7062	13527	9737	10704	2126				0	5					758	1613	14533	0						0	0														35111				0		1416	585							0	1031	0	0	0	0	0			0	0	0	0	0	671	0	0	CONF	CONF		
795548																																																																75396	414	0	58334	30742	0	30742	4819		1042	238212	0	0	0	18718	1211	518	75654	263	1723	1908	12523	2301	0	19702	62032	42284	60872	28428	6149	0	0	0	0	21	0				2501	456	13073	26701	0	0				154	0														111476				8153	87	0	87							0	3192	0	0	0	37	5328	368	0	2266	1435	830	0	1	1505	368	0	CONF	CONF		
795959																																																																5565	1819		935			13765	305		0	80347	0	0	0	48541	1118		3300	587	60	3056	671	11025	33142	783	2709	8360	3932	12571	3397				0	0					402	58	2409	2123							0														20910				55		0	0								2094													1213			CONF	CONF		
795968		2437	908582	518859	346	735473	4187	1125492	26	19117	13826671	2850	9572	5600228	334574	734928	2638717	622236	1238071	1288890	2178495	369005	0	0	0	0	0	0	40425	63447				28466	364326	511291	2306291	61634	65611													5636118	9222	0	877485	7091	0	1989	0	1815	0	324671		2437	842518	0	346	685620	0		1113930	0	19117	13192119	2338	123953		5487606	330429	591681		0	3422	8608	51075	784579	4635339							0	0	0	0	37937					28466	364326	495521	2208772						142	6452																			518578	32									671485	0	0	0	0	0				0				263384		38284	CONF	CONF		
796152																																																															0	0	509		0			42621	0		0	228219	0	0	0	56656	2048		46521	583	423	2872	2181	16452	34145	34178	11337	30730	76288	13965	4817				0	0					2977	7321	81126	11590							0														0				37		0	104								14963													8304			CONF	CONF		
796451																																																																33594	724		11519			9768	3430		49	126718	2	1105	0	55350	0		16606	6474	18228	12184	8692	9652	89	9834	19638	15011	16941	8067	329				0	38					718	0	6048	2694							0														0				1801		0	29								817													837			CONF	CONF		
796572																																																																13862	52143		19813			47129	16500		0	797877	14	49	544	208529	12101		71289	2983	4651	16661	37671	97694	47978	20628	68816	144106	221024	128841	4978				129	217					30111	35315	101343	248321							414													0	527083				259		0	115								3436													8778			CONF	CONF	0	
796657																																																																3629	13343		527			9158	1356		941	103060	0	0	0	47991	1630		6880	66	281	641	2897	11312	32794	7135	4102	3923	13199	12827	13880				0	249					1873	1894	8287	7937							0													0	44492				33		0	19								2351													1875			CONF	CONF	0	
797140																																																																20702	14876		10796			55540	10061		4766	296903	0	0	0	57748	6756		87845	5910	3771	21939	18378	5350	1419	50840	27325	61376	70684	18092	8649				209	151					9290	21550	47724	29810							57													0	81932				2310		0	741								3662													2521			CONF	CONF	0	
797775																																																															0	0	695241	0	0	12909	0	12909	13782		0	1588612	220	0	0	592961	5863	200099	32897	2365	4081	7717	28193	165159	377952	47032	8909	78226	130278	577666	153467	0	0	0	0	17	0				116	28025	56412	183465	0	0				0	4522														725941				0	41	0	41							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF		
798512																																																																7944	0		1174			1050	263		0	37105	0	0	0	21499	812		454	388	1586	3089	5391	4697	6348	1914	1327	2873	5363	2225	1832				0	0					697	980	717	242							30														21499				123		0	138								916													673			CONF	CONF		
799359																																																																3342	0		4570			2624	0		0	23267	0	0	0	5938	50		4597	130	69	1350	1872	2517	0	1265	3133	3213	9253	247	218				0	1					0	0	0	6276							0														8472				0		0	0								182													284			CONF	CONF		
799751																																																																13845	6561		5394			33499	7514		1750	178640	0	0	0	40228	3255	0	33108	251	1314	7526	14386	7546	9122	23640	16062	30019	38414	24580	5689				0	144					3123	6164	15002	32209						0	0														24852				0		0	1936							0	4691	0	0	0	0	0			0	0		0	0	3325	0	0	CONF	CONF		
799854																																																																4144	1971		999			8465	0		2012	171158	3	0	0	93565	4510		62129	10038	14646	6835	29574	2876	29552	23200	19886	4227	6472	4029	19183				0	12					19342	17808	12037	1390							0													0	74521				0		0	12								2143													2751			CONF	CONF	0	
799939																																																															0	1898	0		2394			1590	0		184	6602	0	0	0	424	0		2891	40	123	206	0	55	0	1121	1607	1086	591	1368	405				0	0					0	0	0	0							0														0				0		0	0								100													12			CONF	CONF		
799948																																																															0	27712	406		22866			13048	0		299	116949	0	0	0	31785	1182		42676	845	3376	9291	8824	9318	0	10299	28156	20087	25552	1069	0				1294	0					1510	195	6651	6541							45														51145				0		0	34								960													2466			CONF	CONF		
800134																																																																5832	10065		393			15696	5721		739	157749	0	0	0	47157	268		16688	1637	3474	2018	735	8221	31073	16596	5677	11454	23445	21923	31023				0	0					6465	4213	33003	26049							0														50763				666		0	0								1102													1046			CONF	CONF		
800442																																																															0	328	0		2478			3186	0		0	48210	0	0	0	23854	0		13625	1180	2470	6462	12564	962	0	2401	7584	4413	5320	4392	108				0	0					0	48	12622	0							0														0				0		0	1601								3275													818			CONF	CONF		
800479																																																															0	0	6561		0			0	314		0	39360	287	0	0	32639	0		4117	1203	2466	5592	3591	19787	0	316	132	122	72	4440	1926				0	48					85	0	0	0							0														0				0		0	0								0													0			CONF	CONF		
800657																																																																684157	987897	0	367637	1864634	0	1864634	163073		769008	10770489	46	0	24625	1665809	18748	282304	1133175	16446	15208	48728	89055	434982	1054720	3884926	262641	1254496	1802098	1625186	210726	0	0	0	0	37742	0				115004	617282	1419560	1997885	0	0				0	483													0	5029372				19	1659	0	1659							0	15521	0	0	0	0	0	0	0	19	0	0	0	19	44919	0	11719	CONF	CONF	0	
800853																																																																0	1010		0			11620	3677		10659	136498	0	0	0	64625	699		11967	53	1233	6046	9303	27038	20953	6755	13510	6011	20526	23589	706				790	65					6398	8948	11930	14057							0														0				0		0	12								538													1470			CONF	CONF		
801047																																																																40525	15023		15852			22344	3420		4580	339121	0	0	0	95136	655		41013	432	3963	11374	26421	34830	17771	41785	21271	72180	91347	14838	2065				696	11261					9891	15732	35957	64028							0														130624				3882		0	575								2950													496			CONF	CONF		
801056																																																																10976	898		9252			10611	0		0	72386	0	174	10553	26137	297		12142	1683	1470	3963	3051	12041	3930	1127	9449	10239	7793	11851	5752				0	0					125	43	0	8100							0													0	13452				0		0	0								156													5617			CONF	CONF	0	
801654																																																																6073	1249		3943			6183	0		0	46741	0	0	0	16024	49		8419	675	111	2195	153	4469	8422	2526	6095	2351	7725	4016	8004				0	0					485	577	2854	3686							0													0	0				0		0	72								1177													4369			CONF	CONF	0	
803256																																																															0	6768	530		15758			9295	1039		156	50967	0	0	0	905	0		22761	4	53	340	380	128	0	10534	13748	10723	9586	4389	779				0	16					0	7341	3128	2776							0														0				186		0	58								2409													788			CONF	CONF		
803265																																																																340	0		825			1650	353		0	14000	0	0	0	7045	0		1167	0	133	1185	850	3186	1678	272	762	1137	2804	1686	0				0	0					0	157	0	1190							0														0				0		0	9								768													1663			CONF	CONF		
803649																																																																169649	14988		98048			46093	6447		6201	528521	0	0	0	36545	1153		110029	2470	6454	1431	1608	8319	16262	110317	46574	39118	90751	85614	119254				0	12					50	33239	24982	84649							0														57565				2658		0	154								3342													2969			CONF	CONF		
803658																																																															0	7440	1100		8564			6230	0		0	41902	0	0	0	11420	75		15102	890	2661	1684	4669	737	756	10013	3218	5642	5332	5655	616				0	0					772	3531	1243	23							0														3856				0		0	8								1123													373			CONF	CONF		
803957																																																															0	76881	17742		48692			50087	2004		8064	306884	0	0	0	27360	1044		57300	554	1531	6381	14933	1479	2262	48253	24512	59251	99289	33024	15159				224	23					2715	12044	22745	17045							0														108449				0		0	84								9227													10903			CONF	CONF		
804150																																																															0	2351	1049		795			2942	0		0	19213	0	0	0	4393	298	0	4557	206	144	2279	1764	0	0	1433	3163	5279	4249	696	0				0	0					686	2665	2491	0						0	0														0				0		0	0							0	664	0	0	0	0	0			0	0	0	0	0	879	0	0	CONF	CONF		
804338																																																															0	0	375328		0			678563	17020		0	1448018	0	0	0	53662	395		570022	5135	7616	13465	11836	13082	2528	457413	112609	370941	321398	120047	5758				0	863					3355	106691	54592	154690							471														972309				0		0	6								0													2853			CONF	CONF		
804374																																																															0	5275	27794		550			50843	25014		3390	492489	177	0	7162	172485	1819		88265	2843	11077	28073	62697	38404	27111	64314	30760	44811	89265	89275	1743				0	0					12434	39105	92713	59593							0														201865				10		0	142								621													888			CONF	CONF		
804422																																																																7680	0		943			1534	0		0	38343	110	0	0	20314	396		6378	453	1149	5081	6690	3612	3330	2073	2703	4266	4401	2854	1841				0	0					234	1583	848	1265							28														0				0		0	1								2761													894			CONF	CONF		
804860																																																																2229	2000		792			2939	0		82	45225	0	0	0	12922	0	0	10978	410	732	3500	3093	4830	0	3244	7175	12321	5741	3753	0				0	0					539	7769	5853	3300						189	0														0				190		0	42							0	1993	0	0	0	0	0			1	0		0	0	4765	0	0	CONF	CONF		
805045																																																																23331	6020		17977			15539	0		818	104754	0	0	0	19457	1286		21753	219	766	8145	8180	2147	0	16900	4847	20631	28321	12190	2408				0	0					2033	1963	5277	9712							0													0	54209				0		0	2								774													565			CONF	CONF	0	
805250																																																															0	62073	0		33137			15468	614		0	157610	0	0	0	9769	291	3337	38191	922	232	225	1510	2049	4831	37226	11669	40731	38857	17554	1712				0	105					826	374	14397	18661						0	0														24547				115		0	39							0	1401	0	0	0	0	0			115	0	115	0	0	455	0	0	CONF	CONF		
805335																																																																768	621		1708			11490	3191		0	93448	0	0	0	25759	1475	10685	37916	2727	3896	12845	4074	513	1394	11706	19762	21920	10920	2729	173				0	84					13607	16369	10265	642						0	0													0	0				0		0	0							0	2878	0	0	0	0	0			0	0		0	0	4591	0	0	CONF	CONF	0	
805755																																																																99	6898	0	21	35997	0	35997	18587		1214	497134	0	0	0	193523	8697	119797	93534	42285	22713	37906	70884	7513	12129	167407	31756	37760	52302	12059	1953	0	0	0	942	634	0				31274	33314	92084	17123	0	0				840	100														76104				2291	284	0	284							0	15755	0	0	0	1440	0	0	0	11	0	0	0	11	40688	0	0	CONF	CONF		
805876																																																																0	173		0			135	2754		14	142087	0	0	0	112436	9000		3425	78	892	660	2986	38055	69318	3822	208	3063	6971	10791	4797				0	341					3351	650	1475	0							113														84983				0		0	29								7639													4090			CONF	CONF		
806846																																																																85	32421		0			33099	19924		5351	1379984	0	0	0	298184	141		116614	3928	13602	22214	57729	182768	17300	190966	168541	114601	472642	114908	17256				426	158					29198	190350	739487	30708							0													0	331069				0		0	77								149													226			CONF	CONF	0	
806958																																																															0	35476	9623	0	37988	95128	0	95128	21704		384	508272	0	0	0	91163	6936	949	112818	1796	8776	19651	36253	5958	18729	149592	31342	84080	123760	25162	1987	0	0	0	0	860	23				21101	24755	67641	70771	0	0				84	0														169725				593	111	16152	111							0	1926	0	0	0	0	0	509	0	0	0	0	0	0	6553	509	0	CONF	CONF		
807348																																																															0	3615	10029		345			12638	2067		674	136976	0	38	0	61091	259		16248	1142	2859	28862	26230	972	1026	19142	790	26207	20640	4650	0				420	11					7654	4797	18915	10460							0														100131				1748		0	134								3765													64			CONF	CONF		
807432																																																															0	15128	0		952			9308	1223		1826	84165	0	0	0	23592	0		34838	1696	4660	10824	5271	1141	0	6774	21708	23644	4100	3983	0				0	0					2229	1451	12034	13303							0														48412				243		0	0								1150													1969			CONF	CONF		
807656																																																															0	17734	7158		938			25314	221		395	145391	0	0	0	39552	2388		16765	1363	8330	3259	2867	4389	19344	8119	23097	11063	13709	24408	25443				0	0					2931	232	22623	18567							0														60067				21		0	84								3811													3443			CONF	CONF		
807955																																																															0	13719	28327		1441			444773	520		0	1555731	17929	0	9025	206250	3235		318629	3499	8923	10323	31750	50162	101555	451908	68162	162323	276622	330591	76317				0	12673					107133	122217	256806	342359							0														1121006				0		0	24763								2059													7385			CONF	CONF		
808260																																																																705267	100587	0	277280	468862	0	468862	41150		0	3427132	10458	123314	8881	364083	3752	63762	481036	2093	6938	19189	41618	124628	169617	838760	71870	328544	480718	1265278	87951	0	0	0	0	626	0				16094	138300	410086	775949	0	123314				0	0														2113871				0	7777	0	7777							0	3334	0	0	0	0	0	0	0	0	0	0	0	0	1129	0	1213	CONF	CONF		
808345																																																																539	289		613			5976	0		0	15127	0	0	0	5793	28		3223	194	1262	1942	2224	171	0	1386	682	3441	1503	736	0				0	249					518	0	203	162							0														703				1903		0	3								233													521			CONF	CONF		
808653																																																															0	67211	0		47595			28931	0		2168	187069	0	0	0	6054	319		36796	0	33	398	21	4185	1417	32669	10928	17448	35826	64407	19708				0	0					1502	910	12324	6631							0														38099				2074		0	20								4975													8429			CONF	CONF		
809070																																																															0	0	312		0			0	382		0	33604	0	0	0	30495	566		3	0	3	76	273	6666	23477	385	0	0	185	701	1804				0	0					506	189	796	0							0														132				0		0	0								0													358			CONF	CONF		
809276																																																																197	130		516			107015	0		0	348918	0	0	0	39664	380		7474	1476	6359	1289	0	1566	28093	250708	6758	23618	16789	7605	403				0	0					0	482	44005	103722							414														59715				1064		0	0								18													52789			CONF	CONF		
809379																																																																2514	3867		1733			4797	151		0	31726	0	0	0	10262	256		6389	459	2164	605	524	2007	4503	708	3076	4906	4863	4516	3124				0	6					510	0	205	4390							0														15279				0		0	33								2664													338			CONF	CONF		
809650																																																																19157	3153		13323			41617	0		33	247848	0	0	0	66137	1441	18627	49382	1435	2916	7906	16104	16641	20984	15922	32138	32713	73328	22988	4505				0	235					8667	10261	45705	30947						0	0														247848				0		0	3724							0	1247	0	0	0	0	0			0	0	0	0	0	2201	0	0	CONF	CONF		
809771																																																																0	29746		0			0	5147		0	707012	0	0	0	607556	10682		170	10	109	669	2466	48039	555090	5167	45	2439	1021	27038	63746				0	0					15796	19821	8610	9426							84														623147				128		0	0								0													228			CONF	CONF		
810544																																																																37719	135		105944			10187	840		248	190571	0	0	0	18645	2058		38197	1274	3364	3111	6868	3048	980	23920	11371	37040	63594	31664	4258				0	80					223	0	7546	109							0														33413				99		0	638								3104													3095			CONF	CONF		
811046																																																																2855	134674	52208	7200	1260799	0	1260799	62920		0	4758193	0	14013	87248	424502	10112	82894	713338	7070	20268	15149	21853	104819	255079	2130248	148712	439208	875228	734742	5409	0	0	0	1843	14384	0				18088	327375	246263	1951948	0	14013				0	272													0	1688489				2356	63855	156929	116063							0	5516	0	0	0	407	1314	635	0	0	0	0	0	0	2709	635	0	CONF	CONF	0	
811457																																																															0	438	0		652			1435	0		0	8046	0	0	0	2503	0	0	1174	121	6	839	387	1150	0	553	494	965	2457	1073	0				0	0					0	0	314	0						0	0														0				0		0	0							0	761	0	0	0	0	0			0	0	0	0	0	1943	0	0	CONF	CONF		
811541																																																																12105	601		2082			7873	2744		1775	85967	0	0	0	31019	985		18173	817	4835	305	1413	3857	19769	9010	18111	5210	6288	8084	8120				0	3					6030	0	8784	7709							0													0	20692				95		0	16								2733													1508			CONF	CONF	0	
811550																																																																2739	548		6037			3610	0		0	64231	0	0	0	35638	1079		11903	1148	1968	14440	12940	4993	0	4005	6930	7226	7444	1562	951				0	0					495	0	3901	3762							9														18499				0		0	20								3066													3336			CONF	CONF		
811747																																																																147690	4741		60412			22923	1006		6829	340143	0	0	0	33636	1117		72961	823	1681	6923	15053	9156	0	23439	47018	52787	88180	91829	3249				0	166					1319	7407	37556	11758							0														158308				5		0	15								2133													1435			CONF	CONF		
812164	0			0	0	0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0													0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	0	0	0		0	0	0		0	0	0	0	0	0							0	0	0	0	0					0	0	0	0						0	0																			0	0									0	0	0	0	0	0				0				0		0	CONF	CONF		
812379																																																															0	408	5659		0			4844	3182		0	92163	0	0	0	36028	0	22921	11272	0	443	223	658	7431	27011	6547	4282	5926	4467	9063	25850				0	0					7171	3072	6507	23642						389	0														44043				1316		0	8							0	1106	0	0	0	901	0			0	0		0	0	536	26	192	CONF	CONF		
812436																																																																2421	33019		0			167733	11699		2054	479364	324	0	0	67090	1457		62236	2750	2116	11541	11649	9294	29739	80395	37082	89637	105753	97926	399				0	82					6300	21609	109819	55559							0													0	172378				2246		0	217								97													532			CONF	CONF	0	
812557																																																																119100	79154		113704			42175	12231		245	741491	0	310	71	92711	2617		157841	2707	3079	24885	36437	24460	1143	93018	72684	139376	214632	120127	8938				0	586					28453	74065	68780	78443							0													0	258162				0		0	4777								16194													7946			CONF	CONF	42	
812614																																																																199	722		375			12800	0		491	116884	0	0	0	34922	108	2787	13897	288	933	1537	1261	13192	17523	9472	5997	15881	33424	12483	4498				0	302					2998	1896	3857	41844						0	0														0				0		0	0							0	8364	0	0	0	0	0			0	0		0	0	8006	0	0	CONF	CONF		
813059																																																																5699	0		9320			6601	0		198	28535	0	0	481	862	42		4984	0	150	255	457	0	0	1672	3502	8465	7390	3252	3399				80	0					340	289	2379	1263							0														3130				19		0	0								37													1425			CONF	CONF		
813572																																																															0	0	1030		571			94182	2448		0	181253	162	0	0	11344	854	5428	3901	80	1470	4815	2794	1084	1100	12544	3760	20869	54907	39243	36392				0	0					40	1709	9549	11938						159	0														11632				910		0	0							0	37237	0	0	0	180	0			571	0		0	0	10513	0	0	CONF	CONF		
813853																																																																22894	15758		7379			42326	9859		0	304905	0	0	0	67640	520		48731	4192	6219	14997	23728	14417	4087	39177	10472	73194	75904	31421	6061				222	212					4019	10769	54313	65945							0														90690				0		0	0								430													2619			CONF	CONF		
814074																																																																0	343		0			162	5006		0	133927	0	0	0	112684	12402	73120	15519	17471	3534	246	2827	2782	85299	7277	4186	2022	1819	3771	1970				0	47					1557	1294	0	0						389	0														64104				389		0	137							0	54	0	0	0	0	0			0	0		0	0	241	0	850	CONF	CONF		
814355																																																																4461	0		1695			1630	0		0	17169	0	0	0	5936	50		2234	376	117	1269	3823	348	0	683	1058	4144	4683	665	0				0	23					151	0	0	863							0														0				0		0	1								1550													809			CONF	CONF		
814430																																																																1665	557542	9	0	3319523	2232	3321755	388368		45638	17060731	14418	338405	0	3138937	2046	1923281	2083730	1083247	187190	205809	171924	886955	594883	5157347	768487	2076665	2764406	2931569	202900	0	0	0	0	26527	89028				344968	904008	1569424	6010363	0	338405				1057	0													0	14240032				6642	394047	0	394057							0	240	0	0	0	0	0	5535	0	50	0	0	0	0	31206	5535	2269	CONF	CONF	0	
814458																																																															0	632	196		0			31885	2470		0	197518	866	0	5626	18535	10		91289	4850	1755	3265	7020	1568	75	66881	31020	31167	48740	958	0				0	11					36103	57475	14664	25085							0													0	187055				94		0	10878								217													223			CONF	CONF	0	
814476																																																																0	896		0			0	996		0	56927	26	0	0	37827	1175	0	4231	251	154	57	2212	15942	17742	7287	230	2496	3010	3014	3087				0	0					3720	959	11378	0						629	0														0				629		0	2							0	0	0	0	0	0	0			0	0		0	0	0	0	58	CONF	CONF		
814551																																																																9358	4307		3818			14591	1407		0	150560	209	1070	0	38888	3311		43266	1744	4342	9768	16038	6058	938	18248	18932	27617	35921	5678	5485				0	91					9024	13663	26858	17574							0													0	32117				0		0	10								2913													3886			CONF	CONF	0	
814711																																																															0	846	12338		0			40479	4293		232	216867	0	0	0	60987	0	0	49958	4846	1778	3908	6922	39088	2889	42401	6648	19699	25173	33565	27770				0	0					3119	9338	22021	45315						414	0														49571				4758		5952	0							0	730	0	0	0	1523	1689			0	0		0	0	11217	1132	0	CONF	CONF		
815053																																																																48048	757		25054			24438	298		0	129244	20	624	0	13353	81		30017	106	1310	1803	695	2864	6574	7817	27451	19177	14446	17075	29945				0	0					3002	742	734	11132							0														39149				0		0	35								595													371			CONF	CONF		
815147																																																																240	13069		0			29841	5394		573	278458	0	0	0	69338	700		22013	1624	4934	9150	13455	28557	11534	30949	6759	32317	65636	68992	4466				0	336					9690	11072	72558	63203							0													0	186983				0		0	18								718													1708			CONF	CONF	0	
815156																																																															0	205208	4996		124141			82790	269		2781	619973	0	0	0	33609	6947		137447	2002	1547	5465	9320	6920	7732	115430	40258	73961	150897	80253	125333				0	59					5781	15828	45097	74020							0														172304				0		0	441								10192													7814			CONF	CONF		
815277																																																																0	50373	0	0	288932	0	288932	5395		0	781690	1436	0	0	58842	658	25815	35371	5940	4227	16810	13225	5780	12860	155630	24775	74281	357373	107930	2718	0	0	0	0	0	0				39204	0	133965	205743	0	0				0	0													0	159222				128	0	0	0							0	0	0	0	0	128	0	0	0	0	0	0	0	0	14	0	0	CONF	CONF	0	
815754																																																																19239	4620		4373			26456	429		0	185382	0	1455	0	52524	609		39279	1780	5414	18475	12246	14444	46	7002	25346	26253	30278	43702	271				0	280					11809	8157	16616	22615							19														0				136		0	979								9964													5257			CONF	CONF		
815772																																																																809	6014		0			456	4597		0	108333	0	0	0	40477	403		1842	626	1393	3313	9743	12630	12702	9346	2329	8919	11327	16784	19151				0	2597					2563	5443	11059	31600							0														40477				1258		0	12								0													2303			CONF	CONF		
816256																																																																14860	149		1454			8914	0		39	54434	0	856	0	16165	277		11281	1834	1530	1980	1681	3108	5512	9367	9412	8697	6966	3487	0				0	0					0	467	5607	3114							0														9592				0		0	220								998													1314			CONF	CONF		
816304																																																																0	0		0			4053	21158		0	201373	0	0	0	112486	2292		658	736	2544	1257	5689	22640	79386	25236	2075	3228	30336	27016	993				0	55					525	2642	1824	55443							0														107273				431		0	0								592													303			CONF	CONF		
816603																																																																0	440869	0	0	212235	0	212235	243491		112107	5235791	0	0	15244	2381778	36171	1163996	236770	32468	98162	116243	242207	758483	1123727	1812285	77834	227032	378604	292841	61907	0	0	0	0	222	0				38626	168267	283454	1304512	0	0				0	763														2599729				0	93	0	93							0	100	0	0	0	0	0	0	0	0	0	0	0	0	13866	0	7143	CONF	CONF		
816751																																																															0	653	0		4890			1513	0		326	17816	0	90	0	2851	0		3564	0	0	125	113	2614	0	1268	2296	2854	2235	4637	1658				74	0					0	0	4026	0							0														0				0		0	2								2289													1102			CONF	CONF		
817477																																																																7832	3041		405			9475	5329		0	113533	0	0	0	65672	0		10191	1723	2512	7115	9897	20571	23699	4704	3465	10157	23264	6247	24				0	65					250	617	16544	2227							0														0				0		0	0								1500													576			CONF	CONF		
817824		47656	11357141	24899628	123286	121637672	11041857	19942591	0	16158457	327491798	0	14431827	51700127	945220	46252321	157877616	18061974	33781739	33787275	24796864	5925843	0	39036	688	0	144399	6041400	279290	843153	65316			376781	6618463	10195592	18010160	0	6480033													121717633	513854	0	14922718	178331	0	65056	0	0	57816	6529603		47656	11357141	150829	123286	121520195	7474631		19942591	0	16158457	322554513	0	5506173		51700127	945220	5066925		879922	1029004	945762	2573606	16099890	29042858							39036	688	144399	6041400	279290					376781	6618463	10121134	17987394				0	0	7130	327466													0						4389958	20177343									14922718	0	180830	0	14406	68101				0				6529603		2494108	CONF	CONF	0	
818401																																																																174	51979		0			30604	57914		0	1157736	0	0	0	626432	3155		36774	7688	12735	13502	64646	143926	382342	136928	5309	22039	50872	100541	214287				0	86					45428	42868	70167	214874							0													0	428898				2143		0	0								2080													11975			CONF	CONF	0	
818540																																																															0	9509	0		5650			4188	0		2147	33293	0	0	0	4460	0	0	5323	18	387	2099	1635	321	0	4062	1000	10154	8027	4600	990				0	6					0	0	0	6044						0	0														4460				0		0	1							0	1122	0	0	0	0	0			0	0	0	0	0	166	0	0	CONF	CONF		
818559																																																															0	735	1019		1980			1834	122		1346	31640	0	0	0	9925	263		2770	263	624	886	1444	3748	2960	248	1883	4765	7888	4407	2524				0	8					0	1444	0	7052							0														0				0		0	1								1471													4440			CONF	CONF		
818652																																																																3948	0		1597			4730	0		1544	24202	0	0	0	1939	0	709	3445	709	13	28	37	1151	0	8519	6831	1205	1469	1192	3047				0	0					0	1194	1097	2160						0	0														0				408		0	1778							0	1016	0	0	0	408	0			0	0		0	0	3199	0	0	CONF	CONF		
819154																																																																5513	155		1429			4282	11		4575	64675	0	0	0	33953	329		4754	384	977	8646	21900	2045	0	676	2748	8788	14762	3726	2				0	0					2340	0	2196	6498							0														30816				0		0	70								2101													1223			CONF	CONF		
819172																																																																3315	4855		599			1788	1720		21	120750	277	0	0	80268	3325		5105	1121	1172	2085	2919	17538	54238	3154	1735	1406	4096	14812	15519				778	15					3854	2882	5999	10165							155														80268				252		0	3								363													1077			CONF	CONF		
819453																																																																28328	6507	0	5042	43242	0	43242	11257		0	408126	0	0	0	181249	654	713	154260	10638	32861	125432	3052	5625	3138	55664	55097	78138	24505	10206	3227	0	0	0	0	0	0				31931	23879	20290	39969	0	0				138	0														220344				266	0	0	0							0	8150	0	0	0	0	128	0	0	0	0	0	0	0	7628	0	0	CONF	CONF		
