"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
227357	0	53064					1304	57526	169094					0	0	0			53462	45892	0	0										0		
227656	0	3234					239	0	4790					3000	0	0			0	0	0	0										0		
227777	0	0					2645	48	26430					56000	0	0			0	682	0	0										0		
228000	0	5774					1731	0	58427					32000	0	0			0	0	0	1211										0		
228158	0	1648					2626	0	41542					24473	0	0			0	5878	0	2092										0		
228279	0	9663					1290	0	112344					0	0	0			0	68433	0	0										54		
228345	1005	0					559	24250	0					10000	0	0			14384	0	0	0										0		
229070	0	0					1318	0	0					0	0	0			0	0	0	0										0		
229173	0	0					664	0	15696					15050	0	0			0	0	0	0										0		
229342	0	19137					345	0	88668					0	0	0			0	26904	0	5887										0		
229454	0	912					293	0	64120					0	0	0			0	27641	0	0										0		
229801	66747	286745					548082	3847212	1259236					7738381	15136	7838			473597	152775	0	113056										33512		
229913	0	0	273	0	0	0	63278	481	0	35094	7012377	0	5524010	962018			0	0	0	0	0	0	208	0	0	0	0	0	0	0		22234		
230423	0	9646					1177	0	110885					6000	0	0			0	35610	0	8809										54		
230610	0	54969					461	0	119731					0	0	0			0	17297	0	2565										0		
230759	0	0					2007	100	1738753					10893	0	0			0	0	0	14894										0		
231279	0	0					277	0	7251					0	0	0			0	0	0	0										0		
232847	0	0					322	0	63339					0	0	0			0	11995	0	4414										0		
232856	0	4857					9795	49041	32418					235000	0	0			24991	0	0	0										0		
233031																																		
233246	1476	17234					469	2365	37926					5350	0	0			0	7002	0	0										50		
233358	0	0					800	31533	108196					12000	0	0			31533	0	0	0										0		
233442	0	0					1122	0	13136					20712	0	0			0	6803	0	0										10		
233527	0	0					18388	0	351990					246498	0	0			0	51662	0	0										188		
233554	0	0					3491	0	49601					34405	0	0			0	1612	0	0										46		
234355	0	70217					2170	1487	401122					0	0	0			1487	99532	0	3996										0		
234506	0	58304					4061	5147	138998					65704	0	0			4147	41296	0	0										0		
234739	0	40942					1365	0	42996					0	0	0			0	0	0	641										0		
234841	0	11636					818	0	188217					6000	0	0			0	88462	0	0										0		
235174	0	0					1336	0	44					30250	0	0			0	0	0	0										0		
235231	0	14212					335	28783	82059					0	0	0			28783	26500	0	0										0		
235316	0	0					224	0	0					86	0	0			0	0	0	0										0		
235446	0	0					524	0	98415					0	0	0			0	43384	0	0										0		
235530	0	26492					695	0	275449					0	0	0			0	175762	0	0										0		
235558	0	0					222	70	0					1075	0	0			70	0	0	0										0		
235950	0	880					843	0	53331					3425	0	0			0	26657	0	0										5		
236153	0	0					14100	1015	566116					180000	1348	1349			1015	295830	0	0										918		
236256	0	6588					174	0	67894					0	0	0			0	35101	0	2848										0		
236603	0	0					335	606	84921					79	0	0			606	1107	0	0										0		
236706	0	0					33353	111609	556266					383185	0	0			0	1852	0	0										13194		
236957	0	4747					450	0	39151					10000	0	0			0	21988	0	0										1741		
237066	0	243482					4754	0	681840					0	0	0			0	171105	0	0										125		
237619	0	400597					1139	23972	504167					12104	188	14702			3972	103060	0	0										2209		
237954	0	0					859	0	58504					11000	0	0			0	32715	0	0										53		
238139	0	4773					308	14287	79412					0	0	0			14287	0	0	0										0		
238250	0	8680					94	0	33635					0	0	0			0	7661	0	0										51		
238737	0	61446					3429	0	233440					51000	0	0			0	22357	0	0										500		
239556	0	0					1185	518	134198					24905	0	0			518	32554	0	0										0		
239613	0	32845					8482	0	472463					186338	761	761			0	219483	0	0										794		
239659	0	0					1154	6570	2529					20201	455	158			6416	2529	0	0										0		
240954	0	0					873	79683	2698					0	0	0			26491	1519	0	0										0		
241009	0	0					275	2574	115837					0	0	0			2574	55743	0	0										0		
241157	0	0					4093	0	222333					1364	0	0			0	95348	0	64829										0		
241559	0	8828					1143	3870	30713					9600	0	0			3870	9329	0	0										0		
241607	0	0					3230	6500	252315					103211	4508	0			0	0	0	3261										0		
242257	0	12282					3049	0	65812					51169	0	0			0	6145	0	0										0		
242444	0	0					3269	0	655659					50000	0	0			0	140498	0	0										0		
242949	0	24373					339	0	43953					0	0	0			0	0	0	0										21		
242958	0	986					225	0	26924					4400	0	0			0	15118	0	0										594		
242976	0	0					2122	10402	36103					37500	0	0			0	0	0	0										0		
243375	0	0					7090	0	2369332					0	0	0			0	23862	0	0										4833		
243414	0	0					1082	3600	97166					1250	0	0			0	28014	0	0										0		
243955	0	8225					279	0	8226					684	0	0			0	0	0	0										11		
244037	0	2744					104	0	19400					0	0	0			0	9602	0	0										50		
244149	0	39698					3247	15379	85572					37500	0	0			15379	0	0	0										0		
244158	0	4778					1570	0	106087					36758	0	0			0	22844	0	0										0		
244251	0	2147					767	0	321947					11751	0	0			0	130816	0	488										0		
245016	0	0	0	0	0	0	6133	0	0	0	2208281	435712	1552294	100000			0	0	0	0	0	0	0	0	0	0	0	0	0	0		2231	0	
245276	198028	242098					14983	530880	1352693					252609	0	0			0	0	0	0										242		
245351	0	0					3940	0	93604					49587	0	0			0	29732	0	0										0		
245557	0	36326					2678	0	292012					28000	0	0			0	88330	0	0										0		
246022	0	170237					0	0	267440					0	0	0			0	39125	0	0										0		
246134	0	30269					478	0	261902					0	0	0			0	91630	0	0										0		
246451	0	2730					508	0	16564					2500	0	0			0	7866	0	0										0		
246657	0	0					657	43871	403485					0	0	0			0	97460	0	24395										0		
246947	0	957					174	0	41155					0	0	0			0	16682	0	0										0		
246956	0	4634					703	0	157062					912	0	0			0	29604	0	0										1904		
247140	0	9181					15761	15938	142750					221900	0	0			12065	14610	0	0										2390		
247355	0	48345					2933	123225	284323					2173	0	0			119552	142983	0	13062										5836		
247476	0	0					444	32992	64					6125	0	0			17052	0	0	0										0		
247551	0	51648					3068	949	58953					30915	0	0			949	5333	0	0										0		
247908	0	0					3608	0	317112					76552	0	0			0	1606	0	0										1979		
248240	0	76906					3128	0	164147					72065	0	0			0	42481	0	9529										0		
248352	0	0					1459	0	27478					9900	0	0			0	17535	0	0										0		
248455	0	0					618	0	324282					0	0	0			0	223778	0	0										252		
248633	0	0					1264	1075	86632					25000	0	0			1075	22031	1175	0										734		
248745	0	5473					1401	0	74212					0	0	0			0	48353	0	0										282		
249416	0	0					133	0	48773					0	0	0			0	4412	0	0										0		
249612	0	291256					35371	483260	2840369					200681	181225	0			0	0	0	0										4766		
249658	0	12337					1271	0	40689					3693	0	0			0	10589	0	0										0		
250430	0	2827					449	500	41878					0	0	0			500	25635	0	0										0		
250476	0	0					242	0	3476					0	0	0			0	0	0	0										0		
250850	0	0					972	0	67104					3500	0	0			0	42293	0	0										0		
251352	0	3855					938	0	107627					5000	0	0			0	76061	0	0										23		
251558	0	43783					2489	0	175058					16843	0	0			0	54621	0	0										0		
251745	0	44461					105	50287	149093					0	0	0			50287	0	0	0										249		
251978	0	0					2982	6619	4100					5000	0	0			1585	0	0	0										0		
252041	0	59998					1188	0	113699					9726	0	0			0	38436	0	0										0		
252452	0	26133					186	0	72125					0	0	0			0	29546	0	0										0		
252658	0	5400					494	0	5535					0	0	0			0	135	0	0										0		
253356	0	3820					13991	7170	475642					92000	0	0			7170	217721	0	0										0		
253468	0	298993					20196	0	593554					381671	0	0			0	5392	0	0										0		
253646	0	83815					523	0	135489					0	0	0			0	40530	0	8079										0		
253730	14848	0					145	16164	21769					0	0	0			1316	14445	0	0										0		
254317	0	0					7	1047162	0					0	0	0			92206	0	0	0										142141		
254504	0	1114					1077	20349	79344					19000	0	0			0	20544	0	0										0		
254849	0	8988					900	0	95445					46769	0	0			0	3049	0	10000										0		
255350	0	0					540	839	37104					0	0	0			839	16207	0	0										0		
255547	600	2684					535	1709	14444					5900	0	0			1109	4139	0	557										0		
255556	5638	3176					1641	39409	64399					17464	0	0			6124	26662	0	8061										0		
255574	0	0					2838	0	266777					66700	0	0			0	0	0	0										0		
255659	0	717402					8558	0	2133725					147999	0	0			0	75206	0	119251										0		
256058	0	8945					2089	0	159193					30000	0	0			0	64650	0	0										0		
256076	0	0					176	0	20190					0	0	0			0	10872	0	0										0		
256179	0	0					41	990	24631					0	0	0			205	646	0	0										0		
256553	0	193431					10899	0	599805					4000	0	0			0	56966	0	0										356		
257233	0	1952					4122	0	193738					0	0	0			0	170154	0	0										0		
257345	0	0					932	0	100311					15000	0	0			0	46061	0	0										0		
257578	0	11697					6734	0	39584					111000	0	0			0	25421	0	0										0		
257653	0	9212					0	0	24315					0	0	0			0	1853	0	0										0		
257756	0	5739					5060	0	37032					0	0	0			0	12060	0	8837										0		
258146	0	0					107	0	11982					0	0	0			0	4993	0	0										0		
258306	0	6902					1003	3994	97919					15000	0	0			0	386	0	0										0		
258379	0	728					214	0	19348					0	0	0			0	11301	0	0										0		
258445	0	41972					511	0	108286					0	0	0			0	1520	0	21021										0		
258539	0	0					64	0	13297					865	0	0			0	7381	0	0										0		
258771	0	20319					73191	2423	1409692					1884173	62044	0			2423	413658	0	0										0		
258874	0	7267					403	50	20461					3250	0	0			0	11099	0	0										0		
259059	0	34968					192	0	65653					837	0	0			0	29179	0	0										0		
259330	0	53468					1590	1682	127007					25000	0	0			78	1574	0	0										0		
259442	0	0					1752	2370	64795					15000	0	0			0	28768	0	0										0		
259956	0	2949					474	0	81417					5000	0	0			0	39309	0	3394										0		
260055	19538	8710					25554	1214051	737641					208743	7181	7208			984134	0	0	5134										0		
260831	0	4569					92	0	5677					0	0	0			0	0	0	0										0		
261146	0	41414					1383	0	145957					0	0	0			0	13561	0	0										0		
261360	0	49326					220	8995	210803					0	0	0			8995	97187	0	0										1445		
261940	0	7354					5485	0	189305					11015	0	0			0	87140	0	0										0		
262059	0	16788					654	2000	87552					10500	0	0			0	4290	0	0										0		
262237	0	9211					255	0	49311					0	0	0			0	7640	0	0										0		
262358	0	0					11241	381	25339					130000	0	0			381	1271	0	0										0		
262741	0	4913					1270	1641	65009					7000	0	0			295	25030	0	0										0		
262844	0	0					1997	0	333047					22250	0	0			0	143121	0	6926										134		
262956	0	24258					563	0	70775					12000	0	0			0	22874	0	0										211		
263243	0	10030					1102	54715	130134					13248	0	0			54715	0	0	0										0		
263627	0	0					1331	111125	0					17000	0	0			4325	0	0	0										0		
264455	0	53335					1647	0	211066					0	0	0			0	51169	0	0										0		
264772	0	0					36488	0	368365					45610	0	0			0	2551	0	0										0		
265340	0	0					1098	0	99126					16000	0	0			0	47973	0	0										0		
265407	0	0					4131	11680	303952					77354	0	0			4880	17380	0	27495										0		
265452	0	0					818	6774	21238					12300	0	0			6703	12477	0	1822										0		
265676	0	892					161	0	34572					76	0	0			0	6410	0	0										0		
266066	0	0					1038	866	51281					10000	0	0			866	44780	0	0										0		
266244	0	0					3751	0	86689					81000	0	0			0	29649	0	0										0		
266253	0	0					1270	0	19232					2155	0	0			0	10603	0	0										0		
266655	0	1895					843	0	19856					6210	0	0			0	9472	0	0										2		
266851	0	11374					653	0	77822					0	0	0			0	24705	0	0										0		
266945	0	0					8575	0	253979					145382	0	0			0	206036	0	0										0		
267652	0	0					636	0	50122					0	0	0			0	7088	0	0										0		
268006	0	88051					2941	0	401002					111407	10228	0			0	83177	0	20933										0		
268136	0	1985					151	0	27122					0	0	0			0	7671	0	0										0		
268677	0	0					996	2317	53843					35187	0	0			0	13982	0	0										0		
268828	0	0					767	0	110423					0	0	0			0	47714	0	0										0		
268976	67844	0					675	143073	0					2500	0	0			0	0	0	0										0		
269049	0	22675					5031	2522	71535					52000	0	0			1020	8318	0	3334										0		
269058	0	0					2974	0	89773					0	0	0			0	40850	0	0										0		
269571	502	0					135	35380	0					2000	0	0			9467	0	0	0										2701		
269759	0	8686					158	0	13086					0	0	0			0	3720	0	0										0		
270148	0	4142					0	0	55454					0	0	0			0	19195	0	0										0		
270353	0	8286					192	0	31493					0	0	0			0	6489	0	0										0		
270504	0	38769					1437	0	190282					4890	0	0			0	11864	0	38058										0		
270531	0	0					260	500	21550					3000	0	0			0	2041	0	0										0		
270652	0	17580					0	0	34323					0	0	0			0	13197	0	0										0		
271136	0	2787					20	6452	4729					0	0	0			0	405	0	0										96		
271275	0	0					879	2612	113719					14000	0	0			2612	8208	0	0										988		
271341	0	3913					296	0	34346					14	0	0			0	7567	0	0										0		
271529	0	50046					418	0	267527					0	0	0			0	64011	0	32156										0		
272030	0	0					79	0	14062					0	0	0			0	0	0	0										0		
272058	0	0					234	13692	7330					4250	0	0			9318	7330	0	0										14		
272151	0	10507					19	0	26146					0	0	0			0	5237	0	0										0		
272272	0	0					28125	0	427812					45002	0	0			0	43407	0	0										0		
272302	19821	0					31827	149782	85124					732595	0	0			19032	9362	0	1729										418201		
273336	139516	32231					1534	439757	683368					0	0	0			30993	205408	0	0										1347		
273550	0	25402					9864	0	215115					4183	0	0			0	99845	0	5824										48		
273653	0	0					250	0	5271					0	0	0			0	336	0	0										0		
273662	0	0					829	0	843203					0	0	0			0	14820	0	0										133		
273840	0	6562					946	0	36487					0	0	0			0	24481	0	0										64		
273859	3936	0					188	6273	0					0	0	0			2337	0	0	0										0		
274025	0	385					112	0	5070					0	0	0			0	1763	0	0										0		
274052	0	5286					115	0	8826					2226	0	0			0	1234	0	0										0		
274548	0	8216					530	4428	24597					5750	0	0			4428	3335	0	0										0		
274829	0	0					964	0	159188					10000	0	0			0	1212	0	6691										0		
274856	0	10539					566	0	62555					700	0	0			0	38648	0	0										0		
275255	0	7269					444	0	21428					4000	0	0			0	6000	0	0										0		
275358	0	0					5711	0	228959					26776	0	0			0	41695	0	8951										171		
275479	0	0					1494	10034	49317					35000	0	0			0	2140	0	0										0		
275657	0	0					907	1783	45928					0	0	0			1783	29827	0	0										0		
276074	0	2740					2812	0	35844					33700	0	0			0	15104	0	0										0		
276159	0	479					85	0	88462					0	0	0			0	61898	0	0										0		
276551	0	0					1270	0	42467					10582	0	0			0	21351	0	0										5782		
276579	0	511249					495569	10961092	11594138					8686135	12488	280941			381781	1432899	688077	3319054										375760		
276645	0	5836					1452	0	75147					24919	0	0			0	58128	0	3226										0		
276654	0	4296					292	23	22552					4600	0	0			23	0	0	0										0		
276850	0	62985					11536	3122	370306					155000	118	0			2622	123397	0	0										0		
276953	0	8112					0	0	29493					0	0	0			0	11181	0	0										0		
277240	0	7801					1411	0	17362					31000	0	0			0	0	0	2007										0		
277277	0	0					5271	0	6380					26226	0	0			0	788	6808	0										0		
277679	0	0					10	0	0					0	0	0			0	0	0	0										0		
277736	0	1846					440	0	22753					6272	0	0			0	568	0	0										0		
277820	0	0					626	270035	96918					7000	0	0			167817	0	0	8029										0		
278256	0	1479					2616	0	56684					43903	0	0			0	27647	0	2104										0		
278555	0	240868					7659	0	308128					0	0	0			0	7944	0	0										0		
278733	0	489					78	0	14861					0	0	0			0	0	0	0										0		
278751	5400	7502					124	5400	7527					0	0	0			0	0	0	0										0		
278818	0	181564					4887	89705	418125					42280	18963	18392			11228	125779	0	0										0		
278872	10127	0					3607	10127	0					9000	0	0			0	0	0	0										0		
279105	12598	9376					2590	328191	314268					8600	0	0			21289	0	0	0										2077		
279842	0	0					8954	0	68112					195300	0	0			0	33299	0	1411										0		
279954	0	29573					6261	0	347249					102026	0	0			0	173095	0	0										139		
280110	0	8534213	0	0	0	0	1491902	9560784	39497700	64756	195123839	0	181065574	26048454	419554	1376576	0	980130	0	0	12090	59050	724057	6301458	7602568	20123322	1219159	3558577	15000	0	1046	0	54425	
280138	0	2291					74	0	60180					0	0	0			0	30688	0	0										0		
280352	2700	0					146	8206	0					0	0	0			2339	0	0	0										0		
280558	0	11086					300	0	31985					5000	0	0			0	0	0	0										0		
282075	65680	53648					3088	141155	341575					12000	0	0			24130	11487	0	0										0		
282226	0	5894					306	0	157730					0	0	0			0	16179	0	0										0		
282824	0	4290					862	0	23521					17280	0	0			0	4828	0	0										0		
283157	0	1649					161	0	31908					0	0	0			0	18767	0	0										50		
283438	0	256759					2170	2000	414936					20000	0	0			2000	36485	0	0										0		
283652	0	0					505	0	0					1123	0	0			0	0	0	0										0		
283737	477299	0					1398	551374	0					92	0	0			0	0	0	0										0		
283867	0	0					5217	0	8170					70530	0	0			0	2736	0	0										0		
284154	0	5337					1160	0	9846					10000	0	0			0	1229	0	0										0		
284239	0	0					508	12959	0					6680	0	0			0	0	0	0										0		
284556	0	0					3187	1342	1550					53209	0	0			0	0	0	0										0		
284752	0	0					626	890	56286					1000	0	0			890	26678	0	0										0		
284958	0	3324					183	0	9444					934	0	0			0	0	0	0										0		
285151	0	2927					302	0	41220					0	0	0			0	0	0	0										0		
285348	0	17380					560	250	63615					28000	0	0			250	0	0	0										0		
285544	0	0					803	0	5714					0	0	0			0	0	0	0										0		
285553	0	18408					0	0	20064					0	0	0			0	1509	0	0										0		
285740	0	18613					5048	9274	139770					57000	0	0			0	55222	0	23921										0		
285777	0	0					305	0	13969					5200	0	0			0	7516	0	0										0		
285852	0	0					3360	191468	56926					55124	0	0			72518	24678	0	0										0		
285928	0	15157					286	2936	158157					0	0	0			2936	79104	0	0										0		
286251	0	1468					0	0	11056					0	0	0			0	5982	0	0										0		
286457	0	29115					4129	897	174444					67749	0	0			897	25822	0	0										0		
286840	0	3441					0	0	9840					0	0	0			0	579	0	0										0		
287007	7455	0					212	25985	0					0	0	0			0	0	0	0										0		
287342	0	3172					578	0	32187					9850	0	0			0	19408	0	0										0		
287922	0	3525					128	0	32460					0	0	0			0	11248	0	0										0		
287959	0	54372					1040	0	98949					0	0	0			0	13959	0	2039										0		
288152	0	5191					150	0	14647					0	0	0			0	219	0	0										0		
288376	0	13730					770	0	171649					3974	0	0			0	126243	0	0										0		
288853	571686	0					71825	3373352	6582017					2212250	0	0			639420	119623	0	0										495		
289056	0	0					982	55005	42505					555	0	0			14985	20156	0	0										0		
289225	0	0					669	411	41681					12000	0	0			392	16752	0	0										0		
289515	0	74264					644	0	457767					55999	0	0			0	145505	0	0										0		
289702	0	5886					3839	8750	383577					43451	0	0			0	3825	0	0										53143		
289739	3999	0					1164	3999	41766					2115	0	0			0	1592	0	0										0		
289757	0	0					983	0	66229					0	0	0			0	38157	0	0										0		
290249	0	16730					2984	0	388995					60947	0	0			0	164874	0	105478										0		
290838	0	0					133	0	30740					0	0	0			0	3159	0	0										0		
290922	25317	0					78	28013	0					0	0	0			0	0	0	0										0		
291059	3065	0					297	3065	0					0	0	0			0	0	0	0										2814		
291330	0	23327					64	2500	76183					0	0	0			0	30071	0	0										0		
291376	0	0					278	0	15571					4320	0	0			0	7915	0	0										3		
291611	0	0					213	0	126605					120	0	0			0	20267	0	0										27770		
291732	0	2333					53	610	86762					0	0	0			610	58738	0	0										0		
292234	0	0					1662	0	72398					0	0	0			0	63932	0	0										0		
292467	0	12016					391	1412	69575					0	0	0			1412	2920	0	4232										0		
292850	1498	0					98	12912	10062					0	0	0			2914	0	0	0										0		
292908	0	43653					11413	3707	365929					79636	0	0			3707	22168	0	9264										0		
293053	0	2742					2226	0	328484					0	0	0			0	9842	0	0										0		
293352	0	4257					129	0	9402					27	0	0			0	2717	0	0										0		
293437	0	0					3629	0	216535					65250	0	0			0	208809	0	0										0		
293651	0	5572					821	0	26167					1013	0	0			0	8606	0	0										0		
293754	0	29147					226	0	35652					0	0	0			0	0	0	10100										0		
294023	0	6919					1206	0	343957					20169	0	0			0	154525	0	0										54		
294564	0	4908					14031	140026	767762					1115	851	851			140026	173828	0	281										0		
294751	0	4796					654	5565	61714					3681	0	0			5565	47025	0	0										0		
294779	171148	0					5202	277411	54838					0	0	0			2081	0	0	0										850		
294827	0	0					74	0	19130					0	0	0			0	5315	0	0										0		
295011	0	18707					2964	0	145839					11177	0	0			0	12855	0	8521										0		
295057	0	9851					388	0	13308					84	0	0			0	2438	0	5324										0		
295646	0	464					0	0	13062					0	0	0			0	5496	0	0										0		
296456	0	48825					1946	0	69577					1687	0	0			0	8352	0	0										0		
296474	0	3788					460	0	20837					4173	0	0			0	4924	0	0										21		
296559	0	41529					998	0	175319					6600	0	0			0	92291	0	0										6555		
296755	0	2430					216	0	22098					0	0	0			0	0	0	0										0		
296858	0	0					139	0	7624					0	0	0			0	4481	0	0										0		
297051	0	4988					1545	0	23808					19000	0	0			0	18820	0	0										0		
297631	968	0					203	41821	21977					0	0	0			12001	1425	0	0										0		
297761	0	0					667	0	86447					16000	0	0			0	35164	0	0										0		
298049	0	20050					431	0	34423					4500	0	0			0	9732	0	0										50		
298218	0	39972					6547	17852	281022					0	0	0			2559	488	0	0										9676		
298245	0	0					1934	0	193343					38000	0	0			0	95746	0	2051										0		
299868	0	0					1202	5179	0					24095	0	0			0	0	0	0										0		
300009	0	13581					1243	0	92651					16694	0	0			0	7545	0	0										35532		
300063	0	0					5595	0	1938					0	0	0			0	0	0	0										0		
300157	23647	0					93	23688	0					0	0	0			41	0	0	0										49		
300353	0	9988					838	4750	152096					0	0	0			0	59815	0	0										0		
300456	0	7480					0	8416	8855					0	0	0			8416	0	0	0										0		
300933	0	5717					209	0	81484					0	0	0			0	21973	0	0										73		
300942	0	3161					545	0	42463					5523	0	0			0	11006	0	3250										0		
300960	0	22307					1176	27283	155341					379	0	0			14717	42417	0	0										47		
301574	0	0					2502	0	73742					43527	0	0			0	43412	0	0										9		
301800	0	4395					5933	0	186638					88700	0	0			0	2421	0	0										0		
302030	0	968					197	11605	29118					0	0	0			0	2092	0	0										0		
302133	0	926					155	0	26474					0	0	0			0	727	0	747										0		
302553	35221	2443					1842	68752	75118					8202	0	0			13833	24645	0	0										0		
302656	0	152505					6992	0	597016					70312	0	0			0	99915	0	0										0		
303653	0	73662					50	0	179654					0	0	0			0	38062	0	0										0		
303701	0	11562					286	0	62370					1205	1796	0			0	28036	0	0										0		
303747	0	0					130	2702	18102					0	0	0			1203	9930	0	0										0		
303952	0	4505					2396	2080	210875					23600	0	0			2080	94498	0	0										67		
304173	0	0					5329	0	313985					28641	0	0			0	132784	0	0										214		
304520	0	24876					188	0	28279					0	0	0			0	0	0	8576										0		
304575	0	983					285	0	1574					0	0	0			0	0	0	0										0		
304762	0	5145					231	6562	24960					0	0	0			6562	8096	0	0										0		
304913	0	0					0	0	0					0	0	0			0	0	0	0										0		
305059	0	0					528	0	20819					3500	0	0			0	2106	0	0										0		
305077	0	1542					347	919	61345					0	0	0			0	19576	0	0										39		
305237	0	40076					121	0	83385					0	0	0			0	10487	0	0										0		
305442	0	9833					1143	28716	99273					0	0	0			25716	0	0	0										0		
306056	3726	0					138	3726	0					0	0	0			0	0	0	0										0		
306140	0	0					26	0	5808					0	0	0			0	0	0	0										0		
306159	0	0					3881	0	11590					65000	0	0			0	1906	0	0										0		
306337	0	0					348	0	59316					0	0	0			0	26040	0	0										0		
306908	0	0					314	7880	226935					208	0	0			7880	125008	0	0										0		
307062	0	69017					782	16041	286558					11500	0	0			16041	0	0	0										93		
307334	0	922					112	0	51149					0	0	0			0	7273	0	0										0		
307361	0	62778					2405	22814	83358					10000	0	0			22814	0	0	0										0		
307679	24568	49433					2567	58595	227330					0	0	0			2480	42347	0	0										0		
307932	0	16857					196	0	27650					0	0	0			0	4247	0	0										0		
308256	10086	927					245	21167	2991					3325	0	0			3081	160	0	0										0		
308340	0	0					1782	14	67646					19000	0	0			0	33076	0	0										0		
308836	0	8942					332	0	32834					5000	0	0			0	0	0	325										0		
309150	0	10207					1455	0	110160					0	0	0			0	82090	0	0										0		
309655	0	8087					8768	0	106452					165945	0	0			0	28136	0	0										0		
309851	0	2982					219	1672	43966					0	0	0			683	15699	0	0										0		
310754	0	0					1526	0	1699					34439	0	0			0	0	0	0										0		
310950	0	894					340	0	30697					0	0	0			0	9093	0	0										0		
310978	0	0					23873	0	200365					501696	0	0			0	37219	0	0										335		
311050	113894	63421					3084	451003	367688					25000	0	0			102002	230353	0	132627										0		
311144	0	0					0	9115	9674					0	0	0			3466	0	0	0										0		
311256	0	5587					1551	3111	14456					18500	0	0			0	8869	0	0										0		
311265	0	0					1498	0	92919					8125	0	0			0	39776	0	0										0		
311603	0	99379					4446	0	333358					78217	0	0			0	18158	0	0										9574		
311658	0	2757					599	0	50865					0	0	0			0	24102	0	0										0		
311845	0	259502					154992	0	7919102					2948846	10149	84815			0	1233678	0	153075										270		
311939	0	0					900	6108	33635					8000	0	0			108	8206	0	0										0		
312244	0	0					2823	0	291260					25000	0	0			0	207830	0	5255										0		
312356	0	5280					207	0	29965					0	0	0			0	18614	0	0										0		
313009	0	0					3256	10	31393					51000	0	0			10	8383	0	0										0		
313157	0	8443					387	0	49495					3450	0	0			0	18860	0	0										0		
313223	0	0					4092	52441	15827					5925	0	0			44227	13319	0	0										480		
313577	0	13363					1917	305	171254					35000	0	0			0	23029	0	0										0		
314257	0	87198					1558	0	268131					50000	0	0			0	857	0	0										0		
314444	0	885					1239	28271	28842					18000	0	0			19824	18675	0	0										0		
315656	17823	0					319	17823	0					0	0	0			0	0	0	0										0		
316840	0	173148					26939	112118	607224					108000	6925	7016			125	0	0	131092										107		
316859	0	0					240	21231	48375					0	0	0			21231	35624	0	0										0		
316934	3998	0					0	21906	0					0	0	0			995	0	0	0										0		
317258	0	9487					744	0	178900					0	0	0			0	56810	0	1087										104		
317342	217906	113469					23304	468751	1129034					279526	0	0			0	128725	0	104578										0		
317379	0	0					613	422	57842					0	0	0			0	7706	0	0										0		
317650	0	0					0	0	43460					0	0	0			0	3824	0	0										0		
318639	0	469					46	0	5762					0	0	0			0	817	0	0										0		
318974	0	0					22594	0	192508					445000	0	0			0	33388	0	0										0		
319047	0	0					1648	0	53064					3700	0	0			0	19323	0	0										31		
319458	0	0					175	0	78432					0	0	0			0	11228	0	0										0		
319551	0	27145					3581	13409	57578					56481	0	0			0	7352	0	0										167		
320034	0	873					129	0	53237					0	0	0			0	11001	0	0										0		
320052	0	0					1619	1515	2222					5638	0	0			1515	0	0	0										0		
320070	0	7539					1754	0	13338					6000	0	0			0	2901	0	0										8		
320119	0	0					27154	1010664	1622818					300000	172198	150845			17530	103908	0	0										4734		
321152	0	0					288	1933	43830					0	0	0			0	4676	0	0										254		
321255	1492	0					33	5523	0					0	0	0			3031	0	0	0										0		
321273	999	5440					2996	34161	51154					60292	0	0			0	2557	0	0										0		
321330	0	27569					50	534	34336					0	0	0			495	4824	0	0										0		
321947	0	476					2249	0	248874					10000	0	0			0	153737	0	15543										66		
322449	0	0					474	0	13388					6000	0	0			0	4824	0	0										0		
322476	0	0					10	0	751					0	0	0			0	0	0	0										0		
322551	0	9593					51	3350	9638					0	0	0			3350	45	0	0										0		
323204	0	0					5612	38661	311239					0	0	0			9071	84118	0	0										246		
323651	0	8828					587	0	88204					0	0	0			0	7158	0	0										0		
324153	0	0					690	0	86143					8750	0	0			0	54676	0	0										0		
324229	0	1252					354	0	17665					1000	0	0			0	3221	0	0										63		
324256	16907	0					0	20762	0					0	0	0			1108	0	0	0										0		
324340	0	79975					10259	422876	535347					85000	0	0			199263	236499	0	0										5437		
324854	0	22762					352	0	96052					0	0	0			0	66906	0	0										0		
324863	0	0					2309	209582	223344					0	0	0			179190	26738	0	0										0		
324975	0	0					1013	0	55337					0	0	0			0	27594	0	0										0		
325141	0	0					1073	0	83405					0	0	0			0	31447	0	0										0		
325459	0	0					175	0	15442					0	0	0			0	4592	0	0										66		
325534	0	14465					936	0	111248					383	0	0			0	35997	0	0										0		
326054	0	13766					527	5061	69805					0	0	0			0	8414	0	44190										54		
326344	0	6583					2451	12792	192983					63000	0	0			12792	57764	0	13662										0		
326858	0	54670					3440	2661	332797					0	0	0			2661	30363	0	0										0		
326979	0	6343					1317	0	175340					8511	0	0			0	5987	0	0										0		
