"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
554268		0	0																																	896	0	187								
554343		104	544																																	24479	0	713								
554857	0	8765	81623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																162339	0	63522								
555256		2334	831																																	358	0	866								
556011		1482	13315																																	9741	0	31999								
556459		5945	39284																																	37958	0	17290								
556815	0	68063	187216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																140918	3000	148334								
556936	31380	0	7930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																28393	0	21605								
557317	0	3833	61490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																106830	0	38120								
557438		603	0																																	1525	0	16998								
557858	0	26544	742667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																844297	93177	345418								
559179		31	38																																	1141	0	0								
560214		0	0																																	0	0	4715								
560353		1626	3018																																	1384	0	356								
560438		0	0																																	740	0	867								
560830		0	0																																	1182	0	1762								
561145		119	5239																																	15939	0	70979								
561574		0	21156																																	54879	0	9716								
561659	0	1040	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																44497	0	60733								
561864		16235	22948																																	85547	0	27								
562058		4972	32141																																	24894	0	10444								
563233		5970	5803																																	7575	0	0								
563336		413	346																																	1180	0	1646								
563457		0	0																																	167	0	2364								
563934		30	128																																	0	0	5								
564052		1049	14495																																	3047	0	13817								
564324		7441	11765																																	66345	0	12542								
564463		2194	6299																																	5813	0	4753								
564557																																														
564678	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	1166								
564838		1804	2378																																	1575	0	2240								
564977	0	687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																331	0	5358								
565143	0	1719	22701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1001	0	460								
565170		3237	1840																																	2	0	0								
565536		0	899																																	3713	0	13998								
565750		8673	81157																																	112934	0	13420								
565844	0	3306	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																794	0	4973								
566056		223	0																																	20019	0	50392								
566243		6427	11604																																	11842	0	7422								
567240		1429	10523																																	720	0	1225								
567679		7049	4514																																	4192	0	13214								
567736		498	6135																																	2552	0	2068								
568126		1388	3972																																	21422	0	0								
568135		2500	4285																																	4008	0	1662								
568359	0	22394	86641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																20008	12510	4								
568377		2628	0																																	0	0	2592								
568470	21924	28207	40652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																80919	0	50986								
568939		3814	5965																																	862	0	4140								
570558		6682	6238																																	0	0	16437								
570651		21	0																																	1649	0	11747								
571135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																134	0	5858								
571265	0	1395	11324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																18786	0	1512								
571920		1540	1339																																	3527	0	10810								
571957		0	0																																	122	0	3336								
572347	10300	7015	1686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																771	0	5570								
572374	0	46899	1412292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																150663	0	80946								
572459		948	487																																	10551	0	33935								
572655	16490	3672	5960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8882	0	7267								
573036		7614	35074																																	2335	0	1843								
573335		1052	3996																																	3766	0	5319								
574079		2020	7601																																	5883	0	1009								
574949		3388	16795																																	22994	0	2841								
574976		16359	37506																																	30759	0	70293								
575133		3	1558																																	178	0	10								
575254	0	111338	236355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																197546	0	138041								
575348		1978	2327																																	7874	0	2001								
575375	0	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																732	0	0								
575759	0	418	12402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																26755	0	61717								
575834		7652	23219																																	60233	0	2553								
576354	0	511	2772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												0				3557	0	469								
576578		3958	1349																																	2803	0	2300								
576608	110245	51356	49502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																27333	0	27416								
576644		9585	10165																																	25933	0	4541								
576952		13255	3480																																	8807	0	32821								
577128	0	2377	286054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																504394	0	165549								
577137	0	6945	32703	0	1000	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0																9007	0	8602								
577230		0	30																																	0	0	122								
578116		189	16090																																	6371	0	3748								
578237		0	0																																	50	0	1028								
578255		19213	102941																																	208995	0	5070								
578554		238	316																																	1161	0	9647								
578741		10388	16861																																	22215	0	2876								
578862	0	292	2352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1294	5	988								
579140		2531	1742																																	22273	0	25295								
579319		0	0																																	207	0	1881								
579364		6561	17050																																	11596	0	13033								
579636		1016	4264																																	1771	0	1052								
580155		7490	6052																																	18285	0	21596								
580548	0	11951	37793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																28763	0	10147								
580847		3109	4845																																	3446	0	0								
580874		476	846																																	5404	0	2800								
581237		1784	1170																																	1711	0	5291								
581358		0	6594																																	10230	1450	25030								
582177		17764	37379																																	37278	0	23557								
582654		229	1263																																	2316	0	5379								
582878		0	711																																	0	0	320								
582953		8290	4667																																	7608	0	28735								
582971		30857	67206																																	33678	0	3561								
583071		4924	3875																																	0	0	1704								
583268		11740	97600																																	18109	0	1322								
583352		3112	10022																																	12453	0	7490								
583754		25278	29162																																	33193	0	1710								
583905		11425	28964																																	38276	0	39199								
584377	0	10890	47323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																49561	0	628								
584724		0	11701																																	71893	0	13699								
584920		157713	85541																																	172353	0	76626								
585235		570	1936																																	784	0	24906								
585749		4936	605																																	23415	0	38934								
586027		0	0																																	0	0	85								
586072		22239	54350																																	9283	0	4344								
586335		784	466																																	896	0	7								
586960		5823	5301																																	163	0	529								
587677		7129	1496																																	8078	0	1316								
587752		123	2769																																	0	0	2775								
587800	0	13600	564200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																943500	0	28300								
588245		6307	4635																																	3332	0	2254								
588348	0	594	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																16585	0	29131								
588478	0	0	5408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	2900								
589158		0	0																																	12209	0	0								
589523		14997	39430																																	44962	0	14711								
589943	0	13866	91667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																57049	0	62572								
590220	0	15123	27968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																35927	0	2424								
590640		7729	28812																																	12027	0	1294								
590976		65947	33960																																	46970	0	17675								
591209		2224	0																																	0	0	7828								
591320	0	15540	2350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8602	0	3451								
591357		1275	413																																	2232	0	1709								
591366	0	25461	1226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11762	0	5602								
591740		0	147																																	5	0	447								
592439		0	7381																																	12332	0	37940								
592448	55400	8606	11107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																67117	0	9874								
592550	0	1838	4109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4097	0	35000								
592644		5532	118312																																	18847	0	19740								
593007	419665	44696	166709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																153860	0	99127								
593052		39042	32502																																	25040	116280	66563								
593249		1877	5257																																	9023	0	3019								
593333		505	1965																																	4525	0	9654								
593771		0	0																																	0	0	0								
593940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	3309								
594433		27144	80242																																	73859	1000	57705								
594451		5513	47268																																	118182	0	4863								
594853		21883	167426																																	45309	0	53829								
594938		949	158																																	15894	0	24228								
594947	0	9016	230027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																282526	23500	40706								
595270	0	294911	1849959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607142	0	600420	0	0	0	0	0	0	0	600420	0				1610396	101454	237154								
595337		672	243																																	423	0	420								
595430	0	3704	39308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																107638	0	40693								
595869																																														
595944		409	173																																	1484	0	12060								
596062		34839	25340																																	36455	2478	2655								
596156	3500	5189	29936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11461	0	20151								
596277		0	141																																	0	0	0								
596455		5311	7041																																	2553	0	1285								
596978		728	1339																																	1538	0	19								
597041		5873	0																																	2064	0	2141								
597313		3565	8970																																	6334	0	1923								
597452		17440	1940																																	7983	0	514								
597546		0	16750																																	11904	0	41712								
597658		3	0																																	1959	0	7943								
598002	0	2808	19949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																35965	0	2621								
598048		1412	26220																																	26379	0	28907								
598132		0	272																																	1269	0	0								
598543		0	0																																	2827	0	20167								
599643		85	993																																	7539	0	6601								
599764	0	102205	544213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																103742	50973	92576								
600419		36176	163702																																	121482	0	46938								
601032	3850	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																240	0	1622								
601041	0	1109	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1427	0	3183								
601050	0	134976	1703579	0	0	419915	158007	0	14675	341160	58352	0	0	5728	5200	139757	13050	0	0	0	95276	2626	0	0	0	0	80818	0	13532	0	94350	0				4442950	509891	1333020								
601153		1082	0																																	9093	0	25051								
601416	287500	15946	548211	0	0	62207	0	22322	3753	31638	26816	0	0	0	9274	0	13048	0	0	0																508018	0	129441								
601443		5314	12569																																	15840	0	10270								
601658		37722	101571																																	21423	0	2768								
602048		25930	39418																																	154851	0	16892								
602543		488	793																																	6250	0	14572								
602842		0	0																																	3338	0	0								
603232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																187	0	1822								
603540		653	1501																																	642	0	2179								
603559		25	0																																	131	0	872								
603755		400	0																																	449	0	313								
604024		8545	22593																																	38879	0	20737								
604033		0	0																																	81	0	465								
604547		262	0																																	18712	0	34727								
604640	0	6229	1388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2420	0	2884								
605571		286	0																																	0	0	0								
605610		4039	12399																																	7367	0	5711								
605656	0	2097	16159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3326	0	5104								
606046	1550000	754930	3371086	0	0	289371	0	153039	22382	219556	47433	0	0	0	35602	0	117437	0	0	0	15326	2048	17048	0	0	0	0	0	0	0	17048	0				4343195	330923	870473								
606176		48594	54222																																	75042	0	628								
606653		1884	16314																																	43716	0	60523								
607146		3552	14659																																	20912	2	9019								
608358		0	330																																	1191	0	4538								
608451		2733	4561																																	6070	0	3243								
608844		399	885																																	26253	0	822								
609010		2416	3873																																	6190	0	10035								
609467		0	16233																																	315	0	48								
609476		2287	0																																	0	0	1140								
609609		0	3103																																	2616	0	0								
609645		0	0																																	75	0	481								
609832		0	0																																	22346	0	38506								
610128		607	8862																																	14161	0	10080								
610164		16050	18894																																	13295	0	14928								
610539	0	0	764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																77	0	8597								
610557	0	8924	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																31232	0	6251								
610913		609	4613																																	1314	0	6443								
611031		15611	20214																																	394	0	453								
612159		449	5032																																	12931	0	33310								
612878		1838	814																																	3322	0	40								
613008	0	148521	791079	0	0	52868	155255	0	27142	17558	8168	0	0	0	0	59526	93144	2585	0	0	49943	6801	7695	0	0	0	0	0	0	0	7695	0				1492344	0	698178								
613156		11874	18727																																	21879	0	18464								
613343		11341	80229																																	107514	0	60077	FHLB							
613400	0	1491	115518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																156278	0	8731								
613558		5379	32591																																	97303	0	46682								
613679	0	10616	18787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																26451	0	11323								
613839		13996	7500																																	1371	0	10844								
613950		32179	196703																																	3288	0	0								
613978		3224	2200																																	1791	0	90								
614256		283	1922																																	517	0	1858								
614313	0	21804	12767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																69691	5000	33955								
614368		18411	26092																																	12007	0	18334								
614751	0	4481	1990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5973	0	11180								
614948		1337	167																																	5978	0	18830								
615217		63	52665																																	183747	0	1790								
615253		128	4																																	3939	0	11112								
615776		0	0																																	0	0	0								
615851		8583	3829																																	3828	0	10744								
615879		0	2002																																	0	0	848								
615954		8975	30723																																	36053	0	11787								
616036		2786	7332																																	30980	495	5774								
616540		0	0																																	1512	0	7653								
617051		1355	401																																	6935	0	363								
617079		1339	0																																	519	0	1121								
617145		833	7708																																	0	0	8335								
617275	0	4766	2818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																655	0	110								
617743		122	0																																	2255	0	24227								
618647		939	0																																	1793	0	6752								
618740		3878	61496																																	26072	0	9219								
618777		60	8																																	0	0	361								
618807	0	26057	513083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																374303	0	82437								
619457		641	690																																	7378	0	2006								
619701		0	6911																																	513136	0	36512								
619859		0	258																																	2920	0	6920								
619877																																														
621151		99	0																																	476	0	5328								
621245		35	816																																	6271	0	0								
621357		6572	17495																																	19251	0	13977								
621441		1750	441																																	0	0	15110								
622037		5579	27434																																	21595	0	14578								
622774		94266	119070																																	20976	0	12102								
623052		0	0																																	0	0	21556								
623454		2866	3353																																	9536	0	7208								
623548		1684	711																																	7471	0	18367								
623874		3437	1400																																	0	0	0								
624246		1247	749																																	21379	0	11054								
624648		1666	1135																																	2185	0	11118								
624778		10701	58																																	0	0	9220								
624956		4347	828																																	6094	0	962								
625056		0	0																																	0	0	3617								
625065		16723	19780																																	17675	0	84								
625140		890	3176																																	8893	0	4254								
625159	0	0	11676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3227	0	7225								
625654	500	40164	120805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																270442	0	17164								
625757		915	2131																																	5858	0	3949								
625850		8588	1561																																	314	0	5648								
625953		294	0																																	451	0	2822								
626101	0	11955	76411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																71185	1404	32988								
627108	0	8435	8368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																18009	0	13178								
627377		0	0																																	0	0	0								
627854		2684	18213																																	2030	0	11132								
628039		347	150																																	566	0	6443								
628123	0	3131	5437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																12894	2000	569								
628356		6575	14622																																	7521	0	10228								
628552	0	2421	2069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																724	0	14142								
629148		668	572																																	1650	0	12165								
629353		5193	13885																																	4808	0	12605								
629522		740	6138																																	1187	0	1259								
629746	0	1406	1189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4287	0	14579								
630041		0	81																																	125	0	95								
630340		0	0																																	0	0	3181								
630555		25045	21860																																	34837	0	22785								
630658		5948	1720																																	2070	0	8010								
631039		5911	4489																																	10941	0	4610								
631150		6261	10983																																	3763	0	1064								
631178	0	9078	5251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																27411	0	5181								
631422	0	28680	35950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8984	0	9666								
631570		2848	2844																																	541	0	6486								
632410	0	9958	24939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																25184	0	6482								
632607		4325	55855																																	30956	0	29451								
632858	0	4172	28663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11106	0	0								
633378	0	138	78717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																100747	0	19290								
633640		475	11396																																	5765	0	73								
634544		8486	6096																																	2224	0	1312								
634955		5567	5336																																	5650	0	5906								
635840		1749	900																																	22714	0	37175								
635907		4677	58395																																	39626	0	9184								
636276		0	1096																																	2606	0	847								
636753		0	0																																	356	0	9657								
636771	0	12544	88246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																393536	0	258429								
637170		2406	2916																																	23571	0	175379								
637451	0	238873	757560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57422	17503	55025	0	0	0	0	0	0	0	55025	0				723128	203463	498231								
637554	65725	528	70000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2357	0	5432								
638131		4698	682																																	6881	0	1918								
638355		249	2039																																	2046	0	0								
638850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2920	0	9812								
639549		11714	5951																																	45627	0	25858								
639567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
639633		4560	1411																																	14544	0	288								
639857		703	237																																	1420	0	2135								
640143		0	250																																	4501	0	835								
640246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																52562	0	6877								
640442		1854	360																																	12967	0	35802								
640554	0	0	867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																402	0	187								
640956		1484	257																																	2892	0	16810								
641449		315	568																																	4323	0	1333								
641579	0	2502	9000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																16	0	5061								
642437	0	6757	9854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4835	0	1498								
642549	0	2458	24641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																228674	0	54249								
643078		744	18598																																	0	0	300								
643274		0	0																																	0	0	0								
643340	0	968	16375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																21397	0	13532								
643658	0	0	5915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																774	0	97								
644057	0	13	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																847	0	3012								
644141		1758	1860																																	348	0	46								
644646		698	521																																	8313	0	11159								
644776	0	0	980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
644842		14267	0																																	5583	0	42656								
644954		0	0																																	0	0	0								
644963		149	0																																	187	0	11401								
645157	1000	2802	5272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2597	0	13252								
645317	0	4472	66287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																82401	0	22613								
645465	113161	13987	59266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																106228	0	44147								
645540		3571	4141																																	10475	0	14048								
645577		9667	7923																																	1752	0	1286								
645625	0	278450	1006457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63377	0	0	0	0	0	0	0	0	0	0	0				1615314	101800	625395								
646042		35	0																																	3922	0	11645								
646145		1312	3574																																	4623	0	3906								
646172		42113	8260																																	80	0	577								
646444		0	19440																																	12303	0	0								
646471		0	0																																	0	0	0								
646556	34150	15733	6326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1708	2500	5562								
646743		4046	5597																																	28767	0	34089								
646873		4215	10719																																	8100	0	534								
647218		1840	22319																																	25863	0	9963								
647245	0	2635	4373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2491	0	15262								
647414	0	0	2666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	11075								
647759		1104	1127																																	1435	0	6789								
647777	0	910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	810								
647955		16	1681																																	3817	0	2030								
648130	0	5890	13781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																54493	0	5799								
648242	201500	30914	120264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																106777	0	124879								
648251		5553	7584																																	1040	0	6976								
648345	0	810	686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1585	0	744								
648550		177	88																																	5649	0	7937								
649342		17601	20303																																	6321	1140	27243								
649632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	4707								
651121		5996	11982																																	2139	0	2519								
651149		1630	0																																	1313	0	5998								
651158		219	1020																																	1171	0	2863								
651354		646	11																																	0	0	2612								
651448																																														
651541		3313	2720																																	8253	700	11312								
651756		0	112																																	0	0	8099								
651859	499784	149836	287927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																53721	0	662993								
651952		869	2738																																	10018	0	14961								
652043		549	8092																																	14707	0	18293								
652070		12199	0																																	0	0	1124								
652874	951433	19650	168595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87221	0	16517	0	0	0	0	0	0	0	16517	0				130136	318347	920								
652959		0	0																																	0	0	3726								
653134		9850	8556																																	2222	2740	18452								
653433		0	0																																	1565	0	13002								
653611		3100	42245																																	27901	0	15448								
653778		2721	815																																	2603	0	939								
653947		14804	10258																																	23494	0	30878								
654047		742	0																																	377	0	5								
654300	0	5004	1275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	7815								
654579		0	0																																	0	0	0								
655530		0	0																																	6764	0	0								
655839		3149	40294																																	33846	0	19499								
656032		332	3464																																	1704	0	14027								
656377	0	662333	2246588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1201426	0	55616								
656470		68194	182425																																	41716	0	16335								
656658		0	0																																	135	0	1467								
656779		0	0																																	0	0	2766								
657178		628	100																																	0	0	2437								
657271	0	17324	53715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																29114	0	68860								
657365	0	0	141394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																612536	54492	8138								
657459	0	16664	198987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																295020	0	48533								
657758		706	5918																																	1374	0	4189								
657954		1652	366																																	12893	0	21959								
658072		0	500																																	0	0	0								
658474		203	0																																	0	0	0								
658924		26	2292																																	2420	0	1288								
659341		1637	25257																																	440	0	3335								
659556	4650	998	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6572	0	15462								
659640		0	0																																	0	0	0								
659734		106	3932																																	1561	0	5492								
659855	0	380931	1471822	0	0	104743	0	0	0	0	0	0	33872	70871	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0				1613460	0	680325								
660066		745	0																																	251	0	0								
660253		2830	16																																	3988	0	20399								
660271		2102	68																																	23781	0	24031								
660570		1965	24044																																	13608	2000	2581								
660655		26973	216569																																	412149	0	36082								
660879		795	0																																	1403	0	1125								
660927	0	1538	28254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	25079	0	15091								
661072	0	1078	627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																411	0	3012								
661157		0	0																																	6	0	899								
661223	1	89	1271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1909	0	6467								
661308	0	0	75587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																335646	11842	148357								
661474		0	0																																	0	0	2618								
662350		454	27																																	1276	0	2810								
662369	127941	0	55453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																69818	401528	118480								
662949		2997	19672																																	28151	0	16295								
663058	20150	342	33901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																60136	0	46332								
663245	285638	367172	2571339	0	0	11329	0	0	0	0	0	0	0	11329	0	0	0	0	0	0	20840	99983	0	0	0	0	0	0	0	0	0	0				1206478	15000	593550								
663638		160	0																																	185	0	7326								
663656		0	244																																	0	0	89								
663834	0	40748	476126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																220615	108470	23196								
663955		39347	162925																																	1819	0	9873								
664176		7587	27010																																	10023	0	971								
664206	0	78361	82637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																140423	0	94481								
664653		0	1093																																	3264	0	15								
664756	0	1189131	1499061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4496	0	4260	0	0	0	0	0	0	0	4260	0				1594640	1321869	432917								
665146		515	850																																	7261	0	32127								
665258		164	1109																																	7766	0	4682								
665865		15040	11534																																	11364	0	15759								
666059		0	58592																																	226739	0	22152								
666358		0	851																																	2379	0	329								
666554		3921	0																																	17374	0	67545								
666844		0	0																																	1820	0	18483								
666974		270	0																																	0	0	1636								
667029		1966	9152																																	4764	0	408								
667252		0	0																																	717	0	950								
667346		0	2831																																	3163	0	15706								
667524	0	1173	5051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2001	0	984								
667551		201	400																																	5170	0	13387								
667757	345492	174361	958890	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	20000	0																1073712	127041	66734								
668053		0	1335																																	4240	0	1962								
668147		1298	2265																																	7428	0	14888								
669555		173	32																																	81168	0	148085								
670430		1898	3731																																	6802	0	5890								
670467		329	68044																																	38493	0	34487								
670560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
670654		954	0																																	1007	0	1213								
670748		238	1891																																	7105	0	463								
670878		3529	2459																																	15744	0	20								
671053		968	510																																	1291	0	5303								
671147		9873	10011																																	20131	0	40283								
671334	349350	39929	246350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																242521	0	11542								
671464	0	0	366490	0	0	133302	0	0	0	0	0	0	80953	52349	0	0	0	0	0	0	24466	1023	0	0	0	0	0	0	0	0	0	0		25638	55065	1863799	785291	38464								
671558		12160	52797																																	54212	0	69300								
672238		0	856																																	868	0	3063								
672247		7283	324																																	4759	0	157								
672537	0	1175	3070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6817	0	10859								
672573		0	3235																																	3977	0	998								
673244		504	279																																	545	0	4059								
673440	0	325	825071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																353721	0	4151								
673477		1314	0																																	0	0	0								
673851		3386	1011																																	9595	0	1835								
673909	0	49396	226908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																208	0	78407								
674344		1851	2127																																	837	0	251								
674849		19227	61395																																	8013	9172	38857								
675042	0	0	643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1917	0	19567								
675051		426	2479																																	75	0	90								
675079	0	10358	1480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	8696								
675248		6088	2317																																	3979	2635	4321								
675341		0	0																																	353	0	848								
675659		0	0																																	8349	0	462								
675855		0	0																																	64	0	3510								
676049		0	0																																	0	0	0								
676151		4094	589																																	15419	0	78774								
676478		1126	19169																																	8288	0	1390								
677176	0	106262	38743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																33684	0	78331								
