"IDRSSD"	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
	LN RSTR CMRL IND LN NUS ADR PD 30 - 	LN RSTR CMRL IND LN NUS ADR PD 90	LN RSTR CMRL IND LN NUS ADR NACRL	LN RSTR ALL OTHR LN LEASE PD 30 - 89	LN RSTR ALL OTHR LN LEASE PD 90	LN RSTR ALL OTHR LN LEASE NACRL	ITEMIZE LN FARM PD 30 - 89	ITEMIZE LN FARM PD 90	ITEMIZE LN FARM NACRL	ITEMIZE LN FINANCE AGRI FARM PD 30 -	ITEMIZE LN FINANCE AGRI FARM PD 90	ITEMIZE LN FINANCE AGRI FARM NACRL	AUTO LN TO IND HH FAM PD 30 - 89	AUTO LN TO IND HH FAM PD 90	AUTO LN TO IND HH FAM NONACCRUAL	OTHR LN TO IND HH FAM PD 30 - 89	OTHR LN TO IND HH FAM PD 90	OTHR LN TO IND HH FAM NONACCRUAL	LN RSTR CMRL IND LN PD 30 - 89	LN RSTR CMRL IND LN PD 90	LN RSTR CMRL IND LN NACRL	CREDIT CARD LN HOUSE FAMILY PD 30 - 	CREDIT CARD LN HOUSE FAMILY PD 90	CREDIT CARD LN HOUSE FAMILY NACRL	ITEMIZE AUTO LN HOUSE FAMILY PD 30 -	ITEMIZE AUTO LN HOUSE FAMILY PD 90	ITEMIZE AUTO LN HOUSE FAMILY NACRL	OTHR CNSMR LN HOUSE FAMILY PD 30 - 8	OTHR CNSMR LN HOUSE FAMILY PD 90	OTHR CNSMR LN HOUSE FAMILY NACRL	PURCH CREDIT IMPR LN BAL PD 30 - 89	PURCH CREDIT IMPR LN BAL PD 90	PURCH CREDIT IMPR LN BAL NACRL	PURCH CREDIT IMPR LN CARRY PD 30 - 8	PURCH CREDIT IMPR LN CARRY 90	PURCH CREDIT IMPR LN CARRY NACRL	
587677													5	0	0	0	0	0																			
587752													0	0	0	0	0	0																			
587800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454	0	40	0	0	1438	0	0	0	0	0	0	0	0	0							
588245													0	0	0	0	0	0																			
588348				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
588478				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
589158													0	0	0	0	0	0																			
589523													0	0	3	19	0	0																			
589943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1570	0	0	0	0	0	0	0	0	0							
590220	0	0	0	21	0	0	0	0	0	0	0	0	10	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
590640													15	0	0	44	0	0																			
590976													0	0	0	48	0	0																			
591209													0	0	0	0	0	0																			
591320	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
591357													4	0	0	26	119	0																			
591366	0	0	0	0	0	0	0	0	0	0	0	0	108	0	28	291	8	0	8	8	0	0	0	0	0	0	0	0	0	0							
591740													0	0	0	0	0	0																			
592439													0	0	0	0	0	0																			
592448	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	17	0	1	0	0	676	0	0	0	0	0	0	0	0	0							
592550				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
592644													0	0	0	320	191	11																			
593007	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
593052													0	0	0	0	0	0																			
593249													14	0	0	217	0	64																			
593333													21	0	0	6	0	0																			
593771													0	0	0	49	0	52																			
593940				0	0	0	0	0	0	0	0	0	3	0	17	21	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
594433													30	0	5	74	0	23																			
594451													0	0	0	0	92	0																			
594853													0	0	0	0	0	0																			
594938													13	12	0	75	0	0																			
594947	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	23	0	14	0	0	0	0	0	0	0	0	0	0	0	0							
595270	0	0	0	0	0	0	0	0	0	0	0	0	105	0	51	337	0	8	0	0	164	0	0	0	0	0	0	0	0	0							
595337													30	9	0	112	19	0																			
595430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	781	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
595869							0	0	0																												
595944													1	0	0	4	0	0																			
596062													462	24	55	538	0	10																			
596156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	27	0	0	0	0	0	0	0	0	0	0	0	0							
596277													0	0	0	0	0	0																			
596455													0	0	65	17	1	0																			
596978													0	0	0	0	0	0																			
597041													0	0	0	0	0	0																			
597313													0	0	0	9	0	0																			
597452													0	0	0	22	0	0																			
597546													0	0	0	0	0	0																			
597658													47	0	8	0	0	0																			
598002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0							
598048													0	0	0	135	0	11																			
598132													0	0	0	1	0	0																			
598543													0	0	0	0	0	0																			
599643													62	0	0	29	0	12																			
599764	0	0	0	0	0	0	0	0	0	0	0	0	13	0	14	56	0	171	0	0	0	0	0	0	0	0	0	0	0	0							
600419													0	0	0	1	0	0																			
601032				0	0	0	0	0	0	0	0	0	0	0	8	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0							
601041				0	17	130	0	0	0	0	0	130	53	0	0	129	51	27	0	0	0	0	0	0	0	0	0	0	17	0							
601050	0	0	0	178	83	0	0	0	0	0	0	0	8131	699	0	16110	755	0	0	0	1977	173	75	0	0	0	0	0	0	0							
601153													0	0	0	0	0	0																			
601416	0	0	0	0	0	0	0	0	0	0	0	0	7039	0	2487	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
601443													0	0	0	5	0	0																			
601658													10	0	0	24	0	0																			
602048													0	0	0	31	0	10																			
602543													54	0	6	16	0	27																			
602842													9	0	0	0	0	0																			
603232				0	0	0	0	0	0	0	0	0	0	0	0	84	3	127	0	0	0	0	0	0	0	0	0	0	0	0							
603540													5	0	0	2	0	0																			
603559													1	0	0	0	0	8																			
603755													0	0	0	49	0	0																			
604024													0	0	0	0	0	0																			
604033													7	12	0	10	0	0																			
604547													2	0	0	0	0	0																			
604640				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
605571													0	0	0	0	0	0																			
605610													0	0	0	0	0	0																			
605656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
606046	0	0	0	0	0	0	0	0	0	0	0	0	575	0	99	1032	0	329	0	0	0	0	0	0	0	0	0	0	0	0							
606176													9	0	0	296	0	0																			
606653													3	0	0	94	0	0																			
607146													6	0	0	57	0	0																			
608358													23	0	4	18	0	0																			
608451													71	42	0	33	0	0																			
608844													0	0	0	0	0	2																			
609010													0	0	0	0	1	0																			
609467													0	0	0	0	0	0																			
609476													0	0	0	0	0	0																			
609609													0	0	0	0	0	0																			
609645													0	0	0	6	0	0																			
609832													2	0	0	12	0	0																			
610128													463	0	0	0	0	0																			
610164													7	0	40	1143	0	126																			
610539				23	0	0	0	0	0	0	0	0	133	0	24	29	0	12	0	0	0	0	0	0	0	0	0	0	0	0							
610557				0	0	0	0	0	0				0	0	0	14	0	5	0	0	22	0	0	0	0	0	0	0	0	0							
610913													96	0	16	208	0	327																			
611031													6	0	0	0	0	0																			
612159													0	0	0	13	0	0																			
612878													8	0	0	2	0	0																			
613008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	183	0	90	0	0	0	0	0	0	0	0	0	0	0	0							
613156													0	0	54	19	0	87																			
613343													17	0	14	54	0	117																			
613400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1869	0	2112	0	0	0	0	0	0	0	0	0	0	0	0							
613558													0	0	0	4	0	0																			
613679	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
613839													0	0	0	17	6	2																			
613950													646	0	147	103151	19209	13																			
613978													0	0	0	0	0	0																			
614256													21	0	0	59	0	21																			
614313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	16	0	17	0	0	0	0	0	0	0	0	0	0	0	0							
614368													0	0	0	9	0	0																			
614751				0	0	0	0	0	0	0	0	0	7	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
614948													0	0	0	1	1	0																			
615217													2	5	0	0	0	0																			
615253													20	0	25	1	0	0																			
615776													0	0	0	0	0	0																			
615851													44	0	0	6	0	0																			
615879													0	0	0	0	0	0																			
615954													12	0	0	29	0	8																			
616036													0	0	30	43	0	6																			
616540													13	0	0	1	0	0																			
617051													0	0	0	0	0	0																			
617079													0	0	0	0	0	0																			
617145													1	0	0	19	0	0																			
617275				0	0	0	0	0	0				0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
617743													12	0	0	0	0	0																			
618647													4	0	0	3	0	2																			
618740													47	0	0	0	0	0																			
618777													23	0	0	0	0	0																			
618807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	0	18	0	0	0	0	0	0	0	0	0	0	0	0							
619457													19	0	0	1	0	0																			
619701													0	0	0	0	0	0																			
619859													0	0	0	0	0	0																			
619877							0	0	0																												
621151													0	0	0	0	0	0																			
621245													0	0	0	0	2	5																			
621357													0	0	0	5	0	0																			
621441													81	0	15	32	0	0																			
622037													0	6	30	48	21	12																			
622774													134	0	11	27	0	0																			
623052													0	0	0	6	0	0																			
623454													0	0	0	0	0	0																			
623548													8	0	0	38	1	11																			
623874													0	0	0	0	0	0																			
624246													7	21	0	19	0	0																			
624648													3	14	0	24	3	10																			
624778													0	0	0	45	272	0																			
624956													24	0	8	0	0	0																			
625056													0	0	0	15	0	5																			
625065													0	0	0	0	0	0																			
625140													8	0	0	17	0	0																			
625159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
625654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0							
625757													0	0	0	33	0	0																			
625850													0	0	0	0	0	0																			
625953													6	0	0	18	2	0																			
626101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
627108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
627377													0	0	0	0	0	0																			
627854													29	0	0	63	0	11																			
628039													0	0	33	0	0	48																			
628123	0	0	0	0	0	0	0	0	0	0	0	0	195	0	68	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
628356													0	0	0	0	0	0																			
628552				0	0	0	0	0	0	0	0	0	227	48	0	142	17	0	0	0	0	0	0	0	0	0	0	0	0	0							
629148													17	0	0	38	0	20																			
629353													46	0	0	65	0	0																			
629522													11	0	41	23	0	0																			
629746				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
630041													106	0	0	8	0	0																			
630340													43	0	0	5	0	0																			
630555													0	0	0	0	0	0																			
630658													0	0	0	16	0	1																			
631039													17	0	0	0	0	0																			
631150													0	0	0	0	0	0																			
631178				0	0	0	0	0	0				84	0	1	108	0	9	0	0	0	0	0	0	0	0	0	0	0	0							
631422	0	0	0	0	0	45	0	0	45	0	0	0	101	0	0	37	18	0	0	0	0	0	0	0	0	0	0	0	0	0							
631570													0	0	0	1	0	0																			
632410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
632607													0	0	0	0	0	0																			
632858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
633378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	6	0	0	0	0	0	0	0	0	0							
633640													0	0	0	0	0	0																			
634544													0	0	0	0	0	0																			
634955													48	0	27	70	0	97																			
635840													0	0	0	131	0	0																			
635907													0	0	0	0	0	4																			
636276													0	0	0	0	0	0																			
636753													10	0	4	15	0	2																			
636771	0	0	0	0	0	0	0	0	0	0	0	0	73	0	44	854	0	594	0	0	0	0	0	0	0	0	0	0	0	0							
637170													1	0	0	0	0	0																			
637451	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	54	0	12	941	0	31	0	0	0	0	0	0	0	0	0							
637554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
638131													0	0	0	0	0	0																			
638355													835	0	0	208	0	17																			
638850				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0							
639549													2	2	0	0	0	12																			
639567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
639633													58	0	0	16	3	19																			
639857													0	0	0	0	0	0																			
640143													18	0	0	6	0	0																			
640246	0	0	0	0	14	7	0	0	0	0	0	0	185	27	15	139	6	1	0	0	86	0	0	0	0	14	7	0	0	0							
640442													87	0	25	78	75	56																			
640554				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
640956													57	0	8	41	0	12																			
641449													10	8	0	21	0	0																			
641579				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
642437				0	0	0	0	0	0				60	4	21	144	0	4	0	0	19	0	0	0	0	0	0	0	0	0							
642549	0	0	0	0	0	0	0	0	0	0	0	0	32	0	10	14	0	16	0	0	0	0	0	0	0	0	0	0	0	0							
643078													0	0	0	0	0	0																			
643274													0	0	0	0	0	0																			
643340	0	0	0	0	0	754	0	0	754	0	0	0	23	0	23	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0							
643658				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
644057				0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0							
644141													40	0	0	5	0	0																			
644646													0	0	0	7	0	0																			
644776				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
644842													0	0	0	20	0	11																			
644954													0	0	0	0	0	0																			
644963													30	13	0	0	3	0																			
645157				0	0	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
645317	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	2	0	0	0	0	46	0	0	0	0	0	0	0	0	0							
645465	0	0	0	0	0	102	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
645540													9	0	0	35	0	0																			
645577													30	0	0	3	0	0																			
645625	0	0	0	2	20	0	0	0	0	0	0	0	1706	204	18	1070	274	45	0	0	0	0	0	0	0	0	0	0	0	0							
646042													0	0	0	4	0	0																			
646145													151	0	17	89	3	4																			
646172													63	0	0	0	0	13																			
646444													0	0	0	0	0	0																			
646471													0	0	0	0	0	0																			
646556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
646743													8	0	8	0	0	8																			
646873													14	0	0	0	0	0																			
647218													28	0	10	33	0	0																			
647245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
647414				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
647759													65	0	59	247	0	80																			
647777				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
647955													0	0	0	0	34	0																			
648130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
648242	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	1	0	0	0	0	34	0	0	0	0	0	0	0	0	0							
648251													1	0	7	0	0	0																			
648345				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
648550													126	13	0	70	1	0																			
649342													0	0	0	0	0	0																			
649632				0	0	0	0	0	0	0	0	0	27	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
651121													0	0	10	0	0	0																			
651149													0	0	0	0	0	0																			
651158													59	1	0	5	0	0																			
651354													68	4	15	16	0	18																			
651448							0	0	0																												
651541													0	0	15	0	0	9																			
651756													36	0	0	1	0	0																			
651859	0	0	0	0	0	0	0	0	0	0	0	0	79	0	9	133	0	118	0	0	0	0	0	0	0	0	0	0	0	0							
651952													0	0	0	0	0	0																			
652043													29	0	18	1	35	0																			
652070													0	0	0	0	148	0													0	0	0	0	0	0	
652874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
652959													31	0	0	0	0	0																			
653134													0	0	6	0	0	0																			
653433													0	0	0	38	7	0																			
653611													2103	193	0	19	20	0																			
653778													0	0	0	0	0	7																			
653947													0	0	0	17	0	0																			
654047													0	0	0	0	0	0																			
654300				0	0	0	0	0	0				0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
654579													0	0	0	0	0	0																			
655530													14	0	0	0	0	0																			
655839													38	64	0	0	73	0																			
656032													0	0	0	0	0	0																			
656377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0							
656470													78	0	101	16	0	14																			
656658													0	0	0	4	0	0																			
656779													0	0	0	7	0	7																			
657178													0	0	0	0	0	21																			
657271	0	0	0	0	0	0	0	0	0	0	0	0	1269	0	1194	979	0	997	0	0	0	0	0	0	0	0	0	0	0	0							
657365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
657459	0	0	0	0	0	0	0	0	0	0	0	0	257	18	0	1145	275	0	0	0	0	0	0	0	0	0	0	0	0	0							
657758													0	0	2	0	0	0																			
657954													9	0	0	0	0	0																			
658072													0	0	0	0	0	0																			
658474													0	0	0	0	0	0																			
658924													71	3	0	55	13	20																			
659341													0	0	9	15	0	7																			
659556				0	0	0	0	0	0	0	0	0	13	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
659640													0	26	0	1114	182	0																			
659734													0	0	0	0	0	0																			
659855	0	0	0	6110	26	79	6074	0	76	0	0	3	5632	252	1672	3104	242	1279	37	48	2730	36	26	0	0	0	0	0	0	0							
660066													0	0	0	27	0	0																			
660253													42	0	1	0	0	0																			
660271													0	0	0	8	0	0																			
660570													0	0	0	0	0	0																			
660655													3467	22	372	308	1	60																			
660879													0	0	0	98	0	23																			
660927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661072				0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
661157													0	0	0	1	0	0																			
661223				0	0	0	0	0	0				20	8	0	31	6	0	0	0	0	0	0	0	0	0	0	0	0	0							
661308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
661474													0	0	0	0	0	0																			
662350													0	0	4	0	0	0																			
662369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	2	0	0	0	0	0	0	0	0	0	0	0	0							
662949													0	0	0	3	0	0																			
663058	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0							
663245	0	0	0	0	0	0	0	0	0	0	0	0	363	0	213	498	0	214	0	0	30	0	0	0	0	0	0	0	0	0							
663638													0	0	0	1	0	0																			
663656													0	0	0	0	0	109																			
663834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
663955													16	0	0	0	0	0																			
664176													0	0	0	20	0	115																			
664206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	34	0	0	0	0	0	0	0	0	0	0	0	0							
664653													0	0	0	1	0	0																			
664756	0	0	0	0	0	0	0	0	0	0	0	0	47	0	9	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
665146													0	0	8	1	0	0																			
665258													48	0	0	116	0	0																			
665865													0	0	0	21	0	0																			
666059													0	0	0	0	0	0																			
666358													22	0	0	32	0	0																			
666554													13	0	0	0	0	0																			
666844													2	0	0	2	0	0																			
666974													0	0	0	0	0	0																			
667029													0	0	0	321	182	19																			
667252													35	0	0	0	0	0																			
667346													0	0	0	0	0	0																			
667524				0	0	0	0	0	0				0	0	0	8	0	3	0	0	189	0	0	0	0	0	0	0	0	0							
667551													0	0	0	2	0	6																			
667757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	141	0	36	0	0	0	0	0	0	0	0	0	0	0	0							
668053													0	0	0	0	0	0																			
668147													47	0	0	0	0	0																			
669555													4	0	4	17	17	0																			
670430													0	0	0	0	0	0																			
670467													1878	0	863	72	0	21																			
670560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
670654													13	0	0	0	0	0																			
670748													0	0	0	0	0	0																			
670878													301	0	150	0	0	17																			
671053													0	0	0	0	0	0																			
671147													0	0	0	23	2	5																			
671334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0							
671464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
671558													121	0	50	139	0	42																			
672238													47	42	0	2	13	0																			
672247													16	0	51	0	0	0																			
672537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
672573													0	0	0	0	0	0																			
673244													0	0	0	0	0	0																			
673440	0	0	0	0	0	0	0	0	0	0	0	0	21	0	11	15	0	10	0	0	0	0	0	0	0	0	0	0	0	0							
673477													0	0	0	0	0	0																			
673851													0	0	0	0	0	0																			
673909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
674344													0	0	0	0	0	0																			
674849													9	0	0	0	0	0																			
675042				0	0	0	0	0	0	0	0	0	12	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0							
675051													0	0	0	0	0	0																			
675079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	12	0	0	0	0	0	0	0	0	0	0	0	0							
675248													0	0	0	0	0	0																			
675341													6	0	0	0	0	51																			
675659													0	0	0	0	0	0																			
675855													0	0	0	62	0	0																			
676049													45	0	0	0	0	0																			
676151													84	0	0	4	0	0																			
676478													0	0	0	24	0	0																			
677176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	121	0	0	0	0	0	0	0	0	0	0	0	0							
677354				0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0							
677448													5	0	0	3	0	0																			
677644													64	0	2	101	0	11																			
677756													10	0	0	12	0	0																			
677970													71	0	50	2	0	16																			
678052													0	0	0	0	0	0																			
678070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
678258													0	0	35	3	1	0																			
678454				0	0	0	0	0	0				53	0	22	117	0	8	0	0	0	0	0	0	0	0	0	0	0	0							
678557				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
678744													6	1	0	0	3	0																			
679451													0	0	0	0	0	0																			
680055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
680130	0	0	0	0	0	0	0	0	0	0	0	0	28	0	62	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0							
680354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	21	0	0	0	0	0	0	0	0	0	0	0	0							
680457													0	35	0	0	0	0																			
680747													22	0	0	26	0	0																			
680813	0	0	0	0	0	164	0	0	0	0	0	0	658	40	334	563	93	239	0	0	383	0	0	0	0	0	0	0	0	0							
681043													475	198	0	61	40	0																			
681249													0	0	0	0	0	0																			
682143													0	0	0	91	0	0																			
682563	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	2372	43	0	0	0	0	0	0	0	0	0	0	0	0	0							
682648													0	0	15	0	0	44																			
683449													0	0	0	9	8	0																			
683814													218	0	0	42	0	0																			
684455													27	0	41	2	0	0																			
685023													10	0	0	47	16	0																			
685649	0	0	0	0	0	0	0	0	0	0	0	0	191	0	33	6	0	16	0	0	163	0	0	0	0	0	0	0	0	0							
685676													66	0	23	7	0	28																			
685779													0	0	0	0	0	0																			
686459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
686570													8	0	45	105	0	20																			
686758													7	0	0	5	0	0																			
687009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	70	0	0	0	0	0	0	0	0	0	0	0	0							
687054													0	0	0	0	0	0																			
687830													37	0	0	0	0	0																			
687951													217	0	9	270	30	41																			
688079							0	0	0																												
688257													0	0	0	7	0	0																			
688453													1	0	0	0	0	0																			
688556													0	0	0	0	0	0																			
689209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	8	0	0	0	0	0	0	0	0	0	0	0	0							
689357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
689759													0	0	0	0	0	0																			
691042													0	0	3	4	0	32																			
691556													0	0	0	0	0	0																			
691743													0	0	0	22	0	0																			
691958													0	0	0	24	0	0																			
692450													325	4	0	70	6	0																			
692704													0	0	0	0	0	0																			
692946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
693073													0	0	0	0	0	0																			
693224	0	0	0	0	0	0	0	0	0	0	0	0	2321	137	347	470	137	6	0	0	0	0	0	0	0	0	0	0	0	0							
693345	0	0	0	0	0	0	0	0	0	0	0	0	8979	1	2993	158	0	407	0	0	0	0	0	0	0	0	0	0	0	0							
693952													0	0	0	0	0	0																			
694146													63	0	0	0	0	0																			
694771													0	0	0	0	0	11																			
694847													31	0	52	0	0	0																			
694904	0	0	0	0	0	0	0	0	0	0	0	0	13	0	70	7168	0	5568	0	0	0	0	0	0	0	0	0	0	0	0							
695349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0							
695947													16	0	30	18	0	6																			
696047													37	14	0	179	30	0																			
696168													5394	46	1004	187	20	13																			
696430													0	0	0	20	1	0																			
696645				0	0	0	0	0	0	0	0	0	30	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
697035				0	0	0	0	0	0	0	0	0	5	0	0	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0							
697147													14	0	0	2	2	0																			
697156													0	0	15	46	0	0																			
697231													0	0	0	0	0	0																			
697763	0	0	0	0	0	0	0	0	0	0	0	0	5837	571	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
697950													9	0	0	5	0	0																			
