"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
361439			49	2051	121	13795	119	41967	242	4300	33	2673	17	6254			35	1703	23	2943	9	1940	18	329	0	0	0	0	false	false	
362043			2	44	1	135	2	776	43	955	9	612	6	599			4	110	10	1105	22	6595	49	878	14	910	2	682	false	false	
362155			13	527	16	2178	30	15014	251	5420	15	1818	4	1955			33	1259	17	2136	8	2421	263	3980	4	624	1	295	false	false	
362717			47	2051	87	7935	147	63211	253	7480	83	8340	50	13997			6	104	14	1217	12	2724	17	364	3	413	3	629	false	false	
362856	63	67															1	73	4	862	0	0	8	287	0	0	0	0	false	true	
362940			7	344	13	2067	5	1871	52	1400	17	2026	2	632			8	534	6	882	5	1666	13	469	2	194	2	270	false	false	
363442			2	33	1	85	0	0	17	706	1	212	0	0			12	380	7	1031	5	1237	5	96	0	0	1	300	false	false	
363648			5	165	8	416	9	3591	79	2184	13	994	9	3064			19	656	29	3933	17	5449	115	3263	53	6304	39	8934	false	false	
363657			41	1768	74	10433	79	29320	502	16145	58	6795	45	15535			7	330	9	1144	2	480	66	1172	8	616	1	453	false	false	
363778			13	494	25	3642	28	13604	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
364131			18	729	30	3924	63	27359	157	2983	37	4882	41	13505			60	1946	23	2496	11	2502	21	341	6	466	0	0	false	false	
364270			0	0	2	340	7	2791	32	663	12	1709	8	2675			0	0	0	0	0	0	0	0	0	0	0	0			
364430			9	412	21	2533	55	23912	74	2458	25	3400	27	7813			20	771	15	2107	13	3512	3	184	1	160	0	0	false	false	
364850			44	1679	30	3806	12	3978	223	5836	31	3459	9	2973			16	530	10	1239	10	3016	103	2318	13	1600	4	316	false	false	
365325			305	16895	893	117056	1759	713139	11291	399593	754	65116	533	138863			13	532	28	2976	25	7876	76	2008	14	1744	7	911	false	false	
365745			16	788	16	1731	21	7897	79	1835	22	2162	31	10025			1	57	1	110	4	853	7	74	5	80	4	1212	false	false	
365848			4	163	1	181	0	0	30	1306	12	1456	3	1223			3	109	2	253	2	710	1	16	0	0	0	0	false	false	
365950			29	1097	14	2349	20	8092	53	1637	15	1844	4	1593			21	716	15	1992	3	698	19	302	3	319	0	0	false	false	
366078			141	3781	190	18986	215	61790	280	4665	115	7389	79	15029			11	215	2	154	0	0	3	20	1	71	0	0	false	false	
366238			95	5313	189	24352	349	143374	628	15952	176	19500	154	45148			66	3232	93	11410	73	19717	73	1717	6	885	2	0	false	false	
366247			38	1509	9	1159	9	3488	76	1495	28	2572	14	4657			3	88	17	1702	24	6297	56	1141	38	3257	22	4636	false	false	
366359			13	490	4	452	4	1682	99	2556	11	1295	6	2459			23	974	9	1249	4	1425	98	1954	6	625	4	614	false	false	
366658			38	1306	33	4132	12	4100	128	3071	18	1822	11	2539			35	1248	12	1670	0	0	97	1557	6	645	0	0	false	false	
366854			4	188	4	726	22	10679	38	909	16	2494	44	14424			5	235	3	458	0	0	8	108	0	0	0	0	false	false	
367150	24	137															16	697	24	3155	7	1996	155	3373	18	2212	3	624	false	true	
367178			13	795	47	5982	40	11602	50	1255	17	1723	14	2682			0	0	0	0	1	93	0	0	0	0	0	0	false	false	
367431			71	2646	40	5427	43	16621	405	8458	35	3181	22	5840			27	1141	13	1737	3	507	12	271	0	0	0	0	false	false	
367543			112	2990	43	4575	41	12579	78	2068	29	3165	28	8703			72	2423	55	6210	55	17656	42	1419	33	3638	32	10343	false	false	
368054			13	574	11	1822	6	2158	79	2880	23	3829	7	2858			7	273	5	984	2	596	73	1911	9	1404	3	1171	false	false	
368344			76	2799	19	2231	17	5195	137	2920	15	1279	10	1235			16	468	38	5102	25	7550	243	5325	57	4595	29	6780	false	false	
368522			4	156	20	2591	26	8807	12	508	3	127	9	560															false	false	
368933			22	609	11	1380	15	6753	89	1891	15	1359	6	1799			12	523	18	1788	19	5669	123	3212	29	3247	25	5616	false	false	
368951			27	931	25	3055	24	8447	105	2476	29	2303	21	5822			31	1089	21	2828	22	6402	62	1321	12	1296	10	1554	false	false	
369453			14	398	5	531	5	1482	102	2902	22	2667	11	3288			26	1130	39	4253	22	6056	171	4187	42	4754	35	9680	false	false	
369659			33	1383	58	6725	146	60622	427	10584	89	8066	93	35073			25	1041	41	4977	19	5352	129	2345	24	2500	10	1269	false	false	
370020			68	2356	72	8638	100	39490	422	9320	75	5545	38	7748			47	1463	38	3605	41	9129	144	2133	11	594	3	400	false	false	
370347			15	717	10	733	6	2502	77	2409	15	1326	9	2527			11	468	41	4917	32	8355	72	1875	30	4136	16	4278	false	false	
370721			24	1440	27	2736	27	9237	89	2720	17	1743	11	3248			20	723	31	4351	39	11499	75	2149	24	2833	17	5596	false	false	
370833			25	951	12	1807	9	4753	48	1527	11	1482	16	8527															false	false	
370954			0	0	1	197	2	423	6	130	1	143	0	0			6	276	5	598	0	0	8	291	0	0	0	0	false	false	
371223			2	73	9	928	38	13379	20	476	11	1096	20	8446			0	0	0	0	1	179	0	0	0	0	0	0	false	false	
371232			9	627	16	2192	36	15817	105	2998	38	3885	10	2980			3	130	3	322	1	292	5	229	2	365	0	0	false	false	
371362			47	1686	43	5476	58	25177	350	8415	35	4323	22	4812			44	1630	54	6566	17	4747	330	6919	67	5960	48	9422	false	false	
371559			6	219	3	399	6	2824	91	2422	22	2290	8	2374			17	812	15	1529	13	3611	107	2754	19	2208	10	2289	false	false	
371755	15	17																											false	true	
371849			2	15	16	1611	17	7883	16	62	24	2921	7	2430			0	0	15	1972	18	7192	17	113	26	4039	13	4087	false	false	
371924			50	1869	74	8730	117	47598	158	5462	44	4699	35	11037			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
371942			19	874	20	2476	4	1769	142	3569	7	845	0	0			35	2186	20	2410	18	5558	246	8457	24	3530	3	803	false	false	
372444			25	1192	27	3175	16	6235	28	568	10	1099	1	323			18	681	31	3293	15	4020	19	491	8	767	4	680	false	false	
372538			179	7055	160	20629	157	64285	804	21066	148	15424	58	15564			60	2285	42	5071	27	6580	104	2538	38	3396	15	2807	false	false	
372640			10	394	19	2211	11	4805	175	4131	41	4706	18	4052			12	412	31	4120	21	8675	30	698	7	657	11	2222	false	false	
372855			8	279	12	1702	27	11456	36	890	9	570	7	1875			1	16	0	0	2	436	2	28	0	0	1	243	false	false	
373272			0	0	1	193	0	0	2	139	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
373553			10	512	3	356	10	5083	11	242	4	422	4	891			1	67	9	1123	2	559	36	1184	10	1273	3	907	false	false	
373601			0	0	2	335	10	4007	0	0	0	0	2	1102															false	false	
374130			20	1234	35	5062	56	22837	144	5671	64	6468	34	9164			8	412	6	699	5	1821	1	14	1	151	2	480	false	false	
374653			36	1757	46	6225	66	25841	384	8942	109	10777	83	21347			17	865	32	4152	17	4845	51	1228	37	2612	33	7967	false	false	
374774			12	342	18	2410	40	14275	12	553	7	611	7	2510			1	36	0	0	0	0	0	0	0	0	0	0	false	false	
375043			147	6065	128	12981	181	73222	421	18320	149	12624	157	38127			306	13853	366	45320	176	50950	399	10763	182	15153	106	20224	false	false	
375379			0	0	3	293	8	2549	1	5	0	0	0	0															false	false	
375502			25	1066	84	8514	180	72253	309	3505	104	6879	235	46518			0	0	0	0	0	0	25	300	7	72	0	0	false	false	
375566			42	1486	58	7021	123	48621	380	11434	94	11367	72	18449			18	329	12	1206	5	1203	16	228	1	202	0	0	false	false	
375650			1	2	1	123	0	0	22	457	0	0	1	269			9	264	7	949	5	973	33	533	3	250	1	245	false	false	
376237			51	1857	20	2297	22	5636	191	4618	18	1575	24	4809			15	577	6	539	3	694	16	315	2	274	1	223	false	false	
376273			18	621	42	4463	73	30089	92	1931	65	5447	73	21631			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
376442			31	1532	57	6376	45	17726	141	2965	59	5035	61	15634			29	1209	58	5914	41	10550	96	1739	51	4294	54	9099	false	false	
376947			43	1366	8	1034	5	1263	42	821	6	658	5	1327			8	295	4	468	7	2072	23	521	11	702	9	1764	false	false	
377663	28	172															17	584	13	1678	3	919	220	4359	37	3679	16	4217	false	true	
377850			16	577	13	2247	17	8515	46	2027	27	3710	17	6251			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
378044			5	271	6	998	4	1330	114	3087	32	3363	18	6318			4	210	6	919	2	725	36	677	1	216	0	0	false	false	
378110			9	547	11	1273	14	3395	27	688	6	604	4	997			5	104	3	213	1	249	1	5	0	0	0	0	false	false	
379050	13	73															8	503	4	328	12	4457	38	764	5	895	1	500	false	true	
379153			18	654	24	2872	9	2574	296	6930	24	2747	6	1583			20	852	18	2048	6	1487	177	3442	5	579	1	246	false	false	
379470			3	152	1	122	14	4774	1	84	1	239	0	0			0	0	0	0	1	330	0	0	0	0	0	0	false	false	
379649	158	198													227	90													true	true	
379920			2496	58926	3192	314730	4621	1596252	72015	390571	5019	371536	3527	781608			82	2154	75	6416	49	10283	467	4445	41	2533	11	1939	false	false	
380346			18	605	12	1372	8	2847	81	2424	22	2067	16	5584			16	525	15	2011	13	2965	37	808	23	2312	10	2153	false	false	
380458			35	2316	162	23190	271	115185	703	21268	250	24996	185	52759			9	252	25	2923	10	3084	27	1220	2	451	8	535	false	false	
380533			45	1969	24	3305	29	10987	194	5199	54	6409	36	11208			65	2273	90	9657	66	14252	124	3067	65	6536	58	12772	false	false	
380878			25	553	2	120	17	4000	3	115	3	493	3	1148			33	603	1	149	20	3172	0	0	0	0	0	0	false	false	
380944			14	832	33	6417	39	16880	48	2638	27	4340	41	9797															false	false	
381026			17	705	25	3298	30	11652	118	3780	26	2901	11	2521			7	274	19	2516	13	4155	36	1080	5	780	3	1234	false	false	
381932			28	1398	48	6033	48	19303	176	4727	30	3378	15	4532			1	22	3	348	4	1320	21	616	9	999	5	1334	false	false	
381950			22	1102	46	5357	42	14726	88	2330	7	785	11	4272			0	0	1	153	1	424	0	0	0	0	0	0	false	false	
382050			83	3652	68	8666	112	61958	206	6112	35	3552	39	18314			5	185	3	415	2	580	0	0	0	0	0	0	false	false	
382069			27	1137	25	3347	14	5646	371	7360	24	3011	18	6588			33	1523	17	2312	1	273	63	1382	6	798	0	0	false	false	
382256			0	0	1	104	0	0	66	1674	21	2632	13	4028			1	16	2	255	2	703	71	1612	20	1855	14	2944	false	false	
382274			0	0	0	0	0	0	2	90	0	0	0	0															false	false	
382443			31	1685	32	4633	16	5596	153	2735	21	1991	14	2163			22	905	34	4580	24	8012	204	4952	76	7537	30	6978	false	false	
382537			44	2091	55	5929	83	39449	552	17879	132	14561	92	32820			89	3026	41	4610	40	15079	18	428	2	153	1	169	false	false	
382649			133	6210	117	11922	128	44707	241	5561	62	5766	73	20354			33	1436	15	2475	6	2350	6	104	1	128	1	464	false	false	
382658			5	70	0	0	0	0	491	14151	73	9672	27	8075			136	7580	122	15605	74	21488	1367	36322	107	12781	34	16570	false	false	
382742			11	787	37	4570	55	23386	19	841	16	1625	27	5778	1	2													true	false	
382854			10	499	16	1790	11	4208	129	3209	24	2901	10	3307			6	224	8	963	6	1467	33	631	7	812	1	450	false	false	
384018			3	81	41	3876	248	108259	1148	1763	43	1099	90	8883															false	false	
384278			155	9036	203	25625	268	89823	367	10579	68	7095	60	17915			32	1170	17	2275	8	1562	23	705	1	87	2	54	false	false	
384353			1	46	2	365	0	0	21	713	0	0	0	0	23	58													true	false	
384652			1	21	1	130	15	8252	6	88	11	889	20	1984			0	0	0	0	1	300	0	0	0	0	0	0	false	false	
384830			16	430	24	3146	42	19634	64	1413	9	572	5	1274			1	29	3	262	1	454	0	0	0	0	0	0	false	false	
385350			80	3395	42	6565	28	10848	75	1480	23	1708	6	1376			14	563	17	2113	4	1075	10	285	2	195	1	332	false	false	
385471			32	1382	27	2782	24	9207	75	1755	15	1437	9	2486			57	2230	84	9907	79	20116	86	2078	52	3935	31	4261	false	false	
385547	165	435															36	1391	37	4227	15	3157	558	10272	22	1967	6	1395	false	true	
385686			1	13	11	928	33	10311	0	0	1	22	0	0															false	false	
386432			39	2068	51	7206	44	14922	218	5437	12	1345	7	2058			22	648	10	1122	3	1071	119	2005	2	184	2	332	false	false	
386450			24	1218	28	4046	50	26709	69	2146	31	359	30	9330			15	621	28	4504	33	9821	81	2693	42	4819	40	9783	false	false	
386731			34	1459	18	2884	17	7167	171	5295	43	4728	23	5452			1	75	1	77	0	0	7	192	0	0	0	0	false	false	
386825			2	22	3	207	3	901	47	1128	15	1492	8	2990			1	22	3	502	0	0	0	0	0	0	0	0	false	false	
387055			7	254	9	1104	16	6865	63	1663	4	368	7	1937			5	328	14	1441	15	4238	57	1069	26	2182	9	1593	false	false	
387671			21	1162	42	6138	66	27269	291	10374	261	30414	68	19742			1	15	0	0	0	0	0	0	0	0	0	0	false	false	
388155			21	1012	33	4870	47	17149	92	2686	17	2105	21	3898			23	990	18	2021	8	2412	90	1869	6	606	3	790	false	false	
388258	5	21															3	105	10	1118	3	641	57	1588	14	1622	1	22	false	true	
388557			30	1127	36	4199	63	26566	122	3023	49	4465	65	19262			7	278	19	2392	23	6453	103	2795	51	5125	31	6741	false	false	
388744			48	1684	46	4712	46	12841	133	3651	46	4709	258	9258			0	0	0	0	0	0	1	46	0	0	0	0	false	false	
388753			8	326	7	580	3	718	38	827	10	928	4	1718			12	384	11	1520	16	5876	41	1804	16	1756	6	1356	false	false	
388874			1	53	6	656	1	323	0	0	0	0	0	0															false	false	
389358			5	205	6	821	9	3206	93	3134	46	6376	43	18495			7	244	19	1958	20	4471	38	886	24	3004	9	1578	false	false	
389376			4	203	0	0	1	682	15	475	3	457	2	203			6	276	8	1173	1	444	31	579	3	464	2	482	false	false	
389826			2	50	13	1792	11	2301	9	433	2	180	1	108			0	0	1	83	1	379	1	21	1	23	0	0	false	false	
390372			0	0	10	1452	15	9946	0	0	0	0	0	0															false	false	
390840			8	352	30	3135	54	21107	32	1048	26	2060	44	10658			8	313	16	1685	21	5846	22	533	12	1270	21	6115	false	false	
391418			24	899	19	1872	15	4387	67	941	11	714	10	1786			0	0	0	0	1	284	5	56	0	0	0	0	false	false	
391557			12	598	6	601	4	1335	81	3545	18	2170	1	241			3	141	5	663	1	237	34	704	2	290	1	347	false	false	
391575			34	1344	44	5197	77	25832	61	2001	34	4059	23	9970			23	624	22	2838	4	900	29	524	5	583	2	642			
391959			17	643	6	677	7	1860	85	2125	14	1284	4	889			9	508	23	2604	23	6004	69	1963	22	1915	19	5195	false	false	
391977			28	1339	63	7873	137	48360	30	960	16	1301	24	6215			0	0	0	0	2	498	0	0	4	263	0	0	false	false	
392152	18	76															9	420	5	626	3	964	8	215	0	0	0	0	false	true	
392255			10	495	8	971	8	2181	198	4094	22	2507	9	1992			30	1124	31	3992	11	3400	220	4674	10	1016	3	529	false	false	
392778			60	674	37	4551	61	25830	126	1490	37	2594	53	12086			0	0	2	221	7	1669	0	0	4	265	0	0	false	false	
393252			20	849	17	2442	10	4718	32	959	9	1403	13	7369			9	474	29	4721	38	13043	106	3238	62	6979	53	14891	false	false	
393355			5	194	13	1844	39	16931	103	2653	23	3121	16	5946			4	190	16	2109	7	1439	9	125	2	193	1	1	false	false	
393953			22	935	79	9010	166	67185	305	7913	49	3797	57	11936			2	64	6	771	3	933	3	52	1	79	0	0	false	false	
394156			7	260	8	1206	16	8659	131	3541	40	4944	63	23682			26	1841	55	8492	42	13002	147	3340	35	4145	13	3608	false	false	
394259			115	3733	35	4234	9	3911	229	5855	40	4131	28	7818			57	2606	76	10234	51	15043	353	9996	114	13410	62	14640	false	false	
395238			1047	58774	1479	254316	2492	1271793	22130	244053	1743	282752	1695	817478			58	2943	47	7258	34	12392	80	2731	14	2286	6	2164	false	false	
396057			14	719	15	1905	11	6103	43	1015	20	1942	15	3271			19	1009	29	4177	14	4703	118	3369	32	4464	7	1427	false	false	
396244			21	1038	51	5904	67	25938	44	1074	13	1338	4	633			0	0	4	321	3	666	0	0	0	0	0	0	false	false	
396253			37	1555	47	8025	82	44823	249	9073	43	6534	62	33553			29	904	13	2352	10	3774	73	1938	3	413	1	305	false	false	
396954			40	1407	36	4170	32	12551	125	2955	10	1060	13	4657			3	171	5	547	1	256	18	530	14	915	5	720	false	false	
397456			5	165	10	1196	13	3215	140	3422	22	2213	17	5604			5	191	7	945	3	979	13	227	2	55	2	389	false	false	
397531			5	299	15	2038	50	20864	2	59	6	686	4	656			0	0	0	0	1	463	0	0	0	0	0	0	false	false	
397540			82	3315	115	14345	168	57806	794	12204	163	15977	136	28568			109	4901	106	13175	43	9227	457	8930	52	5578	16	2283	false	false	
397559			9	426	20	2609	53	22166	99	2014	49	4585	67	23324			0	0	3	488	4	800	0	0	2	8	0	0	false	false	
397755			25	1056	53	6514	106	48269	115	3091	58	5550	82	26180			69	2585	70	9087	38	10551	82	1566	6	732	2	266	false	false	
397858	11	105													16	5													true	true	
398051			7	407	13	1965	17	6600	31	591	12	1251	10	3322			1	36	11	1443	14	3990	28	709	13	1182	12	2173	false	false	
398248	20	122													12	8													true	true	
398668			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
398837			37	1305	38	3733	50	19029	287	5194	28	2413	8	1613			109	4060	33	3832	14	4182	35	575	3	394	0	0	false	false	
399357			5	300	3	422	5	1807	76	2404	10	1245	6	2630			21	864	25	3578	31	9472	181	4340	43	1694	12	2752	false	false	
399517			407	14906	611	73806	654	253575	2424	57580	549	46428	430	103059			22	906	19	2239	17	3845	41	868	4	266	0	0	false	false	
399731			11	422	14	1737	11	5728	65	1494	7	606	6	1823			9	299	14	1873	3	1040	19	485	5	391	3	667	false	false	
399973			30	1321	28	3397	41	17741	110	3227	28	2788	22	6352			15	703	14	1604	7	2093	17	606	5	755	2	669	false	false	
400057			24	820	19	1895	22	6760	202	4727	43	4284	30	11456			45	1608	53	6405	25	6964	441	8389	25	2593	6	1579	false	false	
400141			38	1575	61	7008	66	25933	283	6474	41	4344	33	10851			51	1785	68	7549	42	9574	55	1054	18	1673	9	625	false	false	
400365			23	1148	24	2492	112	40387	229	6447	35	3434	27	7568			4	180	9	1391	10	3442	3	48	0	0	0	0	false	false	
400767			7	402	14	1451	25	9328	60	2198	33	3208	11	2605			0	0	1	200	2	305	1	97	0	0	0	0	false	false	
401072			3	176	8	1145	9	1850	0	0	0	0	0	0			3	120	2	316	1	164	0	0	0	0	0	0	false	false	
401559			1	43	2	327	3	1465	229	5742	15	1511	5	536			3	133	5	302	4	794	10	266	8	711	3	1023	false	false	
401755			8	313	8	1032	3	1196	86	1486	9	741	13	4106			12	611	17	1985	5	1487	103	2070	31	3234	16	2882	false	false	
401906			55	1708	79	7893	93	33578	125	3919	37	3041	26	9590			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
401951			2	136	2	132	17	8417	12	556	3	325	9	3208			0	0	3	258	0	0	1	19	1	23	1	278	false	false	
402846			6	252	0	0	3	1250	36	962	8	777	7	622			11	302	16	1784	13	4633	30	912	13	1402	10	3777	false	false	
402873			7	248	4	409	3	1180	20	619	5	480	0	0			3	68	10	555	8	930	5	132	0	0	0	0	false	false	
403067			2	161	1	11	36	16601	3	170	4	400	4	1192															false	false	
403151			95	3493	61	7404	70	30840	432	11550	141	15601	108	33601			68	3368	144	18898	145	40850	419	12438	185	20372	200	48115	false	false	
403179			10	291	25	3339	93	44249	187	8394	110	12861	64	19469			0	0	0	0	0	0	0	0	4	762	5	1499	false	false	
403254			0	0	1	132	3	1153	0	0	0	0	0	0															false	false	
403656			0	0	0	0	0	0	13	420	5	608	5	1341			2	15	1	141	1	219	60	1606	22	1894	10	2108	false	false	
403870			53	2276	59	7281	89	36404	269	10245	54	6226	42	14820			4	172	8	1081	11	3092	27	899	16	2096	18	4524	false	false	
403946			12	445	35	4342	131	51633	486	10874	102	8404	96	16107			0	0	3	330	0	0	0	0	0	0	0	0	false	false	
404653			4	216	0	0	16	8719	26	769	18	3409	41	18638			7	267	2	270	0	0	45	663	3	411	0	0	false	false	
404943			20	960	20	2862	11	2505	64	1955	8	1119	1	522			5	303	11	1526	7	1790	103	3274	28	3454	16	4008	false	false	
406022			8	513	45	6762	114	50412	111	3557	51	5043	36	12683			0	0	2	198	3	560	2	18	0	0	0	0	false	false	
406059			5	194	15	2007	28	13254	329	9036	64	6325	46	12786			1	31	3	476	3	1133	4	121	3	321	2	487	false	false	
406666			25	865	17	2720	41	20797	215	5929	60	8175	57	21558			18	769	5	637	4	1009	66	1200	7	603	3	460	false	false	
406974			1	7	15	2190	75	24965	31	737	15	1366	21	6039															false	false	
407168			4	237	15	2135	9	3850	62	1695	17	2184	17	7183			2	34	4	294	5	1571	53	1865	18	1983	8	1811	false	false	
407506			32	1376	112	13083	273	110672	430	9682	187	14048	196	48297	76	0													true	false	
407645			14	706	44	5666	48	19402	130	4220	53	5864	40	17435			8	391	28	3988	19	5641	44	1257	18	2269	17	5732	false	false	
407850			1	55	2	190	3	972	23	669	11	977	11	4159			1	5	7	764	0	0	49	2057	19	2083	4	1303	false	false	
408307			14	532	20	2484	48	18126	135	4338	77	9400	28	8999			1	52	0	0	0	0	0	0	0	0	0	0	false	false	
408642			1	100	1	243	11	6382	256	11654	465	44096	2	1066			1	99	1	199	0	0	1	50	0	0	0	0	false	false	
408875			1	29	1	94	19	8063	64	2587	59	5456	62	18860															false	false	
409265			9	202	1	182	7	3126	27	641	9	1411	10	5614			20	623	6	661	2	469	62	1093	2	352	1	147	false	false	
410159			5	160	3	339	2	533	22	414	3	515	5	1512			2	86	5	487	2	526	33	878	6	718	4	788	false	false	
410560			12	621	22	2429	21	8430	134	3684	36	2853	15	4389			4	79	7	836	14	2886	56	1357	25	2670	18	2659	false	false	
410748			23	1042	34	4121	41	15247	181	4551	26	2770	8	1271			2	45	0	0	1	139	0	0	0	0	0	0	false	false	
410917			41	1483	54	7501	59	20628	285	6188	42	4706	17	5477			28	895	18	2164	12	2430	21	368	1	33	0	0	false	false	
411062	6	43															3	145	4	435	2	288	58	1484	15	1661	4	689	false	true	
411174			4	146	2	302	3	544	19	793	2	275	5	2088			3	165	4	485	2	497	1	13	1	155	0	0	false	false	
411231	273	121													67	31													true	true	
411240			3	190	3	319	0	0	14	255	2	27	2	75			5	52	25	2480	18	3319	31	839	17	2006	18	3801	false	false	
411549			7	316	3	187	2	737	24	412	1	132	3	926			17	876	21	3083	11	3547	37	792	20	2029	6	1431	false	false	
411576			13	481	11	1271	7	3070	42	1252	14	1509	10	3146			3	117	4	410	0	0	7	60	0	0	0	0	false	false	
411624			59	3505	56	5766	75	25399	83	5802	44	5099	32	11921			30	1593	51	7403	26	8397	70	1844	35	3579	11	2681	false	false	
411651	57	156															11	613	34	4722	29	8879	506	17681	197	21762	53	11724	false	true	
412153			23	720	17	1869	26	14470	173	3133	35	3125	29	7337			28	1062	41	5306	26	6916	347	7550	124	10571	70	11080	false	false	
412452			29	1289	26	3837	15	5932	252	6092	42	4648	6	2233			9	555	10	1212	3	762	70	1531	8	1027	2	593	false	false	
412555			61	2248	11	1467	9	3428	312	7778	49	5881	32	12755			35	1648	47	6002	20	6457	320	8403	62	6201	30	7382	false	false	
412667			17	809	36	5211	31	11696	153	3428	45	4812	34	10388			19	647	41	5390	23	5720	185	5509	53	5100	46	8563	false	false	
412751			24	1483	33	5799	114	62288	179	4176	69	11900	121	63306			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
412845			65	2496	36	3666	27	8424	292	7000	71	6950	32	6587			144	5544	144	15522	81	20416	226	4910	88	8175	46	10128	false	false	
412872			4	210	3	449	12	6152	38	1802	6	790	8	5218															false	false	
413141			134	4755	134	12841	66	18690	11	208	5	790	1	311			36	1054	36	3563	14	3112	0	0	0	0	0	0	false	false	
413208			3	52	9	568	29	9782	762	23780	347	34985	535	154979			0	0	0	0	0	0	0	0	0	0	1	450			
413347			17	650	11	1134	9	1712	60	1834	16	2087	12	2683			11	358	11	1435	6	936	18	520	2	282	1	1	false	false	
413543			14	565	8	1238	10	4144	40	1132	15	1404	10	3430			14	504	26	3060	23	6338	38	1011	23	2473	21	5918	false	false	
413646			61	2300	56	6951	63	22192	327	9437	130	15525	71	20706			82	3480	87	11370	48	12836	114	3320	48	5903	29	5959	false	false	
413673			21	763	20	2368	33	13213	53	1017	22	2129	16	4386			7	334	2	189	1	220	4	86	0	0	0	0	false	false	
413758			22	930	17	2404	16	6956	130	3386	37	3901	33	12343			12	601	17	2650	13	3901	106	2620	47	4676	32	7455	false	false	
414102			30	1569	56	8400	56	20845	231	8322	49	6497	28	10364			2	29	0	0	0	0	0	0	0	0	0	0	false	false	
414652			26	1093	15	2087	12	5311	133	3345	43	4870	9	2350			14	598	26	3277	23	7334	118	4118	58	6196	22	4349	false	false	
414764			21	1095	49	6500	66	29532	136	3128	64	7917	22	7336			17	685	14	1635	7	1878	60	1117	10	699	2	507	false	false	
414858			16	770	15	1627	24	9996	341	7830	35	3838	18	7278			54	2019	29	3106	9	2908	276	6686	20	2375	9	2620	false	false	
416245			173	4727	340	33950	871	317899	828	15738	476	30312	828	183498			27	1232	46	5620	41	9386	58	1696	40	3736	0	0	false	false	
416272			21	888	16	1740	14	5048	69	1847	15	1408	2	554															false	false	
416339			19	841	9	1163	9	2697	46	1291	16	1433	10	3157			8	440	17	2287	19	6079	38	1314	18	2019	12	3530	false	false	
416357			11	530	1	208	2	671	79	2288	23	2685	7	1026			8	147	20	2737	21	5979	162	4049	53	6357	28	7941	false	false	
416656			59	2497	36	4411	21	7414	266	6763	60	6599	16	5675			125	5332	177	22622	82	23176	415	8322	43	4073	13	3044	false	false	
416674			42	2039	75	9463	116	46448	167	2807	43	4420	21	6816			6	281	4	195	3	687	0	0	0	0	0	0	false	false	
417626			20	953	47	5693	63	27656	31	561	10	1455	8	2047			0	0	2	334	0	0	0	0	0	0	0	0	false	false	
417710			45	1706	23	2443	15	6152	65	1651	6	530	2	582			1	29	2	250	1	206	2	32	0	0	0	0	false	false	
418100			27	622	29	3632	102	42115	87	1217	15	1453	6	1095															false	false	
418249			26	871	36	4938	72	23390	242	10773	68	6633	123	18013			32	1430	70	7734	101	24360	291	8316	202	15526	162	27167	false	false	
418436			0	0	2	168	0	0	22	688	6	699	4	1184			1	32	1	70	1	264	6	138	0	0	2	412	false	false	
418856			0	0	1	102	1	254	6	298	2	219	1	560			1	34	0	0	1	285	4	202	1	205	0	0	false	false	
419406			163	7495	458	59465	502	240041	2209	46331	353	40221	215	71454			5	97	3	531	2	630	188	3228	25	2157	9	2672	false	false	
419460			5	281	10	1293	47	25034	85	3916	24	2516	23	8534			28	1143	14	1215	6	2583	15	209	0	0	0	0	false	false	
419675			60	2724	72	8693	114	43849	290	12406	91	10079	124	33733			4	248	12	1400	6	1536	38	1442	9	837	7	2879	false	false	
419947			9	233	0	0	3	1991	25	900	5	797	4	1506			6	336	8	1166	2	603	30	1475	10	1487	4	1876	false	false	
420578			28	947	35	3620	28	8978	468	4650	23	2987	23	5722															false	false	
420644			45	1828	38	4578	53	19722	133	2976	30	2445	19	3873			45	1747	54	6290	34	8988	82	1498	20	1755	10	1427	false	false	
420653			43	1665	31	4134	34	12587	580	17027	87	9448	20	6429			44	1760	39	4887	38	10762	113	3436	33	3781	15	4026	false	false	
420877			17	664	19	2439	21	7254	36	1424	13	1248	9	3278			1	28	2	314	1	213	1	20	1	78	0	0	false	false	
421445			25	911	11	1401	11	4380	59	1473	7	296	7	2010			17	569	48	5385	33	9322	111	3098	31	3235	15	3674	false	false	
