"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RCONPR04	RCONPR05	RCONPR06	RIADG377	
771047																																																															0	6356	126		9876			3467	0		0	23515	0	0	0	0	107	0	11113	0	0	0	0	0	0	5867	5246	6773	5120	509	0				0	0					0	0	0	2651			0			0	0													0	8150	0	0	0	0		0	29	0	686	0	0	0	0	0			0	0	0	0	0	217	0	0	CONF	CONF	0	0	0	0	
771140																																																															0	65908	68146	0	30358	146034	0	146034	11419		8889	841719	0	461	0	101404	6365	42307	166767	3632	7502	17051	15419	50107	7408	105239	82198	230752	249005	50733	21456	0	0	0	0	0	0				6527	36863	90804	255957	0	461	0			474	0	0	0	0	0	0	0	0	0	0	0	0	0		534902				1214	153	0	153	0	7840	0	0	0	0	634	0	0	106	0	0	0	0	4591	0	0	CONF	CONF	0	0	0		
771458																																																															0	49841	40762		28259			156053	5639		0	955901	0	0	0	118327	1895	24006	422944	15742	5323	15284	7547	11354	62412	336796	65083	160694	122092	131340	10971				0	106					13105	95059	172869	270407			0			42	0														939487	0	0	0	42		0	740	0	915	0	0	0	0	0			0	0	0	0	0	1924	0	219	CONF	CONF	0	0	0		
771609																																																															0	1397	251112		49168			165330	150405		0	2408656	0	0	5	615581	23959	370825	52576	11429	7356	9901	210924	103880	269533	306280	116890	178710	259862	350431	579321				1134	48					69284	172700	404481	378953			0			245	0													0	1183468	0	0	0	21171		0	2712	0	2173	0	5213	0	15679	0			34	0	0	0	0	120219	0	0	CONF	CONF	0	0	0	0	
771748																																																															0	10741	0		16534			7293	0		0	59717	0	0	0	16122	0	0	20675	590	1965	5722	6691	1046	0	7783	11099	11425	13065	64	0				0	2					1720	140	0	4943			0			0	0														219	0	0	0	0		0	36	0	980	0	0	0	0	0			0	0	0	0	0	1206	0	0	CONF	CONF	0	0	0		
771878																																																															0	0	34142		0			6349	5437		0	292237	0	0	0	179931	7389	45053	6421	1989	9253	16217	39254	59070	54148	8274	2889	25267	53416	17882	4423				0	0					7384	4272	16406	25303			0			1311	0														192351	0	0	0	1460		0	0	0	4163	0	0	0	147	0			2	0	0	0	0	1461	0	0	CONF	CONF	0	0	0		
772008																																																															0	0	144281		0			274367	28836		0	1450200	0	0	0	394524	9023	149135	149548	3257	31079	14683	24575	219115	99863	126596	54110	104192	222229	476973	70993				989	210					3074	43454	162233	382996			0			0	85														470909	0	0	0	0		0	0	0	1254	0	0	0	0	0			0	0	0	0	0	4959	0	1855	CONF	CONF	0	0	0		
772446																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0		
772754																																																															0	23800	1855		3205			7267	0		16	73005	0	366	0	15387	181	14632	2354	271	3164	7119	3865	968	0	5137	19580	21562	6576	4763	0				0	0					154	0	8070	11685			0			0	0													0	0	0	0	0	0		0	46	0	551	0	0	0	0	0			0	0		0	0	422	0	0	CONF	CONF	0	0	0	0	
773032																																																															0	4079	0		0			5746	2993		0	82906	0	0	412	31367	67	30595	9329	1530	8023	18127	1999	321	1284	10639	21517	11926	5339	928	1190				0	591					5008	1110	15058	7079			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	361	0	2694	0	0	0	0	0			0	0		0	0	6753	0	0	CONF	CONF	0	0	0		
773171																																																															0	3840	77		0			3473	3873		0	78600	0	0	0	37147	4392	17047	17810	2227	8266	3162	5505	17150	837	5431	1886	5179	9240	17716	1900				0	172					1670	2563	1308	1714			0			0	0														39812	0	0	0	0		0	7	0	14205	0	0	0	0	0			0	0		0	0	4159	0	0	CONF	CONF	0	0	0		
773247																																																															0	67388	278493	68631	47052	1289023	0	1289023	53983		35913	6134889	0	473350	15235	375714	9913	131561	1255759	18628	29614	32910	43564	80233	167056	1597180	232434	1192207	1304563	1375394	5704	0	0	0	0	1499	0				8679	443914	436003	1567631	0	473350	0			0	802	0	0	0	0	0	0	0	0	0	0	0	0		3683099				815	636	110948	69268	0	15380	0	0	0	0	0	793	0	22	0	0	0	0	850738	793	1098	CONF	CONF	0	0	0		
773443																																																															0	43111	5461	521	12068	40627	0	40627	1732		1299	220697	0	0	0	38062	2508	1773	43764	358	1053	4200	9439	14122	8829	32152	17764	18474	71888	19328	12181	0	0	0	0	30	0				1868	10271	22647	34709	0	0	0			28	0	0	0	0	0	0	0	0	0	0	0	0	0		41562				421	195	0	716	0	3777	0	0	0	358	0	35	0	0	0	0	0	0	1811	35	53	CONF	CONF	0	0	0		
773470																																																															0	0	1132477		0			534	7156		0	1273095	0	0	0	84123	1172	84123	2505	11533	20569	34800	15723	1498	0	104062	178801	406666	365892	133551	0				0	0					0	0	0	47500			3587			0	0														1218104	0	0	0	0		0	2	0	0	0	0	0	0	0			0	0	0	0	0	131	0	0	CONF	CONF	0	0	0		
773742																																																															0	600	5207		13			17095	4597		1930	230350	7	0	197	86313	778	20431	22599	427	1231	2815	7155	40146	34539	6486	14455	11089	24477	70965	16099				214	489					14914	8030	41489	37674			0			135	0														78474	0	0	0	135		0	0	0	5626	0	0	0	0	0			0	0	0	0	0	5388	0	0	CONF	CONF	0	0	0		
774132																																																															0	6890	15089		264			75401	103900		296	716579	0	0	0	180527	3456	151983	103789	5975	10618	2929	1490	13108	146407	23367	63834	48908	53626	171019	173499				0	22					42983	46239	138903	90638			0			0	0													0	385153	0	0	0	0		0	802	0	2970	0	0	0	0	0			0	0	0	0	0	8199	0	0	CONF	CONF	0	0	0	0	
774235																																																															0	19454	1693		4426			4761	0		339	70595	0	0	0	17254	0	0	21330	861	1422	6838	6944	1023	19	11582	7465	19007	13240	1969	0				0	0					0	0	6275	2036			0			256	0													0	25057	0	0	0	589		0	0	0	12593	0	0	0	202	131			0	0	0	0	0	1764	0	0	CONF	CONF	0	0	0	0	
774253																																																															0	0	1866		0			16293	2432		0	68704	0	0	0	26790	628	218	12130	1058	1815	7135	11226	5511	45	6744	5483	6705	17996	4988	0				0	20					2803	0	10212	6075			0			0	0													0	0	0	0	0	0		0	36	0	911	0	0	0	0	0			0	0		0	0	638	0	0	CONF	CONF	0	0	0	0	
774347																																																															0	57661	0		26042			15462	0		3000	138342	0	0	0	15483	0	466	39801	138	1082	4879	8105	1279	0	23271	20002	29667	42622	6711	236				0	0					967	1269	3507	9688			0			0	0														0	0	0	0	0		0	34	0	2690	0	0	0	0	0			0	0	0	0	0	2539	0	0	CONF	CONF	0	0	0		
775054																																																															0	68686	17352		77151			20395	1967		0	441888	0	5445	0	52101	513	1744	97023	550	272	806	1856	22656	25961	102680	31092	35000	73246	121169	26600				0	14					14311	23148	39852	119753			0			48	0														243721	0	0	0	135		0	126	0	838	0	0	0	87	0			0	0	0	0	0	236	0	0	CONF	CONF	0	0	0		
775241																																																															0	6387	0		5646			2185	0		0	28794	0	0	0	10193	9	0	7247	619	670	3830	4486	111	0	272	5686	2685	6334	1605	1924				0	0					208	0	1224	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0	0	2502	0	0	0	0	0			0	0	0	0	0	440	0	0	CONF	CONF	0	0	0		
775456																																																															0	616	88499		0			184899	18278		44943	1065142	0	0	6821	206502	5553	54684	124344	7788	18691	39556	53060	70018	16117	156990	35307	196163	219892	232009	15826				0	5535					18267	90325	147828	224188			0			0	0														595404	0	0	0	0		13917	9156	0	1811	0	0	0	0	0			0	0	0	0	0	4825	0	0	CONF	CONF	0	0	0		
775773																																																															0	0	2866		0			83	1607		0	122179	0	0	0	111148	130	27187	322	891	3342	4560	8401	29756	63999	1794	407	619	3763	1841	2607				0	3					2356	132	522	3087			0			0	0														102619	0	0	0	0		0	8	0	113	0	0	0	0	0			0	0		0	0	124	0	0	CONF	CONF	0	0	0		
776369																																																															0	4171	3346		1917			28412	0		0	100529	0	0	0	11822	11	0	51215	4043	491	5218	1638	431	0	32481	14200	22335	11745	4783	3141				0	57					7732	15009	15545	9760			0			0	0													0	0	0	0	0	0		0	0	0	1080	0	0	0	0	0			0	0		0	0	1667	0	0	CONF	CONF	0	0	0	0	
776547																																																															0	13805	4994	0	1269	15084	0	15084	2516		1493	310470	0	0	15084	153140	4592	134562	59846	2404	7797	1079	3315	24492	114052	10638	42212	29887	21360	21493	31718	0	0	0	0	0	0				24283	36404	22570	17185	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153140				0	31	0	31	0	6779	0	0	0	0	0	0	0	0	0	0	0	0	6325	0	0	CONF	CONF	0	0	0	0	
777254																																																															0	5071	0		3484			8504	5518		268	78537	0	0	0	35169	5647	0	15467	606	1349	6033	11653	14304	979	11182	4285	5169	14000	8418	268				0	162					2495	0	4206	44			0			28	0														27938	0	0	0	28		0	50	0	4702	0	0	0	0	0			0	0	0	0	0	3217	0	0	CONF	CONF	0	0	0		
777366	679016			645	0	10943	0		0	0	690604	0	1976			68675	158104	66950	170088	128954	7694	715	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	232889	0	0	0	0	0	0	0	0	0	0		0	48918	0	0	10943	0		41340	0	0	690604	0	0		157894	3620	138504		12302	48421	64204	29227	3740	0							0	0	0	0	0					7043	13945	162790	243466			0			0	0																			9	636			0	0	0	0	0	0				0				0		1464	CONF	CONF	0	0	0		
777441																																																															0	4674	0		2553			9109	148		1494	56121	0	0	0	15275	280	384	7974	541	1597	5697	5607	1754	0	3882	3250	10581	10821	6054	6234				0	0					1722	2617	2686	2702			0			0	0														17113	0	0	0	196		0	9	0	2337	0	0	0	146	0			50	0		0	0	10515	0	0	CONF	CONF	0	0	0		
777870																																																															0	0	12651		0			7377	3807		0	183410	0	0	0	65500	8856	24643	2435	2195	2702	1734	4583	23919	30366	12173	4444	7750	12578	36190	44736				0	665					447	7391	46254	23282			0			200	0														0	0	0	0	200		0	0	0	48	0	0	0	0	0			0	0	0	0	0	7132	0	0	CONF	CONF	0	0	0		
778738																																																															0	1156	92625		0			58798	12855		139	972740	3310	0	0	145650	23815	32783	177626	12710	2614	16057	23135	22085	67383	303456	30268	95403	121078	55779	221408				990	198					51491	84343	221097	259712			0			305	0													0	253933	0	0	0	384		4560	54	0	16252	0	79	0	0	0			0	0	0	0	0	2315	0	0	CONF	CONF	0	0	0	0	
779016																																																															0	61271	3961		195			58307	5800		14640	387924	0	0	14725	104766	8212	77410	16561	924	7707	29242	29579	32721	4308	39621	11436	77150	77051	75491	2401				0	212					1276	7869	35339	77917			0			213	0														0	0	0	0	1085		0	13	0	6584	0	0	0	0	447			299	275	0	0	24	1562	126	0	CONF	CONF	0	0	0		
779351																																																															0	108820	176952	112	45516	447452	0	447452	92364		17574	2161849	0	33721	5257	314177	13800	204915	857933	5657	19089	57027	99838	91860	38764	711489	155863	165893	219046	506625	84146	0	0	0	19341	1845	0				48119	167865	236445	411655	0	33721	0			0	339	0	0	0	0	0	0	0	0	0	0	0	0		978370				1763	1502	0	1614	0	20220	0	155	0	235	0	0	0	1373	1373	0	0	0	4369	0	0	CONF	CONF	0	0	0		
779360																																																															0	27388	8722		4888			11775	842		11004	140664	751	0	0	9989	1326	9760	6485	107	1152	3823	3650	264	961	18745	5053	27191	44007	19202	15886				0	219					275	2275	42657	19363			0			0	0														10884	0	0	0	0		0	21	0	71	0	0	0	0	0			0	0	0	0	0	600	0	0	CONF	CONF	0	0	0		
779641																																																															0	3030	0		1551			1059	0		585	42244	0	0	0	22784	675	0	4275	148	1542	3195	6078	11821	0	841	1744	7014	6872	2989	0				0	0					0	0	10424	0			0			0	0														12859	0	0	0	0		0	0	0	1494	0	0	0	0	0			0	0		0	0	642	0	0	CONF	CONF	0	0	0		
779650																																																															0	2777	18797		103			41495	3067		12778	477086	0	0	0	82857	1670	3910	61438	5124	11995	33871	28399	1736	880	220214	41776	81280	26744	17135	6115				0	0					6379	10676	40866	15435			0			0	0													0	112531	0	0	0	0		238245	51	0	717	0	0	0	0	0			0	0	0	0	0	1173	0	0	CONF	CONF	0	0	0	0	
779968																																																															0	0	60111		0			356798	0		0	996251	1539	0	0	0	0	0	45197	0	0	0	0	0	0	411258	70766	158403	211175	134081	12107				0	0			0	0	0	887	102539	466980			0			0	0														649329	0	0	0	0		10428	47	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	CONF	CONF	0	0	0		
780049																																																															0	7670	584		8146			25112	0		3813	147311	0	0	0	41813	71	0	37647	1732	4450	9609	19702	3372	2928	14594	16871	23651	36152	14040	0				0	0					1711	9321	8319	27276			0			0	0														60647	0	0	0	0		0	51	0	5146	0	0	0	0	0			0	0	0	0	0	8278	0	0	CONF	CONF	0	0	0		
780218																																																															0	53468	92002		9175			55732	62137		895	708827	0	0	0	153017	3992	93082	61770	3165	7902	34319	49953	37855	19219	95313	44564	144383	184694	81289	5533				0	67					4324	62629	94854	107955			0			0	35													0	221310	0	0	0	0		0	4177	0	3312	0	0	0	0	0			0	0	0	0	0	1091	0	400	CONF	CONF	0	0	0	0	
780263																																																															0	1583	1607		2150			14457	711		0	128125	0	0	0	24701	38	4771	16475	480	0	562	339	3405	19914	12246	17130	24984	14728	13180	20327				0	0					7997	9764	25324	37159			0			0	0														64138	0	0	0	0		0	36	0	952	0	0	0	0	0			0	0	0	0	0	1646	0	0	CONF	CONF	0	0	0		
780722																																																															0	22932	4318	0	3401	29162	0	29162	38102		9347	538313	338	0	3090	120508	4774	106986	64981	15888	25481	40456	33984	1729	2120	106560	34911	108438	124648	42538	715	0	0	0	0	0	0				20645	48245	95781	137357	0	0	0			0	336	0	0	0	0	0	0	0	0	0	0	0	0		107663				0	301	0	301	0	301	0	0	0	0	0	0	0	0	0	0	0	0	3477	0	115	CONF	CONF	0	0	0		
780955																																																															20605	36034	1426		18570			43550	909		4910	247904	0	0	0	45305	634	1204	50419	1265	2480	16442	23289	688	872	35739	28784	84426	49034	3992	598				329	106					2353	2360	1422	61473			0			0	260														42882	0	0	0	1068		2054	977	0	3850	0	0	0	0	704			336	336	0	0	0	1037	28	0	CONF	CONF	0	0	0		
782016																																																															0	6085	1251		352			612	158		929	76608	0	0	0	43037	180	5593	2155	70	1110	196	2000	14259	25306	2279	653	448	4743	11492	13956				0	0					523	3015	4898	14189			0			129	96													0	42941	0	0	0	129		0	0	0	1063	0	0	0	0	0			0	0		0	0	316	0	0	CONF	CONF	0	0	0	0	
782306																																																															0	0	884740	0	0	1393964	0	1393964	195515		35164	5544341	0	174893	0	505937	2980	261345	339401	35579	83363	72713	67902	76307	168624	1288768	259347	984495	1565160	724757	182365	0	0	0	0	269	0				18486	126973	376248	1778283	0	174893	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		1845715				25817	2191	0	2191	0	0	0	0	0	0	0	25817	0	0	0	0	0	0	48698	25817	1290	CONF	CONF	0	0	0		
782548																																																															63	16757	0		2916			3806	241		256	40546	0	0	0	9401	41	5881	5243	178	243	821	4475	1411	2264	2240	4119	3931	3678	12536	4273				0	4					0	175	3303	1777			0			36	0														0	0	0	0	36		0	71	0	956	0	0	0	0	0			0	0	0	0	0	779	0	124	CONF	CONF	0	0	0		
783161																																																															0	77621	85970		28048			101361	13480		0	1069061	0	6363	589	107620	1004	73384	73146	1045	6404	5166	14027	72594	7915	117879	49387	129566	232012	363960	65108				0	147					12185	17511	169461	447772			0			0	0														1069061	0	0	0	2426		0	75	0	104	0	0	0	395	0			0	0	0	0	0	339	2031	0	CONF	CONF	0	0	0		
783246																																																															0	25218	22855		25855			15135	719		4624	332129	0	782	0	20633	267	213	105203	531	2188	6749	4803	6362	0	42621	59863	141309	36896	24779	3042				0	0					710	6903	15051	192531			0			0	0														253433	0	0	0	873		0	104	0	523	0	0	0	0	0			873	583	290	0	0	219	0	0	CONF	CONF	0	0	0		
783349																																																															0	3709	0		1057			2333	0		215	20977	0	0	0	9569	128	0	3593	381	825	3248	2928	2062	0	587	1800	3594	3155	1716	149				0	0					0	0	0	1179			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0	0	1419	0	0	0	0	0			0	0		0	0	1368	0	0	CONF	CONF	0	0	0		
783648																																																															0	2114	689396	21833	0	579845	0	579845	215944		37517	6983417	0	121	0	610948	37473	85656	708696	31410	5057	10289	58945	58759	443539	2566712	1322129	470612	1037023	479705	486481	0	0	0	1574	0	0				98429	778829	503400	1742317	0	121	0			339	0	0	0	0	0	0	0	0	0	0	0	0	0	660728	1310708				368	23169	1135888	45002	0	5483	0	0	0	0	0	0	0	29	0	0	0	0	499137	0	6612	CONF	CONF	0	0	0	15082	
783844																																																															0	588	112907	0	0	58910	0	58910	26106		4328	709152	0	0	0	60964	4641	22915	98428	5533	4083	15170	13649	19696	2628	21017	67796	240704	224064	62169	30777	0	0	0	0	19	0				14061	72564	117455	233888	0	0	0			10	57	0	0	0	0	0	0	0	0	0	0	0	0		666014				10	167	1900	167	0	371	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	CONF	CONF	0	0	0		
783910																																																															0	13094	10758		2466			13054	9225		151	247151	0	0	0	71899	1403	59113	12207	2475	6532	15619	21155	22089	3877	47455	8504	29343	45216	36077	5254				0	0					4223	20212	48712	42512			0			0	0													0	94589	0	0	0	0		0	18	0	2398	0	0	0	0	0			0	0	0	0	0	7026	0	0	CONF	CONF	0	0	0	0	
784159																																																															0	18854	12434		1796			61527	5479		2482	453085	294	0	0	210189	3827	191855	71551	4565	16595	20304	3932	38263	122973	40318	38639	31741	28956	41681	60338				0	0					14236	4561	6602	77332			0			155	248													0	206632	0	0	0	464		0	0	0	24483	0	0	0	0	0			309	309	0	0	0	9577	0	0	CONF	CONF	0	0	0	0	
784430																																																															0	4936	0		317			5153	0		17	37571	0	0	0	14104	162	0	11852	512	1174	3724	6752	1565	367	5387	8168	3255	5628	909	128				0	0					0	2920	2270	3310			0			44	0														0	0	0	0	44		0	13	0	952	0	0	0	0	0			0	0		0	0	3417	0	0	CONF	CONF	0	0	0		
785147																																																															0	28128	28320		36883			62356	18014		662	645107	0	0	0	225507	11917	213880	60559	10531	38295	19408	30071	12552	113316	94039	31110	43171	85335	67630	96389				0	0					17076	16797	45446	137572			0			317	0														408525	0	0	0	1088		0	1305	0	2964	0	0	0	0	0			129	129	0	0	0	12160	642	0	CONF	CONF	0	0	0		
785473																																																															0	26931	39227	2404	8859	110907	0	110907	372101		25299	1883608	0	0	5518	220650	13047	80081	82867	1800	11973	2885	11608	50052	139156	287096	43286	210510	236875	805664	66072	0	0	0	0	70	0				15030	62921	89413	884161	0	0	0			0	539	0	0	0	0	0	0	0	0	0	0	0	0		993024				0	0	0	2404	0	10646	0	0	0	0	0	0	0	0	0	0	0	0	1942	0	0	CONF	CONF	0	0	0		
785857																																																															0	3176	4409		997			16594	0		0	162615	692	0	0	63513	383	0	21531	1824	2861	8991	24528	24876	0	7015	9831	33103	42346	4888	2137				0	0					691	10350	24524	27988			0			529	0														83361	0	0	0	1306		0	0	0	7483	0	0	0	601	0			46	0	12	24	10	3199	130	0	CONF	CONF	0	0	0		
