"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
902645	7989	0	446	4802	0	14134	0	0	0	0	18297	0	160	0	3500	0	2684	13688	18137	0	0	1501	0	0	3604	4714	231	0	8318	1003	756	0	0	5049	1759	0	0	1759	0	0		0		0		0		0	false							
902672	145785	12	14439	88573	0	144098	0	0	1	0	307228	0	19791	29275	53075	0	31811	129647	287437	0	0	16788	1	1	19775	78596	9908	3956	98361	9621	34575	4726	286	59159	49208	0	0	44196	0	0		0		0		0		0	true							
903240	28091	0	7176	61000	0	87107	0	0	0	0	150442	0	12851	16718	38098	20057	24365	79931	137591	0	0	14412	0	0	8920	38411	30392	3471	45998	905	8463	10356	1376	43096	21100	0	0	9368	0	0		0		0		0		0	true							
903754	12300	0	8973	19111	0	36845	0	0	432	0	59171	0	3652	0	15460	17319	4964	27872	55519	0	0	2300	432	432	5630	14329	1677	4515	19530	415	2696	0	286	10693	3397	432	0	3110	0	0		0		0		0		0	true							
903950	24281	0	63243	59986	0	135066	0	0	0	0	55501	0	3854	64721	8373	14612	1489	71823	51647	0	0	103	0	0	2447	7802	2387	686	10236	358	1512	367	1050	4949	3287	0	0	1870	0	0		0		0		0		0	true							
904171	64455	4	5323	88499	0	142182	0	0	0	0	334833	0	16022	16994	83704	74151	24273	136855	318811	0	0	12077	0	0	28995	85529	36559	6051	114524	9362	16570	8091	5070	73430	39093	0	0	25932	0	0		0		0		0		0	true							
904359	33261	0	19446	63174	0	124942	0	0	0	0	108722	0	1765	18069	30166	12799	9552	105479	106957	17	0	3489	0	0	11854	31005	5378	3145	42859	2797	7553	671	259	21216	11280	4636	0	10350	0	0		0		0		0		0	true							
904845	19511	0	6998	21139	0	59553	0	0	0	0	73926	0	2206	4611	17370	12120	7265	52555	64542	0	7178	3002	0	0	5744	19498	3412	2941	25242	2149	8549	0	0	14225	10698	0	0	10698	0	0		0		0		0		0	true							
905356	9458	0	3264	41907	0	57819	0	0	32500	0	206986	0	7733	1434	22551	72128	2201	54555	198511	0	742	1219	0	0	21957	46363	4405	0	68319	25128	26777	771	0	50173	52676	15783	32500	51905	742	0		0		0		0		0	true							
905673	63857	18	10153	49961	0	63913	0	0	0	0	100422	7	6252	0	15959	7647	4132	53731	94163	11	0	1416	0	0	4531	16558	2635	849	21089	0	4344	0	0	8615	4344	0	0	4344	0	0		0		0		0		0	true							
906241	70621	0	4318	2243	0	7406	0	0	8000	0	525849	0	26285	0	44196	319784	18157	3088	499079	0	485	9333	8000	8000	27764	61479	8982	4108	88871	7276	21751	3744	341	58136	33112	20455	0	29027	0	0		0		8076		0		8076	true							
906410	27722	0	2177	24630	0	47278	0	0	0	0	110991	0	2053	2424	32440	4164	13901	45101	108938	0	0	5974	0	0	9162	24035	25487	4825	27211	3716	6319	5276	287	31069	15598	0	0	6319	0	0		0		0		0		0	true							
906652	20804	0	51239	37251	0	103069	0	0	0	0	53638	0	3009	51899	7029	17893	2819	51586	50629	244	0	421	0	0	2234	6866	1529	833	9100	265	2649	565	0	4433	3479	2254	0	2914	0	0		0		2005		0		2005	false							
907444	16984	0	7618	52270	0	93524	0	0	0	0	91926	0	3886	9065	18648	22167	6881	85854	88040	52	0	2632	0	0	8930	17772	9464	1103	25909	861	14145	500	0	18621	15506	1529	0	14367	0	0		0		1529		0		1529	false							
907547	100570	1	23566	132735	0	194221	0	0	0	0	247408	0	9436	4357	34015	68082	8345	170654	237972	0	0	1625	0	0	18912	37985	2455	189	56897	8934	9910	371	0	25526	19215	0	0	18844	0	0		0		0		0		0	false							
908450	78865	0	1858	93676	0	126034	0	0	0	0	175666	0	29220	31078	23021	18129	2384	124176	146446	0	0	0	0	0	13457	32935	6694	350	46392	7028	14708	2803	697	30415	25236	22212	0	21736	0	0		0		22212		0		22212	true							
908553	97491	0	67394	128088	0	348271	0	0	3000	0	382140	0	15618	76886	93686	56311	15985	280877	366522	0	0	5703	3000	3000	69583	105734	15521	1737	175317	19139	12178	3701	745	98889	35763	36237	0	31317	0	0		0		0		0		0	true							
908861	19356	4	51239	415064	0	415064	0	0	268774	0	217512	0	62570	9801	9701	108909	2176	361494	152324	2327	2618	957	268774	268774	34651	41405	5384	647	76056	2978	1361	2819	0	72386	7158	411247	0	4339	0	0		0		0		0		0	true							
909055	101362	1	117772	190944	0	334180	0	0	25000	0	378350	101	39596	149237	64203	112992	21431	216407	338404	0	249	9407	25000	0	46558	60250	18739	4781	106808	12941	16391	3301	1036	66125	33669	0	0	29332	249	0		0		0		0		0	true							
909756	19448	0	2625	20432	0	39054	0	0	9600	0	79008	0	718	1881	20292	23188	877	36429	78290	0	0	0	0	0	8381	20522	1537	741	28903	1870	3042	0	277	10891	5189	3681	9600	4912	0	0		0		0		0		0	true							
910079	5018	0	0	0	0	0	0	0	0	0	7423	0	0	0	1504	0	462	0	7423	0	0	116	0	0	343	1277	267	0	1620	518	0	0	0	384	518	0	0	518	0	0		0		0		0		0	true							
910118	107892	0	18179	203473	0	203473	0	0	0	0	253629	0	34964	32552	37282	76974	10829	185294	217917	0	748	1892	0	0	16303	30715	5068	2263	41438	4975	8640	799	0	17067	14414	32767	0	13615	0	0		0		0		0		0	true							
910239	11585	0	29122	38499	0	66986	0	0	0	0	84435	0	10534	33484	12503	14315	5275	37864	73901	0	0	3703	0	0	13185	24744	7460	5514	37929	2946	2488	1342	856	38400	7632	0	0	5434	0	0		0		0		0		0	false							
911160	41952	0	39549	210891	0	281383	0	0	10000	0	280017	0	31203	63787	42691	44539	12129	241766	207820	68	40994	5102	10000	10000	35666	71401	18026	5947	107067	16201	37857	7913	515	88349	62486	0	0	54058	30994	0		0		0		0		0	true							
911339	19908	0	5549	48171	0	52972	0	0	0	0	84518	0	4048	480	19141	18727	4919	47423	80470	0	0	1024	0	0	8546	15516	4258	1465	24056	5267	10258	272	300	10643	16097	0	0	15525	0	0		0		0		0		0	true							
911759	5014	9	2662	15291	0	17983	0	0	4493	0	35519	0	4205	1546	5596	12706	1873	15312	31314	0	0	261	0	0	3183	5385	633	81	3577	1596	1505	5416	0	3685	8517	851	0	2840	0	0		0		851		0		851	true							
911973	851055	0	0	212913	0	591322	0	0	0	0	2459656	0	1787	0	590299	0	136934	591322	2457869	0	0	62420	0	0	391524	810893	37529	15193	1200103	99467	236199	13805	3992	664839	353463	2314	0	335666	0	0		0		0		0		0	true	22221	28365	0	0	0	851055	
912756	4665	0	3256	8853	0	15871	0	0	0	0	24594	0	869	3256	6888	4599	1375	12615	23725	0	0	268	0	0	1847	7042	2388	754	8889	1500	1526	0	273	5143	3299	0	0	3026	0	0		0		0		0		0	true							
913146	56886	0	7649	35575	0	126619	0	0	47356	0	456716	0	10266	8674	123717	9106	19487	118970	375732	0	70718	12186	47356	10831	59958	137603	94169	14497	197561	15714	44407	24376	0	182510	84497	18547	0	60121	70718	0		0		0		0		0	true							
913436	20889	0	1710	17154	0	26736	0	0	0	0	31022	2	3583	2444	3631	3728	4676	25026	27437	0	0	0	0	0	1286	2622	1108	522	3908	0	867	0	0	1907	867	0	0	867	0	0		0		0		0		0	true							
913753	970266	1	119574	681892	0	765119	0	0	0	0	2778072	0	11551	69820	57312	1343810	33625	639063	2763560	6481	2961	20747	0	0	76266	112269	7372	3275	188534	119896	142125	2129	665	141869	264815	376894	0	262021	0	0		0		311687		0		311687	true	93417	12323	576662	764182	272017	698246	
913856	707137	4	342780	2739075	0	3548197	0	0	0	0	3263655	0	187578	287565	476413	1248321	107715	3194447	3074951	10966	1126	43845	0	0	299189	546430	84970	14057	841517	132892	203920	24814	1925	468233	363551	962118	0	336812	2222	0		0		766791		0		766791	true	574514	697684	557133	615885	665983	32139	
914545	24001	0	16167	74737	0	74737	0	0	11990	0	160248	0	28314	0	28340	77946	7259	58570	119892	0	12042	1965	0	0	4710	36761	8183	1465	29041	0	5696	1485	0	22780	7181	0	0	5696	0	0		0		0		0		0	true							
914648	250039	0	164485	779857	0	779857	0	0	0	0	1576801	0	135502	258339	197266	774605	81784	615372	1441050	0	249	34523	0	0	95105	240184	44741	22516	335289	47732	88544	8588	4747	205281	149611	117998	0	136276	0	0		0		0		0		0	true	165833	322674	181854	351522	224192	25846	
914853	44215	0	9811	28086	0	83804	0	0	0	0	123943	0	6436	11945	30370	24549	5518	73993	117507	0	0	2146	0	0	9496	27916	10012	1671	37398	1638	3048	1398	0	18725	6084	0	0	4686	0	0		0		0		0		0	true							
915056	7692	0	397	16023	0	19427	0	0	0	0	39833	0	2133	0	17346	3510	5152	19030	37700	0	0	2045	0	0	1473	22908	2090	639	24381	0	1522	0	0	9763	1522	0	0	1522	0	0		0		0		0		0	false							
915065	517875	0	357	66257	0	83612	0	0	0	0	630608	100	30248	30105	5441	58710	4564	83255	600260	0	0	1840	0	0	2974	9167	1420	205	12031	33769	6487	0	0	8325	40256	0	0	40256	0	0		0		0		0		0	true							
915878	1463429	96	0	13500	0	973445	0	0	1483943	0	9074148	0	0	0	4116019	281142	921437	973349	9074148	0	0	314272	1483943	1187573	2890527	1863448	984672	615554	4753975	480537	310387	77548	106904	2238182	975376	0	0	529395	0	0		0		0		0		0	true	0	959849	281142	0	1320026	143403	
915935	4833	0	4851	5376	0	16845	0	0	0	0	11015	0	3164	7453	2740	0	743	11994	7851	0	0	0	0	0	487	662	1207	724	1148	3103	0	0	0	340	3103	0	0	3103	0	0		0		0		0		0	true							
916343	32051	23	2443	20305	0	34620	0	0	0	0	59188	0	8955	0	8666	8496	2710	32154	50233	0	0	1297	0	0	2237	7932	4103	136	10169	867	2759	607	0	5741	4233	0	0	3626	0	0		0		0		0		0	true							
916745	110697	0	56275	118499	0	252233	0	0	0	0	424467	0	24819	81094	69804	140735	64756	195958	399648	0	0	12682	0	0	31583	70190	29683	5830	99073	8501	18006	7785	1457	67482	35749	0	0	26507	0	0		0		0		0		0	true							
916857	24628	0	8449	69065	0	86989	0	0	0	0	122534	0	14674	15376	9699	31378	984	78540	107860	0	0	246	0	0	3660	13405	3155	388	17065	8461	34736	2722	0	10910	45919	0	0	43197	0	0		0		0		0		0	false							
917050	19787	0	6784	57576	0	101714	0	0	12402	0	205775	0	25429	29041	42112	90088	2316	94930	180346	0	0	1066	12402	12402	13273	57484	6244	2320	8853	4086	12493	0	0	37209	16579	0	0	16579	7863	0		0		0		0		0	false							
917500	46002	7	10339	47697	0	59156	0	0	0	0	117659	0	35274	42771	17783	30292	10292	48810	82385	0	0	3356	0	0	5677	10477	6452	6477	16057	1114	5585	4457	1124	11302	12280	0	0	6699	0	0		0		0		0		0	true							
917555	39464	0	20946	174606	0	228209	0	0	40162	0	304736	0	12132	11612	17148	176496	7235	205269	231810	1994	60794	4363	40162	40162	20000	32251	3301	392	52250	14420	14013	4074	326	38795	32833	30103	0	28433	0	0		0		0		0		0	true							
917630	8222	0	1284	20401	0	27099	0	0	0	0	81260	0	100	1384	16078	8156	6988	25815	81160	0	0	3780	0	0	4168	20595	15410	273	24763	1488	14526	7253	1167	24368	24434	0	0	16014	249	0		0		0		0		0	false							
917742	14675577	0	276204	3696847	0	5143759	0	0	5268131	0	28342430	0	2624828	934896	5951701	6350881	282153	4318853	25716377	548702	1225	62924	5268131	5268131	2296191	4294094	183930	19131	6590248	224855	274290	23481	0	841645	522626	1001725	0	499145	0	0		0		939041		0		891623	true	194520	418973	3015694	2412579	8997312	4026170	
917854	28387	6	17065	97960	0	100616	0	0	0	0	91553	0	11769	28662	14141	12080	2494	83545	79784	0	0	336	0	0	7400	17933	1214	16	25333	2270	18919	2085	1249	12422	24523	0	0	21189	0	0		0		0		0		0	true							
918132	61027	6	2294	44785	0	79611	0	0	0	0	112779	3	104	1886	22620	2054	6364	77311	112672	0	0	2554	0	0	11493	24543	5016	962	34042	4481	3203	0	0	19394	7684	0	0	7684	0	0		0		0		0		0	true							
918150	36142	0	5799	51014	0	66158	0	0	0	0	53710	0	1	0	2371	1197	0	60359	53709	0	0	0	0	0	3680	7929	0	0	11609	1201	3560	0	0	9238	4761	0	0	4761	0	0		0		0		0		0	true							
918356	11806	0	4009	14469	0	19797	0	0	0	0	27772	0	855	4864	6106	4969	1709	15788	26917	0	0	0	0	0	813	6282	2789	0	7094	0	814	300	0	3778	1114	0	0	814	0	0		0		0		0		0	false							
918477	94392	0	15	93286	0	158155	0	0	106888	0	743850	0	11909	10909	166392	49224	51657	158140	731941	0	0	23450	106888	96888	116478	335428	23419	882	451906	39898	83263	867	0	309815	124028	0	0	123161	0	0		0		0		0		0	true	15430	91525	32828	16396	89879	4513	
918655	4819	0	5411	30873	0	30873	0	0	0	0	32161	0	2259	4510	7195	5259	1162	25462	29902	0	0	659	0	0	4708	11710	1341	492	16418	1001	2543	288	0	11056	3832	0	0	3544	0	0		0		0		0		0	true							
918776	7297	0	0	831	0	2123	0	0	0	0	15328	0	0	0	3992	0	1911	2123	15328	0	0	1014	0	0	745	4404	1395	275	5149	560	371	280	0	2827	1211	0	0	931	0	0		0		0		0		0	true							
918879	15024	0	8863	40447	0	94422	0	0	11476	0	115966	0	52219	0	15952	59806	6625	85559	63747	0	0	2479	0	0	5949	15272	5865	1212	21221	2642	9317	879	0	12346	12838	0	11476	11959	0	0		0		0		0		0	false							
918918	1944	563	0	2034141	14551	2224759	0	113477	4419815	0	6610990	0	0	0	4455379	1228274	900	2058091	6497513	151554	0	136	4419815	4225000	1161589	3178119	178545	17341	4336033	486766	349421	8505	485	80215	845177	0	0	836187	0	0		0		0		0		0	false							
918954	46489	0	44052	76522	0	176539	0	0	0	0	120894	0	2093	46145	19320	33630	6683	132487	118776	0	25	2175	0	0	3100	14716	9338	2146	17816	276	9101	1834	265	9979	11476	0	0	9377	0	0		0		0		0		0	true							
919344	22469	0	14018	69261	0	92890	0	0	2135	0	194370	0	7150	101	49386	18644	15829	78872	187220	0	0	7650	0	0	16116	56459	36802	4873	72538	11512	12721	12114	2660	64864	39007	0	0	22891	1	0		0		0		0		0	true							
919456	10808	0	559	46994	0	52731	0	0	13334	0	219164	0	17187	851	26563	108412	11473	52172	191484	0	10493	6387	13334	10190	9071	41848	21234	5264	50919	5769	8761	4127	3870	50854	22527	28815	0	14530	7451	0		0		19124		0		19124	true							
919568	7255	0	638	39820	0	47305	0	0	0	0	40714	0	991	54	7413	1504	2200	46667	39723	0	0	992	0	0	4505	12644	6519	11	17149	1593	3983	2700	0	16266	8276	0	0	5576	4362	0		0		0		0		0	true							
919773	10206	0	0	10238	0	10238	0	0	5112	0	80652	0	0	0	10136	18012	5269	10238	80652	0	0	1342	0	0	5030	13285	2425	0	18314	12158	19266	272	0	10602	31696	0	5112	31424	0	0		0		0		0		0	true							
920210	51539	0	38599	58015	0	113507	0	0	0	0	116650	0	15984	49622	17664	19467	9297	74908	100666	0	0	5056	0	0	8215	16703	4213	1126	24918	9676	5399	312	0	12593	15387	0	0	15075	0	0		0		0		0		0	true							
920359	29952	0	10406	28523	0	42339	0	0	0	0	66075	0	6165	15678	12968	1708	8197	31933	59910	0	0	0	0	0	6307	14477	5281	1120	20784	1024	4170	1536	500	14216	7230	0	0	5194	0	0		0		0		0		0	true							
920733	30724	0	17250	50817	0	80581	0	0	0	0	103837	0	12729	22618	23397	17064	7777	63331	91108	0	0	2677	0	0	13554	20177	5933	1300	29282	6525	7201	672	688	17567	15086	0	0	13406	0	0		0		0		0		0	true							
920854	100291	0	11792	95567	0	223017	0	0	5000	0	494356	0	77563	55243	59952	226000	13199	211225	401366	0	15427	2700	0	0	13002	83998	17407	1078	96996	12109	33778	6693	0	55533	52580	73541	5000	45887	8432	0		61045		61045		0		61045	true							
920975	39624	0	2423	63076	0	129733	0	0	20234	0	224223	0	31182	27570	47398	52497	17619	101179	182599	26131	10442	8563	10040	10040	14028	42110	34935	1368	56138	7073	26505	5808	275	45043	39661	0	10194	33578	249	0		0		34923		250		25881	true							
921039	28024	0	52511	218238	0	486741	0	0	0	0	213222	0	15776	68287	17909	144367	11170	434230	197446	0	0	4287	0	0	7778	14527	7711	2141	22305	2531	6141	0	0	14249	8672	0	0	8672	0	0		0		0		0		0	false							
921178	199911	0	8584	360065	0	632155	0	0	0	0	596129	0	19762	9365	52569	225727	10109	623571	574871	0	1496	3223	0	0	28063	78181	10372	1759	105732	16735	30148	5233	0	65806	52116	95220	0	46883	0	0		0		0		0		0	true	74203	150357	122043	103684	186685	13226	
921655	10187	162	3504	14479	0	18747	0	0	0	0	19543	1910	3220	1433	4033	1339	1433	14331	14413	750	0	479	0	0	2806	2664	923	191	5432	277	1156	0	0	2551	1433	0	0	1433	0	0		0		0		0		0	true							
921879	50517	0	45640	15482	0	96187	0	0	0	0	67154	0	0	0	5023	7309	3182	50547	67154	0	0	213	0	0	1198	6156	339	52	7354	267	1317	0	0	2721	1584	0	0	1584	0	0		0		0		0		0	false							
921936	6724	0	1661	20691	0	20691	0	0	0	0	36695	240	5515	0	9531	6227	3004	19030	30940	0	0	1131	0	0	1601	12698	2935	295	14249	1285	4930	0	0	7998	6215	0	0	6215	0	0		0		0		0		0	true							
922157	15887	2	21159	99092	0	108336	0	0	37237	0	124285	0	15863	21176	10991	31358	3975	86351	108173	824	249	1984	37237	34112	12554	28703	9193	1226	41257	7122	16395	1396	451	40685	25364	57316	0	23517	250	0		0		0		0		0	true							
922344	51689	42	33708	52243	0	90033	0	0	19611	0	336507	0	127631	152133	16708	261496	5530	56283	208876	0	0	1512	19611	19358	8577	6119	6317	1655	14696	0	0	0	653	5960	653	0	0	0	0	0		0		0		0		0	false							
922559	43939	0	38896	249850	0	249850	0	0	10000	236	323524	0	56859	11162	49401	110473	16400	210954	256429	0	10000	7501	0	0	39448	54299	9458	2357	93747	23084	38866	1244	356	56160	63550	7477	10000	61950	0	0		0		0		0		0	true							
922924	43721	0	25280	113540	0	178406	0	0	0	0	93763	0	192	25472	14580	13937	5102	153126	93571	0	0	2104	0	0	9309	18152	847	431	26650	803	6261	0	303	14158	7367	0	0	7064	0	0		0		0		0		0	true							
923257	3362	0	542	5126	0	10214	0	0	7505	0	60295	0	17061	9569	7794	2212	2150	9672	43234	0	0	1417	7505	7505	6868	30401	5043	304	37269	4742	6541	504	318	34822	12105	0	0	11283	996	0		0		0		0		0	false							
923350	13189	0	1877	15042	0	20394	0	0	0	0	31271	0	5885	3895	5629	4504	945	18517	25386	0	0	110	0	0	2318	5346	2031	226	7664	1696	1960	0	0	4292	3656	0	0	3656	0	0		0		0		0		0	false							
923707	247079	0	58317	184143	0	532952	0	0	0	0	867423	0	246140	0	77339	344966	34859	474635	621283	0	0	11436	0	0	38326	78268	22226	1197	116594	39868	77122	18371	0	62678	135361	8105	0	116989	0	0		0		0		0		0	true	137747	150216	93127	99283	176268	9066	
923752	253960	0	142361	518038	0	888351	0	0	25130	0	960675	0	167895	242405	200978	164319	28932	742501	790607	3489	2173	8431	25130	0	94277	176629	84526	6180	270906	80757	79895	18394	1738	160634	180784	234089	0	160652	0	0		0		187396		0		187396	true	130684	274408	139070	25249	236790	17170	
923855	8507	0	4606	19132	0	40949	0	0	991	0	61677	0	5468	6734	15108	23027	6810	36343	56209	0	0	3276	991	991	8406	9794	1980	1004	14783	4913	3354	692	0	6076	8959	0	0	8130	0	0		0		0		0		0	true							
923949	9824	0	1744	12302	0	12542	0	0	0	0	58801	0	18870	18728	11646	18687	4786	10497	39931	301	0	2097	0	0	3941	11278	4257	875	15219	8233	1296	0	408	8706	9938	0	0	9529	0	0		0		0		0		0	true							
924058	51687	0	27799	103222	0	147151	0	0	0	0	131756	0	8093	32774	9259	19362	1486	119352	123663	0	0	428	0	0	10868	24353	619	25	34599	10722	14120	0	0	26606	24842	0	0	24842	0	0		0		0		0		0	true							
924236	71342	0	137890	207288	0	353557	0	0	0	0	411207	0	39434	137889	55916	126088	19410	215667	371773	0	0	19409	0	0	33129	65047	19854	4356	98176	19667	63755	6764	1205	66470	91391	0	0	83422	0	0		0		0		0		0	true							
924254	17207	0	2861	19770	0	28077	0	0	0	0	42276	0	8154	9414	6310	6304	0	25216	34122	0	0	0	0	0	3100	5484	4352	0	8584	1568	1528	2733	0	6626	5829	0	0	3096	0	0		0		0		0		0	false							
924357	66662	5	16518	81835	0	114401	0	0	0	0	137915	0	4882	14683	36325	11159	10691	97878	133033	0	0	2966	0	0	28755	19518	3993	90	44649	3591	3870	278	0	16031	7739	0	0	7461	0	0		0		0		0		0	true							
924553	3269	0	748	4600	0	11539	0	0	247	0	36507	0	570	0	14243	0	1918	10791	35937	0	0	1918	247	149	6912	16959	4452	161	23871	2856	1898	0	0	14241	4754	0	0	4754	0	0		0		0		0		0	true							
924937	76400	30	23223	61455	0	137970	0	0	15029	0	218274	0	13543	30696	48401	38351	14259	113969	204731	748	0	6579	15029	15029	26340	47772	19450	3014	74112	879	3954	2114	0	48175	6947	3166	0	4833	0	0		0		9445		0		2916	true							
925037	350274	0	231702	1096908	0	1158082	0	0	619789	0	798181	0	117552	44087	145296	163684	8068	917631	676857	8749	3772	1149	619789	533993	36072	105863	102044	4133	140646	13364	19329	2492	927	102815	36112	928467	0	32693	0	0		0		0		0		0	true	33211	109504	30606	452	64971	20725	
925055	12104	0	3383	24489	0	121182	0	0	17843	0	61607	0	3185	1941	19352	10933	5397	117799	57431	0	991	1820	0	0	12729	15936	4545	1335	28664	1541	2226	258	0	15193	4025	44752	0	3767	991	0		0		49403		0		49403	true							
925354	24000	0	22757	75731	0	84832	0	0	25098	0	133213	5712	27701	37844	15838	2501	4309	62075	89660	0	10140	2482	0	0	13334	42368	8475	968	28609	16442	12167	12958	0	49307	41567	17786	5000	28609	15836	0		0		0		0		0	true							
925411	0	0	0	2708939	735165	2708939	0	0	0	0	0	0	0	0	0	0	0	1973774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
925653	3186	30	3191	187365	0	189819	0	0	0	0	215297	0	8910	11101	2271	52649	396	186598	206387	0	0	343	0	0	3759	5271	7	0	9030	70626	79798	0	0	6766	150424	0	0	150424	0	0		0		0		0		0	false							
926632	53350	0	5006	73159	0	102888	0	0	0	0	178107	0	43964	37961	10977	85202	6190	97791	134042	91	101	2541	0	0	10083	17027	3290	584	27110	0	7610	957	0	20009	8567	12386	0	7610	0	0		0		0		0		0	true							
926650	7000	0	2619	6996	0	10621	0	0	0	0	38990	0	1973	4592	4924	3165	1847	8002	37017	0	0	819	0	0	2425	9508	16191	0	11933	0	701	0	0	23200	701	0	0	701	19000	0		0		0		0		0	true							
926959	17275	2	75543	60305	0	145641	0	0	0	0	74092	0	13091	85047	9580	12211	4091	70096	61001	0	0	2001	0	0	5777	9722	4378	1828	13408	2908	13028	1962	5003	12125	22901	0	0	15663	0	0		0		0		0		0	true							
927077	22979	0	0	2852	0	19207	0	0	0	0	59683	0	1150	650	13513	1832	4100	19207	53815	0	4718	1767	0	0	4676	17679	4074	1441	22355	3722	2749	533	0	14357	7004	0	0	6471	4718	0		0		0		0		0	true							
927134	49425	0	21391	79903	0	132990	0	0	40965	0	265958	0	27958	28472	40973	66604	12420	111356	234265	243	3735	5075	3805	3805	21428	54881	6031	349	76207	11748	28725	10958	15809	41716	67240	1977	17064	40473	3735	0		0		1654		0		1654	true							
927479	45555	0	17768	41218	0	86697	0	0	53295	0	549313	0	30253	48019	171759	10463	53633	68466	519060	463	0	27028	48757	28798	108982	201438	43289	7525	310420	44465	74435	13160	0	189476	132060	0	1237	118896	200	0		0		0		0		0	true							
928056	407358	217	24762	73487	0	90213	0	0	0	0	629022	508	120114	83896	65893	54329	21254	60581	508400	4653	0	8127	0	0	48638	66898	9106	2415	115371	24073	14964	1241	0	61164	40278	17349	0	39037	0	10316		0		0		0		10316	true							
928421	998322	0	8318	65912	0	111583	0	0	25000	0	1969201	0	159614	153775	264669	297665	51147	103265	1809102	0	485	18154	25000	25000	89389	354171	26326	7156	443560	45958	145443	3887	884	212373	196172	4873	0	191401	0	0		0		2975		0		2975	true	25382	17328	190840	97007	503725	374725	
928618	119483	0	4576	226826	0	241856	0	0	0	0	920210	0	195680	189504	146931	478250	66989	235410	724530	1870	0	25147	0	0	90045	94341	41383	14877	182562	35478	41878	2739	1737	93714	81832	0	0	76082	0	0		0		0		0		0	true	55615	9696	155465	143271	367	118699	
929352	225036	0	114563	1856985	0	4016857	0	0	1922227	0	8445193	0	66003	159009	1761926	5517085	143615	3902263	8379190	31	0	65958	1922227	1842928	740511	999073	290125	193988	1739584	158641	266730	49399	4605	461771	479375	1155774	0	425371	0	0		0		0		0		0	true	74273	25288	1028235	4488850	180632	44404	
929932	48930	0	40289	211833	0	250894	0	0	0	0	332343	0	56820	89519	24491	163409	8284	210605	275523	0	0	3781	0	0	18289	29564	7356	1365	47853	32499	29542	1389	0	32083	63430	0	0	62041	0	0		0		0		0		0	true							
929978	231624	0	191299	752498	0	1394316	0	0	61714	0	1284382	0	26648	0	220696	408025	52837	1198911	1257484	4106	250	20553	61714	61714	97893	280050	72628	5923	377943	45624	120936	20367	1313	235798	188240	151975	0	166560	0	0		0		196990		0		142654	true	111861	324374	233917	174107	202806	28818	
930358	0	0	0	303907	0	303907	0	0	357268	0	371971	0	0	0	357268	6209	0	12154	357268	291753	14703	0	357268	126546	54345	78602	229279	3536	132947	0	0	0	0	8494	0	0	0	0	8494	0		0		0		0		0	false							
930442	84038	0	38971	178204	0	333476	0	0	22725	0	479282	0	73049	101415	117264	138301	18315	293066	405598	1439	635	5524	22725	0	43013	84753	43136	9240	127668	23678	46848	6276	0	62877	76802	7004	0	70525	0	0		0		3491		0		3491	true							
930853	41481	0	28616	118580	0	145157	0	0	0	0	112577	0	1463	21927	20717	6428	5547	116541	111114	0	0	2838	0	0	15868	29876	1528	0	45744	5500	11558	336	0	26555	17394	1401	0	17058	0	727		19774		0		0		0	true							
930965	37824	5	375	1444749	336	1444749	0	1703	577561	0	2290914	0	21787	19920	269785	1884152	22784	1444033	2254165	0	13259	260	577561	577561	127314	169658	3473	101	296972	33878	33210	1305	0	30761	68393	503800	0	67087	13259	0		0		739370		0		439778	true	80671	114156	285712	1598396	24125	13699	
931038	120698	0	142308	162141	0	557810	0	0	31674	0	404235	0	35014	72240	74196	132720	19366	412269	368594	3233	627	4652	1	1	35036	65098	21829	5784	100134	5138	8471	8426	1035	53551	23070	270276	31673	13609	0	0		0		264889		0		264889	true	72096	139324	35526	97194	113164	7534	
931047	16477	0	21994	45832	0	70171	0	0	0	0	90351	0	7123	24326	25720	4680	11985	48177	83228	0	0	6827	0	0	14177	28685	7289	1237	42862	8197	7785	876	947	25669	17805	0	0	15982	0	0		0		0		0		0	true							
931159	13467	0	21247	27531	0	60666	0	0	0	0	41909	0	8882	25717	4760	17930	1426	39419	33027	0	0	533	0	0	1473	3323	1263	914	4796	1095	1103	1342	0	2213	3540	0	0	2198	0	0		0		0		0		0	true							
931207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
