"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
552956																																																															0	19394	0		4265			2082	0		0	44812	0	0	600	9341	0	7457	8876	137	1179	806	4641	2578	0	2663	6712	8354	12245	5056	441				0	0					3486	2557	2556	611			0			0	0														0	0	0	0	0		0	7							0	87	0	0	0	0	0			0	0	0	0	0	426	0	0	CONF	CONF		
552974																																																																108901	3280	0	11444	48108	0	48108	0		0	299224	0	0	0	43877	1076	35660	50298	1090	2999	7132	791	7528	24278	54054	12560	23148	19154	103725	42144	0	0	0	0	0	0				4959	4548	14900	32583	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		91206				15	36	8202	36							0	9594	0	0	0	0	0	15	0	0	0	0	0	0	7716	15	0	CONF	CONF		
553038																																																																23073	0		376			12475	2082		0	136686	0	0	0	44119	708	262	39585	1730	3783	20272	6317	11832	0	16739	17333	38153	8316	11787	0				0	0					1925	2483	20711	5611			0			57	0														0	0	0	0	132		0	47							0	13357	0	0	0	0	0			0	0		0	0	9719	75	0	CONF	CONF		
553926																																																																12075	3714		1773			10660	1790		20	112357	0	0	0	47141	550	12911	4576	467	1078	745	1257	9506	34037	6974	1794	3051	13955	12500	26942				0	0					1111	1412	13889	14693			0			0	48	0	0	0	0	0	0	0	0	0	0	0	0		53287				0		0	2							0	2763	0	0	0	0	0			0	0		0	0	764	0	0	CONF	CONF		
553944																																																																31917	791		6006			12914	4680		0	294016	415	0	0	161891	11299	150220	27305	4300	13517	5968	5522	35606	96639	12849	26011	7719	23514	30740	31608				0	62					14220	7953	15959	9689			0			520	16														133403	0	0	0	520		0	75							0	7136	0	0	0	0	0			0	0	0	0	0	9839	0	6	CONF	CONF		
554268																																																																5079	0		618			1474	0		0	11968	0	0	0	3146	0	3110	2209	33	866	65	485	566	1132	1070	1925	1553	873	2346	1054				0	0					0	0	702	0			0			0	0														3146	0	0	0	0		0	9							0	376	0	0	0	0	0			0	0		0	0	564	0	0	CONF	CONF		
554343																																																															686	9656	3802		17836			24744	7641		0	99248	0	0	3750	18973	140	15328	20818	714	3981	8397	2637	1667	1299	34085	6565	18886	13387	7067	242				1040	0					1443	218	3281	130			0			0	0														20394	0	0	0	0		0	300							0	5665	0	0	0	0	0			0	0	0	0	0	3693	0	0	CONF	CONF		
554857																																																																102484	38452	0	44082	301037	0	301037	14208		0	1112259	0	16200	0	119739	13403	3351	229953	3657	7950	32519	66252	9168	193	92485	137468	268833	323216	150366	20114	0	0	0	0	1170	0				11134	93986	143908	199897	0	16200	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		688710				0	0	0	0							0	4946	0	0	0	0	0	0	0	0	0	0	0	0	7613	0	0	CONF	CONF		
555256																																																																18901	0		4391			6203	0		76	91246	0	0	0	37093	835	35986	15512	1716	5372	837	704	2755	25708	8513	11232	6839	4628	6369	16263				0	0					4708	3464	5496	4234			0			0	0														0	0	0	0	0		0	0							0	2335	0	0	0	0	0			0	0		0	0	3510	0	0	CONF	CONF		
556011																																																																45461	37687		1392			28508	36425		10701	357202	0	0	0	55478	968	43574	28458	1003	3567	13389	16135	15696	5575	94204	25175	75628	73403	27764	4898				0	2532					5167	20774	57299	49597			0			0	0														247165	0	0	0	0		0	18							0	335	0	0	0	0	0			0	0	0	0	0	4860	0	3794	CONF	CONF		
556459																																																																10060	12635		2091			74930	249		0	402870	0	0	0	80593	895	74760	48834	6512	7127	7443	14522	24198	20089	59823	19191	42693	68989	92671	37042				0	3404					5917	37848	45727	72206			0			0	0													0	165372	0	0	0	79		0	0							0	53734	0	0	0	0	0			15	0	0	0	0	2581	64	0	CONF	CONF	0	
556815																																																															0	88648	123823	0	8622	135051	0	135051	102674		21739	1682115	0	0	1520	258700	5907	95470	181620	22425	7710	47402	35196	79954	65168	579792	43237	178541	266444	324713	21903	0	0	0	0	3693	0				27961	177994	255202	458388	0	0	0			0	241	0	0	0	0	0	0	0	0	0	0	0	0		1055825				2950	4106	0	4106							0	3292	0	0	0	0	0	2950	0	0	0	0	0	0	6315	2950	1460	CONF	CONF		
556936																																																															0	49313	12491	0	45130	50079	0	50079	6628		2469	251299	51	41	0	26223	429	6054	59459	1332	218	1999	3219	19131	215	42341	29568	37978	53382	49120	12712	0	0	0	0	71	0				254	2902	8320	19804	0	41	0			0	27	0	0	0	0	0	0	0	0	0	0	0	0		69900				0	11	1400	11							0	12229	0	0	0	0	0	0	0	0	0	0	0	0	13556	0	0	CONF	CONF		
557317																																																															0	35262	113904	0	15314	105568	0	105568	26711		3917	969533	0	0	0	170331	3679	80999	38042	11228	2829	24441	45478	56087	29059	172746	28143	121897	215747	244245	13481	0	0	0	0	5443	0				10826	64802	154504	254559	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		463189				0	2	0	2							0	182	0	0	0	0	0	0	0	0	0	0	0	0	4529	0	0	CONF	CONF		
557438																																																															0	22657	26		22065			10839	0		791	120103	0	1293	0	47676	1587	0	27057	1843	3759	12986	16664	11996	370	2952	18707	20990	21050	5899	2361				0	0					2493	965	5095	0			0			26	0														0	0	0	0	26		0	15							0	0	0	0	0	0	0			0	0	0	0	0	4601	0	0	CONF	CONF		
557858																																																																15615	64077	6167	165915	1378260	0	1378260	43695		138710	3916074	0	1146	797	189990	5288	77194	995192	8035	10368	13635	25459	55715	75035	1599347	370119	483872	759573	502334	9412	0	0	0	0	22126	0				22710	402971	484470	711117	0	1146	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		1988458				17457	24273	26205	30440							0	102692	0	0	0	0	17457	0	0	0	0	0	0	0	110647	0	0	CONF	CONF		
559179																																																																256	0		0			1704	879		0	27743	0	0	0	22450	311	0	566	0	0	38	404	4985	17023	1832	12	146	629	1921	753				0	0			0	0	43	47	1218	560			0			0	0														23683	0	0	0	0		0	0							0	243	0	0	0	0	0			0	0		0	0	32	0	0	CONF	CONF		
560214																																																																5379	536		183			168	1119		482	40965	0	0	0	27455	238	21433	5985	2666	357	385	1448	22599	0	1829	1133	888	3637	6023	0				0	0					749	0	0	1048			0			0	0														0	0	0	0	0		0	0							0	3359	0	0	0	0	0			0	0		0	0	249	0	0	CONF	CONF		
560353																																																															0	0	0		0			5886	0		486	27482	0	0	0	214	198	0	4076	1	0	0	23	35	155	5481	3133	2406	5974	4668	5606				0	0					1819	4904	1882	11050			0			0	0														0	0	0	0	0		0	2							0	408	0	0	0	0	0			0	0		0	0	633	0	0	CONF	CONF		
560438																																																															0	1129	425		138			6321	129		56	24930	0	0	0	9291	0	0	6368	772	885	3507	3415	515	170	1043	3958	3605	5035	1331	610				0	0					161	632	2593	1852			0			0	0														0	0	0	0	241		0	74							0	560	76	0	0	0	0			0	0		0	0	1569	165	0	CONF	CONF		
560830																																																															0	2298	1230		2259			2934	0		409	42070	0	0	0	24835	122	392	2853	393	127	642	2007	21666	0	2843	2393	3091	4465	3812	0				0	0					0	0	1497	832			0			0	0														0	0	0	0	12		0	0							0	3357	0	0	0	0	0			12	0	0	0	0	2297	0	0	CONF	CONF		
561145																																																																153043	7023		88102			37759	4780		31	459426	0	0	0	74771	2467	9026	85073	864	1082	2140	5647	17382	47656	61377	21750	36448	50630	92067	118177				0	0					1772	10712	25184	50775			0			0	0														156934	0	0	0	0		0	9							0	1633	0	0	0	0	0			0	0	0	0	0	1365	0	25	CONF	CONF		
561574																																																																77285	41784		2141			55696	957		1	940067	0	0	1751	57005	2945	35240	38887	264	407	4140	4056	1987	46152	22490	96166	58693	109400	126194	445210				0	1					0	36914	217567	447672			0			0	0														437991	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0	0	0	0	99	0	0	CONF	CONF		
561659																																																																139660	20272	896	89334	59933	0	59933	14663		3195	815711	1437	0	87	144490	8421	61028	104215	6763	12119	12708	37159	11270	64399	77219	49471	67415	131886	80193	264273	0	0	0	448	694	0		0	0	21469	16808	114046	170126	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		595704				0	812	0	1708							0	7106	0	0	0	0	0	0	0	0	0	0	0	0	4775	0	570	CONF	CONF		
561864																																																																512	163		1003			200585	0		0	473857	0	1117	0	45328	904	38447	142000	12972	2297	7464	16704	1379	4253	257738	36850	42408	36544	40262	14073				0	161					23643	43840	117780	35292			0			0	0														0	0	0	0	0		0	176							0	1963	0	0	0	0	0			0	0	0	0	0	1390	0	0	CONF	CONF		
562058																																																																4534	19094		275			96444	13886		0	410612	0	615	0	64439	6255	40722	153467	4053	6967	24178	13207	8864	7108	112399	53541	74635	71313	26280	2552				0	0					9902	53528	55892	81123			0			0	0													0	410589	0	0	0	133		0	0							0	1675	0	0	0	0	0			0	0	0	0	0	2950	133	0	CONF	CONF	0	
563233																																																																484	14537		0			5949	8342		312	117483	251	0	0	24811	294	4038	18450	159	2509	6010	822	3942	11371	22187	7149	28517	16666	18297	0				459	144					2998	13122	18065	24503			0			0	0														22698	0	0	0	0		0	23							0	2696	0	0	0	0	0			0	0	0	0	0	995	0	0	CONF	CONF		
563336																																																															0	3779	1165		919			5259	4066		1932	72076	0	0	0	21193	120	0	9449	543	787	7990	8162	3683	0	9604	2704	7684	16287	12833	1757				0	82					471	3213	19643	7076			0			0	0														23057	0	0	0	99		0	32							0	354	0	0	0	0	0			99	0		0	0	2772	0	0	CONF	CONF		
563457																																																																6795	0		3886			1252	0		183	25410	0	0	0	3915	0	0	3281	54	259	1286	1022	1294	0	2102	871	2312	3416	3386	9408				0	0					338	32	382	243			0			0	0														0	0	0	0	0		0	6077							0	1013	0	0	0	0	0			0	0	0	0	0	1294	0	0	CONF	CONF		
563934																																																																867	0		29			1003	608		123	16399	0	0	0	7396	0	0	1559	194	415	3023	2743	1021	0	1318	841	2485	3777	582	0				52	0					716	453	1474	1864			0			0	0													0	0	0	0	0	0		0	0							0	1121	0	0	0	0	0			0	0		0	0	693	0	0	CONF	CONF	0	
564052																																																																11448	14192		1787			11669	1251		23967	197621	0	2725	0	18961	0	7216	77742	1898	2791	12686	1479	0	0	25729	49105	72125	26710	3395	10				30	10					1727	5596	37754	64847			0			42	104														0	0	0	0	686		0	111							0	447	0	0	0	0	0			644	0		0	0	1099	0	0	CONF	CONF		
564324																																																															0	3368	26272		336			80118	19833		84	416946	0	0	0	117760	1597	53605	17526	831	3543	10460	14600	73149	15177	38026	10979	62713	68668	113469	5333				0	40					11080	2642	89113	62659			0			23	0														236432	0	0	0	23		0	33							0	757	0	0	0	0	0			0	0	0	0	0	1254	0	0	CONF	CONF		
564463																																																																399	1617		3590			26968	0		2449	182243	79	0	0	73562	1849	73300	19954	10170	25869	17332	15883	0	4218	7543	19011	22967	24425	5409	24416				0	0					2878	0	39136	10915			0			0	30													0	169706	0	0	0	0		0	471							0	7144	0	0	0	0	0			0	0	0	0	0	11344	0	0	CONF	CONF	0	
564557	977216			13345	694	81152	67016		0	1978	1156747	0	12961			153381	330213	90606	171488	63844	252554	130852	0	0	0	0	0	415	677	6768								0	0	0	0	0	0	0	0	0	0	0	0	0	0	508892	0	0	1885	0	0	0	0	0	0	12369		32447	60810	0	694	81152	67016		1053	0	1978	1156747	0	0		109291	403	84264		30015	10047	4263	1119	22512	41086							0	0	0	415	677					30387	225425	175503	341897			0			0	0																			13345	0									1885	0	0	0	0	0				0				12369		0	CONF	CONF		
564678																																																																0	9160		0			3852	2725		0	97651	0	0	0	57501	1113	2180	2730	0	11	62	662	9337	47430	1189	1530	482	1023	12693	23232				0	0					0	1697	21603	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31103				0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	
564838																																																																2772	1459		59			9621	809		39	106958	0	0	0	36176	481	12306	30132	2347	6436	13010	9293	1573	3001	11858	15792	19881	18711	3921	102				0	7					5052	10475	24754	8538			0			0	0														0	0	0	0	0		0	0							0	2872	0	0	0	0	0			0	0		0	0	3844	0	0	CONF	CONF		
564977																																																																0	6082	0	0	7723	0	7723	6292		0	1310458	1963	0	0	1270209	1082	287	1162	44	266	223	1917	37119	1228300	3662	1236	5501	3602	17954	10243	0	0	0	0	337	20978				9087	2664	5745	3056	0	0	0			704	275	0	0	0	0	0	0	0	0	0	0	0	0		1247015				704	12	0	12							0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	CONF	CONF		
565143																																																																12270	4626		809			11326	2783		0	182080	0	0	11326	78124	2428	61155	30253	2135	5116	1278	1101	22902	45157	15377	18602	13788	20481	14206	21447				1294	0					4792	21790	15159	16449			0			0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	78124				3205		0	42							0	5518	0	0	0	3205	0			0	0		0	0	4670	0	0	CONF	CONF	0	
565170																																																																0	21023		0			363	3358		0	127209	0	0	0	367	0	0	34810	0	0	0	0	315	52	55682	0	9124	17286	37657	7094				0	0					7767	33577	17138	43616			0			0	0														0	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF		
565536																																																																12961	1055		7705			8952	1139		848	87464	0	0	0	25114	307	12228	8151	382	388	870	2990	7796	12649	3364	5518	3286	8633	22391	17145				0	0					0	1500	11766	11897			0			0	0														0	0	0	0	788		0	0							0	1911	0	0	0	195	410			0	0	0	0	0	2309	183	0	CONF	CONF		
565750																																																															0	3710	15655		245			336548	19885		0	946275	0	653	10246	61111	4449	22362	358315	8799	12324	10242	16201	2363	10800	501655	88117	81950	161956	32193	1088				0	0					13905	135880	122359	224652			0			0	0													27653	585725	0	0	0	0		3850	122							0	1177	0	0	0	0	0			0	0	0	0	0	2074	0	650	CONF	CONF	314	
565844																																																																11539	4768		4191			3297	0		0	73704	0	136	0	35596	76	33869	10482	1538	3292	9335	0	1753	19395	10081	5453	7546	1569	4395	8870				0	0					3362	629	2747	5099			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0							0	1089	0	0	0	0	0			0	0	0	0	0	1175	0	0	CONF	CONF		
566056																																																																65025	6230		59375			19535	3861		4687	184714	0	0	0	7095	336	5906	58545	135	956	2719	796	1863	627	17617	43960	18359	36158	45577	15948				0	0					985	1014	5480	2400			0			0	0													0	107024	0	0	0	436		0	2212							0	5657	0	0	0	0	0			0	0	0	0	0	822	436	0	CONF	CONF	0	
566243																																																															0	6750	905		9184			15916	2162		906	128245	0	0	0	36602	3190	3952	45799	6279	2983	7765	17932	1643	0	23662	14744	14699	30602	5076	6				0	34					11342	8336	17516	8928			0			0	0														0	0	0	0	0		0	29							0	5181	0	0	0	0	0			0	0	0	0	0	1264	0	0	CONF	CONF		
567240																																																																17268	5673		1220			7348	483		1095	140491	0	0	30	30435	120	2925	6765	1064	852	6169	812	5688	15850	10949	4129	16964	22573	18651	36768				0	0					2571	5696	26448	39857			0			469	0														26442	0	0	0	481		0	235							0	831	0	0	0	0	0			12	0		0	12	1211	0	0	CONF	CONF		
567679																																																																571	5504		250			21524	5428		0	185693	0	0	0	117412	2413	10096	2564	500	2225	5582	7441	51128	50535	10010	3776	12319	16919	18766	2913				0	0					3744	630	20174	6596			0			53	0														114825	0	0	0	1424		0	15							0	1051	0	0	0	0	0			0	0		0	0	381	1371	0	CONF	CONF		
567736																																																															0	5786	71		1848			16812	848		0	82629	0	0	0	13848	1414	6503	22002	1631	2172	5080	1767	3112	49	10290	13048	17601	16007	11835	0				0	20					1490	13144	15426	8843			0			0	0														0	0	0	0	514		0	0							0	1489	0	0	0	501	0			0	0	0	0	0	1590	13	0	CONF	CONF		
568126																																																																55269	15837		1915			32163	1646		1076	210336	0	0	0	41136	632	37322	16597	7507	7092	20831	1402	2733	1571	43920	32918	50480	23676	14615	3579				581	0					2302	8838	36443	11260			0			0	0														41136	0	0	0	0		0	2							0	831	0	0	0	0	0			0	0	0	0	0	405	0	0	CONF	CONF		
568135																																																															0	11760	27684		4690			19584	4537		3161	220320	0	0	0	59204	9846	1497	21121	669	1845	9503	38539	7604	1045	9256	9666	41832	71125	29214	21				0	0					3655	5239	10608	57443			0			0	0														74576	0	0	0	195		0	8							0	1857	0	0	0	0	94			101	99		0	0	1044	0	0	CONF	CONF		
568359																																																																7369	41932	1000	561	66771	0	66771	6557		120	638048	0	0	0	156886	3639	15603	132263	2497	11675	95354	23468	9493	12981	137967	46147	160129	116398	19383	1138	0	0	0	0	2180	0				30146	105449	54735	151171	0	0	0			671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327494				671	0	9120	1000							0	117	0	0	0	0	0	0	0	0	0	0	0	0	295	0	0	CONF	CONF	0	
568377																																																																0	255		0			0	1349		68	104813	0	0	0	77834	18131	3062	190	859	2946	6917	6186	30853	30070	2018	2444	5925	4704	9287	2533				0	0					2285	298	818	0			0			0	0														99599	0	0	0	0		0	0							0	3102	0	0	0	0	0			0	0		0	0	673	0	0	CONF	CONF		
568470																																																															0	0	240647	0	0	94607	0	94607	40921		10646	1535993	0	0	0	482771	1645	102633	119691	6475	16713	17718	20369	78022	338161	187397	46600	192555	293029	286437	40436	0	0	0	0	0	0				58243	65412	215882	285877	0	0	0			403	0	0	0	0	0	0	0	0	0	0	0	0	0		906489				1457	94	0	94							0	287	0	0	0	0	534	520	0	0	0	0	0	0	38961	520	0	CONF	CONF		
568939																																																															0	2824	3671		80			8695	784		649	143961	11	0	2127	52716	2861	0	31510	2458	3294	8171	16365	18138	3285	13303	13605	19524	36476	6755	149				0	514					10859	16144	19660	10294			0			0	0														0	0	0	0	0		0	1996							0	6414	0	0	0	0	0			0	0		0	0	5811	0	0	CONF	CONF		
570558																																																															0	10276	0		8249			12229	0		192	160855	0	0	0	73398	0	0	38205	8070	6195	21968	33063	3124	978	17403	33984	14310	15384	1705	4670				0	0					9899	8723	20264	7137			0			0	0														0	0	0	0	0		0	22							0	3629	0	0	0	0	0			0	0	0	0	0	6837	0	0	CONF	CONF		
570651																																																																12634	1256		12762			7348	0		3	49475	0	0	0	11134	130	136	12890	0	675	2375	3040	4496	548	2214	10530	4826	9536	11060	165				0	0					0	0	1155	156			0			0	0														7566	0	0	0	0		0	10							0	2229	0	0	0	0	0			0	0	0	0	0	658	0	0	CONF	CONF		
571135																																																															0	9147	0		6049			5657	0		31	34416	0	0	0	5528	0	0	18120	317	442	2075	2602	0	0	4845	12516	5567	5496	419	0				0	0					99	0	0	3336			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0							0	2537	0	0	0	0	0			0	0	0	0	0	2032	0	0	CONF	CONF		
571265																																																																0	8417	0	0	139570	0	139570	11001		0	358502	889	0	223	22741	848	4291	42117	4742	763	1106	1634	8631	5855	41448	24211	33767	30796	155601	49105	0	0	0	0	0	0				4885	36913	48902	38055	0	0	0			240	0	0	0	0	0	0	0	0	0	0	0	0	0		76657				240	22	0	22							0	43540	0	0	0	0	0	0	0	0	0	0	0	0	4497	0	0	CONF	CONF		
571920																																																																15466	5192		4615			17587	14162		1072	166335	0	0	0	53981	1978	45861	12216	1524	4201	19484	9270	17172	2330	11008	10974	36629	28375	24848	464				0	98					3243	1975	24887	15945			0			85	0														46686	0	0	0	1239		0	6							0	3673	0	0	0	447	440			0	0		0	0	2455	267	0	CONF	CONF		
571957																																																																4439	0		6039			1730	4		0	17898	0	1242	0	2303	25	0	4453	37	142	273	987	809	0	953	3321	2562	7298	1443	0				0	0					0	0	688	217			0			0	0														11155	0	0	0	0		0	0							0	752	0	0	0	0	0			0	0	0	0	0	459	0	0	CONF	CONF		
572347																																																																7064	191		6325			3815	1863		0	70641	0	0	0	25599	775	17805	19226	917	2561	10408	11369	35	299	8727	11178	17212	7532	176	55				0	0					14311	4489	0	4393			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37140				0		0	3							0	1480	0	0	0	0	0			0	0	0	0	0	333	0	0	CONF	CONF	0	
572374																																																															0	30858	885393	696	1824	286604	0	286604	114901		19733	4591907	10935	0	59368	894703	16956	656650	977546	38226	92026	83325	124782	521609	34375	2106191	142917	567419	568961	303240	8622	0	0	0	0	9676	0				31531	785172	172220	1294581	0	0	0			143	190	0	0	0	0	0	0	0	0	0	0	0	0	799381	1830231				13829	2865	0	3561							0	33008	0	1208	0	77	12401	0	0	0	0	0	0	0	22121	0	5	CONF	CONF	8707	
572459																																																															12357	78483	9956		67873			22181	0		0	271218	0	516	1805	26932	0	22007	113832	602	6167	5675	4113	9118	1257	33508	73555	35830	35640	49624	16129				0	0					2090	86	30368	14612			0			0	0														116497	0	0	0	107		0	2393							0	2534	0	0	0	0	0			97	70	27	0	0	837	10	0	CONF	CONF		
572655																																																																0	364		34			22473	1851		0	224549	0	0	0	102142	6378	94667	21052	1981	2611	11893	10569	20437	54651	14078	12012	17305	13023	29548	36428				0	0					7810	13050	38250	25609			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		100313				0		0	588							0	1927	0	0	0	0	0			0	0		0	0	4073	0	0	CONF	CONF		
573036																																																																6094	16428		17			17482	16451		0	305579	1068	0	0	42064	122	8887	56480	13473	3731	10239	11311	1463	1682	66943	29217	53919	67609	41321	640				0	558					4926	15820	97438	87600			0			0	0														103691	0	0	0	0		0	17							0	1019	0	0	0	0	0			0	0	0	0	0	611	0	0	CONF	CONF		
573335																																																															0	11000	4540		3396			22626	11582		1386	153206	0	525	407	20766	901	8116	31716	1344	2011	5105	8528	1320	1890	29757	26244	23382	12554	21699	18377				0	0					4458	7843	44946	8012			0			0	0														55	0	0	0	0		0	6810							0	673	0	0	0	0	0			0	0	0	0	0	3742	0	0	CONF	CONF		
574079																																																																1402	8963		0			3122	5973		55	181222	0	0	0	109501	5413	454	12929	830	550	3232	8074	29367	66951	10909	4497	11524	30337	9446	4840				0	0					7859	676	23430	12911			0			418	168													0	75078	0	0	0	572		0	0							0	211	0	0	0	154	0			0	0	0	0	0	1706	0	0	CONF	CONF	0	
574949																																																																36242	85146		3141			89583	1093		0	590738	0	0	0	106589	8792	90717	66147	1693	6600	12086	3043	79571	2724	55821	49321	80011	91388	206842	0				1254	67					9052	37109	53625	152727			0			650	0														300481	0	0	0	2300		0	38							0	1882	0	0	0	362	0			1288	1196	0	0	0	4398	0	0	CONF	CONF		
574976																																																																4619	77465		2854			126046	34455		91561	1026356	0	3022	0	75703	343	64696	67493	5842	20492	13173	17108	4759	14100	89538	43054	132894	262896	419767	1260				3723	3209					8936	96659	59293	192341			0			2256	0													0	350622	0	0	0	12660		8795	1960							0	227607	0	243	0	0	9138			249	159	0	90	0	7765	774	0	CONF	CONF	0	
575133																																																																14172	2		766			2495	0		76	35520	0	0	27	8946	72	0	5753	71	286	1579	1182	5163	421	552	4975	4347	4954	9149	2544				0	0					154	732	0	3876			0			225	0														0	0	0	0	247		0	130							0	1774	0	0	0	0	22			0	0		0	0	2325	0	0	CONF	CONF		
575254																																																																84810	213739	0	73564	376859	0	376859	0		7274	3001222	0	0	0	532168	12462	209666	439666	36593	29950	46557	105560	42487	269117	554054	182034	471684	749211	350941	146472	0	0	0	2185	1732	0				145413	263925	336236	528371	0	0	0			206	0	0	0	0	0	0	0	0	0	0	0	0	0		2888240				6502	400	17391	400							0	327821	1654	24	0	1177	72	3218	0	151	0	99	39	13	76872	3218	0	CONF	CONF		
575348																																																																3345	2501		1562			9799	2581		3161	67703	0	885	0	13660	531	8334	3336	35	993	535	3304	5818	2975	7200	2577	7918	16071	17803	2475				0	15					520	4858	5182	14337			0			0	0														13660	0	0	0	0		0	0							0	2751	0	0	0	0	0			0	0		0	0	2015	0	0	CONF	CONF		
575375																																																																0	928		0			2104	413		0	65058	0	0	0	43554	2756	15649	3326	371	2552	996	1557	20666	17111	2884	981	1515	646	6882	8589				0	0					1122	1689	4888	5084			0			200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53266				200		0	0							0	399	0	0	0	0	0			0	0		0	0	2121	0	0	CONF	CONF	0	
575759																																																																111725	3935	0	75313	27905	0	27905	1739		338	303614	0	5048	0	31573	1466	7347	82927	1008	3728	3801	8186	12045	2805	69910	17586	52796	80571	37544	13059	0	0	0	0	40	0				2317	5494	18980	12496	0	5048	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		42533				40	225	0	225							0	3022	0	0	0	0	0	0	0	40	0	0	0	0	1998	0	0	CONF	CONF		
575834																																																															0	14508	14792		996			97887	2607		0	347222	0	0	8619	61560	1045	3783	77473	4285	3944	20980	14868	17382	0	59714	22500	67362	101745	34158	19				0	32					6923	23545	70041	48476			0			0	0														140306	0	0	0	0		0	123							0	786	0	0	0	0	0			0	0	0	0	0	3901	0	0	CONF	CONF		
576354																																																																705	60		6			19813	2097		4531	91507	0	11026	0	20265	34	0	24390	1122	599	3318	5008	10053	104	10262	12407	12091	25125	10013	153				306	46					4734	6325	14712	5113			0			0	89	0	0	0	0	0	0	0	0	0	0	0	0		43462				0		0	0							0	882	0	0	0	0	0			0	0		0	0	852	0	0	CONF	CONF		
576578																																																																452	2522		0			5293	3506		0	112748	335	0	0	65402	263	5790	1038	297	337	1134	4540	13306	45788	6154	3380	4991	17518	8379	6613				0	7					6735	1671	8780	16680			0			46	0														82098	0	0	0	327		0	0							0	1496	0	0	70	0	0			0	0		0	0	276	211	0	CONF	CONF		
576608																																																																749	31693	0	0	51213	0	51213	53522		2583	1450822	0	0	0	791298	10315	260469	10555	8867	10183	13818	55038	187892	513909	14267	47543	83739	143714	218968	147841	0	0	0	0	128	0				41830	42915	121146	83773	0	0	0			120	67	0	0	0	0	0	0	0	0	0	0	0	0		1043905				120	20802	0	20802							0	1718	0	0	0	0	0	0	0	0	0	0	0	0	197137	0	0	CONF	CONF		
