"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
647777			35	1889	34	4829	20	7042	0	0	0	0	0	0			0	0	1	205	0	0	0	0	0	0	0	0	false	false	
647955			8	463	18	2755	31	10828	20	494	14	1543	16	5720			0	0	1	190	2	619	0	0	0	0	0	0	false	false	
648130			4	173	9	1291	62	30312	24	521	22	1477	29	6846			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
648242			218	8983	311	38726	292	113059	758	16709	208	17825	144	33214			300	11674	349	35580	175	47412	434	9834	102	9030	79	9585	false	false	
648251			16	785	25	2902	21	12583	229	5659	55	5303	28	8384			151	5751	34	3825	15	4731	73	1330	5	533	1	133	false	false	
648345			33	1438	27	3609	20	8539	105	2911	10	1012	4	1223			10	380	10	1427	6	1063	31	718	5	488	1	408	false	false	
648550			36	1469	0	0	10	3669	462	10183	23	2372	8	2047			51	2289	61	8565	29	8172	544	10771	46	4817	15	3542	false	false	
649342			25	1306	14	1567	23	9654	50	738	11	789	7	3443			16	403	14	1782	17	4624	50	992	23	1327	22	1553	false	false	
649632			6	219	3	421	4	2364	52	1754	10	1031	7	2887			11	523	13	1868	3	614	49	1516	10	1326	4	1183	false	false	
651121			67	2306	90	10210	74	18941	184	5144	18	1659	7	1750			21	592	7	886	6	1593	1	44	0	0	0	0	false	false	
651149			18	776	9	1159	5	1377	88	2026	15	1536	3	782			2	42	14	1827	7	1777	76	1394	25	2855	11	2714	false	false	
651158			27	675	11	1454	1	367	101	1928	1	122	3	924			77	2174	32	4145	14	4377	274	4210	11	1449	5	1269	false	false	
651354			3	144	6	873	8	1874	44	1221	9	1080	7	2652			1	44	6	714	3	925	9	117	2	271	1	172	false	false	
651448			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
651541			25	1027	41	6090	20	8501	118	2840	38	4414	22	6422			42	1388	40	5082	43	12975	154	3727	35	4100	20	3396	false	false	
651756			1	61	6	843	76	37863	7	317	0	0	2	678			0	0	1	165	0	0	0	0	0	0	0	0	false	false	
651859			288	11348	435	53849	607	229188	1372	35538	171	17085	128	36332			274	11422	412	47730	328	79460	1194	31438	287	27239	206	41366	false	false	
651952			14	526	15	1784	24	10614	64	2164	25	3378	17	5091			6	229	10	1187	8	1206	59	1464	15	1387	9	970	false	false	
652043			84	3341	56	7044	23	9103	228	5553	47	4789	31	11543			52	2393	92	10997	72	17456	424	11428	112	13496	60	14148	false	false	
652070			1	35	1	201	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
652874			0	0	0	0	2	1236	3	84	1	51	3	174															false	false	
652959	3	26															7	417	8	1195	7	3437	79	1851	5	803	2	828	false	true	
653134			34	1364	44	6053	64	27046	146	5192	38	4681	17	4975			3	56	3	423	1	273	1	8	3	71	5	896	false	false	
653433	32	190															20	936	23	2334	20	5010	194	3864	36	3663	15	2628	false	true	
653611			57	2153	90	9689	118	45158	226	3639	40	1964	29	4506			8	337	10	1040	0	0	0	0	0	0	0	0	false	false	
653778			1	31	7	769	11	2927	60	2216	46	5716	11	2663			0	0	1	158	4	1309	2	10	0	0	0	0	false	false	
653947			85	4854	48	8255	66	28661	202	5821	56	6167	48	18163			60	2456	64	6417	65	16345	179	4673	72	6639	48	5700	false	false	
654047			10	315	5	460	0	0	32	780	8	890	0	0			4	104	3	349	2	515	7	251	0	0	0	0	false	false	
654300			8	507	15	2521	26	15204	10	135	0	0	0	0			4	192	2	176	2	324	0	0	0	0	0	0	false	false	
654579			8	269	11	1506	7	4095	17	507	7	714	0	0			0	0	1	135	0	0	0	0	0	0	0	0	false	false	
655530			1	4	4	582	8	3413	60	2122	9	524	6	1970			11	576	10	1201	5	1367	45	1241	22	1895	7	1379	false	false	
655839			189	8100	94	11460	92	36588	716	15272	108	10070	44	10325			146	4672	84	9801	48	9719	258	5775	25	2247	11	1303	false	false	
656032			13	624	20	2220	16	6478	73	2227	28	2766	5	1388			14	749	15	2120	21	6195	37	1032	14	1130	16	2985	false	false	
656377			42	1171	159	21676	362	168170	986	11816	217	15131	344	65235			3	82	8	536	4	1099	9	105	7	623	5	443	false	false	
656470			66	2427	190	22306	326	121029	1173	31721	218	20822	149	39810			57	2374	87	6457	48	9280	337	8849	108	10341	37	7066	false	false	
656658			5	195	2	135	6	2503	32	609	1	176	2	800			1	40	4	251	4	901	13	397	4	564	2	365	false	false	
656779			9	288	3	404	6	2708	16	451	5	703	0	0															false	false	
657178			1	65	7	815	8	2948	0	0	0	0	0	0															false	false	
657271			27	1238	79	11605	104	43974	625	15051	97	10146	41	10825	0	7													true	false	
657365			4	35	56	3789	633	228766	9279	268487	3386	275854	968	161386			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
657459			47	1915	86	10001	223	85413	454	13940	206	19114	288	67353															false	false	
657758			45	2264	29	3303	17	6768	121	2871	14	980	4	1059			9	376	19	3074	13	3782	176	4228	39	3802	6	1592	false	false	
657954			48	2401	30	3689	8	3325	207	5530	48	5284	15	5233			29	1933	36	5446	44	12919	307	8689	62	8782	15	4635	false	false	
658072			7	361	7	1050	10	3550	0	0	0	0	0	0															false	false	
658474			0	0	0	0	1	394	0	0	0	0	0	0															false	false	
658924			34	1233	22	3052	10	5312	245	7892	102	13913	14	3785			21	671	4	436	0	0	48	585	0	0	0	0	false	false	
659341			98	4534	60	7605	85	34872	79	2735	55	5316	32	11894			35	1510	39	4670	34	9421	67	1464	19	1555	10	1677	false	false	
659556			61	2148	27	3131	21	8324	268	5776	25	3338	30	9961			221	6931	129	14532	73	15282	244	4540	45	4058	23	3832	false	false	
659640			2	59	1	73	3	854	22	296	2	159	3	154			0	0	0	0	1	446	6	179	1	22	1	390	false	false	
659734			4	216	3	333	8	2920	29	423	6	363	5	1453			2	120	10	1015	6	1218	32	290	11	605	4	976	false	false	
659855			574	25309	1302	168383	2475	1021991	19497	214237	2896	185345	1947	405572			422	16399	574	65359	405	99805	3205	96440	519	46678	314	75330	false	false	
660066			32	1499	10	1247	7	2134	46	1008	6	772	1	487			67	3219	67	8264	22	6558	24	663	1	145	0	0	false	false	
660253			17	673	7	903	4	1160	52	1103	7	615	10	2462			44	1628	86	10964	48	13835	256	5583	48	4067	25	4998	false	false	
660271			44	1868	48	5794	54	18339	140	3066	29	2026	34	9601			33	1457	33	3547	27	6558	73	1830	20	2140	5	793	false	false	
660570			10	481	25	3734	81	37749	35	1031	13	1911	17	6305			10	333	3	220	4	984	5	64	0	0	0	0	false	false	
660655			32	892	85	9103	183	68224	2800	88050	441	42743	290	75162			22	674	34	3014	26	5429	79	1608	43	3382	24	3674	false	false	
660879			2	34	8	1246	8	2730	79	3469	16	1945	6	1214			0	0	0	0	1	487	3	118	1	99	0	0	false	false	
660927			27	1179	66	8841	179	73568	210	6971	65	6587	42	16349			1	53	2	247	3	858	1	61	0	0	2	783	false	false	
661072			7	227	2	129	4	1618	15	426	3	144	5	1025			7	288	61	10519	53	15387	0	0	0	0	0	0	false	false	
661157	7	63													4	93													true	true	
661223			15	572	8	1114	16	8233	333	10526	159	19193	84	22920			26	803	5	638	0	0	115	1959	0	0	1	300	false	false	
661308			2	2	2	351	36	24444	148	2046	27	4601	73	43764			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
661474			4	47	3	458	3	1017	0	0	0	0	0	0															false	false	
662350			9	357	5	655	3	948	66	2342	20	2728	14	5501			10	280	21	2680	11	4704	21	464	7	954	10	3479	false	false	
662369			19	991	137	15300	361	137715	356	4059	176	13862	107	17987			7	276	27	3322	23	6674	20	308	25	1966	13	2163	false	false	
662949			20	972	32	4120	43	19030	107	2851	16	1848	14	5405			4	172	2	235	2	358	7	297	0	0	2	788	false	false	
663058			27	892	33	3543	56	24843	268	4509	53	2988	61	13589			19	657	39	4271	27	6777	202	5140	64	7418	35	6434	false	false	
663245			480	18709	803	94267	1419	557562	2935	63018	1001	79259	1333	274224			540	21927	478	56029	230	60543	825	17574	175	17149	95	20201	false	false	
663638			7	222	3	416	3	798	110	4162	47	4349	1	350			4	140	7	744	4	911	10	308	3	421	4	1378	false	false	
663656			6	274	5	627	16	7073	80	2074	17	1508	12	4301			5	389	17	2756	16	5648	0	0	0	0	0	0	false	false	
663834			30	1641	110	15535	266	135312	401	14888	141	14168	117	26439			2	134	0	0	1	272	0	0	0	0	0	0	false	false	
663955			9	209	6	684	2	143	40	1200	2	0	2	324			2	123	5	694	4	585	14	255	8	609	5	617	false	false	
664176			23	867	52	4585	102	34291	19	180	13	717	12	1261															false	false	
664206			66	3412	229	29875	547	215928	636	19211	178	19024	98	27709			0	0	1	182	2	434	16	1054	14	1794	3	837	false	false	
664653			0	0	3	154	4	832	25	1325	19	2525	13	3840	0	2													true	false	
664756			376	16138	926	111929	1941	744069	3836	81423	1072	98048	1229	328819			330	14248	537	64473	345	90057	791	16845	173	16480	103	19464	false	false	
665146			26	1173	21	2963	32	14174	66	1857	24	2819	27	10669			24	897	26	3352	32	8579	52	1435	24	1709	17	2962	false	false	
665258			33	2019	39	5349	16	5848	140	3838	21	2225	13	3288			10	407	9	1294	3	789	159	3456	19	2110	6	1308	false	false	
665865			44	1944	67	8414	97	38788	255	6179	23	2382	21	6042			72	3290	150	20031	63	18034	413	7122	19	1706	3	1014	false	false	
666059			5	141	1	170	2	1402	0	0	2	177	36	18663			3	162	0	0	0	0	0	0	0	0	0	0	false	false	
666358			5	263	9	1057	14	4705	43	1253	8	824	14	2801			1	14	1	102	2	478	10	168	2	164	1	300	false	false	
666554			23	957	15	1694	14	5202	92	2725	35	2935	18	4958			26	924	47	5058	93	33924	137	4088	51	5137	48	13895	false	false	
666844			14	485	3	229	0	0	64	1628	9	683	4	1398			13	743	26	3310	22	5958	77	1396	21	1273	18	2825	false	false	
666974			1	73	6	586	4	1099	20	53	0	0	0	0															false	false	
667029			31	1220	26	2719	35	11975	57	1471	7	646	11	2713			60	1918	12	1203	3	816	19	328	1	82	0	0	false	false	
667252			11	417	7	869	3	841	45	1096	4	387	4	847			1	54	6	470	6	1169	17	506	6	989	5	1935	false	false	
667346			4	124	5	550	4	2323	13	258	5	382	0	0			22	915	9	1165	21	6335	19	465	14	746	11	2092	false	false	
667524			24	1025	26	3338	27	9022	108	2323	17	1729	19	6042			70	3006	56	7180	31	7297	39	572	8	830	1	202	false	false	
667551			20	875	16	1846	12	2441	63	1078	27	2969	11	2319			13	634	29	2855	19	4167	34	726	27	2015	21	4150	false	false	
667757			128	6245	251	34754	565	243906	1835	79596	752	107889	810	332502			28	956	30	3467	19	4457	47	1354	5	399	2	410	false	false	
668053			4	198	13	1769	26	12734	36	958	26	3665	22	6907			4	178	4	482	7	1838	0	0	0	0	3	354	false	false	
668147			92	2036	52	6536	49	17424	205	5520	41	3414	16	3922			22	1155	48	6054	45	10652	191	5315	65	5324	40	6579	false	false	
669555			228	10084	201	26764	139	55009	491	13147	103	10296	67	24935			67	3195	132	16207	126	35707	828	27047	204	27901	104	29827	false	false	
670430			35	1422	44	5330	45	17862	162	4457	36	3410	31	8881			10	256	14	1795	7	1898	12	333	6	658	2	669	false	false	
670467			14	704	114	13534	358	113120	358	7981	198	12348	149	20885			12	759	45	6605	54	13795	80	2142	51	3659	32	5749	false	false	
670560																													false	false	
670654			4	117	7	717	14	5303	51	1498	22	2242	14	3973			4	188	4	414	8	1782	17	293	8	904	5	998	false	false	
670748			11	436	14	2149	17	5996	84	3114	33	4021	25	7682			2	133	7	510	4	890	10	361	1	20	1	280	false	false	
670878			7	453	7	761	29	10166	42	1286	28	3205	39	13198															false	false	
671053			9	350	10	1625	2	934	51	1390	8	1049	0	0			29	1535	20	2582	12	2076	87	2097	27	3009	7	1362	false	false	
671147			54	2599	71	10217	86	34503	445	12972	165	17251	72	21857			36	1807	64	8168	92	23713	328	11613	142	17162	61	16177	false	false	
671334			8	386	63	7189	183	75823	222	4468	148	15662	496	158095			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
671464			7	193	132	13264	1546	622683	3069	29080	692	67178	701	185185			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
671558			144	6799	116	15968	114	53259	804	19848	132	14005	83	29239			89	3986	82	10509	53	16355	1298	31686	124	14453	21	5022	false	false	
672238			4	135	3	268	6	2102	26	709	7	744	1	296			7	370	5	644	2	404	46	1331	3	202	5	1093	false	false	
672247			47	2846	34	4753	34	15333	113	6061	23	2309	21	6469			2	115	7	964	3	689	5	67	1	98	1	132	false	false	
672537			60	1718	89	10841	85	32554	157	3418	27	2238	18	2899			2	71	0	0	1	324	15	366	3	436	0	0	false	false	
672573			13	463	33	4245	39	15086	40	927	20	1933	8	1643															false	false	
673244			4	234	4	62	9	3444	74	2413	8	571	6	3024			4	155	12	1197	6	1529	51	3644	4	362	7	1615	false	false	
673440			312	11720	416	50376	495	184308	2037	43021	372	34869	286	76548			199	7998	143	17948	57	14862	322	5063	23	1626	6	919	false	false	
673477																													false	false	
673851			2	80	5	797	14	6223	14	792	13	1546	9	2979			0	0	0	0	1	288	0	0	0	0	0	0	false	false	
673909			5	405	36	5314	142	67771	5	8	2	20	0	0															false	false	
674344			18	497	22	2596	20	7497	21	288	7	622	5	678	1	6													true	false	
674849			41	1684	42	5046	72	33850	198	4339	29	2610	15	3704			181	7274	234	29708	222	63154	374	8033	130	11518	55	9680	false	false	
675042			29	898	11	1346	4	1266	76	1764	16	1401	8	2044			30	1133	20	2288	30	7749	134	3232	21	2441	12	2144	false	false	
675051			7	288	10	1446	35	16918	9	372	3	371	3	1274															false	false	
675079			10	472	26	3648	37	16089	58	2049	9	1004	9	3388			60	3191	97	13504	46	13802	0	0	0	0	0	0	false	false	
675248			9	454	14	2148	24	10462	47	1301	27	3457	9	2061			7	205	9	624	13	3518	10	154	4	128	1	325	false	false	
675341			1	99	2	10	0	0	14	314	6	679	3	775			0	0	0	0	1	308	19	514	4	387	3	724	false	false	
675659			12	482	6	683	8	2573	33	923	6	843	8	1855			13	674	17	2420	20	4531	63	2076	19	1893	21	5148	false	false	
675855			16	760	10	1609	15	5254	43	846	7	531	5	2143			4	146	1	157	2	587	1	30	0	0	0	0	false	false	
676049	107	151													86	7													true	true	
676151			12	426	39	5164	58	22693	101	2899	35	3263	16	5404			21	852	28	3375	20	6090	165	3879	51	4119	23	4400	false	false	
676478			0	0	3	175	30	6550	60	1612	9	988	3	967			1	50	0	0	1	458	0	0	0	0	0	0	false	false	
677176			18	526	47	5846	87	39021	109	1827	45	3658	48	9716															false	false	
677354			14	555	10	1408	7	2447	237	6174	39	4465	13	3173			5	227	12	1773	9	2817	80	2060	23	2150	11	3317	false	false	
677448			21	845	23	2863	18	6762	127	3227	34	3821	22	7044			38	1460	42	5813	44	11705	135	2798	63	5395	32	6886	false	false	
677644			156	6459	142	17383	183	69596	685	16233	117	11599	82	24076			215	8685	134	15911	61	16875	277	7051	89	9187	56	11309	false	false	
677756			3	116	1	16	3	1441	35	691	5	628	7	3189			12	441	27	3075	26	7503	70	2032	38	3411	36	8079	false	false	
677970			33	1267	27	3937	25	8650	103	3786	6	1380	8	1593			6	374	5	729	19	6452	3	63	2	212	3	923	false	false	
678052	8	22																											false	true	
678070			10	519	9	1263	5	2163	0	0	0	0	1	597			0	0	2	169	3	831	0	0	0	0	0	0	false	false	
678258			7	304	7	859	1	656	59	1972	4	571	2	660			12	550	17	2130	8	2422	37	1309	17	1782	18	4038	false	false	
678454			41	1525	23	2372	36	14251	341	7041	49	4948	17	3134			144	5193	26	3835	5	1482	43	822	4	408	1	267	false	false	
678557			32	1007	2	214	4	1000	99	2005	7	767	4	1410			27	882	23	2693	30	8490	93	2489	28	3097	17	3434	false	false	
678744			17	813	30	3428	45	22949	115	3212	49	4734	39	8929			18	657	38	5389	28	8952	55	1536	19	2018	6	1292	false	false	
679451	60	101															14	592	32	3545	19	4917	199	3866	53	5393	20	3403	false	true	
680055			16	858	18	1847	26	11506	112	2735	52	4046	59	21433			18	767	38	4534	32	9022	77	1839	36	3099	35	5699	false	false	
680130			28	1075	62	7298	88	36691	146	3865	78	8224	33	12119															false	false	
680457			82	3493	156	18675	237	95514	494	11800	185	14623	120	30289			23	1069	47	5360	33	8004	231	5354	79	6882	37	6578	false	false	
680747			126	6913	23	3344	42	22883	114	2870	9	868	4	1323			62	2718	56	6955	16	4558	109	2197	5	722	1	333	false	false	
680813			359	12274	436	50460	654	236179	3407	77468	534	37119	432	85002			162	7880	232	31709	128	34248	1900	32334	131	12305	37	6628	false	false	
681043			4	187	14	1967	6	1377	142	4181	57	4970	32	10101	1	0													true	false	
681249	10	23															11	462	8	1112	3	854	33	825	1	120	0	0	false	true	
682143			136	5827	182	21662	202	80961	582	15358	267	26196	210	61235			33	1466	45	5594	27	7527	46	1230	14	1834	6	1240	false	false	
682563			95	4303	551	71038	1589	697735	4426	133976	1545	165768	2029	692252			0	0	6	1164	4	1302	0	0	1	153	0	0	false	false	
682648			5	128	14	1863	30	13036	134	4193	35	3812	40	12426			6	311	14	1427	6	1724	22	871	8	797	9	1817	false	false	
683449			43	1560	31	3647	15	3335	287	5555	43	4035	19	3109			39	1123	61	5016	52	12643	310	7181	87	8834	64	12874	false	false	
683814			20	765	25	2918	29	10544	73	2793	32	4147	7	1517			1	32	2	295	0	0	0	0	0	0	0	0	false	false	
684455			98	4423	119	15289	154	69992	512	8598	47	3546	29	6683			128	5075	47	5736	27	6360	25	453	4	362	0	0	false	false	
685023			37	1458	13	1592	6	1710	58	1502	13	1498	12	4430			8	267	6	716	1	350	9	181	0	0	0	0	false	false	
685649			32	1396	59	6828	52	17367	173	4567	53	4814	61	21642			2	136	3	313	1	329	0	0	0	0	1	298	false	false	
685676			121	5474	212	29239	343	141502	750	13885	153	14129	123	32830			67	2674	150	14955	147	31046	551	14728	226	21303	124	26467	false	false	
685779			52	2865	81	10486	102	44985	269	6754	99	10250	44	13238			22	805	21	2658	14	4693	71	1536	29	2476	8	1075	false	false	
686459			70	3062	32	5453	40	20536	219	6187	31	5169	18	8133			98	3890	78	12952	64	22307	278	7389	38	5742	11	3644	false	false	
686570			14	514	7	851	5	1729	42	1279	6	432	3	414															false	false	
686758			17	617	9	959	5	2238	83	1761	10	925	4	917			10	389	10	1391	5	899	101	2851	16	1440	14	2520	false	false	
687009			105	5254	312	39771	1046	452869	486	16016	244	21076	285	77569			0	0	3	333	1	175	0	0	0	0	0	0	false	false	
687054			4	174	8	1182	19	8987	48	1857	19	2282	39	10144			0	0	0	0	3	729	0	0	1	150	0	0	false	false	
687830			30	1235	14	2502	9	3879	157	4636	9	1421	8	3103			44	2421	37	5922	19	6470	109	3655	23	3853	10	3239	false	false	
687951			46	2067	114	15191	142	60828	459	10675	185	19414	169	47490			32	1139	42	5559	25	7227	64	1356	24	2214	22	3384	false	false	
688079			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
688257			16	632	25	3016	23	6373	47	1321	17	1157	8	1088			3	58	5	535	1	400	0	0	0	0	0	0	false	false	
688453			13	537	8	1127	5	1215	51	1298	10	917	6	1036			12	640	25	3338	17	5023	104	2749	26	2905	14	3757	false	false	
688556			21	465	13	1479	5	1857	34	814	6	707	3	974			8	133	11	1293	4	594	8	297	5	593	3	616	false	false	
689209			25	478	67	7306	107	34895	167	2441	24	1258	25	3622			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
689357			15	628	42	5161	100	40527	119	2615	78	6008	52	13082															false	false	
689759			1	88	4	694	17	8897	8	266	7	724	16	5780															false	false	
691042			4	136	5	845	5	3874	37	1278	12	1663	5	3616			3	70	1	127	0	0	22	556	5	648	1	350	false	false	
691556			3	36	7	766	21	8223	194	4809	33	2412	34	5225			0	0	2	232	1	131	0	0	0	0	0	0	false	false	
691743			30	1501	13	1542	8	2916	17	263	6	436	0	0			9	332	13	1655	5	1864	2	25	0	0	0	0	false	false	
691958			31	1400	49	6171	191	53956	139	3295	161	10498	285	36070			11	432	2	114	6	2742	63	1392	9	1155	5	1500	false	false	
692450			117	3483	35	3161	7	1874	195	4525	26	2112	513	3741			167	6115	152	19056	58	16708	454	9019	42	3142	10	1750	false	false	
692704																													false	false	
692946			21	818	42	4531	67	22304	63	1496	25	2609	16	5796			28	1213	18	2211	5	393	22	351	2	245	0	0	false	false	
693073			0	0	0	0	1	483	0	0	0	0	0	0															false	false	
693224			234	12996	626	85424	1726	743301	1690	51875	853	100316	1041	416940			15	625	20	2118	11	2416	26	839	6	502	2	158	false	false	
693345			177	6440	155	16070	184	69161	2133	61491	473	47308	374	118052			201	7582	213	22989	117	30147	483	11322	170	18083	102	19317	false	false	
693952			13	375	32	3416	47	18106	164	3649	40	4228	31	5677			25	1043	42	4192	29	5642	405	7137	47	4259	27	6423	false	false	
694146			1	52	1	68	1	432	6	298	6	768	3	661			0	0	2	168	4	1026	3	58	1	28	3	1421	false	false	
694771			7	112	3	674	1	422	65	1430	0	0	0	0			0	0	1	229	0	0	18	422	0	0	0	0	false	false	
694847			71	3099	62	8158	55	25376	135	4301	28	3494	27	7700			13	537	21	2911	23	7347	5	177	3	422	1	391	false	false	
694904			26	1402	107	14071	406	205207	1111	68833	491	90888	726	325222			0	0	0	0	0	0	1	19	0	0	0	0	false	false	
695349			52	2839	65	7576	117	50981	297	9041	86	10804	49	17311			70	3386	110	14284	56	16026	205	5650	43	5930	27	8137	false	false	
695947			13	347	1	96	8	4133	47	1018	5	585	1	279			11	299	9	1359	7	2120	47	1000	8	992	3	682	false	false	
696047			10	397	9	1212	7	1997	16	268	1	98	1	277			15	548	14	1737	6	1294	36	318	0	0	0	0	false	false	
696168			1	90	6	703	17	5226	0	0	0	0	0	0															false	false	
696430			55	2087	106	11907	149	54981	234	4184	95	5871	74	13771			0	0	1	203	0	0	1	34	0	0	0	0	false	false	
696645			4	235	0	0	5	2297	102	3359	27	3539	24	10818			9	324	7	836	15	7434	30	811	10	969	8	2694	false	false	
697035			33	1297	14	1719	4	1030	155	2750	18	1929	12	4174			36	1122	23	2612	10	3053	50	826	14	1252	4	1066	false	false	
697147			103	3920	56	7996	52	21758	175	4549	19	2596	20	3134			11	326	16	2562	3	854	2	102	0	0	3	815	false	false	
697156			93	3686	77	9875	77	33867	427	10029	53	4698	54	17649			141	5941	141	19162	77	21586	368	10243	73	7501	37	7354	false	false	
697231			7	348	22	2444	43	16218	19	666	16	1841	10	5276			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
697763			22	902	138	20071	323	147272	231	7604	158	14597	68	17196			1	10	6	766	9	2877	14	397	4	162	4	708	false	false	
697950			10	419	4	394	7	2751	88	1687	18	1972	8	3826	0	13													true	false	
697978			15	552	100	12231	288	119313	230	5165	120	9908	119	27272			39	1318	44	5005	40	8473	25	340	0	0	0	0	false	false	
698144			64	2581	81	9068	115	41386	511	6389	68	5878	86	22405			34	1392	38	3449	16	2490	32	669	11	847	6	816	false	false	
698546			54	1797	34	3841	20	5651	88	1652	27	2278	11	2512			27	1075	34	4138	18	5101	83	1246	12	924	2	389	false	false	
698649			94	7364	97	11267	67	26253	327	8428	94	5836	41	7105			194	8584	205	26227	85	21275	361	8254	98	9837	33	5770	false	false	
699105			10	485	73	10455	268	122087	47	1182	70	7445	55	16349															false	false	
699253	72	156															82	2708	34	3709	23	5425	310	10042	33	5619	8	2738	false	true	
700140			24	1400	13	1720	6	2286	89	2125	12	1395	6	1054			5	290	7	756	4	1393	38	715	4	294	1	106	false	false	
700252			8	222	8	1365	5	1834	65	1285	13	1229	6	1839			14	460	4	695	3	1027	52	869	7	1006	3	652	false	false	
700430			12	595	14	1578	12	5234	68	1598	15	1088	20	3826			6	296	2	182	0	0	1	50	0	0	0	0	false	false	
700458			32	1032	19	2228	3	725	118	3528	32	3346	19	5677			36	1647	54	6668	34	10312	492	13410	133	4341	67	16198	false	false	
701062			1	34	21	2920	138	60792	2805	75224	267	30350	187	57234			0	0	0	0	1	31	0	0	0	0	0	0	false	false	
701222			98	4664	113	13758	218	83294	688	18454	136	14682	85	25523			93	4689	171	21226	143	35891	319	8668	87	8265	56	11879	false	false	
701839			25	1398	60	7188	106	44518	276	10120	117	12852	77	15338			3	54	3	254	2	654	0	0	0	0	0	0	false	false	
701857			14	407	5	408	4	863	155	3291	16	1685	2	527			20	815	9	799	6	1484	224	4035	9	678	2	358	false	false	
702117			183	7208	520	55970	700	234631	3022	65017	568	49924	674	210804			38	1176	71	5282	40	6048	243	4857	56	4058	40	4863	false	false	
702359			16	747	21	2286	30	11299	71	1113	8	483	8	3858			10	298	5	590	2	772	114	1481	5	732	1	454	false	false	
702612			130	5163	138	17434	135	49954	910	19383	63	5959	45	15102			111	4155	100	11706	43	9993	316	5793	15	1450	5	1254	false	false	
702836			47	1751	58	7694	49	18534	213	5295	37	3621	14	3630			13	658	4	600	3	1052	30	534	4	650	0	0	false	false	
702911			36	1661	75	8619	61	22974	397	6457	61	5533	33	8213			30	1357	45	6017	46	11899	82	2648	16	1731	6	628	false	false	
702966			5	159	6	782	6	1289	83	1871	1	42	3	1102			6	247	9	989	1	357	115	2407	6	470	5	1028	false	false	
703039			8	201	7	884	8	3277	38	752	17	1960	10	3462			3	144	15	1924	8	1844	18	640	11	1362	5	1151	false	false	
703552			9	438	44	6153	244	118458	546	16767	165	15646	170	44938			5	213	4	391	3	1095	19	490	2	196	0	0	false	false	
703767			12	369	105	12685	248	98771	370	4809	98	6341	129	22630			4	163	15	2028	18	5048	10	155	8	779	9	1145	false	false	
705378			21	967	21	3171	37	16060	49	1317	11	996	5	1700			4	210	17	2562	14	4648	47	1214	14	1846	7	1421	false	false	
705556			24	1171	37	4805	32	12667	129	3141	64	5395	25	6897			7	347	9	978	8	2190	34	730	10	1061	3	507	false	false	
706030			16	869	46	5939	89	21388	92	1833	22	1911	8	1357			0	0	2	220	0	0	0	0	0	0	0	0	false	false	
706058			23	946	35	4361	23	9910	119	1923	29	2856	6	1315			24	872	14	1587	0	0	14	257	1	0	0	0	false	false	
706236			19	720	28	3967	30	14092	54	1864	11	1193	11	6118			0	0	1	170	0	0	0	0	0	0	0	0	false	false	
706254			42	1621	69	8938	32	11501	370	9641	35	3130	22	6894			38	1695	60	8256	39	10476	345	6926	50	4733	8	1936	false	false	
706450			2	74	4	555	5	2343	11	324	5	384	3	678			4	139	2	215	0	0	4	25	0	0	1	29	false	false	
706656			40	1438	33	4589	16	5742	164	3249	17	1512	6	1450			60	2586	47	6770	20	4378	288	5124	26	2325	12	2087	false	false	
707354			379	15208	498	61855	580	217719	1297	31938	329	32054	170	46252			261	10543	270	32349	161	41195	512	9238	61	6371	20	4682	false	false	
708379			137	4008	16	1800	7	2502	211	2352	22	1986	6	1235			60	2002	49	6740	33	9038	913	6200	112	5741	73	7370	false	false	
709143			67	3306	39	6512	48	24347	173	5896	45	7753	55	27240			72	3902	83	13881	53	18431	233	9803	75	12515	41	14287	false	false	
709451			45	1904	22	2771	4	1089	95	1920	7	818	5	1054			25	816	32	4046	12	3198	114	1408	7	342	6	1722	false	false	
709554			11	532	24	3262	18	5026	267	9598	143	17138	87	31231			0	0	0	0	1	412	0	0	0	0	0	0	false	false	
709602			8	282	28	3956	35	15076	161	3494	67	2794	82	6884															false	false	
709639			45	2053	36	5089	37	13724	246	8960	55	6869	15	5517			132	5050	58	6784	24	7016	131	2661	6	823	0	0	false	false	
709956			35	1614	27	3341	6	2263	230	9776	35	3712	11	4955			12	467	11	1091	1	327	55	1047	2	232	1	399	false	false	
