"IDRSSD"	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
192857				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
193162				0	0	0	0	0	0	0	0	0	114	0	22	141	0	52	0	0	0	0	0	0	0	0	0	0	0	0							
193537				8	0	116	0	0	0	0	0	0	115	0	50	101	0	153	20	0	64	0	0	0	0	0	0	0	0	0							
193649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
193809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
194440				0	0	0	0	0	0				7	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
194570				0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
194936				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
195111				0	0	0	0	0	0	0	0	0	8553	0	401	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
195157				0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
195456				0	0	0	0	0	0				0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
196752				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
196800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
197142				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
197254				0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
197302				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
197478							0	0	0																												
197759				0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	729	0	0	0	0	0	0	0	0	0							
198073				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
198149				0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
198251				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
198961				0	0	0	0	0	0				245	9	0	32	229	1	0	0	100	0	0	0	0	0	0	0	0	0							
199137				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
199351				0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
199436				92	0	231	0	0	0				13	0	6	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0							
199463				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
200378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	8387	0	0	0	0	0	0	0	0	0							
200435	0	0	0	0	0	6	0	0	0	0	0	0	106	0	38	61	0	7	0	0	0	0	0	0	0	0	0	0	0	6							
201254				0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
201834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
202514				0	0	0	0	0	0				128	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
202541				0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
202907	0	0	0	0	0	0	0	0	0	0	0	0	10570	191	0	2516	58	44	0	0	0	0	0	0	0	0	0	0	0	0							
203043	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
203052				0	0	0	0	0	0				149	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
203575				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
204004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	559	0	0	0	0	0	0	0	0	0	0	0	0							
204237				0	0	0	0	0	0				44	0	35	0	9	18	0	0	0	0	0	0	0	0	0	0	0	0							
204826				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
205243				0	0	0	0	0	0	0	0	0	210	0	277	294	0	121	0	0	0	0	0	0	0	0	0	0	0	0							
205346				0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0							
205458				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
205542				0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
206156				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
206174				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206473				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
206772				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
206950				0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
207041				0	0	0	0	0	0				17	0	10	9	0	32	0	0	0	0	0	0	0	0	0	0	0	0							
207050				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207452				0	0	0	0	0	0				0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
207470				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
207555				0	0	0	0	0	0	0	0	0	33	0	21	33	0	2	0	0	0	0	0	0	0	0	0	0	0	0							
207845				0	0	0	0	0	0	0	0	0	2	0	0	22	4	0	0	0	0	0	0	0	0	0	0	0	0	0							
207872				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
208057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0							
208244							0	0	0																												
208347				0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
208440				0	0	0	0	0	0	0	0	0	15	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
208459				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
208570				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
208655				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
208972				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
209148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
209362				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
209559				0	0	0	0	0	0				0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
209858				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
210238				0	0	0	0	0	0	0	0	0	110	0	39	108	0	10	0	0	0	0	0	0	0	0	0	0	0	0							
210256				0	0	0	0	0	0	0	0	0	32	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
210434							0	0	0																												
211114				0	0	0	0	0	0				0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
211271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	782	0	192	458	0	156	
211338				0	0	0	0	0	0				146	0	0	15	0	17	0	0	0	0	0	0	0	0	0	0	0	0							
211851				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
212018	0	0	0	0	0	704	0	0	704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
212344				0	0	0	0	0	0	0	0	0	5	0	8	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
212522	0	0	0	0	0	0	0	0	0	0	0	0	87	6	5	240	27	49	0	0	227	0	0	0	0	0	0	0	0	0							
212577	0	0	0	0	0	32	0	0	0	0	0	0	104	0	324	45	0	153	0	0	1212	0	0	0	0	0	0	0	0	0							
213471				0	0	0	0	0	0	0	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0							
213538				0	0	0	0	0	0				1	0	0	9	22	0	2961	0	0	0	0	0	0	0	0	0	0	0							
213912				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
213958				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
214106	0	0	0	0	0	0	0	0	0	0	0	0	43	0	44	21	0	19	0	0	1249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214414	0	0	0	0	0	0	0	0	0	0	0	0	43	0	67	15	0	0	0	0	837	0	0	0	0	0	0	0	0	0							
214722	0	0	0	0	0	20	0	0	0	0	0	0	0	0	20	16	0	6	0	0	0	0	0	0	0	0	20	0	0	0							
214807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
214843				0	0	498	0	0	188	0	0	310	4	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
215345				0	0	1	0	0	0	0	0	0	56	0	4	7	0	4	0	0	0	0	0	0	0	0	0	0	0	1							
215653				0	0	0	0	0	0	0	0	0	38	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
215662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
215710				0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
216164				0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
216230				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
216922	0	0	0	0	0	0	0	0	0	0	0	0	25	0	36	81	0	37	0	0	0	0	0	0	0	0	0	0	0	0							
217059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
218131				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
218261				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
218850				0	0	0	0	0	0	0	0	0	8	0	10	2	1	45	0	0	0	0	0	0	0	0	0	0	0	0							
218878				0	0	0	0	0	0				92	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
219044				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
219651				0	0	0	0	0	0	0	0	0	36	0	0	426	57	0	0	0	0	0	0	0	0	0	0	0	0	0							
219679				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
220059				0	0	0	0	0	0	0	0	0	0	0	0	29	0	28	0	0	0	0	0	0	0	0	0	0	0	0							
220527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	60	0	3	0	0	0	0	0	0	0	0	0	0	0	0							
220844				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
220974				0	0	0	0	0	0	0	0	0	18	0	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
221775				0	0	0	0	0	0				0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
222156				0	0	0	0	0	0				42	0	0	0	5	14	0	0	0	0	0	0	0	0	0	0	0	0							
222558				0	0	0	0	0	0	0	0	0	25	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
222754				0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
223322	0	0	0	0	0	180	0	0	0	0	0	0	160	12	6	49	0	4	0	0	0	0	0	0	0	0	0	0	0	0							
223452				0	0	0	0	0	0	0	0	0	30	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0							
223751				0	0	5	0	0	5	0	0	0	37	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0							
223845				0	0	0	0	0	0	0	0	0	36	0	33	89	4	10	0	0	0	0	0	0	0	0	0	0	0	0							
224954				0	0	0	0	0	0				4	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0							
225054				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
225157				0	0	0	0	0	0	0	0	0	6	0	0	40	4	0	0	0	0	0	0	0	0	0	0	0	0	0							
225559				0	0	0	0	0	0	0	0	0	31	0	0	24	0	87	0	0	0	0	0	0	0	0	0	0	0	0							
225942				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
226949				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
227151				0	0	0	0	0	0	0	0	0	13	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
227357				0	0	0	0	0	0	0	0	0	17	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
227656				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
227777				0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
228000				0	0	0	0	0	0	0	0	0	39	32	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
228158				0	0	0	0	0	0	0	0	0	731	21	37	128	3	18	0	0	0	0	0	0	0	0	0	0	0	0							
228279				0	0	0	0	0	0	0	0	0	31	0	28	10	0	76	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
228345				0	0	0	0	0	0				0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0							
229070				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
229173				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
229342				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
229454				0	0	0	0	0	0				0	0	60	191	6	44	0	0	0	0	0	0	0	0	0	0	0	0							
229801	0	0	0	0	0	0	0	0	0	0	0	0	6531	332	248	4814	604	83	0	0	0	0	0	0	0	0	0	0	0	0							
229913							0	0	0																												
230423				0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
230610				0	0	0	0	0	0	0	0	0	17	0	7	3	2	0	0	0	122	0	0	0	0	0	0	0	0	0							
230759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
231279				0	0	0	0	0	0				12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
232847				0	0	0	0	0	0	0	0	0	17	0	21	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
232856				0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
233031							0	0	0																												
233246				0	0	0	0	0	0	0	0	0	0	0	0	19	0	12	0	0	0	0	0	0	0	0	0	0	0	0							
233358				0	0	0	0	0	0				101	0	13	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
233442				0	0	0	0	0	0	0	0	0	160	0	65	142	2	132	0	0	0	0	0	0	0	0	0	0	0	0							
233527				0	0	0	0	0	0	0	0	0	1286	0	538	400	385	8	0	0	32750	0	0	0	0	0	0	0	0	0							
233554				0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2329	0	0	0	0	0	0	0	0	0							
234355	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
234506	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
234739				0	0	0	0	0	0	0	0	0	40	15	6	97	7	0	0	0	0	0	0	0	0	0	0	0	0	0							
234841				0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
235174				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
235231				0	0	372	0	0	0				4	0	15	85	0	8	0	0	97	0	0	0	0	0	0	0	0	0							
235316				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
235446				0	0	0	0	0	0	0	0	0	19	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
235530				0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	261	0	0	0	0	0	0	0	0	0							
235558				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
235950				0	0	0	0	0	0	0	0	0	12	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
236153	0	0	0	0	0	0	0	0	0	0	0	0	20	0	7	25	0	100	0	0	0	0	0	0	0	0	0	0	0	0							
236256				0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
236603				0	0	0	0	0	0	0	0	0	35	0	0	27	0	19	0	0	0	0	0	0	0	0	0	0	0	0							
236706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	777	0	0	0	0	0	0	0	0	0							
236957	0	0	0	0	0	0	0	0	0	0	0	0	141	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
237066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0							
237619	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237954				0	0	0	0	0	0				540	40	0	152	8	0	0	0	0	0	0	0	0	0	0	0	0	0							
238139				0	0	0	0	0	0				13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
238250				0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
238737				0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
239556				0	0	0	0	0	0	0	0	0	323	60	75	89	2	19	0	0	0	0	0	0	0	0	0	0	0	0							
239613				0	0	0	0	0	0	0	0	0	932	0	206	370	49	172	0	0	0	0	0	0	0	0	0	0	0	0							
239659				0	0	0	0	0	0	0	0	0	0	0	0	7	0	26	0	0	0	0	0	0	0	0	0	0	0	0							
240954				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
241009				0	0	0	0	0	0				123	2	0	304	0	271	0	0	0	0	0	0	0	0	0	0	0	0							
241157	0	0	0	0	0	3	0	0	0	0	0	0	220	0	40	198	0	0	0	0	0	0	0	0	0	0	3	0	0	0							
241559				0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
241607				0	0	0	0	0	0	0	0	0	20	0	46	5	0	41	0	0	0	0	0	0	0	0	0	0	0	0							
242257				0	0	0	0	0	0	0	0	0	36	0	31	16	0	18	0	0	0	0	0	0	0	0	0	0	0	0							
242444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	1	0	0	0	0	0	0	0	0	0	0	0	0							
242949				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
242958				0	0	0	0	0	0				280	12	7	13	0	0	0	0	826	0	0	0	0	0	0	0	0	0							
242976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	17	0	0	0	0	0	0	0	0	0	0	0	0							
243375				0	0	0	0	0	0	0	0	0	0	0	0	3363	0	0	0	0	87	0	0	0	0	0	0	0	0	0							
243414				0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0							
243955				0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
244037				0	0	0	0	0	0				25	30	13	14	0	6	0	0	0	0	0	0	0	0	0	0	0	0							
244149	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
244158				0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
244251				0	0	2725	0	0	1378	0	0	1347	132	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
245016							0	0	0																												
245276	0	0	0	0	0	58	0	0	0	0	0	0	117059	32	13130	7414	0	2295	0	0	4407	0	0	0	0	0	0	0	0	58							
245351				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0							
245557				96	0	95	0	0	0	0	0	0	66	0	51	30	0	44	135	0	672	0	0	0	0	0	0	0	0	0							
246022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
246134	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
246451				0	0	0	0	0	0				4	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
246657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0							
246947				0	0	0	0	0	0				217	20	0	146	4	0	0	0	0	0	0	0	0	0	0	0	0	0							
246956				0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
247140				0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
247355				0	0	0	0	0	0	0	0	0	151	8	73	109	36	96	0	0	0	0	0	0	0	0	0	0	0	0							
247476				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
247551				0	0	0	0	0	0	0	0	0	10	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
247908				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
248240	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	8	0	68	0	0	1356	0	0	0	0	0	0	0	0	0							
248352				0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
248455				0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
248633				0	0	0	0	0	0	0	0	0	87	0	0	40	6	0	0	0	0	0	0	0	0	0	0	0	0	0							
248745				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
249416				0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
249612	0	0	20141	111	9	69	0	0	0	0	0	0	0	0	0	1530	0	436	0	0	20141	0	0	0	0	0	0	111	9	69							
249658				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
250430				0	0	0	0	0	0				35	0	0	100	4	5	0	0	0	0	0	0	0	0	0	0	0	0							
250476				0	0	0	0	0	0				0	0	0	261	114	79	0	0	0	0	0	0	0	0	0	0	0	0							
250850				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
251352	0	0	0	0	0	4941	0	0	1625	0	0	3316	0	0	0	0	0	0	0	0	3597	0	0	0	0	0	0	0	0	0							
251558				0	12	2	0	0	0	0	0	0	21	0	1	13	0	2	0	0	172	0	0	0	0	0	2	0	0	0							
251745				0	0	0	0	0	0	0	0	0	32	0	0	44	4	0	0	0	0	0	0	0	0	0	0	0	0	0							
251978				0	0	71	0	0	0	0	0	0	139	2	87	779	21	453	0	0	0	0	0	0	0	0	0	0	0	71							
252041				0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
252452				0	0	0	0	0	0	0	0	0	2	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
252658				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
253356	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
253468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
253646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
253730				0	0	0	0	0	0	0	0	0	20	5	0	59	7	5	0	0	0	0	0	0	0	0	0	0	0	0							
254317				0	0	0	0	0	0	0	0	0	0	0	0	4	0	44	0	0	0	0	0	0	0	0	0	0	0	0							
254504				0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
254849				0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
255350				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
255547				0	0	0	0	0	0				32	12	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
255556				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
255574				0	0	0	0	0	0	0	0	0	0	0	6	152	0	39	0	0	89	0	0	0	0	0	0	0	0	0							
255659	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	89	14	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
256058				0	0	0	0	0	0	0	0	0	6	0	68	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
256076				0	0	0	0	0	0				18	3	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
256179				0	0	0	0	0	0	0	0	0	61	0	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
256553	0	0	0	0	0	0	0	0	0	0	0	0	19	0	47	100	1	230	0	0	0	0	0	0	0	0	0	0	0	0							
257233				0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
257345				0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
257578				0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
257653				0	0	0	0	0	0	0	0	0	111	0	19	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
