"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
342634																																							524015	308037	1871883	0	521809	227630	1137	831549	18420224	14989813	335086	16740972	0	129298	1056714	0	1679252	13390	18420224	9736	48180	1100294	0	0	831272	181094	3461083	11528730			0	12613967	12484669	-265704	0	0	273668	37511	1679252	0	1458665	
343051																																							4803	6716	53301	0	0	1299	325	6407	110699	102017	686	102703	0	1123	0	0	7996	50	110699	0	0	11440	0	0	400	0	32609	69408			0	35641	34518	-3894	3330	0	0	0	7996	0	0	
343248																																							400	749	9943	0	0	152	0	617	35942	31361	94	31504	0	300	49	0	4438	26	35942	0	0	4860	0	0	145	0	8261	23101			0	21372	21072	-593	0	0	0	0	4438	0	3009	
343770																																							3326	402	18316	0	0	640	0	862	84775	74808	257	75065	0	443	0	0	9710	0	84775	0	0	10574	0	0	0	0	11475	63333			0	55890	55447	-864	5623	0	0	0	9710	5	154	
343903																																							7730	6150	109001	0	8010	9570	250	32103	964254	792804	6410	878714	0	4891	79500	0	85540	0	964254	0	0	99874	0	0	0	0	82283	710521			0	795837	790946	-14334	494	0	0	0	85540	0	0	
343958																																							196	1156	0	0	22	617	0	3130	94849	84329	386	85168	0	1511	453	0	9681	50	94849	0	0	581	0	0	9050	0	18549	65780			0	90818	89307	0	421	0	0	0	9681	0	0	
344647																																							43929	14532	347002	0	2717	11245	0	51189	1142022	946208	6466	1079583	0	9264	40000	0	62439	1700	1142022	0	0	84952	0	0	26101	0	146514	799694			0	564948	555684	-50314	914	0	0	86909	62439	0	114810	
344852																																							23553	2987	67311	0	0	1423	0	2173	147986	140836	682	141518	0	605	0	0	6468	250	147986	0	0	5229	0	0	7250	0	44207	96629			0	51144	50539	-6261	0	0	0	0	6468	0	0	
345309																																							11522	27442	340248	224	454	27700	0	80709	1583727	1278784	27645	1381541	0	9731	75112	0	202186	0	1583727	0	0	234976	0	0	3190	606	454212	824572			0	1045933	1036202	-35980	0	0	0	0	202186	44599	14021	
345345																																							40693	8604	7176	0	1768	12814	0	8975	507927	420524	1432	460956	0	5275	39000	0	46971	300	507927	0	0	42057	0	0	4663	619	46951	373573			0	432553	427278	-49	0	0	0	0	46971	0	0	
345747																																							27640	13565	115270	0	2062	20043	852	29044	793932	693305	4251	737556	0	8655	40000	0	56376	100	793932	0	0	48283	0	0	19900	214	185866	507439			0	566133	557478	-11907	2000	0	0	0	56376	0	25764	
345756																																							50	5704	41927	0	3335	7844	0	34662	553532	388175	7875	481393	0	6734	84920	0	72139	1375	553532	0	0	74076	0	0	600	21888	115192	272983			0	444836	438102	-3912	20	0	423	0	72139	0	0	
345877																																							50450	7158	26781	0	3538	9460	768	23064	699044	614363	4348	625004	0	6077	6293	0	74040	0	699044	0	0	47798	0	0	27602	586	176202	438162			-242	578322	572245	-1118	2825	0	0	0	74040	0	2169	
346379																																							1585	4677	27829	0	1301	5583	0	10568	271924	215004	1490	251933	0	1790	35439	0	19991	3403	271924	0	0	13794	0	0	5014	4960	7580	207424			0	217061	215271	-2220	40	0	0	0	19991	110	0	
346566																																							30958	821	16976	0	0	1115	0	468	81411	73564	246	73810	0	579	0	0	7601	750	81411	0	0	6649	0	0	750	0	32720	40844			0	30586	30007	-548	1066	0	0	0	7601	0	0	
346771																																							28851	4496	19	0	1364	4079	136	1574	202160	178890	2985	181875	0	929	0	0	20285	1	202160	0	0	9955	0	0	10528	0	50279	128611			0	92725	91796	-199	0	0	0	0	20285	0	69845	
347022																																							62846	2879	86380	0	0	7092	385	4660	279384	258321	962	259283	0	1812	0	0	20101	2500	279384	0	0	25006	0	0	2500	0	88985	169336			0	116954	115142	-9905	0	0	0	0	20101	0	0	
347639																																							17659	2627	102498	0	9881	8271	0	27400	531672	364438	4345	501283	0	3612	132500	0	30389	2000	531672	0	0	20727	0	0	12745	10968	121011	243427			0	230176	226564	-5083	0	0	0	0	30389	0	125804	
347956																																							157199	6624	47825	0	0	46030	1492	117385	988939	852727	20461	903188	0	10048	30000	0	85751	1942	988939	0	0	49610	0	0	38688	0	116329	736398			0	621964	611916	-4489	468	0	0	0	85751	0	0	
348159																																							1242	2093	32988	0	1514	2509	0	8429	188253	163928	1020	172483	0	2273	7535	0	15770	247	188253	0	0	7164	0	0	11887	0	40310	123618			0	141749	139476	-3528	0	0	0	0	15770	2	0	
348720																																							169027	9257	95180	0	590	17261	1761	21133	950692	840961	7553	848514	0	10465	0	0	102178	698	950692	0	0	101130	0	0	2760	93	300954	540007			0	530603	520138	-2410	0	0	0	0	102178	0	116252	
349129																																							26173	8453	0	0	0	2744	0	1680	249440	233714	792	234506	0	1195	0	0	14934	500	249440	0	0	24598	0	0	7500	0	73323	160391			0	76784	75589	-17664	5406	0	0	0	14934	0	129395	
349343																																							26862	7582	28522	14	139	2316	0	1479	206830	181736	309	182045	0	2076	0	0	24785	460	206830	0	0	23014	0	0	3090	0	63775	117961			0	141992	139916	-1779	0	0	0	0	24785	0	0	
350572																																							33744	1114	89597	505	4034	2430	0	4222	211487	156315	1331	197646	0	1090	40000	0	13841	77	211487	0	0	3359	0	0	17303	0	31628	124687			0	76931	75841	-6898	0	0	0	0	13841	0	0	
350657																																							7470	628	14116	0	0	640	29	342	43711	41151	73	41224	0	166	0	0	2487	300	43711	0	0	3332	0	0	300	0	11122	30029			0	16998	16832	-1445	728	0	0	0	2487	0	2926	
350750																																							34002	2855	3944	0	0	2508	0	2122	249236	210936	996	220932	0	3073	9000	0	28304	680	249236	0	0	26430	0	0	1200	0	50804	160132			0	206878	203805	-6	0	0	0	0	28304	0	0	
351131																																							750	1394	27289	0	0	667	477	1792	52306	43188	38	44426	0	223	0	0	7880	123	52306	0	0	10262	0	0	425	0	16721	26467			0	20160	19937	-2930	0	0	1200	0	7880	0	0	
351560																																							111830	6462	0	0	0	6383	0	10927	330440	279741	8116	287857	0	5379	0	0	42583	5230	330440	0	0	37353	0	0	0	0	135379	144362			0	199830	194451	0	0	0	0	0	42583	0	387	
351878																																							5938	4376	43123	0	0	941	12	1926	185445	165388	244	169703	0	945	4071	0	15742	0	185445	0	0	18443	0	0	0	0	2438	162950			0	130074	129129	-2701	0	0	0	0	15742	0	0	
352370																																							16668	2574	38217	0	76	5445	16	6677	177750	151746	1827	153573	0	1272	0	0	24177	0	177750	0	0	26100	0	0	0	0	21863	129883			0	109340	108068	-1923	0	0	0	0	24177	9	0	
352651																																							76585	931	50262	0	0	2329	0	1704	228593	181242	667	208730	0	1441	26821	0	19863	332	228593	0	0	13618	0	0	7067	0	23509	157733			0	98048	96607	-1154	175	0	0	0	19863	0	0	
352745																																							9413	1636	48237	0	290	2366	20	7828	306563	274617	1217	285354	0	2956	9520	0	21209	300	306563	0	0	25765	0	0	1200	788	86825	187792			0	232755	229799	-6056	946	0	0	0	21209	0	5240	
352772																																							51407	229918	2471872	0	395632	170720	546	746947	15580157	13196840	309360	13969219	0	144680	270000	0	1610938	2851	15580157	25659	0	334248	0	0	1627344	60612	5385454	7811386			0	10472407	10327727	-353505	0	0	0	193019	1610938	547	1098570	
353238																																							33031	17672	105833	0	0	4648	495	12879	578836	524768	5539	530307	0	5090	0	0	48529	50	578836	0	0	51443	0	0	4892	0	135403	389365			0	352106	347016	-7856	57251	0	0	0	48529	0	11	
353546																																							270	2863	34773	0	659	5409	0	5609	150725	129660	610	135270	0	1180	5000	0	15455	757	150725	0	0	13968	0	0	2245	0	33771	95888			0	102322	101142	-1515	0	0	0	0	15455	0	0	
353555																																							666200	129953	428343	2512	58668	106249	15528	118214	8566765	7506241	70977	7701691	0	88260	6000	0	865074	5000	8566765	0	0	842229	5	0	50000	16210	1752756	5753485			0	7108229	7019969	-32155	0	0	61178	57295	865074	4908	6	
353957																																							1039	695	28618	0	0	60	0	1244	51136	45072	79	45151	0	1030	0	0	5985	25	51136	0	0	10160	0	0	150	0	9005	36067			0	16667	15637	-4350	3843	0	0	0	5985	0	0	
354057																																							17629	3084	117239	0	0	1416	0	2698	167053	162257	876	163133	0	270	0	0	3920	1088	167053	0	0	14314	0	0	2616	0	75165	87092			0	24233	23963	-14098	0	0	0	0	3920	0	1024	
354253																																							8303	1331	31960	0	0	465	99	2517	61750	53726	556	57282	0	966	3000	0	4468	200	61750	0	0	3655	0	0	3550	0	21849	31877			0	18041	17075	-2937	0	0	0	0	4468	0	0	
354310																																							59616	80495	356164	0	186433	76526	19345	240098	7584018	6107618	89351	6761635	0	82709	422800	0	822383	2400	7584018	0	0	372378	0	0	493820	29526	1702983	4404635			0	6462238	6379529	-46215	0	0	125000	16866	822383	2777	153509	
354552																																							14285	7901	417844	0	14271	12471	0	23813	843851	742352	3734	805987	0	4274	47054	0	37864	1025	843851	0	0	56438	0	0	31545	0	84186	658166			0	357485	353211	-51144	0	0	0	12847	37864	55	0	
354851																																							12499	634	3920	0	0	234	0	3429	115909	96271	246	105017	0	1770	8500	0	10892	250	115909	0	0	8863	0	0	2150	0	13987	82284			0	96963	95193	-371	0	0	0	0	10892	0	0	
355120																																							80651	11159	132035	0	0	9174	0	22030	754260	661734	6477	668211	0	6686	0	0	86049	970	754260	0	0	78453	0	0	12030	0	224993	436741			0	503818	497132	-5404	0	0	0	0	86049	0	2079	
355559																																							9127	1824	162651	0	7235	10291	0	17507	540208	473867	1977	503061	0	5437	23332	0	37147	900	540208	0	0	16785	0	0	31100	994	95594	378273			0	335902	330465	-11638	114	0	3885	0	37147	0	0	
355858																																							19233	19598	201059	1209	33939	24840	4053	44210	1680530	1254541	41845	1311483	0	75277	15000	0	369047	971	1680530	0	0	341423	0	38050	12974	1600	298253	956288			0	1351049	1275772	-24371	0	0	0	97	369047	0	55017	
356239																																							16950	5981	116753	0	6289	5101	80	7564	386316	352949	1435	356015	0	3141	1631	0	30301	450	386316	0	0	38595	0	0	3550	390	38465	314484			0	227848	224707	-12294	2501	0	0	0	30301	0	0	
356659																																							6465	2696	19963	0	0	512	66	1481	170140	135536	379	138115	0	4960	0	0	32025	100	170140	0	0	26356	0	0	5950	0	12562	122974			0	143828	138868	-381	0	0	2200	0	32025	0	89	
356752																																							3541	10011	5141	0	0	3857	0	4450	199070	177542	872	178414	0	1653	0	0	20656	350	199070	0	0	1523	0	0	19321	0	53185	124357			0	131744	130091	-538	0	0	0	0	20656	0	41979	
357526																																							18512	3896	5946	967	0	5422	2094	13711	228828	171514	1841	215880	0	2116	42525	0	12948	8000	228828	0	0	2431	0	0	8000	0	69038	102476			0	173151	171035	-5483	0	0	0	0	12948	0	7245	
357553																																							12339	2955	107044	0	0	948	0	5465	231609	196380	471	209836	0	1568	8700	0	21773	2000	231609	0	0	24508	0	0	2000	0	49390	146990			0	104426	102858	-6735	0	0	0	4285	21773	0	0	
357777																																							11334	1141	0	0	0	1860	0	11924	323943	253228	1479	283707	0	1916	29000	0	40236	0	323943	0	0	40236	0	0	0	0	22561	230667			0	247687	245771	0	0	0	0	0	40236	0	51913	
357937																																							9751	4098	40805	0	0	7192	1624	17892	408120	339497	4370	362167	0	6085	18300	0	45953	200	408120	0	0	33020	0	0	14300	0	116925	222572			0	279884	273799	-1567	350	0	0	0	45953	0	52609	
358112																																							374	7863	54212	0	3268	8356	6	5257	196827	154029	3543	180184	0	1286	0	0	16643	567	196827	0	0	13490	0	0	9496	0	43969	110060			0	118367	117081	-6910	410	0	6300	16312	16643	0	0	
358448																																							6548	2430	36120	0	0	2834	0	5042	98937	91901	210	92111	0	510	0	0	6826	2535	98937	0	0	5615	0	0	2535	0	22107	69794			0	43704	43194	-3859	1921	0	0	0	6826	0	848	
358756																																							1509	751	28808	0	0	68	0	2618	71555	56561	611	70505	0	729	6525	0	1050	160	71555	0	0	5760	0	0	240	0	15681	40880			0	38530	37801	-5110	0	0	6808	0	1050	0	0	
359472																																							7264	1255	230	0	0	447	0	659	61746	45206	63	45269	0	460	0	0	16477	0	61746	0	0	16489	0	0	0	0	1543	43663			0	50614	50154	-12	0	0	0	0	16477	1737	0	
359650																																							2450	639	4286	0	0	130	0	340	21081	18827	13	18840	0	165	0	0	2241	50	21081	0	0	2131	0	0	413	0	5077	13750			0	10856	10691	-353	2545	0	0	0	2241	0	0	
359744																																							2120	1680	46285	0	945	463	0	3321	92052	83792	418	84210	0	640	0	0	7842	264	92052	0	0	7267	0	0	3721	0	18786	65006			0	33710	33070	-3410	4168	0	0	0	7842	0	0	
360777																																							14374	817	0	0	0	123	0	483	33800	26558	71	26629	0	68	0	0	7171	0	33800	0	0	7171	0	0	0	0	0	26558			0	18071	18003	0	0	0	0	0	7171	0	0	
361055																																							7252	19615	202129	0	131	38607	2850	37294	1225438	970082	8947	1163045	0	8922	107710	0	62393	2000	1225438	0	0	74399	0	0	29659	0	65157	904924			0	771692	762770	-43665	0	0	0	76306	62393	0	154790	
361167																																							14059	114707	1339821	0	204799	153543	0	289553	7802942	6123938	87679	6894965	0	36303	579165	0	907977	15000	7802942	0	0	228490	0	0	780180	1666	1473007	4650931			0	4329043	4292740	-115693	78347	0	0	104183	907977	5235	1308472	
361279																																							241	5217	13259	0	435	4875	0	7041	285352	258299	1968	262267	0	2956	2000	0	23085	100	285352	0	0	15766	0	0	7490	0	34631	223668			0	244368	241412	-271	12872	0	0	0	23085	0	0	
361354																																							7909	339	29373	0	32	216	0	653	58856	50865	221	51086	0	567	0	0	7770	248	58856	0	0	8143	0	0	1000	0	12470	38394			0	17523	16956	-1621	3378	0	0	0	7770	0	0	
361439																																							9168	6195	118765	0	0	7531	0	19913	536645	482994	2481	495475	0	6080	10000	0	41170	549	536645	0	0	50618	0	0	2485	0	135501	347493			0	381153	375073	-12482	0	0	0	0	41170	0	0	
362043																																							1303	1280	20304	0	0	702	0	1076	54890	51523	119	51642	0	377	0	0	3248	50	54890	0	0	2138	0	0	2550	0	9605	41919			0	27085	26708	-1490	3517	0	0	0	3248	0	0	
362155																																							6681	16153	32520	0	0	1594	0	4411	200840	179385	307	179692	0	1825	0	0	21148	500	200840	0	0	22160	0	0	500	0	74432	104953			0	136597	134772	-2012	4708	0	0	0	21148	0	1	
362717																																							1076	15924	304513	0	23781	10699	30	48396	1116683	904479	4734	1004401	0	8945	64500	0	112282	2003	1116683	0	0	66522	0	0	75899	495	311966	592513			0	718255	709310	-32142	2459	0	0	30688	112282	0	0	
362856																																							7301	4666	121799	0	0	2177	0	3668	160752	144280	243	144523	0	659	0	0	16229	200	160752	0	0	16076	0	0	4580	0	68238	76042			0	21800	21141	-4627	0	0	0	0	16229	0	0	
362940																																							7147	1887	27430	0	0	212	0	1290	85573	75230	151	75381	0	1317	0	0	10192	100	85573	0	0	10845	0	0	1400	0	20117	55113			0	47036	45719	-2153	1888	0	0	0	10192	0	0	
363442																																							3081	822	4474	0	0	53	0	434	14655	11576	22	11598	0	105	0	0	3057	300	14655	0	0	1113	0	0	1700	0	3517	8059			0	5786	5681	-56	110	0	0	0	3057	0	0	
363648																																							80500	2380	97531	0	1638	783	0	2744	267136	247696	452	248148	0	1286	0	0	18988	150	267136	0	0	23198	0	0	3850	0	16545	231151			0	79983	78697	-8210	2806	0	0	0	18988	57	0	
363657																																							6168	7341	558561	0	1117	10521	0	19863	984314	785204	3867	942250	0	2749	94750	0	42064	3000	984314	0	0	98274	0	0	3000	177	151668	633536			0	382867	380118	-62210	0	0	0	58429	42064	448	0	
363778																																							5080	258	0	0	283	1724	0	3352	97082	75443	171	88096	0	591	12482	0	8986	0	97082	0	0	8986	0	0	0	0	10366	65077			0	86774	86183	0	0	0	0	0	8986	0	202	
364131																																							21236	3476	60549	0	0	8257	0	6803	330567	301989	3960	305949	0	2884	0	0	24618	200	330567	0	0	6204	0	0	25150	0	100953	201036			0	191917	189033	-6936	0	0	0	0	24618	0	41213	
364270	47719	4289	0	0	855	8764	254	2980	186443	3098	166762	0	699	0	0	19681	640	186443	0	0	18872	0	0	525	0		-356	93078	92379	0	0	0	19681	0	29203	23919	4901	19018			0							139745					0												39749	99996							0	0	0	0		0		
364430																																							5648	7473	30254	0	0	6666	0	2678	296216	249449	2529	271978	0	3085	20000	0	24238	682	296216	0	0	15879	0	0	9753	0	86930	162519			0	218132	215047	-2076	28450	0	0	0	24238	0	0	
364850																																							10774	3499	9739	0	0	489	101	2037	103073	87604	806	92037	0	869	3627	0	11036	240	103073	0	0	4823	0	0	6460	0	16331	71273			0	77303	76434	-487	0	0	0	0	11036	0	0	
365325																																							1386287	304313	3996336	0	1926570	274940	3756	1129293	29633598	22618814	240626	24946810	107	250721	1910631	0	4686681	2000	29633598	0	0	1044847	0	0	3948656	91296	6466495	16152319			0	20764291	20513570	-308822	1118	0	0	176739	4686788	5138	981	
365745																																							22386	4197	60820	0	5037	2438	0	8574	312446	269956	1477	272633	0	2324	0	0	39813	516	312446	0	0	31766	0	0	16419	0	47469	222487			0	200860	198536	-8888	7568	0	0	1200	39813	0	2890	
365848																																							168	1762	44110	1029	0	1313	0	3050	102893	93893	203	94096	0	211	0	0	8797	400	102893	0	0	7323	0	0	5423	0	24085	69808			0	34820	34609	-4349	16851	0	0	0	8797	1	0	
365950																																							2705	5046	4190	0	1310	1497	0	727	82489	64500	399	64899	0	734	0	0	17590	160	82489	0	0	619	0	0	17171	0	18554	45946			0	67097	66363	-360	651	0	0	0	17590	0	0	
366078																																							11518	12617	53477	2639	8742	17597	285	34999	894630	796616	9315	825931	0	9176	20000	0	68699	3360	894630	0	0	34789	1151	0	36640	6446	159957	636659			0	732960	723784	-6090	0	0	0	0	68699	0	21375	
366238																																							5829	41821	386203	0	34818	42686	0	50231	2043009	1802988	14101	1876165	0	18367	50000	0	166844	7680	2043009	0	0	92834	0	0	114655	155	643391	1159597			0	1487385	1469018	-48325	10200	0	4658	4418	166844	2048	0	
366247																																							6077	491	50560	0	2098	587	0	1923	160775	139041	314	139620	0	1803	0	0	21155	150	160775	0	0	21938	0	0	1100	0	36522	102520			0	95043	93240	-2033	0	0	265	0	21155	0	5799	
366359																																							3669	2227	26995	0	0	474	0	660	75060	68157	210	70117	0	838	0	0	4943	400	75060	0	0	5882	0	0	400	0	38358	29798			0	41815	40977	-1739	0	0	1750	0	4943	0	58	
366658																																							7453	2482	38625	0	0	1576	0	2677	127751	116196	272	116968	0	932	500	0	10783	55	127751	0	0	10741	0	0	3187	0	30624	85572			0	65746	64814	-3200	0	0	0	0	10783	0	10124	
366854																																							3609	2608	0	0	685	1670	224	1450	138632	115901	828	124347	0	1352	7618	0	14285	297	138632	0	0	-1764	0	0	15752	0	27657	88244			0	123703	122351	0	6035	0	0	0	14285	0	0	
367150																																							5899	2262	21895	0	0	637	218	1504	100854	82131	56	90566	0	818	8379	0	10288	255	100854	0	0	11353	0	0	154	0	24125	58006			0	63717	62899	-1474	5540	0	0	0	10288	0	0	
367178																																							16589	1445	0	0	455	512	0	6798	137444	110138	1376	111514	0	1201	0	0	25930	0	137444	0	0	25930	0	0	0	0	34080	76058			0	100147	98946	0	0	0	0	0	25930	0	12699	
367431																																							45950	3054	49311	0	0	8168	116	5835	320157	283881	845	284726	0	3131	0	0	35431	10395	320157	0	0	17830	0	0	9205	0	118209	165672			0	210854	207723	-1999	0	0	0	0	35431	0	0	
367543																																							1504	4841	128942	0	0	6401	1302	17353	354353	301326	1249	317575	0	2518	15000	0	36778	900	354353	0	0	39718	0	0	4100	0	104371	196955			0	188437	185919	-7940	6334	0	0	0	36778	1757	0	
368054																																							94	3327	65113	0	0	462	0	8243	142343	121804	333	126237	0	989	2500	0	16106	288	142343	0	0	24576	0	0	1000	0	41067	80737			0	66093	65104	-9758	0	0	1600	0	16106	0	0	
368344																																							6	2697	103468	0	0	1554	0	8286	209829	188205	1242	202895	0	495	0	0	6934	1000	209829	0	0	15041	0	0	4700	0	50621	137584			0	94256	93761	-13807	0	0	7808	5640	6934	57	0	
368522																																							1691	1540	13857	215	0	1769	0	9898	194198	155149	3834	175583	0	1211	16600	0	18615	300	194198	0	0	16678	0	0	3400	0	72132	83017			0	166439	165228	-1763	0	0	0	0	18615	0	0	
368933																																							35007	3743	32344	0	0	2180	0	1650	172555	155113	241	155354	0	887	0	0	17201	400	172555	0	0	17964	0	0	1342	75	32398	122715			0	93112	92225	-2505	5331	0	0	0	17201	0	0	
368951																																							21418	1789	103146	0	0	1285	0	2828	246446	209249	410	225777	0	2237	16118	0	20669	122	246446	0	0	31075	0	0	1280	0	63756	145493			-3898	117895	115658	-7910	0	0	0	0	20669	322	0	
369453																																							4567	3124	42740	0	0	1538	0	6586	149214	128049	465	140579	0	1087	12065	0	8635	2400	149214	0	0	11219	0	0	2400	0	28405	99644			0	87710	86623	-7384	2677	0	0	0	8635	0	1359	
369659																																							98705	15917	124854	0	1043	15373	0	38474	1445680	1179550	10168	1331989	0	13744	75000	0	113691	250	1445680	0	0	99649	0	0	27528	0	451600	727950			0	1165058	1151314	-13736	0	0	55000	12271	113691	0	0	
370020																																							2382	10896	97073	0	6202	10922	0	24015	727042	610254	7488	676545	0	3910	57356	0	50497	900	727042	0	0	49456	0	0	9900	9605	161016	449238			0	569857	565947	-9759	0	0	0	1447	50497	0	0	
370347																																							12497	1472	28613	1	0	1617	0	1914	133882	118452	212	120914	0	1333	2250	0	12968	200	133882	0	0	15119	0	0	200	0	24390	94062			0	87007	85674	-2551	2094	0	0	0	12968	0	0	
370721																																							2401	1844	45832	0	698	2660	0	13929	222065	184377	3312	198939	0	2362	11250	0	23126	110	222065	0	0	27587	0	0	1890	292	30513	153864			0	156330	153968	-6461	441	0	0	0	23126	0	0	
370833																																							9316	709	23936	0	0	2495	48	5565	83918	69917	1063	72980	0	715	2000	0	10938	428	83918	0	0	1490	0	0	9432	0	34529	35388			0	42564	41849	-412	0	0	0	0	10938	0	0	
370954																																							5	1327	14617	0	0	571	0	2034	102936	85539	242	88781	0	526	3000	0	14155	100	102936	5	0	12942	0	0	1700	1297	27849	57690			0	62758	62232	-587	20848	0	0	0	14155	0	0	
371223																																							4143	811	97060	0	1518	3524	0	12659	326019	231068	2736	300287	0	2923	66483	0	25732	91	326019	0	0	25467	0	0	2359	2310	57599	173469			0	206917	203994	-2185	0	0	0	0	25732	0	0	
371232																																							14640	2333	71184	0	0	1817	230	10069	191078	164257	3386	171086	0	1590	0	0	19992	400	191078	0	0	16058	0	0	7135	0	63423	100834			0	92333	90743	-3601	0	0	0	3443	19992	62	0	
371362																																							1021	14225	167766	0	2500	16218	0	18842	562371	473045	7695	528400	0	3589	47660	0	33971	200	562371	0	0	24422	0	0	32317	0	161208	311837			0	345388	341799	-22968	0	0	0	0	33971	0	0	
371559																																							5166	1090	77532	0	0	362	0	1568	133933	118584	272	118856	0	854	0	0	15077	1002	133933	0	0	18255	0	0	1002	0	24307	94277			0	46769	45915	-5182	2300	0	0	0	15077	0	0	
371755																																							887	1443	31763	0	40	1264	0	1928	82435	72237	238	76255	0	595	3780	0	6180	1000	82435	0	0	4396	0	0	2385	0	20710	51527			0	45705	45110	-1601	0	0	0	0	6180	0	0	
371849																																							0	886	16157	0	0	1047	0	2094	86137	76931	681	80182	0	952	2000	0	5955	250	86137	0	0	6364	0	0	750	0	13167	63764			0	65227	64275	-1409	0	0	570	0	5955	41	1637	
371924																																							48622	29330	179061	0	12939	20382	166	48341	1430244	1277723	17957	1315680	0	10666	20000	0	114564	980	1430244	0	0	62066	40	0	77857	0	330506	947217			0	1101154	1090488	-26339	0	0	0	0	114564	875	0	
371942																																							6073	2368	25356	0	0	1436	0	4805	127744	111697	1409	113106	0	637	0	0	14638	112	127744	0	0	15809	0	0	388	0	26787	84910			0	88343	87706	-1671	0	0	0	0	14638	0	0	
372444																																							9655	1099	37109	35	33	2440	0	2742	130962	115625	936	123561	0	877	7000	0	7401	100	130962	0	0	10577	0	0	300	0	33778	81847			0	78726	77849	-3576	0	0	0	0	7401	0	0	
372538																																							35780	15086	57761	0	0	10264	21	23885	957498	746112	5798	831410	0	10984	75500	0	126088	300	957498	0	0	87281	0	0	39700	113	223747	522365			0	820572	809588	-1193	5000	0	4000	0	126088	0	0	
372640																																							3688	4048	71195	0	0	2370	0	7829	232253	217362	1514	218876	0	933	0	0	13377	450	232253	0	0	17839	0	0	4150	0	38489	178873			0	140599	139666	-9062	3457	0	0	0	13377	0	0	
372855																																							5232	5266	23247	0	0	1496	0	4785	206527	178937	572	186009	0	1473	6500	0	20518	600	206527	0	0	8004	0	0	12949	0	38671	140266			0	152743	151270	-1035	15231	0	0	0	20518	0	0	
373272																																							1190	408	2344	0	241	1201	0	1154	60938	48863	483	56646	0	313	7300	0	4292	0	60938	0	0	4351	0	0	0	0	5936	42927			-1	54713	54400	-58	0	0	0	0	4292	0	0	
373553																																							4309	1652	0	0	0	188	0	1713	69153	57625	863	60988	0	619	2500	0	8165	215	69153	0	0	2815	0	0	5135	0	19276	38349			0	37367	36748	0	0	0	0	0	8165	1754	22789	
373601																																							147422	1125	1124928	0	0	8340	0	12140	1475988	1499150	8538	1507688	0	1220	0	0	-31700	0	1475988	0	0	-3658	0	0	203097	0	49862	1449288			0	178018	176798	-231139	0	0	0	0	-31700	5235	0	
374130																																							14727	1262	52141	0	0	2410	0	6774	229089	200761	813	214574	0	1645	13000	0	14515	100	229089	0	0	18851	0	0	1600	152	54975	145786			0	153268	151623	-6036	0	0	0	0	14515	0	0	
374653																																							21564	180114	604741	0	0	35188	621	102137	2882365	2332241	49467	2531708	0	28495	150000	0	350657	4160	2882365	0	0	335607	0	0	63552	4772	676642	1655599			0	1961348	1932853	-52662	0	0	0	0	350657	375	0	
374774																																							32175	58410	31246	0	0	1970	0	6872	206910	176101	342	189843	0	998	10000	0	17067	1610	206910	0	0	15749	0	0	5382	0	76526	99575			0	77235	76237	-5674	0	0	3400	0	17067	0	0	
375043																																							16472	25774	141123	0	0	26570	670	56612	1687667	1545487	9936	1555423	0	17730	0	0	132244	2414	1687667	0	0	97498	0	0	45814	2763	364996	1180491			0	1434360	1416630	-13482	1053	0	0	0	132244	0	0	
375379																																							5201	509	8039	0	0	814	0	1222	41203	37876	292	38168	0	287	0	0	3035	0	41203	0	0	4315	0	0	0	0	7469	30407			0	25614	25327	-1280	0	0	0	0	3035	0	91	
375502																																							265604	32254	27656	0	0	17261	0	85198	1761537	1465292	27103	1572158	0	23982	79763	0	189379	500	1761537	0	0	0	0	0	198322	0	431641	1033651			-7552	1357546	1333564	-1891	0	0	0	0	189379	0	0	
375566																																							132898	8392	59423	0	5596	17991	0	28003	1364775	1093518	20666	1251242	0	10691	133868	0	113533	890	1364775	1	0	56387	0	0	61000	530	228794	864725			0	1121872	1111181	-4744	0	0	0	3190	113533	0	760	
375650																																							5315	776	50994	0	0	140	0	2038	70398	69066	76	69142	0	210	0	0	1256	100	70398	0	0	6895	0	0	150	0	22128	46938			0	9243	9033	-5889	0	0	0	0	1256	0	2102	
