"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
311265	20188	0	5761	63532	0	93468	0	0	0	0	133635	0	21613		11143	45066	4634	86984	112022	723	0	1464	0	0	8824	20084	3937	87	26242	23208	11661	580	0	21789	35449	2553	0	34816	0	0	0	0	0	0	true							
311603	654364	22	16578	66859	0	66859	0	0	2000	0	858325	0	31555		80266	2000	33916	50259	826770	0	0	13531	2000	2000	14323	55925	85087	4944	70248	392	12940	27480	869	80012	41682	0	0	13332	0	0	0	2000	0	0	true							
311658	30608	1	11745	18480	0	41551	0	0	0	0	54540	0	7592		5414	5016	2992	29805	46948	0	0	1457	0	0	785	4469	3418	1405	5254	306	6804	758	971	4663	8839	0	0	7110	0	0	0	0	0	0	true							
311845	2093460	482	170127	3024876	0	3680941	0	0	35094	0	17575823	1098	678328		795117	13827033	205682	3480915	16894663	29417	1734	46291	35094	35094	200874	751690	307979	129227	952564	32284	164856	57555	10865	594653	265560	32878	0	197140	1733	0	0	35094	0	0	true	3037242	57033	5014453	8133154	2021753	71707	
311939	36014	0	16573	82853	0	113347	0	0	0	0	142706	0	10043		18030	26845	6733	96774	132663	0	0	3923	0	0	8421	25704	9834	1806	34125	10451	19883	3497	251	27735	34082	0	0	30334	0	0	0	0	0	0	true							
312244	324310	1	268822	166800	0	349600	0	0	9515	0	595502	0	36544		29905	221002	9983	80777	558722	0	236	2389	9515	9515	7077	25447	9185	2891	22622	750	4322	262	256	14695	5590	40340	0	5072	0	1202	4103	0	0	0	true							
312356	28192	0	3801	39234	0	62518	0	0	1244	0	88129	39	1319		23728	0	17007	58717	85527	0	1244	9310	1244	995	17162	27447	4308	100	44609	3289	6789	842	0	25289	10920	0	0	10078	0	0	0	0	0	0	true							
313009	11382	0	205	20429	0	21569	0	0	66580	0	189840	0	37206		3920	5711	733	21364	96103	0	56531	237	66580	42674	16195	88067	46563	8521	104262	850	10704	753	1093	155427	13400	8287	0	11554	56265	0	0	0	0	0	true							
313157	13199	0	15770	17942	0	62957	0	0	25255	0	96439	0	15237		8197	16267	3157	47187	55947	0	25255	1496	0	0	12207	27691	500	0	39897	2936	13640	5000	5000	32200	26576	9142	0	16576	0	0	0	0	0	0	false							
313223	53857	0	3972	72021	0	94696	0	0	29468	0	240399	0	35229		48234	89454	6480	90724	205170	0	0	1846	29468	24750	4908	28152	36964	892	33060	705	9698	15770	0	22682	26173	42282	0	10403	0	0	0	36053	0	36053	true							
313577	101771	0	39233	201817	0	301904	0	0	0	0	484719	0	31676		57545	253161	20026	262670	453043	1	0	4654	0	0	13690	50656	30089	2108	64346	2474	26964	3806	0	38998	33244	6059	0	29438	0	0	0	5310	0	0	true							
314257	271396	0	18293	285029	0	448094	0	0	1089	0	436402	0	36066		37764	94426	15780	429552	398173	249	2163	3689	1089	0	8844	29975	14601	1981	38622	877	12003	2301	0	17637	15181	64897	0	12880	0	0	0	55483	0	55483	true							
314444	24194	0	11601	80424	0	80424	0	0	14750	0	123592	0	5608		24186	13306	8812	68823	117984	0	0	4766	0	0	13523	29510	8366	674	41855	7518	16694	8857	950	27886	34019	0	9750	24212	4959	0	0	0	0	0	true							
315656	12436	0	107	91235	0	91235	0	0	3446	0	79153	0	100		7589	11990	1596	91128	75817	0	3236	324	3446	2240	3362	9879	7549	165	13241	7561	14006	7594	4612	13366	33772	0	0	21566	0	0	0	0	0	0	true							
316840	352961	1	218	46452	0	63001	0	0	352474	0	4704803	0	59410		119220	3959289	35911	59205	4630687	3577	14706	11520	352474	352474	90309	174884	31528	13047	265193	16182	62899	2468	1238	190548	82786	242824	0	79080	0	0	0	147038	0	147038	true	21215	6866	344274	3594951	332335	19469	
316859	20825	0	22759	31236	0	71998	0	0	42	0	60270	0	3080		7550	7119	3445	49239	54700	0	2490	1430	42	42	1457	9658	8527	4042	11114	0	4442	3916	285	16133	8643	0	0	4442	2490	0	0	0	0	0	false							
316934	15599	0	1110	18402	0	18402	0	0	0	0	30451	0	521		2177	9380	2094	17292	29930	0	0	569	0	0	766	3898	346	0	4664	0	0	462	0	2833	462	0	0	0	0	0	0	0	0	0	true							
317258	50525	0	58069	152844	0	317368	0	0	119833	0	279292	3697	12103		82643	75278	12784	256113	263066	3186	426	4183	119833	61222	31995	71305	11273	5228	103300	13969	18344	1054	320	37158	33687	71849	0	32313	0	0	0	60468	0	60468	true							
317342	483445	72	455079	1766235	0	3990900	0	0	1011	0	2218327	6	83020		309187	1003138	77342	3531078	2135047	4671	254	24780	591	388	130337	311529	101711	14333	441866	39945	99261	33821	807	248723	173834	1751	0	139206	0	0	0	0	0	0	true	60031	1170069	418908	584230	465862	17583	
317379	4205	0	10451	194391	0	245727	0	0	8063	0	158883	0	2761		44439	64784	15460	235276	156122	0	0	6653	8063	8063	6113	56320	8678	1354	62433	6744	10434	0	251	28026	17429	0	0	17178	0	0	0	0	0	0	true							
317650	8751	0	1354	20436	0	24309	0	0	0	0	29232	0	701		4222	10096	2124	22955	28531	0	0	1028	0	0	1540	6036	1020	152	7576	728	909	0	0	4526	1637	0	0	1637	0	0	0	0	0	0	true							
318974	631190	3	14134	79670	0	141729	0	0	84628	0	1768852	0	50442		257284	639064	72557	127592	1718410	0	0	26066	58350	6944	91563	163979	81611	81084	248598	24715	29869	14622	11155	160953	80361	28581	0	54584	0	0	0	46628	0	23594	true							
319047	44742	0	18706	70706	0	119764	0	0	0	0	154851	0	6845		32389	1713	14038	101058	148006	0	0	7649	0	0	53564	14100	5340	1549	61306	23586	9944	0	315	42163	33845	0	0	31237	0	0	0	0	0	0	false							
319458	19237	0	21299	44949	0	83596	0	0	0	0	47211	0	2535		9357	4740	3051	62297	44676	0	0	1794	0	0	4686	9019	3944	0	13181	1015	3819	751	0	8292	5585	0	0	4545	0	0	0	0	0	0	true							
319551	30570	0	2028	67822	0	70876	0	0	74734	0	222732	0	20412		22454	52610	4335	68748	151775	100	50545	1076	74734	59751	36450	73665	14228	500	110115	4549	10161	0	0	102388	14710	0	0	14710	50545	0	0	0	0	0	true							
320034	15541	0	8836	31958	0	48547	0	0	1000	0	55911	0	3548		14155	4697	3814	39711	52363	0	0	1765	0	0	6876	11837	5397	6	18713	4539	6199	819	0	9961	11557	0	0	10738	0	0	0	0	0	0	true							
320052	256477	0	660	36221	0	58288	0	0	0	0	484182	0	2003		22866	180609	11008	57628	482179	0	0	4426	0	0	6083	21139	9579	1210	27222	2052	5310	1723	0	15145	9085	0	0	7362	0	0	0	0	0	0	true							
320070	38186	263	518	24535	0	34307	0	0	7055	0	77705	0	1326		14578	6985	4811	33526	76379	0	0	1627	7055	1544	2608	14234	11503	0	16842	0	2984	1205	0	13767	4189	0	0	2984	0	0	0	0	0	0	true							
320119	0	0	53044	1739588	96444	2054389	0	28000	1885628	0	8220448	0	177332		915447	5842951	365	1898917	7920232	5984	94884	116	1885628	1778339	317966	866249	181809	27135	1184215	227937	678040	77531	830	477712	984338	1324535	0	905977	150890	0	0	1081250	0	1036116	false							
321152	3942	0	5455	137932	0	139944	0	0	96285	0	69360	0	14248		2142	27507	1108	134489	55112	0	0	962	96285	96285	1616	8186	6906	224	9802	578	16602	3091	708	14789	20979	0	0	17180	0	0	0	0	0	0	true							
321255	3715	0	4215	6907	0	18392	0	0	0	0	11865	0	1105		2542	0	310	14177	10511	0	249	0	0	0	1297	2967	3059	0	4264	325	502	0	0	4781	827	0	0	827	497	0	0	0	0	0	true							
321273	73360	0	3218	240329	0	288549	0	0	116443	0	450447	0	16405		149721	141157	24926	285331	434042	0	0	11076	116443	21000	17518	44725	84793	57807	62243	3888	10618	15780	801	55122	31087	50076	0	14506	16787	0	0	0	0	0	true							
321330	11961	0	17110	24161	0	52620	0	0	0	0	30797	0	2627		5130	10705	3489	35510	28170	0	0	1242	0	0	1911	2721	2329	1171	4632	0	0	0	0	3001	0	0	0	0	0	0	0	0	0	0	true							
321947	115520	0	61151	146399	0	268003	0	0	0	0	403814	0	3250		90919	58148	28699	206852	400564	0	0	12177	0	0	4658	126177	37966	4008	130835	2023	33094	16783	5437	81889	57337	0	0	35117	0	0	0	0	0	0	true							
322449	8441	0	23236	19996	0	48278	0	0	5385	0	44493	0	2129		7575	3669	1866	25042	42364	0	0	0	4885	3790	3459	11275	3636	2028	5278	500	7085	4400	0	12823	11985	0	500	7243	0	0	0	0	0	0	true							
322551	9163	0	1975	9115	0	20512	0	0	0	0	28985	0	5439		5828	5605	2455	18537	23546	0	0	1481	0	0	662	6558	2999	742	7220	0	1870	854	532	5133	3256	0	0	1870	0	0	0	0	0	0	true							
323204	331723	0	149040	514511	0	695617	0	0	158148	0	1023557	0	187524		98789	224303	26575	546577	836033	0	0	8594	158148	110532	38165	135311	11450	673	173476	92705	134297	53907	1021	86810	281930	0	0	227002	0	0	0	0	0	0	true							
323651	132815	0	1143	38827	0	75910	0	0	0	0	281944	0	2205		27016	0	9334	74767	279739	0	0	4420	0	0	20487	28066	9845	17480	45371	2081	52652	2099	16417	48863	73249	0	0	53884	0	0	0	0	0	0	false							
324153	25350	10	32815	73431	0	120127	0	0	0	0	131704	0	6875		20501	44617	4663	87302	124829	0	0	2211	0	0	7613	28822	7885	162	36418	1780	14105	1370	0	23981	17255	345	0	15885	0	0	0	0	0	0	true							
324229	6928	0	5042	13411	0	29881	0	0	0	0	20106	0	3353		5394	0	1197	24839	16753	0	0	0	0	0	1052	5678	2106	348	6730	605	3136	253	0	3790	3994	0	0	3741	0	0	0	0	0	0	true							
324256	9843	0	5099	18719	0	30127	0	0	0	0	22897	0	3033		5715	1119	223	25028	19864	0	0	0	0	0	3373	5934	82	0	9307	1791	755	0	0	3674	2546	0	0	2546	0	0	0	0	0	0	true							
324340	363977	9980	248620	591141	0	1121583	0	0	49129	0	974831	4940	120821		112785	243307	21939	862983	849070	0	0	7172	49129	49129	63642	98513	25660	4848	112777	43017	129021	2846	0	79878	174884	100940	0	172038	0	0	0	65412	0	0	true	175205	214202	95335	130739	312837	24734	
324854	54919	0	14555	52883	0	84414	0	0	14980	0	127583	0	8470		33878	1476	9080	69859	119113	0	0	3344	14980	2962	10197	33103	17164	200	43300	3660	6865	0	0	26786	10525	0	0	10525	2154	0	0	0	0	0	false							
324863	265242	0	34120	751455	0	831777	0	0	0	0	787141	0	33675		53710	214065	16055	795989	753011	1668	455	4610	0	0	31125	92140	22491	1543	123245	25051	87598	40335	7552	93588	160536	28607	0	112649	0	0	0	12383	0	12383	true	201582	0	72527	141538	63608	201634	
324975	14335	0	2419	18896	0	49654	0	0	1446	0	75897	0	16514		13982	16560	3060	46312	59383	923	0	842	0	0	3793	24861	2475	401	27814	2494	8190	2788	0	17548	13472	0	1446	10684	0	0	0	0	0	0	true							
325141	37870	0	39240	68752	0	142018	0	0	6199	0	105721	0	4244		25220	16043	7682	102778	101477	0	0	3911	6199	3114	10081	24640	8621	197	33502	2591	5424	254	0	18319	8269	0	0	6813	0	0	0	0	0	0	true							
325459	2311	0	1411	5770	0	9867	0	0	0	0	12817	0	2826		2322	3251	0	8456	9991	0	0	0	0	0	1245	2996	981	50	4241	1145	839	0	0	2950	1984	0	0	1984	0	0	0	0	0	0	true							
325534	16678	0	23120	54005	0	153562	0	0	0	0	172609	0	52611		46452	35705	13994	130442	119998	0	0	6150	0	0	16124	65379	4845	887	37961	5889	25990	0	1112	40782	32991	315	0	31879	0	0	0	315	0	315	true							
326054	17328	0	38850	81189	0	160250	0	0	0	0	195126	0	34258		31538	77335	7874	121400	160220	0	648	3545	0	0	14598	45415	16801	667	58480	3146	12517	7320	0	45942	22983	8755	0	15308	0	0	0	0	0	0	true							
326344	121964	0	23690	115662	0	209800	0	0	0	0	309659	0	82969		55952	38973	14318	186110	226674	0	16	4523	0	0	15555	58887	22480	2151	74442	7734	38697	2957	261	43121	49649	0	0	46431	0	0	0	0	0	0	true							
326858	524392	0	155580	447734	0	829496	0	0	0	0	672088	0	70334		45073	0	11942	668746	601754	5170	0	3233	0	0	16831	48153	10269	2517	64984	11482	44654	13790	0	32697	69926	142736	0	56136	0	0	0	0	0	0	true							
326979	70596	0	7784	118659	0	242319	0	0	0	0	434753	0	33164		79409	178224	28872	234535	401589	0	0	9520	0	0	18291	82818	21752	3252	101109	4785	47294	7489	251	46704	59819	0	0	52079	0	0	0	0	0	0	true							
327220	37383	0	9322	84034	0	87069	0	0	0	0	73641	0	1928		6145	26752	3220	77747	71713	0	0	101	0	0	1414	2710	2461	578	4024	1384	400	559	0	1018	2343	0	0	1784	0	0	0	0	0	0	true							
327305	343542	0	34152	187976	0	216707	0	0	106755	0	663093	0	79638		43272	181001	14605	179564	571051	2991	12404	3290	106755	43321	20344	69349	19691	3761	86109	963	8135	5794	10512	69873	25404	226515	0	9098	7953	0	0	0	0	0	true							
327435	137882	0	30787	274818	0	455397	0	0	0	0	329593	0	18313	0	14018	166535	7873	423364	311280	1246	0	2378	0	0	3061	7036	6322	3394	10097	2625	1600	626	512	5795	5363	38573	0	4225	0	0	0	35084	0	35084	true							
327556	21410	0	23067	100591	0	101020	0	0	356	0	144111	0	5554		20493	25010	7922	77953	138548	0	9	4404	356	257	20742	25979	3669	946	26992	16751	27949	1156	500	30842	46356	1790	0	44700	0	0	0	0	0	0	true							
327855	302306	0	15091	54766	0	64151	0	0	0	0	633025	0	6027		37745	172938	16584	49060	626460	0	538	9601	0	0	19796	63715	22213	2258	83510	6956	35628	7215	0	70237	49799	20	0	42564	0	0	0	10	0	10	true							
328058	3950	0	1266	11551	0	16997	0	0	0	0	29609	0	5304		4375	15413	1345	15366	24305	365	0	557	0	0	4328	4348	294	1	8676	505	505	265	0	4596	1275	0	0	1010	0	0	0	0	0	0	true							
328357	6017	0	8696	369395	0	369395	0	0	38953	0	126614	0	21699		5709	64669	1049	359202	103917	1497	998	259	38953	35624	597	1400	636	4076	1997	48960	259	0	0	1000	49219	133749	0	49219	0	0	0	0	0	0	true							
328656	37351	0	2485	41286	0	57461	0	0	1303	0	110588	0	4773		24336	30606	6942	54976	105815	0	0	0	1303	705	4920	15629	8739	0	20549	4913	6451	1978	0	4952	13342	0	0	11364	0	0	0	0	0	0	true							
328777	301402	0	182821	419259	0	811103	0	0	78073	0	1324499	0	105104		233006	525709	90194	627081	1213855	1201	5540	19927	78073	56068	28514	234310	108666	8870	262629	15041	63628	38108	250	147354	117027	16390	0	78669	4563	0	0	45214	0	4828	true	61945	218705	320707	121739	263009	23090	
329149	24358	0	6318	34270	0	56235	0	0	1	0	55846	0	9178		6074	21094	3657	49406	46668	511	0	0	1	1	960	5872	2008	204	4582	515	0	836	0	2969	1351	0	0	515	0	0	0	0	0	0	true							
329345	50135	0	37472	131941	0	226907	0	0	98906	0	469915	0	13572		60092	64690	20191	189435	415940	0	40403	11128	98906	10172	13045	130139	47376	3361	143054	1461	46107	62381	51221	133829	161170	15330	0	47567	44479	0	0	4709	0	4709	true							
329550	43885	0	40680	114659	0	224174	0	0	0	0	219164	0	3933		40509	60365	15403	183478	215231	16	0	5664	0	0	12353	59573	11025	1635	71381	3542	22505	3927	354	44077	30328	0	0	26047	0	0	0	0	0	0	true							
329952	73264	0	22249	257743	0	380557	0	0	0	0	413556	0	4569		20910	205670	10118	358308	408987	0	0	4038	0	0	21757	54021	10334	364	75384	19380	24063	4702	0	65567	48145	16637	0	43443	0	0	0	0	0	0	true							
330239	63983	0	48471	126697	0	196463	0	0	0	0	135190	0	23335		26060	27373	10679	147992	111855	0	0	3074	0	0	9451	16194	8134	2951	24067	2205	3028	671	1200	10670	7104	0	0	5233	0	0	0	0	0	0	true							
330248	37219	0	7959	53439	0	81367	0	0	0	0	87532	0	4444		21027	13358	5337	73404	83088	4	0	1543	0	0	4622	22746	6499	137	27368	0	2652	300	0	12977	2952	0	0	2652	0	0	0	0	0	0	true							
330855	249320	0	94557	544136	0	638792	0	0	34928	0	1585796	0	66150		173186	893968	47701	543958	1518322	277	1324	15944	0	0	32230	220806	46745	2493	253031	23149	92303	24783	0	129088	140235	32922	25000	115452	0	0	0	20788	0	20788	true	45937	145364	636237	257730	237685	11635	
330873	38889	0	0	38382	0	66716	0	0	30133	0	202944	0	536		56175	49180	7628	66381	202408	335	0	2933	30133	30133	16586	53394	15484	1465	69980	691	18190	8497	568	30754	27946	0	0	18881	3063	0	0	0	0	0	true							
330949	37974	0	12813	109688	0	113638	0	0	0	0	149398	0	5960		43259	15446	20789	100326	143438	499	0	9138	0	0	6532	35509	34437	6791	42041	306	7026	5099	278	40010	12709	12493	0	7332	0	0	0	10998	0	10998	true							
331076	41700	0	0	64622	0	64622	0	0	30062	0	187835	0	1893		24695	60996	6303	64619	185492	3	450	2171	0	0	5433	30893	5152	507	36326	20985	20940	1229	0	17290	43154	1804	30062	41925	249	0	0	0	0	0	true							
331375	47144	0	0	61646	0	114075	0	0	31488	0	226896	0	14291		17937	66458	5260	114075	206635	0	5970	1984	0	0	2591	25867	21354	1031	28457	606	23278	24292	14276	32905	62452	0	0	23884	5970	0	0	0	0	0	true							
331544	19291	0	4592	43888	0	43888	0	0	3000	0	51207	0	803		12932	8201	5995	39296	50404	0	0	1974	3000	1000	1414	9860	6263	1605	11274	418	1000	2564	591	6210	4573	0	0	1418	0	0	0	0	0	0	true							
331713	64307	2	12273	152354	0	152354	0	0	0	0	396999	0	51132		71261	145294	25633	140079	345867	0	0	9695	0	0	42248	63726	19571	1319	105974	18100	33110	8991	333	55603	60534	0	0	51210	0	0	0	0	0	0	false							
332224	54408	90	25526	114025	0	191145	0	0	0	0	167238	501	12584		9421	47515	1380	165529	151072	0	3081	619	0	0	10071	34579	3085	228	44425	8178	5127	3242	805	38542	17352	32840	0	13305	0	0	0	0	0	0	true							
332345	9028	0	1188	5814	0	9557	0	0	0	0	14101	0	2616		1931	0	265	8369	11485	0	0	123	0	0	480	1937	2655	0	2417	0	0	0	0	3141	0	0	0	0	0	0	0	0	0	0	true							
332671	22334	0	0	7217	0	29932	0	0	0	0	48669	0	0		5224	10731	6566	29932	48669	0	0	3666	0	0	1334	3087	6004	1178	4421	275	941	1558	1228	6379	4002	0	0	1216	1091	0	0	0	0	0	true							
332756	11091	0	4596	14930	0	24005	0	0	0	0	28751	0	506		7452	955	2155	19409	28245	0	0	0	0	0	2816	6052	3853	410	8768	306	2958	310	0	5679	3574	0	0	3264	0	0	0	0	0	0	true							
333034	32547	0	25352	85665	0	127221	0	0	0	0	87373	0	6513		27649	10128	8591	101869	80860	0	0	1989	0	0	6430	24388	10044	0	30818	620	2924	293	0	13213	3837	0	0	3544	0	0	0	0	0	0	true							
333203	163366	3860	43794	307620	0	524494	0	0	138032	0	602602	0	48557		149951	187207	27297	474846	550440	1994	3605	9734	138032	138032	72097	115893	23315	2998	187990	1162	32260	3972	332	64352	37726	105261	0	33422	0	0	0	118792	0	73538	true	67703	144285	69842	74379	149630	13115	
333650	279320	0	5166	33110	0	52133	0	0	0	0	358432	0	56572		30306	0	8215	46947	301621	20	239	2338	0	0	8014	42668	9005	592	50377	7375	11458	0	0	29973	18833	0	0	18833	0	0	0	0	0	0	true							
333856	26545	0	4313	190524	0	230189	0	0	0	0	219604	0	7259		12496	159895	5183	225876	212345	0	0	2609	0	0	4647	13713	7544	0	18129	458	3992	2810	0	13408	7260	0	0	4450	0	0	0	0	0	0	true							
333940	17120	0	1211	18795	0	24756	0	0	0	0	39099	0	3496		7863	10168	3316	23545	35603	0	0	955	0	0	629	4104	3063	2464	4733	0	1551	0	0	2397	1551	0	0	1551	0	0	0	0	0	0	true							
334264	48458	0	47333	292481	0	377730	0	0	0	0	258144	0	22387		26912	84344	6306	330397	235757	0	0	2302	0	0	11405	50091	4676	0	61496	9344	46945	1272	1610	39261	59171	0	0	56289	0	0	0	0	0	0	false							
335346	14641	0	10772	144932	0	144932	0	0	15811	0	189337	0	14248		37820	19510	5844	133845	160464	315	14625	2178	15811	0	6368	87730	22927	146	94098	7643	26814	3559	0	79351	38016	25925	0	34457	17629	0	0	18	0	18	true							
336147	22694	0	5452	52120	0	79980	0	0	0	0	76906	0	10984		14822	20425	3931	74528	65922	0	0	1141	0	0	1266	10434	14710	283	11700	330	3943	2821	0	11871	7094	0	0	4273	0	0	0	0	0	0	true							
336361	18563	0	2701	50904	0	68520	0	0	0	0	103966	0	2929		13580	23742	4610	65819	101037	0	0	2174	0	0	4487	21861	4806	879	26332	4348	18478	6314	488	18453	29628	0	0	22826	0	0	0	0	0	0	true							
336576	51724	0	320	38475	0	103071	0	0	0	0	211175	0	0		67107	23009	8809	102751	211175	0	0	3537	0	0	39145	77331	1457	490	116475	6454	10513	0	1054	51315	18021	0	0	16966	0	0	0	0	0	0	true							
337340	33260	0	0	23433	0	48470	0	0	0	0	77341	0	364		8624	25377	2342	48470	76977	0	0	0	0	0	2257	11223	1567	0	13480	0	3373	284	0	6423	3657	0	0	3373	0	0	0	0	0	0	true							
338646	48943	5	21710	118504	0	173396	0	0	0	0	215095	0	22589		30789	53195	15221	151681	190755	0	1751	8079	0	0	18330	53303	17713	6145	71619	3075	7373	6290	728	64702	17466	38123	0	10448	1726	0	0	0	0	0	true							
338851	0	0	1288	19938	0	39560	0	0	0	0	40862	0	993		6912	29376	1516	38272	39869	0	0	409	0	0	2220	4854	758	38	7074	0	859	2757	0	958	3616	0	0	859	0	0	0	0	0	0	true							
338945	13414	0	1800	14060	0	18974	0	0	0	0	39988	0	2925		9194	8612	183	17174	37063	0	0	0	0	0	4292	6870	3205	1145	11162	2153	298	0	0	6318	2451	0	0	2451	0	0	0	0	0	0	true							
339072	367441	0	0	57593	0	111930	0	0	61118	0	520994	0	9234		24002	33664	11148	111930	511372	0	388	3052	61118	61118	68672	30809	4563	1240	99480	2202	12404	0	0	81281	14606	0	0	14606	0	0	0	6	0	0	true	19047	50107	30400	3263	367407	34	
339353	16149	0	5276	27866	0	41682	0	0	0	0	28729	1454	4436		2704	7457	751	36406	22839	0	0	0	0	0	583	4005	153	127	4588	0	255	0	0	2165	255	0	0	255	0	0	0	0	0	0	true							
339456	40604	0	8529	314197	0	333459	0	0	0	0	236211	0	177		16939	104606	4206	323827	236034	1103	0	2457	0	0	8053	24812	16519	641	32865	2910	27122	10944	0	33086	40976	0	0	30032	0	0	0	0	0	0	true							
339607	13522	0	3624	159970	0	205498	0	0	164470	0	745125	0	18729		267123	309903	44775	201874	707243	0	19153	14175	164470	95096	108601	81351	145142	33161	189952	9062	15453	13889	15041	101132	53445	30447	0	24515	18041	0	0	24572	0	24572	true							
339773	143903	136	9505	540095	0	914912	0	0	253593	0	2350672	485	66239		559253	804672	76332	905268	2279874	3	4074	39583	253593	253593	320496	591568	22461	8648	658276	148713	301565	6244	2402	383919	458925	0	0	450278	0	0	0	0	0	0	true	195	278573	457244	276631	137239	2869	
339858	897937	0	753026	8814052	0	8814052	0	0	1117564	0	24729127	0	1184674		438355	21122313	221776	7824164	23531543	236862	12910	91044	1117307	952550	411576	813581	192951	84341	1225157	311970	625456	157806	111196	1064094	1206428	2617932	257	937426	248	0	0	2118015	0	1761365	true	1016822	1203562	9110462	12011851	875648	22289	
339876	978	0	0	0	0	0	0	0	2134	0	43119	0	0		12745	5962	3209	0	34172	0	8947	1368	0	0	3864	10168	12439	5590	14032	0	2481	1637	0	19316	4118	0	0	2481	0	0	0	0	0	0	true							
340135	219693	153	93239	512492	0	794446	0	0	18690	0	721216	0	69961		53972	365605	17995	699815	649408	1239	1847	8049	18690	18690	17630	65848	6745	2718	82836	1705	31839	9435	0	38967	42979	45356	0	33544	0	0	0	27614	0	27614	true	103815	179710	170846	130472	194367	24862	
340144	145639	309	86320	293035	0	480173	0	0	93956	0	677716	0	6059		81949	258428	29631	393544	667334	0	4323	8855	93956	62621	43939	127234	61621	5699	108552	2783	22281	9274	819	156544	35157	26966	0	25063	3965	0	0	26608	0	26608	true							
340256	215914	0	1270	31853	0	31982	0	0	24998	0	515288	0	10532		49260	211213	8217	29467	504008	1245	748	3856	24998	24998	32376	41149	11091	840	73525	760	1692	253	0	36196	2705	26874	0	2452	0	0	0	23302	0	23302	false							
340443	20342	0	17375	24100	0	62414	0	0	0	0	57918	0	19698		4094	30207	875	45039	38220	0	0	486	0	0	494	3309	1764	569	3803	0	1233	0	0	2041	1233	0	0	1233	0	0	0	0	0	0	true							
340742	17582	0	9964	143510	0	184641	0	0	31232	0	437938	0	9980		61267	228750	16148	173633	409475	1044	18483	6191	31232	13905	23794	99630	25111	13632	123424	6560	22071	0	808	100900	29439	41827	0	28631	16809	0	0	0	0	0	false							
340751	56371	0	36060	251685	0	251685	0	0	145316	0	422800	0	7997		169456	88556	11607	215625	414803	0	0	0	145316	114232	47410	129422	32007	248	176697	20853	46932	1000	0	39632	68785	0	0	67785	0	0	0	0	0	0	false							
341310	302068	0	0	149707	0	326603	0	0	0	0	432359	0	0		46658	27837	8547	326603	432359	0	0	1469	0	0	21322	38693	18391	2014	60015	8187	12346	1500	0	33763	22033	195	0	20533	0	0	0	195	0	195	true							
342054	298944	0	3829	20432	0	49004	0	0	0	0	381118	0	29213		13606	59042	12192	45175	351905	0	0	5063	0	0	4894	8609	4677	2711	13503	251	1678	311	0	7286	2240	0	0	1928	0	0	0	0	0	0	false							
342362	83170	0	26959	137478	0	201761	0	0	0	0	668982	0	125669		64173	217098	28505	174802	543313	0	0	0	0	0	93431	141753	6236	694	235183	48763	73480	4357	0	177941	126600	0	0	122243	0	0	0	0	0	0	true							
342410	188985	0	77497	418323	0	418323	0	0	5021	0	2119070	0	354232		186388	1576142	52040	335091	1764838	5735	0	17941	5021	5021	52027	148645	87178	6810	197551	10256	34524	14251	251	108272	59283	207660	0	44780	0	0	0	192951	0	192951	true	11314	34267	585891	645106	181428	7365	
342634	4629618	50614	461151	2492429	0	4834806	0	0	614668	0	10155007	159404	1632067		1451778	2718354	247399	4321988	8359364	1053	4172	83301	614668	614668	366180	1711020	115369	17638	2077200	74477	506921	14600	830	758429	596828	0	0	581398	0	0	0	614668	0	0	true	357409	1084195	1974182	744172	2345966	533707	
343051	10473	0	21389	32609	0	65015	0	0	0	0	37002	0	5679		5102	4636	3457	43626	31323	0	0	2183	0	0	2713	5783	936	0	8496	7964	4116	382	0	4330	12462	0	0	12080	0	0	0	0	0	0	false							
343248	4164	0	134	8261	0	12333	0	0	0	0	19028	0	1589		3190	3885	727	12199	17439	0	0	112	0	0	1379	3314	3821	0	4693	0	1734	728	0	5325	2462	0	0	1734	0	0	0	0	0	0	true							
343770	10042	0	738	17473	0	17473	0	0	0	0	57335	0	11072		8113	17900	388	16735	46014	0	249	116	0	0	2308	12285	3527	842	14593	1005	9125	0	300	10850	10430	0	0	10130	0	0	0	0	0	0	true							
343903	129111	0	131351	139676	0	192514	0	0	14645	0	600289	0	125697		76794	241966	27246	61163	474592	0	0	9578	14645	13874	20158	75464	12897	2825	95622	50696	64457	2458	258	34550	117869	0	0	115153	0	0	0	0	0	0	true							
343958	12093	0	2750	18549	0	27123	0	0	12496	0	57206	163	4184		23103	5973	2272	24373	51866	0	993	491	12496	8000	7587	15018	9895	953	22605	1470	3519	700	0	10350	5688	0	0	4989	0	0	0	0	0	0	true							
