"IDRSSD"	RCONJJ04	RCONJJ05	RCONJJ06	RCONJJ07	RCONJJ08	RCONJJ09	RCONJJ11	RCONJJ12	RCONJJ13	RCONJJ14	RCONJJ15	RCONJJ16	RCONJJ17	RCONJJ18	RCONJJ19	RCONJJ20	RCONJJ21	RCONJJ23	RCONJJ24	RCONJJ25	
3287660	24375	583784	1471911	366002	0	1085	2447157	160	3824	6879	215	0	0	0	11078	0	0	0	0	0	
3288452																					
3290240																					
3293540																					
3296859																					
3297490																					
3303298																					
3303944																					
3303953																					
3306280																					
3306598																					
3308529																					
3308574																					
3309393																					
3309571																					
3310287																					
3314043																					
3314119																					
3316739																					
3317192																					
3317932	596219	5823705	254405	1472795	209	1207	8148540	3546	52509	3819	29326	1	4	0	89205	0	0	0	0	0	
3320576																					
3320781																					
3322468																					
3325759	175141	1184170	655565	593499	60	563453	3171888	1322	17004	5090	8753	1	6244	0	38414	0	0	0	0	0	
3337097	20070	1019225	46052	114856	0	1034	1201237	83	13043	157	1781	0	5	557	15626	0	0	0	0	0	
3340725																					
3340903																					
3341393																					
3342671																					
3343146																					
3344321	380221	600067	503123	399871	0	12251	1895533	5405	6636	5506	4752	0	60	0	22359	0	0	0	0	0	
3346268																					
3346633																					
3347603																					
3347911																					
3348468																					
3348888	1397732	5980437	1167238	2992546	13879	53063	11604895	40443	53134	13103	43465	722	1405	0	152272	0	0	0	0	0	
3349241																					
3350658																					
3350724																					
3353154																					
3354599																					
3356191	166722	491081	243295	238646	0	8291	1148035	3412	4664	604	2370	0	88	384	11522	0	0	0	0	0	
3357077																					
3357219	11237	1012228	565604	125966	0	1162	1716197	88	7910	11806	932	0	1	65	20802	0	0	0	0	0	
3357385																					
3357620																					
3357947																					
3358270																					
3368635																					
3368925																					
3370133																					
3370357																					
3374234																					
3374382																					
3374403																					
3374412	196250	712112	542200	191788	0	67036	1709386	2640	9068	6758	1887	0	3218	9	23580	0	0	0	0	0	
3377235																					
3378773	418696	2438506	401067	460627	0	9597	3728493	4130	38226	2836	5439	0	70	0	50701	0	0	0	0	0	
3383665																					
3384952																					
3385744																					
3386264	72603	827763	39875	25434	0	0	965675	1740	7978	479	856	0	0	0	11053	0	0	0	0	0	
3386536	224406	358893	267168	423840	0	10009	1284316	1351	958	2294	3807	0	83	5177	13670	0	0	0	0	0	
3387140																					
3388482	45889	642182	168465	90328	0	192	947056	946	7178	1504	2006	0	4	0	11638	7	0	0	0	7	
3390337																					
3390627																					
3391718																					
3393851																					
3394278	0	0	12593	0	0	20600926	20613519	0	0	0	0	0	1364716	0	1364716	0	0	0	0	0	
3394380																					
3397233																					
3398623	75471	544368	17129	238207	0	4	875179	2241	2569	229	3916	0	0	812	9767	0	0	0	0	0	
3401970	136615	1746501	121247	427337	0	5009	2436709	1778	15417	1756	11365	0	135	0	30451	5	0	0	222	227	
3402913																					
3404207	21839	268235	210826	823020	0	401727	1725647	307	4176	1840	2788	0	204	0	9315	3	0	0	0	3	
3404373	141562	798294	253669	34911	0	1	1228437	1487	13353	3334	589	0	0	0	18763	0	0	0	0	0	
3404467																					
3404506																					
3404999																					
3407084																					
3408728	719080	2132044	675462	1309222	11885	51044	4898737	7969	18163	5247	10229	93	312	0	42013	0	0	0	0	0	
3410141																					
3411773																					
3412417																					
3419416	179114	1100669	448827	40509	0	682	1769801	3226	9856	6803	715	0	30	0	20630	0	0	0	0	0	
3428258																					
3429219																					
3435948																					
3437148																					
3437157	275601	598595	779526	339934	0	53582	2047238	3611	11012	6660	4986	0	621	0	26890	0	0	0	0	0	
3437456	51639	626467	2282945	63340	0	0	3024391	30	6210	11198	652	0	0	0	18090	0	0	0	0	0	
3437483	94609	453649	66847	505161	0	17201	1137467	1670	3532	527	5675	0	208	0	11612	0	0	0	0	0	
3438958																					
3440803																					
3445901																					
3446225																					
3446784																					
3447576	293372	885854	287382	298064	0	2917	1767589	3552	10140	3618	4060	0	32	0	21402	0	0	0	0	0	
3447820	0	388877	21609	624989	0	10677	1046152	0	3290	65	10566	0	258	0	14179	0	0	0	0	0	
3448162																					
3448425																					
3449066	197850	972213	503238	399535	262	11765	2084863	2976	11222	10160	5466	3	216	0	30043	0	0	0	0	0	
3451050																					
3455227																					
3459207																					
3459216																					
3463875																					
3465226	802901	4287259	939614	2909830	7136	102062	9048802	22113	25400	11955	23420	99	1573	0	84560	0	0	0	0	0	
3465392	159351	220711	113823	250541	0	27216	771642	842	915	188	6202	0	158	0	8305	0	0	0	0	0	
3466988																					
3468450																					
3470097																					
3470154	20852	668417	222277	52129	0	0	963675	447	8053	3403	1471	0	0	208	13582	0	0	0	0	0	
3470239	0	0	203537	80329	107611	432256	823733	0	0	2751	0	4337	0	0	7088	0	0	0	0	0	
3470930																					
3472046																					
3472859																					
3475083	596865	2474826	26438	5580442	0	3967308	12645879	7010	20469	299	10773	0	25	0	38576	0	0	0	0	0	
3476192	449453	1765836	721260	355187	0	38706	3330442	23057	40478	12760	16791	0	1058	0	94144	0	0	0	0	0	
3479018																					
3480069																					
3482045																					
3482111																					
3485215																					
3485420																					
3487433																					
3487947																					
3488579																					
3489035	286228	837252	211820	158070	0	5585	1498955	1428	8057	3455	960	0	10	663	14573	0	0	0	0	0	
3489071																					
3517590																					
3529315																					
3531176																					
3532641	394742	1476060	790525	661515	0	14947	3337789	5446	13294	7768	6097	0	142	0	32747	0	0	0	0	0	
3537897																					
3538009																					
3545258	47979	1169912	168656	328358	0	2801	1717706	825	14734	2834	4112	0	83	0	22588	0	0	0	0	0	
3546862																					
3547131	311091	331258	1438004	208698	0	177070	2466121	7415	2864	10542	1786	0	1556	0	24163	0	0	0	0	0	
3547896																					
3548567	172979	723318	285564	500033	0	14722	1696616	2711	5934	2790	7090	0	80	0	18605	0	0	0	0	0	
3548763																					
3555248																					
3561771																					
3567269																					
3579589	1447332	4038487	1009439	1531151	0	42309	8068718	17580	38964	4757	38608	0	286	0	100195	0	0	0	0	0	
3588312																					
3588424	110219	620192	58519	408782	0	11992	1209704	992	7734	403	4535	0	119	0	13783	0	0	0	0	0	
3591004																					
3592047																					
3593307																					
3594005	832895	1880263	746522	2291388	0	43302	5794370	5765	21426	6094	33517	0	113	652	67567	0	0	0	0	0	
3594087																					
3594797																					
3595271	396063	1022954	42573	37812	0	289	1499691	4529	12123	661	407	0	250	0	17970	0	0	0	0	0	
3596250																					
3596894																					
3597211	10780	55298	229878	15216	0	3077	314249	135	1069	2886	218	0	100	-9	4399	4	0	0	338	342	
3599804																					
3603961																					
3607062	134327	479257	85642	369252	0	3776	1072254	1516	3582	644	6491	0	45	730	13008	0	0	0	0	0	
3608751	38056	300866	373654	89379	4964	408567	1215486	1318	3940	4306	1872	1686	19380	0	32502	0	0	0	0	0	
3610718																					
3614837																					
3614846																					
3614958	60595	857677	0	616241	0	42023	1576536	715	2992	0	10843	0	1172	0	15722	0	0	0	0	0	
3614976	159326	916810	570252	251930	0	5496	1903814	1689	9508	5119	3057	0	69	0	19442	0	0	0	0	0	
3617856																					
3619216	69882	449008	171694	192257	0	2181	885022	870	5998	1424	2462	0	31	0	10785	0	0	0	0	0	
3623110																					
3623969																					
3625664																					
3626184																					
3626858																					
3627109																					
3629420	211394	1015980	222335	258644	0	8159	1716512	5655	8767	2965	3871	0	127	0	21385	0	0	0	0	0	
3629484																					
3630323	619820	1102334	269562	1339670	0	2891	3334277	4409	13998	2142	16348	0	10	336	37243	0	0	0	0	0	
3633016																					
3633173	28055	766423	250061	157341	0	1239	1203119	1005	14011	2772	3448	0	102	400	21738	0	0	0	0	0	
3635029	31848	325396	89678	319465	0	0	766387	3494	6319	2584	24320	0	0	1988	38705	0	0	0	0	0	
3635551																					
3636259																					
3636428																					
3636446																					
3636914																					
3637247	179609	435289	405784	65991	0	8030	1094703	1095	5435	1857	592	0	98	1385	10462	0	0	0	0	0	
3637685	158326	1069653	6269239	3084350	0	3633	10585201	287	5253	8234	17690	0	21	0	31485	0	0	0	0	0	
3637706																					
3645840																					
3646397																					
3650563																					
3650808	597004	3087573	125280	3584759	0	0	7394616	6522	33323	1094	79177	0	0	0	120116	0	0	0	0	0	
3655933																					
3664588	60887	400766	459471	139229	0	39159	1099512	431	4862	4890	1444	0	186	0	11813	0	0	0	0	0	
3667132																					
3671997																					
3678857																					
3688043																					
3688548																					
3688623																					
3690121																					
3690635																					
3690701																					
3715444	230860	922832	570374	582103	0	52759	2358928	3949	9269	3811	6994	0	1501	0	25524	0	0	0	0	0	
3719648	124948	769720	37913	117045	0	312	1049938	958	8788	1515	1168	0	8	1125	13562	0	0	0	0	0	
3720336																					
3720608	83543	377297	140129	473490	0	32552	1107011	1297	3412	2438	4691	0	571	735	13144	0	0	0	0	0	
3721605																					
3729124																					
3783313																					
3783948																					
3786435																					
3793714	12660	1117297	625264	67918	0	364	1823503	108	8669	4796	1768	0	28	0	15369						
3804535	324983	835413	159606	271711	0	47566	1639279	3720	10529	1385	4487	0	634	0	20755	31	0	0	0	31	
